2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"10070017","2","104901","0","5070406","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070018","2","117101","0","5070426","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070019","2","117101","0","5070446","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070020","2","117101","0","5070426","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10070021","4","102701","0","5070407","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070022","4","117001","0","5070427","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070023","4","117001","0","5070447","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070024","4","117001","0","5070427","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10070025","7","104901","0","5070408","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070026","7","117101","0","5070428","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070027","7","117101","0","5070448","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070028","7","117101","0","5070428","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10070029","10","102701","0","5070409","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070030","10","117001","0","5070429","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070031","10","117001","0","5070449","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070032","10","117001","0","5070429","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10070033","13","102701","0","5070410","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070034","13","117001","0","5070430","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070035","13","117001","0","5070450","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070036","13","117001","0","5070430","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10070037","15","102701","0","5070411","2021/11/01 16:00:00","10070","1003","0","0","2021/11/15 15:59:59","0"
"10070038","15","117001","0","5070431","2021/11/01 16:00:00","10070","1003","5070001","0","2021/11/15 15:59:59","1"
"10070039","15","117001","0","5070451","2021/11/01 16:00:00","10070","1003","5070004","0","2021/11/15 15:59:59","1"
"10070040","15","117001","0","5070431","2021/11/01 16:00:00","10070","1003","5070005","0","2021/11/15 15:59:59","1"
"10071001","113201","113201","0","5044401","2021/11/18 16:00:00","10071","1004","0","0","2021/11/25 15:59:59","0"
"10071002","1007103","100901","0","5044422","2021/11/18 16:00:00","10071","1002","0","1","2021/11/25 15:59:59","0"
"10071003","10","100901","0","5044423","2021/11/18 16:00:00","10071","1001","0","0","2021/11/25 15:59:59","0"
"10071004","20","101301","0","5044424","2021/11/18 16:00:00","10071","1001","0","0","2021/11/25 15:59:59","0"
"10071005","30","105601","0","5044425","2021/11/18 16:00:00","10071","1001","0","0","2021/11/25 15:59:59","0"
"10071006","2","105601","0","5044426","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071007","3","100901","0","5044427","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071008","4","101301","0","5044428","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071009","5","105601","0","5044429","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071010","6","101301","0","5044430","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071011","8","105601","0","5044431","2021/11/18 16:00:00","10071","1003","0","0","2021/11/25 15:59:59","0"
"10071012","2","113101","0","5044406","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071013","3","113201","0","5044407","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071014","4","113301","0","5044408","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071015","5","113101","0","5044409","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071016","6","113301","0","5044410","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071017","8","113101","0","5044411","2021/11/18 16:00:00","10071","1003","5044001","0","2021/11/25 15:59:59","1"
"10071018","1007103","113201","0","5044402","2021/11/18 16:00:00","10071","1002","5044001","1","2021/11/25 15:59:59","1"
"10071019","10","113201","0","5044403","2021/11/18 16:00:00","10071","1001","5044001","0","2021/11/25 15:59:59","1"
"10071020","20","113301","0","5044404","2021/11/18 16:00:00","10071","1001","5044001","0","2021/11/25 15:59:59","1"
"10071021","30","113101","0","5044405","2021/11/18 16:00:00","10071","1001","5044001","0","2021/11/25 15:59:59","1"
"10072001","117401","117401","0","5072401","2021/12/02 16:00:00","10072","1004","0","0","2021/12/16 15:59:59","0"
"10072002","1007203","117201","0","5072402","2021/12/02 16:00:00","10072","1002","0","1","2021/12/16 15:59:59","0"
"10072003","10","117201","0","5072403","2021/12/02 16:00:00","10072","1001","0","0","2021/12/16 15:59:59","0"
"10072004","20","117401","0","5072404","2021/12/02 16:00:00","10072","1001","0","0","2021/12/16 15:59:59","0"
"10072005","30","117301","0","5072405","2021/12/02 16:00:00","10072","1001","0","0","2021/12/16 15:59:59","0"
"10072006","2","117201","0","5072406","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072007","4","117301","0","5072407","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072008","7","117401","0","5072408","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072009","10","117301","0","5072409","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072010","13","117201","0","5072410","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072011","15","117201","0","5072411","2021/12/02 16:00:00","10072","1003","0","0","2021/12/16 15:59:59","0"
"10072013","1007203","117201","0","5072422","2021/12/02 16:00:00","10072","1002","5072004","1","2021/12/16 15:59:59","1"
"10072014","10","117201","0","5072423","2021/12/02 16:00:00","10072","1001","5072004","0","2021/12/16 15:59:59","1"
"10072015","20","117401","0","5072424","2021/12/02 16:00:00","10072","1001","5072004","0","2021/12/16 15:59:59","1"
"10072016","30","117301","0","5072425","2021/12/02 16:00:00","10072","1001","5072004","0","2021/12/16 15:59:59","1"
"10072017","2","117201","0","5072426","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072018","4","117301","0","5072427","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072019","7","117401","0","5072428","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072020","10","117301","0","5072429","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072021","13","117201","0","5072430","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072022","15","117201","0","5072431","2021/12/02 16:00:00","10072","1003","5072004","0","2021/12/16 15:59:59","1"
"10072023","1007203","117201","0","5072442","2021/12/02 16:00:00","10072","1002","5072006","1","2021/12/16 15:59:59","1"
"10072024","10","117201","0","5072443","2021/12/02 16:00:00","10072","1001","5072006","0","2021/12/16 15:59:59","1"
"10072025","20","117401","0","5072444","2021/12/02 16:00:00","10072","1001","5072006","0","2021/12/16 15:59:59","1"
"10072026","30","117301","0","5072445","2021/12/02 16:00:00","10072","1001","5072006","0","2021/12/16 15:59:59","1"
"10072027","2","117201","0","5072446","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10072028","4","117301","0","5072447","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10072029","7","117401","0","5072448","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10072030","10","117301","0","5072449","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10072031","13","117201","0","5072450","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10072032","15","117201","0","5072451","2021/12/02 16:00:00","10072","1003","5072006","0","2021/12/16 15:59:59","1"
"10073001","113501","113501","0","5046401","2021/12/17 16:00:00","10073","1004","0","0","2021/12/27 15:59:59","0"
"10073002","1007303","101501","0","5046412","2021/12/17 16:00:00","10073","1002","0","1","2021/12/27 15:59:59","0"
"10073003","10","101201","0","5046413","2021/12/17 16:00:00","10073","1001","0","0","2021/12/27 15:59:59","0"
"10073004","20","101501","0","5046414","2021/12/17 16:00:00","10073","1001","0","0","2021/12/27 15:59:59","0"
"10073005","30","101501","0","5046415","2021/12/17 16:00:00","10073","1001","0","0","2021/12/27 15:59:59","0"
"10073006","2","101501","0","5046406","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073007","3","101201","0","5046407","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073008","4","101501","0","5046408","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073009","5","101201","0","5046409","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073010","6","101501","0","5046410","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073011","8","101501","0","5046411","2021/12/17 16:00:00","10073","1003","0","0","2021/12/27 15:59:59","0"
"10073012","2","113501","0","5046426","2021/12/17 16:00:00","10073","1003","5046001","0","2021/12/27 15:59:59","1"
"10073013","4","113501","0","5046428","2021/12/17 16:00:00","10073","1003","5046001","0","2021/12/27 15:59:59","1"
"10073014","6","113501","0","5046430","2021/12/17 16:00:00","10073","1003","5046001","0","2021/12/27 15:59:59","1"
"10073015","8","113501","0","5046431","2021/12/17 16:00:00","10073","1003","5046001","0","2021/12/27 15:59:59","1"
"10073016","2","113501","0","5046446","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073017","3","113401","0","5046447","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073018","4","113501","0","5046448","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073019","5","113401","0","5046449","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073020","6","113501","0","5046450","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073021","8","113501","0","5046451","2021/12/17 16:00:00","10073","1003","5046002","0","2021/12/27 15:59:59","1"
"10073022","1007303","113501","0","5046422","2021/12/17 16:00:00","10073","1002","5046001","1","2021/12/27 15:59:59","1"
"10073023","10","101201","0","5046423","2021/12/17 16:00:00","10073","1001","5046001","0","2021/12/27 15:59:59","1"
"10073024","20","113501","0","5046424","2021/12/17 16:00:00","10073","1001","5046001","0","2021/12/27 15:59:59","1"
"10073025","30","113501","0","5046425","2021/12/17 16:00:00","10073","1001","5046001","0","2021/12/27 15:59:59","1"
"10073026","1007303","113501","0","5046402","2021/12/17 16:00:00","10073","1002","5046002","1","2021/12/27 15:59:59","1"
"10073027","10","113401","0","5046403","2021/12/17 16:00:00","10073","1001","5046002","0","2021/12/27 15:59:59","1"
"10073028","20","113501","0","5046404","2021/12/17 16:00:00","10073","1001","5046002","0","2021/12/27 15:59:59","1"
"10073029","30","113501","0","5046405","2021/12/17 16:00:00","10073","1001","5046002","0","2021/12/27 15:59:59","1"
"10074001","1007403","105101","0","5074402","2022/01/03 16:00:00","10074","1002","0","1","2022/01/17 15:59:59","0"
"10074002","10","105101","0","5074403","2022/01/03 16:00:00","10074","1001","0","0","2022/01/17 15:59:59","0"
"10074003","20","100801","0","5074404","2022/01/03 16:00:00","10074","1001","0","0","2022/01/17 15:59:59","0"
"10074004","30","105101","0","5074405","2022/01/03 16:00:00","10074","1001","0","0","2022/01/17 15:59:59","0"
"10074005","2","105101","0","5074406","2022/01/03 16:00:00","10074","1003","0","0","2022/01/17 15:59:59","0"
"10074007","7","105101","0","5074408","2022/01/03 16:00:00","10074","1003","0","0","2022/01/17 15:59:59","0"
"10074009","13","105101","0","5074410","2022/01/03 16:00:00","10074","1003","0","0","2022/01/17 15:59:59","0"
"10074010","15","105101","0","5074411","2022/01/03 16:00:00","10074","1003","0","0","2022/01/17 15:59:59","0"
"10074011","1007403","117501","0","5074422","2022/01/03 16:00:00","10074","1002","5074001","1","2022/01/17 15:59:59","1"
"10074012","10","117501","0","5074423","2022/01/03 16:00:00","10074","1001","5074001","0","2022/01/17 15:59:59","1"
"10074013","20","100801","0","5074424","2022/01/03 16:00:00","10074","1001","5074001","0","2022/01/17 15:59:59","1"
"10074014","30","117501","0","5074425","2022/01/03 16:00:00","10074","1001","5074001","0","2022/01/17 15:59:59","1"
"10074015","2","117501","0","5074426","2022/01/03 16:00:00","10074","1003","5074001","0","2022/01/17 15:59:59","1"
"10074016","4","100801","0","5074427","2022/01/03 16:00:00","10074","1003","5074002","0","2022/01/17 15:59:59","1"
"10074017","7","117501","0","5074428","2022/01/03 16:00:00","10074","1003","5074001","0","2022/01/17 15:59:59","1"
"10074018","10","100801","0","5074429","2022/01/03 16:00:00","10074","1003","5074002","0","2022/01/17 15:59:59","1"
"10074019","13","117501","0","5074430","2022/01/03 16:00:00","10074","1003","5074001","0","2022/01/17 15:59:59","1"
"10074020","15","117501","0","5074431","2022/01/03 16:00:00","10074","1003","5074001","0","2022/01/17 15:59:59","1"
"10074021","1007403","117501","0","5074442","2022/01/03 16:00:00","10074","1002","5074003","1","2022/01/17 15:59:59","1"
"10074022","20","117601","0","5074444","2022/01/03 16:00:00","10074","1001","5074003","0","2022/01/17 15:59:59","1"
"10074023","4","117601","0","5074447","2022/01/03 16:00:00","10074","1003","5074003","0","2022/01/17 15:59:59","1"
"10074024","10","117601","0","5074449","2022/01/03 16:00:00","10074","1003","5074003","0","2022/01/17 15:59:59","1"
"10074025","15","117501","0","5074451","2022/01/03 16:00:00","10074","1003","5074003","0","2022/01/17 15:59:59","1"
"10075001","1007503","100601","0","5048422","2022/01/19 16:00:00","10075","1002","0","1","2022/01/26 15:59:59","0"
"10075002","1007503","113701","0","5048402","2022/01/19 16:00:00","10075","1002","5048001","1","2022/01/26 15:59:59","1"
"10075003","10","113801","0","5048403","2022/01/19 16:00:00","10075","1001","0","0","2022/01/26 15:59:59","0"
"10075004","20","100601","0","5048424","2022/01/19 16:00:00","10075","1001","0","0","2022/01/26 15:59:59","0"
"10075005","20","113701","0","5048404","2022/01/19 16:00:00","10075","1001","5048001","0","2022/01/26 15:59:59","1"
"10075006","30","100601","0","5048425","2022/01/19 16:00:00","10075","1001","0","0","2022/01/26 15:59:59","0"
"10075007","30","113701","0","5048405","2022/01/19 16:00:00","10075","1001","5048001","0","2022/01/26 15:59:59","1"
"10075008","2","113801","0","5048406","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10075009","3","100601","0","5048427","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10075010","3","113701","0","5048407","2022/01/19 16:00:00","10075","1003","5048001","0","2022/01/26 15:59:59","1"
"10075011","4","113801","0","5048408","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10075012","5","113801","0","5048409","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10075013","6","100601","0","5048430","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10075014","6","113701","0","5048410","2022/01/19 16:00:00","10075","1003","5048001","0","2022/01/26 15:59:59","1"
"10075015","8","113801","0","5048411","2022/01/19 16:00:00","10075","1003","0","0","2022/01/26 15:59:59","0"
"10076001","117801","117801","0","5076401","2022/02/01 16:00:00","10076","1004","0","0","2022/02/15 15:59:59","0"
"10076002","1007603","101701","0","5076402","2022/02/01 16:00:00","10076","1002","0","1","2022/02/15 15:59:59","0"
"10076003","10","103001","0","5076403","2022/02/01 16:00:00","10076","1001","0","0","2022/02/15 15:59:59","0"
"10076004","20","101601","0","5076404","2022/02/01 16:00:00","10076","1001","0","0","2022/02/15 15:59:59","0"
"10076005","30","101701","0","5076405","2022/02/01 16:00:00","10076","1001","0","0","2022/02/15 15:59:59","0"
"10076006","2","101701","0","5076406","2022/02/01 16:00:00","10076","1003","0","0","2022/02/15 15:59:59","0"
"10076007","4","103001","0","5076407","2022/02/01 16:00:00","10076","1003","0","0","2022/02/15 15:59:59","0"
"10076008","7","101701","0","5076408","2022/02/01 16:00:00","10076","1003","0","0","2022/02/15 15:59:59","0"
"10076010","13","101701","0","5076410","2022/02/01 16:00:00","10076","1003","0","0","2022/02/15 15:59:59","0"
"10076011","15","101701","0","5076411","2022/02/01 16:00:00","10076","1003","0","0","2022/02/15 15:59:59","0"
"10076012","1007603","117701","0","5076422","2022/02/01 16:00:00","10076","1002","5076002","1","2022/02/15 15:59:59","1"
"10076013","10","117801","0","5076423","2022/02/01 16:00:00","10076","1001","5076002","0","2022/02/15 15:59:59","1"
"10076014","20","117901","0","5076424","2022/02/01 16:00:00","10076","1001","5076002","0","2022/02/15 15:59:59","1"
"10076015","30","117701","0","5076425","2022/02/01 16:00:00","10076","1001","5076002","0","2022/02/15 15:59:59","1"
"10076016","2","117701","0","5076426","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076017","4","117801","0","5076427","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076018","7","117701","0","5076428","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076019","10","117901","0","5076429","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076020","13","117701","0","5076430","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076021","15","117701","0","5076431","2022/02/01 16:00:00","10076","1003","5076002","0","2022/02/15 15:59:59","1"
"10076022","1007603","117701","0","5076442","2022/02/01 16:00:00","10076","1002","5076005","1","2022/02/15 15:59:59","1"
"10076023","10","117801","0","5076443","2022/02/01 16:00:00","10076","1001","5076005","0","2022/02/15 15:59:59","1"
"10076024","20","117901","0","5076444","2022/02/01 16:00:00","10076","1001","5076005","0","2022/02/15 15:59:59","1"
"10076025","30","117701","0","5076445","2022/02/01 16:00:00","10076","1001","5076005","0","2022/02/15 15:59:59","1"
"10076026","2","117701","0","5076446","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10076027","4","117801","0","5076447","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10076028","7","117701","0","5076448","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10076029","10","117901","0","5076449","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10076030","13","117701","0","5076450","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10076031","15","117701","0","5076451","2022/02/01 16:00:00","10076","1003","5076005","0","2022/02/15 15:59:59","1"
"10077001","114101","114101","0","5050401","2022/02/14 16:00:00","10077","1004","0","0","2022/02/23 15:59:59","0"
"10077002","1007703","100501","0","5050422","2022/02/14 16:00:00","10077","1002","0","1","2022/02/23 15:59:59","0"
"10077003","10","100501","0","5050423","2022/02/14 16:00:00","10077","1001","0","0","2022/02/23 15:59:59","0"
"10077004","20","105401","0","5050424","2022/02/14 16:00:00","10077","1001","0","0","2022/02/23 15:59:59","0"
"10077005","30","100301","0","5050425","2022/02/14 16:00:00","10077","1001","0","0","2022/02/23 15:59:59","0"
"10077006","2","105401","0","5050426","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077007","3","100301","0","5050427","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077008","4","100501","0","5050428","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077009","5","105401","0","5050429","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077010","6","100301","0","5050430","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077011","8","105401","0","5050431","2022/02/14 16:00:00","10077","1003","0","0","2022/02/23 15:59:59","0"
"10077012","1007703","114101","0","5050402","2022/02/14 16:00:00","10077","1002","5050001","1","2022/02/23 15:59:59","1"
"10077013","10","114101","0","5050403","2022/02/14 16:00:00","10077","1001","5050001","0","2022/02/23 15:59:59","1"
"10077014","20","113901","0","5050404","2022/02/14 16:00:00","10077","1001","5050001","0","2022/02/23 15:59:59","1"
"10077015","30","114001","0","5050405","2022/02/14 16:00:00","10077","1001","5050001","0","2022/02/23 15:59:59","1"
"10077016","2","113901","0","5050406","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10077017","3","114001","0","5050407","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10077018","4","114101","0","5050408","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10077019","5","113901","0","5050409","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10077020","6","114001","0","5050410","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10077021","8","113901","0","5050411","2022/02/14 16:00:00","10077","1003","5050001","0","2022/02/23 15:59:59","1"
"10078001","10","120101","0","5078403","2022/03/01 16:00:00","10078","1001","0","0","2022/03/15 15:59:59","0"
"10078002","20","120201","0","5078404","2022/03/01 16:00:00","10078","1001","0","0","2022/03/15 15:59:59","0"
"10078004","2","120101","0","5078406","2022/03/01 16:00:00","10078","1003","0","0","2022/03/15 15:59:59","0"
"10078005","4","120201","0","5078407","2022/03/01 16:00:00","10078","1003","5078002","0","2022/03/15 15:59:59","0"
"10078006","10","120101","0","5078423","2022/03/01 16:00:00","10078","1001","5078004","0","2022/03/15 15:59:59","1"
"10078007","20","120201","0","5078424","2022/03/01 16:00:00","10078","1001","5078004","0","2022/03/15 15:59:59","1"
"10078008","30","120301","0","5078425","2022/03/01 16:00:00","10078","1001","0","0","2022/03/15 15:59:59","0"
"10078009","2","120101","0","5078426","2022/03/01 16:00:00","10078","1003","5078004","0","2022/03/15 15:59:59","1"
"10078010","4","120201","0","5078427","2022/03/01 16:00:00","10078","1003","5078004","0","2022/03/15 15:59:59","1"
"10078011","7","120301","0","5078428","2022/03/01 16:00:00","10078","1003","5078004","0","2022/03/15 15:59:59","1"
"10078012","1007803","119001","0","5078442","2022/03/01 16:00:00","10078","1002","0","1","2022/03/15 15:59:59","0"
"10078013","10","119001","0","5078443","2022/03/01 16:00:00","10078","1001","5078006","0","2022/03/15 15:59:59","1"
"10078014","20","119101","0","5078444","2022/03/01 16:00:00","10078","1001","5078006","0","2022/03/15 15:59:59","1"
"10078015","30","120001","0","5078445","2022/03/01 16:00:00","10078","1001","5078006","0","2022/03/15 15:59:59","1"
"10078016","2","119001","0","5078446","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10078017","4","119101","0","5078447","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10078018","7","120001","0","5078448","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10078019","10","119001","0","5078449","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10078020","13","119101","0","5078450","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10078021","15","119001","0","5078451","2022/03/01 16:00:00","10078","1003","5078006","0","2022/03/15 15:59:59","1"
"10079001","1007903","114201","0","5052422","2022/03/18 16:00:00","10079","1002","0","1","2022/03/25 15:59:59","0"
"10079002","10","114201","0","5052403","2022/03/18 16:00:00","10079","1001","0","0","2022/03/25 15:59:59","0"
"10079003","20","103701","0","5052424","2022/03/18 16:00:00","10079","1001","0","0","2022/03/25 15:59:59","0"
"10079004","30","114201","0","5052405","2022/03/18 16:00:00","10079","1001","0","0","2022/03/25 15:59:59","0"
"10079005","2","114201","0","5052406","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079006","3","103701","0","5052427","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079007","4","114201","0","5052408","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079008","5","103701","0","5052429","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079009","6","114201","0","5052410","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079010","8","114201","0","5052431","2022/03/18 16:00:00","10079","1003","0","0","2022/03/25 15:59:59","0"
"10079011","1007903","114201","0","5052402","2022/03/18 16:00:00","10079","1002","5052002","1","2022/03/25 15:59:59","1"
"10079012","20","114301","0","5052404","2022/03/18 16:00:00","10079","1001","5052002","0","2022/03/25 15:59:59","1"
"10079013","3","114301","0","5052407","2022/03/18 16:00:00","10079","1003","5052002","0","2022/03/25 15:59:59","1"
"10079014","5","114301","0","5052409","2022/03/18 16:00:00","10079","1003","5052002","0","2022/03/25 15:59:59","1"
"10079015","8","114201","0","5052411","2022/03/18 16:00:00","10079","1003","5052002","0","2022/03/25 15:59:59","1"
"10080001","119201","119201","0","5080401","2022/04/01 16:00:00","10080","1004","0","0","2022/04/15 15:59:59","0"
"10080002","1008003","103301","0","5080402","2022/04/01 16:00:00","10080","1002","0","1","2022/04/15 15:59:59","0"
"10080003","10","103301","0","5080403","2022/04/01 16:00:00","10080","1001","0","0","2022/04/15 15:59:59","0"
"10080004","20","101101","0","5080404","2022/04/01 16:00:00","10080","1001","0","0","2022/04/15 15:59:59","0"
"10080005","30","100701","0","5080405","2022/04/01 16:00:00","10080","1001","0","0","2022/04/15 15:59:59","0"
"10080006","2","100701","0","5080406","2022/04/01 16:00:00","10080","1003","0","0","2022/04/15 15:59:59","0"
"10080007","7","103301","0","5080408","2022/04/01 16:00:00","10080","1003","0","0","2022/04/15 15:59:59","0"
"10080008","13","100701","0","5080410","2022/04/01 16:00:00","10080","1003","0","0","2022/04/15 15:59:59","0"
"10080009","15","100701","0","5080411","2022/04/01 16:00:00","10080","1003","0","0","2022/04/15 15:59:59","0"
"10080010","4","101101","0","5080407","2022/04/01 16:00:00","10080","1003","5080001","0","2022/04/15 15:59:59","1"
