3151547587c52b9a33ee1626cb93d11e253451bb26fc3bf84a527af1661df6c3,b9af95b43901c92868e9c1c1c7973cca5a42644e78b47bf506f0a03308b792ad,948fdc5365d5008a04f2b810db2946607b5ec9b7fa00a53e4588c969ffaf13cc,c78da14caef388548be54086f0828ae978946dd934457a324523f1c8cffb61a1,f1b64f80da9d975d516b65796e67603cd284cea9cdb15da68473a4d5b1f466fe,f355453f4c083f02af38f5c48f493d49e8cc3cd57a187aae4d6c668e9eee19b5,fef94125b9e8d3033f4e8ac92a64f8de2049d8c818b43505af4ebd6bbe022265,1662df33c9f6e1323015540ca6a80e13144c38edc6b8074d30cb1e65440cfb23,bac6a08ad9d1a1cfd4e07da24478422cefe34cf77defe32f58f1a11b10ac863c,149c1db64d70fdf6f999c7638f2acdf522bf1b587ee454b2fa75facace0351f4
"8","1000","-1","285","91002","2030/12/31 23:59:59","26002031","2018/01/01 05:00:00","1","0"
"5","100","-1","286","0","2030/12/31 23:59:59","28012001","2018/01/01 05:00:00","1","0"
"12","100000","-1","287","94002","2030/12/31 23:59:59","28012001","2018/01/01 05:00:00","1","0"
"5","100","-1","288","0","2030/12/31 23:59:59","27004001","2018/01/01 05:00:00","1","0"
"12","100000","-1","289","94002","2030/12/31 23:59:59","27004001","2018/01/01 05:00:00","1","0"
"5","100","-1","290","0","2030/12/31 23:59:59","27004002","2018/01/01 05:00:00","1","0"
"12","100000","-1","291","94002","2030/12/31 23:59:59","27004002","2018/01/01 05:00:00","1","0"
"8","10","-1","292","91002","2030/12/31 23:59:59","11402001","2018/01/01 05:00:00","1","0"
"5","60","199","293","0","2030/12/31 23:59:59","15004001","2023/04/17 05:00:00","1","0"
"2","100","199","294","90007","2030/12/31 23:59:59","15004001","2023/04/17 05:00:00","1","0"
"5","30","-1","295","0","2030/12/31 23:59:59","15004001","2023/04/17 05:00:00","200","0"
"2","100","-1","296","90007","2030/12/31 23:59:59","15004001","2023/04/17 05:00:00","200","0"
"8","100","-1","297","91002","2030/12/31 23:59:59","21005039","2018/01/01 05:00:00","1","0"
"8","1100","-1","298","91002","2030/12/31 23:59:59","28002039","2018/01/01 05:00:00","1","0"
"12","15000000","-1","299","94002","2030/12/31 23:59:59","28002039","2018/01/01 05:00:00","1","0"
"2","1500","-1","300","90007","2030/12/31 23:59:59","28002039","2018/01/01 05:00:00","1","0"
"8","50","-1","301","91002","2030/12/31 23:59:59","26003028","2018/01/01 05:00:00","1","0"
"12","750000","-1","302","94002","2030/12/31 23:59:59","26003028","2018/01/01 05:00:00","1","0"
"6","250","-1","303","93001","2030/12/31 23:59:59","18001005","2018/01/01 05:00:00","1","0"
"6","250","-1","304","93001","2030/12/31 23:59:59","18001006","2018/01/01 05:00:00","1","0"
"8","1000","-1","305","91002","2030/12/31 23:59:59","26002032","2018/01/01 05:00:00","1","0"
"8","1100","-1","306","91002","2030/12/31 23:59:59","28002040","2018/01/01 05:00:00","1","0"
"12","15000000","-1","307","94002","2030/12/31 23:59:59","28002040","2018/01/01 05:00:00","1","0"
"2","1500","-1","308","90007","2030/12/31 23:59:59","28002040","2018/01/01 05:00:00","1","0"
"8","50","-1","309","91002","2030/12/31 23:59:59","26003029","2018/01/01 05:00:00","1","0"
"12","750000","-1","310","94002","2030/12/31 23:59:59","26003029","2018/01/01 05:00:00","1","0"
"8","1000","-1","311","91002","2030/12/31 23:59:59","26002033","2018/01/01 05:00:00","1","0"
"8","1000","-1","312","91002","2030/12/31 23:59:59","26002034","2018/01/01 05:00:00","1","0"
"8","100","-1","313","91002","2030/12/31 23:59:59","21003002","2018/01/01 05:00:00","1","0"
"8","50","-1","314","91002","2030/12/31 23:59:59","21103002","2018/01/01 05:00:00","1","0"
"8","50","-1","315","91002","2030/12/31 23:59:59","26003030","2018/01/01 05:00:00","1","0"
"12","750000","-1","316","94002","2030/12/31 23:59:59","26003030","2018/01/01 05:00:00","1","0"
"8","1100","-1","317","91002","2030/12/31 23:59:59","28002041","2018/01/01 05:00:00","1","0"
"12","15000000","-1","318","94002","2030/12/31 23:59:59","28002041","2018/01/01 05:00:00","1","0"
"2","1500","-1","319","90007","2030/12/31 23:59:59","28002041","2018/01/01 05:00:00","1","0"
"8","50","-1","320","91002","2030/12/31 23:59:59","26003031","2018/01/01 05:00:00","1","0"
"12","750000","-1","321","94002","2030/12/31 23:59:59","26003031","2018/01/01 05:00:00","1","0"
"8","50","-1","322","91002","2030/12/31 23:59:59","26003032","2018/01/01 05:00:00","1","0"
"12","750000","-1","323","94002","2030/12/31 23:59:59","26003032","2018/01/01 05:00:00","1","0"
"8","50","-1","324","91002","2030/12/31 23:59:59","26003033","2018/01/01 05:00:00","1","0"
"12","750000","-1","325","94002","2030/12/31 23:59:59","26003033","2018/01/01 05:00:00","1","0"
"8","50","-1","326","91002","2030/12/31 23:59:59","26003034","2018/01/01 05:00:00","1","0"
"12","750000","-1","327","94002","2030/12/31 23:59:59","26003034","2018/01/01 05:00:00","1","0"
"8","1100","-1","328","91002","2030/12/31 23:59:59","28002042","2018/01/01 05:00:00","1","0"
"12","15000000","-1","329","94002","2030/12/31 23:59:59","28002042","2018/01/01 05:00:00","1","0"
"2","1500","-1","330","90007","2030/12/31 23:59:59","28002042","2018/01/01 05:00:00","1","0"
"8","1000","-1","331","91002","2030/12/31 23:59:59","26002035","2018/01/01 05:00:00","1","0"
"8","1000","-1","332","91002","2030/12/31 23:59:59","26002036","2018/01/01 05:00:00","1","0"
"8","1000","-1","333","91002","2030/12/31 23:59:59","26002037","2018/01/01 05:00:00","1","0"
"8","1000","-1","334","91002","2030/12/31 23:59:59","26002038","2018/01/01 05:00:00","1","0"
"8","1000","-1","335","91002","2030/12/31 23:59:59","26002039","2018/01/01 05:00:00","1","0"
"8","100","-1","336","91002","2030/12/31 23:59:59","21005040","2018/01/01 05:00:00","1","0"
"8","1100","-1","337","91002","2030/12/31 23:59:59","28002043","2018/01/01 05:00:00","1","0"
"12","15000000","-1","338","94002","2030/12/31 23:59:59","28002043","2018/01/01 05:00:00","1","0"
"2","1500","-1","339","90007","2030/12/31 23:59:59","28002043","2018/01/01 05:00:00","1","0"
"8","1100","-1","340","91002","2030/12/31 23:59:59","28002044","2018/01/01 05:00:00","1","0"
"12","15000000","-1","341","94002","2030/12/31 23:59:59","28002044","2018/01/01 05:00:00","1","0"
"2","1500","-1","342","90007","2030/12/31 23:59:59","28002044","2018/01/01 05:00:00","1","0"
"18","1","-1","343","4101404","2030/12/31 23:59:59","27004003","2018/01/01 05:00:00","1","0"
"8","1500","-1","344","91002","2030/12/31 23:59:59","28002045","2018/01/01 05:00:00","1","0"
"12","15000000","-1","345","94002","2030/12/31 23:59:59","28002045","2018/01/01 05:00:00","1","0"
"2","1500","-1","346","90007","2030/12/31 23:59:59","28002045","2018/01/01 05:00:00","1","0"
"2","50","-1","350","23003","2030/12/31 23:59:59","18002001","2018/01/01 05:00:00","1","0"
"8","1000","-1","351","91002","2030/12/31 23:59:59","26002040","2018/01/01 05:00:00","1","0"
"8","1000","-1","352","91002","2030/12/31 23:59:59","26002041","2018/01/01 05:00:00","1","0"
"8","1000","-1","353","91002","2030/12/31 23:59:59","26002042","2018/01/01 05:00:00","1","0"
"6","200","-1","354","93001","2030/12/31 23:59:59","18001007","2018/01/01 05:00:00","1","0"
"6","400","-1","355","93001","2030/12/31 23:59:59","18001008","2018/01/01 05:00:00","1","0"
"8","100","-1","356","91002","2030/12/31 23:59:59","21001006","2018/01/01 05:00:00","1","0"
"2","2","-1","357","22003","2030/12/31 23:59:59","21001006","2018/01/01 05:00:00","1","0"
"8","70","-1","358","91002","2030/12/31 23:59:59","21002005","2018/01/01 05:00:00","1","0"
"2","2","-1","359","22003","2030/12/31 23:59:59","21002005","2018/01/01 05:00:00","1","0"
"8","1000","-1","360","91002","2030/12/31 23:59:59","26002043","2018/01/01 05:00:00","1","0"
"8","50","-1","1001","91002","2030/12/31 23:59:59","26003035","2018/01/01 05:00:00","1","0"
"12","750000","-1","1002","94002","2030/12/31 23:59:59","26003035","2018/01/01 05:00:00","1","0"
"8","50","-1","1003","91002","2030/12/31 23:59:59","26003036","2018/01/01 05:00:00","1","0"
"12","750000","-1","1004","94002","2030/12/31 23:59:59","26003036","2018/01/01 05:00:00","1","0"
"8","50","-1","1005","91002","2030/12/31 23:59:59","26003037","2018/01/01 05:00:00","1","0"
"12","750000","-1","1006","94002","2030/12/31 23:59:59","26003037","2018/01/01 05:00:00","1","0"
"8","50","-1","1007","91002","2030/12/31 23:59:59","26003038","2018/01/01 05:00:00","1","0"
"12","750000","-1","1008","94002","2030/12/31 23:59:59","26003038","2018/01/01 05:00:00","1","0"
"8","50","-1","1009","91002","2030/12/31 23:59:59","26003039","2018/01/01 05:00:00","1","0"
"12","750000","-1","1010","94002","2030/12/31 23:59:59","26003039","2018/01/01 05:00:00","1","0"
"8","50","-1","1011","91002","2030/12/31 23:59:59","26003040","2018/01/01 05:00:00","1","0"
"12","750000","-1","1012","94002","2030/12/31 23:59:59","26003040","2018/01/01 05:00:00","1","0"
"8","50","-1","1013","91002","2030/12/31 23:59:59","26003041","2018/01/01 05:00:00","1","0"
"12","750000","-1","1014","94002","2030/12/31 23:59:59","26003041","2018/01/01 05:00:00","1","0"
"8","500","-1","10095","91002","2030/04/01 14:59:59","28006003","2019/07/01 16:00:00","1","0"
"5","30","39","10001003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","1","0"
"12","30000","39","10001004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","1","0"
"8","10","39","10001005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","1","0"
"5","40","39","10001006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","1","0"
"2","2","39","10001007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","1","0"
"8","10","39","10001008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","1","0"
"5","20","39","10001009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","1","0"
"5","20","39","10001010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","1","0"
"5","25","39","10001011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","1","0"
"5","25","39","10001012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","1","0"
"2","3","39","10001013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","1","0"
"5","30","39","10001014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","1","0"
"2","2","39","10001015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","1","0"
"2","500","39","10001016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","1","0"
"5","40","39","10001017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","1","0"
"12","30000","39","10001018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","1","0"
"2","500","39","10001019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","1","0"
"5","60","39","10001023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","1","0"
"5","40","39","10001024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","1","0"
"12","80000","39","10001025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","1","0"
"2","2","39","10001026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","1","0"
"5","50","39","10001027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","1","0"
"12","140000","39","10001028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","1","0"
"2","4","39","10001029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","1","0"
"12","30000","39","10001030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","1","0"
"8","10","39","10001031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","1","0"
"5","80","39","10001032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","1","0"
"2","2","39","10001033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","1","0"
"8","10","39","10001034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","1","0"
"5","40","39","10001035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","1","0"
"5","40","39","10001036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","1","0"
"5","50","39","10001037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","1","0"
"5","50","39","10001038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","1","0"
"2","3","39","10001039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","1","0"
"5","60","39","10001040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","1","0"
"2","2","39","10001041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","1","0"
"2","500","39","10001042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","1","0"
"5","80","39","10001043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","1","0"
"12","30000","39","10001044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","1","0"
"2","500","39","10001045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","1","0"
"5","80","39","10001046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","1","0"
"12","80000","39","10001047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","1","0"
"2","2","39","10001048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","1","0"
"5","100","39","10001049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","1","0"
"12","140000","39","10001050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","1","0"
"2","4","39","10001051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","1","0"
"5","20","39","10001114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","1","0"
"2","2","39","10001115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","1","0"
"5","30","39","10001121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","1","0"
"12","30000","39","10001122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","1","0"
"2","6","39","10001123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","1","0"
"5","40","39","10001152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","1","0"
"2","2","39","10001153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","1","0"
"5","60","39","10001154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","1","0"
"12","30000","39","10001155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","1","0"
"2","6","39","10001156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","1","0"
"2","100","39","10001157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","1","0"
"5","30","54","10040003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","40","0"
"12","40000","54","10040004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","40","0"
"8","10","54","10040005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","40","0"
"5","45","54","10040006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","40","0"
"2","6","54","10040007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","40","0"
"8","10","54","10040008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","40","0"
"5","20","54","10040009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","40","0"
"5","20","54","10040010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","40","0"
"5","25","54","10040011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","40","0"
"5","25","54","10040012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","40","0"
"2","3","54","10040013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","40","0"
"5","30","54","10040014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","40","0"
"2","6","54","10040015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","40","0"
"2","500","54","10040016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","40","0"
"5","45","54","10040017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","40","0"
"12","40000","54","10040018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","40","0"
"2","500","54","10040019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","40","0"
"5","60","54","10040023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","40","0"
"5","45","54","10040024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","40","0"
"12","100000","54","10040025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","40","0"
"2","3","54","10040026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","40","0"
"5","55","54","10040027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","40","0"
"12","180000","54","10040028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","40","0"
"2","4","54","10040029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","40","0"
"12","40000","54","10040030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","40","0"
"8","10","54","10040031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","40","0"
"5","90","54","10040032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","40","0"
"2","6","54","10040033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","40","0"
"8","10","54","10040034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","40","0"
"5","40","54","10040035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","40","0"
"5","40","54","10040036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","40","0"
"5","50","54","10040037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","40","0"
"5","50","54","10040038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","40","0"
"2","3","54","10040039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","40","0"
"5","60","54","10040040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","40","0"
"2","6","54","10040041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","40","0"
"2","500","54","10040042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","40","0"
"5","90","54","10040043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","40","0"
"12","40000","54","10040044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","40","0"
"2","500","54","10040045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","40","0"
"5","90","54","10040046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","40","0"
"12","100000","54","10040047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","40","0"
"2","3","54","10040048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","40","0"
"5","110","54","10040049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","40","0"
"12","180000","54","10040050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","40","0"
"2","4","54","10040051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","40","0"
"5","20","54","10040114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","40","0"
"2","3","54","10040115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","40","0"
"5","35","54","10040121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","40","0"
"12","40000","54","10040122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","40","0"
"2","6","54","10040123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","40","0"
"5","40","54","10040152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","40","0"
"2","3","54","10040153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","40","0"
"5","70","54","10040154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","40","0"
"12","40000","54","10040155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","40","0"
"2","6","54","10040156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","40","0"
"2","100","54","10040157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","40","0"
"5","35","74","10055003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","55","0"
"12","50000","74","10055004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","55","0"
"8","10","74","10055005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","55","0"
"5","45","74","10055006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","55","0"
"2","10","74","10055007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","55","0"
"8","10","74","10055008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","55","0"
"5","20","74","10055009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","55","0"
"5","20","74","10055010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","55","0"
"5","30","74","10055011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","55","0"
"5","30","74","10055012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","55","0"
"2","3","74","10055013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","55","0"
"5","35","74","10055014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","55","0"
"2","10","74","10055015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","55","0"
"2","500","74","10055016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","55","0"
"5","45","74","10055017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","55","0"
"12","50000","74","10055018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","55","0"
"2","500","74","10055019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","55","0"
"5","70","74","10055023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","55","0"
"5","45","74","10055024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","55","0"
"12","120000","74","10055025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","55","0"
"2","4","74","10055026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","55","0"
"5","60","74","10055027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","55","0"
"12","220000","74","10055028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","55","0"
"2","4","74","10055029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","55","0"
"12","50000","74","10055030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","55","0"
"8","10","74","10055031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","55","0"
"5","90","74","10055032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","55","0"
"2","10","74","10055033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","55","0"
"8","10","74","10055034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","55","0"
"5","40","74","10055035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","55","0"
"5","40","74","10055036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","55","0"
"5","60","74","10055037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","55","0"
"5","60","74","10055038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","55","0"
"2","3","74","10055039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","55","0"
"5","70","74","10055040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","55","0"
"2","10","74","10055041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","55","0"
"2","500","74","10055042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","55","0"
"5","90","74","10055043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","55","0"
"12","50000","74","10055044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","55","0"
"2","500","74","10055045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","55","0"
"5","90","74","10055046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","55","0"
"12","120000","74","10055047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","55","0"
"2","4","74","10055048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","55","0"
"5","120","74","10055049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","55","0"
"12","220000","74","10055050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","55","0"
"2","4","74","10055051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","55","0"
"5","20","74","10055114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","55","0"
"2","4","74","10055115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","55","0"
"5","35","74","10055121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","55","0"
"12","50000","74","10055122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","55","0"
"2","6","74","10055123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","55","0"
"5","40","74","10055152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","55","0"
"2","4","74","10055153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","55","0"
"5","70","74","10055154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","55","0"
"12","50000","74","10055155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","55","0"
"2","6","74","10055156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","55","0"
"2","100","74","10055157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","55","0"
"5","35","94","10075003","0","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","75","0"
"12","60000","94","10075004","94002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","75","0"
"8","10","94","10075005","91002","2023/04/17 04:59:59","11001001","2021/02/09 05:00:00","75","0"
"5","50","94","10075006","0","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","75","0"
"2","14","94","10075007","20002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","75","0"
"8","10","94","10075008","91002","2023/04/17 04:59:59","11003001","2021/02/09 05:00:00","75","0"
"5","25","94","10075009","0","2023/04/17 04:59:59","13002001","2021/02/09 05:00:00","75","0"
"5","25","94","10075010","0","2023/04/17 04:59:59","18004001","2021/02/09 05:00:00","75","0"
"5","30","94","10075011","0","2023/04/17 04:59:59","16006001","2021/02/09 05:00:00","75","0"
"5","30","94","10075012","0","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","75","0"
"2","3","94","10075013","22001","2023/04/17 04:59:59","16007001","2021/02/09 05:00:00","75","0"
"5","35","94","10075014","0","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","75","0"
"2","14","94","10075015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","75","0"
"2","500","94","10075016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","75","0"
"5","50","94","10075017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","75","0"
"12","60000","94","10075018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","75","0"
"2","500","94","10075019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","75","0"
"5","70","94","10075023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","75","0"
"5","45","94","10075024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","75","0"
