f0d5497e0951ccc29a723ab9ba6cef8ba2a381ba651338413e38dfa302749086,7b8f443a156cda71b03dc16b085de70c77fcd5e50a4d4158bf199f52ce4b3981,f1a731790814b4983a0d8dd9506dab508efb96589b5145bcaf47a20e90a8bfb5,bdecaaa4b15f9ea52eb94279ac6a509355c05ba65d1913607f8778333d4b2483,5e7a30c9d773613fbba61db35a44fcfc91cd5c5b7102e5ce8ebd851d46aaf495,6623c48fb8d7106db4e076eb8998515d838255fd192c0fe8caf73e9e2083731f,7ede0a42d21d8182dd71ca5196bc13d3eeb1c550ae615fbed66f0827778f47bd,4c58a4b6f540d0bf8950a5b3d10fff45e594296bf15bd29090cb902a64c9a5f3,d4eec4778c856856c42588678106558ba1f2f57f91c1f9672277ac3a5f6c44c6,86591d7fcecf5cf96c3140bf1707827c7f8419e9800202c3f608d568032b309d,cedb22a1f0d88a5763d31e3cb8a6ecb2bbbf0a8f6f249389686d7d80cd140142,84597c5ec60d0d38946859d83207ebcdb3dd0f2f59f722e4a863805dd5dcee0c,36e23b57b17e1925ac080f347fc8cf38c8d06cc76ebde2e55e7ed2ec003efbc9,7fa1bf7605ccf3d23acae716f561322c16631dbe063b98d5ad187244c02b386c,6a988989a3693549cfbdb2fa810ed10162be97df10892dac0299eeeb9b33a618,4964318b937a021bf826442c035cd09e71e060005cf1c8b24437006fcc75804b,28229f22a09726c2b488eb7c8c0d429c62682ce13d29372edaba651fbd2305ba
"60","0","10118","1060","2023/09/11 15:59:59","2023/09/01 16:00:00","bgm_MC026","0","2023/09/15 15:59:59","127401","bgm_MC026","500013","0","2023/09/18 15:59:59","1768","50","2023/08/29 16:00:00"
"60","10092","10119","1060","2023/09/22 15:59:59","2023/09/18 16:00:00","bgm_M582","0","2023/09/25 15:59:59","122001","bgm_M582","500016","0","2023/09/28 15:59:59","1768","50","2023/09/15 16:00:00"
"60","0","10120","1060","2023/10/11 15:59:59","2023/10/01 16:00:00","bgm_MC036","0","2023/10/15 15:59:59","126201","bgm_MC036","501983","0","2023/10/19 15:59:59","1768","50","2023/09/28 16:00:00"
"60","10094","10121","1060","2023/10/22 15:59:59","2023/10/18 16:00:00","bgm_M595","0","2023/10/25 15:59:59","122101","bgm_M595","500016","0","2023/10/28 15:59:59","1768","50","2023/10/16 16:00:00"
"60","0","10122","1060","2023/11/11 15:59:59","2023/11/01 16:00:00","bgm_MC046","0","2023/11/15 15:59:59","126701","bgm_MC046","500016","0","2023/11/19 15:59:59","1768","50","2023/10/30 16:00:00"
"60","10096","10123","1060","2023/11/21 15:59:59","2023/11/17 16:00:00","bgm_M601","0","2023/11/24 15:59:59","122401","bgm_M601","500016","0","2023/11/27 15:59:59","1768","50","2023/11/15 16:00:00"
"60","0","10124","1060","2023/12/11 15:59:59","2023/12/01 16:00:00","bgm_MC056","0","2023/12/15 15:59:59","127001","bgm_MC056","501613","0","2023/12/19 15:59:59","1768","50","2023/11/29 16:00:00"
"60","10098","10125","1060","2023/12/22 15:59:59","2023/12/18 16:00:00","bgm_M608","0","2023/12/25 15:59:59","122801","bgm_M608","500010","0","2023/12/28 15:59:59","1768","50","2023/12/15 16:00:00"
"60","0","10126","1060","2024/01/11 15:59:59","2024/01/01 16:00:00","bgm_MC063","0","2024/01/15 15:59:59","127201","bgm_MC063","502032","0","2024/01/19 15:59:59","1768","50","2023/12/29 16:00:00"
"60","10100","10127","1060","2024/01/21 15:59:59","2024/01/17 16:00:00","bgm_M618","0","2024/01/24 15:59:59","123101","bgm_M618","500016","0","2024/01/27 15:59:59","1768","50","2024/01/15 16:00:00"
"60","0","10128","1060","2024/02/11 15:59:59","2024/02/01 16:00:00","bgm_MC075","0","2024/02/15 15:59:59","127501","bgm_MC075","500016","0","2024/02/19 15:59:59","1768","50","2024/01/29 16:00:00"
"60","10102","10129","1060","2024/02/20 15:59:59","2024/02/16 16:00:00","bgm_M623","0","2024/02/23 15:59:59","123501","bgm_M623","500096","0","2024/02/26 15:59:59","1768","50","2024/02/14 16:00:00"
"60","0","10130","1060","2024/03/11 15:59:59","2024/03/01 16:00:00","bgm_MC082","0","2024/03/15 15:59:59","128601","bgm_MC082","500118","0","2024/03/19 15:59:59","1768","50","2024/02/27 16:00:00"
"60","10104","10131","1060","2024/03/22 15:59:59","2024/03/18 16:00:00","bgm_M630","0","2024/03/25 15:59:59","123901","bgm_M630","500096","0","2024/03/27 15:59:59","1768","50","2024/03/16 16:00:00"
"60","0","10132","1060","2024/04/11 15:59:59","2024/04/01 16:00:00","bgm_MC091","0","2024/04/15 15:59:59","127901","bgm_MC091","500881","0","2024/04/19 15:59:59","1768","50","2024/03/30 16:00:00"
"60","10106","10133","1060","2024/04/20 15:59:59","2024/04/16 16:00:00","bgm_M638","0","2024/04/23 15:59:59","124001","bgm_M638","501463","0","2024/04/26 15:59:59","1768","50","2024/04/13 16:00:00"
"60","0","10134","1060","2024/05/11 15:59:59","2024/05/01 16:00:00","bgm_MC099","0","2024/05/15 15:59:59","128301","bgm_MC099","500183","0","2024/05/19 15:59:59","1768","50","2024/04/29 16:00:00"
"60","10108","10135","1060","2024/05/21 15:59:59","2024/05/17 16:00:00","bgm_M647","0","2024/05/24 15:59:59","124701","bgm_M647","501884","0","2024/05/27 15:59:59","1768","50","2024/05/14 16:00:00"
"60","0","10136","1060","2024/06/23 15:59:59","2024/06/01 16:00:00","bgm_MC110","0","2024/06/27 15:59:59","130601","bgm_MC110","500016","0","2024/06/29 15:59:59","1768","50","2024/05/29 16:00:00"
"60","0","10137","1060","2024/06/23 15:59:59","2024/06/08 16:00:00","bgm_MC111","0","2024/06/27 15:59:59","130601","bgm_MC111","500175","10136","2024/06/29 15:59:59","1768","50","2024/05/29 16:00:00"
"60","10110","10138","1060","2024/06/19 15:59:59","2024/06/10 16:00:00","bgm_M659","0","2024/06/23 15:59:59","125901","bgm_M659","500013","0","2024/06/27 15:59:59","1768","50","2024/06/07 16:00:00"
"60","10111","10139","1060","2024/06/19 15:59:59","2024/06/15 16:00:00","bgm_M660","0","2024/06/23 15:59:59","125901","bgm_M660","501931","10138","2024/06/27 15:59:59","1768","50","2024/06/07 16:00:00"
"60","0","10140","1060","2024/07/11 15:59:59","2024/07/01 16:00:00","bgm_MC124","0","2024/07/15 15:59:59","129401","bgm_MC124","500751","0","2024/07/17 15:59:59","1768","50","2024/06/28 16:00:00"
"60","10114","10141","1060","2024/07/22 15:59:59","2024/07/18 16:00:00","bgm_M668","0","2024/07/25 15:59:59","125201","bgm_M668","501463","0","2024/07/28 15:59:59","1768","50","2024/07/15 16:00:00"
"60","0","10142","1060","2024/08/11 15:59:59","2024/08/01 16:00:00","bgm_MC136","0","2024/08/15 15:59:59","129901","bgm_MC136","500096","0","2024/08/17 15:59:59","1768","50","2024/07/29 16:00:00"
"60","10116","10143","1060","2024/08/22 15:59:59","2024/08/18 16:00:00","bgm_MC017","0","2024/08/25 15:59:59","125401","bgm_MC017","501683","0","2024/08/28 15:59:59","1768","50","2024/08/15 16:00:00"
"60","0","10144","1060","2024/09/11 15:59:59","2024/09/01 16:00:00","bgm_MC143","0","2024/09/15 15:59:59","130801","bgm_MC143","502263","0","2024/09/19 15:59:59","1768","50","2024/08/29 16:00:00"
"60","10118","10145","1060","2024/09/22 15:59:59","2024/09/18 16:00:00","bgm_MC026","0","2024/09/25 15:59:59","127401","bgm_MC026","500013","0","2024/09/28 15:59:59","1768","50","2024/09/15 16:00:00"
"60","0","10146","1060","2024/10/11 15:59:59","2024/10/01 16:00:00","bgm_MC147","0","2024/10/15 15:59:59","130901","bgm_MC147","502273","0","2024/10/19 15:59:59","1768","50","2024/09/28 16:00:00"
"60","10120","10147","1060","2024/10/22 15:59:59","2024/10/18 16:00:00","bgm_MC036","0","2024/10/25 15:59:59","126201","bgm_MC036","501983","0","2024/10/28 15:59:59","1768","50","2024/10/15 16:00:00"
"60","0","10148","1060","2024/11/11 15:59:59","2024/11/01 16:00:00","bgm_MC156","0","2024/11/15 15:59:59","131201","bgm_MC156","500164","0","2024/11/19 15:59:59","1768","50","2024/10/29 16:00:00"
"60","10122","10149","1060","2024/11/22 15:59:59","2024/11/18 16:00:00","bgm_MC046","0","2024/11/25 15:59:59","126701","bgm_MC046","500016","0","2024/11/28 15:59:59","1768","50","2024/11/15 16:00:00"
"60","0","10150","1060","2024/12/11 15:59:59","2024/12/01 16:00:00","bgm_MC162","0","2024/12/15 15:59:59","131701","bgm_MC162","502332","0","2024/12/19 15:59:59","1768","50","2024/11/28 16:00:00"
"60","10124","10151","1060","2024/12/22 15:59:59","2024/12/18 16:00:00","bgm_MC056","0","2024/12/25 15:59:59","127001","bgm_MC056","501613","0","2024/12/28 15:59:59","1768","50","2024/12/15 16:00:00"
"60","0","10152","1060","2025/01/21 15:59:59","2025/01/01 16:00:00","bgm_MC172","0","2025/01/25 15:59:59","131901","bgm_MC172","501031","0","2025/01/26 15:59:59","1768","50","2024/12/27 16:00:00"
"60","10017","10153","1060","2025/01/21 15:59:59","2025/01/16 16:00:00","bgm_M228","0","2025/01/25 15:59:59","109701","bgm_M228","500175","0","2025/01/26 15:59:59","1768","50","2025/01/13 16:00:00"
"60","0","10154","1060","2025/02/11 15:59:59","2025/02/01 16:00:00","bgm_MC186","0","2025/02/15 15:59:59","132201","bgm_MC186","502364","0","2025/02/19 15:59:59","1768","50","2025/01/29 16:00:00"
"60","10126","10155","1060","2025/02/22 15:59:59","2025/02/18 16:00:00","bgm_MC063","0","2025/02/25 15:59:59","127201","bgm_MC063","502032","0","2025/02/27 15:59:59","1768","50","2025/02/15 16:00:00"
"60","0","10156","1060","2025/03/11 15:59:59","2025/03/01 16:00:00","bgm_MC194","0","2025/03/15 15:59:59","134101","bgm_MC194","500016","0","2025/03/19 15:59:59","1768","50","2025/02/26 16:00:00"
"60","10128","10157","1060","2025/03/22 15:59:59","2025/03/18 16:00:00","bgm_MC075","0","2025/03/25 15:59:59","127501","bgm_MC075","500016","0","2025/03/27 15:59:59","1768","50","2025/03/15 16:00:00"
"60","0","10158","1060","2025/04/11 15:59:59","2025/04/01 16:00:00","bgm_MC213","0","2025/04/15 15:59:59","134201","bgm_MC213","500881","0","2025/04/19 15:59:59","1768","50","2025/03/28 16:00:00"
"60","10130","10159","1060","2025/04/22 15:59:59","2025/04/18 16:00:00","bgm_MC082","0","2025/04/25 15:59:59","128601","bgm_MC082","500118","0","2025/04/27 15:59:59","1768","50","2025/04/15 16:00:00"
"60","0","10160","1060","2025/05/11 15:59:59","2025/05/01 16:00:00","bgm_MC215B","0","2025/05/15 15:59:59","133201","bgm_MC215B","502116","0","2025/05/19 15:59:59","1768","50","2025/04/28 16:00:00"
"60","10132","10161","1060","2025/05/22 15:59:59","2025/05/18 16:00:00","bgm_MC091","0","2025/05/25 15:59:59","127901","bgm_MC091","500881","0","2025/05/27 15:59:59","1768","50","2025/05/15 16:00:00"
"60","10134","10163","1060","2025/06/22 15:59:59","2025/06/18 16:00:00","bgm_MC099","0","2025/06/25 15:59:59","128301","bgm_MC099","500183","0","2025/06/27 15:59:59","1768","50","2025/06/15 16:00:00"
