2a4191afe52db3fc7238dafed1b811c34bb42a3c24832db669aff9199b4dc84c,3d83b1a51379fd74add4fc65cc0e927a347a3af434c0db349bf1e41686ec00b1,a17a4d513ee429757ec75b01a4b0180dbe00a79d43c8d3322867e6b725e0f6ed,d70d0c333e893be4f8666f8a7ba5577450213f98700d834dcc69c69a3b4dd638,98407e90075362dea6e92240e453dcd3034fe4902305ffe3f97326402d51af33,ae3d2f95dc987c762fdff16c5c46f0ac4886f68f7e91e503350e8832bd1f7594,6f965a6737ec77356b1c9ba62a8d0221704c48b4e3870d6d4e7db4c703eb08f8,f8ad7b9dd4d7a0b57652a1ae674386a29473444310ba302e9646f0846f4f3f4f,1be0a9432a92f51ccfb41b1d45aaf375d36c31ac09ddb0b8990ee9841ad263cf,02fb9a4eb5e0670b8460a0de597e53cafd0c091fecec2c5a1202f8138a387ecd,2e4ae164101f34dbe0677d660ab666b1e5328364d50b674e90290b1e9eff2d77,0efadb3822eb74b86cc309e8c46999258fa2b7fa3ead70aff22a0afbc1073466,c0564d458ed4e93aeb1e44fe03f4f3258befe7065b42879930983a0f81df6d6e,d3ecd8112cb8c79566c5c974fd710f55856242182b498a4e61bbb5702e2ee2a0,20c9e050583e032eaea6d214b1cec01b2442141ca4c52de6386c1f15b9960ad9,72bc0049984fbf1b812bdf1f216d1d9125da1780dd595d4d38fe78816b1b063a,4643c8fa26d6c90dc64457064ce12b5889a2b4a54e18e9fde64cc2cb7faa74ca,b4424a1ff24c05b586dc0f56dbd53810946850fb29c266b04f21eb9654424d4b,fe66c5c8278dbe426799e6d142891f18b73edb36c15d911910c8b95ea73c1e39,641f430d1946faff09835c7d67f3bd69603e2dc069a85d3177d9a46df15b3899,1c278ce345adef9d960fdba89245b10a6913328c8867ba130aea80e86b0fc845,f462b1f9b37bce4921e539345f72a684ed7e5fb243100feffb3dcfc15532baeb,c078b01bdde1e2b272c2398f66498f2655e46a76b0c8bc3ec9996a7cc7815112,5d7b515290cd60a9e416e3756b3b14164cfe948beb2f8ea471b334bec3c31161,93a83fdfee48eeebc6765091476d15d49b0dd5e8d0e031deeca20701c603381a,4cb6260c7c725f673829853c8fedd2930023ca017ce9a865cd1189ae78709fbf,908974d54ca9a14feadcf1e009f6910f0e737ff2d2c1e70a592a48020f18a23b,1cdb58e49b6b8fd4560d48cc012b4d409e01fce284fa82ad390a0347c76d4611,0b02381d33c408a2ac42247ea71bb97ee0349f3a054f4d2d0d5346207c0b4360,2b58e18ace1234d0434be3c0d8d6f46a1c8b8621be9c166c963e9b595a9e15db,d1423693978c99ac74f8e5da67f0a62ff6903d48655dbd785ec6d0d8d4be015b,938a4dc94266ad51ca10b7994127790c03ba19b665cb833520fe7d8f42acba7a,c795f52ab12327f7bd19ac1ebdc93ece906f8076e3915e8698478f853e088af2,dd672cb605ee7188ee88eef26a7fad76468a1d3d186e344bcb1c17666d7632b2,a22e254303cbcf0e8b252efc41feb52fb403e9a2c284873205a723183b394e5a,21fb9f92074eabdc0ec43771351a8a33d7f5ae8faaa9cd30a432363463f6518b,c889f2c482669d29ef8cf9b7e22ab6d63a9ad66f9c28bb810f9970a409be7e63,7e7f2c1a3d0c91bf658adbde82c1e2275a93cd3f8e1eb5fc2afbeb3dfaff5f14,38150faf545f6d399ab72ec45d867c23235c351cdc60f4918605db34051a2706,a6e6c1f2acf7896d716493720bf66430f106de080ebaac56b25fb932ce938043,24099c933215a1e4ccc8ec3ba219820fa8204bf41fa5dfaad2370784989073bd,8093bf15fa351ae946655846d4c0fbfc54c5f73e83e97b7d7a5ccaf0ebc68a67,018d3aa3ef8257bfb0373435d8298296b7505b1033e6d5ca1d677dc14af7a3ff,525374a22d00e39faaa0dca04bf9ef324bac1e7c1b4dd6251e7f96032dae0af8
"-1","0","710121","1","0","10240105","401044071","2","79","2.6","2.4","0","0","1009116","1009116","0.06","1000000","0","2","401044091","10240103","401044061","0","0","10240102","401044101","0","1024","401044081","0","1009116","2","5","3","10240101","0","0","2.4","10240104","0","1009116","1009116","4","0"
"1","0","710011","1","0","10250105","401044321","1","80","1.5","1.3","0","0","1010102","1010103","0.03","1000000","0","1.2","401044341","10250103","401044311","0","0","10250102","401044351","0","1025","401044331","0","1010101","1.2","1","1","10250101","0","0","1.4","10250104","0","1010105","1010104","1","0"
"3","0","710011","1","0","10250105","401044371","2","81","1.5","1.3","0","0","1010107","1010108","0.06","1000000","0","1.2","401044391","10250103","401044361","0","0","10250102","401044401","0","1025","401044381","0","1010106","1.2","2","2","10250101","0","0","1.4","10250104","0","1010110","1010109","2","0"
"4","0","710011","1","0","10250105","401044421","2","82","2","1.8","0","0","1010112","1010113","0.06","1000000","0","1.6","401044441","10250103","401044411","0","0","10250102","401044451","0","1025","401044431","0","1010111","1.6","4","3","10250101","0","0","1.9","10250104","0","1010115","1010114","4","0"
"-1","0","710011","1","0","10250105","401044421","2","83","2.6","2.4","0","0","1010116","1010116","0.06","1000000","0","2","401044441","10250103","401044411","0","0","10250102","401044451","0","1025","401044431","0","1010116","2","5","3","10250101","0","0","2.4","10250104","0","1010116","1010116","4","0"
"1","0","710021","1","0","10260105","401044671","1","84","1.5","1.3","0","0","1011102","1011103","0.03","1000000","0","1.2","401044691","10260103","401044661","0","0","10260102","401044701","0","1026","401044681","0","1011101","1.2","1","1","10260101","0","0","1.4","10260104","0","1011105","1011104","1","0"
"3","0","710021","1","0","10260105","401044721","2","85","1.5","1.3","0","0","1011107","1011108","0.06","1000000","0","1.2","401044741","10260103","401044711","0","0","10260102","401044751","0","1026","401044731","0","1011106","1.2","2","2","10260101","0","0","1.4","10260104","0","1011110","1011109","2","0"
"4","0","710021","1","0","10260105","401044771","2","86","2","1.8","0","0","1011112","1011113","0.06","1000000","0","1.6","401044791","10260103","401044761","0","0","10260102","401044801","0","1026","401044781","0","1011111","1.6","4","3","10260101","0","0","1.9","10260104","0","1011115","1011114","4","0"
"-1","0","710021","1","0","10260105","401044771","2","87","2.6","2.4","0","0","1011116","1011116","0.06","1000000","0","2","401044791","10260103","401044761","0","0","10260102","401044801","0","1026","401044781","0","1011116","2","5","3","10260101","0","0","2.4","10260104","0","1011116","1011116","4","0"
"1","0","710031","1","0","10270105","401045021","1","88","1.5","1.3","0","0","1012102","1012103","0.03","1000000","0","1.2","401045041","10270103","401045011","0","0","10270102","401045051","0","1027","401045031","0","1012101","1.2","1","1","10270101","0","0","1.4","10270104","0","1012105","1012104","1","0"
"3","0","710031","1","0","10270105","401045071","2","89","1.5","1.3","0","0","1012107","1012108","0.06","1000000","0","1.2","401045091","10270103","401045061","0","0","10270102","401045101","0","1027","401045081","0","1012106","1.2","2","2","10270101","0","0","1.4","10270104","0","1012110","1012109","2","0"
"4","0","710031","1","0","10270105","401045121","2","90","2","1.8","0","0","1012112","1012113","0.06","1000000","0","1.6","401045141","10270103","401045111","0","0","10270102","401045151","0","1027","401045131","0","1012111","1.6","4","3","10270101","0","0","1.9","10270104","0","1012115","1012114","4","0"
"-1","0","710031","1","0","10270105","401045121","2","91","2.6","2.4","0","0","1012116","1012116","0.06","1000000","0","2","401045141","10270103","401045111","0","0","10270102","401045151","0","1027","401045131","0","1012116","2","5","3","10270101","0","0","2.4","10270104","0","1012116","1012116","4","0"
"1","0","710041","1","0","10280105","401045371","1","92","1.5","1.3","0","0","1013102","1013103","0.03","1000000","0","1.2","401045391","10280103","401045361","0","0","10280102","401045401","0","1028","401045381","0","1013101","1.2","1","1","10280101","0","0","1.4","10280104","0","1013105","1013104","1","0"
"3","0","710041","1","0","10280105","401045421","2","93","1.5","1.3","0","0","1013107","1013108","0.06","1000000","0","1.2","401045441","10280103","401045411","0","0","10280102","401045451","0","1028","401045431","0","1013106","1.2","2","2","10280101","0","0","1.4","10280104","0","1013110","1013109","2","0"
"4","0","710041","1","0","10280105","401045471","2","94","2","1.8","0","0","1013112","1013113","0.06","1000000","0","1.6","401045491","10280103","401045461","0","0","10280102","401045501","0","1028","401045481","0","1013111","1.6","4","3","10280101","0","0","1.9","10280104","0","1013115","1013114","4","0"
"-1","0","710041","1","0","10280105","401045471","2","95","2.6","2.4","0","0","1013116","1013116","0.06","1000000","0","2","401045491","10280103","401045461","0","0","10280102","401045501","0","1028","401045481","0","1013116","2","5","3","10280101","0","0","2.4","10280104","0","1013116","1013116","4","0"
"1","0","710051","1","0","10290105","401045721","1","96","1.5","1.3","0","0","1014102","1014103","0.03","1000000","0","1.2","401045741","10290103","401045711","0","0","10290102","401045751","0","1029","401045731","0","1014101","1.2","1","1","10290101","0","0","1.4","10290104","0","1014105","1014104","1","0"
"3","0","710051","1","0","10290105","401045771","2","97","1.5","1.3","0","0","1014107","1014108","0.06","1000000","0","1.2","401045791","10290103","401045761","0","0","10290102","401045801","0","1029","401045781","0","1014106","1.2","2","2","10290101","0","0","1.4","10290104","0","1014110","1014109","2","0"
"4","0","710051","1","0","10290105","401045821","2","98","2","1.8","0","0","1014112","1014113","0.06","1000000","0","1.6","401045841","10290103","401045811","0","0","10290102","401045851","0","1029","401045831","0","1014111","1.6","4","3","10290101","0","0","1.9","10290104","0","1014115","1014114","4","0"
"-1","0","710051","1","0","10290105","401045821","2","99","2.6","2.4","0","0","1014116","1014116","0.06","1000000","0","2","401045841","10290103","401045811","0","0","10290102","401045851","0","1029","401045831","0","1014116","2","5","3","10290101","0","0","2.4","10290104","0","1014116","1014116","4","0"
"1","0","710061","1","0","10300105","401046071","1","100","1.5","1.3","0","0","1015102","1015103","0.03","1000000","0","1.2","401046091","10300103","401046061","0","0","10300102","401046101","0","1030","401046081","0","1015101","1.2","1","1","10300101","0","0","1.4","10300104","0","1015105","1015104","1","0"
"3","0","710061","1","0","10300105","401046121","2","101","1.5","1.3","0","0","1015107","1015108","0.06","1000000","0","1.2","401046141","10300103","401046111","0","0","10300102","401046151","0","1030","401046131","0","1015106","1.2","2","2","10300101","0","0","1.4","10300104","0","1015110","1015109","2","0"
"4","0","710061","1","0","10300105","401046171","2","102","2","1.8","0","0","1015112","1015113","0.06","1000000","0","1.6","401046191","10300103","401046161","0","0","10300102","401046201","0","1030","401046181","0","1015111","1.6","4","3","10300101","0","0","1.9","10300104","0","1015115","1015114","4","0"
"-1","0","710061","1","0","10300105","401046171","2","103","2.6","2.4","0","0","1015116","1015116","0.06","1000000","0","2","401046191","10300103","401046161","0","0","10300102","401046201","0","1030","401046181","0","1015116","2","5","3","10300101","0","0","2.4","10300104","0","1015116","1015116","4","0"
"1","0","710071","1","0","10310105","401046421","1","104","1.5","1.3","0","0","1016102","1016103","0.03","1000000","0","1.2","401046441","10310103","401046411","0","0","10310102","401046451","0","1031","401046431","0","1016101","1.2","1","1","10310101","0","0","1.4","10310104","0","1016105","1016104","1","0"
"3","0","710071","1","0","10310105","401046471","2","105","1.5","1.3","0","0","1016107","1016108","0.06","1000000","0","1.2","401046491","10310103","401046461","0","0","10310102","401046501","0","1031","401046481","0","1016106","1.2","2","2","10310101","0","0","1.4","10310104","0","1016110","1016109","2","0"
"4","0","710071","1","0","10310105","401046521","2","106","2","1.8","0","0","1016112","1016113","0.06","1000000","0","1.6","401046541","10310103","401046511","0","0","10310102","401046551","0","1031","401046531","0","1016111","1.6","4","3","10310101","0","0","1.9","10310104","0","1016115","1016114","4","0"
"-1","0","710071","1","0","10310105","401046521","2","107","2.6","2.4","0","0","1016116","1016116","0.06","1000000","0","2","401046541","10310103","401046511","0","0","10310102","401046551","0","1031","401046531","0","1016116","2","5","3","10310101","0","0","2.4","10310104","0","1016116","1016116","4","0"
"1","0","710081","1","0","10320105","401046771","1","108","1.5","1.3","0","0","1017102","1017103","0.03","1000000","0","1.2","401046791","10320103","401046761","0","0","10320102","401046801","0","1032","401046781","0","1017101","1.2","1","1","10320101","0","0","1.4","10320104","0","1017105","1017104","1","0"
"3","0","710081","1","0","10320105","401046821","2","109","1.5","1.3","0","0","1017107","1017108","0.06","1000000","0","1.2","401046841","10320103","401046811","0","0","10320102","401046851","0","1032","401046831","0","1017106","1.2","2","2","10320101","0","0","1.4","10320104","0","1017110","1017109","2","0"
"4","0","710081","1","0","10320105","401046871","2","110","2","1.8","0","0","1017112","1017113","0.06","1000000","0","1.6","401046891","10320103","401046861","0","0","10320102","401046901","0","1032","401046881","0","1017111","1.6","4","3","10320101","0","0","1.9","10320104","0","1017115","1017114","4","0"
"-1","0","710081","1","0","10320105","401046871","2","111","2.6","2.4","0","0","1017116","1017116","0.06","1000000","0","2","401046891","10320103","401046861","0","0","10320102","401046901","0","1032","401046881","0","1017116","2","5","3","10320101","0","0","2.4","10320104","0","1017116","1017116","4","0"
"1","0","710091","1","0","10330105","401047121","1","112","1.5","1.3","0","0","1018102","1018103","0.03","1000000","0","1.2","401047141","10330103","401047111","0","0","10330102","401047151","0","1033","401047131","0","1018101","1.2","1","1","10330101","0","0","1.4","10330104","0","1018105","1018104","1","0"
"3","0","710091","1","0","10330105","401047171","2","113","1.5","1.3","0","0","1018107","1018108","0.06","1000000","0","1.2","401047191","10330103","401047161","0","0","10330102","401047201","0","1033","401047181","0","1018106","1.2","2","2","10330101","0","0","1.4","10330104","0","1018110","1018109","2","0"
"4","0","710091","1","0","10330105","401047221","2","114","2","1.8","0","0","1018112","1018113","0.06","1000000","0","1.6","401047241","10330103","401047211","0","0","10330102","401047251","0","1033","401047231","0","1018111","1.6","4","3","10330101","0","0","1.9","10330104","0","1018115","1018114","4","0"
"-1","0","710091","1","0","10330105","401047221","2","115","2.6","2.4","0","0","1018116","1018116","0.06","1000000","0","2","401047241","10330103","401047211","0","0","10330102","401047251","0","1033","401047231","0","1018116","2","5","3","10330101","0","0","2.4","10330104","0","1018116","1018116","4","0"
"1","0","710101","1","0","10340105","401047521","1","116","1.5","1.3","0","0","1019102","1019103","0.03","1000000","0","1.2","401047541","10340103","401047511","0","0","10340102","401047551","0","1034","401047531","0","1019101","1.2","1","1","10340101","0","0","1.4","10340104","0","1019105","1019104","1","0"
"3","0","710101","1","0","10340105","401047571","2","117","1.5","1.3","0","0","1019107","1019108","0.06","1000000","0","1.2","401047591","10340103","401047561","0","0","10340102","401047601","0","1034","401047581","0","1019106","1.2","2","2","10340101","0","0","1.4","10340104","0","1019110","1019109","2","0"
"4","0","710101","1","0","10340105","401047621","2","118","2","1.8","0","0","1019112","1019113","0.06","1000000","0","1.6","401047641","10340103","401047611","0","0","10340102","401047651","0","1034","401047631","0","1019111","1.6","4","3","10340101","0","0","1.9","10340104","0","1019115","1019114","4","0"
"-1","0","710101","1","0","10340105","401047621","2","119","2.6","2.4","0","0","1019116","1019116","0.06","1000000","0","2","401047641","10340103","401047611","0","0","10340102","401047651","0","1034","401047631","0","1019116","2","5","3","10340101","0","0","2.4","10340104","0","1019116","1019116","4","0"
"1","0","710111","1","0","10350105","401047921","1","120","1.5","1.3","0","0","1020102","1020103","0.03","1000000","0","1.2","401047941","10350103","401047911","0","0","10350102","401047951","0","1035","401047931","0","1020101","1.2","1","1","10350101","0","0","1.4","10350104","0","1020105","1020104","1","0"
"3","0","710111","1","0","10350105","401047971","2","121","1.5","1.3","0","0","1020107","1020108","0.06","1000000","0","1.2","401047991","10350103","401047961","0","0","10350102","401048001","0","1035","401047981","0","1020106","1.2","2","2","10350101","0","0","1.4","10350104","0","1020110","1020109","2","0"
"4","0","710111","1","0","10350105","401048021","2","122","2","1.8","0","0","1020112","1020113","0.06","1000000","0","1.6","401048041","10350103","401048011","0","0","10350102","401048051","0","1035","401048031","0","1020111","1.6","4","3","10350101","0","0","1.9","10350104","0","1020115","1020114","4","0"
"-1","0","710111","1","0","10350105","401048021","2","123","2.6","2.4","0","0","1020116","1020116","0.06","1000000","0","2","401048041","10350103","401048011","0","0","10350102","401048051","0","1035","401048031","0","1020116","2","5","3","10350101","0","0","2.4","10350104","0","1020116","1020116","4","0"
"1","0","710121","1","0","10360105","401048321","1","124","1.5","1.3","0","0","1021102","1021103","0.03","1000000","0","1.2","401048341","10360103","401048311","0","0","10360102","401048351","0","1036","401048331","0","1021101","1.2","1","1","10360101","0","0","1.4","10360104","0","1021105","1021104","1","0"
"3","0","710121","1","0","10360105","401048371","2","125","1.5","1.3","0","0","1021107","1021108","0.06","1000000","0","1.2","401048391","10360103","401048361","0","0","10360102","401048401","0","1036","401048381","0","1021106","1.2","2","2","10360101","0","0","1.4","10360104","0","1021110","1021109","2","0"
"4","0","710121","1","0","10360105","401048421","2","126","2","1.8","0","0","1021112","1021113","0.06","1000000","0","1.6","401048441","10360103","401048411","0","0","10360102","401048451","0","1036","401048431","0","1021111","1.6","4","3","10360101","0","0","1.9","10360104","0","1021115","1021114","4","0"
"-1","0","710121","1","0","10360105","401048421","2","127","2.6","2.4","0","0","1021116","1021116","0.06","1000000","0","2","401048441","10360103","401048411","0","0","10360102","401048451","0","1036","401048431","0","1021116","2","5","3","10360101","0","0","2.4","10360104","0","1021116","1021116","4","0"
"1","0","710011","1","0","10370105","401048721","1","128","1.5","1.3","0","0","1022102","1022103","0.03","1000000","0","1.2","401048741","10370103","401048711","0","0","10370102","401048751","0","1037","401048731","0","1022101","1.2","1","1","10370101","0","0","1.4","10370104","0","1022105","1022104","1","0"
"3","0","710011","1","0","10370105","401048771","2","129","1.5","1.3","0","0","1022107","1022108","0.06","1000000","0","1.2","401048791","10370103","401048761","0","0","10370102","401048801","0","1037","401048781","0","1022106","1.2","2","2","10370101","0","0","1.4","10370104","0","1022110","1022109","2","0"
"4","0","710011","1","0","10370105","401048821","2","130","2","1.8","0","0","1022112","1022113","0.06","1000000","0","1.6","401048841","10370103","401048811","0","0","10370102","401048851","0","1037","401048831","0","1022111","1.6","4","3","10370101","0","0","1.9","10370104","0","1022115","1022114","4","0"
"-1","0","710011","1","0","10370105","401048821","2","131","2.6","2.4","0","0","1022116","1022116","0.06","1000000","0","2","401048841","10370103","401048811","0","0","10370102","401048851","0","1037","401048831","0","1022116","2","5","3","10370101","0","0","2.4","10370104","0","1022116","1022116","4","0"
"1","0","710021","1","0","10380105","401049121","1","132","1.5","1.3","0","0","1023102","1023103","0.03","1000000","0","1.2","401049141","10380103","401049111","0","0","10380102","401049151","0","1038","401049131","0","1023101","1.2","1","1","10380101","0","0","1.4","10380104","0","1023105","1023104","1","0"
"3","0","710021","1","0","10380105","401049171","2","133","1.5","1.3","0","0","1023107","1023108","0.06","1000000","0","1.2","401049191","10380103","401049161","0","0","10380102","401049201","0","1038","401049181","0","1023106","1.2","2","2","10380101","0","0","1.4","10380104","0","1023110","1023109","2","0"
"4","0","710021","1","0","10380105","401049221","2","134","2","1.8","0","0","1023112","1023113","0.06","1000000","0","1.6","401049241","10380103","401049211","0","0","10380102","401049251","0","1038","401049231","0","1023111","1.6","4","3","10380101","0","0","1.9","10380104","0","1023115","1023114","4","0"
"-1","0","710021","1","0","10380105","401049221","2","135","2.6","2.4","0","0","1023116","1023116","0.06","1000000","0","2","401049241","10380103","401049211","0","0","10380102","401049251","0","1038","401049231","0","1023116","2","5","3","10380101","0","0","2.4","10380104","0","1023116","1023116","4","0"
"1","0","710031","1","0","10390105","401049521","1","136","1.5","1.3","0","0","1024102","1024103","0.03","1000000","0","1.2","401049541","10390103","401049511","0","0","10390102","401049551","0","1039","401049531","0","1024101","1.2","1","1","10390101","0","0","1.4","10390104","0","1024105","1024104","1","0"
"3","0","710031","1","0","10390105","401049571","2","137","1.5","1.3","0","0","1024107","1024108","0.06","1000000","0","1.2","401049591","10390103","401049561","0","0","10390102","401049601","0","1039","401049581","0","1024106","1.2","2","2","10390101","0","0","1.4","10390104","0","1024110","1024109","2","0"
"4","0","710031","1","0","10390105","401049621","2","138","2","1.8","0","0","1024112","1024113","0.06","1000000","0","1.6","401049641","10390103","401049611","0","0","10390102","401049651","0","1039","401049631","0","1024111","1.6","4","3","10390101","0","0","1.9","10390104","0","1024115","1024114","4","0"
"-1","0","710031","1","0","10390105","401049621","2","139","2.6","2.4","0","0","1024116","1024116","0.06","1000000","0","2","401049641","10390103","401049611","0","0","10390102","401049651","0","1039","401049631","0","1024116","2","5","3","10390101","0","0","2.4","10390104","0","1024116","1024116","4","0"
"1","0","710041","1","0","10400105","401049921","1","140","1.5","1.3","0","0","1025102","1025103","0.03","1000000","0","1.2","401049941","10400103","401049911","0","0","10400102","401049951","0","1040","401049931","0","1025101","1.2","1","1","10400101","0","0","1.4","10400104","0","1025105","1025104","1","0"
"3","0","710041","1","0","10400105","401049971","2","141","1.5","1.3","0","0","1025107","1025108","0.06","1000000","0","1.2","401049991","10400103","401049961","0","0","10400102","401050001","0","1040","401049981","0","1025106","1.2","2","2","10400101","0","0","1.4","10400104","0","1025110","1025109","2","0"
"4","0","710041","1","0","10400105","401050021","2","142","2","1.8","0","0","1025112","1025113","0.06","1000000","0","1.6","401050041","10400103","401050011","0","0","10400102","401050051","0","1040","401050031","0","1025111","1.6","4","3","10400101","0","0","1.9","10400104","0","1025115","1025114","4","0"
"-1","0","710041","1","0","10400105","401050021","2","143","2.6","2.4","0","0","1025116","1025116","0.06","1000000","0","2","401050041","10400103","401050011","0","0","10400102","401050051","0","1040","401050031","0","1025116","2","5","3","10400101","0","0","2.4","10400104","0","1025116","1025116","4","0"
"1","0","710051","1","0","10410105","401050321","1","144","1.5","1.3","0","0","1026102","1026103","0.03","1000000","0","1.2","401050341","10410103","401050311","0","0","10410102","401050351","0","1041","401050331","0","1026101","1.2","1","1","10410101","0","0","1.4","10410104","0","1026105","1026104","1","0"
"3","0","710051","1","0","10410105","401050371","2","145","1.5","1.3","0","0","1026107","1026108","0.06","1000000","0","1.2","401050391","10410103","401050361","0","0","10410102","401050401","0","1041","401050381","0","1026106","1.2","2","2","10410101","0","0","1.4","10410104","0","1026110","1026109","2","0"
"4","0","710051","1","0","10410105","401050421","2","146","2","1.8","0","0","1026112","1026113","0.06","1000000","0","1.6","401050441","10410103","401050411","0","0","10410102","401050451","0","1041","401050431","0","1026111","1.6","4","3","10410101","0","0","1.9","10410104","0","1026115","1026114","4","0"
"-1","0","710051","1","0","10410105","401050421","2","147","2.6","2.4","0","0","1026116","1026116","0.06","1000000","0","2","401050441","10410103","401050411","0","0","10410102","401050451","0","1041","401050431","0","1026116","2","5","3","10410101","0","0","2.4","10410104","0","1026116","1026116","4","0"
"1","0","710061","1","0","10420105","401050721","1","148","1.5","1.3","0","0","1027102","1027103","0.03","1000000","0","1.2","401050741","10420103","401050711","0","0","10420102","401050751","0","1042","401050731","0","1027101","1.2","1","1","10420101","0","0","1.4","10420104","0","1027105","1027104","1","0"
"3","0","710061","1","0","10420105","401050771","2","149","1.5","1.3","0","0","1027107","1027108","0.06","1000000","0","1.2","401050791","10420103","401050761","0","0","10420102","401050801","0","1042","401050781","0","1027106","1.2","2","2","10420101","0","0","1.4","10420104","0","1027110","1027109","2","0"
"4","0","710061","1","0","10420105","401050821","2","150","2","1.8","0","0","1027112","1027113","0.06","1000000","0","1.6","401050841","10420103","401050811","0","0","10420102","401050851","0","1042","401050831","0","1027111","1.6","4","3","10420101","0","0","1.9","10420104","0","1027115","1027114","4","0"
"-1","0","710061","1","0","10420105","401050821","2","151","2.6","2.4","0","0","1027116","1027116","0.06","1000000","0","2","401050841","10420103","401050811","0","0","10420102","401050851","0","1042","401050831","0","1027116","2","5","3","10420101","0","0","2.4","10420104","0","1027116","1027116","4","0"
"1","0","710071","1","0","10430105","401051121","1","152","1.5","1.3","0","0","1028102","1028103","0.03","1000000","0","1.2","401051141","10430103","401051111","0","0","10430102","401051151","0","1043","401051131","0","1028101","1.2","1","1","10430101","0","0","1.4","10430104","0","1028105","1028104","1","0"
"3","0","710071","1","0","10430105","401051171","2","153","1.5","1.3","0","0","1028107","1028108","0.06","1000000","0","1.2","401051191","10430103","401051161","0","0","10430102","401051201","0","1043","401051181","0","1028106","1.2","2","2","10430101","0","0","1.4","10430104","0","1028110","1028109","2","0"
"4","0","710071","1","0","10430105","401051221","2","154","2","1.8","0","0","1028112","1028113","0.06","1000000","0","1.6","401051241","10430103","401051211","0","0","10430102","401051251","0","1043","401051231","0","1028111","1.6","4","3","10430101","0","0","1.9","10430104","0","1028115","1028114","4","0"
"-1","0","710071","1","0","10430105","401051221","2","155","2.6","2.4","0","0","1028116","1028116","0.06","1000000","0","2","401051241","10430103","401051211","0","0","10430102","401051251","0","1043","401051231","0","1028116","2","5","3","10430101","0","0","2.4","10430104","0","1028116","1028116","4","0"
"1","0","710081","1","0","10440105","401051521","1","156","1.5","1.3","0","0","1029102","1029103","0.03","1000000","0","1.2","401051541","10440103","401051511","0","0","10440102","401051551","0","1044","401051531","0","1029101","1.2","1","1","10440101","0","0","1.4","10440104","0","1029105","1029104","1","0"
"3","0","710081","1","0","10440105","401051571","2","157","1.5","1.3","0","0","1029107","1029108","0.06","1000000","0","1.2","401051591","10440103","401051561","0","0","10440102","401051601","0","1044","401051581","0","1029106","1.2","2","2","10440101","0","0","1.4","10440104","0","1029110","1029109","2","0"
"4","0","710081","1","0","10440105","401051621","2","158","2","1.8","0","0","1029112","1029113","0.06","1000000","0","1.6","401051641","10440103","401051611","0","0","10440102","401051651","0","1044","401051631","0","1029111","1.6","4","3","10440101","0","0","1.9","10440104","0","1029115","1029114","4","0"
"-1","0","710081","1","0","10440105","401051621","2","159","2.6","2.4","0","0","1029116","1029116","0.06","1000000","0","2","401051641","10440103","401051611","0","0","10440102","401051651","0","1044","401051631","0","1029116","2","5","3","10440101","0","0","2.4","10440104","0","1029116","1029116","4","0"
"1","0","710091","1","0","10450105","401051921","1","160","1.5","1.3","0","0","1030102","1030103","0.03","1000000","0","1.2","401051941","10450103","401051911","0","0","10450102","401051951","0","1045","401051931","0","1030101","1.2","1","1","10450101","0","0","1.4","10450104","0","1030105","1030104","1","0"
"3","0","710091","1","0","10450105","401051971","2","161","1.5","1.3","0","0","1030107","1030108","0.06","1000000","0","1.2","401051991","10450103","401051961","0","0","10450102","401052001","0","1045","401051981","0","1030106","1.2","2","2","10450101","0","0","1.4","10450104","0","1030110","1030109","2","0"
"4","0","710091","1","0","10450105","401052021","2","162","2","1.8","0","0","1030112","1030113","0.06","1000000","0","1.6","401052041","10450103","401052011","0","0","10450102","401052051","0","1045","401052031","0","1030111","1.6","4","3","10450101","0","0","1.9","10450104","0","1030115","1030114","4","0"
"-1","0","710091","1","0","10450105","401052021","2","163","2.6","2.4","0","0","1030116","1030116","0.06","1000000","0","2","401052041","10450103","401052011","0","0","10450102","401052051","0","1045","401052031","0","1030116","2","5","3","10450101","0","0","2.4","10450104","0","1030116","1030116","4","0"
"1","0","710101","1","0","10460105","401052321","1","164","1.5","1.3","0","0","1031102","1031103","0.03","1000000","0","1.2","401052341","10460103","401052311","0","0","10460102","401052351","0","1046","401052331","0","1031101","1.2","1","1","10460101","0","0","1.4","10460104","0","1031105","1031104","1","0"
"3","0","710101","1","0","10460105","401052371","2","165","1.5","1.3","0","0","1031107","1031108","0.06","1000000","0","1.2","401052391","10460103","401052361","0","0","10460102","401052401","0","1046","401052381","0","1031106","1.2","2","2","10460101","0","0","1.4","10460104","0","1031110","1031109","2","0"
"4","0","710101","1","0","10460105","401052421","2","166","2","1.8","0","0","1031112","1031113","0.06","1000000","0","1.6","401052441","10460103","401052411","0","0","10460102","401052451","0","1046","401052431","0","1031111","1.6","4","3","10460101","0","0","1.9","10460104","0","1031115","1031114","4","0"
"-1","0","710101","1","0","10460105","401052421","2","167","2.6","2.4","0","0","1031116","1031116","0.06","1000000","0","2","401052441","10460103","401052411","0","0","10460102","401052451","0","1046","401052431","0","1031116","2","5","3","10460101","0","0","2.4","10460104","0","1031116","1031116","4","0"
