4eaadf4328a45be0a90214136d79967f9457278fb18d3f94f5f29bb6054472da,9b06e67813c7b8a3b84be9941bd94a1146a8a5813d619eca2041c85d26b46b60,e67ea9fd25897bb3d37f79f8a0fe74bfa49f4b8f6e35688763c302e3356f00e3,ad51e748084d3894930dda77a5dccd7486ed3ddc57dcd9fcede42248431c94c0,a8e7d2c61bb1ecb27a3d3f26c2a197974674da17cf1fe04eb93bf188319e21b6,e3879b48b9e69960f31f60391718469104f0bffd0321e048423d57b98f0450c9
"3002","113601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150015","2024/12/01 16:00:00","1015006"
"3013","113601","Boss的環境效果無效","10150016","2024/12/01 16:00:00","1015006"
"3001","107501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10150017","2024/12/01 16:00:00","1015006"
"3002","107501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150018","2024/12/01 16:00:00","1015006"
"3013","107501","Boss的環境效果無效","10150019","2024/12/01 16:00:00","1015006"
"3002","124501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150020","2024/12/01 16:00:00","1015006"
"3013","124501","Boss的環境效果無效","10150021","2024/12/01 16:00:00","1015006"
"3001","122801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10150022","2024/12/01 16:00:00","1015006"
"3002","122801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150023","2024/12/01 16:00:00","1015006"
"3013","122801","Boss的環境效果無效","10150024","2024/12/01 16:00:00","1015006"
"3001","122501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10150025","2024/12/01 16:00:00","1015006"
"3002","122501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150026","2024/12/01 16:00:00","1015006"
"3013","122501","Boss的環境效果無效","10150027","2024/12/01 16:00:00","1015006"
"3003","109901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10152001","2025/01/01 16:00:00","1015206"
"3002","109901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152002","2025/01/01 16:00:00","1015206"
"3010","109901","戰鬥開始90秒內，大幅度提升TP上升。","10152003","2025/01/01 16:00:00","1015206"
"3013","109901","Boss的沉默無效","10152004","2025/01/01 16:00:00","1015206"
"3003","109801","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10152005","2025/01/01 16:00:00","1015206"
"3002","109801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152006","2025/01/01 16:00:00","1015206"
"3010","109801","戰鬥開始90秒內，大幅度提升TP上升。","10152007","2025/01/01 16:00:00","1015206"
"3013","109801","Boss的沉默無效","10152008","2025/01/01 16:00:00","1015206"
"3001","109701","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10152009","2025/01/01 16:00:00","1015206"
"3002","109701","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152010","2025/01/01 16:00:00","1015206"
"3010","109701","戰鬥開始90秒內，大幅度提升TP上升。","10152011","2025/01/01 16:00:00","1015206"
"3013","109701","Boss的沉默無效","10152012","2025/01/01 16:00:00","1015206"
"3003","132001","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152013","2025/01/14 16:00:00","1015206"
"3002","132001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152014","2025/01/14 16:00:00","1015206"
"3013","132001","Boss的沉默無效","10152015","2025/01/14 16:00:00","1015206"
"3003","131901","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152016","2025/01/01 16:00:00","1015206"
"3002","131901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152017","2025/01/01 16:00:00","1015206"
"3010","131901","戰鬥開始90秒內，大幅度提升TP上升。","10152018","2025/01/01 16:00:00","1015206"
"3013","131901","Boss的沉默無效","10152019","2025/01/01 16:00:00","1015206"
"3003","122701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152020","2025/01/01 16:00:00","1015206"
"3002","122701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152021","2025/01/01 16:00:00","1015206"
"3013","122701","Boss的沉默無效","10152022","2025/01/01 16:00:00","1015206"
"3001","107601","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10152023","2025/01/01 16:00:00","1015206"
"3002","107601","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152024","2025/01/01 16:00:00","1015206"
"3013","107601","Boss的沉默無效","10152025","2025/01/01 16:00:00","1015206"
"3001","110301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10152026","2025/01/01 16:00:00","1015206"
"3002","110301","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152027","2025/01/01 16:00:00","1015206"
"3013","110301","Boss的沉默無效","10152028","2025/01/01 16:00:00","1015206"
"3003","126601","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152029","2025/01/01 16:00:00","1015206"
"3002","126601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152030","2025/01/01 16:00:00","1015206"
"3013","126601","Boss的沉默無效","10152031","2025/01/01 16:00:00","1015206"
"3003","113501","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152032","2025/01/01 16:00:00","1015206"
"3002","113501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152033","2025/01/01 16:00:00","1015206"
"3013","113501","Boss的沉默無效","10152034","2025/01/01 16:00:00","1015206"
"3003","126901","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10152035","2025/01/01 16:00:00","1015206"
"3002","126901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10152036","2025/01/01 16:00:00","1015206"
"3013","126901","Boss的沉默無效","10152037","2025/01/01 16:00:00","1015206"
"3001","132101","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10152038","2025/01/01 16:00:00","1015206"
"3002","132101","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10152039","2025/01/01 16:00:00","1015206"
"3013","132101","Boss的沉默無效","10152040","2025/01/01 16:00:00","1015206"
"3001","102901","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","10154001","2025/02/01 16:00:00","1015406"
"3002","102901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154002","2025/02/01 16:00:00","1015406"
"3013","102901","Boss的麻痺無效","10154003","2025/02/01 16:00:00","1015406"
"3001","111601","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10154004","2025/02/01 16:00:00","1015406"
"3002","111601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154005","2025/02/01 16:00:00","1015406"
"3010","111601","戰鬥開始90秒內，\n特大幅度提升TP上升。","10154006","2025/02/01 16:00:00","1015406"
"3013","111601","Boss的麻痺無效","10154007","2025/02/01 16:00:00","1015406"
"3001","117201","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10154008","2025/02/01 16:00:00","1015406"
"3002","117201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154009","2025/02/01 16:00:00","1015406"
"3013","117201","Boss的麻痺無效","10154010","2025/02/01 16:00:00","1015406"
"3001","124801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10154011","2025/02/01 16:00:00","1015406"
"3002","124801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154012","2025/02/01 16:00:00","1015406"
"3013","124801","Boss的麻痺無效","10154013","2025/02/01 16:00:00","1015406"
"3003","132201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10154014","2025/02/01 16:00:00","1015406"
"3002","132201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154015","2025/02/01 16:00:00","1015406"
"3010","132201","戰鬥開始90秒內，\n特大幅度提升TP上升。","10154016","2025/02/01 16:00:00","1015406"
"3013","132201","Boss的麻痺無效","10154017","2025/02/01 16:00:00","1015406"
"3003","104201","戰鬥開始90秒內超大幅度提升魔法攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","10154018","2025/02/01 16:00:00","1015406"
"3002","104201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154019","2025/02/01 16:00:00","1015406"
"3010","104201","戰鬥開始90秒內，\n特大幅度提升TP上升。","10154020","2025/02/01 16:00:00","1015406"
"3013","104201","Boss的麻痺無效","10154021","2025/02/01 16:00:00","1015406"
"3001","105401","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","10154022","2025/02/01 16:00:00","1015406"
"3002","105401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154023","2025/02/01 16:00:00","1015406"
"3013","105401","Boss的麻痺無效","10154024","2025/02/01 16:00:00","1015406"
"3003","108401","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10154025","2025/02/01 16:00:00","1015406"
"3002","108401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154026","2025/02/01 16:00:00","1015406"
"3013","108401","Boss的麻痺無效","10154027","2025/02/01 16:00:00","1015406"
"3003","117301","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10154028","2025/02/01 16:00:00","1015406"
"3002","117301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154029","2025/02/01 16:00:00","1015406"
"3010","117301","戰鬥開始90秒內，\n特大幅度提升TP上升。","10154030","2025/02/01 16:00:00","1015406"
"3013","117301","Boss的麻痺無效","10154031","2025/02/01 16:00:00","1015406"
"3001","113901","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10154032","2025/02/01 16:00:00","1015406"
"3002","113901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154033","2025/02/01 16:00:00","1015406"
"3013","113901","Boss的麻痺無效","10154034","2025/02/01 16:00:00","1015406"
"3001","117401","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10154035","2025/02/01 16:00:00","1015406"
"3002","117401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10154036","2025/02/01 16:00:00","1015406"
"3013","117401","Boss的麻痺無效","10154037","2025/02/01 16:00:00","1015406"
"3001","130201","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10156001","2025/03/01 16:00:00","1015606"
"3010","130201","戰鬥開始90秒內，\n特大幅度提升TP上升。","10156002","2025/03/01 16:00:00","1015606"
"3002","130001","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","10156003","2025/03/12 16:00:00","1015606"
"3004","130001","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","10156004","2025/03/12 16:00:00","1015606"
"3001","129701","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","10156005","2025/03/01 16:00:00","1015606"
"3014","129701","戰鬥開始後，大幅恢復我方全體的ＴＰ","10156006","2025/03/01 16:00:00","1015606"
"3002","105801","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","10156007","2025/03/01 16:00:00","1015606"
"3004","105801","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","10156008","2025/03/01 16:00:00","1015606"
"3003","126501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10156009","2025/03/01 16:00:00","1015606"
"3014","126501","戰鬥開始後，大幅恢復我方全體的ＴＰ","10156010","2025/03/01 16:00:00","1015606"
"3001","126001","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","10156011","2025/03/01 16:00:00","1015606"
"3014","126001","戰鬥開始後，大幅恢復我方全體的ＴＰ","10156012","2025/03/01 16:00:00","1015606"
"3003","126101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10156013","2025/03/01 16:00:00","1015606"
"3010","126101","戰鬥開始90秒內，\n特大幅度提升TP上升。","10156014","2025/03/01 16:00:00","1015606"
"3001","125801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10156015","2025/03/01 16:00:00","1015606"
"3010","125801","戰鬥開始90秒內，\n特大幅度提升TP上升。","10156016","2025/03/01 16:00:00","1015606"
"3011","101801","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","10158001","2025/04/01 16:00:00","1015806"
"3011","101801","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","10158002","2025/04/01 16:00:00","1015806"
"3003","126501","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10158003","2025/04/01 16:00:00","1015806"
"3010","126501","戰鬥開始90秒內，\n特大幅度提升TP上升。","10158004","2025/04/01 16:00:00","1015806"
"3003","110101","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10158005","2025/04/01 16:00:00","1015806"
"3014","110101","戰鬥開始後，大幅恢復我方全體的ＴＰ","10158006","2025/04/01 16:00:00","1015806"
"3011","119001","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","10158007","2025/04/01 16:00:00","1015806"
"3011","119001","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","10158008","2025/04/01 16:00:00","1015806"
"3011","132901","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","10158009","2025/04/10 16:00:00","1015806"
"3011","132901","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","10158010","2025/04/10 16:00:00","1015806"
"3003","132801","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10158011","2025/04/01 16:00:00","1015806"
"3010","132801","戰鬥開始90秒內，\n特大幅度提升TP上升。","10158012","2025/04/01 16:00:00","1015806"
"3003","105001","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10158013","2025/04/01 16:00:00","1015806"
"3010","105001","戰鬥開始90秒內，\n特大幅度提升TP上升。","10158014","2025/04/01 16:00:00","1015806"
"3011","100801","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","10158015","2025/04/01 16:00:00","1015806"
"3011","100801","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","10158016","2025/04/01 16:00:00","1015806"
"3003","108301","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10158017","2025/04/01 16:00:00","1015806"
"3010","108301","戰鬥開始90秒內，\n特大幅度提升TP上升。","10158018","2025/04/01 16:00:00","1015806"
"3003","121401","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10158019","2025/04/01 16:00:00","1015806"
"3014","121401","戰鬥開始後，大幅恢復我方全體的ＴＰ","10158020","2025/04/01 16:00:00","1015806"
"3003","117601","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10158021","2025/04/01 16:00:00","1015806"
"3014","117601","戰鬥開始後，大幅恢復我方全體的ＴＰ","10158022","2025/04/01 16:00:00","1015806"
"3003","126301","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10158023","2025/04/01 16:00:00","1015806"
"3014","126301","戰鬥開始後，大幅恢復我方全體的ＴＰ","10158024","2025/04/01 16:00:00","1015806"
"3002","127901","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","10158025","2025/04/01 16:00:00","1015806"
"3004","127901","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","10158026","2025/04/01 16:00:00","1015806"
"3010","102801","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。","10160001","2025/05/01 16:00:00","1016006"
"3010","102801","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）","10160002","2025/05/01 16:00:00","1016006"
"3001","105301","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","10160003","2025/05/01 16:00:00","1016006"
"3014","105301","戰鬥開始後，大幅恢復我方全體的ＴＰ","10160004","2025/05/01 16:00:00","1016006"
"3010","110301","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。","10160005","2025/05/01 16:00:00","1016006"
"3010","110301","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）","10160006","2025/05/01 16:00:00","1016006"
"3002","114501","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","10160007","2025/05/01 16:00:00","1016006"
"3004","114501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","10160008","2025/05/01 16:00:00","1016006"
"3005","127501","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。","10160009","2025/05/01 16:00:00","1016006"
"3013","127501","戰鬥開始後，\n我方全體無法行動狀態無效2次。","10160010","2025/05/01 16:00:00","1016006"
"3003","133501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","10160011","2025/05/04 16:00:00","1016006"
"3014","133501","戰鬥開始後，大幅恢復我方全體的ＴＰ","10160012","2025/05/04 16:00:00","1016006"
"3001","180901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10160013","2025/05/01 16:00:00","1016006"
"3010","180901","戰鬥開始90秒內，大幅度提升TP上升。","10160014","2025/05/01 16:00:00","1016006"
"3005","114201","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。","10160015","2025/05/01 16:00:00","1016006"
"3013","114201","戰鬥開始後，\n我方全體無法行動狀態無效2次。","10160016","2025/05/01 16:00:00","1016006"
"3011","125201","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","10160017","2025/05/01 16:00:00","1016006"
"3011","125201","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","10160018","2025/05/01 16:00:00","1016006"
"3001","133201","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10160019","2025/05/01 16:00:00","1016006"
"3010","133201","戰鬥開始90秒內，大幅度提升TP上升。","10160020","2025/05/01 16:00:00","1016006"
