d2e0b365a52b9ca2b2c18af3c3a89e91871927e2c74f392f4fdfb2857e02d1c5,0398dcb844f5e16691400954e4d152a8e4371553ebd16a01874afc1fca34a538,7ea41c31ae0096a68aed641695bdbefaaa51280cf03159b7d252924b711b8be0,5c87b88b51c42c1a7cb8b0e3c8eb1dacdff2bd449505b70103ccca6a35c642f8,5e430331f8e01c583289d84e009b4e9260ff4dd72f83faa3496d13d6a61794fc,532fd511ac8396dfe19b0260dbb6b373570b48e5f3159067309d2a2264518810,b1aacf987055c91159ac67dd45c11868ec6857a2a62b8761445404ddc8d26f13,e4582b7633380909a677bc1c3c698135c2a3b8d840cff7b87e582b1dd7d6c958,b8e28a8b3fcf8ea7016f3ae083ae3e7579e866966da14ea3d1f78993ccd9eeb9,c8734760ad7a80ab40ce6845181b2b17d5a9b0466cab6b4ed74fbb96403f8518,6e57fce14dc4e26914be930d546a118d7c76e5547998fa55499531d6c484e3d3,7b64879553c440c4ee0ee64e175c76a0699c9fb95a4e759a46c791db916d2294,858c55beda64b0a8504d0d6a1dc2796685e7d854d3b65d5fece4461c7b256eec,c65d4ef04fd4175513a53fd528dfee0a2a99d48b2aaeb92809400c5079bcd13f,e6030f9f7b1d01bb2e4918b4f7ec0495136a86b5ac2bfd6ab7ad4644bc7162ed,303b46d269fb82da9db8fb2837a7861ccf67dee6e6f84d0e334a8be9e8f94ab9,828c5fd26651f2298bb4ac497b0cc94d33a691b263c9cea84b3cd3cd02f39954,f912ae47341a7c3973474ed250425729900ad43530bc53fd55bfa6b10a68042e,0036c1bcd0e005ecdc9639195719566fb288d5b034b50a00c57fc128b598f8b1,208bb7049e2976d0d9531ce3a1a09933ce285c0fe7b604fe2657438c39902563,c75ef26e65a1ed622acd804bda601de255c13f99039d75bd90f60fda491bdd7d,7733ae8a2f21c61f7bbfd0842498a8fa8c76e8231696d9d433c0d5e9072e5f62
"0","0","0","115554","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105554","0","0","0"
"0","0","0","115555","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105555","0","0","0"
"0","0","0","115556","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105556","0","0","0"
"0","0","0","115557","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105557","0","0","0"
"0","0","0","115581","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105581","0","0","0"
"0","0","0","115582","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105582","0","0","0"
"0","0","0","115583","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105583","0","0","0"
"0","0","0","115584","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105584","0","0","0"
"0","0","0","115585","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105585","0","0","0"
"0","0","0","115586","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105586","0","0","0"
"0","0","0","115587","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105587","0","0","0"
"0","0","0","115611","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105611","0","0","0"
"0","0","0","115612","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105612","0","0","0"
"0","0","0","115613","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105613","0","0","0"
"0","0","0","115614","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105614","0","0","0"
"0","0","0","115615","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105615","0","0","0"
"0","0","0","115616","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105616","0","0","0"
"0","0","0","115617","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105617","0","0","0"
"0","0","0","126011","0","60000","7","105102","1","0","0","0","0","0","0","0","0","0","106011","0","0","0"
"0","0","0","126012","0","65000","7","105163","1","0","0","0","0","0","0","0","0","0","106012","0","0","0"
"0","0","0","126013","0","65000","7","105135","1","0","0","0","0","0","0","0","0","0","106013","0","0","0"
"0","0","0","116041","0","60000","15","105042","1","0","0","0","0","0","0","0","0","0","106041","0","0","0"
"0","0","0","116042","0","65000","15","105222","1","0","0","0","0","0","0","0","0","0","106042","0","0","0"
"0","0","0","116043","0","65000","15","105105","1","0","0","0","0","0","0","0","0","0","106043","0","0","0"
"0","0","0","116071","0","60000","15","105071","1","0","0","0","0","0","0","0","0","0","106071","0","0","0"
"0","0","0","116072","0","65000","15","105132","1","0","0","0","0","0","0","0","0","0","106072","0","0","0"
"0","0","0","116073","0","65000","15","105375","1","0","0","0","0","0","0","0","0","0","106073","0","0","0"
"0","0","0","126101","0","60000","7","105222","1","0","0","0","0","0","0","0","0","0","106101","0","0","0"
"0","0","0","126102","0","65000","7","105042","1","0","0","0","0","0","0","0","0","0","106102","0","0","0"
"0","0","0","126103","0","65000","7","105612","1","0","0","0","0","0","0","0","0","0","106103","0","0","0"
"0","0","0","116131","0","60000","15","105582","1","0","0","0","0","0","0","0","0","0","106131","0","0","0"
"0","0","0","116132","0","65000","15","105102","1","0","0","0","0","0","0","0","0","0","106132","0","0","0"
"0","0","0","116133","0","65000","15","105615","1","0","0","0","0","0","0","0","0","0","106133","0","0","0"
"0","0","0","126161","0","60000","7","105161","1","0","0","0","0","0","0","0","0","0","106161","0","0","0"
"0","0","0","126162","0","65000","7","105192","1","0","0","0","0","0","0","0","0","0","106162","0","0","0"
"0","0","0","126163","0","65000","7","105165","1","0","0","0","0","0","0","0","0","0","106163","0","0","0"
"0","0","0","116191","0","60000","15","105041","1","0","0","0","0","0","0","0","0","0","106191","0","0","0"
"0","0","0","116192","0","65000","15","105582","1","0","0","0","0","0","0","0","0","0","106192","0","0","0"
"0","0","0","116193","0","65000","15","105073","1","0","0","0","0","0","0","0","0","0","106193","0","0","0"
"0","0","0","126221","0","60000","7","105132","1","0","0","0","0","0","0","0","0","0","106221","0","0","0"
"0","0","0","126222","0","65000","7","105133","1","0","0","0","0","0","0","0","0","0","106222","0","0","0"
"0","0","0","126223","0","65000","7","105225","1","0","0","0","0","0","0","0","0","0","106223","0","0","0"
"0","0","0","126251","0","60000","7","105192","1","0","0","0","0","0","0","0","0","0","106251","0","0","0"
"0","0","0","126252","0","65000","7","105073","1","0","0","0","0","0","0","0","0","0","106252","0","0","0"
"0","0","0","126253","0","65000","7","105402","1","0","0","0","0","0","0","0","0","0","106253","0","0","0"
"0","0","0","126281","0","60000","7","105221","1","0","0","0","0","0","0","0","0","0","106281","0","0","0"
"0","0","0","126282","0","65000","7","105284","1","0","0","0","0","0","0","0","0","0","106282","0","0","0"
"0","0","0","126283","0","66000","7","105614","1","0","0","0","0","0","0","0","0","0","106283","0","0","0"
"0","0","0","116311","0","60000","15","105611","1","0","0","0","0","0","0","0","0","0","106311","0","0","0"
"0","0","0","116312","0","65000","15","105104","1","0","0","0","0","0","0","0","0","0","106312","0","0","0"
"0","0","0","116313","0","66000","15","105584","1","0","0","0","0","0","0","0","0","0","106313","0","0","0"
"0","0","0","126341","0","60000","7","105552","1","0","0","0","0","0","0","0","0","0","106341","0","0","0"
"0","0","0","126342","0","65000","7","105254","1","0","0","0","0","0","0","0","0","0","106342","0","0","0"
"0","0","0","126343","0","66000","7","105615","1","0","0","0","0","0","0","0","0","0","106343","0","0","0"
"0","0","0","126371","0","60000","7","105011","1","0","0","0","0","0","0","0","0","0","106371","0","0","0"
"0","0","0","116372","0","65000","15","105554","1","0","0","0","0","0","0","0","0","0","106372","0","0","0"
"0","0","0","126373","0","66000","7","105583","1","0","0","0","0","0","0","0","0","0","106373","0","0","0"
"0","0","0","116401","0","60000","15","105251","1","0","0","0","0","0","0","0","0","0","106401","0","0","0"
"0","0","0","116431","0","65000","15","105344","1","0","0","0","0","0","0","0","0","0","106431","0","0","0"
"0","0","0","116461","0","60000","15","105612","1","0","0","0","0","0","0","0","0","0","106461","0","0","0"
"0","0","0","116462","0","66000","15","105432","1","0","0","0","0","0","0","0","0","0","106462","0","0","0"
"0","0","0","116491","0","66000","15","105585","1","0","0","0","0","0","0","0","0","0","106491","0","0","0"
"0","0","0","126521","0","65000","7","105194","1","0","0","0","0","0","0","0","0","0","106521","0","0","0"
"0","0","0","116551","0","50000","15","0","0","0","0","0","0","0","0","0","0","0","106551","0","0","0"
"0","0","0","116552","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106552","0","0","0"
"0","0","0","116553","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106553","0","0","0"
"0","0","0","116581","0","50000","15","0","0","0","0","0","0","0","0","0","0","0","106581","0","0","0"
"0","0","0","116582","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106582","0","0","0"
"0","0","0","116583","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106583","0","0","0"
"0","0","0","116611","0","50000","15","0","0","0","0","0","0","0","0","0","0","0","106611","0","0","0"
"0","0","0","116612","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106612","0","0","0"
"0","0","0","116613","0","55000","15","0","0","0","0","0","0","0","0","0","0","0","106613","0","0","0"
"0","0","0","127011","0","70000","10","105616","1","0","0","0","0","0","0","0","0","0","107011","0","0","0"
"0","0","0","127012","0","70000","10","105136","1","0","0","0","0","0","0","0","0","0","107012","0","0","0"
"0","0","0","117013","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107013","0","0","0"
"0","0","0","117041","0","70000","20","105196","1","0","0","0","0","0","0","0","0","0","107041","0","0","0"
"0","0","0","117042","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107042","0","0","0"
"0","0","0","127043","0","70000","10","106191","1","0","0","0","0","0","0","0","0","0","107043","0","0","0"
"0","0","0","117071","0","70000","20","105166","1","0","0","0","0","0","0","0","0","0","107071","0","0","0"
"0","0","0","117072","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107072","0","0","0"
"0","0","0","117073","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107073","0","0","0"
"0","0","0","127101","0","70000","10","105585","1","0","0","0","0","0","0","0","0","0","107101","0","0","0"
"0","0","0","127102","0","70000","10","105557","1","0","0","0","0","0","0","0","0","0","107102","0","0","0"
"0","0","0","117103","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107103","0","0","0"
"0","0","0","117131","0","70000","20","105165","1","0","0","0","0","0","0","0","0","0","107131","0","0","0"
"0","0","0","117132","0","70000","20","0","1","0","0","0","0","0","0","0","0","0","107132","0","0","0"
"0","0","0","127133","0","70000","10","105464","1","0","0","0","0","0","0","0","0","0","107133","0","0","0"
"0","0","0","127161","0","70000","10","105555","1","0","0","0","0","0","0","0","0","0","107161","0","0","0"
"0","0","0","127162","0","70000","10","105587","1","0","0","0","0","0","0","0","0","0","107162","0","0","0"
"0","0","0","117163","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107163","0","0","0"
"0","0","0","117191","0","70000","20","105346","1","0","0","0","0","0","0","0","0","0","107191","0","0","0"
"0","0","0","117192","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107192","0","0","0"
"0","0","0","127193","0","70000","10","105317","1","0","0","0","0","0","0","0","0","0","107193","0","0","0"
"0","0","0","127221","0","70000","10","105586","1","0","0","0","0","0","0","0","0","0","107221","0","0","0"
"0","0","0","127222","0","70000","10","105375","1","0","0","0","0","0","0","0","0","0","107222","0","0","0"
"0","0","0","117223","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107223","0","0","0"
"0","0","0","127251","0","70000","10","105556","1","0","0","0","0","0","0","0","0","0","107251","0","0","0"
"0","0","0","127252","0","70000","10","105197","1","0","0","0","0","0","0","0","0","0","107252","0","0","0"
"0","0","0","117253","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107253","0","0","0"
"0","0","0","127281","0","70000","10","105077","1","0","0","0","0","0","0","0","0","0","107281","0","0","0"
"0","0","0","127282","0","70000","10","106071","1","0","0","0","0","0","0","0","0","0","107282","0","0","0"
"0","0","0","127283","0","70000","10","106401","1","0","0","0","0","0","0","0","0","0","107283","0","0","0"
"0","0","0","117311","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107311","0","0","0"
"0","0","0","117312","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107312","0","0","0"
"0","0","0","127313","0","70000","10","106281","1","0","0","0","0","0","0","0","0","0","107313","0","0","0"
"0","0","0","127341","0","70000","10","105047","1","0","0","0","0","0","0","0","0","0","107341","0","0","0"
"0","0","0","127342","0","70000","10","105617","1","0","0","0","0","0","0","0","0","0","107342","0","0","0"
"0","0","0","117343","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107343","0","0","0"
"0","0","0","127371","0","70000","10","105403","1","0","0","0","0","0","0","0","0","0","107371","0","0","0"
"0","0","0","117372","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107372","0","0","0"
"0","0","0","127373","0","70000","10","106371","1","0","0","0","0","0","0","0","0","0","107373","0","0","0"
"0","0","0","117461","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107461","0","0","0"
"0","0","0","127462","0","70000","10","106131","1","0","0","0","0","0","0","0","0","0","107462","0","0","0"
"0","0","0","117463","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107463","0","0","0"
"0","0","0","117491","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107491","0","0","0"
"0","0","0","117492","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107492","0","0","0"
"0","0","0","117493","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107493","0","0","0"
"0","0","0","117551","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107551","0","0","0"
"0","0","0","117552","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107552","0","0","0"
"0","0","0","117553","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107553","0","0","0"
"0","0","0","117581","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107581","0","0","0"
"0","0","0","117582","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107582","0","0","0"
"0","0","0","117583","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107583","0","0","0"
"0","0","0","117611","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107611","0","0","0"
"0","0","0","117612","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107612","0","0","0"
"0","0","0","117613","0","70000","20","0","0","0","0","0","0","0","0","0","0","0","107613","0","0","0"
"0","0","0","118011","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108011","0","0","0"
"0","0","0","118012","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108012","0","0","0"
"0","0","0","118013","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108013","0","0","0"
"0","0","0","118014","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108014","0","0","0"
"0","0","0","128041","0","80000","15","106581","1","0","0","0","0","0","0","0","0","0","108041","0","0","0"
"0","0","0","128042","0","80000","15","106553","1","0","0","0","0","0","0","0","0","0","108042","0","0","0"
"0","0","0","128043","0","80000","15","107042","1","0","0","0","0","0","0","0","0","0","108043","0","0","0"
"0","0","0","128044","0","80000","15","107073","1","0","0","0","0","0","0","0","0","0","108044","0","0","0"
"0","0","0","118071","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108071","0","0","0"
"0","0","0","118072","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108072","0","0","0"
"0","0","0","128073","0","80000","15","107072","1","0","0","0","0","0","0","0","0","0","108073","0","0","0"
"0","0","0","118074","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108074","0","0","0"
"0","0","0","118101","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108101","0","0","0"
"0","0","0","118102","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108102","0","0","0"
"0","0","0","118103","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108103","0","0","0"
"0","0","0","118104","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108104","0","0","0"
"0","0","0","128131","0","80000","15","106612","1","0","0","0","0","0","0","0","0","0","108131","0","0","0"
"0","0","0","128132","0","80000","15","106613","1","0","0","0","0","0","0","0","0","0","108132","0","0","0"
"0","0","0","128133","0","80000","15","107132","1","0","0","0","0","0","0","0","0","0","108133","0","0","0"
"0","0","0","128134","0","80000","15","107163","1","0","0","0","0","0","0","0","0","0","108134","0","0","0"
"0","0","0","128161","0","80000","15","106611","1","0","0","0","0","0","0","0","0","0","108161","0","0","0"
"0","0","0","128162","0","80000","15","107311","1","0","0","0","0","0","0","0","0","0","108162","0","0","0"
"0","0","0","118163","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108163","0","0","0"
"0","0","0","118164","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108164","0","0","0"
"0","0","0","118191","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108191","0","0","0"
"0","0","0","118192","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108192","0","0","0"
"0","0","0","118193","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108193","0","0","0"
"0","0","0","128194","0","80000","15","107492","1","0","0","0","0","0","0","0","0","0","108194","0","0","0"
"0","0","0","118221","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108221","0","0","0"
"0","0","0","118222","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108222","0","0","0"
"0","0","0","118223","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108223","0","0","0"
"0","0","0","118224","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108224","0","0","0"
"0","0","0","118251","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108251","0","0","0"
"0","0","0","118252","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108252","0","0","0"
"0","0","0","118253","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108253","0","0","0"
"0","0","0","118254","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108254","0","0","0"
"0","0","0","128281","0","80000","15","106582","1","0","0","0","0","0","0","0","0","0","108281","0","0","0"
"0","0","0","128282","0","80000","15","107491","1","0","0","0","0","0","0","0","0","0","108282","0","0","0"
"0","0","0","128283","0","80000","15","107192","1","0","0","0","0","0","0","0","0","0","108283","0","0","0"
"0","0","0","128284","0","80000","15","107493","1","0","0","0","0","0","0","0","0","0","108284","0","0","0"
"0","0","0","128311","0","80000","15","106552","1","0","0","0","0","0","0","0","0","0","108311","0","0","0"
"0","0","0","128312","0","80000","15","107581","1","0","0","0","0","0","0","0","0","0","108312","0","0","0"
"0","0","0","128313","0","80000","15","107312","1","0","0","0","0","0","0","0","0","0","108313","0","0","0"
"0","0","0","128314","0","80000","15","107253","1","0","0","0","0","0","0","0","0","0","108314","0","0","0"
"0","0","0","118342","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108342","0","0","0"
"0","0","0","118343","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108343","0","0","0"
"0","0","0","118371","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108371","0","0","0"
"0","0","0","128372","0","80000","15","107461","1","0","0","0","0","0","0","0","0","0","108372","0","0","0"
"0","0","0","128373","0","80000","15","107372","1","0","0","0","0","0","0","0","0","0","108373","0","0","0"
"0","0","0","128374","0","80000","15","107463","1","0","0","0","0","0","0","0","0","0","108374","0","0","0"
"0","0","0","128401","0","80000","15","106583","1","0","0","0","0","0","0","0","0","0","108401","0","0","0"
"0","0","0","118403","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108403","0","0","0"
"0","0","0","118431","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108431","0","0","0"
"0","0","0","118434","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108434","0","0","0"
"0","0","0","118462","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108462","0","0","0"
"0","0","0","118492","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108492","0","0","0"
"0","0","0","118494","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108494","0","0","0"
"0","0","0","118521","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108521","0","0","0"
"0","0","0","118523","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108523","0","0","0"
"0","0","0","118524","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108524","0","0","0"
"0","0","0","118551","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108551","0","0","0"
"0","0","0","118552","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108552","0","0","0"
"0","0","0","118553","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108553","0","0","0"
"0","0","0","118554","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108554","0","0","0"
"0","0","0","118581","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108581","0","0","0"
"0","0","0","118582","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108582","0","0","0"
"0","0","0","118583","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108583","0","0","0"
"0","0","0","118584","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108584","0","0","0"
"0","0","0","118611","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108611","0","0","0"
"0","0","0","118612","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108612","0","0","0"
"0","0","0","118613","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108613","0","0","0"
"0","0","0","118614","0","80000","25","0","0","0","0","0","0","0","0","0","0","0","108614","0","0","0"
"0","0","0","119011","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109011","0","0","0"
"0","0","0","119012","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109012","0","0","0"
"0","0","0","119013","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109013","0","0","0"
"0","0","0","119014","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109014","0","0","0"
"0","0","0","129041","0","99000","15","107013","1","0","0","0","0","0","0","0","0","0","109041","0","0","0"
"0","0","0","129042","0","99000","15","108521","1","0","0","0","0","0","0","0","0","0","109042","0","0","0"
"0","0","0","129043","0","99000","15","108492","1","0","0","0","0","0","0","0","0","0","109043","0","0","0"
"0","0","0","129044","0","99000","15","108222","1","0","0","0","0","0","0","0","0","0","109044","0","0","0"
"0","0","0","119071","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109071","0","0","0"
"0","0","0","119072","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109072","0","0","0"
"0","0","0","119073","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109073","0","0","0"
"0","0","0","119074","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109074","0","0","0"
"0","0","0","119101","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109101","0","0","0"
"0","0","0","119102","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109102","0","0","0"
"0","0","0","119103","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109103","0","0","0"
"0","0","0","119104","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109104","0","0","0"
"0","0","0","129131","0","99000","15","107343","1","0","0","0","0","0","0","0","0","0","109131","0","0","0"
"0","0","0","129132","0","99000","15","108371","1","0","0","0","0","0","0","0","0","0","109132","0","0","0"
"0","0","0","129133","0","99000","15","108462","1","0","0","0","0","0","0","0","0","0","109133","0","0","0"
"0","0","0","129134","0","99000","15","108163","1","0","0","0","0","0","0","0","0","0","109134","0","0","0"
"0","0","0","119161","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109161","0","0","0"
"0","0","0","129162","0","99000","15","108251","1","0","0","0","0","0","0","0","0","0","109162","0","0","0"
"0","0","0","119163","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109163","0","0","0"
"0","0","0","119164","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109164","0","0","0"
"0","0","0","129191","0","99000","15","107103","1","0","0","0","0","0","0","0","0","0","109191","0","0","0"
"0","0","0","119192","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109192","0","0","0"
"0","0","0","129193","0","99000","15","108342","1","0","0","0","0","0","0","0","0","0","109193","0","0","0"
"0","0","0","129194","0","99000","15","108193","1","0","0","0","0","0","0","0","0","0","109194","0","0","0"
"0","0","0","119221","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109221","0","0","0"
"0","0","0","119222","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109222","0","0","0"
"0","0","0","119223","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109223","0","0","0"
"0","0","0","119224","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109224","0","0","0"
"0","0","0","119251","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109251","0","0","0"
"0","0","0","119252","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109252","0","0","0"
"0","0","0","119253","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109253","0","0","0"
"0","0","0","119254","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109254","0","0","0"
"0","0","0","129281","0","99000","15","108191","1","0","0","0","0","0","0","0","0","0","109281","0","0","0"
"0","0","0","129282","0","99000","15","108431","1","0","0","0","0","0","0","0","0","0","109282","0","0","0"
"0","0","0","129283","0","99000","15","108192","1","0","0","0","0","0","0","0","0","0","109283","0","0","0"
"0","0","0","129284","0","99000","15","108523","1","0","0","0","0","0","0","0","0","0","109284","0","0","0"
"0","0","0","129311","0","99000","15","108071","1","0","0","0","0","0","0","0","0","0","109311","0","0","0"
"0","0","0","129312","0","99000","15","108072","1","0","0","0","0","0","0","0","0","0","109312","0","0","0"
"0","0","0","129313","0","99000","15","108012","1","0","0","0","0","0","0","0","0","0","109313","0","0","0"
"0","0","0","129314","0","99000","15","108403","1","0","0","0","0","0","0","0","0","0","109314","0","0","0"
"0","0","0","119341","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109341","0","0","0"
"0","0","0","119343","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109343","0","0","0"
"0","0","0","119371","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109371","0","0","0"
"0","0","0","119372","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109372","0","0","0"
"0","0","0","129373","0","99000","15","108252","1","0","0","0","0","0","0","0","0","0","109373","0","0","0"
"0","0","0","129374","0","99000","15","108103","1","0","0","0","0","0","0","0","0","0","109374","0","0","0"
"0","0","0","129401","0","99000","15","108101","1","0","0","0","0","0","0","0","0","0","109401","0","0","0"
"0","0","0","129402","0","99000","15","108102","1","0","0","0","0","0","0","0","0","0","109402","0","0","0"
"0","0","0","119432","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109432","0","0","0"
"0","0","0","119434","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109434","0","0","0"
"0","0","0","119461","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109461","0","0","0"
"0","0","0","119463","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109463","0","0","0"
"0","0","0","119493","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109493","0","0","0"
"0","0","0","119494","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109494","0","0","0"
"0","0","0","119522","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109522","0","0","0"
"0","0","0","119524","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109524","0","0","0"
"0","0","0","119551","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109551","0","0","0"
"0","0","0","119552","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109552","0","0","0"
"0","0","0","119553","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109553","0","0","0"
"0","0","0","119554","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109554","0","0","0"
"0","0","0","119581","0","99000","25","0","0","0","0","0","0","0","0","0","0","0","109581","0","0","0"
