00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"81001046","6","戰鬥開始時，超大幅度降低全體角色的魔法攻擊力。","100104609","降低魔法攻擊力"
"81001047","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104701","火屬性獎勵特大幅度提升"
"81001047","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104702","深域怪物"
"81001047","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104703","賦予TP上升上限"
"81001047","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104704","提升物理防禦力（不可降低）"
"81001047","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104705","提升魔法防禦力（不可降低）"
"81001047","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104706","降低HP吸收"
"81001048","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104801","火屬性獎勵特大幅度提升"
"81001048","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104802","深域怪物"
"81001048","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104803","賦予TP上升上限"
"81001048","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104804","提升物理防禦力（不可降低）"
"81001048","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104805","提升魔法防禦力（不可降低）"
"81001048","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104806","降低HP吸收"
"81001049","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104901","火屬性獎勵特大幅度提升"
"81001049","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104902","深域怪物"
"81001049","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104903","賦予TP上升上限"
"81001049","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104904","提升物理防禦力（不可降低）"
"81001049","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104905","提升魔法防禦力（不可降低）"
"81001049","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104906","降低HP吸收"
"81001050","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105001","火屬性獎勵特大幅度提升"
"81001050","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105002","深域怪物"
"81001050","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105003","賦予TP上升上限"
"81001050","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105004","提升物理防禦力（不可降低）"
"81001050","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105005","提升魔法防禦力（不可降低）"
"81001050","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100105006","降低HP吸收"
"81001050","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","100105007","減少TP下降"
"81001050","max_hp_down","戰鬥開始時，讓全體角色最大 HP 減少 30％。","100105008","減少最大HP"
"81001051","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105101","火屬性獎勵特大幅度提升"
"81001051","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105102","深域怪物"
"81001051","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105103","賦予TP上升上限"
"81001051","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105104","提升物理防禦力（不可降低）"
"81001051","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105105","提升魔法防禦力（不可降低）"
"81001051","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105106","降低HP吸收"
"81001052","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105201","火屬性獎勵特大幅度提升"
"81001052","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105202","深域怪物"
"81001052","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105203","賦予TP上升上限"
"81001052","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105204","提升物理防禦力（不可降低）"
"81001052","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105205","提升魔法防禦力（不可降低）"
"81001052","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105206","降低HP吸收"
"81001053","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105301","火屬性獎勵特大幅度提升"
"81001053","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105302","深域怪物"
"81001053","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105303","賦予TP上升上限"
"81001053","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105304","提升物理防禦力（不可降低）"
"81001053","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105305","提升魔法防禦力（不可降低）"
"81001053","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105306","降低HP吸收"
"81001054","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105401","火屬性獎勵特大幅度提升"
"81001054","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105402","深域怪物"
"81001054","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105403","賦予TP上升上限"
"81001054","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105404","提升物理防禦力（不可降低）"
"81001054","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105405","提升魔法防禦力（不可降低）"
"81001054","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105406","降低HP吸收"
"81001055","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105501","火屬性獎勵特大幅度提升"
"81001055","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105502","深域怪物"
"81001055","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105503","賦予TP上升上限"
"81001055","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105504","提升物理防禦力（不可降低）"
"81001055","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105505","提升魔法防禦力（不可降低）"
"81001055","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105506","降低HP吸收"
"81001056","25","戰鬥中，發動「傷害降低」、「提升火傷造成的持續傷害」效果。","100105601","危險領域"
"81001056","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105602","火屬性獎勵特大幅度提升"
"81001056","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105603","深域怪物"
"81001056","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105604","賦予TP上升上限"
"81001056","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105605","提升物理防禦力（不可降低）"
"81001056","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105606","提升魔法防禦力（不可降低）"
"81001056","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105607","降低HP吸收"
"81001056","boss_damage_cut","戰鬥開始時，所有怪物的傷害為\n減少50％的狀態。","100105608","傷害降低"
"81001056","19","戰鬥開始時，提升所有怪物承受的火傷狀態造成的持續傷害。","100105609","提升火傷造成的持續傷害"
"81001057","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105701","火屬性獎勵特大幅度提升"
"81001057","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105702","深域怪物"
"81001057","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105703","賦予TP上升上限"
"81001057","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105704","提升物理防禦力（不可降低）"
"81001057","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105705","提升魔法防禦力（不可降低）"
"81001057","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105706","降低HP吸收"
"81001058","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105801","火屬性獎勵特大幅度提升"
"81001058","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105802","深域怪物"
"81001058","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105803","賦予TP上升上限"
"81001058","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105804","提升物理防禦力（不可降低）"
"81001058","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105805","提升魔法防禦力（不可降低）"
"81001058","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105806","降低HP吸收"
"81001059","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100105901","火屬性獎勵特大幅度提升"
"81001059","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100105902","深域怪物"
"81001059","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100105903","賦予TP上升上限"
"81001059","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100105904","提升物理防禦力（不可降低）"
"81001059","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100105905","提升魔法防禦力（不可降低）"
"81001059","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100105906","降低HP吸收"
"81001060","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106001","火屬性獎勵特大幅度提升"
"81001060","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106002","深域怪物"
"81001060","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106003","賦予TP上升上限"
"81001060","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106004","提升物理防禦力（不可降低）"
"81001060","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106005","提升魔法防禦力（不可降低）"
"81001060","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100106006","降低HP吸收"
"81001060","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","100106007","減少TP下降"
"81001060","energy_recover","戰鬥開始時，對所有怪物施加持續小幅度恢復ＴＰ狀態。","100106008","持續恢復TP"
"81001061","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106101","火屬性獎勵特大幅度提升"
"81001061","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106102","深域怪物"
"81001061","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106103","賦予TP上升上限"
"81001061","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106104","提升物理防禦力（不可降低）"
"81001061","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106105","提升魔法防禦力（不可降低）"
"81001061","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106106","降低HP吸收"
"81001062","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106201","火屬性獎勵特大幅度提升"
"81001062","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106202","深域怪物"
"81001062","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106203","賦予TP上升上限"
"81001062","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106204","提升物理防禦力（不可降低）"
"81001062","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106205","提升魔法防禦力（不可降低）"
"81001062","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106206","降低HP吸收"
"81001063","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106301","火屬性獎勵特大幅度提升"
"81001063","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106302","深域怪物"
"81001063","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106303","賦予TP上升上限"
"81001063","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106304","提升物理防禦力（不可降低）"
"81001063","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106305","提升魔法防禦力（不可降低）"
"81001063","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106306","降低HP吸收"
"81001064","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106401","火屬性獎勵特大幅度提升"
"81001064","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106402","深域怪物"
"81001064","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106403","賦予TP上升上限"
"81001064","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106404","提升物理防禦力（不可降低）"
"81001064","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106405","提升魔法防禦力（不可降低）"
"81001064","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106406","降低HP吸收"
"81001065","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106501","火屬性獎勵特大幅度提升"
"81001065","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106502","深域怪物"
"81001065","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106503","賦予TP上升上限"
"81001065","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106504","提升物理防禦力（不可降低）"
"81001065","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106505","提升魔法防禦力（不可降低）"
"81001065","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106506","降低HP吸收"
"81001066","25","戰鬥中，發動「物理傷害降低」效果。","100106601","危險領域"
"81001066","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106602","火屬性獎勵特大幅度提升"
"81001066","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106603","深域怪物"
"81001066","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106604","賦予TP上升上限"
"81001066","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106605","提升物理防禦力（不可降低）"
"81001066","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106606","提升魔法防禦力（不可降低）"
"81001066","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106607","降低HP吸收"
"81001066","boss_physics_cut","戰鬥開始時，所有怪物的物理傷害為減少100%的狀態。","100106608","物理傷害降低"
"81001067","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106701","火屬性獎勵特大幅度提升"
"81001067","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106702","深域怪物"
"81001067","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106703","賦予TP上升上限"
"81001067","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106704","提升物理防禦力（不可降低）"
"81001067","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106705","提升魔法防禦力（不可降低）"
"81001067","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106706","降低HP吸收"
"81001068","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106801","火屬性獎勵特大幅度提升"
"81001068","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106802","深域怪物"
"81001068","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106803","賦予TP上升上限"
"81001068","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106804","提升物理防禦力（不可降低）"
"81001068","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106805","提升魔法防禦力（不可降低）"
"81001068","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106806","降低HP吸收"
"81001069","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100106901","火屬性獎勵特大幅度提升"
"81001069","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100106902","深域怪物"
"81001069","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100106903","賦予TP上升上限"
"81001069","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100106904","提升物理防禦力（不可降低）"
"81001069","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100106905","提升魔法防禦力（不可降低）"
"81001069","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","100106906","降低HP吸收"
"81001070","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100107001","火屬性獎勵特大幅度提升"
"81001070","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100107002","深域怪物"
"81001070","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100107003","賦予TP上升上限"
"81001070","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100107004","提升物理防禦力（不可降低）"
"81001070","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100107005","提升魔法防禦力（不可降低）"
"81001070","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100107006","降低HP吸收"
"81001070","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","100107007","減少TP下降"
"81001070","2","戰鬥開始時，大幅度降低全體角色的HP恢復量。","100107008","降低HP恢復量"
"82001001","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100101","水屬性獎勵特大幅度提升"
"82001001","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100102","深域怪物"
"82001001","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100103","賦予TP上升上限"
"82001001","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100104","提升物理防禦力（不可降低）"
"82001001","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100105","提升魔法防禦力（不可降低）"
"82001001","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100106","降低HP吸收"
"82001002","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100201","水屬性獎勵特大幅度提升"
"82001002","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100202","深域怪物"
"82001002","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100203","賦予TP上升上限"
"82001002","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100204","提升物理防禦力（不可降低）"
"82001002","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100205","提升魔法防禦力（不可降低）"
"82001002","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100206","降低HP吸收"
"82001003","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100301","水屬性獎勵特大幅度提升"
"82001003","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100302","深域怪物"
"82001003","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100303","賦予TP上升上限"
"82001003","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100304","提升物理防禦力（不可降低）"
"82001003","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100305","提升魔法防禦力（不可降低）"
"82001003","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100306","降低HP吸收"
"82001004","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100401","水屬性獎勵特大幅度提升"
"82001004","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100402","深域怪物"
"82001004","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100403","賦予TP上升上限"
"82001004","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100404","提升物理防禦力（不可降低）"
"82001004","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100405","提升魔法防禦力（不可降低）"
"82001004","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100406","降低HP吸收"
"82001005","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100501","水屬性獎勵特大幅度提升"
"82001005","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100502","深域怪物"
"82001005","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100503","賦予TP上升上限"
"82001005","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100504","提升物理防禦力（不可降低）"
"82001005","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100505","提升魔法防禦力（不可降低）"
"82001005","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100506","降低HP吸收"
"82001006","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100601","水屬性獎勵特大幅度提升"
"82001006","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100602","深域怪物"
"82001006","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100603","賦予TP上升上限"
"82001006","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100604","提升物理防禦力（不可降低）"
"82001006","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100605","提升魔法防禦力（不可降低）"
"82001006","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100606","降低HP吸收"
"82001007","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100701","水屬性獎勵特大幅度提升"
"82001007","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100702","深域怪物"
"82001007","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100703","賦予TP上升上限"
"82001007","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100704","提升物理防禦力（不可降低）"
"82001007","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100705","提升魔法防禦力（不可降低）"
"82001007","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100706","降低HP吸收"
"82001008","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100801","水屬性獎勵特大幅度提升"
"82001008","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100802","深域怪物"
"82001008","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100803","賦予TP上升上限"
"82001008","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100804","提升物理防禦力（不可降低）"
