52332f0a4ec49ab62d055c083bda24a8c215eb91b6d286629f4fbab44126f315,2a60afaa1a823668dcfdf4026b8355d1491f7849914c237de9c9d21b7bf12b9e,b1651f1ae25756170b40e30b1b151ac3ba85922d1ec0d49501fca317c7dbe4f8,76417679b2ddf078b81ed930053a0ce6338005cac41e3d2a7a15ad967e6ec5e2,3d54a4b8d79480afe234f5e20f4527de3f9c6e496b589cfd243b0413ede679a5,b026e21a28343f6c5ebf42429258cb2f167b7a94f6eddc3e6275fea3816e2f8d,f38a5ff128b89a033283e88112ebd10710e71842017f77ab5f3d844eebc2d99d,b28df31f5dca4c4b8830464efe8c679cd0975e924b7bd3c8307e8759c053efa8,19b7473313c5e6e82e3e30a46ee79da73dd5c0ea23804f084542c8578bdf0eb3,c90af3bf756e7a0d7ec8172e49c6e17868cee8d2a33bf5386e633b2ad89c32d7,22970f7ff8d2af781a138f795281f7525f397d3f4df6e53130cfc31135b9a7ef,4fa5746ac3723b991f8b343cb540c8c2bcaf17c8cc1a68a07edb86334ea6ada6,58721d41be57292ab36a3e9eb981d6c96b56e458175b3398bc9cdf55cab40a96,0e82488e8ac53d9d780c3615f34756a51a908e1948b1db50eef66b21ada69e51,75fef684e5faec1e91b0d4441212ae13ef81893313052a77219fa318805e2d98,21e3739d83627b49335c846371355051e594bde37367230cdfac6d6550203ec9,069a5cf5505368b0b522a4b728fbd0f120090752f15ab691fb64bd0521c4e8f4,b122ca326cd7ed5972e4172f7748ff13c60668674d0a26704ed1401da1cd6edc,8b0622a5944bf5787b88faa813e2aead6bc7aaf3d09c10bfe527ce8c4daacff4,5d65f8bb5b397e9327e1ccb9aa144d2872765bd2fb47c5192efc90eaa557a892,e1fcebde36703e10581647aa6a3c13939eebadf0c01a480d2249f13c3188344b
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","259","0","500000","1039","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","260","0","750000","1039","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","261","0","1000000","1039","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","262","0","10000","1040","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","263","0","250000","1040","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","264","0","500000","1040","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","265","0","750000","1040","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","266","0","1000000","1040","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","267","0","10000","1041","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","268","0","250000","1041","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","269","0","500000","1041","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","270","0","750000","1041","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","271","0","1000000","1041","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","272","0","10000","1042","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","273","0","250000","1042","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","274","0","500000","1042","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","275","0","750000","1042","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","276","0","1000000","1042","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","277","0","10000","1043","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","278","0","250000","1043","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","279","0","500000","1043","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","280","0","750000","1043","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","281","0","1000000","1043","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","282","0","10000","1044","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","283","0","250000","1044","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","284","0","500000","1044","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","285","0","750000","1044","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","286","0","1000000","1044","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","287","0","10000","1045","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","288","0","250000","1045","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","289","0","500000","1045","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","290","0","750000","1045","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","291","0","1000000","1045","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","292","0","10000","1046","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","293","0","250000","1046","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","294","0","500000","1046","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","295","0","750000","1046","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","296","0","1000000","1046","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","297","0","10000","1047","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","298","0","250000","1047","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","299","0","500000","1047","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","300","0","750000","1047","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","301","0","1000000","1047","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","302","0","10000","1048","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","303","0","250000","1048","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","304","0","500000","1048","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","305","0","750000","1048","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","306","0","1000000","1048","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","307","0","10000","1049","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","308","0","250000","1049","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","309","0","500000","1049","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","310","0","750000","1049","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","311","0","1000000","1049","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","312","0","10000","1050","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","313","0","250000","1050","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","314","0","500000","1050","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","315","0","750000","1050","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","316","0","1000000","1050","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","317","0","10000","1051","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","318","0","250000","1051","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","319","0","500000","1051","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","320","0","750000","1051","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","321","0","1000000","1051","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","322","0","10000","1052","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","323","0","250000","1052","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","324","0","500000","1052","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","325","0","750000","1052","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","326","0","1000000","1052","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","327","0","10000","1053","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","328","0","250000","1053","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","329","0","500000","1053","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","330","0","750000","1053","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","331","0","1000000","1053","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","332","0","10000","1054","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","333","0","250000","1054","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","334","0","500000","1054","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","335","0","750000","1054","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","336","0","1000000","1054","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","337","0","10000","1055","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","338","0","250000","1055","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","339","0","500000","1055","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","340","0","750000","1055","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","341","0","1000000","1055","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","342","0","10000","1056","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","343","0","250000","1056","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","344","0","500000","1056","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","345","0","750000","1056","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","346","0","1000000","1056","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","347","0","10000","1057","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","348","0","250000","1057","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","349","0","500000","1057","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","350","0","750000","1057","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","351","0","1000000","1057","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","352","0","10000","1058","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","353","0","250000","1058","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","354","0","500000","1058","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","355","0","750000","1058","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","356","0","1000000","1058","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","357","0","10000","1059","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","358","0","250000","1059","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","359","0","500000","1059","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","360","0","750000","1059","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","361","0","1000000","1059","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","362","0","10000","1060","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","363","0","250000","1060","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","364","0","500000","1060","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","365","0","750000","1060","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","366","0","1000000","1060","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","367","0","10000","1061","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","368","0","250000","1061","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","369","0","500000","1061","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","370","0","750000","1061","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","371","0","1000000","1061","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","372","0","10000","1063","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","373","0","250000","1063","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","374","0","500000","1063","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","375","0","750000","1063","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","376","0","1000000","1063","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","377","0","10000","1064","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","378","0","250000","1064","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","379","0","500000","1064","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","380","0","750000","1064","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","381","0","1000000","1064","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","382","0","10000","1065","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","383","0","250000","1065","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","384","0","500000","1065","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","385","0","750000","1065","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","386","0","1000000","1065","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","387","0","10000","1066","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","388","0","250000","1066","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","389","0","500000","1066","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","390","0","750000","1066","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","391","0","1000000","1066","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","392","0","10000","1067","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","393","0","250000","1067","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","394","0","500000","1067","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","395","0","750000","1067","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","396","0","1000000","1067","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","397","0","10000","1068","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","398","0","250000","1068","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","399","0","500000","1068","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","400","0","750000","1068","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","401","0","1000000","1068","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","402","0","10000","1069","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","403","0","250000","1069","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","404","0","500000","1069","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","405","0","750000","1069","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","406","0","1000000","1069","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","407","0","10000","1070","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","408","0","250000","1070","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","409","0","500000","1070","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","410","0","750000","1070","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","411","0","1000000","1070","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","412","0","10000","1071","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","413","0","250000","1071","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","414","0","500000","1071","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","415","0","750000","1071","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","416","0","1000000","1071","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","417","0","10000","1072","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","418","0","250000","1072","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","419","0","500000","1072","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","420","0","750000","1072","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","421","0","1000000","1072","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","422","0","10000","1073","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","423","0","250000","1073","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","424","0","500000","1073","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","425","0","750000","1073","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","426","0","1000000","1073","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","427","0","10000","1074","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","428","0","250000","1074","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","429","0","500000","1074","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","430","0","750000","1074","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","431","0","1000000","1074","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","432","0","10000","1075","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","433","0","250000","1075","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","434","0","500000","1075","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","435","0","750000","1075","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","436","0","1000000","1075","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","437","0","10000","1076","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","438","0","250000","1076","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","439","0","500000","1076","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","440","0","750000","1076","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","441","0","1000000","1076","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","442","0","10000","1077","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","443","0","250000","1077","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","444","0","500000","1077","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","445","0","750000","1077","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","446","0","1000000","1077","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","447","0","10000","1078","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","448","0","250000","1078","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","449","0","500000","1078","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","450","0","750000","1078","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","451","0","1000000","1078","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","452","0","10000","1079","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","453","0","250000","1079","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","454","0","500000","1079","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","455","0","750000","1079","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","456","0","1000000","1079","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","457","0","10000","1080","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","458","0","250000","1080","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","459","0","500000","1080","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","460","0","750000","1080","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","461","0","1000000","1080","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","462","0","10000","1081","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","463","0","250000","1081","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","464","0","500000","1081","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","465","0","750000","1081","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","466","0","1000000","1081","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","467","0","10000","1082","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","468","0","250000","1082","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","469","0","500000","1082","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","470","0","750000","1082","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","471","0","1000000","1082","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","472","0","10000","1083","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","473","0","250000","1083","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","474","0","500000","1083","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","475","0","750000","1083","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","476","0","1000000","1083","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","477","0","10000","1084","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","478","0","250000","1084","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","479","0","500000","1084","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","480","0","750000","1084","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","481","0","1000000","1084","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","482","0","10000","1085","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","483","0","250000","1085","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","484","0","500000","1085","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","485","0","750000","1085","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","486","0","1000000","1085","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","487","0","10000","1086","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","488","0","250000","1086","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","489","0","500000","1086","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","490","0","750000","1086","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","491","0","1000000","1086","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","492","0","10000","1087","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","493","0","250000","1087","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","494","0","500000","1087","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","495","0","750000","1087","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","496","0","1000000","1087","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","497","0","10000","1088","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","498","0","250000","1088","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","499","0","500000","1088","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","500","0","750000","1088","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","501","0","1000000","1088","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","502","0","10000","1089","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","503","0","250000","1089","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","504","0","500000","1089","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","505","0","750000","1089","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","506","0","1000000","1089","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","507","0","10000","1090","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","508","0","250000","1090","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","509","0","500000","1090","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","510","0","750000","1090","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","511","0","1000000","1090","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","512","0","10000","1091","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","513","0","250000","1091","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","514","0","500000","1091","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","515","0","750000","1091","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","516","0","1000000","1091","16","94002","0"
"0","0","0","0","0","0","0","12","0","1","0","1","0","1","517","0","10000","1092","0","94002","0"
"2","0","0","22002","22003","0","20","12","0","1","0","2","2","2","518","0","250000","1092","4","94002","0"
"2","0","0","22002","22003","0","40","12","0","1","0","3","2","3","519","0","500000","1092","8","94002","0"
"2","0","0","22002","22003","0","60","12","0","1","0","4","2","4","520","0","750000","1092","12","94002","0"
"2","0","0","22002","22003","0","80","12","0","1","0","5","2","-1","521","0","1000000","1092","16","94002","0"
