cf9f775adcbb4e2cfc118cdb525093be857f3a1fa0ef59a46503c4d64118be79,30ee7b5bebfd535ca370a9cb5001b3be6506ffc91d95e6973cca2e3e3a7d0a4a,c1997e3c43a327ece4576c00d2068dd59d65e2ee00cb56e0ae8f5bf9bd38d030,40d473c24d4f30b64c99ae5a2314c9b637b36d06608f203638f067e32284ef39,c5cd4529229ca22221c78660c95fe49aec903326dd5f934be455c251c2907548,0836cd36dc21291acb872e9f4fccfbc7f368715215d5d0e319a0acf9ab078053,7eb1cd1f920614acd5fd55e5ad45484b7a0ffa06632b7caf382dd0268c555114,65c8926fea0469b9b0831a10cff9a2ac816dcf836c0ce2027d641637addbfc2a,1b539823aad38b9cc1490ca39fe83f54bcf364dcac98047b15a14999fec054d9,c0d56a4a72eefeac14ef1647b952839fcff92a9894f15c81e000548f394bf947,cc319c50205de2cf25bab8012cb8c0ac662705b0928cdc90cd866885486e0a55,cf67796577eb424ef636237cb30022336f6bb12ad1c16ed1266b2cd5069972be,5c04be25ee019c615a17d6e565fb84651668d540bf759f288c8428299c8ef7b5,4d42e7c361cdb9e401936f2bc6314ff5a0db2b24d9f2504ec48b6669c4df8ec4,e646108667b989c4f1b79d6a5da548702e362c77ba0cd7beff29e51b8afec167,931a3b7dfdb06afed7adaabf8cc4385b170465db42ae578bf9c9ff816d7e88ee,bb7f8eb4ec733b462d5b09852c49ee736e2c7cc21f9b4085227176f0358d2e57,ca7ebfd4df802c5af85848c1eee5e5c8681e7f264cf26d43a1aa33c9bf488837,ba4b7bcfc9993b0ea1a49699518512f9ba70a148977b668cb1b81aa27d27300c,9b7c7d9709d3114f2e9191bbef8e1cb8e1fd527808b23650dc350297a926caa0,c4b19f37846bdfaf020c03c943b9e8c7bc6bd4ba6400e8ba99cdfb84f552cccb,f55ae4c40f4bd6863586c8c328c8aaa63c35fb882be290af20fc56a5eccc351c,08e2174a92d65283f44e8ec7fe54bd511db7212f0c57440dfae047b96d330ac0,2b0e1dd62e7487826ba075adda6745880df0fa4b068a2e9b2ff77db9d7052484,3854f8ec0906d0a601e179d56da2f12a4ec13cf24ebb6531d78a790cdfd0db0b,5ad87f3276041c2ce73f3cb686be02bdc257dae142960670ebfe53972ea87163,4701fb875b3360b1bae82b3347dd7fc2d030b3d3efb819254858b1f2ae0fed6f,3bf206e56149514db87ac78dc4b99ca61fbeffc82ac408a86e66b1d2acdafb36,5f7a99a3300b2344368bf1a7745c2ea68f29010443b8437fbd867f4a95429f4a,46eb60836b4cdefce995d8041655814acbeff4ffcffe82b9d2c3f21d902f5d25,21a9ef62ea8aced52e5593bfda84c7a7cd3edc008b079c6e1b1205b3d929c834,e1df88df6df8508d0ea9fb308748e2d2c65962c616eb509ad6f20e15383a558a,172fba35695f464d97963f660f05a2ff9be049113f590727c8598888cf2eb3bf,75c7a557d01888f90394b7c2a241811eb84373813d23abb0c2d37bb12594521e,833c28e621aebcf6e113570ad5bc1814c027bbdf94bbf0a5085bbd7fc0899a45,fff1b4174a58f9ad2681179087cec11b151007ac0b493e3d566fb1e0d4100d1b,482f148d0796d9ba8c3353d72181576f4145fad8968ef1353206ef12e5a483e8,f468bc9596127ebfd9108ea0377b6e9e8394af3d3394a5faf52b56be1bb3b509,02f2f77fa0ed94f5f3dae5879d249e1ce440f6216fbe9fbe58b087ad422bbc8c,64d82adc15c5370c7b70ff898ae49062f024117f3207a5b02b5fd8ce22172d06,e3a4e37aae2e539296e9108db55b1b702908e237a3b1d0afc172a5222632729f
"620390066","69001","1","0","0","0","0","0","0","60","0","0","0","2","0","0","36","0","69001","0","1","0","1","620290166","62001005","1468","600120691","0","0","0","1","0","0","36","0","61001004","600001210","0","62001007","0","620030066"
"620390067","70001","1","0","0","0","0","0","0","60","0","0","0","2","0","0","36","0","70001","0","1","0","1","620290167","62001005","1482","600120701","0","0","0","1","0","0","36","0","61001004","600001211","0","62001007","0","620030067"
"620390068","71001","1","0","0","0","0","0","0","60","0","0","0","2","0","0","36","0","71001","0","1","0","1","620290168","62001005","1491","600120711","0","0","0","1","0","0","36","0","61001004","600001212","0","62001007","0","620030068"
"620010018","23001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","23001","0","1","4","0","620270020","72001010","780","600120232","61401","0","0","2","101011","0","0","0","10011003","600001213","0","0","0","620280019"
"620010019","24001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","24001","0","1","4","0","620270021","72001010","792","600120242","61401","0","0","2","101011","0","0","0","10011003","600001214","0","0","0","620280020"
"620010020","25001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","25001","0","1","4","0","620270022","72001010","802","600120252","61401","0","0","2","101011","0","0","0","10011003","600001215","0","0","0","620280021"
"620010021","26001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","26001","0","1","4","0","620270023","72001010","810","600120262","61401","0","0","2","101011","0","0","0","10011003","600001216","0","0","0","620280022"
"620010022","27001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","27001","0","1","4","0","620270024","72001010","822","600120272","61401","0","0","2","101011","0","0","0","10011004","600001217","0","0","0","620280023"
"620010023","28001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","28001","0","1","4","0","620270025","72001010","834","600120282","61401","0","0","2","101011","0","0","0","10011004","600001218","0","0","0","620280024"
"620010024","29001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","29001","0","1","4","0","620270026","72001010","844","600120292","61401","0","0","2","101011","0","0","0","10011004","600001219","0","0","0","620280025"
"620010025","30001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","30001","0","1","4","0","620270027","72001010","854","600120302","61401","0","0","2","101011","0","0","0","10011004","600001220","0","0","0","620280026"
"620010026","31001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","31001","0","1","4","0","620270028","72001010","866","600120312","61401","0","0","2","101011","0","0","0","10011004","600001221","0","0","0","620280027"
"620010027","32001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","32001","0","1","4","0","620270029","72001010","884","600120322","61401","0","0","2","101011","0","0","0","10011004","600001222","0","0","0","620280028"
"620010028","33001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","33001","0","1","4","0","620270030","72001010","910","600120332","61401","0","0","2","101011","0","0","0","10011004","600001223","0","0","0","620280029"
"620010029","34001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","34001","0","1","4","0","620270031","72001010","920","600120342","61401","0","0","2","101011","0","0","0","10011004","600001224","0","0","0","620280030"
"620010030","35001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","35001","0","1","4","0","620270032","72001010","928","600120352","61401","0","0","2","101011","0","0","0","10011005","600001225","0","0","0","620280031"
"620010031","36001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","36001","0","1","4","0","620270033","72001010","952","600120362","61401","0","0","2","101011","0","0","0","10011005","600001226","0","0","0","620280032"
"620010032","37001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","37001","0","1","4","0","620270034","72001010","964","600120372","61401","0","0","2","101011","0","0","0","10011005","600001227","0","0","0","620280033"
"620010033","38001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","38001","0","1","4","0","620270035","72001010","984","600120382","61401","0","0","2","101011","0","0","0","10011005","600001228","0","0","0","620280034"
"620010034","39001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","39001","0","1","4","0","620270036","72001010","1000","600120392","61401","0","0","2","101011","0","0","0","10011005","600001229","0","0","0","620280035"
"620010035","40001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","40001","0","1","4","0","620270037","72001010","1028","600120402","61401","0","0","2","101011","0","0","0","10011005","600001230","0","0","0","620280036"
"620010036","41001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","41001","0","1","4","0","620270038","72001010","1036","600120412","61401","0","0","2","101011","0","0","0","10011005","600001231","0","0","0","620280037"
"620010037","42001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","42001","0","1","4","0","620270039","72001010","1046","600120422","61401","0","0","2","101011","0","0","0","10011006","600001232","0","0","0","620280038"
"620010038","43001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","43001","0","1","4","0","620270040","72001010","1076","600120432","61401","0","0","2","101011","0","0","0","10011006","600001233","0","0","0","620280039"
"620010039","44001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","44001","0","1","4","0","620270041","72001010","1102","600120442","61401","0","0","2","101011","0","0","0","10011006","600001234","0","0","0","620280040"
"620010040","45001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","45001","0","1","4","0","620270042","72001010","1130","600120452","61401","0","0","2","101011","0","0","0","10011006","600001235","0","0","0","620280041"
"620010041","46001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","46001","0","1","4","0","620270043","72001010","1148","600120462","61401","0","0","2","101011","0","0","0","10011006","600001236","0","0","0","620280042"
"620010042","47001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","47001","0","1","4","0","620270044","72001010","1154","600120472","61401","0","0","2","101011","0","0","0","10011006","600001237","0","0","0","620280043"
"620010043","48001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","48001","0","1","4","0","620270045","72001010","1174","600120482","61401","0","0","2","101011","0","0","0","10011006","600001238","0","0","0","620280044"
"620010044","49001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","49001","0","1","4","0","620270046","72001010","1196","600120492","61401","0","0","2","101011","0","0","0","10011007","600001239","0","0","0","620280045"
"620010045","50001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","50001","0","1","4","0","620270047","72001010","1228","600120502","61401","0","0","2","101011","0","0","0","10011007","600001240","0","0","0","620280046"
"620010046","51001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","51001","0","1","4","0","620270048","72001010","1242","600120512","61401","0","0","2","101011","0","0","0","10011007","600001241","0","0","0","620280047"
"620010047","52001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","52001","0","1","4","0","620270049","72001010","1258","600120522","61401","0","0","2","101011","0","0","0","10011007","600001242","0","0","0","620280048"
"620010048","53001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","53001","0","1","4","0","620270050","72001010","1280","600120532","61401","0","0","2","101011","0","0","0","10011007","600001243","0","0","0","620280049"
"620010049","54001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","54001","0","1","4","0","620270051","72001010","1294","600120542","61401","0","0","2","101011","0","0","0","10011007","600001244","0","0","0","620280050"
"620010050","55001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","55001","0","1","4","0","620270052","72001010","1304","600120552","61401","0","0","2","101011","0","0","0","10011007","600001245","0","0","0","620280051"
"620010051","56001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","56001","0","1","4","0","620270053","72001010","1318","600120562","61401","0","0","2","101011","0","0","0","10011007","600001246","0","0","0","620280052"
"620010052","57001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","57001","0","1","4","0","620270054","72001010","1324","600120572","61401","0","0","2","101011","0","0","0","10011007","600001247","0","0","0","620280053"
"620010053","58001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","58001","0","1","4","0","620270055","72001010","1334","600120582","61401","0","0","2","101011","0","0","0","10011007","600001248","0","0","0","620280054"
"620010054","59001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","59001","0","1","4","0","620270056","72001010","1358","600120592","61401","0","0","2","101011","0","0","0","10011007","600001249","0","0","0","620280055"
"620010055","60001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","60001","0","1","4","0","620270057","72001010","1366","600120602","61401","0","0","2","101011","0","0","0","10011007","600001250","0","0","0","620280056"
"620010056","61001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","61001","0","1","4","0","620270058","72001010","1384","600120612","61401","0","0","2","101011","0","0","0","10011007","600001251","0","0","0","620280057"
"620010057","62001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","62001","0","1","4","1","620270059","72001010","1392","600120622","61401","101011","0","2","101011","0","60","0","10011008","600001252","0","10011006","0","620280058"
"620010058","63001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","63001","0","1","4","1","620270060","72001010","1401","600120632","61401","101011","0","2","101011","0","60","0","10011008","600001253","0","10011006","0","620280059"
"620010059","64001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","64001","0","1","4","1","620270061","72001010","1411","600120642","61401","101011","0","2","101011","0","60","0","10011008","600001254","0","10011006","0","620280060"
"620010060","65001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","65001","0","1","4","1","620270062","72001010","1422","600120652","61401","101011","0","2","101011","0","60","0","10011008","600001255","0","10011006","0","620280061"
"620010061","66001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","66001","0","1","4","1","620270063","72001010","1435","600120662","61401","101011","0","2","101011","0","60","0","10011008","600001256","0","10011006","0","620280062"
"620010062","67001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","67001","0","1","4","1","620270064","72001010","1441","600120672","61401","101011","0","2","101011","0","60","0","10011008","600001257","0","10011006","0","620280063"
"620010063","68001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","68001","0","1","4","1","620270065","72001010","1453","600120682","61401","101011","0","2","101011","0","60","0","10011008","600001258","0","10011006","0","620280064"
"620010064","69001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","69001","0","1","4","1","620270066","72001010","1468","600120692","61401","101011","0","2","101011","0","60","0","10011009","600001259","0","10011007","0","620280065"
"620010065","70001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","70001","0","1","4","1","620270067","72001010","1482","600120702","61401","101011","0","2","101011","0","60","0","10011008","600001260","0","10011006","0","620280066"
"620010066","71001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","71001","0","1","4","1","620270068","72001010","1491","600120712","61401","101011","0","2","101011","0","60","0","10011008","600001261","0","10011006","0","620280067"
"620300120","23001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","23001","0","1","4","0","620230018","72001010","780","600120232","61401","0","0","2","101011","0","0","0","10011003","600001262","0","0","0","620060020"
"620300121","24001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","24001","0","1","4","0","620230019","72001010","792","600120242","61401","0","0","2","101011","0","0","0","10011003","600001263","0","0","0","620060021"
"620300122","25001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","25001","0","1","4","0","620230020","72001010","802","600120252","61401","0","0","2","101011","0","0","0","10011003","600001264","0","0","0","620060022"
"620300123","26001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","26001","0","1","4","0","620230021","72001010","810","600120262","61401","0","0","2","101011","0","0","0","10011003","600001265","0","0","0","620060023"
"620300124","27001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","27001","0","1","4","0","620230022","72001010","822","600120272","61401","0","0","2","101011","0","0","0","10011004","600001266","0","0","0","620060024"
"620300125","28001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","28001","0","1","4","0","620230023","72001010","834","600120282","61401","0","0","2","101011","0","0","0","10011004","600001267","0","0","0","620060025"
"620300126","29001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","29001","0","1","4","0","620230024","72001010","844","600120292","61401","0","0","2","101011","0","0","0","10011004","600001268","0","0","0","620060026"
"620300127","30001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","30001","0","1","4","0","620230025","72001010","854","600120302","61401","0","0","2","101011","0","0","0","10011004","600001269","0","0","0","620060027"
"620300128","31001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","31001","0","1","4","0","620230026","72001010","866","600120312","61401","0","0","2","101011","0","0","0","10011004","600001270","0","0","0","620060028"
"620300129","32001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","32001","0","1","4","0","620230027","72001010","884","600120322","61401","0","0","2","101011","0","0","0","10011004","600001271","0","0","0","620060029"
"620300130","33001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","33001","0","1","4","0","620230028","72001010","910","600120332","61401","0","0","2","101011","0","0","0","10011004","600001272","0","0","0","620060030"
"620300131","34001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","34001","0","1","4","0","620230029","72001010","920","600120342","61401","0","0","2","101011","0","0","0","10011004","600001273","0","0","0","620060031"
"620300132","35001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","35001","0","1","4","0","620230030","72001010","928","600120352","61401","0","0","2","101011","0","0","0","10011005","600001274","0","0","0","620060032"
"620300133","36001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","36001","0","1","4","0","620230031","72001010","952","600120362","61401","0","0","2","101011","0","0","0","10011005","600001275","0","0","0","620060033"
"620300134","37001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","37001","0","1","4","0","620230032","72001010","964","600120372","61401","0","0","2","101011","0","0","0","10011005","600001276","0","0","0","620060034"
"620300135","38001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","38001","0","1","4","0","620230033","72001010","984","600120382","61401","0","0","2","101011","0","0","0","10011005","600001277","0","0","0","620060035"
"620300136","39001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","39001","0","1","4","0","620230034","72001010","1000","600120392","61401","0","0","2","101011","0","0","0","10011005","600001278","0","0","0","620060036"
"620300137","40001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","40001","0","1","4","0","620230035","72001010","1028","600120402","61401","0","0","2","101011","0","0","0","10011005","600001279","0","0","0","620060037"
"620300138","41001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","41001","0","1","4","0","620230036","72001010","1036","600120412","61401","0","0","2","101011","0","0","0","10011005","600001280","0","0","0","620060038"
"620300139","42001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","42001","0","1","4","0","620230037","72001010","1046","600120422","61401","0","0","2","101011","0","0","0","10011006","600001281","0","0","0","620060039"
"620300140","43001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","43001","0","1","4","0","620230038","72001010","1076","600120432","61401","0","0","2","101011","0","0","0","10011006","600001282","0","0","0","620060040"
"620300141","44001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","44001","0","1","4","0","620230039","72001010","1102","600120442","61401","0","0","2","101011","0","0","0","10011006","600001283","0","0","0","620060041"
"620300142","45001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","45001","0","1","4","0","620230040","72001010","1130","600120452","61401","0","0","2","101011","0","0","0","10011006","600001284","0","0","0","620060042"
"620300143","46001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","46001","0","1","4","0","620230041","72001010","1148","600120462","61401","0","0","2","101011","0","0","0","10011006","600001285","0","0","0","620060043"
"620300144","47001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","47001","0","1","4","0","620230042","72001010","1154","600120472","61401","0","0","2","101011","0","0","0","10011006","600001286","0","0","0","620060044"
"620300145","48001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","48001","0","1","4","0","620230043","72001010","1174","600120482","61401","0","0","2","101011","0","0","0","10011006","600001287","0","0","0","620060045"
"620300146","49001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","49001","0","1","4","0","620230044","72001010","1196","600120492","61401","0","0","2","101011","0","0","0","10011007","600001288","0","0","0","620060046"
"620300147","50001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","50001","0","1","4","0","620230045","72001010","1228","600120502","61401","0","0","2","101011","0","0","0","10011007","600001289","0","0","0","620060047"
"620300148","51001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","51001","0","1","4","0","620230046","72001010","1242","600120512","61401","0","0","2","101011","0","0","0","10011007","600001290","0","0","0","620060048"
"620300149","52001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","52001","0","1","4","0","620230047","72001010","1258","600120522","61401","0","0","2","101011","0","0","0","10011007","600001291","0","0","0","620060049"
"620300150","53001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","53001","0","1","4","0","620230048","72001010","1280","600120532","61401","0","0","2","101011","0","0","0","10011007","600001292","0","0","0","620060050"
"620300151","54001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","54001","0","1","4","0","620230049","72001010","1294","600120542","61401","0","0","2","101011","0","0","0","10011007","600001293","0","0","0","620060051"
"620300152","55001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","55001","0","1","4","0","620230050","72001010","1304","600120552","61401","0","0","2","101011","0","0","0","10011007","600001294","0","0","0","620060052"
"620300153","56001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","56001","0","1","4","0","620230051","72001010","1318","600120562","61401","0","0","2","101011","0","0","0","10011007","600001295","0","0","0","620060053"
"620300154","57001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","57001","0","1","4","0","620230052","72001010","1324","600120572","61401","0","0","2","101011","0","0","0","10011007","600001296","0","0","0","620060054"
"620300155","58001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","58001","0","1","4","0","620230053","72001010","1334","600120582","61401","0","0","2","101011","0","0","0","10011007","600001297","0","0","0","620060055"
"620300156","59001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","59001","0","1","4","0","620230054","72001010","1358","600120592","61401","0","0","2","101011","0","0","0","10011007","600001298","0","0","0","620060056"
"620300157","60001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","60001","0","1","4","0","620230055","72001010","1366","600120602","61401","0","0","2","101011","0","0","0","10011007","600001299","0","0","0","620060057"
"620300158","61001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","61001","0","1","4","0","620230056","72001010","1384","600120612","61401","0","0","2","101011","0","0","0","10011007","600001300","0","0","0","620060058"
"620300159","62001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","62001","0","1","4","1","620230057","72001010","1392","600120622","61401","101011","0","2","101011","0","60","0","10011008","600001301","0","10011006","0","620060059"
"620300160","63001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","63001","0","1","4","1","620230058","72001010","1401","600120632","61401","101011","0","2","101011","0","60","0","10011008","600001302","0","10011006","0","620060060"
"620300161","64001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","64001","0","1","4","1","620230059","72001010","1411","600120642","61401","101011","0","2","101011","0","60","0","10011008","600001303","0","10011006","0","620060061"
"620300162","65001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","65001","0","1","4","1","620230060","72001010","1422","600120652","61401","101011","0","2","101011","0","60","0","10011008","600001304","0","10011006","0","620060062"
"620300163","66001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","66001","0","1","4","1","620230061","72001010","1435","600120662","61401","101011","0","2","101011","0","60","0","10011008","600001305","0","10011006","0","620060063"
"620300164","67001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","67001","0","1","4","1","620230062","72001010","1441","600120672","61401","101011","0","2","101011","0","60","0","10011008","600001306","0","10011006","0","620060064"
"620300165","68001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","68001","0","1","4","1","620230063","72001010","1453","600120682","61401","101011","0","2","101011","0","60","0","10011008","600001307","0","10011006","0","620060065"
"620300166","69001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","69001","0","1","4","1","620230064","72001010","1468","600120692","61401","101011","0","2","101011","0","60","0","10011009","600001308","0","10011007","0","620060066"
"620300167","70001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","70001","0","1","4","1","620230065","72001010","1482","600120702","61401","101011","0","2","101011","0","60","0","10011008","600001309","0","10011006","0","620060067"
"620300168","71001","1","0","4","0","0","2","0","100","0","0","0","2","0","0","15","0","71001","0","1","4","1","620230066","72001010","1491","600120712","61401","101011","0","2","101011","0","60","0","10011008","600001310","0","10011006","0","620060068"
"620380020","23001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","23001","0","1","4","0","620190018","72001010","780","600120232","61401","0","0","2","101011","0","0","0","10011003","600001311","0","0","0","620050020"
"620380021","24001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","24001","0","1","4","0","620190019","72001010","792","600120242","61401","0","0","2","101011","0","0","0","10011003","600001312","0","0","0","620050021"
"620380022","25001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","25001","0","1","4","0","620190020","72001010","802","600120252","61401","0","0","2","101011","0","0","0","10011003","600001313","0","0","0","620050022"
"620380023","26001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","26001","0","1","4","0","620190021","72001010","810","600120262","61401","0","0","2","101011","0","0","0","10011003","600001314","0","0","0","620050023"
"620380024","27001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","27001","0","1","4","0","620190022","72001010","822","600120272","61401","0","0","2","101011","0","0","0","10011004","600001315","0","0","0","620050024"
"620380025","28001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","28001","0","1","4","0","620190023","72001010","834","600120282","61401","0","0","2","101011","0","0","0","10011004","600001316","0","0","0","620050025"
"620380026","29001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","29001","0","1","4","0","620190024","72001010","844","600120292","61401","0","0","2","101011","0","0","0","10011004","600001317","0","0","0","620050026"
"620380027","30001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","30001","0","1","4","0","620190025","72001010","854","600120302","61401","0","0","2","101011","0","0","0","10011004","600001318","0","0","0","620050027"
"620380028","31001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","31001","0","1","4","0","620190026","72001010","866","600120312","61401","0","0","2","101011","0","0","0","10011004","600001319","0","0","0","620050028"
"620380029","32001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","32001","0","1","4","0","620190027","72001010","884","600120322","61401","0","0","2","101011","0","0","0","10011004","600001320","0","0","0","620050029"
"620380030","33001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","33001","0","1","4","0","620190028","72001010","910","600120332","61401","0","0","2","101011","0","0","0","10011004","600001321","0","0","0","620050030"
"620380031","34001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","34001","0","1","4","0","620190029","72001010","920","600120342","61401","0","0","2","101011","0","0","0","10011004","600001322","0","0","0","620050031"
"620380032","35001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","35001","0","1","4","0","620190030","72001010","928","600120352","61401","0","0","2","101011","0","0","0","10011005","600001323","0","0","0","620050032"
"620380033","36001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","36001","0","1","4","0","620190031","72001010","952","600120362","61401","0","0","2","101011","0","0","0","10011005","600001324","0","0","0","620050033"
"620380034","37001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","37001","0","1","4","0","620190032","72001010","964","600120372","61401","0","0","2","101011","0","0","0","10011005","600001325","0","0","0","620050034"
"620380035","38001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","38001","0","1","4","0","620190033","72001010","984","600120382","61401","0","0","2","101011","0","0","0","10011005","600001326","0","0","0","620050035"
"620380036","39001","1","0","0","0","0","2","0","100","0","0","0","2","0","0","72","0","39001","0","1","4","0","620190034","72001010","1000","600120392","61401","0","0","2","101011","0","0","0","10011005","600001327","0","0","0","620050036"
