3a31f64320a25357ffd1f526e62d6a5a61f15f0cc7afd0090c7abb60def280c8,c5c3fc4ed70a9398456b2282eba3d885ce4c66165803c500959183b36c000138,61c20c054e4488ff398d1e11d27df579378d8c42c82f76b1d7982aac618ce24c,141121c3587e369a6a1a60f61ff28f4542b0b74a1f62923f0f74d794e3e4f083,433a38ebfa560a0029a7dd75e5b9f669e49c844ce9d8bbea43c4ad21e41077ed,a46fb8e592306df4f5ab836265f07fe06354341b14168b8f8c536b4133193979,22437293f7e2d977468f5adc8818cf972a07c755de96195a7743d1a50b744981,2e44bf1d0713c11393d4afedc88c036d8b88cd03da29c00b0b3881c6f5ccb389,faf64c1fb104b4471b6b6e9485d551cc20eb7dee5b4fef65b9e0e81e3a6d78ef,ae30904b07961e83f0de9ab37d03df4d2fe5d0b7d1d0076a8b6a645fe7b35fcf,5f8a422fe5d321acc4699b9d2941deb9b0611d27196eaaefbfd0be33c56bb44c,5ebf15abe54686ba9953d1bfc544b1719ea2a91ef75fec2c35f1dcdf1d9d4ff3,6e98b93d5c9bcfaa3c4b7c011d8fd757ab9541931c94b63b28037514142f4243,1f529aa1fbd2f3f249dad6891dce1ecdd6832aff18d92e13f3d204df99813730,9d4c89a366ea1d65232fa8f97d2013f7234f0bd1e907f1ea2c6b2385f2aa077c,a6ea13cb0305a1fee2d20aacfdfefb14bbe2a33a97dcf7502822af3fc1c59c70,80ada95d86b671e0a23085ca0077b06d981c7e73fc3f65c9f0cb053dfb58336b,38fb8685f63ecdfa666400c60e3002e0e48351105ca67b56932938d47f3e80fa,1dd639ef99a1c265ab930dc6a964ecd68be4d714062337be8d8a4013d64f43c2,2b7a16ea5113bb9a8fbc143365666658e3d2eedc8215bd2f4fc8d9a0e8a4cad2,3c3e10f1db2a48a662e006f7b74485566ad5c93717a41f9eb7e46ca85a10caef,57ba96487625606c24bd02366f7f4215881c96457b46d55ca6b3a335f512d1e2,4faf31980673557b3585151e107cc4894b2309f4b692c561d1cd642ea80fae29,00b4b0872630f4d0090d082b6675ee2622ac3974bda8fd7277fef42c358a8cd3,fa7740951331916f1d2d46b2758cfeed1d1126ae36655865a4eff18cbfce1f37
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","103201","3","25","0","440","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","0","0","103201","3","30","0","550","0","2"
"0","0","0","0","18","1","100000","0","0","25","0","0","0","0","32033","1","0","0","103301","1","50","0","0","0","5"
"0","0","0","0","11","1","100000","25","0","0","10","0","0","0","31033","1","0","0","103301","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","4","0","4","0","0","0","0","25001","1","0","0","103301","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","8","0","8","0","0","0","0","25001","2","0","0","103301","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","12","0","12","0","0","0","0","25001","3","0","0","103301","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","16","0","16","0","0","0","0","25001","4","0","0","103301","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","18","0","18","15","0","0","0","25001","5","0","0","103301","3","30","0","200","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32034","1","0","0","103401","1","50","0","100","10","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31034","1","0","0","103401","2","50","0","60","10","0"
"0","0","0","0","15","0","100000","2","0","0","0","0","0","0","25001","1","0","0","103401","3","10","0","20","0","0"
"0","0","0","0","15","0","200000","4","0","0","0","0","0","0","25001","2","0","0","103401","3","15","0","40","0","0"
"0","0","0","0","15","0","400000","6","0","0","0","0","0","0","25001","3","0","0","103401","3","20","0","60","0","0"
"0","0","0","0","15","0","500000","8","0","0","0","0","0","0","25001","4","0","0","103401","3","25","0","80","0","0"
"0","0","0","0","15","1","600000","10","0","0","0","0","0","0","25001","5","0","0","103401","3","30","0","100","10","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501","3","0","0","0","0","0"
"0","160","0","0","18","1","100000","0","10","0","0","0","0","0","32036","1","0","0","103601","1","50","0","0","0","3"
"0","80","0","0","11","1","100000","0","5","0","0","0","0","0","31036","1","0","0","103601","2","50","0","0","0","2"
"0","100","0","0","15","0","100000","0","5","0","0","0","0","0","25001","1","0","0","103601","3","10","0","0","0","0"
"0","200","0","0","15","0","200000","0","10","0","0","0","0","0","25001","2","0","0","103601","3","15","0","0","0","0"
"0","300","0","0","15","0","400000","0","15","0","0","0","0","0","25001","3","0","0","103601","3","20","0","0","0","0"
"0","400","0","0","15","0","500000","0","20","0","0","0","0","0","25001","4","0","0","103601","3","25","0","0","0","0"
"2","500","0","0","15","1","600000","0","25","0","0","0","0","0","25001","5","0","0","103601","3","30","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32037","1","0","0","103701","1","50","0","240","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31037","1","0","0","103701","2","50","0","120","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","103701","3","10","0","130","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","103701","3","15","0","260","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","103701","3","20","0","390","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","103701","3","25","0","520","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","103701","3","30","0","650","0","2"
"0","0","0","0","18","1","100000","0","0","25","0","0","0","0","32038","1","0","0","103801","1","50","0","160","0","0"
"0","0","0","0","11","1","100000","25","0","0","0","0","0","0","31038","1","0","0","103801","2","50","0","80","0","3"
"0","0","0","0","15","0","100000","4","0","4","0","0","0","0","25001","1","0","0","103801","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","8","0","8","0","0","0","0","25001","2","0","0","103801","3","15","0","220","0","0"
"0","0","0","0","15","0","400000","12","0","12","0","0","0","0","25001","3","0","0","103801","3","20","0","330","0","0"
"0","0","0","0","15","0","500000","16","0","16","0","0","0","0","25001","4","0","0","103801","3","25","0","440","0","0"
"0","0","0","0","15","1","600000","18","0","18","0","0","0","0","25001","5","0","0","103801","3","30","0","550","0","2"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901","3","0","0","0","0","0"
"0","0","0","0","18","1","100000","25","0","20","0","0","0","0","32040","1","0","0","104001","1","50","0","0","0","0"
"0","0","0","0","11","1","100000","25","0","0","10","0","0","0","31040","1","0","0","104001","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","3","0","3","0","0","0","0","25001","1","0","0","104001","3","10","0","40","0","0"
"0","0","0","0","15","0","200000","6","0","6","0","0","0","0","25001","2","0","0","104001","3","15","0","80","0","0"
"0","0","0","0","15","0","400000","9","0","9","0","0","0","0","25001","3","0","0","104001","3","20","0","120","0","0"
"0","0","0","0","15","0","500000","12","0","12","0","0","0","0","25001","4","0","0","104001","3","25","0","160","0","0"
"0","0","0","0","15","1","600000","15","0","15","15","0","0","0","25001","5","0","0","104001","3","30","0","200","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101","3","0","0","0","0","0"
"0","100","0","0","18","1","100000","0","0","0","0","0","0","0","32042","1","0","0","104201","1","50","0","0","10","0"
"0","60","0","0","11","1","100000","0","0","0","0","0","0","0","31042","1","0","0","104201","2","50","0","0","10","0"
"0","20","0","0","15","0","100000","0","0","2","0","0","0","0","25001","1","0","0","104201","3","10","0","0","0","0"
"0","40","0","0","15","0","200000","0","0","4","0","0","0","0","25001","2","0","0","104201","3","15","0","0","0","0"
"0","60","0","0","15","0","400000","0","0","6","0","0","0","0","25001","3","0","0","104201","3","20","0","0","0","0"
"0","80","0","0","15","0","500000","0","0","8","0","0","0","0","25001","4","0","0","104201","3","25","0","0","0","0"
"0","100","0","0","15","1","600000","0","0","10","0","0","0","0","25001","5","0","0","104201","3","30","0","0","10","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32043","1","0","0","104301","1","50","0","160","0","3"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31043","1","0","0","104301","2","50","0","80","0","2"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","104301","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","0","0","104301","3","15","0","220","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","0","0","104301","3","20","0","330","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","104301","3","25","0","440","0","0"
"0","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","0","0","104301","3","30","0","550","0","5"
"0","360","0","0","18","1","100000","0","10","0","0","0","0","0","32044","1","0","0","104401","1","50","0","0","0","0"
"0","180","0","0","11","1","100000","0","10","0","0","0","0","0","31044","1","0","0","104401","2","50","0","0","0","0"
"0","180","0","0","15","0","100000","0","10","0","0","0","0","0","25001","1","0","0","104401","3","10","0","0","0","0"
"0","360","0","0","15","0","200000","0","20","0","0","0","0","0","25001","2","0","0","104401","3","15","0","0","0","0"
"0","540","0","0","15","0","400000","0","20","0","0","0","0","0","25001","3","0","0","104401","3","20","0","0","0","0"
"0","720","0","0","15","0","500000","0","30","0","0","0","0","0","25001","4","0","0","104401","3","25","0","0","0","0"
"0","900","0","0","15","1","600000","0","50","0","0","0","0","0","25001","5","0","0","104401","3","30","0","0","0","0"
"0","0","1500","0","18","1","100000","10","0","4","0","0","0","0","32045","1","0","0","104501","1","50","0","0","0","0"
"0","0","1000","0","11","1","100000","15","0","5","0","0","0","0","31045","1","0","0","104501","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","6","0","2","0","0","0","0","25001","1","0","0","104501","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","12","0","4","0","0","0","0","25001","2","0","0","104501","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","18","0","6","0","0","0","0","25001","3","0","0","104501","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","24","0","8","0","0","0","0","25001","4","0","0","104501","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","30","0","10","0","0","0","0","25001","5","0","0","104501","3","30","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32046","1","15","0","104601","1","50","0","180","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31046","1","0","0","104601","2","50","0","80","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","104601","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","104601","3","15","0","200","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","104601","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","104601","3","25","0","400","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","104601","3","30","0","500","0","2"
"0","0","0","0","18","1","100000","10","0","10","0","0","0","0","32047","1","0","0","104701","1","50","0","0","10","5"
"0","0","0","0","11","1","100000","15","0","15","0","0","0","0","31047","1","0","0","104701","2","50","0","0","10","3"
"0","0","0","0","15","0","100000","6","0","6","0","0","0","0","25001","1","0","0","104701","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","12","0","12","0","0","0","0","25001","2","0","0","104701","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","18","0","18","0","0","0","0","25001","3","0","0","104701","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","24","0","24","0","0","0","0","25001","4","0","0","104701","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","30","0","30","0","0","0","0","25001","5","0","0","104701","3","30","0","0","10","2"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32048","1","0","0","104801","1","50","0","95","0","5"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31048","1","0","0","104801","2","50","0","55","0","5"
"0","0","0","0","15","0","100000","1","0","1","0","0","0","0","25001","1","0","0","104801","3","10","0","20","0","0"
"0","0","0","0","15","0","200000","2","0","2","0","0","0","0","25001","2","0","0","104801","3","15","0","40","0","0"
"0","0","0","0","15","0","400000","3","0","3","0","0","0","0","25001","3","0","0","104801","3","20","0","60","0","0"
"0","0","0","0","15","0","500000","4","0","4","0","0","0","0","25001","4","0","0","104801","3","25","0","80","0","0"
"0","0","0","0","15","1","600000","5","0","5","15","0","0","0","25001","5","0","0","104801","3","30","0","90","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32049","1","0","0","104901","1","50","0","95","0","5"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31049","1","0","0","104901","2","50","0","55","0","5"
"0","0","0","0","15","0","100000","2","0","4","0","0","0","0","25001","1","0","0","104901","3","10","0","10","0","0"
"0","0","0","0","15","0","200000","4","0","8","0","0","0","0","25001","2","0","0","104901","3","15","0","20","0","0"
"0","0","0","0","15","0","400000","6","0","12","0","0","0","0","25001","3","0","0","104901","3","20","0","30","0","0"
"0","0","0","0","15","0","500000","8","0","16","0","0","0","0","25001","4","0","0","104901","3","25","0","40","0","0"
"0","0","0","0","15","1","600000","10","0","20","0","0","0","0","25001","5","0","0","104901","3","30","0","50","0","0"
"0","150","0","0","18","1","100000","0","10","0","0","0","0","0","32050","1","0","0","105001","1","50","0","0","0","3"
"0","75","0","0","11","1","100000","0","5","0","0","0","0","0","31050","1","0","0","105001","2","50","0","0","0","2"
"0","100","0","0","15","0","100000","0","6","0","0","0","0","0","25001","1","0","0","105001","3","10","0","0","0","0"
"0","200","0","0","15","0","200000","0","12","0","0","0","0","0","25001","2","0","0","105001","3","15","0","0","0","0"
"0","300","0","0","15","0","400000","0","18","0","0","0","0","0","25001","3","0","0","105001","3","20","0","0","0","0"
"0","400","0","0","15","0","500000","0","24","0","0","0","0","0","25001","4","0","0","105001","3","25","0","0","0","0"
"0","500","0","0","15","1","600000","0","30","0","0","0","0","0","25001","5","0","0","105001","3","30","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32051","1","0","0","105101","1","50","0","160","0","5"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31051","1","0","0","105101","2","50","0","80","0","0"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","10","0","105101","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","20","0","105101","3","15","0","220","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","30","0","105101","3","20","0","330","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","40","0","105101","3","25","0","440","0","0"
"0","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","50","1","105101","3","30","0","550","0","5"
"0","0","1500","0","18","1","100000","4","0","10","0","0","0","0","32052","1","0","0","105201","1","50","0","0","0","0"
"0","0","1000","0","11","1","100000","5","0","15","0","0","0","0","31052","1","0","0","105201","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","2","0","6","0","0","0","0","25001","1","0","0","105201","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","4","0","12","0","0","0","0","25001","2","0","0","105201","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","6","0","18","0","0","0","0","25001","3","0","0","105201","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","8","0","24","0","0","0","0","25001","4","0","0","105201","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","10","0","30","0","0","0","0","25001","5","0","0","105201","3","30","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32053","1","0","0","105301","1","50","0","160","0","5"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31053","1","0","0","105301","2","50","0","80","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","105301","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","105301","3","15","0","200","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","105301","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","105301","3","25","0","400","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","105301","3","30","0","500","0","2"
"0","0","1500","0","18","1","100000","15","0","15","0","0","0","0","32054","1","0","0","105401","1","50","0","0","0","5"
"0","0","1000","0","11","1","100000","20","0","0","0","0","0","0","31054","1","0","0","105401","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","3","0","3","0","0","0","0","25001","1","0","0","105401","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","6","0","6","0","0","0","0","25001","2","0","0","105401","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","9","0","9","0","0","0","0","25001","3","0","0","105401","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","12","0","12","0","0","0","0","25001","4","0","0","105401","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","15","0","15","0","0","0","0","25001","5","0","0","105401","3","30","0","0","0","5"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32055","1","0","0","105501","1","50","0","160","0","5"
"0","0","0","0","11","1","100000","0","0","0","10","0","0","0","31055","1","0","0","105501","2","50","0","80","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","105501","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","0","0","105501","3","15","0","220","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","0","0","105501","3","20","0","330","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","105501","3","25","0","440","0","0"
"0","0","0","0","15","1","600000","0","0","0","15","0","0","0","25001","5","0","0","105501","3","30","0","550","0","2"
"0","0","1500","0","18","1","100000","10","0","10","0","0","0","0","32056","1","0","0","105601","1","50","0","0","0","7"
"0","0","1000","0","11","1","100000","15","0","15","0","0","0","0","31056","1","0","0","105601","2","50","0","0","0","8"
"0","0","0","0","15","0","100000","6","0","6","0","0","0","0","25001","1","0","0","105601","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","12","0","12","0","0","0","0","25001","2","0","0","105601","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","18","0","18","0","0","0","0","25001","3","0","0","105601","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","24","0","24","0","0","0","0","25001","4","0","0","105601","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","30","0","30","0","0","0","0","25001","5","0","0","105601","3","30","0","0","0","10"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32057","1","0","0","105701","1","50","0","240","0","3"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31057","1","0","0","105701","2","50","0","120","0","2"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","105701","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","0","0","105701","3","15","0","200","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","0","0","105701","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","105701","3","25","0","400","0","0"
"0","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","20","0","105701","3","30","0","500","0","2"
"0","0","1500","0","18","1","100000","5","0","5","0","0","0","0","32058","1","0","0","105801","1","50","0","0","10","0"
"0","0","1000","0","11","1","100000","10","0","10","0","0","0","0","31058","1","0","0","105801","2","50","0","0","0","0"
"0","0","0","0","15","0","100000","4","0","4","0","0","0","0","25001","1","0","0","105801","3","10","0","0","0","0"
"0","0","0","0","15","0","200000","8","0","8","0","0","0","0","25001","2","0","0","105801","3","15","0","0","0","0"
"0","0","0","0","15","0","400000","12","0","12","0","0","0","0","25001","3","0","0","105801","3","20","0","0","0","0"
"0","0","0","0","15","0","500000","16","0","16","0","0","0","0","25001","4","0","0","105801","3","25","0","0","0","0"
"0","0","0","0","15","1","600000","20","0","20","0","0","0","0","25001","5","0","0","105801","3","30","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32059","1","0","0","105901","1","50","0","100","10","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31059","1","0","0","105901","2","50","0","60","10","0"
"0","0","0","0","15","0","100000","1","0","1","0","0","0","0","25001","1","0","0","105901","3","10","0","20","0","0"
"0","0","0","0","15","0","200000","2","0","2","0","0","0","0","25001","2","0","0","105901","3","15","0","40","0","0"
"0","0","0","0","15","0","400000","3","0","3","0","0","0","0","25001","3","0","0","105901","3","20","0","60","0","0"
"0","0","0","0","15","0","500000","4","0","4","0","0","0","0","25001","4","0","0","105901","3","25","0","80","0","0"
"0","0","0","0","15","1","600000","5","0","5","0","0","0","0","25001","5","0","0","105901","3","30","0","100","10","0"
"0","160","0","0","18","1","100000","0","10","0","0","0","0","0","32060","1","0","0","106001","1","50","0","0","0","3"
"0","80","0","0","11","1","100000","0","5","0","0","0","0","0","31060","1","0","0","106001","2","50","0","0","0","2"
"0","100","0","0","15","0","100000","0","5","0","0","0","0","0","25001","1","0","0","106001","3","10","0","0","0","0"
"0","200","0","0","15","0","200000","0","10","0","0","0","0","0","25001","2","0","0","106001","3","15","0","0","0","0"
"0","300","0","0","15","0","400000","0","15","0","0","0","0","0","25001","3","0","0","106001","3","20","0","0","0","0"
"0","400","0","0","15","0","500000","0","20","0","0","0","0","0","25001","4","0","0","106001","3","25","0","0","0","0"
"2","500","0","0","15","1","600000","0","25","0","0","0","0","0","25001","5","0","0","106001","3","30","0","0","0","0"
"0","0","1500","0","18","1","100000","5","0","5","0","0","0","0","32061","1","0","0","106101","1","50","0","0","0","5"
"0","0","1000","0","11","1","100000","10","0","10","0","0","0","0","31061","1","0","0","106101","2","25","0","0","0","0"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","106101","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","0","0","106101","3","15","0","200","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","0","0","106101","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","106101","3","25","0","400","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","0","0","106101","3","30","0","500","0","5"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32063","1","100","0","106301","1","50","0","200","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31063","1","0","0","106301","2","50","0","80","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","106301","3","10","0","100","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","106301","3","15","0","200","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","106301","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","106301","3","25","0","400","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","106301","3","30","0","500","0","2"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32064","1","200","0","106401","1","50","0","240","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31064","1","0","0","106401","2","50","0","120","0","3"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","106401","3","10","0","130","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","106401","3","15","0","260","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","106401","3","20","0","390","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","106401","3","25","0","520","0","0"
"2","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","106401","3","30","0","650","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32065","1","200","0","106501","1","50","0","240","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31065","1","0","0","106501","2","50","0","120","0","0"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","106501","3","10","0","130","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","10","0","106501","3","15","0","260","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","20","0","106501","3","20","0","390","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","30","0","106501","3","25","0","520","0","0"
"0","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","40","0","106501","3","30","0","650","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32066","1","0","0","106601","1","50","0","100","0","3"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31066","1","0","0","106601","2","50","0","150","0","2"
"0","0","0","0","15","0","100000","0","0","0","0","0","0","0","25001","1","0","0","106601","3","10","0","200","0","0"
"0","0","0","0","15","0","200000","0","0","0","0","0","0","0","25001","2","0","0","106601","3","15","0","250","0","0"
"0","0","0","0","15","0","400000","0","0","0","0","0","0","0","25001","3","0","0","106601","3","20","0","300","0","0"
"0","0","0","0","15","0","500000","0","0","0","0","0","0","0","25001","4","0","0","106601","3","25","0","400","0","0"
"0","0","0","0","15","1","600000","0","0","0","0","0","0","0","25001","5","0","0","106601","3","30","0","600","0","5"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701","3","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801","3","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901","3","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001","3","0","0","0","0","0"
"0","0","0","0","18","1","100000","0","0","0","0","0","0","0","32071","1","0","0","107101","1","50","0","390","0","0"
"0","0","0","0","11","1","100000","0","0","0","0","0","0","0","31071","1","0","0","107101","2","25","0","260","0","0"
