9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600120471","1","62001005","0","0","62001007","0","0","620110044","36","0","600001090","0","620400044","1","0","0","1","0","0","0","0","0","0","61001004","2","1154","0","60","0","36","0","0","620090044","1","0","47001","0","47001","0","0"
"600120481","1","62001005","0","0","62001007","0","0","620110045","36","0","600001091","0","620400045","1","0","0","1","0","0","0","0","0","0","61001004","2","1174","0","60","0","36","0","0","620090045","1","0","48001","0","48001","0","0"
"600120491","1","62001005","0","0","62001007","0","0","620110046","36","0","600001092","0","620400046","1","0","0","1","0","0","0","0","0","0","61001004","2","1196","0","60","0","36","0","0","620090046","1","0","49001","0","49001","0","0"
"600120501","1","62001005","0","0","62001007","0","0","620110047","36","0","600001093","0","620400047","1","0","0","1","0","0","0","0","0","0","61001004","2","1228","0","60","0","36","0","0","620090047","1","0","50001","0","50001","0","0"
"600120511","1","62001005","0","0","62001007","0","0","620110048","36","0","600001094","0","620400048","1","0","0","1","0","0","0","0","0","0","61001004","2","1242","0","60","0","36","0","0","620090048","1","0","51001","0","51001","0","0"
"600120521","1","62001005","0","0","62001007","0","0","620110049","36","0","600001095","0","620400049","1","0","0","1","0","0","0","0","0","0","61001004","2","1258","0","60","0","36","0","0","620090049","1","0","52001","0","52001","0","0"
"600120531","1","62001005","0","0","62001007","0","0","620110050","36","0","600001096","0","620400050","1","0","0","1","0","0","0","0","0","0","61001004","2","1280","0","60","0","36","0","0","620090050","1","0","53001","0","53001","0","0"
"600120541","1","62001005","0","0","62001007","0","0","620110051","36","0","600001097","0","620400051","1","0","0","1","0","0","0","0","0","0","61001004","2","1294","0","60","0","36","0","0","620090051","1","0","54001","0","54001","0","0"
"600120551","1","62001005","0","0","62001007","0","0","620110052","36","0","600001098","0","620400052","1","0","0","1","0","0","0","0","0","0","61001004","2","1304","0","60","0","36","0","0","620090052","1","0","55001","0","55001","0","0"
"600120561","1","62001005","0","0","62001007","0","0","620110053","36","0","600001099","0","620400053","1","0","0","1","0","0","0","0","0","0","61001004","2","1318","0","60","0","36","0","0","620090053","1","0","56001","0","56001","0","0"
"600120571","1","62001005","0","0","62001007","0","0","620110054","36","0","600001100","0","620400054","1","0","0","1","0","0","0","0","0","0","61001004","2","1324","0","60","0","36","0","0","620090054","1","0","57001","0","57001","0","0"
"600120581","1","62001005","0","0","62001007","0","0","620110055","36","0","600001101","0","620400055","1","0","0","1","0","0","0","0","0","0","61001004","2","1334","0","60","0","36","0","0","620090055","1","0","58001","0","58001","0","0"
"600120591","1","62001005","0","0","62001007","0","0","620110056","36","0","600001102","0","620400056","1","0","0","1","0","0","0","0","0","0","61001004","2","1358","0","60","0","36","0","0","620090056","1","0","59001","0","59001","0","0"
"600120601","1","62001005","0","0","62001007","0","0","620110057","36","0","600001103","0","620400057","1","0","0","1","0","0","0","0","0","0","61001004","2","1366","0","60","0","36","0","0","620090057","1","0","60001","0","60001","0","0"
"600120611","1","62001005","0","0","62001007","0","0","620110058","36","0","600001104","0","620400058","1","0","0","1","0","0","0","0","0","0","61001004","2","1384","0","60","0","36","0","0","620090058","1","0","61001","0","61001","0","0"
"600120621","1","62001005","0","0","62001007","0","0","620110059","36","0","600001105","0","620400059","1","0","0","1","0","0","0","0","0","0","61001004","2","1392","0","60","0","36","0","0","620090059","1","0","62001","0","62001","0","0"
"600120631","1","62001005","0","0","62001007","0","0","620110060","36","0","600001106","0","620400060","1","0","0","1","0","0","0","0","0","0","61001004","2","1401","0","60","0","36","0","0","620090060","1","0","63001","0","63001","0","0"
"600120641","1","62001005","0","0","62001007","0","0","620110061","36","0","600001107","0","620400061","1","0","0","1","0","0","0","0","0","0","61001004","2","1411","0","60","0","36","0","0","620090061","1","0","64001","0","64001","0","0"
"600120651","1","62001005","0","0","62001007","0","0","620110062","36","0","600001108","0","620400062","1","0","0","1","0","0","0","0","0","0","61001004","2","1422","0","60","0","36","0","0","620090062","1","0","65001","0","65001","0","0"
"600120661","1","62001005","0","0","62001007","0","0","620110063","36","0","600001109","0","620400063","1","0","0","1","0","0","0","0","0","0","61001004","2","1435","0","60","0","36","0","0","620090063","1","0","66001","0","66001","0","0"
"600120671","1","62001005","0","0","62001007","0","0","620110064","36","0","600001110","0","620400064","1","0","0","1","0","0","0","0","0","0","61001004","2","1441","0","60","0","36","0","0","620090064","1","0","67001","0","67001","0","0"
"600120681","1","62001005","0","0","62001007","0","0","620110065","36","0","600001111","0","620400065","1","0","0","1","0","0","0","0","0","0","61001004","2","1453","0","60","0","36","0","0","620090065","1","0","68001","0","68001","0","0"
"600120691","1","62001005","0","0","62001007","0","0","620110066","36","0","600001112","0","620400066","1","0","0","1","0","0","0","0","0","0","61001004","2","1468","0","60","0","36","0","0","620090066","1","0","69001","0","69001","0","0"
"600120701","1","62001005","0","0","62001007","0","0","620110067","36","0","600001113","0","620400067","1","0","0","1","0","0","0","0","0","0","61001004","2","1482","0","60","0","36","0","0","620090067","1","0","70001","0","70001","0","0"
"600120711","1","62001005","0","0","62001007","0","0","620110068","36","0","600001114","0","620400068","1","0","0","1","0","0","0","0","0","0","61001004","2","1491","0","60","0","36","0","0","620090068","1","0","71001","0","71001","0","0"
"600120231","1","62001005","0","0","62001007","0","0","620430020","36","0","600001115","0","620090120","1","0","0","1","0","0","0","0","0","0","61001004","2","780","0","60","0","36","0","0","620070020","1","0","23001","0","23001","0","0"
"600120241","1","62001005","0","0","62001007","0","0","620430021","36","0","600001116","0","620090121","1","0","0","1","0","0","0","0","0","0","61001004","2","792","0","60","0","36","0","0","620070021","1","0","24001","0","24001","0","0"
"600120251","1","62001005","0","0","62001007","0","0","620430022","36","0","600001117","0","620090122","1","0","0","1","0","0","0","0","0","0","61001004","2","802","0","60","0","36","0","0","620070022","1","0","25001","0","25001","0","0"
"600120261","1","62001005","0","0","62001007","0","0","620430023","36","0","600001118","0","620090123","1","0","0","1","0","0","0","0","0","0","61001004","2","810","0","60","0","36","0","0","620070023","1","0","26001","0","26001","0","0"
"600120271","1","62001005","0","0","62001007","0","0","620430024","36","0","600001119","0","620090124","1","0","0","1","0","0","0","0","0","0","61001004","2","822","0","60","0","36","0","0","620070024","1","0","27001","0","27001","0","0"
"600120281","1","62001005","0","0","62001007","0","0","620430025","36","0","600001120","0","620090125","1","0","0","1","0","0","0","0","0","0","61001004","2","834","0","60","0","36","0","0","620070025","1","0","28001","0","28001","0","0"
"600120291","1","62001005","0","0","62001007","0","0","620430026","36","0","600001121","0","620090126","1","0","0","1","0","0","0","0","0","0","61001004","2","844","0","60","0","36","0","0","620070026","1","0","29001","0","29001","0","0"
"600120301","1","62001005","0","0","62001007","0","0","620430027","36","0","600001122","0","620090127","1","0","0","1","0","0","0","0","0","0","61001004","2","854","0","60","0","36","0","0","620070027","1","0","30001","0","30001","0","0"
"600120311","1","62001005","0","0","62001007","0","0","620430028","36","0","600001123","0","620090128","1","0","0","1","0","0","0","0","0","0","61001004","2","866","0","60","0","36","0","0","620070028","1","0","31001","0","31001","0","0"
"600120321","1","62001005","0","0","62001007","0","0","620430029","36","0","600001124","0","620090129","1","0","0","1","0","0","0","0","0","0","61001004","2","884","0","60","0","36","0","0","620070029","1","0","32001","0","32001","0","0"
"600120331","1","62001005","0","0","62001007","0","0","620430030","36","0","600001125","0","620090130","1","0","0","1","0","0","0","0","0","0","61001004","2","910","0","60","0","36","0","0","620070030","1","0","33001","0","33001","0","0"
"600120341","1","62001005","0","0","62001007","0","0","620430031","36","0","600001126","0","620090131","1","0","0","1","0","0","0","0","0","0","61001004","2","920","0","60","0","36","0","0","620070031","1","0","34001","0","34001","0","0"
"600120351","1","62001005","0","0","62001007","0","0","620430032","36","0","600001127","0","620090132","1","0","0","1","0","0","0","0","0","0","61001004","2","928","0","60","0","36","0","0","620070032","1","0","35001","0","35001","0","0"
"600120361","1","62001005","0","0","62001007","0","0","620430033","36","0","600001128","0","620090133","1","0","0","1","0","0","0","0","0","0","61001004","2","952","0","60","0","36","0","0","620070033","1","0","36001","0","36001","0","0"
"600120371","1","62001005","0","0","62001007","0","0","620430034","36","0","600001129","0","620090134","1","0","0","1","0","0","0","0","0","0","61001004","2","964","0","60","0","36","0","0","620070034","1","0","37001","0","37001","0","0"
"600120381","1","62001005","0","0","62001007","0","0","620430035","36","0","600001130","0","620090135","1","0","0","1","0","0","0","0","0","0","61001004","2","984","0","60","0","36","0","0","620070035","1","0","38001","0","38001","0","0"
"600120391","1","62001005","0","0","62001007","0","0","620430036","36","0","600001131","0","620090136","1","0","0","1","0","0","0","0","0","0","61001004","2","1000","0","60","0","36","0","0","620070036","1","0","39001","0","39001","0","0"
"600120401","1","62001005","0","0","62001007","0","0","620430037","36","0","600001132","0","620090137","1","0","0","1","0","0","0","0","0","0","61001004","2","1028","0","60","0","36","0","0","620070037","1","0","40001","0","40001","0","0"
"600120411","1","62001005","0","0","62001007","0","0","620430038","36","0","600001133","0","620090138","1","0","0","1","0","0","0","0","0","0","61001004","2","1036","0","60","0","36","0","0","620070038","1","0","41001","0","41001","0","0"
"600120421","1","62001005","0","0","62001007","0","0","620430039","36","0","600001134","0","620090139","1","0","0","1","0","0","0","0","0","0","61001004","2","1046","0","60","0","36","0","0","620070039","1","0","42001","0","42001","0","0"
"600120431","1","62001005","0","0","62001007","0","0","620430040","36","0","600001135","0","620090140","1","0","0","1","0","0","0","0","0","0","61001004","2","1076","0","60","0","36","0","0","620070040","1","0","43001","0","43001","0","0"
"600120441","1","62001005","0","0","62001007","0","0","620430041","36","0","600001136","0","620090141","1","0","0","1","0","0","0","0","0","0","61001004","2","1102","0","60","0","36","0","0","620070041","1","0","44001","0","44001","0","0"
"600120451","1","62001005","0","0","62001007","0","0","620430042","36","0","600001137","0","620090142","1","0","0","1","0","0","0","0","0","0","61001004","2","1130","0","60","0","36","0","0","620070042","1","0","45001","0","45001","0","0"
"600120461","1","62001005","0","0","62001007","0","0","620430043","36","0","600001138","0","620090143","1","0","0","1","0","0","0","0","0","0","61001004","2","1148","0","60","0","36","0","0","620070043","1","0","46001","0","46001","0","0"
"600120471","1","62001005","0","0","62001007","0","0","620430044","36","0","600001139","0","620090144","1","0","0","1","0","0","0","0","0","0","61001004","2","1154","0","60","0","36","0","0","620070044","1","0","47001","0","47001","0","0"
"600120481","1","62001005","0","0","62001007","0","0","620430045","36","0","600001140","0","620090145","1","0","0","1","0","0","0","0","0","0","61001004","2","1174","0","60","0","36","0","0","620070045","1","0","48001","0","48001","0","0"
"600120491","1","62001005","0","0","62001007","0","0","620430046","36","0","600001141","0","620090146","1","0","0","1","0","0","0","0","0","0","61001004","2","1196","0","60","0","36","0","0","620070046","1","0","49001","0","49001","0","0"
"600120501","1","62001005","0","0","62001007","0","0","620430047","36","0","600001142","0","620090147","1","0","0","1","0","0","0","0","0","0","61001004","2","1228","0","60","0","36","0","0","620070047","1","0","50001","0","50001","0","0"
"600120511","1","62001005","0","0","62001007","0","0","620430048","36","0","600001143","0","620090148","1","0","0","1","0","0","0","0","0","0","61001004","2","1242","0","60","0","36","0","0","620070048","1","0","51001","0","51001","0","0"
"600120521","1","62001005","0","0","62001007","0","0","620430049","36","0","600001144","0","620090149","1","0","0","1","0","0","0","0","0","0","61001004","2","1258","0","60","0","36","0","0","620070049","1","0","52001","0","52001","0","0"
"600120531","1","62001005","0","0","62001007","0","0","620430050","36","0","600001145","0","620090150","1","0","0","1","0","0","0","0","0","0","61001004","2","1280","0","60","0","36","0","0","620070050","1","0","53001","0","53001","0","0"
"600120541","1","62001005","0","0","62001007","0","0","620430051","36","0","600001146","0","620090151","1","0","0","1","0","0","0","0","0","0","61001004","2","1294","0","60","0","36","0","0","620070051","1","0","54001","0","54001","0","0"
"600120551","1","62001005","0","0","62001007","0","0","620430052","36","0","600001147","0","620090152","1","0","0","1","0","0","0","0","0","0","61001004","2","1304","0","60","0","36","0","0","620070052","1","0","55001","0","55001","0","0"
"600120561","1","62001005","0","0","62001007","0","0","620430053","36","0","600001148","0","620090153","1","0","0","1","0","0","0","0","0","0","61001004","2","1318","0","60","0","36","0","0","620070053","1","0","56001","0","56001","0","0"
"600120571","1","62001005","0","0","62001007","0","0","620430054","36","0","600001149","0","620090154","1","0","0","1","0","0","0","0","0","0","61001004","2","1324","0","60","0","36","0","0","620070054","1","0","57001","0","57001","0","0"
"600120581","1","62001005","0","0","62001007","0","0","620430055","36","0","600001150","0","620090155","1","0","0","1","0","0","0","0","0","0","61001004","2","1334","0","60","0","36","0","0","620070055","1","0","58001","0","58001","0","0"
"600120591","1","62001005","0","0","62001007","0","0","620430056","36","0","600001151","0","620090156","1","0","0","1","0","0","0","0","0","0","61001004","2","1358","0","60","0","36","0","0","620070056","1","0","59001","0","59001","0","0"
"600120601","1","62001005","0","0","62001007","0","0","620430057","36","0","600001152","0","620090157","1","0","0","1","0","0","0","0","0","0","61001004","2","1366","0","60","0","36","0","0","620070057","1","0","60001","0","60001","0","0"
"600120611","1","62001005","0","0","62001007","0","0","620430058","36","0","600001153","0","620090158","1","0","0","1","0","0","0","0","0","0","61001004","2","1384","0","60","0","36","0","0","620070058","1","0","61001","0","61001","0","0"
"600120621","1","62001005","0","0","62001007","0","0","620430059","36","0","600001154","0","620090159","1","0","0","1","0","0","0","0","0","0","61001004","2","1392","0","60","0","36","0","0","620070059","1","0","62001","0","62001","0","0"
"600120631","1","62001005","0","0","62001007","0","0","620430060","36","0","600001155","0","620090160","1","0","0","1","0","0","0","0","0","0","61001004","2","1401","0","60","0","36","0","0","620070060","1","0","63001","0","63001","0","0"
"600120641","1","62001005","0","0","62001007","0","0","620430061","36","0","600001156","0","620090161","1","0","0","1","0","0","0","0","0","0","61001004","2","1411","0","60","0","36","0","0","620070061","1","0","64001","0","64001","0","0"
"600120651","1","62001005","0","0","62001007","0","0","620430062","36","0","600001157","0","620090162","1","0","0","1","0","0","0","0","0","0","61001004","2","1422","0","60","0","36","0","0","620070062","1","0","65001","0","65001","0","0"
"600120661","1","62001005","0","0","62001007","0","0","620430063","36","0","600001158","0","620090163","1","0","0","1","0","0","0","0","0","0","61001004","2","1435","0","60","0","36","0","0","620070063","1","0","66001","0","66001","0","0"
"600120671","1","62001005","0","0","62001007","0","0","620430064","36","0","600001159","0","620090164","1","0","0","1","0","0","0","0","0","0","61001004","2","1441","0","60","0","36","0","0","620070064","1","0","67001","0","67001","0","0"
"600120681","1","62001005","0","0","62001007","0","0","620430065","36","0","600001160","0","620090165","1","0","0","1","0","0","0","0","0","0","61001004","2","1453","0","60","0","36","0","0","620070065","1","0","68001","0","68001","0","0"
"600120691","1","62001005","0","0","62001007","0","0","620430066","36","0","600001161","0","620090166","1","0","0","1","0","0","0","0","0","0","61001004","2","1468","0","60","0","36","0","0","620070066","1","0","69001","0","69001","0","0"
"600120701","1","62001005","0","0","62001007","0","0","620430067","36","0","600001162","0","620090167","1","0","0","1","0","0","0","0","0","0","61001004","2","1482","0","60","0","36","0","0","620070067","1","0","70001","0","70001","0","0"
"600120711","1","62001005","0","0","62001007","0","0","620430068","36","0","600001163","0","620090168","1","0","0","1","0","0","0","0","0","0","61001004","2","1491","0","60","0","36","0","0","620070068","1","0","71001","0","71001","0","0"
"600120231","1","62001005","0","0","62001007","0","0","620390020","36","0","600001164","0","620290120","1","0","0","1","0","0","0","0","0","0","61001004","2","780","0","60","0","36","0","0","620030020","1","0","23001","0","23001","0","0"
"600120241","1","62001005","0","0","62001007","0","0","620390021","36","0","600001165","0","620290121","1","0","0","1","0","0","0","0","0","0","61001004","2","792","0","60","0","36","0","0","620030021","1","0","24001","0","24001","0","0"
"600120251","1","62001005","0","0","62001007","0","0","620390022","36","0","600001166","0","620290122","1","0","0","1","0","0","0","0","0","0","61001004","2","802","0","60","0","36","0","0","620030022","1","0","25001","0","25001","0","0"
"600120261","1","62001005","0","0","62001007","0","0","620390023","36","0","600001167","0","620290123","1","0","0","1","0","0","0","0","0","0","61001004","2","810","0","60","0","36","0","0","620030023","1","0","26001","0","26001","0","0"
"600120271","1","62001005","0","0","62001007","0","0","620390024","36","0","600001168","0","620290124","1","0","0","1","0","0","0","0","0","0","61001004","2","822","0","60","0","36","0","0","620030024","1","0","27001","0","27001","0","0"
"600120281","1","62001005","0","0","62001007","0","0","620390025","36","0","600001169","0","620290125","1","0","0","1","0","0","0","0","0","0","61001004","2","834","0","60","0","36","0","0","620030025","1","0","28001","0","28001","0","0"
"600120291","1","62001005","0","0","62001007","0","0","620390026","36","0","600001170","0","620290126","1","0","0","1","0","0","0","0","0","0","61001004","2","844","0","60","0","36","0","0","620030026","1","0","29001","0","29001","0","0"
"600120301","1","62001005","0","0","62001007","0","0","620390027","36","0","600001171","0","620290127","1","0","0","1","0","0","0","0","0","0","61001004","2","854","0","60","0","36","0","0","620030027","1","0","30001","0","30001","0","0"
"600120311","1","62001005","0","0","62001007","0","0","620390028","36","0","600001172","0","620290128","1","0","0","1","0","0","0","0","0","0","61001004","2","866","0","60","0","36","0","0","620030028","1","0","31001","0","31001","0","0"
"600120321","1","62001005","0","0","62001007","0","0","620390029","36","0","600001173","0","620290129","1","0","0","1","0","0","0","0","0","0","61001004","2","884","0","60","0","36","0","0","620030029","1","0","32001","0","32001","0","0"
"600120331","1","62001005","0","0","62001007","0","0","620390030","36","0","600001174","0","620290130","1","0","0","1","0","0","0","0","0","0","61001004","2","910","0","60","0","36","0","0","620030030","1","0","33001","0","33001","0","0"
"600120341","1","62001005","0","0","62001007","0","0","620390031","36","0","600001175","0","620290131","1","0","0","1","0","0","0","0","0","0","61001004","2","920","0","60","0","36","0","0","620030031","1","0","34001","0","34001","0","0"
"600120351","1","62001005","0","0","62001007","0","0","620390032","36","0","600001176","0","620290132","1","0","0","1","0","0","0","0","0","0","61001004","2","928","0","60","0","36","0","0","620030032","1","0","35001","0","35001","0","0"
"600120361","1","62001005","0","0","62001007","0","0","620390033","36","0","600001177","0","620290133","1","0","0","1","0","0","0","0","0","0","61001004","2","952","0","60","0","36","0","0","620030033","1","0","36001","0","36001","0","0"
"600120371","1","62001005","0","0","62001007","0","0","620390034","36","0","600001178","0","620290134","1","0","0","1","0","0","0","0","0","0","61001004","2","964","0","60","0","36","0","0","620030034","1","0","37001","0","37001","0","0"
"600120381","1","62001005","0","0","62001007","0","0","620390035","36","0","600001179","0","620290135","1","0","0","1","0","0","0","0","0","0","61001004","2","984","0","60","0","36","0","0","620030035","1","0","38001","0","38001","0","0"
"600120391","1","62001005","0","0","62001007","0","0","620390036","36","0","600001180","0","620290136","1","0","0","1","0","0","0","0","0","0","61001004","2","1000","0","60","0","36","0","0","620030036","1","0","39001","0","39001","0","0"
"600120401","1","62001005","0","0","62001007","0","0","620390037","36","0","600001181","0","620290137","1","0","0","1","0","0","0","0","0","0","61001004","2","1028","0","60","0","36","0","0","620030037","1","0","40001","0","40001","0","0"
"600120411","1","62001005","0","0","62001007","0","0","620390038","36","0","600001182","0","620290138","1","0","0","1","0","0","0","0","0","0","61001004","2","1036","0","60","0","36","0","0","620030038","1","0","41001","0","41001","0","0"
"600120421","1","62001005","0","0","62001007","0","0","620390039","36","0","600001183","0","620290139","1","0","0","1","0","0","0","0","0","0","61001004","2","1046","0","60","0","36","0","0","620030039","1","0","42001","0","42001","0","0"
"600120431","1","62001005","0","0","62001007","0","0","620390040","36","0","600001184","0","620290140","1","0","0","1","0","0","0","0","0","0","61001004","2","1076","0","60","0","36","0","0","620030040","1","0","43001","0","43001","0","0"
"600120441","1","62001005","0","0","62001007","0","0","620390041","36","0","600001185","0","620290141","1","0","0","1","0","0","0","0","0","0","61001004","2","1102","0","60","0","36","0","0","620030041","1","0","44001","0","44001","0","0"
"600120451","1","62001005","0","0","62001007","0","0","620390042","36","0","600001186","0","620290142","1","0","0","1","0","0","0","0","0","0","61001004","2","1130","0","60","0","36","0","0","620030042","1","0","45001","0","45001","0","0"
"600120461","1","62001005","0","0","62001007","0","0","620390043","36","0","600001187","0","620290143","1","0","0","1","0","0","0","0","0","0","61001004","2","1148","0","60","0","36","0","0","620030043","1","0","46001","0","46001","0","0"
"600120471","1","62001005","0","0","62001007","0","0","620390044","36","0","600001188","0","620290144","1","0","0","1","0","0","0","0","0","0","61001004","2","1154","0","60","0","36","0","0","620030044","1","0","47001","0","47001","0","0"
"600120481","1","62001005","0","0","62001007","0","0","620390045","36","0","600001189","0","620290145","1","0","0","1","0","0","0","0","0","0","61001004","2","1174","0","60","0","36","0","0","620030045","1","0","48001","0","48001","0","0"
"600120491","1","62001005","0","0","62001007","0","0","620390046","36","0","600001190","0","620290146","1","0","0","1","0","0","0","0","0","0","61001004","2","1196","0","60","0","36","0","0","620030046","1","0","49001","0","49001","0","0"
"600120501","1","62001005","0","0","62001007","0","0","620390047","36","0","600001191","0","620290147","1","0","0","1","0","0","0","0","0","0","61001004","2","1228","0","60","0","36","0","0","620030047","1","0","50001","0","50001","0","0"
"600120511","1","62001005","0","0","62001007","0","0","620390048","36","0","600001192","0","620290148","1","0","0","1","0","0","0","0","0","0","61001004","2","1242","0","60","0","36","0","0","620030048","1","0","51001","0","51001","0","0"
"600120521","1","62001005","0","0","62001007","0","0","620390049","36","0","600001193","0","620290149","1","0","0","1","0","0","0","0","0","0","61001004","2","1258","0","60","0","36","0","0","620030049","1","0","52001","0","52001","0","0"
"600120531","1","62001005","0","0","62001007","0","0","620390050","36","0","600001194","0","620290150","1","0","0","1","0","0","0","0","0","0","61001004","2","1280","0","60","0","36","0","0","620030050","1","0","53001","0","53001","0","0"
"600120541","1","62001005","0","0","62001007","0","0","620390051","36","0","600001195","0","620290151","1","0","0","1","0","0","0","0","0","0","61001004","2","1294","0","60","0","36","0","0","620030051","1","0","54001","0","54001","0","0"
"600120551","1","62001005","0","0","62001007","0","0","620390052","36","0","600001196","0","620290152","1","0","0","1","0","0","0","0","0","0","61001004","2","1304","0","60","0","36","0","0","620030052","1","0","55001","0","55001","0","0"
"600120561","1","62001005","0","0","62001007","0","0","620390053","36","0","600001197","0","620290153","1","0","0","1","0","0","0","0","0","0","61001004","2","1318","0","60","0","36","0","0","620030053","1","0","56001","0","56001","0","0"
"600120571","1","62001005","0","0","62001007","0","0","620390054","36","0","600001198","0","620290154","1","0","0","1","0","0","0","0","0","0","61001004","2","1324","0","60","0","36","0","0","620030054","1","0","57001","0","57001","0","0"
"600120581","1","62001005","0","0","62001007","0","0","620390055","36","0","600001199","0","620290155","1","0","0","1","0","0","0","0","0","0","61001004","2","1334","0","60","0","36","0","0","620030055","1","0","58001","0","58001","0","0"
"600120591","1","62001005","0","0","62001007","0","0","620390056","36","0","600001200","0","620290156","1","0","0","1","0","0","0","0","0","0","61001004","2","1358","0","60","0","36","0","0","620030056","1","0","59001","0","59001","0","0"
"600120601","1","62001005","0","0","62001007","0","0","620390057","36","0","600001201","0","620290157","1","0","0","1","0","0","0","0","0","0","61001004","2","1366","0","60","0","36","0","0","620030057","1","0","60001","0","60001","0","0"
"600120611","1","62001005","0","0","62001007","0","0","620390058","36","0","600001202","0","620290158","1","0","0","1","0","0","0","0","0","0","61001004","2","1384","0","60","0","36","0","0","620030058","1","0","61001","0","61001","0","0"
"600120621","1","62001005","0","0","62001007","0","0","620390059","36","0","600001203","0","620290159","1","0","0","1","0","0","0","0","0","0","61001004","2","1392","0","60","0","36","0","0","620030059","1","0","62001","0","62001","0","0"
"600120631","1","62001005","0","0","62001007","0","0","620390060","36","0","600001204","0","620290160","1","0","0","1","0","0","0","0","0","0","61001004","2","1401","0","60","0","36","0","0","620030060","1","0","63001","0","63001","0","0"
"600120641","1","62001005","0","0","62001007","0","0","620390061","36","0","600001205","0","620290161","1","0","0","1","0","0","0","0","0","0","61001004","2","1411","0","60","0","36","0","0","620030061","1","0","64001","0","64001","0","0"
"600120651","1","62001005","0","0","62001007","0","0","620390062","36","0","600001206","0","620290162","1","0","0","1","0","0","0","0","0","0","61001004","2","1422","0","60","0","36","0","0","620030062","1","0","65001","0","65001","0","0"
"600120661","1","62001005","0","0","62001007","0","0","620390063","36","0","600001207","0","620290163","1","0","0","1","0","0","0","0","0","0","61001004","2","1435","0","60","0","36","0","0","620030063","1","0","66001","0","66001","0","0"
"600120671","1","62001005","0","0","62001007","0","0","620390064","36","0","600001208","0","620290164","1","0","0","1","0","0","0","0","0","0","61001004","2","1441","0","60","0","36","0","0","620030064","1","0","67001","0","67001","0","0"
