dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","559","0","1","91","0","0","-1","101","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","560","0","1","92","0","0","-1","102","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","561","0","1","93","0","0","-1","111","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","562","0","1","94","0","0","-1","109","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","563","0","1","95","0","0","-1","112","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","564","0","1","100","0","0","-1","8004","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","565","0","1","101","0","0","-1","8005","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","566","0","1","96","0","0","-1","6004","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","567","0","1","97","0","0","-1","6005","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","568","0","1","98","0","0","-1","7004","0"
"2021/09/10 04:59:59","100","1500","2021/09/01 05:00:00","1","569","0","1","99","0","0","-1","7005","0"
"2021/09/17 04:59:59","30","2000","2021/09/01 05:00:00","1","570","0","1","34","0","0","-1","103","0"
"2021/09/17 04:59:59","40","2000","2021/09/01 05:00:00","1","571","0","1","44","0","0","-1","103","0"
"2021/09/08 04:59:59","30","3000","2021/09/04 05:00:00","1","572","0","1","31","0","0","-1","101","0"
"2021/09/08 04:59:59","40","3000","2021/09/04 05:00:00","1","573","0","1","41","0","0","-1","101","0"
"2021/09/11 04:59:59","30","3000","2021/09/08 05:00:00","1","574","0","1","39","0","0","-1","111","0"
"2021/09/11 04:59:59","40","3000","2021/09/08 05:00:00","1","575","0","1","49","0","0","-1","111","0"
"2021/09/21 04:59:59","30","2000","2021/09/11 05:00:00","1","576","0","1","37","0","0","-1","109","0"
"2021/09/21 04:59:59","30","2000","2021/09/11 05:00:00","1","577","0","1","38","0","0","-1","112","0"
"2021/09/26 04:59:59","30","2000","2021/09/16 05:00:00","1","578","0","1","31","0","0","-1","101","0"
"2021/09/26 04:59:59","40","2000","2021/09/16 05:00:00","1","579","0","1","41","0","0","-1","101","0"
"2021/09/30 04:59:59","40","2000","2021/09/17 05:00:00","1","580","0","1","45","0","0","-1","104","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","581","0","1","81","0","0","-1","101","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","582","0","1","82","0","0","-1","102","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","583","0","1","83","0","0","-1","111","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","584","0","1","84","0","0","-1","109","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","585","0","1","85","0","0","-1","112","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","586","0","1","351","0","0","-1","8004","0"
"2021/09/30 04:59:59","80","1500","2021/09/24 05:00:00","1","587","0","1","352","0","0","-1","8005","0"
"2021/09/28 04:59:59","30","2000","2021/09/25 05:00:00","1","588","0","1","37","0","0","-1","109","0"
"2021/10/01 04:59:59","30","2000","2021/09/28 05:00:00","1","589","0","1","32","0","0","-1","102","0"
"2021/10/01 04:59:59","40","2000","2021/09/28 05:00:00","1","590","0","1","42","0","0","-1","102","0"
"2021/09/15 15:59:59","80","1500","2021/09/01 16:00:00","1","591","0","1","151","0","0","-1","6004","0"
"2021/09/15 15:59:59","80","1500","2021/09/01 16:00:00","1","592","0","1","152","0","0","-1","6005","0"
"2021/09/24 15:59:59","80","1500","2021/09/17 16:00:00","1","593","0","1","251","0","0","-1","7004","0"
"2021/09/24 15:59:59","80","1500","2021/09/17 16:00:00","1","594","0","1","252","0","0","-1","7005","0"
"2021/10/13 04:59:59","40","2000","2021/10/01 05:00:00","1","595","0","1","45","0","0","-1","104","0"
"2021/10/14 04:59:59","30","2000","2021/10/01 05:00:00","1","596","0","1","34","0","0","-1","103","0"
"2021/10/14 04:59:59","40","2000","2021/10/01 05:00:00","1","597","0","1","44","0","0","-1","103","0"
"2021/10/15 15:59:59","80","1500","2021/10/01 16:00:00","1","598","0","1","151","0","0","-1","6004","0"
"2021/10/15 15:59:59","80","1500","2021/10/01 16:00:00","1","599","0","1","152","0","0","-1","6005","0"
"2021/10/17 04:59:59","30","2000","2021/10/14 05:00:00","1","600","0","1","39","0","0","-1","111","0"
"2021/10/17 04:59:59","40","2000","2021/10/14 05:00:00","1","601","0","1","49","0","0","-1","111","0"
"2021/10/29 04:59:59","30","2000","2021/10/15 05:00:00","1","602","0","1","31","0","0","-1","101","0"
"2021/10/29 04:59:59","40","2000","2021/10/15 05:00:00","1","603","0","1","41","0","0","-1","101","0"
"2021/10/25 04:59:59","30","2000","2021/10/17 05:00:00","1","604","0","1","37","0","0","-1","109","0"
"2021/10/25 04:59:59","30","2000","2021/10/17 05:00:00","1","605","0","1","38","0","0","-1","112","0"
"2021/10/25 15:59:59","80","1500","2021/10/18 16:00:00","1","606","0","1","251","0","0","-1","7004","0"
"2021/10/25 15:59:59","80","1500","2021/10/18 16:00:00","1","607","0","1","252","0","0","-1","7005","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","608","0","1","81","0","0","-1","101","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","609","0","1","82","0","0","-1","102","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","610","0","1","83","0","0","-1","111","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","611","0","1","84","0","0","-1","109","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","612","0","1","85","0","0","-1","112","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","613","0","1","351","0","0","-1","8004","0"
"2021/10/31 04:59:59","80","1500","2021/10/25 05:00:00","1","614","0","1","352","0","0","-1","8005","0"
"2021/11/01 04:59:59","30","2000","2021/10/25 05:00:00","1","615","0","1","32","0","0","-1","102","0"
"2021/11/01 04:59:59","40","2000","2021/10/25 05:00:00","1","616","0","1","42","0","0","-1","102","0"
"2021/11/01 04:59:59","30","2000","2021/10/29 05:00:00","1","617","0","1","37","0","0","-1","109","0"
"2021/11/13 04:59:59","40","2000","2021/11/01 05:00:00","1","618","0","1","45","0","0","-1","104","0"
"2021/11/15 04:59:59","30","2000","2021/11/01 05:00:00","1","619","0","1","34","0","0","-1","103","0"
"2021/11/15 04:59:59","40","2000","2021/11/01 05:00:00","1","620","0","1","44","0","0","-1","103","0"
"2021/11/15 15:59:59","80","1500","2021/11/01 16:00:00","1","621","0","1","151","0","0","-1","6004","0"
"2021/11/15 15:59:59","80","1500","2021/11/01 16:00:00","1","622","0","1","152","0","0","-1","6005","0"
"2021/11/08 04:59:59","30","2000","2021/11/05 05:00:00","1","623","0","1","37","0","0","-1","109","0"
"2021/11/26 04:59:59","30","3000","2021/11/12 05:00:00","1","624","0","1","31","0","0","-1","101","0"
"2021/11/26 04:59:59","40","3000","2021/11/12 05:00:00","1","625","0","1","41","0","0","-1","101","0"
"2021/11/19 04:59:59","30","2000","2021/11/15 05:00:00","1","626","0","1","39","0","0","-1","111","0"
"2021/11/19 04:59:59","40","2000","2021/11/15 05:00:00","1","627","0","1","49","0","0","-1","111","0"
"2021/11/28 04:59:59","30","2000","2021/11/19 05:00:00","1","628","0","1","37","0","0","-1","109","0"
"2021/11/28 04:59:59","30","2000","2021/11/19 05:00:00","1","629","0","1","38","0","0","-1","112","0"
"2021/12/01 04:59:59","30","2000","2021/11/24 05:00:00","1","630","0","1","32","0","0","-1","102","0"
"2021/12/01 04:59:59","40","2000","2021/11/24 05:00:00","1","631","0","1","42","0","0","-1","102","0"
"2021/11/25 15:59:59","80","1500","2021/11/18 16:00:00","1","632","0","1","251","0","0","-1","7004","0"
"2021/11/25 15:59:59","80","1500","2021/11/18 16:00:00","1","633","0","1","252","0","0","-1","7005","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","634","0","1","81","0","0","-1","101","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","635","0","1","82","0","0","-1","102","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","636","0","1","83","0","0","-1","111","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","637","0","1","84","0","0","-1","109","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","638","0","1","85","0","0","-1","112","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","639","0","1","351","0","0","-1","8004","0"
"2021/11/30 04:59:59","80","1500","2021/11/24 05:00:00","1","640","0","1","352","0","0","-1","8005","0"
"2021/12/12 04:59:59","40","2000","2021/12/01 05:00:00","1","641","0","1","45","0","0","-1","104","0"
"2021/12/14 04:59:59","30","2000","2021/12/01 05:00:00","1","642","0","1","34","0","0","-1","103","0"
"2021/12/14 04:59:59","40","2000","2021/12/01 05:00:00","1","643","0","1","44","0","0","-1","103","0"
"2021/12/16 15:59:59","80","1500","2021/12/02 16:00:00","1","644","0","1","151","0","0","-1","6004","0"
"2021/12/16 15:59:59","80","1500","2021/12/02 16:00:00","1","645","0","1","152","0","0","-1","6005","0"
"2021/12/06 04:59:59","30","2000","2021/12/03 05:00:00","1","646","0","1","37","0","0","-1","109","0"
"2021/12/14 04:59:59","30","2000","2021/12/10 05:00:00","1","647","0","1","39","0","0","-1","111","0"
"2021/12/14 04:59:59","40","2000","2021/12/10 05:00:00","1","648","0","1","49","0","0","-1","111","0"
"2021/12/29 04:59:59","30","2000","2021/12/15 05:00:00","1","649","0","1","31","0","0","-1","101","0"
"2021/12/29 04:59:59","40","2000","2021/12/15 05:00:00","1","650","0","1","41","0","0","-1","101","0"
"2021/12/25 04:59:59","30","2000","2021/12/17 05:00:00","1","651","0","1","37","0","0","-1","109","0"
"2021/12/25 04:59:59","30","2000","2021/12/17 05:00:00","1","652","0","1","38","0","0","-1","112","0"
"2021/12/24 15:59:59","80","1500","2021/12/17 16:00:00","1","653","0","1","251","0","0","-1","7004","0"
"2021/12/24 15:59:59","80","1500","2021/12/17 16:00:00","1","654","0","1","252","0","0","-1","7005","0"
"2022/01/01 04:59:59","30","2000","2021/12/25 05:00:00","1","655","0","1","32","0","0","-1","102","0"
"2022/01/01 04:59:59","40","2000","2021/12/25 05:00:00","1","656","0","1","42","0","0","-1","102","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","657","0","1","81","0","0","-1","101","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","658","0","1","82","0","0","-1","102","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","659","0","1","83","0","0","-1","111","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","660","0","1","84","0","0","-1","109","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","661","0","1","85","0","0","-1","112","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","662","0","1","351","0","0","-1","8004","0"
"2021/12/31 04:59:59","80","1500","2021/12/25 05:00:00","1","663","0","1","352","0","0","-1","8005","0"
"2022/01/04 04:59:59","30","2000","2022/01/01 05:00:00","1","664","0","1","37","0","0","-1","109","0"
"2022/01/16 04:59:59","30","2000","2022/01/01 05:00:00","1","665","0","1","34","0","0","-1","103","0"
"2022/01/16 04:59:59","40","2000","2022/01/01 05:00:00","1","666","0","1","44","0","0","-1","103","0"
"2022/01/17 15:59:59","80","1500","2022/01/03 16:00:00","1","667","0","1","151","0","0","-1","6004","0"
"2022/01/17 15:59:59","80","1500","2022/01/03 16:00:00","1","668","0","1","152","0","0","-1","6005","0"
"2022/01/11 04:59:59","30","2000","2022/01/04 05:00:00","1","669","0","1","32","0","0","-1","102","0"
"2022/01/11 04:59:59","40","2000","2022/01/04 05:00:00","1","670","0","1","42","0","0","-1","102","0"
"2022/01/15 04:59:59","30","2000","2022/01/11 05:00:00","1","671","0","1","39","0","0","-1","111","0"
"2022/01/15 04:59:59","40","2000","2022/01/11 05:00:00","1","672","0","1","49","0","0","-1","111","0"
"2022/01/24 04:59:59","30","2000","2022/01/15 05:00:00","1","673","0","1","37","0","0","-1","109","0"
"2022/01/24 04:59:59","30","2000","2022/01/15 05:00:00","1","674","0","1","38","0","0","-1","112","0"
"2022/01/29 04:59:59","40","2000","2022/01/16 05:00:00","1","675","0","1","45","0","0","-1","104","0"
"2022/01/22 04:59:59","30","3000","2022/01/17 05:00:00","1","676","0","1","31","0","0","-1","101","0"
"2022/01/22 04:59:59","40","2000","2022/01/17 05:00:00","1","677","0","1","41","0","0","-1","101","0"
"2022/01/26 15:59:59","80","1500","2022/01/19 16:00:00","1","678","0","1","251","0","0","-1","7004","0"
"2022/01/26 15:59:59","80","1500","2022/01/19 16:00:00","1","679","0","1","252","0","0","-1","7005","0"
"2022/02/01 04:59:59","30","2000","2022/01/22 05:00:00","1","680","0","1","31","0","0","-1","101","0"
"2022/02/01 04:59:59","40","2000","2022/01/22 05:00:00","1","681","0","1","41","0","0","-1","101","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","682","0","1","81","0","0","-1","101","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","683","0","1","82","0","0","-1","102","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","684","0","1","83","0","0","-1","111","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","685","0","1","84","0","0","-1","109","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","686","0","1","85","0","0","-1","112","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","687","0","1","351","0","0","-1","8004","0"
"2022/01/31 04:59:59","80","1500","2022/01/25 05:00:00","1","688","0","1","352","0","0","-1","8005","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","689","0","1","91","0","0","-1","101","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","690","0","1","92","0","0","-1","102","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","691","0","1","93","0","0","-1","111","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","692","0","1","94","0","0","-1","109","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","693","0","1","95","0","0","-1","112","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","694","0","1","96","0","0","-1","6004","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","695","0","1","97","0","0","-1","6005","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","696","0","1","98","0","0","-1","7004","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","697","0","1","99","0","0","-1","7005","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","698","0","1","100","0","0","-1","8004","0"
"2022/02/15 04:59:59","100","1500","2022/01/31 05:00:00","1","699","0","1","101","0","0","-1","8005","0"
"2022/02/06 04:59:59","30","3000","2022/02/01 05:00:00","1","700","0","1","34","0","0","-1","103","0"
"2022/02/06 04:59:59","40","3000","2022/02/01 05:00:00","1","701","0","1","44","0","0","-1","103","0"
"2022/02/07 04:59:59","30","3000","2022/02/01 05:00:00","1","702","0","1","32","0","0","-1","102","0"
"2022/02/07 04:59:59","40","3000","2022/02/01 05:00:00","1","703","0","1","42","0","0","-1","102","0"
"2022/02/15 15:59:59","80","1500","2022/02/01 16:00:00","1","704","0","1","151","0","0","-1","6004","0"
"2022/02/15 15:59:59","80","1500","2022/02/01 16:00:00","1","705","0","1","152","0","0","-1","6005","0"
"2022/02/11 04:59:59","30","3000","2022/02/06 05:00:00","1","706","0","1","37","0","0","-1","109","0"
"2022/02/11 04:59:59","30","3000","2022/02/06 05:00:00","1","707","0","1","38","0","0","-1","112","0"
"2022/02/18 04:59:59","40","2000","2022/02/07 05:00:00","1","708","0","1","45","0","0","-1","104","0"
"2022/02/15 04:59:59","30","3000","2022/02/11 05:00:00","1","709","0","1","39","0","0","-1","111","0"
"2022/02/15 04:59:59","40","3000","2022/02/11 05:00:00","1","710","0","1","49","0","0","-1","111","0"
"2022/02/22 04:59:59","30","4000","2022/02/15 05:00:00","1","711","0","1","31","0","0","-1","101","0"
"2022/02/22 04:59:59","40","4000","2022/02/15 05:00:00","1","712","0","1","41","0","0","-1","101","0"
"2022/02/22 04:59:59","30","2000","2022/02/15 05:00:00","1","713","0","1","34","0","0","-1","103","0"
"2022/02/22 04:59:59","40","2000","2022/02/15 05:00:00","1","714","0","1","44","0","0","-1","103","0"
"2022/02/23 15:59:59","80","1500","2022/02/16 16:00:00","1","715","0","1","251","0","0","-1","7004","0"
"2022/02/23 15:59:59","80","1500","2022/02/16 16:00:00","1","716","0","1","252","0","0","-1","7005","0"
"2022/02/26 04:59:59","30","2000","2022/02/22 05:00:00","1","717","0","1","39","0","0","-1","111","0"
"2022/02/26 04:59:59","40","2000","2022/02/22 05:00:00","1","718","0","1","49","0","0","-1","111","0"
"2022/02/28 04:59:59","30","2000","2022/02/22 05:00:00","1","719","0","1","31","0","0","-1","101","0"
"2022/02/28 04:59:59","40","2000","2022/02/22 05:00:00","1","720","0","1","41","0","0","-1","101","0"
"2022/03/01 04:59:59","30","2000","2022/02/26 05:00:00","1","721","0","1","32","0","0","-1","102","0"
"2022/03/01 04:59:59","40","2000","2022/02/26 05:00:00","1","722","0","1","42","0","0","-1","102","0"
"2022/03/06 04:59:59","30","3000","2022/03/01 05:00:00","1","723","0","1","37","0","0","-1","109","0"
"2022/03/06 04:59:59","30","3000","2022/03/01 05:00:00","1","724","0","1","38","0","0","-1","112","0"
"2022/03/12 04:59:59","30","2000","2022/03/01 05:00:00","1","725","0","1","34","0","0","-1","103","0"
"2022/03/12 04:59:59","40","2000","2022/03/01 05:00:00","1","726","0","1","44","0","0","-1","103","0"
"2022/03/15 15:59:59","80","1500","2022/03/01 16:00:00","1","727","0","1","151","0","0","-1","6004","0"
"2022/03/15 15:59:59","80","1500","2022/03/01 16:00:00","1","728","0","1","152","0","0","-1","6005","0"
"2022/03/11 04:59:59","30","3000","2022/03/06 05:00:00","1","729","0","1","32","0","0","-1","102","0"
"2022/03/11 04:59:59","40","3000","2022/03/06 05:00:00","1","730","0","1","42","0","0","-1","102","0"
"2022/03/15 04:59:59","30","2000","2022/03/09 05:00:00","1","731","0","1","37","0","0","-1","109","0"
"2022/03/15 04:59:59","30","2000","2022/03/09 05:00:00","1","732","0","1","38","0","0","-1","112","0"
"2022/03/16 04:59:59","30","3000","2022/03/11 05:00:00","1","733","0","1","39","0","0","-1","111","0"
"2022/03/16 04:59:59","40","3000","2022/03/11 05:00:00","1","734","0","1","49","0","0","-1","111","0"
"2022/03/26 04:59:59","40","2000","2022/03/12 05:00:00","1","735","0","1","45","0","0","-1","104","0"
"2022/03/20 04:59:59","30","4000","2022/03/15 05:00:00","1","736","0","1","31","0","0","-1","101","0"
"2022/03/20 04:59:59","40","2000","2022/03/15 05:00:00","1","737","0","1","41","0","0","-1","101","0"
"2022/03/25 15:59:59","80","1500","2022/03/18 16:00:00","1","738","0","1","251","0","0","-1","7004","0"
"2022/03/25 15:59:59","80","1500","2022/03/18 16:00:00","1","739","0","1","252","0","0","-1","7005","0"
"2022/03/29 04:59:59","30","3000","2022/03/20 05:00:00","1","740","0","1","31","0","0","-1","101","0"
"2022/03/29 04:59:59","40","2000","2022/03/20 05:00:00","1","741","0","1","41","0","0","-1","101","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","742","0","1","81","0","0","-1","101","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","743","0","1","82","0","0","-1","102","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","744","0","1","83","0","0","-1","111","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","745","0","1","84","0","0","-1","109","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","746","0","1","85","0","0","-1","112","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","747","0","1","351","0","0","-1","8004","0"
"2022/04/01 04:59:59","80","1500","2022/03/24 05:00:00","1","748","0","1","352","0","0","-1","8005","0"
"2022/04/01 04:59:59","30","2000","2022/03/26 05:00:00","1","749","0","1","32","0","0","-1","102","0"
"2022/04/01 04:59:59","40","2000","2022/03/26 05:00:00","1","750","0","1","42","0","0","-1","102","0"
"2022/04/12 04:59:59","30","2000","2022/04/01 05:00:00","1","751","0","1","34","0","0","-1","103","0"
"2022/04/12 04:59:59","40","2000","2022/04/01 05:00:00","1","752","0","1","44","0","0","-1","103","0"
"2022/04/06 04:59:59","30","2000","2022/04/01 05:00:00","1","753","0","1","37","0","0","-1","109","0"
"2022/04/06 04:59:59","30","2000","2022/04/01 05:00:00","1","754","0","1","38","0","0","-1","112","0"
"2022/04/15 15:59:59","80","1500","2022/04/01 16:00:00","1","755","0","1","151","0","0","-1","6004","0"
"2022/04/15 15:59:59","80","1500","2022/04/01 16:00:00","1","756","0","1","152","0","0","-1","6005","0"
"2022/04/17 04:59:59","30","2000","2022/04/06 05:00:00","1","757","0","1","32","0","0","-1","102","0"
"2022/04/17 04:59:59","40","2000","2022/04/06 05:00:00","1","758","0","1","42","0","0","-1","102","0"
"2022/04/15 04:59:59","30","2000","2022/04/11 05:00:00","1","759","0","1","39","0","0","-1","111","0"
"2022/04/15 04:59:59","40","2000","2022/04/11 05:00:00","1","760","0","1","49","0","0","-1","111","0"
"2022/04/28 04:59:59","40","2000","2022/04/12 05:00:00","1","761","0","1","45","0","0","-1","104","0"
"2022/04/20 04:59:59","30","3000","2022/04/15 05:00:00","1","762","0","1","31","0","0","-1","101","0"
"2022/04/20 04:59:59","40","2000","2022/04/15 05:00:00","1","763","0","1","41","0","0","-1","101","0"
"2022/04/25 15:59:59","80","1500","2022/04/18 16:00:00","1","764","0","1","251","0","0","-1","7004","0"
"2022/04/25 15:59:59","80","1500","2022/04/18 16:00:00","1","765","0","1","252","0","0","-1","7005","0"
"2022/04/30 04:59:59","30","2000","2022/04/20 05:00:00","1","766","0","1","31","0","0","-1","101","0"
"2022/04/30 04:59:59","40","2000","2022/04/20 05:00:00","1","767","0","1","41","0","0","-1","101","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","768","0","1","81","0","0","-1","101","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","769","0","1","82","0","0","-1","102","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","770","0","1","83","0","0","-1","111","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","771","0","1","84","0","0","-1","109","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","772","0","1","85","0","0","-1","112","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","773","0","1","351","0","0","-1","8004","0"
"2022/05/02 04:59:59","80","1500","2022/04/24 05:00:00","1","774","0","1","352","0","0","-1","8005","0"
"2022/05/01 04:59:59","30","2000","2022/04/27 05:00:00","1","775","0","1","37","0","0","-1","109","0"
"2022/05/12 04:59:59","30","2000","2022/05/01 05:00:00","1","776","0","1","34","0","0","-1","103","0"
"2022/05/12 04:59:59","40","2000","2022/05/01 05:00:00","1","777","0","1","44","0","0","-1","103","0"
"2022/05/07 04:59:59","30","2000","2022/05/01 05:00:00","1","778","0","1","37","0","0","-1","109","0"
"2022/05/07 04:59:59","30","2000","2022/05/01 05:00:00","1","779","0","1","38","0","0","-1","112","0"
"2022/05/16 15:59:59","80","1500","2022/05/02 16:00:00","1","780","0","1","151","0","0","-1","6004","0"
"2022/05/16 15:59:59","80","1500","2022/05/02 16:00:00","1","781","0","1","152","0","0","-1","6005","0"
"2022/05/19 04:59:59","30","2000","2022/05/07 05:00:00","1","782","0","1","32","0","0","-1","102","0"
"2022/05/19 04:59:59","40","2000","2022/05/07 05:00:00","1","783","0","1","42","0","0","-1","102","0"
"2022/05/16 04:59:59","30","2000","2022/05/12 05:00:00","1","784","0","1","39","0","0","-1","111","0"
"2022/05/16 04:59:59","40","2000","2022/05/12 05:00:00","1","785","0","1","49","0","0","-1","111","0"
"2022/05/24 04:59:59","40","2000","2022/05/12 05:00:00","1","786","0","1","45","0","0","-1","104","0"
"2022/05/21 04:59:59","30","3000","2022/05/16 05:00:00","1","787","0","1","31","0","0","-1","101","0"
"2022/05/21 04:59:59","40","2000","2022/05/16 05:00:00","1","788","0","1","41","0","0","-1","101","0"
"2022/05/26 15:59:59","80","1500","2022/05/19 16:00:00","1","789","0","1","251","0","0","-1","7004","0"
"2022/05/26 15:59:59","80","1500","2022/05/19 16:00:00","1","790","0","1","252","0","0","-1","7005","0"
"2022/06/01 04:59:59","30","2000","2022/05/21 05:00:00","1","791","0","1","31","0","0","-1","101","0"
"2022/06/01 04:59:59","40","2000","2022/05/21 05:00:00","1","792","0","1","41","0","0","-1","101","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","793","0","1","81","0","0","-1","101","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","794","0","1","82","0","0","-1","102","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","795","0","1","83","0","0","-1","111","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","796","0","1","84","0","0","-1","109","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","797","0","1","85","0","0","-1","112","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","798","0","1","351","0","0","-1","8004","0"
"2022/06/01 04:59:59","80","1500","2022/05/24 05:00:00","1","799","0","1","352","0","0","-1","8005","0"
"2022/05/31 04:59:59","30","2000","2022/05/27 05:00:00","1","800","0","1","37","0","0","-1","109","0"
"2022/06/12 04:59:59","30","2000","2022/06/01 05:00:00","1","801","0","1","34","0","0","-1","103","0"
"2022/06/12 04:59:59","40","2000","2022/06/01 05:00:00","1","802","0","1","44","0","0","-1","103","0"
"2022/06/09 04:59:59","30","2000","2022/06/01 05:00:00","1","803","0","1","37","0","0","-1","109","0"
"2022/06/09 04:59:59","30","2000","2022/06/01 05:00:00","1","804","0","1","38","0","0","-1","112","0"
"2022/06/21 15:59:59","80","1500","2022/06/01 16:00:00","1","805","0","1","151","0","0","-1","6004","0"
