8043464e43199c16975e73c0700584a6bbc85caa662c628654cd4cfd9c9f81d8,b9b360d3c1eb34a8abd1ab6ada10284fe2f15849f073a9728f592bee59317f00,a3039295545356b80f27b738438d4b2d10c0248d156469df57d384fc4fa85cfb,b3f1548fea127e2a91e52952f068d0c550995da28e270ab7f532cc2b03ebdba4,c15b5af4015ec33a865c689c25eb8ddf6907ab70f70cc2eac0f5207c379a5b32,0c71fa7f8399b762be73ea867fdda2cd679eda1b2ed4e43ff4798a4c80c64ee7,a9a661160da0aeefe453dab518f01dfe78fb9d44bc4bfa47d233e4a49253e17f,947221276b9020343fff5d4de8b315e14b464a4b5fa017a33fdc7a4005595e75,b562eecc136f4875d0e738785bb3a905045dd0b5bfdfc3a366beaa53e6c70c32
"47","8000","8010","8000","8000","924121400","924121400","8000","0"
"47","8000","8010","8000","8000","924122100","924122100","8000","0"
"47","8000","8010","8000","8000","924122200","924122200","8000","0"
"47","8000","8010","8000","8000","924122300","924122300","8000","0"
"47","8000","8010","8000","8000","924122400","924122400","8000","0"
"47","8000","8010","8000","8000","924123100","924123100","8000","0"
"47","8000","8010","8000","8000","924123200","924123200","8000","0"
"47","8000","8010","8000","8000","924123300","924123300","8000","0"
"47","8000","8010","8000","8000","924123400","924123400","8000","0"
"46","8000","8000","8000","8010","924140100","924140100","8000","0"
"46","8000","8000","8000","8010","924140200","924140200","8000","0"
"46","8000","8000","8000","8010","924140300","924140300","8000","0"
"47","8000","8000","8000","8010","924141100","924141100","8000","0"
"47","8000","8000","8000","8010","924141200","924141200","8000","0"
"47","8000","8000","8000","8010","924141300","924141300","8000","0"
"47","8000","8000","8000","8010","924141400","924141400","8000","0"
"47","8000","8000","8000","8010","924142100","924142100","8000","0"
"47","8000","8000","8000","8010","924142200","924142200","8000","0"
"47","8000","8000","8000","8010","924142300","924142300","8000","0"
"47","8000","8000","8000","8010","924142400","924142400","8000","0"
"47","8000","8000","8000","8010","924143100","924143100","8000","0"
"47","8000","8000","8000","8010","924143200","924143200","8000","0"
"47","8000","8000","8000","8010","924143300","924143300","8000","0"
"47","8000","8000","8000","8010","924143400","924143400","8000","0"
"46","8010","8000","8000","8000","925010100","925010100","8000","0"
"46","8010","8000","8000","8000","925010200","925010200","8000","0"
"46","8010","8000","8000","8000","925010300","925010300","8000","0"
"47","8010","8000","8000","8000","925011100","925011100","8000","0"
"47","8010","8000","8000","8000","925011200","925011200","8000","0"
"47","8010","8000","8000","8000","925011300","925011300","8000","0"
"47","8010","8000","8000","8000","925011400","925011400","8000","0"
"47","8010","8000","8000","8000","925012100","925012100","8000","0"
"47","8010","8000","8000","8000","925012200","925012200","8000","0"
"47","8010","8000","8000","8000","925012300","925012300","8000","0"
"47","8010","8000","8000","8000","925012400","925012400","8000","0"
"47","8010","8000","8000","8000","925013100","925013100","8000","0"
"47","8010","8000","8000","8000","925013200","925013200","8000","0"
"47","8010","8000","8000","8000","925013300","925013300","8000","0"
"47","8010","8000","8000","8000","925013400","925013400","8000","0"
