6622bb255578c550e928b43e2446281382869f1c35d113f57b84c0c5086bef38,f0f24ff442bb9807123ce5e67da05cfa28be698d0b78d3b06425b223d98a104f,965fe29d3de2ba226d7d53001356e49918fc1ce76b5523fc88677d3e3b81bfe8,560730efec1b3ae753df70d973c9bec3bd96ac116565ba3163a8ccc26f48707d,62e36eeda1c2a2b5259007ecba1861e9c0f0fad51e5a8b12a6ac02ad11ded85c,964ea37df4ee70c8d3f90e4f27d71260d8819172c6fac3c5ebdf12fb28175ebe,5d034fbe39c5caff956379991cc91ecc203c0b22a3c889fa610cf6479b4cd358,45d2b57c6a9ae1f3546143969846c5f6e2abef25a0c5518619748a4938a208d7,89597aa8d9c37a92b65b879c7e96b076bb91e940491dd340987fcc08106c9efd,9915b1ab2fa37e69f35eb6613f10864fa712cd42c8925cc606c5038d1ac08627,993ba3a40b8b2e9813b7dd10c250635612613c223ae1a78a3f314f970331211a,07f50c6ae3cd68551a952f5ebbeda190c82a8b28b99926597bdff536fdd40607,7304096192083bc077d58c4b90f55e0727fe8c4782508a71a228bbb2b96080e8,76d8a071323370d7dfec5b59af6c15a3317b736a01fff8742bcc7a360cd09705,9f4420b51c48d5859678f424cde3fc8cdf1dbc392d7760a2aea9693cc3e31a41,cd8395264af43301eb0a702c72393bdf510aafbda8385f2c326c6a5cb2c046c4,48c1e1df0a1d2f65d5dae88e25fd2e13afaf92690025be39481757d45efee31b,5c700d3b2547e491ac346e5e2688fc5e9b999503c5a83a0be00b247a6823cb1a,cc45b7f8aa7a32cab1b5d853e846561ffc109a9a4a606e36d4e0fda771f58467,c8c957a75c082a21b6998c20cc7f314a4af10864c7f870dec5f7f8cd9473ec3f,03ee158c10edf69c864167dcaaf6d9b1fc31a7705bc2a1f4c0841fcbdb48cdb8,db917d8186764755d9d71b87806c760d806be8a08e90294f355521901d5b6a6a,8448719d89201982e16a769c4681a5aa2a77a01cf32bc802688af0b124046df7,d27c6c347d035f72f9863c953ced28304f93a11beeff93261be3f615f73e8b0b,2f76a0707231682992771ae531c1ffe726c8256c122dadd98c2d118ea51bb0a0,9f6648416325c0d7e2002d46b9e16f5c3dd6c5ea60118a827c9f1361eac3f7ad,c19145d6fa63ab7f042ddfcb4bdbaf82ab184e999c4b393146eb073fc03a4b43,2bc8503081255ec4dc28a2127f5bb7392c3134c066202ee8eb716f5963c19a5b,9b71c02d88018dfc4529d800b29b8e30e12ed394f26ec8ccd0985bbce6095e56,16ae915bfad65b85aee0b4c0faf5f9967e6af80e6cc2647b132ccba6346037cf,f0b0336806f5dfbd6cef3a56a5e79ff5acf71ecb2699685d4ef2e7be0d835c56,8964ef885281944c80510056f200f598e1816267ef5543ab861fc8b4b096534e,f711ded9958cd75536ca209739ee12ba08e47ac9ad8fc9336e47ade083375b3c,819a89e4fc4328f27c317a83e353099039f6fc0e3ffba98212d2714528451432,f2042a6e8521e5600240cd12e8941da644a83a0dffa48ab711da62eb5c1bf091,040554958e378b331bb95476ac52c357057bfd28e5486c2f6c26d0ce4ea9e2d9,8a6561b5a91c855e81b1c86e8492e75400d3f921ffb897d4dda1ad15b3ca849c,c0edb922166bd990c2bea7c868d3ad4ed4de58e10e395266c28d21eafd713256,9c70353531e95b4b480de64c76bd279d272834cc8add1e8911f741d0202a9d5d,cc745abf0199667d52be9dd733d41a4e93bed588571db2dc3b7fc4347f8336b0
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/11/02 15:59:59","0","0","2020/10/26 16:00:00","2","0","0","24001","0","0","","0","20081_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20081","200001","20081_1","50","20081_3","24004","81"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/09/24 15:59:59","0","0","2020/09/16 16:00:00","2","0","0","24001","0","0","","0","20082_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20082","200001","20082_1","50","20082_3","24004","82"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/09/30 15:59:59","0","0","2020/09/24 16:00:00","2","0","0","24001","0","0","","0","20083_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20083","200001","20083_1","50","20083_3","24004","83"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/11/13 15:59:59","0","0","2020/11/05 16:00:00","2","0","0","24001","0","0","","0","20085_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20085","200001","20085_1","50","20085_3","24004","85"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/11/18 15:59:59","0","0","2020/11/13 16:00:00","2","0","0","24001","0","0","","0","20086_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20086","200001","20086_1","50","20086_3","24004","86"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/11/26 15:59:59","0","0","2020/11/18 16:00:00","2","0","0","24001","0","0","","0","20087_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20087","200001","20087_1","50","20087_3","24004","87"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/01 15:59:59","0","0","2020/11/26 16:00:00","2","0","0","24001","0","0","","0","20088_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20088","200001","20088_1","50","20088_3","24004","88"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/04 15:59:59","0","0","2020/12/01 16:00:00","2","0","0","24001","0","0","","0","20089_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20089","200001","20089_1","50","20089_3","24004","89"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/14 15:59:59","0","0","2020/12/04 16:00:00","2","0","0","24001","0","0","","0","20090_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20090","200001","20090_1","50","20090_3","24004","90"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/18 15:59:59","0","0","2020/12/14 16:00:00","2","0","0","24001","0","0","","0","20091_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20091","200001","20091_1","50","20091_3","24004","91"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/01/06 15:59:59","0","0","2020/12/26 16:00:00","2","0","0","24001","0","0","","0","20092_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20092","200001","20092_1","50","20092_3","24004","92"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2020/12/26 15:59:59","0","0","2020/12/21 16:00:00","2","0","0","24001","0","0","","0","20093_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20093","200001","20093_1","50","20093_3","24004","93"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/01/15 15:59:59","0","0","2021/01/06 16:00:00","2","0","0","24001","0","0","","0","20095_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20095","200001","20095_1","50","20095_3","24004","95"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/01/20 15:59:59","0","0","2021/01/15 16:00:00","2","0","0","24001","0","0","","0","20096_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20096","200001","20096_1","50","20096_3","24004","96"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/01 15:59:59","0","0","2021/01/20 16:00:00","2","0","0","24001","0","0","","0","20097_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20097","200001","20097_1","50","20097_3","24004","97"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/11 15:59:59","0","0","2021/02/01 16:00:00","2","0","0","24001","0","0","","0","20098_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20098","200001","20098_1","50","20098_3","24004","98"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/02/19 15:59:59","0","0","2021/02/15 16:00:00","2","0","0","24001","0","0","","0","20099_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20099","200001","20099_1","50","20099_3","24004","99"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/02 15:59:59","0","0","2021/02/19 16:00:00","2","0","0","24001","0","0","","0","20100_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20100","200001","20100_1","50","20100_3","24004","100"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/17 15:59:59","0","0","2021/03/12 16:00:00","2","0","0","24001","0","0","","0","20101_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20101","200001","20101_1","50","20101_3","24004","101"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/12 15:59:59","0","0","2021/03/02 16:00:00","2","0","0","24001","0","0","","0","20102_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20102","200001","20102_1","50","20102_3","24004","102"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/27 15:59:59","0","0","2021/04/16 16:00:00","2","0","0","24001","0","0","","0","20103_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20103","200001","20103_1","50","20103_3","24004","103"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/06 15:59:59","0","0","2021/03/28 16:00:00","2","0","0","24001","0","0","","0","20104_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20104","200001","20104_1","50","20104_3","24004","104"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/04/16 15:59:59","0","0","2021/04/06 16:00:00","2","0","0","24001","0","0","","0","20105_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20105","200001","20105_1","50","20105_3","24004","105"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/03/28 15:59:59","0","0","2021/03/17 16:00:00","2","0","0","24001","0","0","","0","20106_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20106","200001","20106_1","50","20106_3","24004","106"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/07 15:59:59","0","0","2021/04/27 16:00:00","2","0","0","24001","0","0","","0","20107_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20107","200001","20107_1","50","20107_3","24004","107"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/16 15:59:59","0","0","2021/05/07 16:00:00","2","0","0","24001","0","0","","0","20109_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20109","200001","20109_1","50","20109_3","24004","109"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/21 15:59:59","0","0","2021/05/16 16:00:00","2","0","0","24001","0","0","","0","20110_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20110","200001","20110_1","50","20110_3","24004","110"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/05/26 15:59:59","0","0","2021/05/21 16:00:00","2","0","0","24001","0","0","","0","20111_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20111","200001","20111_1","50","20111_3","24004","111"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/06/04 15:59:59","0","0","2021/05/26 16:00:00","2","0","0","24001","0","0","","0","20112_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20112","200001","20112_1","50","20112_3","24004","112"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/06/14 15:59:59","0","0","2021/06/04 16:00:00","2","0","0","24001","0","0","","0","20113_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20113","200001","20113_1","50","20113_3","24004","113"
"0","白金轉蛋","0","0","","0","0","150","2","0","250000","","1","2021/06/19 15:59:59","0","0","2021/06/14 16:00:00","2","0","0","24001","0","0","","0","20114_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20114","200001","20114_1","50","20114_3","24004","114"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","","1","2021/06/27 15:59:59","0","0","2021/06/19 16:00:00","2","0","0","24001","0","0","","0","20115_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20115","200001","20115_1","50","20115_3","24004","115"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","","1","2021/07/02 15:59:59","0","0","2021/06/27 16:00:00","2","0","0","24001","0","0","","0","20117_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20117","200001","20117_1","50","20117_3","24004","118"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/07/14 15:59:59","0","0","2021/07/05 16:00:00","2","0","0","24001","0","0","","0","20120_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20120","200001","20120_1","50","20120_3","24004","120"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/08/25 15:59:59","0","0","2021/08/09 16:00:00","2","0","0","24001","0","0","","0","20121_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20121","200001","20121_1","50","20121_3","24004","121"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/07/24 15:59:59","0","0","2021/07/21 16:00:00","2","0","0","24001","0","0","","0","20123_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20123","200001","20123_1","50","20123_3","24004","123"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/07/30 15:59:59","0","0","2021/07/24 16:00:00","2","0","0","24001","0","0","","0","20124_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20124","200001","20124_1","50","20124_3","24004","123"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/08/09 15:59:59","0","0","2021/08/01 16:00:00","2","0","0","24001","0","0","","0","20125_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20125","200001","20125_1","50","20125_3","24004","125"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/07/21 15:59:59","0","0","2021/07/14 16:00:00","2","0","0","24001","0","0","","0","20126_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20126","200001","20126_1","50","20126_3","24004","126"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/09/01 15:59:59","0","0","2021/08/31 16:00:00","2","0","0","24001","0","0","","0","20127_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20127","200001","20127_1","50","20127_3","24004","127"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/08/31 15:59:59","0","0","2021/08/25 16:00:00","2","0","0","24001","0","0","","0","20128_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20128","200001","20128_1","50","20128_3","24004","127"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/09/12 15:59:59","0","0","2021/09/01 16:00:00","2","0","0","24001","0","0","","0","20130_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20130","200001","20130_1","50","20130_3","24004","130"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/09/22 15:59:59","0","0","2021/09/12 16:00:00","2","0","0","24001","0","0","","0","20131_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20131","200001","20131_1","50","20131_3","24004","131"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/10/02 15:59:59","0","0","2021/09/22 16:00:00","2","0","0","24001","0","0","","0","20133_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20133","200001","20133_1","50","20133_3","24004","133"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/10/11 15:59:59","0","0","2021/10/02 16:00:00","2","0","0","24001","0","0","","0","20134_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20134","200001","20134_1","50","20134_3","24004","134"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/10/18 15:59:59","0","0","2021/10/11 16:00:00","2","0","0","24001","0","0","","0","20135_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20135","200001","20135_1","50","20135_3","24004","135"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/10/22 15:59:59","0","0","2021/10/18 16:00:00","2","0","0","24001","0","0","","0","20136_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20136","200001","20136_1","50","20136_3","24004","137"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/10/26 15:59:59","0","0","2021/10/22 16:00:00","2","0","0","24001","0","0","","0","20138_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20138","200001","20138_1","50","20138_3","24004","137"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/01 15:59:59","0","0","2021/10/26 16:00:00","2","0","0","24001","0","0","","0","20139_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20139","200001","20139_1","50","20139_3","24004","139"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/09 15:59:59","0","0","2021/11/04 16:00:00","2","0","0","24001","0","0","","0","20141_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20141","200001","20141_1","50","20141_3","24004","141"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/13 15:59:59","0","0","2021/11/09 16:00:00","2","0","0","24001","0","0","","0","20142_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20142","200001","20142_1","50","20142_3","24004","141"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/16 15:59:59","0","0","2021/11/13 16:00:00","2","0","0","24001","0","0","","0","20143_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20143","200001","20143_1","50","20143_3","24004","142"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/20 15:59:59","0","0","2021/11/16 16:00:00","2","0","0","24001","0","0","","0","20144_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20144","200001","20144_1","50","20144_3","24004","144"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/11/25 15:59:59","0","0","2021/11/20 16:00:00","2","0","0","24001","0","0","","0","20145_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20145","200001","20145_1","50","20145_3","24004","144"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/12/02 15:59:59","0","0","2021/11/25 16:00:00","2","0","0","24001","0","0","","0","20146_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20146","200001","20146_1","50","20146_3","24004","146"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/12/11 15:59:59","0","0","2021/12/02 16:00:00","2","0","0","24001","0","0","","0","20147_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20147","200001","20147_1","50","20147_3","24004","147"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/12/17 15:59:59","0","0","2021/12/11 16:00:00","2","0","0","24001","0","0","","0","20148_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20148","200001","20148_1","50","20148_3","24004","148"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2021/12/25 15:59:59","0","0","2021/12/17 16:00:00","2","0","0","24001","0","0","","0","20149_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20149","200001","20149_1","50","20149_3","24004","149"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/01/02 15:59:59","0","0","2021/12/25 16:00:00","2","0","0","24001","0","0","","0","20150_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20150","200001","20150_1","50","20150_3","24004","150"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/01/10 15:59:59","0","0","2022/01/05 16:00:00","2","0","0","24001","0","0","","0","20152_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20152","200001","20152_1","50","20152_3","24004","152"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/01/15 15:59:59","0","0","2022/01/10 16:00:00","2","0","0","24001","0","0","","0","20153_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20153","200001","20153_1","50","20153_3","24004","153"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/01/20 15:59:59","0","0","2022/01/15 16:00:00","2","0","0","24001","0","0","","0","20154_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20154","200001","20154_1","50","20154_3","24004","154"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/01/26 15:59:59","0","0","2022/01/20 16:00:00","2","0","0","24001","0","0","","0","20155_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20155","200001","20155_1","50","20155_3","24004","155"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/02/01 15:59:59","0","0","2022/01/26 16:00:00","2","0","0","24001","0","0","","0","20156_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20156","200001","20156_1","50","20156_3","24004","157"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/02/12 15:59:59","0","0","2022/02/04 16:00:00","2","0","0","24001","0","0","","0","20158_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20158","200001","20158_1","50","20158_3","24004","158"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/02/19 15:59:59","0","0","2022/02/12 16:00:00","2","0","0","24001","0","0","","0","20159_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20159","200001","20159_1","50","20159_3","24004","159"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/02/26 15:59:59","0","0","2022/02/19 16:00:00","2","0","0","24001","0","0","","0","20160_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20160","200001","20160_1","50","20160_3","24004","160"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/03/07 15:59:59","0","0","2022/02/26 16:00:00","2","0","0","24001","0","0","","0","20161_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20161","200001","20161_1","50","20161_3","24004","161"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/03/15 15:59:59","0","0","2022/03/07 16:00:00","2","0","0","24001","0","0","","0","20163_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20163","200001","20163_1","50","20163_3","24004","163"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/03/20 15:59:59","0","0","2022/03/15 16:00:00","2","0","0","24001","0","0","","0","20164_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20164","200001","20164_1","50","20164_3","24004","164"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/03/28 15:59:59","0","0","2022/03/20 16:00:00","2","0","0","24001","0","0","","0","20166_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20166","200001","20166_1","50","20166_3","24004","166"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/04/03 15:59:59","0","0","2022/03/28 16:00:00","2","0","0","24001","0","0","","0","20167_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20167","200001","20167_1","50","20167_3","24004","167"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/04/11 15:59:59","0","0","2022/04/03 16:00:00","2","0","0","24001","0","0","","0","20168_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20168","200001","20168_1","50","20168_3","24004","168"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/04/18 15:59:59","0","0","2022/04/11 16:00:00","2","0","0","24001","0","0","","0","20169_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20169","200001","20169_1","50","20169_3","24004","169"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/04/25 15:59:59","0","0","2022/04/18 16:00:00","2","0","0","24001","0","0","","0","20170_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20170","200001","20170_1","50","20170_3","24004","170"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/05/04 15:59:59","0","0","2022/04/25 16:00:00","2","0","0","24001","0","0","","0","20171_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20171","200001","20171_1","50","20171_3","24004","171"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/05/15 15:59:59","0","0","2022/05/07 16:00:00","2","0","0","24001","0","0","","0","20173_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20173","200001","20173_1","50","20173_3","24004","173"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/05/19 15:59:59","0","0","2022/05/15 16:00:00","2","0","0","24001","0","0","","0","20174_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20174","200001","20174_1","50","20174_3","24004","174"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/05/28 15:59:59","0","0","2022/05/19 16:00:00","2","0","0","24001","0","0","","0","20175_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20175","200001","20175_1","50","20175_3","24004","175"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/05/31 15:59:59","0","0","2022/05/28 16:00:00","2","0","0","24001","0","0","","0","20176_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20176","200001","20176_1","50","20176_3","24004","176"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/06/04 15:59:59","0","0","2022/05/31 16:00:00","2","0","0","24001","0","0","","0","20177_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20177","200001","20177_1","50","20177_3","24004","177"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/06/12 15:59:59","0","0","2022/06/04 16:00:00","2","0","0","24001","0","0","","0","20178_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20178","200001","20178_1","50","20178_3","24004","178"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/06/19 15:59:59","0","0","2022/06/12 16:00:00","2","0","0","24001","0","0","","0","20179_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20179","200001","20179_1","50","20179_3","24004","179"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/06/28 15:59:59","0","0","2022/06/19 16:00:00","2","0","0","24001","0","0","","0","20180_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20180","200001","20180_1","50","20180_3","24004","181"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/07/02 15:59:59","0","0","2022/06/28 16:00:00","2","0","0","24001","0","0","","0","20182_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20182","200001","20182_1","50","20182_3","24004","182"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/07/10 15:59:59","0","0","2022/07/05 16:00:00","2","0","0","24001","0","0","","0","20184_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20184","200001","20184_1","50","20184_3","24004","184"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/07/13 15:59:59","0","0","2022/07/10 16:00:00","2","0","0","24001","0","0","","0","20185_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20185","200001","20185_1","50","20185_3","24004","184"
"0","白金轉蛋","0","0","","0","0","150","2","0","300000","無精選角色","1","2022/07/17 15:59:59","0","0","2022/07/13 16:00:00","2","0","0","24001","0","0","","0","20186_2","","0","白金轉蛋僅會出現角色喔！","0","0","0","0","20186","200001","20186_1","50","20186_3","24004","186"
