3b43513c42ce274c6a071cdd692e99800d76625a6b3854f5ffb785cb04da5ced,9b7b8910daba7ac367f0bb7949ea8ae9c1eba1d0b20417c945cc5c74911cad29,37b17cb2c9fad01b8a8e5014f945e8d8b34533cd0a413b0a79c603706d30ee23,3a16e844daf8fb9cdcf63ed2dfaa8bb68e1d1b63fbc505c9510efbf4d2aa6d77,5e6b400f9a9b533dacee041e7a513a22ff0db3ae9ae1abccc87bdf37e51562eb,e1c8b0577bad481242b343129f5c3bc064b260e6bbc3c19321a4b8167404f509,1f7a688d8bdd43c8655dd3f103131bdb467d1a620aed7fb35e8be0be08404854,513deea8e6b684607b134f709e5af5c15db8b61260abfa788c6a7854450c91cc,a5b47ec0459f38e6cc28c28e9826871c9978da82a8629220b5c023e7ddb57580,c8df43b2fe702e437a66107b95d557b39cb6c291b7b768378006d8992ea35126,35cb37616d9c4f657c61741a827dcf0743d59ceff1ca9678758fd00a9245565e,45efb1552949b3a2f35fe918ac1640e03e97c770a6997e45e732174d5a802510,254c37620a151a754c16ef7732c19ce3ab7a42e8203fbee01a5497511e186a77,75645551e877447b3e175b24d96842cb28e590add92ca35f7070009cc1f877b9,1c993cee4a8a2ee5b407845e3c4775e8e9915b1bb61c9341955cb691689c8f45,75a029f6f0b2a0b08481c833ef1153d62ad923556a765d2733c42f6f6cb8201c,178a07fd779aff32f122ab838cb93f80f80827b6db8e79ed5760273736a23ba7,40e1c4648d72ea69158617ec89dbb955ba2269060b70b573875192160d1f426b,40b7926fad2b618af11a17f8aded527da8587231a61d3ac6c5d0d0c68c19d4c8
"40000000000","92417","0","0","0","0","0","0","2","0","0","0","241717","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92417","0","0","0","0","0","0","2","0","0","0","241718","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92417","0","0","0","0","0","0","4","0","0","0","241719","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92417","0","0","0","0","0","0","4","0","0","0","241720","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92418","1250","0","2","1250","25014","25021","2","2","500","25015","241801","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92418","1250","0","2","1250","25012","25011","2","2","1250","25013","241802","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92418","1250","0","2","1250","25014","25021","2","2","500","25015","241803","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92418","1250","0","2","1250","25012","25011","2","2","1250","25013","241804","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92418","1250","0","2","1250","25014","25021","2","2","1000","25015","241805","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92418","1250","0","2","1250","25012","25011","2","2","1250","25013","241806","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92418","3000","0","2","3000","25014","25021","2","2","1000","25015","241807","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92418","3000","0","2","3000","25012","25011","2","2","3000","25013","241808","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92418","3000","0","2","3000","25014","25021","2","2","1000","25015","241809","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92418","3000","0","2","3000","25011","25021","2","2","1000","25012","241810","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92418","3000","0","2","3000","25013","25021","2","2","1000","25015","241811","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92418","3000","0","2","3000","25012","25011","2","2","3000","25014","241812","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92418","3000","0","2","3000","25014","25013","2","2","3000","25015","241813","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92418","3000","0","2","3000","25012","25011","2","2","3000","25013","241814","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92418","0","0","0","0","0","0","2","0","0","0","241815","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92418","0","0","0","0","0","0","2","0","0","0","241816","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92418","0","0","0","0","0","0","2","0","0","0","241817","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92418","0","0","0","0","0","0","2","0","0","0","241818","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92418","0","0","0","0","0","0","4","0","0","0","241819","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92418","0","0","0","0","0","0","4","0","0","0","241820","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92419","1250","0","2","1250","25014","25021","2","2","500","25015","241901","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92419","1250","0","2","1250","25012","25011","2","2","1250","25013","241902","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92419","1250","0","2","1250","25014","25021","2","2","500","25015","241903","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92419","1250","0","2","1250","25012","25011","2","2","1250","25013","241904","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92419","1250","0","2","1250","25014","25021","2","2","1000","25015","241905","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92419","1250","0","2","1250","25012","25011","2","2","1250","25013","241906","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92419","3000","0","2","3000","25014","25021","2","2","1000","25015","241907","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92419","3000","0","2","3000","25012","25011","2","2","3000","25013","241908","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92419","3000","0","2","3000","25014","25021","2","2","1000","25015","241909","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92419","3000","0","2","3000","25011","25021","2","2","1000","25012","241910","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92419","3000","0","2","3000","25013","25021","2","2","1000","25015","241911","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92419","3000","0","2","3000","25012","25011","2","2","3000","25014","241912","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92419","3000","0","2","3000","25014","25013","2","2","3000","25015","241913","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92419","3000","0","2","3000","25012","25011","2","2","3000","25013","241914","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92419","0","0","0","0","0","0","2","0","0","0","241915","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92419","0","0","0","0","0","0","2","0","0","0","241916","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92419","0","0","0","0","0","0","2","0","0","0","241917","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92419","0","0","0","0","0","0","2","0","0","0","241918","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92419","0","0","0","0","0","0","4","0","0","0","241919","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92419","0","0","0","0","0","0","4","0","0","0","241920","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92420","1250","0","2","1250","25014","25021","2","2","500","25015","242001","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92420","1250","0","2","1250","25012","25011","2","2","1250","25013","242002","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92420","1250","0","2","1250","25014","25021","2","2","500","25015","242003","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92420","1250","0","2","1250","25012","25011","2","2","1250","25013","242004","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92420","1250","0","2","1250","25014","25021","2","2","1000","25015","242005","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92420","1250","0","2","1250","25012","25011","2","2","1250","25013","242006","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92420","3000","0","2","3000","25014","25021","2","2","1000","25015","242007","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92420","3000","0","2","3000","25012","25011","2","2","3000","25013","242008","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92420","3000","0","2","3000","25014","25021","2","2","1000","25015","242009","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92420","3000","0","2","3000","25011","25021","2","2","1000","25012","242010","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92420","3000","0","2","3000","25013","25021","2","2","1000","25015","242011","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92420","3000","0","2","3000","25012","25011","2","2","3000","25014","242012","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92420","3000","0","2","3000","25014","25013","2","2","3000","25015","242013","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92420","3000","0","2","3000","25012","25011","2","2","3000","25013","242014","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92420","0","0","0","0","0","0","2","0","0","0","242015","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92420","0","0","0","0","0","0","2","0","0","0","242016","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92420","0","0","0","0","0","0","2","0","0","0","242017","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92420","0","0","0","0","0","0","2","0","0","0","242018","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92420","0","0","0","0","0","0","4","0","0","0","242019","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92420","0","0","0","0","0","0","4","0","0","0","242020","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92421","1250","0","2","1250","25014","25021","2","2","500","25015","242101","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92421","1250","0","2","1250","25012","25011","2","2","1250","25013","242102","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92421","1250","0","2","1250","25014","25021","2","2","500","25015","242103","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92421","1250","0","2","1250","25012","25011","2","2","1250","25013","242104","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92421","1250","0","2","1250","25014","25021","2","2","1000","25015","242105","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92421","1250","0","2","1250","25012","25011","2","2","1250","25013","242106","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92421","3000","0","2","3000","25014","25021","2","2","1000","25015","242107","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92421","3000","0","2","3000","25012","25011","2","2","3000","25013","242108","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92421","3000","0","2","3000","25014","25021","2","2","1000","25015","242109","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92421","3000","0","2","3000","25011","25021","2","2","1000","25012","242110","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92421","3000","0","2","3000","25013","25021","2","2","1000","25015","242111","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92421","3000","0","2","3000","25012","25011","2","2","3000","25014","242112","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92421","3000","0","2","3000","25014","25013","2","2","3000","25015","242113","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92421","3000","0","2","3000","25012","25011","2","2","3000","25013","242114","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92421","0","0","0","0","0","0","2","0","0","0","242115","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92421","0","0","0","0","0","0","2","0","0","0","242116","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92421","0","0","0","0","0","0","2","0","0","0","242117","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92421","0","0","0","0","0","0","2","0","0","0","242118","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92421","0","0","0","0","0","0","4","0","0","0","242119","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92421","0","0","0","0","0","0","4","0","0","0","242120","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92422","1250","0","2","1250","25014","25021","2","2","500","25015","242201","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92422","1250","0","2","1250","25012","25011","2","2","1250","25013","242202","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92422","1250","0","2","1250","25014","25021","2","2","500","25015","242203","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92422","1250","0","2","1250","25012","25011","2","2","1250","25013","242204","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92422","1250","0","2","1250","25014","25021","2","2","1000","25015","242205","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92422","1250","0","2","1250","25012","25011","2","2","1250","25013","242206","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92422","3000","0","2","3000","25014","25021","2","2","1000","25015","242207","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92422","3000","0","2","3000","25012","25011","2","2","3000","25013","242208","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92422","3000","0","2","3000","25014","25021","2","2","1000","25015","242209","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92422","3000","0","2","3000","25011","25021","2","2","1000","25012","242210","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92422","3000","0","2","3000","25013","25021","2","2","1000","25015","242211","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92422","3000","0","2","3000","25012","25011","2","2","3000","25014","242212","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92422","3000","0","2","3000","25014","25013","2","2","3000","25015","242213","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92422","3000","0","2","3000","25012","25011","2","2","3000","25013","242214","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92422","0","0","0","0","0","0","2","0","0","0","242215","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92422","0","0","0","0","0","0","2","0","0","0","242216","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92422","0","0","0","0","0","0","2","0","0","0","242217","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92422","0","0","0","0","0","0","2","0","0","0","242218","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92422","0","0","0","0","0","0","4","0","0","0","242219","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92422","0","0","0","0","0","0","4","0","0","0","242220","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92423","1250","0","2","1250","25014","25021","2","2","500","25015","242301","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92423","1250","0","2","1250","25012","25011","2","2","1250","25013","242302","25021","abyss_reward_icon_astralshard","0","2","500","0"
"3000000000","92423","1250","0","2","1250","25014","25021","2","2","500","25015","242303","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92423","1250","0","2","1250","25012","25011","2","2","1250","25013","242304","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92423","1250","0","2","1250","25014","25021","2","2","1000","25015","242305","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92423","1250","0","2","1250","25012","25011","2","2","1250","25013","242306","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92423","3000","0","2","3000","25014","25021","2","2","1000","25015","242307","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92423","3000","0","2","3000","25012","25011","2","2","3000","25013","242308","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92423","3000","0","2","3000","25014","25021","2","2","1000","25015","242309","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92423","3000","0","2","3000","25011","25021","2","2","1000","25012","242310","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92423","3000","0","2","3000","25013","25021","2","2","1000","25015","242311","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92423","3000","0","2","3000","25012","25011","2","2","3000","25014","242312","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92423","3000","0","2","3000","25014","25013","2","2","3000","25015","242313","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92423","3000","0","2","3000","25012","25011","2","2","3000","25013","242314","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92423","0","0","0","0","0","0","2","0","0","0","242315","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92423","0","0","0","0","0","0","2","0","0","0","242316","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92423","0","0","0","0","0","0","2","0","0","0","242317","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92423","0","0","0","0","0","0","2","0","0","0","242318","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92423","0","0","0","0","0","0","4","0","0","0","242319","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92423","0","0","0","0","0","0","4","0","0","0","242320","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"1000000000","92413","1000","0","2","1000","25014","25021","2","2","200","25015","250101","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"2000000000","92413","1000","0","2","1000","25012","25011","2","2","1000","25013","250102","25021","abyss_reward_icon_astralshard","0","2","300","0"
"3000000000","92413","1000","0","2","1000","25014","25021","2","2","500","25015","250103","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"4000000000","92413","1000","0","2","1000","25012","25011","2","2","1000","25013","250104","25021","abyss_reward_icon_astralshard","0","2","500","0"
"5000000000","92413","1000","0","2","1000","25014","25021","2","2","1000","25015","250105","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"6000000000","92413","1000","0","2","1000","25012","25011","2","2","1000","25013","250106","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"7000000000","92413","3000","0","2","3000","25014","25021","2","2","1000","25015","250107","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"8000000000","92413","3000","0","2","3000","25012","25011","2","2","3000","25013","250108","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"9000000000","92413","3000","0","2","3000","25014","25021","2","2","1000","25015","250109","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"10000000000","92413","3000","0","2","3000","25011","25021","2","2","1000","25012","250110","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"12000000000","92413","3000","0","2","3000","25013","25021","2","2","1000","25015","250111","25102","abyss_reward_icon_masterpieces_piece","0","2","10","0"
"16000000000","92413","3000","0","2","3000","25012","25011","2","2","3000","25014","250112","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"20000000000","92413","3000","0","2","3000","25014","25013","2","2","3000","25015","250113","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"25000000000","92413","3000","0","2","3000","25012","25011","2","2","3000","25013","250114","25021","abyss_reward_icon_astralshard","0","2","1000","0"
"30000000000","92413","0","0","0","0","0","0","2","0","0","0","250115","90005","abyss_reward_icon_hiseki","0","0","10","0"
"35000000000","92413","0","0","0","0","0","0","2","0","0","0","250116","90005","abyss_reward_icon_hiseki","0","0","20","0"
"40000000000","92413","0","0","0","0","0","0","2","0","0","0","250117","90005","abyss_reward_icon_hiseki","0","0","30","0"
"50000000000","92413","0","0","0","0","0","0","2","0","0","0","250118","90005","abyss_reward_icon_hiseki","0","0","50","0"
"60000000000","92413","0","0","0","0","0","0","4","0","0","0","250119","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
"70000000000","92413","0","0","0","0","0","0","4","0","0","0","250120","140001","abyss_reward_icon_piece_p_heart","0","0","50","0"
