f0dae6a776e7868b6ac9003cb055a2d31a71c18940087b9a159232746a932f30,1431a32ed952a9c7839a2bcad59b7ce5d803671a1a4a2dfe664d6a6963cf4f28,f95834096775ebec94065f061e5e488a96cccaadf48f532cab9f714989c7f97e,28a43ccb3420627ef4cefd65a37f508476521cdea04831dbddbaaef72cd449c9,92d5540386b62a2db6a60a34e15a6bbc6fe22a94fba2f850f2812a8445bfe8c0,9336b9aee2c78a81ae976d762241e2f6c7c908c12a1bd8e0c2439899dd95596e,9f2a65d8e6832f6dce59b876a7ce72d990600f1d01143744a56016d9ebcce2fe,e1571716eafc9d3ef88b5c82af86765c617790c5ac0860036f510f5a12fe5e13,e3bf0ed6f4eb7a898abe02ea1ef43c2567d8fd3f29c70538ba2bbe552177b318,06b3436f136c40a59dc1a8daf8c05fb552925035c76105608bcb12f0954fd6ea,3725f4138ea810000be4123ce01f2731278440ad731c071e0ff61d9a8db00ed0,2bf51409c9a8c54e11e60a2cddd1da0e4ffeb45ce9b901dc20cea57dea7fb576,24993f5aafb2c8b5d750f41d6e2a758628fedf3dec100405003bd0387b4ee2bc,7337d09104fb3d94f5d7c30653d63d6cf071057569a76710596f3fedcafa71cf,6d32eb771713c0eb31154f4d8de916a521bf10e1920881c2ba98e3b94e9f5f9d
"410","0","26211","0","9103803","26213","500","26212","263","10","2816","103801","2621","2023/11/03 05:00:00","0"
"310","0","26221","0","9101403","26223","500","26222","264","10","2816","101401","2622","2023/11/03 05:00:00","0"
"220","0","26231","0","9109403","26233","500","26232","265","10","2816","109401","2623","2023/11/03 05:00:00","0"
"564","0","26311","0","0","26313","500","26312","266","10","2816","0","2631","2023/11/04 05:00:00","0"
"499","0","26411","0","0","26413","500","26412","267","10","2816","0","2641","2023/11/05 05:00:00","0"
"435","0","26511","0","0","26513","500","26512","268","10","2816","0","2651","2023/11/06 05:00:00","0"
"372","0","26611","0","0","26613","500","26612","269","10","2816","0","2661","2023/11/07 05:00:00","0"
"309","0","26711","0","0","26713","500","26712","270","10","2816","0","2671","2023/11/08 05:00:00","0"
"246","0","26811","0","0","26813","500","26812","271","10","2816","0","2681","2023/11/09 05:00:00","0"
"183","0","26911","0","0","26913","500","26912","272","10","2816","0","2691","2023/11/10 05:00:00","0"
"85","0","27011","0","9104803","27013","500","27012","273","10","2816","104801","2701","2023/11/11 05:00:00","0"
"120","0","27111","0","0","27113","500","27112","274","10","2816","0","2711","2023/11/12 05:00:00","0"
"57","0","27211","0","0","27213","500","27212","275","10","2816","0","2721","2023/11/13 05:00:00","0"
"-6","0","27311","0","0","27313","500","27312","276","10","2816","0","2731","2023/11/14 05:00:00","0"
"-69","0","27411","0","0","27413","500","27412","277","10","2816","0","2741","2023/11/15 05:00:00","0"
"-132","0","27511","0","0","27513","500","27512","278","10","2816","0","2751","2023/11/16 05:00:00","0"
"-195","0","27611","0","0","27613","500","27612","279","10","2816","0","2761","2023/11/17 05:00:00","0"
"-258","0","27711","0","0","27713","500","27712","280","10","2816","0","2771","2023/11/18 05:00:00","0"
"-75","0","27811","0","9104503","27813","500","27812","281","10","2816","104501","2781","2023/11/19 05:00:00","0"
"-20","0","27911","0","0","27913","500","27912","282","10","2816","0","2791","2023/11/20 05:00:00","0"
"-60","0","28011","0","0","28013","500","28012","283","10","2816","0","2801","2023/11/21 05:00:00","0"
"-235","100601","28111","0","9100603","28113","500","28112","284","10","2816","102201","2811","2023/11/22 05:00:00","0"
"-210","0","28211","0","0","28213","500","28212","285","10","2816","0","2821","2023/11/23 05:00:00","0"
"-240","0","28311","0","0","28313","500","28312","286","10","2816","0","2831","2023/11/24 05:00:00","0"
"-445","0","28411","0","9100503","28413","500","28412","287","10","2816","100501","2841","2023/11/25 05:00:00","0"
"-321","0","28511","0","0","28513","500","28512","288","10","2816","0","2851","2023/11/26 05:00:00","0"
"-384","0","28611","0","0","28613","500","28612","289","10","2816","0","2861","2023/11/27 05:00:00","0"
"-448","0","28711","0","0","28713","500","28712","290","10","2816","0","2871","2023/11/28 05:00:00","0"
"-513","0","28811","0","0","28813","500","28812","291","10","2816","0","2881","2023/11/29 05:00:00","0"
"-579","0","28911","0","0","28913","500","28912","292","10","2816","0","2891","2023/11/30 05:00:00","1"
"330","0","29011","4","9109203","29013","600","29012","293","11","2816","109201","2901","2023/12/01 05:00:00","0"
"395","0","29111","4","0","29113","600","29112","294","11","2816","0","2911","2023/12/02 05:00:00","0"
"360","0","29211","4","0","29213","600","29212","295","11","2816","0","2921","2023/12/03 05:00:00","0"
"325","0","29311","4","0","29313","600","29312","296","11","2816","0","2931","2023/12/04 05:00:00","0"
"290","0","29411","4","0","29413","600","29412","297","11","2816","0","2941","2023/12/05 05:00:00","0"
"255","0","29511","4","0","29513","600","29512","298","11","2816","0","2951","2023/12/06 05:00:00","0"
"220","0","29611","4","0","29613","600","29612","299","11","2816","0","2961","2023/12/07 05:00:00","0"
"185","0","29711","4","0","29713","600","29712","300","11","2816","0","2971","2023/12/08 05:00:00","0"
"150","0","29811","4","0","29813","600","29812","301","11","2816","0","2981","2023/12/09 05:00:00","0"
"115","0","29911","4","0","29913","600","29912","302","11","2816","0","2991","2023/12/10 05:00:00","0"
"80","0","30011","4","0","30013","600","30012","303","11","2816","0","3001","2023/12/11 05:00:00","0"
"250","0","30111","4","9102503","30113","600","30112","304","11","2816","102501","3011","2023/12/12 05:00:00","0"
"45","0","30211","4","0","30213","600","30212","305","11","2816","0","3021","2023/12/13 05:00:00","0"
"95","0","30311","4","9106403","30313","600","30312","306","11","2816","106401","3031","2023/12/14 05:00:00","0"
"10","0","30411","4","0","30413","600","30412","307","11","2816","0","3041","2023/12/15 05:00:00","0"
"-25","0","30511","4","0","30513","600","30512","308","11","2816","0","3051","2023/12/16 05:00:00","0"
"-60","0","30611","4","0","30613","600","30612","309","11","2816","0","3061","2023/12/17 05:00:00","0"
"-95","0","30711","4","0","30713","600","30712","310","11","2816","0","3071","2023/12/18 05:00:00","0"
"-130","0","30811","4","0","30813","600","30812","311","11","2816","0","3081","2023/12/19 05:00:00","0"
"-165","0","30911","4","0","30913","600","30912","312","11","2816","0","3091","2023/12/20 05:00:00","0"
"-200","0","31011","4","0","31013","600","31012","313","11","2816","0","3101","2023/12/21 05:00:00","0"
"-30","0","31111","4","9103103","31113","600","31112","314","11","2816","103101","3111","2023/12/22 05:00:00","0"
"-235","0","31211","4","0","31213","600","31212","315","11","2816","0","3121","2023/12/23 05:00:00","0"
"-190","0","31311","4","9101203","31313","600","31312","316","11","2816","101201","3131","2023/12/24 05:00:00","0"
"-115","0","31411","4","0","31413","600","31412","317","11","2816","0","3141","2023/12/25 05:00:00","0"
"-160","0","31511","4","0","31513","600","31512","318","11","2816","0","3151","2023/12/26 05:00:00","0"
"-270","0","31611","4","0","31613","600","31612","319","11","2816","0","3161","2023/12/27 05:00:00","0"
"-260","0","31711","4","9118103","31713","600","31712","320","11","2816","118101","3171","2023/12/28 05:00:00","0"
"-305","0","31811","4","0","31813","600","31812","321","11","2816","0","3181","2023/12/29 05:00:00","0"
"-340","0","31911","4","0","31913","600","31912","322","11","2816","0","3191","2023/12/30 05:00:00","0"
"-378","0","32011","4","0","32013","600","32012","323","11","2816","0","3201","2023/12/31 05:00:00","1"
"204","0","32111","4","9102603","32113","600","32112","324","12","2816","102601","3211","2024/01/01 05:00:00","0"
"323","0","32211","4","0","32213","600","32212","325","12","2816","0","3221","2024/01/02 05:00:00","0"
"167","0","32311","4","9105003","32313","600","32312","326","12","2816","105001","3231","2024/01/03 05:00:00","0"
"387","0","32411","4","0","32413","600","32412","327","12","2816","0","3241","2024/01/04 05:00:00","0"
"343","0","32511","4","0","32513","600","32512","328","12","2816","0","3251","2024/01/05 05:00:00","0"
"301","0","32611","4","0","32613","600","32612","329","12","2816","0","3261","2024/01/06 05:00:00","0"
"258","0","32711","4","0","32713","600","32712","330","12","2816","0","3271","2024/01/07 05:00:00","0"
"216","0","32811","4","0","32813","600","32812","331","12","2816","0","3281","2024/01/08 05:00:00","0"
"174","0","32911","4","0","32913","600","32912","332","12","2816","0","3291","2024/01/09 05:00:00","0"
"133","0","33011","4","0","33013","600","33012","333","12","2816","0","3301","2024/01/10 05:00:00","0"
"91","0","33111","4","0","33113","600","33112","334","12","2816","0","3311","2024/01/11 05:00:00","0"
"0","0","33211","4","9100303","33213","600","33212","335","12","2816","100301","3321","2024/01/12 05:00:00","0"
"49","0","33311","4","0","33313","600","33312","336","12","2816","0","3331","2024/01/13 05:00:00","0"
"6","0","33411","4","0","33413","600","33412","337","12","2816","0","3341","2024/01/14 05:00:00","0"
"-36","0","33511","4","0","33513","600","33512","338","12","2816","0","3351","2024/01/15 05:00:00","0"
"-76","0","33611","4","0","33613","600","33612","339","12","2816","0","3361","2024/01/16 05:00:00","0"
"-119","0","33711","4","0","33713","600","33712","340","12","2816","0","3371","2024/01/17 05:00:00","0"
"-100","0","33811","4","0","33813","600","33812","341","12","2816","0","3381","2024/01/18 05:00:00","0"
"-81","0","33911","4","0","33913","600","33912","342","12","2816","0","3391","2024/01/19 05:00:00","0"
"-161","0","34011","4","0","34013","600","34012","343","12","2816","0","3401","2024/01/20 05:00:00","0"
"-203","0","34111","4","0","34113","600","34112","344","12","2816","0","3411","2024/01/21 05:00:00","0"
"-246","0","34211","4","0","34213","600","34212","345","12","2816","0","3421","2024/01/22 05:00:00","0"
"-78","0","34311","4","9100703","34313","600","34312","346","12","2816","100701","3431","2024/01/23 05:00:00","0"
"-209","0","34411","4","9102903","34413","600","34412","347","12","2816","102901","3441","2024/01/24 05:00:00","0"
"-288","0","34511","4","0","34513","600","34512","348","12","2816","0","3451","2024/01/25 05:00:00","0"
"-290","0","34611","4","0","34613","600","34612","349","12","2816","0","3461","2024/01/26 05:00:00","0"
"-308","0","34711","4","0","34713","600","34712","350","12","2816","0","3471","2024/01/27 05:00:00","0"
"-332","0","34811","4","0","34813","600","34812","351","12","2816","0","3481","2024/01/28 05:00:00","0"
"-330","0","34911","4","0","34913","600","34912","352","12","2816","0","3491","2024/01/29 05:00:00","0"
"-320","0","35011","4","0","35013","600","35012","353","12","2816","0","3501","2024/01/30 05:00:00","0"
"-378","0","35111","4","0","35113","600","35112","354","12","2816","0","3511","2024/01/31 05:00:00","1"
"382","0","35211","4","0","35213","600","35212","355","13","2816","0","3521","2024/02/01 05:00:00","0"
"323","0","35311","4","9103603","35313","600","35312","356","13","2816","103601","3531","2024/02/02 05:00:00","0"
"381","0","35411","4","0","35413","600","35412","357","13","2816","0","3541","2024/02/03 05:00:00","0"
"185","0","35511","4","9109303","35513","600","35512","358","13","2816","109301","3551","2024/02/04 05:00:00","0"
"191","0","35611","4","0","35613","600","35612","359","13","2816","0","3561","2024/02/05 05:00:00","0"
"72","0","35711","4","0","35713","600","35712","360","13","2816","0","3571","2024/02/06 05:00:00","0"
"7","0","35811","4","9107103","35813","600","35812","361","13","2816","107101","3581","2024/02/07 05:00:00","0"
"332","0","35911","4","0","35913","600","35912","362","13","2816","0","3591","2024/02/08 05:00:00","0"
"285","0","36011","4","0","36013","600","36012","363","13","2816","0","3601","2024/02/09 05:00:00","0"
"237","0","36111","4","0","36113","600","36112","364","13","2816","0","3611","2024/02/10 05:00:00","0"
"192","0","36211","4","0","36213","600","36212","365","13","2816","0","3621","2024/02/11 05:00:00","0"
"144","0","36311","4","0","36313","600","36312","366","13","2816","0","3631","2024/02/12 05:00:00","0"
"97","0","36411","4","0","36413","600","36412","367","13","2816","0","3641","2024/02/13 05:00:00","0"
"50","0","36511","4","0","36513","600","36512","368","13","2816","0","3651","2024/02/14 05:00:00","0"
"3","0","36611","4","0","36613","600","36612","369","13","2816","0","3661","2024/02/15 05:00:00","0"
"-43","0","36711","4","0","36713","600","36712","370","13","2816","0","3671","2024/02/16 05:00:00","0"
"-90","0","36811","4","0","36813","600","36812","371","13","2816","0","3681","2024/02/17 05:00:00","0"
"-153","0","36911","4","9123003","36913","600","36912","372","13","2816","123001","3691","2024/02/18 05:00:00","0"
"-93","0","37011","4","0","37013","600","37012","373","13","2816","0","3701","2024/02/19 05:00:00","0"
"-137","0","37111","4","0","37113","600","37112","374","13","2816","0","3711","2024/02/20 05:00:00","0"
"-185","0","37211","4","0","37213","600","37212","375","13","2816","0","3721","2024/02/21 05:00:00","0"
"-232","0","37311","4","0","37313","600","37312","376","13","2816","0","3731","2024/02/22 05:00:00","0"
"-225","0","37411","4","0","37413","600","37412","377","13","2816","0","3741","2024/02/23 05:00:00","0"
"-256","0","37511","4","0","37513","600","37512","378","13","2816","0","3751","2024/02/24 05:00:00","0"
"-280","0","37611","4","0","37613","600","37612","379","13","2816","0","3761","2024/02/25 05:00:00","0"
"-329","0","37711","4","0","37713","600","37712","380","13","2816","0","3771","2024/02/26 05:00:00","0"
"-379","0","37811","4","0","37813","600","37812","381","13","2816","0","3781","2024/02/27 05:00:00","0"
"-250","0","37911","4","9111003","37913","600","37912","382","13","2816","111001","3791","2024/02/28 05:00:00","1"
"480","0","38011","1","9104603","38013","100","38012","383","14","2816","104601","3801","2024/03/01 05:00:00","0"
"560","0","38111","1","0","38113","100","38112","384","14","2816","0","3811","2024/03/02 05:00:00","0"
"370","0","38211","1","9103303","38213","100","38212","385","14","2816","103301","3821","2024/03/03 05:00:00","0"
"553","0","38311","1","0","38313","100","38312","386","14","2816","0","3831","2024/03/04 05:00:00","0"
"476","0","38411","1","0","38413","100","38412","387","14","2816","0","3841","2024/03/05 05:00:00","0"
"400","0","38511","1","0","38513","100","38512","388","14","2816","0","3851","2024/03/06 05:00:00","0"
"330","0","38611","1","9105103","38613","100","38612","389","14","2816","105101","3861","2024/03/07 05:00:00","0"
"325","0","38711","1","0","38713","100","38712","390","14","2816","0","3871","2024/03/08 05:00:00","0"
"250","0","38811","1","0","38813","100","38812","391","14","2816","0","3881","2024/03/09 05:00:00","0"
"185","0","38911","1","9105703","38913","100","38912","392","14","2816","105701","3891","2024/03/10 05:00:00","0"
"175","0","39011","1","0","39013","100","39012","393","14","2816","0","3901","2024/03/11 05:00:00","0"
"205","0","39111","1","9103203","39113","100","39112","394","14","2816","103201","3911","2024/03/12 05:00:00","0"
"110","0","39211","1","0","39213","100","39212","395","14","2816","0","3921","2024/03/13 05:00:00","0"
"30","0","39311","1","9105203","39313","100","39312","396","14","2816","105201","3931","2024/03/14 05:00:00","0"
"-45","0","39411","1","0","39413","100","39412","397","14","2816","0","3941","2024/03/15 05:00:00","0"
"-250","0","39511","1","9103403","39513","100","39512","398","14","2816","103401","3951","2024/03/16 05:00:00","0"
"-50","0","39611","1","0","39613","100","39612","399","14","2816","0","3961","2024/03/17 05:00:00","0"
"-90","0","39711","1","0","39713","100","39712","400","14","2816","0","3971","2024/03/18 05:00:00","0"
"100","0","39811","1","0","39813","100","39812","401","14","2816","0","3981","2024/03/19 05:00:00","0"
"25","0","39911","1","0","39913","100","39912","402","14","2816","0","3991","2024/03/20 05:00:00","0"
"-50","0","40011","1","0","40013","100","40012","403","14","2816","0","4001","2024/03/21 05:00:00","0"
"-125","0","40111","1","0","40113","100","40112","404","14","2816","0","4011","2024/03/22 05:00:00","0"
"-370","0","40211","1","0","40213","100","40212","405","14","2816","0","4021","2024/03/23 05:00:00","0"
"-460","0","40311","1","9107003","40313","100","40312","406","14","2816","107001","4031","2024/03/24 05:00:00","0"
"-200","0","40411","1","0","40413","100","40412","407","14","2816","0","4041","2024/03/25 05:00:00","0"
"-275","0","40511","1","0","40513","100","40512","408","14","2816","0","4051","2024/03/26 05:00:00","0"
"-350","0","40611","1","0","40613","100","40612","409","14","2816","0","4061","2024/03/27 05:00:00","0"
"-425","0","40711","1","0","40713","100","40712","410","14","2816","0","4071","2024/03/28 05:00:00","0"
"-501","0","40811","1","0","40813","100","40812","411","14","2816","0","4081","2024/03/29 05:00:00","0"
"-579","0","40911","1","0","40913","100","40912","412","14","2816","0","4091","2024/03/30 05:00:00","1"
"0","0","40921","1","0","40923","100","40922","413","1","2816","0","4092","2024/03/30 05:00:00","1"
