d6863c287d373bcc60475ab043173b256e4f0ec146c33f5f49578758dce1ee17,8a76a856c009d475c4e8c0cd4865871b411fe7547cb1df1c014e0dd85655082f,b7cdc0dcc54daf4267f3995d15c7dbb6301605bff95e35ee994be4d1bd71f546,8cd73cd7430faad51948dc9bd77c39d40b7c7cfc36723054510554adf0c9ea9c,03ea36000c542bc74787477b65bea97e6836a956b4756e94296493da854bc619,8513238615691c82f3d79611302eb7c34ada672b8290af9dc970cef58d2e2275,24314b2ce619707e665b33e3f9ca2bc4ef69df224cbc4df2a7afcfeab38cf6b7,47f19e111bd34f566e878e3ea6d9f6f3dbaae14f5b8f852f872f5b7d1ab462bd,220a44fae14704df8bc95dd3ee4cacc4ff4daf92494859914863d263a5a827c0,2c747ae9b44ee880fcfcfde2afba69fa84c33a98548bf21ae5494f3176eb0ea7,7361bb31176df59ada9712eb730b91ce3d9e47232d3e5c74a8c0a4b414134816,fdc078f71c9aa6ecab8f8509b236b5496cbedf88a668e7b079990b5ae12eb441,00001edc498aab4f27ca85b8d4a4b6c2c0965abe430d3ab0bd152b6d4d7e60ce,4fb36a1201ea1919cd4a1dade2888f0db28fe862b6ffabc05fa7c0be884fc8a6
"10051102","10051","6004","601","完成活動任務1-11 (NORMAL)","71051011","1","2021/02/19 16:00:00","71051011","10051111","2021/02/28 15:59:59","9003","0","0"
"10051102","10051","6004","601","完成活動任務1-12 (NORMAL)","71051012","1","2021/02/19 16:00:00","71051012","10051112","2021/02/28 15:59:59","9003","0","0"
"10051102","10051","6004","601","完成活動任務1-13 (NORMAL)","71051013","1","2021/02/19 16:00:00","71051013","10051113","2021/02/28 15:59:59","9003","0","0"
"10051102","10051","6004","601","完成活動任務1-14 (NORMAL)","71051014","1","2021/02/19 16:00:00","71051014","10051114","2021/02/28 15:59:59","9003","0","0"
"10051102","10051","6004","601","完成活動任務1-15 (NORMAL)","71051015","1","2021/02/19 16:00:00","71051015","10051115","2021/02/28 15:59:59","9003","0","0"
"10051103","10051","6005","601","完成活動任務1-1 (HARD)","71051016","1","2021/02/19 16:00:00","71051016","10051201","2021/02/28 15:59:59","9003","0","0"
"10051103","10051","6005","601","完成活動任務1-2 (HARD)","71051017","1","2021/02/19 16:00:00","71051017","10051202","2021/02/28 15:59:59","9003","0","0"
"10051103","10051","6005","601","完成活動任務1-3 (HARD)","71051018","1","2021/02/19 16:00:00","71051018","10051203","2021/02/28 15:59:59","9003","0","0"
"10051103","10051","6005","601","完成活動任務1-4 (HARD)","71051019","1","2021/02/19 16:00:00","71051019","10051204","2021/02/28 15:59:59","9003","0","0"
"10051103","10051","6005","601","完成活動任務1-5 (HARD)","71051020","1","2021/02/19 16:00:00","71051020","10051205","2021/02/28 15:59:59","9003","0","0"
"10051104","10051","6002","601","將討伐證交換的獎賞一覽重置1次","71051021","1","2021/02/19 16:00:00","71051021","0","2021/02/28 15:59:59","9006","0","0"
"10051104","10051","6002","601","將討伐證交換的獎賞一覽重置2次","71051022","2","2021/02/19 16:00:00","71051022","0","2021/02/28 15:59:59","9006","0","0"
"10051104","10051","6002","601","將討伐證交換的獎賞一覽重置3次","71051023","3","2021/02/19 16:00:00","71051023","0","2021/02/28 15:59:59","9006","0","0"
"10051104","10051","6002","601","將討伐證交換的獎賞一覽重置4次","71051024","4","2021/02/19 16:00:00","71051024","0","2021/02/28 15:59:59","9006","0","0"
"10051105","10051","6008","601","打倒5隻似龍生物（全難易度共通）","71051025","5","2021/02/19 16:00:00","71051025","0","2021/02/28 15:59:59","9011","0","0"
"10051105","10051","6008","601","打倒10隻似龍生物（全難易度共通）","71051026","10","2021/02/19 16:00:00","71051026","0","2021/02/28 15:59:59","9011","0","0"
"10051105","10051","6008","601","打倒15隻似龍生物（全難易度共通）","71051027","15","2021/02/19 16:00:00","71051027","0","2021/02/28 15:59:59","9011","0","0"
"10051105","10051","6008","601","打倒20隻似龍生物（全難易度共通）","71051028","20","2021/02/19 16:00:00","71051028","0","2021/02/28 15:59:59","9011","0","0"
"10051105","10051","6008","601","打倒25隻似龍生物（全難易度共通）","71051029","25","2021/02/19 16:00:00","71051029","0","2021/02/28 15:59:59","9011","0","0"
"10051105","10051","6008","601","打倒30隻似龍生物（全難易度共通）","71051030","30","2021/02/19 16:00:00","71051030","0","2021/02/28 15:59:59","9011","0","0"
"10051107","10051","6010","601","打倒1隻似龍生物（VERY HARD限定）","71051031","1","2021/02/19 16:00:00","71051031","610051301","2021/02/28 15:59:59","9001","0","0"
"10052102","10052","6004","601","完成活動任務1-1 (NORMAL)","71052001","1","2021/03/02 16:00:00","71052001","10052101","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-2 (NORMAL)","71052002","1","2021/03/02 16:00:00","71052002","10052102","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-3 (NORMAL)","71052003","1","2021/03/02 16:00:00","71052003","10052103","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-4 (NORMAL)","71052004","1","2021/03/02 16:00:00","71052004","10052104","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-5 (NORMAL)","71052005","1","2021/03/02 16:00:00","71052005","10052105","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-6 (NORMAL)","71052006","1","2021/03/02 16:00:00","71052006","10052106","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-7 (NORMAL)","71052007","1","2021/03/02 16:00:00","71052007","10052107","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-8 (NORMAL)","71052008","1","2021/03/02 16:00:00","71052008","10052108","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-9 (NORMAL)","71052009","1","2021/03/02 16:00:00","71052009","10052109","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-10 (NORMAL)","71052010","1","2021/03/02 16:00:00","71052010","10052110","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-11 (NORMAL)","71052011","1","2021/03/02 16:00:00","71052011","10052111","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-12 (NORMAL)","71052012","1","2021/03/02 16:00:00","71052012","10052112","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-13 (NORMAL)","71052013","1","2021/03/02 16:00:00","71052013","10052113","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-14 (NORMAL)","71052014","1","2021/03/02 16:00:00","71052014","10052114","2021/03/20 15:59:59","9003","0","0"
"10052102","10052","6004","601","完成活動任務1-15 (NORMAL)","71052015","1","2021/03/02 16:00:00","71052015","10052115","2021/03/20 15:59:59","9003","0","0"
"10052103","10052","6005","601","完成活動任務1-1 (HARD)","71052016","1","2021/03/02 16:00:00","71052016","10052201","2021/03/20 15:59:59","9003","0","0"
"10052103","10052","6005","601","完成活動任務1-2 (HARD)","71052017","1","2021/03/02 16:00:00","71052017","10052202","2021/03/20 15:59:59","9003","0","0"
"10052103","10052","6005","601","完成活動任務1-3 (HARD)","71052018","1","2021/03/02 16:00:00","71052018","10052203","2021/03/20 15:59:59","9003","0","0"
"10052103","10052","6005","601","完成活動任務1-4 (HARD)","71052019","1","2021/03/02 16:00:00","71052019","10052204","2021/03/20 15:59:59","9003","0","0"
"10052103","10052","6005","601","完成活動任務1-5 (HARD)","71052020","1","2021/03/02 16:00:00","71052020","10052205","2021/03/20 15:59:59","9003","0","0"
"10052104","10052","6002","601","將討伐證交換的獎賞一覽重置1次","71052021","1","2021/03/02 16:00:00","71052021","0","2021/03/20 15:59:59","9006","0","0"
"10052104","10052","6002","601","將討伐證交換的獎賞一覽重置2次","71052022","2","2021/03/02 16:00:00","71052022","0","2021/03/20 15:59:59","9006","0","0"
"10052104","10052","6002","601","將討伐證交換的獎賞一覽重置3次","71052023","3","2021/03/02 16:00:00","71052023","0","2021/03/20 15:59:59","9006","0","0"
"10052104","10052","6002","601","將討伐證交換的獎賞一覽重置4次","71052024","4","2021/03/02 16:00:00","71052024","0","2021/03/20 15:59:59","9006","0","0"
"10052105","10052","6008","601","打倒5隻反逆獸 de M（全難易度共通）","71052025","5","2021/03/02 16:00:00","71052025","0","2021/03/20 15:59:59","9011","0","0"
"10052105","10052","6008","601","打倒10隻反逆獸 de M（全難易度共通）","71052026","10","2021/03/02 16:00:00","71052026","0","2021/03/20 15:59:59","9011","0","0"
"10052105","10052","6008","601","打倒15隻反逆獸 de M（全難易度共通）","71052027","15","2021/03/02 16:00:00","71052027","0","2021/03/20 15:59:59","9011","0","0"
"10052105","10052","6008","601","打倒20隻反逆獸 de M（全難易度共通）","71052028","20","2021/03/02 16:00:00","71052028","0","2021/03/20 15:59:59","9011","0","0"
"10052105","10052","6008","601","打倒25隻反逆獸 de M（全難易度共通）","71052029","25","2021/03/02 16:00:00","71052029","0","2021/03/20 15:59:59","9011","0","0"
"10052105","10052","6008","601","打倒30隻反逆獸 de M（全難易度共通）","71052030","30","2021/03/02 16:00:00","71052030","0","2021/03/20 15:59:59","9011","0","0"
"10052106","10052","6010","601","打倒1隻反逆獸 de M（VERY HARD限定）","71052031","1","2021/03/02 16:00:00","71052031","1005203","2021/03/20 15:59:59","9019","0","0"
"10052107","10052","6006","601","打倒1隻反逆獸 de M（NORMAL限定）","71052032","1","2021/03/02 16:00:00","71052032","1005201","2021/03/20 15:59:59","9019","0","0"
"10053102","10053","6004","601","完成活動任務1-1 (NORMAL)","71053001","1","2021/04/16 16:00:00","71053001","10053101","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-2 (NORMAL)","71053002","1","2021/04/16 16:00:00","71053002","10053102","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-3 (NORMAL)","71053003","1","2021/04/16 16:00:00","71053003","10053103","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-4 (NORMAL)","71053004","1","2021/04/16 16:00:00","71053004","10053104","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-5 (NORMAL)","71053005","1","2021/04/16 16:00:00","71053005","10053105","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-6 (NORMAL)","71053006","1","2021/04/16 16:00:00","71053006","10053106","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-7 (NORMAL)","71053007","1","2021/04/16 16:00:00","71053007","10053107","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-8 (NORMAL)","71053008","1","2021/04/16 16:00:00","71053008","10053108","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-9 (NORMAL)","71053009","1","2021/04/16 16:00:00","71053009","10053109","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-10 (NORMAL)","71053010","1","2021/04/16 16:00:00","71053010","10053110","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-11 (NORMAL)","71053011","1","2021/04/16 16:00:00","71053011","10053111","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-12 (NORMAL)","71053012","1","2021/04/16 16:00:00","71053012","10053112","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-13 (NORMAL)","71053013","1","2021/04/16 16:00:00","71053013","10053113","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-14 (NORMAL)","71053014","1","2021/04/16 16:00:00","71053014","10053114","2021/04/30 15:59:59","9003","0","0"
"10053102","10053","6004","601","完成活動任務1-15 (NORMAL)","71053015","1","2021/04/16 16:00:00","71053015","10053115","2021/04/30 15:59:59","9003","0","0"
"10053103","10053","6005","601","完成活動任務1-1 (HARD)","71053016","1","2021/04/16 16:00:00","71053016","10053201","2021/04/30 15:59:59","9003","0","0"
"10053103","10053","6005","601","完成活動任務1-2 (HARD)","71053017","1","2021/04/16 16:00:00","71053017","10053202","2021/04/30 15:59:59","9003","0","0"
"10053103","10053","6005","601","完成活動任務1-3 (HARD)","71053018","1","2021/04/16 16:00:00","71053018","10053203","2021/04/30 15:59:59","9003","0","0"
"10053103","10053","6005","601","完成活動任務1-4 (HARD)","71053019","1","2021/04/16 16:00:00","71053019","10053204","2021/04/30 15:59:59","9003","0","0"
"10053103","10053","6005","601","完成活動任務1-5 (HARD)","71053020","1","2021/04/16 16:00:00","71053020","10053205","2021/04/30 15:59:59","9003","0","0"
"10053104","10053","6002","601","將討伐證交換的獎賞一覽重置1次","71053021","1","2021/04/16 16:00:00","71053021","0","2021/04/30 15:59:59","9006","0","0"
"10053104","10053","6002","601","將討伐證交換的獎賞一覽重置2次","71053022","2","2021/04/16 16:00:00","71053022","0","2021/04/30 15:59:59","9006","0","0"
"10053104","10053","6002","601","將討伐證交換的獎賞一覽重置3次","71053023","3","2021/04/16 16:00:00","71053023","0","2021/04/30 15:59:59","9006","0","0"
"10053104","10053","6002","601","將討伐證交換的獎賞一覽重置4次","71053024","4","2021/04/16 16:00:00","71053024","0","2021/04/30 15:59:59","9006","0","0"
"10053105","10053","6008","601","打倒5隻貝特魯吉烏斯（全難易度共通）","71053025","5","2021/04/16 16:00:00","71053025","0","2021/04/30 15:59:59","9011","0","0"
"10053105","10053","6008","601","打倒10隻貝特魯吉烏斯（全難易度共通）","71053026","10","2021/04/16 16:00:00","71053026","0","2021/04/30 15:59:59","9011","0","0"
"10053105","10053","6008","601","打倒15隻貝特魯吉烏斯（全難易度共通）","71053027","15","2021/04/16 16:00:00","71053027","0","2021/04/30 15:59:59","9011","0","0"
"10053105","10053","6008","601","打倒20隻貝特魯吉烏斯（全難易度共通）","71053028","20","2021/04/16 16:00:00","71053028","0","2021/04/30 15:59:59","9011","0","0"
"10053105","10053","6008","601","打倒25隻貝特魯吉烏斯（全難易度共通）","71053029","25","2021/04/16 16:00:00","71053029","0","2021/04/30 15:59:59","9011","0","0"
"10053105","10053","6008","601","打倒30隻貝特魯吉烏斯（全難易度共通）","71053030","30","2021/04/16 16:00:00","71053030","0","2021/04/30 15:59:59","9011","0","0"
"10053106","10053","6006","601","打倒1隻貝特魯吉烏斯（NORMAL限定）","71053031","1","2021/04/16 16:00:00","71053031","610053101","2021/04/30 15:59:59","9001","0","0"
"10053107","10053","6010","601","打倒1隻貝特魯吉烏斯（VERY HARD限定）","71053032","1","2021/04/16 16:00:00","71053032","610053301","2021/04/30 15:59:59","9001","0","0"
"10054102","10054","6004","601","完成活動任務1-1 (NORMAL)","71054001","1","2021/04/01 16:00:00","71054001","10054101","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-2 (NORMAL)","71054002","1","2021/04/01 16:00:00","71054002","10054102","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-3 (NORMAL)","71054003","1","2021/04/01 16:00:00","71054003","10054103","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-4 (NORMAL)","71054004","1","2021/04/01 16:00:00","71054004","10054104","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-5 (NORMAL)","71054005","1","2021/04/01 16:00:00","71054005","10054105","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-6 (NORMAL)","71054006","1","2021/04/01 16:00:00","71054006","10054106","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-7 (NORMAL)","71054007","1","2021/04/01 16:00:00","71054007","10054107","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-8 (NORMAL)","71054008","1","2021/04/01 16:00:00","71054008","10054108","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-9 (NORMAL)","71054009","1","2021/04/01 16:00:00","71054009","10054109","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-10 (NORMAL)","71054010","1","2021/04/01 16:00:00","71054010","10054110","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-11 (NORMAL)","71054011","1","2021/04/01 16:00:00","71054011","10054111","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-12 (NORMAL)","71054012","1","2021/04/01 16:00:00","71054012","10054112","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-13 (NORMAL)","71054013","1","2021/04/01 16:00:00","71054013","10054113","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-14 (NORMAL)","71054014","1","2021/04/01 16:00:00","71054014","10054114","2021/04/19 15:59:59","9003","0","0"
"10054102","10054","6004","601","完成活動任務1-15 (NORMAL)","71054015","1","2021/04/01 16:00:00","71054015","10054115","2021/04/19 15:59:59","9003","0","0"
"10054103","10054","6005","601","完成活動任務1-1 (HARD)","71054016","1","2021/04/01 16:00:00","71054016","10054201","2021/04/19 15:59:59","9003","0","0"
"10054103","10054","6005","601","完成活動任務1-2 (HARD)","71054017","1","2021/04/01 16:00:00","71054017","10054202","2021/04/19 15:59:59","9003","0","0"
"10054103","10054","6005","601","完成活動任務1-3 (HARD)","71054018","1","2021/04/01 16:00:00","71054018","10054203","2021/04/19 15:59:59","9003","0","0"
"10054103","10054","6005","601","完成活動任務1-4 (HARD)","71054019","1","2021/04/01 16:00:00","71054019","10054204","2021/04/19 15:59:59","9003","0","0"
"10054103","10054","6005","601","完成活動任務1-5 (HARD)","71054020","1","2021/04/01 16:00:00","71054020","10054205","2021/04/19 15:59:59","9003","0","0"
"10054104","10054","6002","601","將討伐證交換的獎賞一覽重置1次","71054021","1","2021/04/01 16:00:00","71054021","0","2021/04/19 15:59:59","9006","0","0"
"10054104","10054","6002","601","將討伐證交換的獎賞一覽重置2次","71054022","2","2021/04/01 16:00:00","71054022","0","2021/04/19 15:59:59","9006","0","0"
"10054104","10054","6002","601","將討伐證交換的獎賞一覽重置3次","71054023","3","2021/04/01 16:00:00","71054023","0","2021/04/19 15:59:59","9006","0","0"
"10054104","10054","6002","601","將討伐證交換的獎賞一覽重置4次","71054024","4","2021/04/01 16:00:00","71054024","0","2021/04/19 15:59:59","9006","0","0"
"10054104","10054","6002","601","將討伐證交換的獎勵清單重置5次","71054025","5","2021/04/01 16:00:00","71054025","0","2021/04/19 15:59:59","9006","0","0"
"10054105","10054","6008","601","打倒5隻被操控的雪人（全難易度共通）","71054026","5","2021/04/01 16:00:00","71054026","0","2021/04/19 15:59:59","9011","0","0"
"10054105","10054","6008","601","打倒10隻被操控的雪人（全難易度共通）","71054027","10","2021/04/01 16:00:00","71054027","0","2021/04/19 15:59:59","9011","0","0"
"10054105","10054","6008","601","打倒15隻被操控的雪人（全難易度共通）","71054028","15","2021/04/01 16:00:00","71054028","0","2021/04/19 15:59:59","9011","0","0"
"10054105","10054","6008","601","打倒20隻被操控的雪人（全難易度共通）","71054029","20","2021/04/01 16:00:00","71054029","0","2021/04/19 15:59:59","9011","0","0"
"10054105","10054","6008","601","打倒25隻被操控的雪人（全難易度共通）","71054030","25","2021/04/01 16:00:00","71054030","0","2021/04/19 15:59:59","9011","0","0"
"10054105","10054","6008","601","打倒30隻被操控的雪人（全難易度共通）","71054031","30","2021/04/01 16:00:00","71054031","0","2021/04/19 15:59:59","9011","0","0"
"10054107","10054","6010","601","打倒1隻被操控的雪人（VERY HARD限定）","71054032","1","2021/04/01 16:00:00","71054032","1005403","2021/04/19 15:59:59","9019","0","0"
"10054106","10054","6006","601","打倒1隻被操控的雪人（NORMAL限定）","71054033","1","2021/04/01 16:00:00","71054033","1005401","2021/04/19 15:59:59","9019","0","0"
"10055102","10055","6004","601","完成活動任務1-1 (NORMAL)","71055001","1","2021/03/17 16:00:00","71055001","10055101","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-2 (NORMAL)","71055002","1","2021/03/17 16:00:00","71055002","10055102","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-3 (NORMAL)","71055003","1","2021/03/17 16:00:00","71055003","10055103","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-4 (NORMAL)","71055004","1","2021/03/17 16:00:00","71055004","10055104","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-5 (NORMAL)","71055005","1","2021/03/17 16:00:00","71055005","10055105","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-6 (NORMAL)","71055006","1","2021/03/17 16:00:00","71055006","10055106","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-7 (NORMAL)","71055007","1","2021/03/17 16:00:00","71055007","10055107","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-8 (NORMAL)","71055008","1","2021/03/17 16:00:00","71055008","10055108","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-9 (NORMAL)","71055009","1","2021/03/17 16:00:00","71055009","10055109","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-10 (NORMAL)","71055010","1","2021/03/17 16:00:00","71055010","10055110","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-11 (NORMAL)","71055011","1","2021/03/17 16:00:00","71055011","10055111","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-12 (NORMAL)","71055012","1","2021/03/17 16:00:00","71055012","10055112","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-13 (NORMAL)","71055013","1","2021/03/17 16:00:00","71055013","10055113","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-14 (NORMAL)","71055014","1","2021/03/17 16:00:00","71055014","10055114","2021/03/26 15:59:59","9003","0","0"
"10055102","10055","6004","601","完成活動任務1-15 (NORMAL)","71055015","1","2021/03/17 16:00:00","71055015","10055115","2021/03/26 15:59:59","9003","0","0"
"10055103","10055","6005","601","完成活動任務1-1 (HARD)","71055016","1","2021/03/17 16:00:00","71055016","10055201","2021/03/26 15:59:59","9003","0","0"
"10055103","10055","6005","601","完成活動任務1-2 (HARD)","71055017","1","2021/03/17 16:00:00","71055017","10055202","2021/03/26 15:59:59","9003","0","0"
"10055103","10055","6005","601","完成活動任務1-3 (HARD)","71055018","1","2021/03/17 16:00:00","71055018","10055203","2021/03/26 15:59:59","9003","0","0"
"10055103","10055","6005","601","完成活動任務1-4 (HARD)","71055019","1","2021/03/17 16:00:00","71055019","10055204","2021/03/26 15:59:59","9003","0","0"
"10055103","10055","6005","601","完成活動任務1-5 (HARD)","71055020","1","2021/03/17 16:00:00","71055020","10055205","2021/03/26 15:59:59","9003","0","0"
"10055104","10055","6002","601","將討伐證交換的獎賞一覽重置1次","71055021","1","2021/03/17 16:00:00","71055021","0","2021/03/26 15:59:59","9006","0","0"
"10055104","10055","6002","601","將討伐證交換的獎賞一覽重置2次","71055022","2","2021/03/17 16:00:00","71055022","0","2021/03/26 15:59:59","9006","0","0"
"10055104","10055","6002","601","將討伐證交換的獎賞一覽重置3次","71055023","3","2021/03/17 16:00:00","71055023","0","2021/03/26 15:59:59","9006","0","0"
"10055104","10055","6002","601","將討伐證交換的獎賞一覽重置4次","71055024","4","2021/03/17 16:00:00","71055024","0","2021/03/26 15:59:59","9006","0","0"
"10055105","10055","6008","601","打倒 5 隻復仇者馴鹿（全難易度共通）","71055025","5","2021/03/17 16:00:00","71055025","0","2021/03/26 15:59:59","9011","0","0"
"10055105","10055","6008","601","打倒 10 隻復仇者馴鹿（全難易度共通）","71055026","10","2021/03/17 16:00:00","71055026","0","2021/03/26 15:59:59","9011","0","0"
"10055105","10055","6008","601","打倒 15 隻復仇者馴鹿（全難易度共通）","71055027","15","2021/03/17 16:00:00","71055027","0","2021/03/26 15:59:59","9011","0","0"
"10055105","10055","6008","601","打倒 20 隻復仇者馴鹿（全難易度共通）","71055028","20","2021/03/17 16:00:00","71055028","0","2021/03/26 15:59:59","9011","0","0"
"10055105","10055","6008","601","打倒 25 隻復仇者馴鹿（全難易度共通）","71055029","25","2021/03/17 16:00:00","71055029","0","2021/03/26 15:59:59","9011","0","0"
"10055105","10055","6008","601","打倒 30 隻復仇者馴鹿（全難易度共通）","71055030","30","2021/03/17 16:00:00","71055030","0","2021/03/26 15:59:59","9011","0","0"
"10055106","10055","6006","601","打倒 1 隻復仇者馴鹿（NORMAL限定）","71055031","1","2021/03/17 16:00:00","71055031","610055101","2021/03/26 15:59:59","9001","0","0"
"10055107","10055","6006","601","打倒 1 隻復仇者馴鹿（NORMAL限定）","71055032","1","2021/03/17 16:00:00","71055032","610055101","2021/03/26 15:59:59","9001","0","0"
"10055108","10055","6010","601","打倒 1 隻復仇者馴鹿（VERY HARD限定）","71055033","1","2021/03/17 16:00:00","71055033","610055301","2021/03/26 15:59:59","9001","0","0"
"10056102","10056","6004","601","完成活動任務1-1 (NORMAL)","71056001","1","2021/05/04 16:00:00","71056001","10056101","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-2 (NORMAL)","71056002","1","2021/05/04 16:00:00","71056002","10056102","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-3 (NORMAL)","71056003","1","2021/05/04 16:00:00","71056003","10056103","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-4 (NORMAL)","71056004","1","2021/05/04 16:00:00","71056004","10056104","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-5 (NORMAL)","71056005","1","2021/05/04 16:00:00","71056005","10056105","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-6 (NORMAL)","71056006","1","2021/05/04 16:00:00","71056006","10056106","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-7 (NORMAL)","71056007","1","2021/05/04 16:00:00","71056007","10056107","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-8 (NORMAL)","71056008","1","2021/05/04 16:00:00","71056008","10056108","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-9 (NORMAL)","71056009","1","2021/05/04 16:00:00","71056009","10056109","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-10 (NORMAL)","71056010","1","2021/05/04 16:00:00","71056010","10056110","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-11 (NORMAL)","71056011","1","2021/05/04 16:00:00","71056011","10056111","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-12 (NORMAL)","71056012","1","2021/05/04 16:00:00","71056012","10056112","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-13 (NORMAL)","71056013","1","2021/05/04 16:00:00","71056013","10056113","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-14 (NORMAL)","71056014","1","2021/05/04 16:00:00","71056014","10056114","2021/05/22 15:59:59","9003","0","0"
"10056102","10056","6004","601","完成活動任務1-15 (NORMAL)","71056015","1","2021/05/04 16:00:00","71056015","10056115","2021/05/22 15:59:59","9003","0","0"
"10056103","10056","6005","601","完成活動任務1-1 (HARD)","71056016","1","2021/05/04 16:00:00","71056016","10056201","2021/05/22 15:59:59","9003","0","0"
