d75ce876aa413d4afe422b67d994e91b6c28341e9339a69b2dc647641ff2b829,decc52149f4707f24c578d11797842669a22eaae835fe23924dee35b61f6cf8a,e061aa7a2ebc7613b060c5418d7a4efff0ee9ac37318a22c8a46a2a2601dc049,f1a9ec97f7ddcac52fdf1c70ada40afffcf13078cd2df4fca2eab965abe1309b,9817785696abddb2d93137359ea8a6b4b2697ff6a8b7f79908672cd5b3837610,2dda0add55f42669a91d232b9fa03fec7ffe65e5ae521968a694756a5d527645,163d1469bbd810e097804e62ca771d411692e6c37357cb812bd8edfde69be8ae,7751228e6cfbd3a3953032e611263e38757b002bca11bf9e57fceb8c38760335,a359af256ee244c518f04307eca2d1103120a82cd6b92ba19fe646a00fc837e5,fbe4dfecd13bd9c3d0a79424cb2b8c19ec3969e390e5d0643287b7ccad30fd3d,60b52357d69830a889831f2aaaa7ebbac869140c64edfc01c8c10f14280b682a,cd3db34a29c594f44f3c8f731879a36239e08039c6ea436b2c8a880ad19ad754,30f5379a411c84a95892b3f2b458fd45446ab5464cb5da3fdb5eec73e890c540,7dfd66d17a33df58a7cc96e1abe4c255d555c27a9a4007ab10f2da030cece1d0,608daba0977d695424dbd3b4e946cb1a86bddc1b05ce5901af7b3cfb45b78ed8,61ac868eaf9a9e87eab21fac8afff1dd444fd4140b222bc7c483531cb85c2ab9,50e85b5cf00618c60471c38bcabaa1a2bdc3589003f8e6df1bea47571f5d8928,591a591e1a550a39c68fc457ad42f34e6bc101a8add7c9bf4200f9569c950961,5fb7a42d666b83f29764ba9b0b446b26f54e0f305b38c162d00019807dbf8f1e,d10bac4d1c1147f85e7123c78218b8a6fcbdb4b0a6d84eed351fdb5c83e7776d,0f5da998d87e206766e632cb163761ce8e1394c9da1a76431770e1ff673dd330,94ed9d93c6bbd38809f5ded4417e14bbd62aa48ee05080311b66412f2e17eaab,f4290cfa2fd39718b08b106bb53042d1ac0783d787b87eedb40234cfdfb712d8,ea64841a06304b12cc5476babb899aa6978f6f0e8e5e2718ce09a564cf9d28c6,5a5f6784fe6a83bcd832164bc3ee61e66e97851558e07532ef549955b2c20721,6c3d1a15968ea6baa3d83639e0d07d97481394ffe29ed5bbd4e5b79e177cd68d,4eccfe878fe2856226306a0f0ad7745d6c3b4288abb8ee4c90d8101d20f991ec,7192aa7b30e6140b3e2f7826bec00d4db40fe3b9c271a294260c8fe27a7b5e79,34fc0c207f50ccc25e750d258d7ed2cfb06d8c994ae8f09f756dcda06cf0892b,c0a1f203c3a1405114123b1a1b7d14463c1e1bc11d92047dfb9ae383463a4cd8,c9971e93ed114bec3ead369e6f3ffdbbb231fa990ee0b7e6f1fb23e58613e6da,62a0f76a78ff8023426300a3cdd49b3aafab51b16a6cf24a2e6634e1f2cfef6a,6ff854a951efb85853c6cdcd3d40ee26f69c2ab201e0df083ef7c2a82f21c6a3,e559a40b7a4dcc54c977b2060f05e47767f83bede478d54bfc014bb7d6fe6131,1e88e4251ffb96bcfa60c789d347cb82865bc486267541dc622de74334f9e256,8904e9bdf37413338544176d3ea11aba2db8d423bcfb1ad11b755f374fd353cd,b10cfdca7db1432570704e31361e8e77b3e70c3428128b7eaa5e364a2f8d18d9,8a746aab87af7b8eb41db0712a8dcce7418e0f1a391ee79dcf3ef7ecefc24166,4ae80c7666d693b116360b6d3b14f0eeb59f2811a08f57c3772a3d4f1e5a1120,211f61382962b5148138708a7255bf0a98369ae7a03f8f413a2a6e72be52aa18,c4adbf0f238527ed49df258daf3ad71fb57c47aef4e14b647facce2dde8f78f7,09a5c94079763f52ac674cf38bcb8bcede8e65049a6319e56ae3a34d8fc452a3,0443a73df664c31ed44525a7050576789cb26aa379443d0ab70acc080406d049,f7f2edddba02e03cced28a203451c2476c021d106b05cb7d1783771f8cef6c30,9d3a97b44d60243dada803b6a0d5440701d64c90486fe246e545653528e9fec9,a72e8df34ed39e19a30902b057801fb699224e952e05f97dda14217ecb2bd30b,52fac843dd5471e93c96043e68e4d5fd95509da8e7a467e79bfd64bb7c933044,a1d09d3d084f65a995ae10693cd616e9a439fb6144c223fd5a61fa5830f61060,0cc92f7aa147ad55e7a523cca1b13061b658326ab77b8eaa1cb6b49d31744155,d1cceae9e6868fb726866102ed6a9654ac5060174954cf65192416afcedd7fca,62d1520f4cf916a0a6d8a170fb2526247ca6667173509d7801a3b5339ddcbfd1,bffca5172f627af68791705a26128a961c55dfad2c9515cbf762f23b5b6fb9ce,8fc43e4943457f2ff0e9c0a7e9287b32697268a47d54680b45175bd9c3b0e1f0,e18c6d31e065b5cc4b1a1a09013baa21cdc5bd47f01882f03b13e836ec28bea9,537085fc0b02b40845beb6715bfad190f2a644b597253491611fef59621d538a,4c3bbb9da81c83f0dfbf7bf1558cb879e342b890ad25db7274a4d0d3af38eda4,32433cfa5962383bbedcbf6a364e7a041fe7f02bea999c7e83ad9332022a49a6,bcf91fdeff5a21006ff9af32b61bf2366025ef4e9685531b6a083429e6da4d56,15a75223720e262ee67615086cbd4eacd6da570a80a979a7152295363aef1fde,3ed28fdd022fa702e53f8a7033e19277b84c66d8387414e4781cd69520e57075,26e43c43765b17830be81d1e264ebaf5cf5fcff9e616f7378ab46ed705d37f9a,4f8ef256f91b964e2c54ea48131aa700e7266c975a026eb119e36afe241d9583,65df7f3de7d28d690e20609856beb02503fc8702f3052baa726530a8cb7683d4,e6254cb3f85a69e872658cece2e4df82ae5237c5d617339e33eaba2e1e3ee222,b2f1718fa9f7c732d8e8f451f2980ebc72803439426c9fd393f8839701b63efb
"0","104","150","403","0","0","0","0","0","0","301","0","0","0","0","0","0","402","0","4","0","113","0","0","0","301","0","0","301","0","0","0","0","0","0","0","0","301","0","301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","301","0","101304","301","0","0","0","0","0","0"
"301","114","0","301","0","0","301","0","0","301","0","301","0","301","0","0","0","301","0","5","0","113","301","301","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","301","301","0","301","301","1","301","0","0","0","101305","0","0","0","301","0","301","0"
"0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","114","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101401","0","0","0","0","0","0","0"
"303","0","303","303","301","0","303","301","0","303","303","303","0","303","0","0","0","303","0","2","0","114","303","303","301","303","0","0","303","0","301","203","303","0","0","303","0","303","0","303","0","-1","0","303","303","301","303","303","303","0","303","303","1","303","303","303","303","101402","303","0","0","303","0","303","301"
"0","0","402","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","3","403","114","0","0","0","0","0","0","402","0","0","148","0","0","0","0","0","0","0","0","0","-1","0","0","410","0","0","0","0","0","402","0","1","0","0","0","0","101403","0","0","0","0","0","0","0"
"301","0","301","301","303","0","301","303","0","301","301","301","0","301","0","0","0","301","0","4","0","114","301","301","303","301","0","0","301","0","303","103","301","0","0","301","0","301","0","301","0","-1","0","301","301","303","301","301","301","0","301","301","1","301","301","301","301","101404","301","0","0","301","0","301","303"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","114","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","401","1","0","0","0","0","101405","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","401","0","0","1","0","115","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","1","405","0","0","0","101501","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","115","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","404","1","0","0","0","0","101502","0","0","0","0","0","0","0"
"301","0","301","301","0","0","301","0","0","301","301","301","0","301","0","0","0","301","0","3","0","115","301","301","0","301","0","0","301","0","0","0","204","0","402","301","0","301","0","301","0","-4","0","301","301","0","301","301","301","0","301","301","1","301","301","301","301","101503","301","0","0","301","0","301","0"
"0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","4","0","115","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101504","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","115","0","0","0","401","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101505","0","401","0","0","0","0","0"
"0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","1","0","116","0","0","0","0","0","0","401","0","0","103","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101601","0","402","0","0","0","0","0"
"301","301","301","301","0","0","301","0","301","301","301","301","301","301","0","301","0","301","301","2","0","116","301","301","0","301","0","0","301","0","0","132","301","0","301","301","301","301","0","301","0","-3","301","301","301","0","301","301","301","0","301","301","1","301","301","301","301","101602","301","0","0","301","301","301","0"
"401","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","3","0","116","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","401","0","0","401","0","0","1","0","0","402","0","101603","0","0","0","0","0","0","0"
"301","301","301","301","0","0","301","0","301","301","301","301","301","301","0","301","0","301","301","4","0","116","301","301","0","301","0","0","301","0","0","204","301","0","301","301","301","301","0","301","0","-3","301","301","301","0","301","301","301","0","301","301","1","301","301","301","301","101604","301","0","0","301","301","301","0"
"0","402","0","403","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","5","0","116","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101605","0","0","0","0","0","0","0"
"303","0","303","303","0","0","303","0","0","303","303","303","0","303","0","0","0","303","0","1","0","117","303","303","0","303","0","0","0","0","0","204","0","0","0","0","0","303","0","303","0","-1","0","0","303","0","0","303","303","0","303","303","1","303","0","303","0","101701","303","0","0","303","0","303","0"
"0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","117","0","0","0","0","0","0","150","0","0","118","0","0","0","0","0","0","0","0","0","-1","0","0","0","402","0","0","0","0","0","0","1","0","0","0","0","101702","0","0","0","402","0","0","0"
"0","401","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","3","0","117","0","0","0","0","0","0","150","0","0","105","0","0","0","0","0","0","0","0","0","-1","0","0","403","0","0","0","0","0","0","0","1","0","0","0","0","101703","0","0","0","0","0","0","0"
"0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","4","0","117","0","0","0","402","0","0","150","0","0","112","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","117","0","0","1","0","0","0","0","101704","0","0","0","0","0","0","0"
"301","0","301","301","0","0","301","0","0","301","301","301","0","301","0","0","0","301","0","5","0","117","301","301","0","301","0","0","0","0","0","103","0","0","0","0","0","301","0","301","0","-1","0","0","301","0","0","301","301","0","301","301","1","301","0","301","0","101705","301","401","0","301","0","301","0"
"0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","1","0","118","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101801","0","0","0","0","0","403","0"
"303","303","303","303","0","0","303","0","303","303","303","303","303","303","0","303","0","303","303","2","402","118","303","303","0","303","0","0","303","0","0","204","303","0","303","303","303","303","0","303","0","-2","303","303","303","0","303","303","303","0","303","303","1","303","303","303","303","101802","303","0","0","303","303","303","0"
"403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","118","0","0","0","402","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","402","0","0","0","0","0","1","0","0","0","0","101803","0","0","0","0","0","0","0"
"303","303","303","303","0","0","303","0","303","303","303","303","303","303","0","303","0","303","303","4","0","118","303","303","0","303","0","0","303","0","0","115","303","0","303","303","303","303","0","303","0","-2","303","303","303","0","303","303","303","0","303","303","1","303","303","303","303","101804","303","0","0","303","303","303","0"
"0","0","0","401","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","5","0","118","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","101805","0","0","0","0","0","0","0"
"0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","1","0","119","0","402","0","0","0","0","0","0","0","103","150","0","0","0","0","0","0","402","0","-2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","402","101901","0","0","0","0","0","0","0"
"0","0","301","0","0","0","301","0","0","301","301","301","0","301","0","0","0","301","0","2","0","119","301","301","0","301","0","401","301","0","0","102","0","0","0","301","0","301","0","301","0","-2","0","301","0","0","301","0","0","0","301","301","1","301","301","301","301","101902","301","0","0","301","0","301","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","119","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","401","0","0","0","-2","0","0","0","0","0","0","0","0","401","0","1","0","0","0","0","101903","0","0","0","0","0","0","0"
"0","0","303","0","0","0","303","0","0","303","303","303","0","303","0","0","0","303","0","4","0","119","303","303","0","303","0","0","303","0","0","203","0","0","0","303","0","303","0","303","0","-2","0","303","0","401","303","0","0","0","303","303","1","303","303","303","303","101904","303","0","0","303","0","303","0"
"0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","5","0","119","0","402","0","0","0","0","0","0","0","113","150","0","0","0","0","0","0","402","0","-2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","402","101905","0","0","0","0","0","0","0"
"0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","1","0","120","0","403","0","403","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","102001","0","0","0","0","0","0","0"
"0","0","301","0","0","401","0","0","0","301","0","301","0","301","0","0","0","0","0","2","0","120","301","301","0","301","0","0","0","0","0","144","0","0","0","0","0","301","0","301","0","-3","0","0","0","0","0","0","0","0","301","301","1","0","0","301","0","102002","0","0","0","301","0","301","0"
"303","0","0","0","0","0","303","0","303","303","303","303","0","0","0","0","0","303","0","3","0","120","303","0","0","0","0","0","303","0","0","150","303","0","0","303","0","303","0","0","0","-3","0","303","303","0","303","303","303","0","402","0","1","303","303","303","303","102003","303","0","0","0","0","303","0"
"0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","4","0","120","0","0","0","0","0","401","402","0","0","102","402","0","0","0","0","0","0","150","0","-3","401","0","0","0","0","0","0","0","301","0","1","0","0","0","0","102004","0","0","0","0","0","0","0"
"301","0","0","0","0","0","301","0","301","301","301","301","0","0","0","0","0","301","0","5","0","120","301","0","0","0","0","0","301","0","0","204","301","0","0","301","0","301","0","0","0","-3","0","301","301","0","301","301","301","0","301","0","1","301","301","301","301","102005","301","0","0","0","0","301","0"
"0","120","0","410","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","1","0","201","150","0","0","0","0","0","130","0","0","201","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","401","405","0","200101","0","0","0","0","401","405","0"
"301","301","301","301","0","0","301","0","301","301","301","301","301","301","0","301","0","301","301","2","0","201","301","301","0","301","0","0","301","0","0","141","301","0","301","301","301","301","0","301","0","-4","301","301","301","0","301","301","301","0","301","301","2","301","301","301","301","200102","301","0","0","301","301","301","0"
"0","0","0","0","0","403","0","0","401","0","0","147","0","0","303","0","303","0","0","3","0","201","0","0","0","0","303","0","0","0","0","126","0","303","0","0","0","0","303","0","303","-4","0","0","0","0","0","401","0","0","0","0","2","0","0","0","0","200103","0","0","303","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","201","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","200104","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","5","0","201","0","401","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","200105","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","202","0","0","0","0","0","0","0","0","0","102","120","0","0","0","0","0","0","0","0","-4","0","0","401","0","0","0","0","0","0","0","2","0","0","0","0","200201","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","202","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","200202","120","0","0","0","0","0","0"
"303","303","303","303","0","0","150","0","303","303","303","303","303","402","303","303","303","303","303","3","0","202","303","303","0","303","303","0","303","0","0","150","303","303","303","303","303","303","303","303","303","-4","303","303","303","0","303","303","303","403","303","303","2","303","303","303","303","200203","303","0","303","303","303","303","0"
"410","120","0","0","0","0","301","0","0","0","0","0","0","301","0","0","0","0","0","4","0","202","150","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","0","130","0","200204","0","0","0","0","404","0","0"
"0","0","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","202","0","0","0","0","0","0","0","0","0","125","0","0","0","120","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","130","2","0","0","0","0","200205","0","0","0","0","0","0","0"
"0","110","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","203","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","200301","0","0","0","0","405","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","203","0","0","0","0","0","0","0","0","0","127","0","0","0","140","0","0","0","0","0","-3","0","0","403","0","0","0","0","0","0","0","2","0","0","0","0","200302","0","0","0","0","0","0","0"
"0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","203","150","0","0","0","0","0","0","0","0","145","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","2","0","0","150","0","200303","0","0","0","0","0","0","0"
"303","303","303","303","0","0","303","0","303","303","303","303","303","303","0","303","0","303","303","4","0","203","303","303","0","303","0","0","303","0","0","150","303","0","303","303","303","303","0","303","0","-3","303","303","303","0","303","303","303","0","303","405","2","303","303","303","303","200304","303","0","0","303","303","303","0"
"401","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","5","0","203","0","0","0","0","0","0","0","0","0","104","401","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","301","2","0","0","0","0","200305","0","0","0","0","0","0","0"
"303","303","303","303","0","0","303","0","303","303","303","303","303","303","0","303","0","401","303","1","0","204","303","401","0","303","0","0","303","0","0","104","303","0","303","303","303","303","0","303","0","-4","303","401","303","0","303","303","303","0","303","303","2","303","303","401","303","200401","303","0","0","303","303","303","0"
"0","150","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","301","0","2","0","204","0","301","0","0","0","0","0","0","0","131","0","0","0","0","0","0","0","0","0","-4","0","301","0","0","0","0","0","0","0","0","2","0","0","301","0","200402","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","204","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","403","0","405","2","403","405","0","0","200403","0","0","0","0","0","0","0"
"0","0","0","410","0","0","0","0","0","0","0","0","0","0","301","0","301","303","0","4","0","204","0","303","0","150","301","0","0","0","0","139","0","301","0","0","0","0","301","0","301","-4","0","303","0","0","0","0","0","0","0","0","2","0","0","303","0","200404","0","0","301","0","0","0","0"
"301","301","301","301","0","0","301","0","301","301","301","301","301","301","0","301","0","401","301","5","0","204","301","401","0","301","0","0","301","0","0","103","301","0","301","301","301","301","0","301","0","-4","301","401","301","0","301","301","301","0","301","301","2","301","301","401","301","200405","301","0","0","301","301","301","0"
"0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","205","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","-4","0","0","401","0","0","0","0","0","0","0","2","0","0","0","0","200501","0","0","0","0","0","0","0"
"303","303","303","303","0","0","303","0","303","303","303","303","303","303","303","303","303","303","303","2","0","205","303","303","0","303","303","0","303","0","0","138","303","303","303","303","303","303","303","303","303","-4","303","303","303","0","303","303","303","0","303","401","2","303","303","303","401","200502","303","0","303","303","303","303","0"
"0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","3","0","205","0","0","0","0","0","0","405","0","0","140","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","402","0","301","2","0","0","0","301","200503","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","205","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","150","0","0","0","2","0","150","0","0","200504","0","0","0","150","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","5","0","205","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","405","0","-4","0","0","0","0","0","0","0","0","0","0","2","402","0","0","0","200505","0","0","0","0","0","0","0"
"0","303","303","0","0","0","0","0","303","0","303","0","303","303","0","303","0","0","0","1","402","206","0","0","0","303","0","0","303","0","0","118","303","0","0","303","0","303","0","303","0","-2","0","303","0","0","303","0","0","0","110","0","2","0","303","303","303","200601","303","0","0","303","0","0","0"
"303","0","0","0","0","0","303","0","0","303","0","0","0","0","0","405","0","303","0","2","0","206","303","0","0","0","0","0","405","0","402","202","0","0","0","0","0","0","0","0","0","-2","0","0","303","0","120","0","0","0","104","0","2","303","0","120","0","200602","0","0","0","405","0","0","0"
"0","301","301","0","0","0","0","0","301","0","301","301","301","301","303","301","303","0","0","3","0","206","0","301","0","301","303","0","301","0","0","102","301","303","0","301","0","301","303","301","303","-2","0","301","0","0","301","0","0","0","123","301","2","0","301","301","301","200603","301","0","303","301","0","301","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","206","0","0","0","0","0","0","0","0","0","103","402","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","103","0","2","0","0","0","0","200604","0","0","0","0","0","0","0"
"0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","206","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","124","0","2","0","0","0","0","200605","0","0","0","0","0","0","0"
"0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","1","0","207","0","401","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","401","0","200701","0","0","0","0","0","0","0"
"303","0","303","103","0","0","303","0","0","303","303","303","0","303","0","0","0","303","0","2","0","207","303","303","0","303","0","0","303","0","0","0","119","0","0","303","0","303","0","303","0","0","0","303","303","0","303","303","303","402","303","303","2","303","303","303","303","200702","303","0","0","303","0","303","0"
"0","303","0","0","0","0","0","0","303","0","0","0","303","0","303","303","0","110","303","3","0","207","0","0","0","0","0","0","0","0","0","303","110","0","303","405","303","0","0","0","0","0","303","0","0","0","0","0","0","0","0","110","2","0","0","0","0","200703","110","0","303","0","303","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","4","0","207","0","0","0","406","0","0","0","0","0","0","202","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","110","2","0","0","0","0","200704","110","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","5","0","207","0","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","406","110","2","0","0","0","0","200705","110","0","0","0","0","0","0"
"303","0","303","303","0","0","303","0","0","303","303","303","0","303","0","0","0","303","0","1","0","208","303","303","0","303","0","0","303","0","0","0","103","0","0","303","0","303","0","303","0","-3","0","303","303","0","303","401","303","0","303","303","2","303","303","303","303","200801","401","0","0","303","0","401","0"
"0","303","0","0","0","0","0","0","303","0","0","0","303","105","303","303","0","0","303","2","0","208","120","0","0","0","0","0","0","0","0","303","110","0","303","0","303","0","0","0","0","-3","303","0","0","401","0","301","0","0","0","0","2","0","0","0","0","200802","301","0","303","0","303","301","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","3","0","208","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","150","0","405","0","2","0","0","0","0","200803","101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","4","0","208","130","0","0","0","0","402","0","0","0","0","109","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","303","407","0","0","0","2","0","0","0","0","200804","303","0","0","0","0","303","0"
"301","0","301","301","0","0","301","0","0","301","301","301","0","301","0","0","0","301","0","5","0","208","301","301","0","301","0","0","301","0","0","0","104","0","0","301","0","301","0","301","0","-3","0","301","301","0","301","401","301","0","301","301","2","301","301","301","301","200805","401","0","0","301","0","401","0"
"0","0","0","410","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","1","0","209","0","0","0","402","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","405","120","2","0","0","0","0","200901","115","0","0","0","0","0","0"
"301","301","301","301","0","0","301","0","301","301","301","301","301","301","0","301","0","301","0","2","0","209","301","301","0","301","0","0","301","0","0","0","116","0","0","301","301","301","0","301","402","-4","301","301","301","0","301","301","301","0","301","301","2","301","301","301","301","200902","301","0","0","301","301","301","0"
"0","0","0","0","303","303","0","303","0","0","0","0","0","0","0","0","0","0","0","3","0","209","402","402","303","0","0","0","0","0","303","0","149","0","0","0","0","0","0","0","0","-4","0","0","0","303","0","0","0","303","0","0","2","0","0","0","0","200903","0","0","0","0","0","0","303"
"0","0","303","0","0","0","303","0","0","303","0","303","0","303","0","0","0","0","0","4","0","209","303","303","0","303","0","0","0","0","0","0","127","0","0","0","0","0","0","303","0","-4","0","0","0","0","0","0","0","0","303","303","2","0","0","303","0","200904","0","0","401","303","0","303","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","209","401","401","0","401","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","200905","0","0","0","0","0","0","0"
"0","0","0","108","0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","1","0","210","0","0","0","0","0","401","0","0","0","0","102","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","201001","101","0","0","0","0","0","0"
