2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7
"123100101","411","123111","0","0","1231001","1","0","1231","0","0","0","0","0","0","0","100011","1","0","0"
"123100401","1231","0","0","0","1231004","1","0","1231","0","0","0","0","0","1231004","0","101031","1","0","0"
"123100402","1231","0","0","0","1231004","1","0","1231","0","0","0","0","0","1231004","0","101031","1","0","0"
"123200201","100011","0","0","0","1232002","1","0","1232","0","0","0","0","0","1232002","0","123211","1","0","0"
"123200202","100011","0","0","0","1232002","1","0","1232","0","0","0","0","0","1232002","0","123211","1","0","0"
"123200401","102331","0","0","0","1232004","1","0","1232","0","0","0","0","0","1232004","0","0","1","0","0"
"123200402","102331","0","0","0","1232004","1","0","1232","0","0","0","0","0","1232004","0","0","1","0","0"
"123300501","123311","0","0","0","1233005","1","0","1233","0","0","0","0","0","0","0","0","1","0","0"
"123300801","3731","0","0","0","1233008","1","0","1233","0","0","0","0","0","1233008","0","123331","1","0","0"
"123300802","3731","0","0","0","1233008","1","0","1233","0","0","0","0","0","1233008","0","123331","1","0","0"
"123301101","3731","123331","0","0","1233011","1","0","1233","0","0","0","0","0","1233011","0","100011","1","0","0"
"123301102","0","0","0","0","1233011","1","0","1233","0","0","0","0","0","1233011","0","0","1","0","0"
"123500301","100011","0","0","0","1235003","1","0","1235","0","0","0","0","0","0","0","123511","1","0","0"
"123500401","102631","0","0","0","1235004","1","0","1235","0","0","0","0","0","0","0","0","1","0","0"
"123600201","211","1211","0","0","1236002","1","0","1236","1511","0","0","0","2511","0","123611","1011","1","0","0"
"123600401","1231","3831","0","0","1236004","1","0","1236","103731","0","0","0","0","0","0","3731","1","0","0"
"123700301","123711","0","0","0","1237003","1","0","1237","0","0","0","0","0","1237003","0","0","1","0","0"
"123700302","123711","0","0","0","1237003","1","0","1237","0","0","0","0","0","1237003","0","0","1","0","0"
"123700401","101331","0","0","0","1237004","1","0","1237","0","0","0","0","0","1237004","0","0","1","0","0"
"123700402","101331","0","0","0","1237004","1","0","1237","0","0","0","0","0","1237004","0","0","1","0","0"
"123800201","311","123811","0","0","1238002","1","0","1238","0","0","0","0","0","0","0","3311","1","0","0"
"123800401","107131","0","0","0","1238004","1","0","1238","0","0","0","0","0","0","0","0","1","0","0"
"123900201","123911","0","0","0","1239002","1","0","1239","0","0","0","0","0","0","0","0","1","0","0"
"123900401","100531","0","0","0","1239004","1","0","1239","0","0","0","0","0","0","0","0","1","0","0"
"124000301","124012","0","0","0","1240003","1","0","1240","0","0","0","0","0","1240003","0","0","1","0","0"
"124000302","124012","0","0","0","1240003","1","0","1240","0","0","0","0","0","1240003","0","0","1","0","0"
"124000401","100632","0","0","0","1240004","1","0","1240","0","0","0","0","0","1240004","0","0","1","0","0"
"124000402","100632","0","0","0","1240004","1","0","1240","0","0","0","0","0","1240004","0","0","1","0","0"
"124100201","124112","0","0","0","1241002","1","0","1241","0","0","0","0","0","1241002","0","0","1","0","0"
"124100202","124112","0","0","0","1241002","1","0","1241","0","0","0","0","0","1241002","0","0","1","0","0"
"124100401","102232","0","0","0","1241004","1","0","1241","0","0","0","0","0","0","0","0","1","0","0"
"124200201","412","6511","0","0","1242002","1","0","1242","124212","0","0","0","0","0","0","3311","1","0","0"
"124200401","104733","0","0","0","1242004","1","0","1242","0","0","0","0","0","0","0","0","1","0","0"
"124500201","124511","0","0","0","1245002","1","0","1245","0","0","0","0","0","1245002","0","0","1","0","0"
"124500202","124511","0","0","0","1245002","1","0","1245","0","0","0","0","0","1245002","0","0","1","0","0"
"124500401","106731","0","0","0","1245004","1","0","1245","0","0","0","0","0","0","0","0","1","0","0"
"124600301","5311","124611","0","0","1246003","1","0","1246","0","0","0","0","0","0","0","5411","1","0","0"
"124600401","101532","0","0","0","1246004","1","0","1246","0","0","0","0","0","1246004","0","0","1","0","0"
"124600402","101532","0","0","0","1246004","1","0","1246","0","0","0","0","0","1246004","0","0","1","0","0"
"124700101","111","311","0","0","1247001","1","0","1247","1511","0","0","0","5411","0","124711","211","1","0","0"
"124700401","1231","105131","0","0","1247004","1","0","1247","0","0","0","0","0","1247004","0","100011","1","0","0"
"124700402","1231","105131","0","0","1247004","1","0","1247","0","0","0","0","0","1247004","0","100011","1","0","0"
"124800301","211","0","0","0","1248003","1","0","1248","0","0","0","0","0","1248003","0","124812","1","0","0"
"124800302","211","0","0","0","1248003","1","0","1248","0","0","0","0","0","1248003","0","124812","1","0","0"
"124800401","102931","0","0","0","1248004","1","0","1248","0","0","0","0","0","1248004","0","0","1","0","0"
"124800402","102931","0","0","0","1248004","1","0","1248","0","0","0","0","0","1248004","0","0","1","0","0"
"124900101","100011","0","0","0","1249001","1","0","1249","0","0","0","0","0","0","0","124911","1","0","0"
"124900401","106531","0","0","0","1249004","1","0","1249","0","0","0","0","0","1249004","0","0","1","0","0"
"124900402","106531","0","0","0","1249004","1","0","1249","0","0","0","0","0","1249004","0","0","1","0","0"
"125000301","311","124812","0","0","1250003","1","0","1250","124911","0","0","0","125012","0","0","1411","1","0","0"
"125000401","106131","0","0","0","1250004","1","0","1250","0","0","0","0","0","0","0","106231","1","0","0"
"125100201","1211","0","0","0","1251002","1","0","1251","0","0","0","0","0","1251002","0","125111","1","0","0"
"125100202","1211","0","0","0","1251002","1","0","1251","0","0","0","0","0","1251002","0","125111","1","0","0"
"125100401","104631","0","0","0","1251004","1","0","1251","0","0","0","0","0","0","0","0","1","0","0"
"125200201","125212","0","0","0","1252002","1","0","1252","0","0","0","0","0","0","0","0","1","0","0"
"125200401","105331","0","0","0","1252004","1","0","1252","0","0","0","0","0","0","0","0","1","0","0"
"125300201","1411","3311","0","0","1253002","1","0","1253","6511","0","0","0","125311","1253002","0","1812","1","0","0"
"125300202","1411","3311","0","0","1253002","1","0","1253","6511","0","0","0","125311","1253002","0","1812","1","0","0"
"125300401","105932","0","0","0","1253004","1","0","1253","0","0","0","0","0","0","0","0","1","0","0"
"125400301","125414","0","0","0","1254003","1","0","1254","0","0","0","0","0","0","0","0","1","0","0"
"125400401","103831","0","0","0","1254004","1","0","1254","0","0","0","0","0","0","0","0","1","0","0"
"125500301","511","0","0","0","1255003","1","0","1255","0","0","0","0","0","1255003","0","125511","1","0","0"
"125500302","511","0","0","0","1255003","1","0","1255","0","0","0","0","0","1255003","0","125511","1","0","0"
"125500401","6632","105731","0","0","1255004","1","0","1255","0","0","0","0","0","1255004","0","6732","1","0","0"
"125500402","6632","105731","0","0","1255004","1","0","1255","0","0","0","0","0","1255004","0","6732","1","0","0"
"125600201","811","0","0","0","1256002","1","0","1256","0","0","0","0","0","0","0","125611","1","0","0"
"125600401","125631","0","0","0","1256004","1","0","1256","0","0","0","0","0","0","0","0","1","0","0"
"125600402","125631","0","0","0","1256004","0","0","1256","0","0","0","0","0","0","0","0","1","1","0"
"125600403","125631","0","0","0","1256004","0","0","1256","0","0","0","0","0","0","0","0","1","1","0"
"125700301","125711","0","0","0","1257003","1","0","1257","0","0","0","0","0","1257003","0","0","1","0","0"
"125700302","125711","0","0","0","1257003","1","0","1257","0","0","0","0","0","1257003","0","0","1","0","0"
"125700401","118531","0","0","0","1257004","1","0","1257","0","0","0","0","0","1257004","0","0","1","0","0"
"125700402","118531","0","0","0","1257004","1","0","1257","0","0","0","0","0","1257004","0","0","1","0","0"
"125800301","125812","0","0","0","1258003","1","0","1258","0","0","0","0","0","1258003","0","0","1","0","0"
"125800302","125812","0","0","0","1258003","1","0","1258","0","0","0","0","0","1258003","0","0","1","0","0"
"125800401","125831","0","0","0","1258004","1","0","1258","0","0","0","0","0","1258004","0","0","1","0","0"
"125800402","125831","0","0","0","1258004","1","0","1258","0","0","0","0","0","1258004","0","0","1","0","0"
"125800403","125831","0","0","0","1258004","1","0","1258","0","0","0","0","0","1258004","0","0","1","0","0"
"125800404","125831","0","0","0","1258004","1","0","1258","0","0","0","0","0","1258004","0","0","1","0","0"
"125800405","125812","0","0","0","1258004","1","0","1258","0","0","0","0","0","0","0","0","1","0","0"
"126000201","126012","0","0","0","1260002","1","0","1260","0","0","0","0","0","1260002","0","0","1","0","0"
"126000202","126012","0","0","0","1260002","1","0","1260","0","0","0","0","0","1260002","0","0","1","0","0"
"126000401","126031","0","0","0","1260004","1","0","1260","0","0","0","0","0","0","0","0","1","0","0"
"126100101","126012","0","0","0","1261001","1","0","1261","0","0","0","0","0","0","0","126112","1","0","0"
"126100401","126131","0","0","0","1261004","1","0","1261","0","0","0","0","0","1261004","0","0","1","0","0"
"126100402","126131","0","0","0","1261004","1","0","1261","0","0","0","0","0","1261004","0","0","1","0","0"
"126100403","126131","0","0","0","1261004","1","0","1261","0","0","0","0","0","1261004","0","0","1","0","0"
"126200101","126212","0","0","0","1262001","1","0","1262","0","0","0","0","0","1262001","0","0","1","0","0"
"126200102","126212","0","0","0","1262001","1","0","1262","0","0","0","0","0","1262001","0","0","1","0","0"
"126200103","126212","0","0","0","1262001","1","0","1262","0","0","0","0","0","1262001","0","0","1","0","0"
"126200401","100011","0","0","0","1262004","1","0","1262","0","0","0","0","0","1262004","0","104431","1","0","0"
"126200402","100011","0","0","0","1262004","1","0","1262","0","0","0","0","0","1262004","0","104431","1","0","0"
"126200403","100011","0","0","0","1262004","1","0","1262","0","0","0","0","0","1262004","0","104431","1","0","0"
"126300301","126311","0","0","0","1263003","1","0","1263","0","0","0","0","0","1263003","0","0","1","0","0"
"126300302","126311","0","0","0","1263003","1","0","1263","0","0","0","0","0","1263003","0","0","1","0","0"
"126300401","100831","0","0","0","1263004","1","0","1263","0","0","0","0","0","1263004","0","0","1","0","0"
"126300402","100831","0","0","0","1263004","1","0","1263","0","0","0","0","0","1263004","0","0","1","0","0"
"126300403","100831","0","0","0","1263004","1","0","1263","0","0","0","0","0","1263004","0","0","1","0","0"
"126400301","100011","0","0","0","1264003","1","0","1264","0","0","0","0","0","1264003","0","126411","1","0","0"
"126400302","100011","0","0","0","1264003","1","0","1264","0","0","0","0","0","1264003","0","126411","1","0","0"
"126400303","100011","0","0","0","1264003","1","0","1264","0","0","0","0","0","1264003","0","126412","1","0","0"
"126400401","126431","0","0","0","1264004","1","0","1264","0","0","0","0","0","1264004","0","0","1","0","0"
"126400402","126431","0","0","0","1264004","1","0","1264","0","0","0","0","0","1264004","0","0","1","0","0"
"126400403","126431","0","0","0","1264004","1","0","1264","0","0","0","0","0","1264004","0","0","1","0","0"
"126500301","126511","0","0","0","1265003","1","0","1265","0","0","0","0","0","1265003","0","0","1","0","0"
"126500302","126511","0","0","0","1265003","1","0","1265","0","0","0","0","0","1265003","0","0","1","0","0"
"126500401","126531","0","0","0","1265004","1","0","1265","0","0","0","0","0","1265004","0","0","1","0","0"
"126500402","126531","0","0","0","1265004","1","0","1265","0","0","0","0","0","1265004","0","0","1","0","0"
"126600301","100011","0","0","0","1266003","1","0","1266","0","0","0","0","0","0","0","126611","1","0","0"
"126600401","311","0","0","0","1266004","1","0","1266","0","0","0","0","0","1266004","0","107031","1","0","0"
"126600402","311","0","0","0","1266004","1","0","1266","0","0","0","0","0","1266004","0","107031","1","0","0"
"126700301","126711","0","0","0","1267003","1","0","1267","0","0","0","0","0","1267003","0","0","1","0","0"
"126700302","126711","0","0","0","1267003","1","0","1267","0","0","0","0","0","1267003","0","0","1","0","0"
"126700401","103231","0","0","0","1267004","1","0","1267","0","0","0","0","0","1267004","0","0","1","0","0"
"126700402","103231","0","0","0","1267004","1","0","1267","0","0","0","0","0","1267004","0","0","1","0","0"
"126800201","126811","0","0","0","1268002","1","0","1268","0","0","0","0","0","1268002","0","0","1","0","0"
"126800202","126811","0","0","0","1268002","1","0","1268","0","0","0","0","0","1268002","0","0","1","0","0"
"126800301","0","0","0","0","1268003","1","0","1268","0","0","0","0","0","0","0","0","1","0","0"
"126800401","103433","0","0","0","1268004","1","0","1268","0","0","0","0","0","0","0","0","1","0","0"
"126900101","0","0","0","0","1269001","0","0","1269","0","0","0","0","0","0","0","0","1","1","0"
"126900201","126911","0","0","0","1269002","1","0","1269","0","0","0","0","0","1269002","0","0","1","0","0"
"126900202","126911","0","0","0","1269002","1","0","1269","0","0","0","0","0","1269002","0","0","1","0","0"
"126900401","118131","0","0","0","1269004","1","0","1269","0","0","0","0","0","1269004","0","0","1","0","0"
"126900402","118131","0","0","0","1269004","1","0","1269","0","0","0","0","0","1269004","0","0","1","0","0"
"127000201","312","1211","0","0","1270002","1","0","1270","2511","0","0","0","6311","1270002","127011","413","1","0","0"
"127000202","312","1211","0","0","1270002","1","0","1270","2511","0","0","0","6311","1270002","127011","413","1","0","0"
"127000401","1031","0","0","0","1270004","1","0","1270","0","0","0","0","0","1270004","0","104532","1","0","0"
"127000402","1031","0","0","0","1270004","1","0","1270","0","0","0","0","0","1270004","0","104532","1","0","0"
"127100101","2511","127111","0","0","1271001","1","0","1271","0","0","0","0","0","0","0","2512","1","0","0"
"127100401","103131","0","0","0","1271004","1","0","1271","0","0","0","0","0","1271004","0","0","1","0","0"
"127100402","103131","0","0","0","1271004","1","0","1271","0","0","0","0","0","1271004","0","0","1","0","0"
"127200101","127212","0","0","0","1272001","1","0","1272","0","0","0","0","0","0","0","0","1","0","0"
"127200401","6632","0","0","0","1272004","1","0","1272","0","0","0","0","0","1272004","0","106031","1","0","0"
"127200402","6632","0","0","0","1272004","1","0","1272","0","0","0","0","0","1272004","0","106031","1","0","0"
"127300301","411","915","0","0","1273003","1","0","1273","127311","0","0","0","0","1273003","0","814","1","0","0"
"127300302","411","915","0","0","1273003","1","0","1273","127311","0","0","0","0","1273003","0","814","1","0","0"
"127300401","101632","0","0","0","1273004","1","0","1273","0","0","0","0","0","1273004","0","0","1","0","0"
"127300402","101632","0","0","0","1273004","1","0","1273","0","0","0","0","0","1273004","0","0","1","0","0"
"127500301","911","0","0","0","1275003","1","0","1275","0","0","0","0","0","1275003","0","127511","1","0","0"
"127500302","911","0","0","0","1275003","1","0","1275","0","0","0","0","0","1275003","0","127511","1","0","0"
"127500303","911","0","0","0","1275003","1","0","1275","0","0","0","0","0","1275003","0","127511","1","0","0"
"127500401","102831","0","0","0","1275004","1","0","1275","0","0","0","0","0","1275004","0","0","1","0","0"
"127500402","102831","0","0","0","1275004","1","0","1275","0","0","0","0","0","1275004","0","0","1","0","0"
"127500403","102831","0","0","0","1275004","1","0","1275","0","0","0","0","0","1275004","0","0","1","0","0"
"127600201","100011","0","0","0","1276002","1","0","1276","0","0","0","0","0","0","0","127612","1","0","0"
"127600401","105631","0","0","0","1276004","1","0","1276","0","0","0","0","0","1276004","0","0","1","0","0"
"127600402","105631","0","0","0","1276004","1","0","1276","0","0","0","0","0","1276004","0","0","1","0","0"
"127600403","105631","0","0","0","1276004","1","0","1276","0","0","0","0","0","1276004","0","0","1","0","0"
"127700301","127712","0","0","0","1277003","1","0","1277","0","0","0","0","0","1277003","0","193511","1","0","0"
"127700302","127712","0","0","0","1277003","1","0","1277","0","0","0","0","0","1277003","0","193511","1","0","0"
"127700401","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127700402","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127700403","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127700404","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127700405","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127700406","127731","0","0","0","1277004","1","0","1277","0","0","0","0","0","1277004","0","0","1","0","0"
"127800201","127812","0","0","0","1278002","1","0","1278","0","0","0","0","0","1278002","0","0","1","0","0"
"127800202","127812","0","0","0","1278002","1","0","1278","0","0","0","0","0","1278002","0","0","1","0","0"
"127800203","127812","0","0","0","1278002","1","0","1278","0","0","0","0","0","1278002","0","0","1","0","0"
"127800401","127831","0","0","0","1278004","1","0","1278","0","0","0","0","0","1278004","0","0","1","0","0"
"127800402","127831","0","0","0","1278004","1","0","1278","0","0","0","0","0","1278004","0","0","1","0","0"
"127900301","127911","0","0","0","1279003","1","0","1279","0","0","0","0","0","1279003","0","0","1","0","0"
"127900302","127911","0","0","0","1279003","1","0","1279","0","0","0","0","0","1279003","0","0","1","0","0"
"127900401","105831","0","0","0","1279004","1","0","1279","0","0","0","0","0","0","0","0","1","0","0"
"128000101","311","7511","0","0","1280001","1","0","1280","128011","0","0","0","0","1280001","0","6511","1","0","0"
"128000102","311","7511","0","0","1280001","1","0","1280","128011","0","0","0","0","1280001","0","6511","1","0","0"
"128000401","3731","0","0","0","1280004","1","0","1280","0","0","0","0","0","1280004","0","118031","1","0","0"
"128000402","3731","0","0","0","1280004","1","0","1280","0","0","0","0","0","1280004","0","118031","1","0","0"
"128300201","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300202","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300203","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300204","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300205","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300206","111","5311","0","0","1283002","1","0","1283","128311","0","0","0","0","1283002","0","416","1","0","0"
"128300401","106631","0","0","0","1283004","1","0","1283","0","0","0","0","0","1283004","0","0","1","0","0"
"128300402","106631","0","0","0","1283004","1","0","1283","0","0","0","0","0","1283004","0","0","1","0","0"
"128300403","106631","0","0","0","1283004","1","0","1283","0","0","0","0","0","1283004","0","0","1","0","0"
"128400301","417","103813","0","0","1284003","1","0","1284","128411","0","0","0","0","1284003","0","100011","1","0","0"
"128400302","417","128411","0","0","1284003","1","0","1284","0","0","0","0","0","1284003","0","103813","1","0","0"
"128400401","101231","0","0","0","1284004","1","0","1284","0","0","0","0","0","0","0","103831","1","0","0"
"128500101","128511","0","0","0","1285001","1","0","1285","0","0","0","0","0","0","0","0","1","0","0"
"128500401","3731","0","0","0","1285004","1","0","1285","0","0","0","0","0","0","0","101431","1","0","0"
"128700101","100111","0","0","0","1287001","1","0","1287","0","0","0","0","0","0","0","0","1","0","0"
"128700401","1231","0","0","0","1287004","1","0","1287","0","0","0","0","0","1287004","0","100132","1","0","0"
"128700402","1231","0","0","0","1287004","1","0","1287","0","0","0","0","0","1287004","0","100132","1","0","0"
"128800301","128812","0","0","0","1288003","1","0","1288","0","0","0","0","0","1288003","0","0","1","0","0"
"128800302","128812","0","0","0","1288003","1","0","1288","0","0","0","0","0","1288003","0","0","1","0","0"
"128800303","128812","0","0","0","1288003","1","0","1288","0","0","0","0","0","1288003","0","0","1","0","0"
"128800401","100332","0","0","0","1288004","1","0","1288","0","0","0","0","0","1288004","0","0","1","0","0"
"128800402","100332","0","0","0","1288004","1","0","1288","0","0","0","0","0","1288004","0","0","1","0","0"
"128900101","0","0","0","0","1289001","1","0","1289","0","0","0","0","0","0","0","0","1","0","0"
"128900102","0","0","0","0","1289001","1","0","1289","0","0","0","0","0","0","0","0","1","0","0"
"128900103","0","0","0","0","1289001","1","0","1289","0","0","0","0","0","0","0","0","1","0","0"
"128900104","0","0","0","0","1289001","1","0","1289","0","0","0","0","0","0","0","0","1","0","0"
"128900201","128911","0","0","0","1289002","1","0","1289","0","0","0","0","0","1289002","0","0","1","0","0"
"128900202","128911","0","0","0","1289002","1","0","1289","0","0","0","0","0","1289002","0","0","1","0","0"
"128900203","128911","0","0","0","1289002","1","0","1289","0","0","0","0","0","1289002","0","0","1","0","0"
"128900204","128911","0","0","0","1289002","1","0","1289","0","0","0","0","0","1289002","0","0","1","0","0"
"128900301","0","0","0","0","1289003","1","0","1289","0","0","0","0","0","0","0","0","1","0","0"
"128900401","100231","0","0","0","1289004","1","0","1289","0","0","0","0","0","1289004","0","0","1","0","0"
"128900402","100231","0","0","0","1289004","1","0","1289","0","0","0","0","0","1289004","0","0","1","0","0"
"128900403","100231","0","0","0","1289004","1","0","1289","0","0","0","0","0","1289004","0","0","1","0","0"
"129000201","129011","0","0","0","1290002","1","0","1290","0","0","0","0","0","1290002","0","0","1","0","0"
"129000202","129011","0","0","0","1290002","1","0","1290","0","0","0","0","0","1290002","0","0","1","0","0"
"129000203","129011","0","0","0","1290002","1","0","1290","0","0","0","0","0","1290002","0","0","1","0","0"
"129000401","129031","0","0","0","1290004","1","0","1290","0","0","0","0","0","1290004","0","0","1","0","0"
"129000402","129031","0","0","0","1290004","1","0","1290","0","0","0","0","0","1290004","0","0","1","0","0"
"129600301","129612","0","0","0","1296003","1","0","1296","0","0","0","0","0","0","0","0","1","0","0"
"129600401","129631","0","0","0","1296004","1","0","1296","0","0","0","0","0","1296004","0","0","1","0","0"
"129600402","129631","0","0","0","1296004","1","0","1296","0","0","0","0","0","1296004","0","0","1","0","0"
"129600403","129631","0","0","0","1296004","1","0","1296","0","0","0","0","0","1296004","0","0","1","0","0"
"129700301","129711","0","0","0","1297003","1","0","1297","0","0","0","0","0","0","0","0","1","0","0"
"129700401","129731","0","0","0","1297004","1","0","1297","0","0","0","0","0","1297004","0","0","1","0","0"
"129700402","129731","0","0","0","1297004","1","0","1297","0","0","0","0","0","1297004","0","0","1","0","0"
"129800301","129811","0","0","0","1298003","1","0","1298","0","0","0","0","0","0","0","0","1","0","0"
"129800401","104331","0","0","0","1298004","1","0","1298","0","0","0","0","0","1298004","0","0","1","0","0"
"129800402","104331","0","0","0","1298004","1","0","1298","0","0","0","0","0","1298004","0","0","1","0","0"
"129800403","104331","0","0","0","1298004","1","0","1298","0","0","0","0","0","1298004","0","0","1","0","0"
"129900201","129911","0","0","0","1299002","1","0","1299","0","0","0","0","0","0","0","0","1","0","0"
"129900401","102731","0","0","0","1299004","1","0","1299","0","0","0","0","0","1299004","0","0","1","0","0"
"129900402","102731","0","0","0","1299004","1","0","1299","0","0","0","0","0","1299004","0","0","1","0","0"
"130000301","1411","130012","0","0","1300003","1","0","1300","0","0","0","0","0","0","0","100011","1","0","0"
"130000401","130031","0","0","0","1300004","1","0","1300","0","0","0","0","0","0","0","0","1","0","0"
"130100101","0","0","0","0","1301001","1","0","1301","0","0","0","0","0","0","0","0","1","0","0"
"130100102","0","0","0","0","1301001","1","0","1301","0","0","0","0","0","0","0","0","1","0","0"
"130100201","0","0","0","0","1301002","1","0","1301","0","0","0","0","0","0","0","0","1","0","0"
"130100202","0","0","0","0","1301002","1","0","1301","0","0","0","0","0","0","0","0","1","0","0"
"130100203","130112","0","0","0","1301002","1","0","1301","0","0","0","0","0","1301002","0","130212","1","0","0"
"130100204","130112","0","0","0","1301002","1","0","1301","0","0","0","0","0","1301002","0","130212","1","0","0"
"130100205","130112","0","0","0","1301002","1","0","1301","0","0","0","0","0","1301002","0","130212","1","0","0"
"130100401","130132","0","0","0","1301004","1","0","1301","0","0","0","0","0","1301004","0","0","1","0","0"
"130100402","130132","0","0","0","1301004","1","0","1301","0","0","0","0","0","1301004","0","0","1","0","0"
"130100403","130132","0","0","0","1301004","1","0","1301","0","0","0","0","0","1301004","0","0","1","0","0"
"130200101","130212","0","0","0","1302001","1","0","1302","0","0","0","0","0","0","0","0","1","0","0"
"130200401","130231","0","0","0","1302004","1","0","1302","0","0","0","0","0","1302004","0","0","1","0","0"
"130200402","130231","0","0","0","1302004","1","0","1302","0","0","0","0","0","1302004","0","0","1","0","0"
"130700101","4911","0","0","0","1307001","1","0","1307","0","0","0","0","0","0","0","130711","1","0","0"
"130700401","103631","0","0","0","1307004","1","0","1307","0","0","0","0","0","0","0","0","1","0","0"
"130800201","811","1111","0","0","1308002","1","0","1308","100011","0","0","0","130811","1308002","0","911","1","0","0"
"130800202","811","1111","0","0","1308002","1","0","1308","100011","0","0","0","130811","1308002","0","911","1","0","0"
"130800401","102531","0","0","0","1308004","1","0","1308","0","0","0","0","0","1308004","0","0","1","0","0"
"130800402","102531","0","0","0","1308004","1","0","1308","0","0","0","0","0","1308004","0","0","1","0","0"
"130900301","1211","0","0","0","1309003","1","0","1309","0","0","0","0","0","1309003","0","130912","1","0","0"
"130900302","1211","0","0","0","1309003","1","0","1309","0","0","0","0","0","1309003","0","130912","1","0","0"
"130900401","130931","0","0","0","1309004","1","0","1309","0","0","0","0","0","1309004","0","0","1","0","0"
"130900402","130931","0","0","0","1309004","1","0","1309","0","0","0","0","0","1309004","0","0","1","0","0"
"130900403","130931","0","0","0","1309004","1","0","1309","0","0","0","0","0","1309004","0","0","1","0","0"
"131000101","131011","0","0","0","1310001","1","0","1310","0","0","0","0","0","0","0","0","1","0","0"
"131000301","131011","0","0","0","1310003","1","0","1310","0","0","0","0","0","1310003","0","0","1","0","0"
"131000302","131011","0","0","0","1310003","1","0","1310","0","0","0","0","0","1310003","0","0","1","0","0"
"131000303","131011","0","0","0","1310003","1","0","1310","0","0","0","0","0","1310003","0","0","1","0","0"
"131000401","101031","0","0","0","1310004","1","0","1310","0","0","0","0","0","1310004","0","0","1","0","0"
"131000402","101031","0","0","0","1310004","1","0","1310","0","0","0","0","0","1310004","0","0","1","0","0"
"131000403","101031","0","0","0","1310004","1","0","1310","0","0","0","0","0","1310004","0","0","1","0","0"
"131100301","100011","191618","0","0","1311003","1","0","1311","0","0","0","0","0","0","0","131111","1","0","0"
"131100401","123331","0","0","0","1311004","1","0","1311","0","0","0","0","0","1311004","0","0","1","0","0"
"131100402","123331","0","0","0","1311004","1","0","1311","0","0","0","0","0","1311004","0","0","1","0","0"
"131100403","123331","0","0","0","1311004","1","0","1311","0","0","0","0","0","1311004","0","0","1","0","0"
"131200101","126911","0","0","0","1312001","1","0","1312","0","0","0","0","0","1312001","0","131214","1","0","0"
"131200102","126911","0","0","0","1312001","1","0","1312","0","0","0","0","0","1312001","0","131214","1","0","0"
"131200103","126911","0","0","0","1312001","1","0","1312","0","0","0","0","0","1312001","0","131214","1","0","0"
"131200401","118231","0","0","0","1312004","1","0","1312","0","0","0","0","0","1312004","0","0","1","0","0"
"131200402","0","0","0","0","1312004","1","0","1312","0","0","0","0","0","1312004","0","0","1","0","0"
