5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"25001","1","0","2","2","36","0","0","0","620050021","0","0","620140022","10011003","1","0","0","0","0","0","0","1","620300022","0","0","60021","0","401","61001010","0","25001","0","100","4","0","0","0","0","600000664","101011","600110252"
"26001","1","0","2","2","36","0","0","0","620050022","0","0","620140023","10011003","1","0","0","0","0","0","0","1","620300023","0","0","60021","0","405","61001010","0","26001","0","100","4","0","0","0","0","600000665","101011","600110262"
"27001","1","0","2","2","36","0","0","0","620050023","0","0","620140024","10011004","1","0","0","0","0","0","0","1","620300024","0","0","60021","0","411","61001010","0","27001","0","100","4","0","0","0","0","600000666","101011","600110272"
"28001","1","0","2","2","36","0","0","0","620050024","0","0","620140025","10011004","1","0","0","0","0","0","0","1","620300025","0","0","60021","0","417","61001010","0","28001","0","100","4","0","0","0","0","600000667","101011","600110282"
"29001","1","0","2","2","36","0","0","0","620050025","0","0","620140026","10011004","1","0","0","0","0","0","0","1","620300026","0","0","60021","0","422","61001010","0","29001","0","100","4","0","0","0","0","600000668","101011","600110292"
"30001","1","0","2","2","36","0","0","0","620050026","0","0","620140027","10011004","1","0","0","0","0","0","0","1","620300027","0","0","60021","0","427","61001010","0","30001","0","100","4","0","0","0","0","600000669","101011","600110302"
"31001","1","0","2","2","36","0","0","0","620050027","0","0","620140028","10011004","1","0","0","0","0","0","0","1","620300028","0","0","60021","0","433","61001010","0","31001","0","100","4","0","0","0","0","600000670","101011","600110312"
"32001","1","0","2","2","36","0","0","0","620050028","0","0","620140029","10011004","1","0","0","0","0","0","0","1","620300029","0","0","60021","0","442","61001010","0","32001","0","100","4","0","0","0","0","600000671","101011","600110322"
"33001","1","0","2","2","36","0","0","0","620050029","0","0","620140030","10011004","1","0","0","0","0","0","0","1","620300030","0","0","60021","0","455","61001010","0","33001","0","100","4","0","0","0","0","600000672","101011","600110332"
"34001","1","0","2","2","36","0","0","0","620050030","0","0","620140031","10011004","1","0","0","0","0","0","0","1","620300031","0","0","60021","0","460","61001010","0","34001","0","100","4","0","0","0","0","600000673","101011","600110342"
"35001","1","0","2","2","36","0","0","0","620050031","0","0","620140032","10011005","1","0","0","0","0","0","0","1","620300032","0","0","60021","0","464","61001010","0","35001","0","100","4","0","0","0","0","600000674","101011","600110352"
"36001","1","0","2","2","36","0","0","0","620050032","0","0","620140033","10011005","1","0","0","0","0","0","0","1","620300033","0","0","60021","0","476","61001010","0","36001","0","100","4","0","0","0","0","600000675","101011","600110362"
"37001","1","0","2","2","36","0","0","0","620050033","0","0","620140034","10011005","1","0","0","0","0","0","0","1","620300034","0","0","60021","0","482","61001010","0","37001","0","100","4","0","0","0","0","600000676","101011","600110372"
"38001","1","0","2","2","36","0","0","0","620050034","0","0","620140035","10011005","1","0","0","0","0","0","0","1","620300035","0","0","60021","0","492","61001010","0","38001","0","100","4","0","0","0","0","600000677","101011","600110382"
"39001","1","0","2","2","36","0","0","0","620050035","0","0","620140036","10011005","1","0","0","0","0","0","0","1","620300036","0","0","60021","0","500","61001010","0","39001","0","100","4","0","0","0","0","600000678","101011","600110392"
"40001","1","0","2","2","36","0","0","0","620050036","0","0","620140037","10011005","1","0","0","0","0","0","0","1","620300037","0","0","60021","0","514","61001010","0","40001","0","100","4","0","0","0","0","600000679","101011","600110402"
"41001","1","0","2","2","36","0","0","0","620050037","0","0","620140038","10011005","1","0","0","0","0","0","0","1","620300038","0","0","60021","0","518","61001010","0","41001","0","100","4","0","0","0","0","600000680","101011","600110412"
"42001","1","0","2","2","36","0","0","0","620050038","0","0","620140039","10011006","1","0","0","0","0","0","0","1","620300039","0","0","60021","0","523","61001010","0","42001","0","100","4","0","0","0","0","600000681","101011","600110422"
"43001","1","0","2","2","36","0","0","0","620050039","0","0","620140040","10011006","1","0","0","0","0","0","0","1","620300040","0","0","60021","0","538","61001010","0","43001","0","100","4","0","0","0","0","600000682","101011","600110432"
"44001","1","0","2","2","36","0","0","0","620050040","0","0","620140041","10011006","1","0","0","0","0","0","0","1","620300041","0","0","60021","0","551","61001010","0","44001","0","100","4","0","0","0","0","600000683","101011","600110442"
"45001","1","0","2","2","36","0","0","0","620050041","0","0","620140042","10011006","1","0","0","0","0","0","0","1","620300042","0","0","60021","0","565","61001010","0","45001","0","100","4","0","0","0","0","600000684","101011","600110452"
"46001","1","0","2","2","36","0","0","0","620050042","0","0","620140043","10011006","1","0","0","0","0","0","0","1","620300043","0","0","60021","0","574","61001010","0","46001","0","100","4","0","0","0","0","600000685","101011","600110462"
"47001","1","0","2","2","36","0","0","0","620050043","0","0","620140044","10011006","1","0","0","0","0","0","0","1","620300044","0","0","60021","0","577","61001010","0","47001","0","100","4","0","0","0","0","600000686","101011","600110472"
"48001","1","0","2","2","36","0","0","0","620050044","0","0","620140045","10011006","1","0","0","0","0","0","0","1","620300045","0","0","60021","0","587","61001010","0","48001","0","100","4","0","0","0","0","600000687","101011","600110482"
"49001","1","0","2","2","36","0","0","0","620050045","0","0","620140046","10011007","1","0","0","0","0","0","0","1","620300046","0","0","60021","0","598","61001010","0","49001","0","100","4","0","0","0","0","600000688","101011","600110492"
"50001","1","0","2","2","36","0","0","0","620050046","0","0","620140047","10011007","1","0","0","0","0","0","0","1","620300047","0","0","60021","0","614","61001010","0","50001","0","100","4","0","0","0","0","600000689","101011","600110502"
"51001","1","0","2","2","36","0","0","0","620050047","0","0","620140048","10011007","1","0","0","0","0","0","0","1","620300048","0","0","60021","0","621","61001010","0","51001","0","100","4","0","0","0","0","600000690","101011","600110512"
"52001","1","0","2","2","36","0","0","0","620050048","0","0","620140049","10011007","1","0","0","0","0","0","0","1","620300049","0","0","60021","0","629","61001010","0","52001","0","100","4","0","0","0","0","600000691","101011","600110522"
"53001","1","0","2","2","36","0","0","0","620050049","0","0","620140050","10011007","1","0","0","0","0","0","0","1","620300050","0","0","60021","0","640","61001010","0","53001","0","100","4","0","0","0","0","600000692","101011","600110532"
"54001","1","0","2","2","36","0","0","0","620050050","0","0","620140051","10011007","1","0","0","0","0","0","0","1","620300051","0","0","60021","0","647","61001010","0","54001","0","100","4","0","0","0","0","600000693","101011","600110542"
"55001","1","0","2","2","36","0","0","0","620050051","0","0","620140052","10011007","1","0","0","0","0","0","0","1","620300052","0","0","60021","0","652","61001010","0","55001","0","100","4","0","0","0","0","600000694","101011","600110552"
"56001","1","0","2","2","36","0","0","0","620050052","0","0","620140053","10011007","1","0","0","0","0","0","0","1","620300053","0","0","60021","0","659","61001010","0","56001","0","100","4","0","0","0","0","600000695","101011","600110562"
"57001","1","0","2","2","36","0","0","0","620050053","0","0","620140054","10011007","1","0","0","0","0","0","0","1","620300054","0","0","60021","0","662","61001010","0","57001","0","100","4","0","0","0","0","600000696","101011","600110572"
"58001","1","0","2","2","36","0","0","0","620050054","0","0","620140055","10011007","1","0","0","0","0","0","0","1","620300055","0","0","60021","0","667","61001010","0","58001","0","100","4","0","0","0","0","600000697","101011","600110582"
"59001","1","0","2","2","36","0","0","0","620050055","0","0","620140056","10011007","1","0","0","0","0","0","0","1","620300056","0","0","60021","0","679","61001010","0","59001","0","100","4","0","0","0","0","600000698","101011","600110592"
"60001","1","0","2","2","36","0","0","0","620050056","0","0","620140057","10011007","1","0","0","0","0","0","0","1","620300057","0","0","60021","0","683","61001010","0","60001","0","100","4","0","0","0","0","600000699","101011","600110602"
"61001","1","0","2","2","36","0","0","0","620050057","0","0","620140058","10011007","1","0","0","0","0","0","0","1","620300058","0","0","60021","0","692","61001010","0","61001","0","100","4","0","0","0","0","600000700","101011","600110612"
"62001","1","0","2","2","10","0","0","0","620050058","0","0","620140059","10011008","1","0","0","0","0","0","0","1","620300059","0","0","60021","0","698","61001010","0","62001","0","100","4","0","0","0","0","600000701","101011","600110622"
"63001","1","0","2","2","10","0","0","0","620050059","0","0","620140060","10011008","1","0","0","0","0","0","0","1","620300060","0","0","60021","0","703","61001010","0","63001","0","100","4","0","0","0","0","600000702","101011","600110632"
"64001","1","0","2","2","10","0","0","0","620050060","0","0","620140061","10011008","1","0","0","0","0","0","0","1","620300061","0","0","60021","0","713","61001010","0","64001","0","100","4","0","0","0","0","600000703","101011","600110642"
"65001","1","0","2","2","10","0","0","0","620050061","0","0","620140062","10011008","1","0","0","0","0","0","0","1","620300062","0","0","60021","0","722","61001010","0","65001","0","100","4","0","0","0","0","600000704","101011","600110652"
"66001","1","0","2","2","10","0","0","0","620050062","0","0","620140063","10011008","1","0","0","0","0","0","0","1","620300063","0","0","60021","0","733","61001010","0","66001","0","100","4","0","0","0","0","600000705","101011","600110662"
"67001","1","0","2","2","10","0","0","0","620050063","0","0","620140064","10011008","1","0","0","0","0","0","0","1","620300064","0","0","60021","0","741","61001010","0","67001","0","100","4","0","0","0","0","600000706","101011","600110672"
"68001","1","0","2","2","10","0","0","0","620050064","0","0","620140065","10011008","1","0","0","0","0","0","0","1","620300065","0","0","60021","0","750","61001010","0","68001","0","100","4","0","0","0","0","600000707","101011","600110682"
"69001","1","0","2","2","10","0","0","0","620050065","0","0","620140066","10011008","1","0","0","0","0","0","0","1","620300066","0","0","60021","0","762","61001010","0","69001","0","100","4","0","0","0","0","600000708","101011","600110692"
"3001","1","620130101","4","3","24","0","0","1","620330001","0","0","620250001","10011001","1","0","10011001","1","0","0","0","1","620290201","2","0","101011","12","258","10011001","100","3001","0","36","0","61001002","60022","0","0","600000713","0","600110033"
"4001","1","620130101","4","3","24","0","0","1","620330001","0","0","620250001","10011001","1","0","10011001","1","0","0","0","1","620290201","2","0","101011","12","258","10011001","100","4001","0","36","0","61001002","60022","0","0","600000714","0","600110043"
"5001","1","620130102","4","3","24","0","0","1","620330001","0","0","620250002","10011001","1","0","10011001","1","0","0","0","1","620290202","2","0","101011","12","268","10011001","100","5001","0","36","0","61001002","60022","0","0","600000715","0","600110053"
"6001","1","620130103","4","3","24","0","0","1","620330001","0","0","620250003","10011001","1","0","10011001","1","0","0","0","1","620290203","2","0","101011","12","273","10011001","100","6001","0","36","0","61001002","60022","0","0","600000716","0","600110063"
"7001","1","620130104","4","3","24","0","0","1","620330002","0","0","620250004","10011001","1","0","10011001","1","0","0","0","1","620290204","2","0","101011","12","281","10011001","100","7001","0","36","0","61001002","60022","0","0","600000717","0","600110073"
"8001","1","620130105","4","3","24","0","0","1","620330003","0","0","620250005","10011001","1","0","10011001","1","0","0","0","1","620290205","2","0","101011","12","288","10011001","100","8001","0","36","0","61001002","60022","0","0","600000718","0","600110083"
"9001","1","620130106","4","3","24","0","0","1","620330004","0","0","620250006","10011001","1","0","10011001","1","0","0","0","1","620290206","2","0","101011","12","298","10011002","100","9001","0","36","0","61001002","60022","0","0","600000719","0","600110093"
"10001","1","620130107","4","3","24","0","0","1","620330005","0","0","620250007","10011001","1","0","10011001","1","0","0","0","1","620290207","2","0","101011","12","309","10011002","100","10001","0","36","0","61001002","60022","0","0","600000720","0","600110103"
"11001","1","620130108","4","3","24","0","0","1","620330006","0","0","620250008","10011001","1","0","10011001","1","0","0","0","1","620290208","2","0","101011","12","313","10011002","100","11001","0","36","0","61001002","60022","0","0","600000721","0","600110113"
"12001","1","620130109","4","3","24","0","0","1","620330007","0","0","620250009","10011001","1","0","10011001","1","0","0","0","1","620290209","2","0","101011","12","321","10011002","100","12001","0","36","0","61001002","60022","0","0","600000722","0","600110123"
"13001","1","620130110","4","3","24","0","0","1","620330008","0","0","620250010","10011001","1","0","10011001","1","0","0","0","1","620290210","2","0","101011","12","326","10011002","100","13001","0","36","0","61001002","60022","0","0","600000723","0","600110133"
"14001","1","620130111","4","3","24","0","0","1","620330009","0","0","620250011","10011001","1","0","10011001","1","0","0","0","1","620290211","2","0","101011","12","336","10011002","100","14001","0","36","0","61001002","60022","0","0","600000724","0","600110143"
"15001","1","620130112","4","3","24","0","0","1","620330010","0","0","620250012","10011001","1","0","10011001","1","0","0","0","1","620290212","2","0","101011","12","341","10011002","100","15001","0","36","0","61001002","60022","0","0","600000725","0","600110153"
"16001","1","620130113","4","3","24","0","0","1","620330011","0","0","620250013","10011001","1","0","10011001","1","0","0","0","1","620290213","2","0","101011","12","351","10011002","100","16001","0","36","0","61001002","60022","0","0","600000726","0","600110163"
"17001","1","620130114","4","3","24","0","0","1","620330012","0","0","620250014","10011001","1","0","10011001","1","0","0","0","1","620290214","2","0","101011","12","356","10011002","100","17001","0","36","0","61001002","60022","0","0","600000727","0","600110173"
"18001","1","620130115","4","3","24","0","0","1","620330013","0","0","620250015","10011002","1","0","10011001","1","0","0","0","1","620290215","2","0","101011","12","366","10011003","100","18001","0","36","0","61001002","60022","0","0","600000728","0","600110183"
"19001","1","620130116","4","3","24","0","0","1","620330014","0","0","620250016","10011002","1","0","10011001","1","0","0","0","1","620290216","2","0","101011","12","371","10011003","100","19001","0","36","0","61001002","60022","0","0","600000729","0","600110193"
"20001","1","620130117","4","3","24","0","0","1","620330015","0","0","620250017","10011002","1","0","10011001","1","0","0","0","1","620290217","2","0","101011","12","375","10011003","100","20001","0","36","0","61001002","60022","0","0","600000730","0","600110203"
"21001","1","620130118","4","3","24","0","0","1","620330016","0","0","620250018","10011002","1","0","10011001","1","0","0","0","1","620290218","2","0","101011","12","381","10011003","100","21001","0","36","0","61001002","60022","0","0","600000731","0","600110213"
"22001","1","620130119","4","3","24","0","0","1","620330017","0","0","620250019","10011002","1","0","10011001","1","0","0","0","1","620290219","2","0","101011","12","386","10011003","100","22001","0","36","0","61001002","60022","0","0","600000732","0","600110223"
"23001","1","620130120","4","3","24","0","0","1","620330018","0","0","620250020","10011002","1","0","10011001","1","0","0","0","1","620290220","2","0","101011","12","390","10011003","100","23001","0","36","0","61001002","60022","0","0","600000733","0","600110233"
"24001","1","620130121","4","3","24","0","0","1","620330019","0","0","620250021","10011002","1","0","10011001","1","0","0","0","1","620290221","2","0","101011","12","396","10011003","100","24001","0","36","0","61001002","60022","0","0","600000734","0","600110243"
"25001","1","620130122","4","3","24","0","0","1","620330020","0","0","620250022","10011002","1","0","10011001","1","0","0","0","1","620290222","2","0","101011","12","401","10011003","100","25001","0","36","0","61001002","60022","0","0","600000735","0","600110253"
"26001","1","620130123","4","3","24","0","0","1","620330021","0","0","620250023","10011002","1","0","10011001","1","0","0","0","1","620290223","2","0","101011","12","405","10011003","100","26001","0","36","0","61001002","60022","0","0","600000736","0","600110263"
"27001","1","620130124","4","3","24","0","0","1","620330022","0","0","620250024","10011003","1","0","10011001","1","0","0","0","1","620290224","2","0","101011","12","411","10011004","100","27001","0","36","0","61001002","60022","0","0","600000737","0","600110273"
"28001","1","620130125","4","3","24","0","0","1","620330023","0","0","620250025","10011003","1","0","10011001","1","0","0","0","1","620290225","2","0","101011","12","417","10011004","100","28001","0","36","0","61001002","60022","0","0","600000738","0","600110283"
"29001","1","620130126","4","3","24","0","0","1","620330024","0","0","620250026","10011003","1","0","10011001","1","0","0","0","1","620290226","2","0","101011","12","422","10011004","100","29001","0","36","0","61001002","60022","0","0","600000739","0","600110293"
"30001","1","620130127","4","3","24","0","0","1","620330025","0","0","620250027","10011003","1","0","10011001","1","0","0","0","1","620290227","2","0","101011","12","427","10011004","100","30001","0","36","0","61001002","60022","0","0","600000740","0","600110303"
"31001","1","620130128","4","3","24","0","0","1","620330026","0","0","620250028","10011003","1","0","10011001","1","0","0","0","1","620290228","2","0","101011","12","433","10011004","100","31001","0","36","0","61001002","60022","0","0","600000741","0","600110313"
"32001","1","620130129","4","3","24","0","0","1","620330027","0","0","620250029","10011003","1","0","10011001","1","0","0","0","1","620290229","2","0","101011","12","442","10011004","100","32001","0","36","0","61001002","60022","0","0","600000742","0","600110323"
"33001","1","620130130","4","3","24","0","0","1","620330028","0","0","620250030","10011003","1","0","10011001","1","0","0","0","1","620290230","2","0","101011","12","455","10011004","100","33001","0","36","0","61001002","60022","0","0","600000743","0","600110333"
"34001","1","620130131","4","3","24","0","0","1","620330029","0","0","620250031","10011003","1","0","10011001","1","0","0","0","1","620290231","2","0","101011","12","460","10011004","100","34001","0","36","0","61001002","60022","0","0","600000744","0","600110343"
"35001","1","620130132","4","3","24","0","0","1","620330030","0","0","620250032","10011004","1","0","10011002","1","0","0","0","1","620290232","2","0","101011","12","464","10011005","100","35001","0","36","0","61001002","60022","0","0","600000745","0","600110353"
"36001","1","620130133","4","3","24","0","0","1","620330031","0","0","620250033","10011004","1","0","10011002","1","0","0","0","1","620290233","2","0","101011","12","476","10011005","100","36001","0","36","0","61001002","60022","0","0","600000746","0","600110363"
"37001","1","620130134","4","3","24","0","0","1","620330032","0","0","620250034","10011004","1","0","10011002","1","0","0","0","1","620290234","2","0","101011","12","482","10011005","100","37001","0","36","0","61001002","60022","0","0","600000747","0","600110373"
"38001","1","620130135","4","3","24","0","0","1","620330033","0","0","620250035","10011004","1","0","10011002","1","0","0","0","1","620290235","2","0","101011","12","492","10011005","100","38001","0","36","0","61001002","60022","0","0","600000748","0","600110383"
"39001","1","620130136","4","3","24","0","0","1","620330034","0","0","620250036","10011004","1","0","10011002","1","0","0","0","1","620290236","2","0","101011","12","500","10011005","100","39001","0","36","0","61001002","60022","0","0","600000749","0","600110393"
"40001","1","620130137","4","3","24","0","0","1","620330035","0","0","620250037","10011004","1","0","10011002","1","0","0","0","1","620290237","2","0","101011","12","514","10011005","100","40001","0","36","0","61001002","60022","0","0","600000750","0","600110403"
"41001","1","620130138","4","3","24","0","0","1","620330036","0","0","620250038","10011004","1","0","10011002","1","0","0","0","1","620290238","2","0","101011","12","518","10011005","100","41001","0","36","0","61001002","60022","0","0","600000751","0","600110413"
"42001","1","620130139","4","3","24","0","0","1","620330037","0","0","620250039","10011005","1","0","10011003","1","0","0","0","1","620290239","2","0","101011","12","523","10011006","100","42001","0","36","0","61001002","60022","0","0","600000752","0","600110423"
"43001","1","620130140","4","3","24","0","0","1","620330038","0","0","620250040","10011005","1","0","10011003","1","0","0","0","1","620290240","2","0","101011","12","538","10011006","100","43001","0","36","0","61001002","60022","0","0","600000753","0","600110433"
"44001","1","620130141","4","3","24","0","0","1","620330039","0","0","620250041","10011005","1","0","10011003","1","0","0","0","1","620290241","2","0","101011","12","551","10011006","100","44001","0","36","0","61001002","60022","0","0","600000754","0","600110443"
"45001","1","620130142","4","3","24","0","0","1","620330040","0","0","620250042","10011005","1","0","10011003","1","0","0","0","1","620290242","2","0","101011","12","565","10011006","100","45001","0","36","0","61001002","60022","0","0","600000755","0","600110453"
"46001","1","620130143","4","3","24","0","0","1","620330041","0","0","620250043","10011005","1","0","10011003","1","0","0","0","1","620290243","2","0","101011","12","574","10011006","100","46001","0","36","0","61001002","60022","0","0","600000756","0","600110463"
"47001","1","620130144","4","3","24","0","0","1","620330042","0","0","620250044","10011005","1","0","10011003","1","0","0","0","1","620290244","2","0","101011","12","577","10011006","100","47001","0","36","0","61001002","60022","0","0","600000757","0","600110473"
"48001","1","620130145","4","3","24","0","0","1","620330043","0","0","620250045","10011005","1","0","10011003","1","0","0","0","1","620290245","2","0","101011","12","587","10011006","100","48001","0","36","0","61001002","60022","0","0","600000758","0","600110483"
"49001","1","620130146","4","3","24","0","0","1","620330044","0","0","620250046","10011006","1","0","10011004","1","0","0","0","1","620290246","2","0","101011","12","598","10011007","100","49001","0","36","0","61001002","60022","0","0","600000759","0","600110493"
"50001","1","620130147","4","3","24","0","0","1","620330045","0","0","620250047","10011006","1","0","10011004","1","0","0","0","1","620290247","2","0","101011","12","614","10011007","100","50001","0","36","0","61001002","60022","0","0","600000760","0","600110503"
"51001","1","620130148","4","3","24","0","0","1","620330046","0","0","620250048","10011006","1","0","10011004","1","0","0","0","1","620290248","2","0","101011","12","621","10011007","100","51001","0","36","0","61001002","60022","0","0","600000761","0","600110513"
"52001","1","620130149","4","3","24","0","0","1","620330047","0","0","620250049","10011006","1","0","10011004","1","0","0","0","1","620290249","2","0","101011","12","629","10011007","100","52001","0","36","0","61001002","60022","0","0","600000762","0","600110523"
"53001","1","620130150","4","3","24","0","0","1","620330048","0","0","620250050","10011006","1","0","10011004","1","0","0","0","1","620290250","2","0","101011","12","640","10011007","100","53001","0","36","0","61001002","60022","0","0","600000763","0","600110533"
"54001","1","620130151","4","3","24","0","0","1","620330049","0","0","620250051","10011006","1","0","10011004","1","0","0","0","1","620290251","2","0","101011","12","647","10011007","100","54001","0","36","0","61001002","60022","0","0","600000764","0","600110543"
"55001","1","620130152","4","3","24","0","0","1","620330050","0","0","620250052","10011006","1","0","10011004","1","0","0","0","1","620290252","2","0","101011","12","652","10011007","100","55001","0","36","0","61001002","60022","0","0","600000765","0","600110553"
"56001","1","620130153","4","3","24","0","0","1","620330051","0","0","620250053","10011006","1","0","10011004","1","0","0","0","1","620290253","2","0","101011","12","659","10011007","100","56001","0","36","0","61001002","60022","0","0","600000766","0","600110563"
"57001","1","620130154","4","3","24","0","0","1","620330052","0","0","620250054","10011006","1","0","10011004","1","0","0","0","1","620290254","2","0","101011","12","662","10011007","100","57001","0","36","0","61001002","60022","0","0","600000767","0","600110573"
"58001","1","620130155","4","3","24","0","0","1","620330053","0","0","620250055","10011006","1","0","10011004","1","0","0","0","1","620290255","2","0","101011","12","667","10011007","100","58001","0","36","0","61001002","60022","0","0","600000768","0","600110583"
"59001","1","620130156","4","3","24","0","0","1","620330054","0","0","620250056","10011006","1","0","10011004","1","0","0","0","1","620290256","2","0","101011","12","679","10011007","100","59001","0","36","0","61001002","60022","0","0","600000769","0","600110593"
"60001","1","620130157","4","3","24","0","0","1","620330055","0","0","620250057","10011006","1","0","10011004","1","0","0","0","1","620290257","2","0","101011","12","683","10011007","100","60001","0","36","0","61001002","60022","0","0","600000770","0","600110603"
"61001","1","620130158","4","3","24","0","0","1","620330056","0","0","620250058","10011006","1","0","10011004","1","0","0","0","1","620290258","2","0","101011","12","692","10011007","100","61001","0","36","0","61001002","60022","0","0","600000771","0","600110613"
"62001","1","620130159","4","3","70","0","0","1","620330057","0","0","620250059","10011007","1","0","10011006","1","0","0","0","1","620290259","2","0","101011","12","698","10011008","100","62001","0","5","0","61001002","60022","0","0","600000772","0","600110623"
"63001","1","620130160","4","3","70","0","0","1","620330058","0","0","620250060","10011007","1","0","10011006","1","0","0","0","1","620290260","2","0","101011","12","703","10011008","100","63001","0","5","0","61001002","60022","0","0","600000773","0","600110633"
"64001","1","620130161","4","3","70","0","0","1","620330059","0","0","620250061","10011007","1","0","10011006","1","0","0","0","1","620290261","2","0","101011","12","713","10011008","100","64001","0","5","0","61001002","60022","0","0","600000774","0","600110643"
"65001","1","620130162","4","3","70","0","0","1","620330060","0","0","620250062","10011007","1","0","10011006","1","0","0","0","1","620290262","2","0","101011","12","722","10011008","100","65001","0","5","0","61001002","60022","0","0","600000775","0","600110653"
"66001","1","620130163","4","3","70","0","0","1","620330061","0","0","620250063","10011007","1","0","10011006","1","0","0","0","1","620290263","2","0","101011","12","733","10011008","100","66001","0","5","0","61001002","60022","0","0","600000776","0","600110663"
"67001","1","620130164","4","3","70","0","0","1","620330062","0","0","620250064","10011007","1","0","10011006","1","0","0","0","1","620290264","2","0","101011","12","741","10011008","100","67001","0","5","0","61001002","60022","0","0","600000777","0","600110673"
"68001","1","620130165","4","3","70","0","0","1","620330063","0","0","620250065","10011007","1","0","10011006","1","0","0","0","1","620290265","2","0","101011","12","750","10011008","100","68001","0","5","0","61001002","60022","0","0","600000778","0","600110683"
"69001","1","620130166","4","3","70","0","0","1","620330064","0","0","620250066","10011007","1","0","10011006","1","0","0","0","1","620290266","2","0","101011","12","762","10011008","100","69001","0","5","0","61001002","60022","0","0","600000779","0","600110693"
"3001","1","620210101","4","3","24","0","0","1","620040001","0","0","620100001","10011001","1","0","10011001","1","0","0","0","1","620030001","2","0","101011","12","258","10011001","100","3001","0","36","0","61001002","60022","0","0","600000784","0","600110033"
"4001","1","620210101","4","3","24","0","0","1","620040001","0","0","620100001","10011001","1","0","10011001","1","0","0","0","1","620030001","2","0","101011","12","258","10011001","100","4001","0","36","0","61001002","60022","0","0","600000785","0","600110043"
"5001","1","620210102","4","3","24","0","0","1","620040001","0","0","620100002","10011001","1","0","10011001","1","0","0","0","1","620030002","2","0","101011","12","268","10011001","100","5001","0","36","0","61001002","60022","0","0","600000786","0","600110053"
