606630ab10aecc25b86f31814b5e36f487f14dfe78b42b1c2a653f0a03a74af7,47851471880fe9137d3865d9ac4fbfb2b77f633ed0f5a69601aa221ec437ccbb,bd616a06153cdb2ea89ba4c9c567b8b02613c2efae73016f4a75b245b000fed5,5d412987f01311c34d7c3d46c836ea18924199c6387f00aa39241e520538be5f,9c17f9a5a12c16e629aee38ef77b10d48ba35676d7cde822b1f0f328876e6f6b,021cc9b6594b29d38db2e87f4a49a6fd2969df341325696ca9134ad712fa6f02,747adf985b8e274f20f4fceb3eb409b8a334f9720dd76043b6cf9f0993cb3f6a,4179fa1258742019f4be0664c34b25286d94cf57858aefa2d855c407a6d38b7e,d164e2ed3ec24dae102de4e33865aeec9e603a64c6f2715c28c095add5c09dd6,599ed16f4949c0603e3b6a779a51f8d638f68266b702d2ca27deaddefcf86496
"0","澱粉","1","2320009","0","糖精","胺基酸","葡萄糖漿","0","0"
"0","720","1","2320010","0","960","340","360","0","0"
"0","８分之１","1","2320011","0","２分之１","４分之１","６分之１","0","0"
"0","tan","1","2320013","0","cot","cos","sin","0","0"
"0","除法的答案","1","2320014","0","減法的答案","加法的答案","乘法的答案","0","0"
"0","碘酒","1","2320016","0","次氯酸鈉","過氧化氫","氫溴酸","0","0"
"0","克希荷夫定律","1","2320017","0","道爾頓定律","赫斯定律","亨利定律","0","0"
"0","蒼蠅座","1","2320018","0","螳螂座","蝴蝶座","蜻蜓座","0","0"
"0","太陽","1","2320020","0","月亮","木星","地球","0","0"
"0","3","1","2320021","0","9","13","11","0","0"
"0","氦","1","2320022","0","鋇","釷","鉀","0","0"
"0","氖","1","2320025","0","氮","氰","氝","0","0"
"0","整數","1","2320026","0","自然對數","總數","小數","0","0"
"0","電阻抗","1","2320029","0","電容","電功率","性價比","0","0"
"0","水銀","1","2320030","0","氫","氦","銀","0","0"
"0","２次","1","2320031","0","12次","４次","１次","0","0"
"0","月球","1","2320032","0","海流","地熱","魚群","0","0"
"0","Na","1","2320033","0","Ne","Nt","N","0","0"
"0","Ca","1","2320034","0","Ka","Cl","K","0","0"
"0","結晶","1","2320035","0","結膜","結節","結冰","0","0"
"0","１次","1","2320036","0","４次","３次","２次","0","0"
"0","分母","1","2320037","0","分姊","分兄","分父","0","0"
"0","氧氣","1","2320040","0","碳","溴","氫氣","0","0"
"0","死火山","1","2320041","0","伏火山","弱火山","休火山","0","0"
"0","大約30萬","1","2320042","0","大約31萬","大約32萬","大約33萬","0","0"
"0","Delta","1","2320043","0","Sigma","Zeta","Gamma","0","0"
"0","水瓶座","1","2320044","0","獅子座","巨蟹座","天蠍座","0","0"
"0","獅子座","1","2320045","0","巨蟹座","天蠍座","水瓶座","0","0"
"0","母線","1","2320046","0","面","邊","頂點","0","0"
"0","２","1","2320049","0","７","５","３","0","0"
"0","25公里","1","2320050","0","33公里","20公里","15公里","0","0"
"0","前線","1","2320051","0","無線","電線","點線","0","0"
"0","鋁","1","2320053","0","鈦","鎳","鐵","0","0"
"0","行星","1","2320054","0","超新星","衛星","恆星","0","0"
"0","季節","1","2320056","0","日期","時間","晝夜","0","0"
"0","Fuse","1","2320057","0","Shoes","Ruse","Muse","0","0"
"0","綠色","1","2320058","0","白色","藍色","紅色","0","0"
"0","牛頓","1","2320059","0","焦耳","托","帕斯卡","0","0"
"0","積分","1","2320060","0","交集","組合","階乘","0","0"
"0","２條","1","2320061","0","16條","４條","１條","0","0"
"0","同時著地","1","2321001","0","貪吃佩可","鏡華","莉瑪","0","0"
"0","大間","1","2321002","0","蘭德索爾","珊托魯斯","大江戶","0","0"
"0","珊托魯斯","1","2321003","0","艾爾皮斯島","大江戶","大間","0","0"
"0","大江戶","1","2321004","0","咲戀育幼院","珊托魯斯","大間","0","0"
"0","2500","1","2321005","0","1500","1000","2000","0","0"
"0","反照率","1","2330001","0","遮光率","對比度","流明","0","0"
"0","18","1","2330002","0","22","20","16","0","0"
"0","金牛座","1","2330004","0","牡羊座","水瓶座","獅子座","0","0"
"0","大角星","1","2330005","0","參宿四","老人星","天狼星","0","0"
"0","天王星","1","2330007","0","土星","木星","海王星","0","0"
"0","莫桑石","1","2330008","0","高嶺土","人造雲母","火山黏土","0","0"
"0","蝎虎座","1","2330010","0","蠑螈座","青蛙座","壁虎座","0","0"
"0","AC","1","2330011","0","DC","CC","BC","0","0"
"0","藍色會變紅","1","2330012","0","都會變白","都沒有變化","紅色會變藍","0","0"
"0","重心","1","2330015","0","內心","中心","外心","0","0"
"0","綠色","1","2330016","0","藍色","透明","橘色","0","0"
"0","９條","1","2330017","0","13條","７條","５條","0","0"
"0","第31戰","1","2330018","0","第９戰","第23戰","第16戰","0","0"
"0","南三角座","1","2330020","0","南菱形座","南四角座","南圓形座","0","0"
"0","北河三","1","2330021","0","心宿二","十字架三","十字架二","0","0"
"0","量子力學","1","2330022","0","熱力學","流體力學","牛頓力學","0","0"
"0","科氏力","1","2330023","0","摩擦力","萬有引力","磁力","0","0"
"0","示相化石","1","2330024","0","自然化石","齒石化石","指準化石","0","0"
"0","Scalar","1","2330026","0","Rear","Muller","Lasker","0","0"
"0","氨氣","1","2330027","0","鑽石","銀","乙炔","0","0"
"0","997","1","2330028","0","993","991","989","0","0"
"0","蝦紅素","1","2330029","0","鎧魨毒素","河魨毒素","魚毒素","0","0"
"0","電導","1","2330030","0","亨利","西門子","電感","0","0"
"0","Sigma","1","2330031","0","Delta","Gamma","Lambda","0","0"
"0","小熊座","1","2330032","0","大犬座","小犬座","大熊座","0","0"
"0","鈣","1","2330033","0","鎂","鈉","鉀","0","0"
"0","二疊紀","1","2330034","0","白堊紀","侏羅紀","三疊紀","0","0"
"0","鎝","1","2330035","0","銠","碲","鉬","0","0"
"0","180","1","2330036","0","270","360","90","0","0"
"0","示波器","1","2330037","0","事波器","式波器","是波器","0","0"
"0","１弧分","1","2330038","0","１角","１公尺","１里","0","0"
"0","１大氣壓","1","2330040","0","1013大氣壓","10大氣壓","０大氣壓","0","0"
"0","NaCl","1","2330041","0","SiO2","MgO","NaOH","0","0"
"0","２個","1","2330042","0","１個","４個","３個","0","0"
"0","10個","1","2330043","0","９個","８個","７個","0","0"
"0","氧氣","1","2330045","0","氫氣","二氧化碳","氮氣","0","0"
"0","金星","1","2330047","0","木星","月球","地球","0","0"
"0","布羅肯奇景","1","2330048","0","城市熱島現象","蠕變現象","都市蔓延現象","0","0"
"0","抗力點","1","2330049","0","交點","施力點","支點","0","0"
"0","焚風現象","1","2330051","0","分風現象","憤風現象","粉風現象","0","0"
"0","太陽","1","2330053","0","月","火星","水星","0","0"
"0","平流層","1","2330056","0","對流層","中間層","增溫層","0","0"
"0","金星","1","2330057","0","土星","火星","水星","0","0"
"0","假分數","1","2330058","0","偉分數","倍分數","偽分數","0","0"
"0","６分之１","1","2330061","0","７分之１","５分之１","４分之１","0","0"
"0","瑪爾傑海岸","1","2331001","0","大江戶海岸","布里薩海岸","神秘海岸","0","0"
"0","4.5","1","2331002","0","３","５","４","0","0"
"0","真琴","1","2331003","0","莫妮卡","可可蘿","秋乃","0","0"
"0","朵羅西亞溼地","1","2331004","0","朱諾溼地","塔利亞溼地","南西溼地","0","0"
"0","普洛庇那海角","1","2331005","0","弗泰拉海角","埃斯塔海角","考達海角","0","0"
"0","紡車","1","2410002","0","巴士","公車","電聯車","0","0"
"0","新幹線","1","2410003","0","潛水艇","救護車","腳踏車","0","0"
"0","代謝症候群","1","2410004","0","代卸症候群","代蟹症候群","帶謝症候群","0","0"
"0","上網","1","2410005","0","遊網","跑網","繞網","0","0"
"0","Streaming","1","2410006","0","Hacking","Suming","Showrooming","0","0"
"0","光導纖維","1","2410007","0","水導纖維","火導纖維","闇導纖維","0","0"
"0","台北101","1","2410008","0","世貿大樓","市府轉運站","高雄85大樓","0","0"
"0","康乃馨","1","2410009","0","鬱金香","高山火絨草","香豌豆","0","0"
"0","餐前小菜","1","2410011","0","擦手巾","筷子","水杯","0","0"
"0","洗髮帽","1","2410012","0","防水蓋","護目鏡","河童帽","0","0"
"0","半夜哭泣","1","2410014","0","熬夜","連夜逃跑","通宵","0","0"
"0","太平島","1","2410015","0","東沙島","蘭嶼","屏東恆春燈塔路","0","0"
"0","病歷表","1","2410016","0","計分表","申請表","履歷表","0","0"
"0","透視法","1","2410017","0","方位等距投影","近近法","遠遠法","0","0"
"0","安全帽","1","2410018","0","鎧甲","兒童座椅","座位安全帶","0","0"
"0","股東大會","1","2410019","0","緊急集會","特別大會","股東集會","0","0"
"0","天地無用","1","2410020","0","俯仰天地","天地有情","天上天下","0","0"
"0","健康檢查","1","2410022","0","健康漸查","健康檢茶","健抗檢查","0","0"
"0","駕訓班","1","2410024","0","駕訓室","駕訓會","駕訓所","0","0"
"0","直升機","1","2410025","0","熱氣球","滑翔機","飛機","0","0"
"0","Firewall","1","2410026","0","Climbing Wall","Chinese Wall","Great Wall","0","0"
"0","Summer Time","1","2410027","0","Ecology Time","Hot Time","Spring Time","0","0"
"0","博愛座","1","2410028","0","深藍座","翠綠座","黃金座","0","0"
"0","紐約","1","2410030","0","香港","東京","巴黎","0","0"
"0","待針","1","2410031","0","群針","懸針","村針","0","0"
"0","國道八號","1","2410032","0","國道六號","國道一號","國道二號","0","0"
"0","香菇","1","2410033","0","冬粉","雞蛋","牛奶","0","0"
"0","14","1","2410036","0","7","10","12","0","0"
"0","梅花","1","2410037","0","牡丹","百合","菊花","0","0"
"0","八里","1","2410038","0","五股","淡水","陽明山","0","0"
"0","賀年卡","1","2410039","0","詛咒信","盛夏問候","晚夏問候","0","0"
"0","外公","1","2410040","0","爸爸","媽媽","奶奶","0","0"
"0","幸運餅乾","1","2410041","0","神仙餅乾","好運餅乾","紙張餅乾","0","0"
"0","順時針","1","2410042","0","向南","向北","逆時針","0","0"
"0","切末","1","2410048","0","切片","切絲","切丁","0","0"
"0","柚子胡椒","1","2410050","0","鹽胡椒","黑胡椒","白胡椒","0","0"
"0","鯛魚燒","1","2410051","0","玉子燒","烤魷魚","章魚燒","0","0"
"0","滲出水分","1","2410052","0","失去味道","崩塌散開","變成紅色","0","0"
"0","移動推力","1","2410053","0","移動買力","移動失力","移動流力","0","0"
"0","百分之五","1","2410054","0","百分之七","百分之十","百分之二十","0","0"
"0","Espresso","1","2410055","0","Macchiato","Cappuccino","Americano","0","0"
"0","葛餅","1","2410056","0","水羊羹","金鍔","年糕紅豆湯","0","0"
"0","喜馬拉雅山","1","2410057","0","高加索山脈","藍山山脈","阿特拉斯山脈","0","0"
"0","炒蛋","1","2410058","0","原味歐姆蛋","太陽蛋","水煮嫩蛋","0","0"
"0","配料","1","2410059","0","香料","生料","佐料","0","0"
"0","墨丘利財團","1","2411001","0","姆謝拉爾戈貿易公司","梅肯歐魯結社","瑪莉涅烏斯財團","0","0"
"0","巡遊","1","2411002","0","Let's 提格尼亞！","探險","飯糰雙六","0","0"
"0","盧幣","1","2411003","0","太陽","瑪那","寶石","0","0"
"0","步未","1","2411004","0","璃乃","珠希","鈴莓","0","0"
"0","行程表","1","2411005","0","每日帳","預定表","全部跳過","0","0"
"0","妯娌","1","2420001","0","連襟","婆媳","姑嫂","0","0"
"0","900","1","2420002","0","950","800","500","0","0"
"0","Generic","1","2420003","0","Genesis","General","Generation","0","0"
"0","７","1","2420004","0","９","３","１","0","0"
"0","杯墊","1","2420005","0","袴","茶托","茶杯碟","0","0"
"0","連襟","1","2420006","0","妹婿","弟媳","妯娌","0","0"
"0","七福神","1","2420008","0","八部眾","十二神將","四天王","0","0"
"0","WC","1","2420009","0","WT","TO","TW","0","0"
"0","終身壽險","1","2420011","0","延長壽險","終期壽險","終末壽險","0","0"
"0","捐贈者","1","2420012","0","餽贈者","移植者","受贈者","0","0"
"0","茶餐廳","1","2420013","0","居酒屋","快餐廳","西餐廳","0","0"
"0","雪山主峰","1","2420014","0","雪山北稜角","玉山北峰","玉山東峰","0","0"
"0","谷灣","1","2420016","0","股灣","穀灣","古灣","0","0"
"0","空梅","1","2420017","0","清梅","散梅","鬆梅","0","0"
"0","冷害","1","2420018","0","寒害","冰害","水害","0","0"
"0","行李員","1","2420019","0","球僮","牛仔","桿弟","0","0"
"0","甜甜圈","1","2420020","0","冰淇淋","可麗餅","蛋糕","0","0"
"0","2000","1","2420021","0","100","500","1000","0","0"
"0","Inflation","1","2420023","0","Denomination","Stagnation","Deflation","0","0"
"0","司法考試","1","2420025","0","忍法考試","違法考試","憲法考試","0","0"
"0","下雪較多的地區","1","2420028","0","乾燥地區","靠近海的地區","氣溫較高的地區","0","0"
"0","人口減少的狀態","1","2420029","0","會發生地震的狀態","面積狹小的狀態","氣溫較低的狀態","0","0"
"0","洗手碗","1","2420030","0","清洗碗","沙拉盤","洗臉盆","0","0"
"0","！","1","2420031","0","※","！？","？","0","0"
"0","大匙","1","2420032","0","都一樣","茶匙","小匙","0","0"
"0","國道一號","1","2420033","0","國道四號","國道三號","國道二號","0","0"
"0","彩繪玻璃","1","2420035","0","布簾","小雙筒望遠鏡","太陽眼鏡","0","0"
"0","太白粉","1","2420036","0","葛粉","糯米粉","麵粉","0","0"
"0","臭魚乾","1","2420039","0","鯡魚乾","鳀魚","鹽魚汁","0","0"
"0","牛","1","2420040","0","羊","雞","豬","0","0"
"0","8,849公尺","1","2420042","0","8,611公尺","8,586公尺","8,953公尺","0","0"
"0","水餃","1","2420046","0","蒸餃","煎餃","炸餃子","0","0"
"0","檸檬草","1","2420048","0","皮草","木天蓼","貓草","0","0"
"0","米","1","2420049","0","大豆","小麥","馬鈴薯","0","0"
"0","雞肉","1","2420051","0","羊肉","豬肉","牛肉","0","0"
"0","蛋","1","2420052","0","蔥","炸牡蠣","雞肉","0","0"
"0","夏","1","2420053","0","秋","春","冬","0","0"
"0","5cc","1","2420054","0","12cc","3cc","10cc","0","0"
"0","太陽餅","1","2420055","0","鴨賞","臭豆腐","阿給","0","0"
"0","卡布奇諾","1","2420056","0","愛爾蘭咖啡","摩卡","美式咖啡","0","0"
"0","巴拿馬運河","1","2420057","0","基爾運河","尼加拉瓜運河","蘇伊士運河","0","0"
"0","軍艦壽司","1","2420058","0","氣球捲壽司","馬車捲壽司","客船捲壽司","0","0"
"0","綠茶","1","2420059","0","日本酒","燒酎","麥茶","0","0"
"0","Rare","1","2420060","0","Medium","Medium Rare","Well Done","0","0"
"0","生奶油","1","2420061","0","草莓果醬","香腸","棉花糖","0","0"
"0","Mirage Game","1","2421001","0","Connecting Happy!!","Lost Princess","Precious Journey","0","0"
"0","晚霞色的漫步","1","2421002","0","緊緊相連","Connecting Happy!!","Precious Journey","0","0"
"0","５人","1","2421003","0","２人","４人","３人","0","0"
"0","和正","1","2421004","0","漁夫‧吉克","和彥","正和","0","0"
"0","點心","1","2421005","0","魔物","木才","鐵","0","0"
"0","CPU","1","2430001","0","DOS","SSD","GPS","0","0"
"0","六三三四","1","2430002","0","六三一四","五二一一","五二三四","0","0"
"0","3.3平方公尺","1","2430003","0","6.6平方公尺","5.5平方公尺","4.4平方公尺","0","0"
"0","六等親","1","2430004","0","十等親","九等親","三等親","0","0"
"0","B5","1","2430005","0","B4","A4","A3","0","0"
"0","受贈者","1","2430006","0","餽贈者","移植者","捐贈者","0","0"
"0","特留分","1","2430007","0","遺愛分","遺令分","遺訓分","0","0"
"0","CNC","1","2430008","0","C#","C++","C","0","0"
"0","強制汽車責任險","1","2430009","0","火災險 ","車體險","個人年金保險","0","0"
"0","莫哈維沙漠","1","2430010","0","南極洲荒漠","撒哈拉沙漠","大盆地沙漠","0","0"
"0","以糖膜包裹的藥","1","2430011","0","要去醫院取得的藥","價格昂貴難以獲得的藥","會立即起效果的藥","0","0"
"0","流動資產","1","2430015","0","確定資產","行動資產","固定資產","0","0"
"0","成人禮","1","2430016","0","銀婚典禮","敬老節","生日","0","0"
"0","老鼠會","1","2430017","0","螳螂會","水母會","烏鴉會","0","0"
"0","A3","1","2430018","0","B5","B4","A4","0","0"
"0","交通號誌","1","2430019","0","指示標誌","警戒標誌","室內標誌","0","0"
"0","海底","1","2430020","0","洞穴","高山","平原","0","0"
"0","維他命K","1","2430021","0","維他命A","維他命C","維他命D ","0","0"
"0","宜蘭","1","2430022","0","台東","桃園","台南","0","0"
"0","一天中16小時禁食，8小時進食。","1","2430023","0","一天中6小時禁食，18小時進食。","一天中18小時禁食，6小時進食。","一天中8小時禁食，16小時進食。","0","0"
"0","２人","1","2430024","0","０人","３人","１人","0","0"
"0","３人","1","2430025","0","沒有規定","１人","２人","0","0"
"0","戶口名簿","1","2430026","0","印鑑登記證明書","納稅證明書","住民票","0","0"
"0","御手洗","1","2430027","0","御內儀","御洗淨","御不淨","0","0"
"0","衣錦還鄉","1","2430028","0","創業興家","故地重遊","告老還鄉","0","0"
"0","六","1","2430029","0","三","五","七","0","0"
"0","西北","1","2430030","0","東","北","東北","0","0"
"0","占星","1","2430031","0","印刷","指南針","火藥","0","0"
"0","澳洲","1","2430032","0","義大利","德國","菲律賓","0","0"
"0","沒有毒","1","2430034","0","晚上會自動閉合","原產於中南美洲","受到觸碰時小葉片會閉合","0","0"
"0","麵糊","1","2430041","0","免糊","緬糊","眠糊","0","0"
"0","壽喜燒","1","2430042","0","成吉思汗羊肉","馬鈴薯燉肉","涮涮鍋","0","0"
"0","曇花","1","2430043","0","百合","玫瑰","馬櫻丹","0","0"
"0","75","1","2430044","0","60","65","70","0","0"
"0","蒟蒻","1","2430046","0","芋頭","馬鈴薯","蕃薯","0","0"
"0","20歲以上，最高年齡不超過65歲","1","2430047","0","19歲以上，最高年齡不超過65歲","22歲以上，最高年齡不超過65歲","18歲以上，最高年齡不超過65歲","0","0"
"0","鯊魚","1","2430048","0","海豚","鮪魚","魟魚","0","0"
"0","蔥","1","2430049","0","秋葵","大白菜","白蘿蔔","0","0"
"0","鹽水","1","2430052","0","泥水","醋","真水","0","0"
"0","皮蛋","1","2430053","0","長山核桃","皮塔餅","彼得潘","0","0"
"0","新加坡","1","2430054","0","挪威","西班牙","荷蘭","0","0"
"0","麵包丁","1","2430056","0","果仁糖","火蔥","法式凍派","0","0"
"0","桂剝刀法","1","2430058","0","樫剝刀法","松剝刀法","杉剝刀法","0","0"
"0","外郎糕","1","2430060","0","金鍔","蕨餅","羊羹","0","0"
"0","西班牙大鍋飯","1","2430061","0","馬賽魚湯","歐姆蛋","千層麵","0","0"
"0","冒險的啟程","1","2431001","0","赤裸冒險者","冒險的開始","剛出發的冒險者","0","0"
"0","雪的審美會","1","2431002","0","美之傳教者","雪的美麗檢查","美的饗宴","0","0"
"0","毒瘴闇稜","1","2431003","0","斷崖遺跡","蒼海孤塔","綠龍骸嶺","0","0"
"0","回想重組","1","2431004","0","諾維姆的過往日常","追憶的回憶","矛依未的回憶","0","0"
"0","我的色彩STORY","1","2431005","0","童話故事就在夢中","Seize The Day！","GREEDY LOVE","0","0"
"0","Forte","1","2510003","0","Fox","Free","Fine","0","0"
"0","低音提琴","1","2510004","0","中提琴","小提琴","大提琴","0","0"
"0","f","1","2510005","0","i","d","g","0","0"
"0","指揮家","1","2510006","0","第一小提琴","最年長","作曲家","0","0"
"0","10個","1","2510007","0","20個","30個","５個","0","0"
"0","Character Voice","1","2510008","0","Create Voice","Commercial Voice","Cuter Voice","0","0"
"0","首發遊戲","1","2510009","0","附贈遊戲","開始遊戲","殺戮遊戲","0","0"
"0","呆毛","1","2510010","0","分岔毛","華麗髮型","豎捲髮","0","0"
"0","黑白棋","1","2510012","0","都一樣","西洋棋","將棋","0","0"
"0","甲殼素","1","2510013","0","蛋白質","葉黃素","葉綠素","0","0"
"0","秋風","1","2510014","0","暴風","北風","微風","0","0"
"0","颮","1","2510015","0","季風","颱風","颶風","0","0"
"0","頭部","1","2510016","0","尾部","腳","腹部","0","0"
"0","線軸","1","2510018","0","圓軸","滾輪","滾筒","0","0"
"0","喀什米爾","1","2510019","0","克里米亞","烏魯木齊","波希米亞","0","0"
"0","護髮霜","1","2510022","0","沐浴乳","潤髮乳","洗髮精","0","0"
"0","眼睫毛膏","1","2510023","0","眉筆","眼線筆","腮紅","0","0"
"0","Stitch","1","2510025","0","Scud","Space","Step","0","0"
"0","Buyer","1","2510027","0","Bite","Supporting Actor","Binder","0","0"
"0","甲烷","1","2510028","0","臭氧","二氧化碳","氮氣","0","0"
"0","騷靈現象","1","2510029","0","轉世","外質","引誘","0","0"
"0","防曬","1","2510030","0","除臭","保濕","驅蟲","0","0"
"0","圍棋","1","2510031","0","五子棋","麻雀","將棋","0","0"
"0","道德危機","1","2510032","0","生活危機","金錢危機","生化危機","0","0"
"0","山形葉","1","2510033","0","甘藍菜","地瓜葉","花草葉","0","0"
"0","稍微加熱菜刀","1","2510035","0","讓菜刀生鏽","讓菜刀沾滿油","稍微冷卻菜刀","0","0"
"0","７次","1","2510038","0","６次","８次","９次","0","0"
"0","Denier","1","2510039","0","Pleats","Stole","Panir","0","0"
"0","去光水","1","2510040","0","除法水","除名水","去溫水","0","0"
"0","胭脂","1","2510041","0","香料","菸草","醃漬","0","0"
"0","抗老","1","2510042","0","抗痘","抗氧化","控油","0","0"
"0","一對","1","2510043","0","葫蘆","同花","三條","0","0"
"0","自摸","1","2510044","0","吃","碰","榮","0","0"
"0","８月８日","1","2510046","0","５月５日","６月６日","７月７日","0","0"
"0","Caries","1","2510047","0","Canker","Corrode","Caribou","0","0"
"0","平衡氣壓","1","2510048","0","可以呼吸","避免造成裂縫","裝飾用","0","0"
"0","地球到月球","1","2510050","0","木星到木衛一","土星到土衛六","火星到火衛二","0","0"
"0","蛇","1","2510051","0","鴿子","老虎","老鷹","0","0"
"0","以含量多到少","1","2510053","0","以價格貴到低","以卡洛里高到低","以氣味重到輕","0","0"
"0","表演曲目","1","2510054","0","氣炸鍋","玩家","吹風機","0","0"
"0","Disc Jockey","1","2510056","0","Dream Justice","Dance Job","Digital Joker","0","0"
"0","畫面轉暗","1","2510057","0","後空翻","迴轉","側翻","0","0"
"0","Brass Band","1","2510058","0","Broadband","Husband","Big Band","0","0"
"0","鳳梨","1","2510059","0","榴槤","西瓜","葡萄","0","0"
"0","靈異聲音","1","2510060","0","遭遇聲","上鎖聲","爵士聲","0","0"
"0","游泳池","1","2511001","0","體育館","保健室","教職員室","0","0"
"0","５周年","1","2511002","0","３周年","６周年","４周年","0","0"
"0","日和","1","2511003","0","咲戀","栞","怜","0","0"
"0","切嚕～☆","1","2511004","0","凱留凱留～♪","嘟嚕嚕嚕嚕～★","咕嚕靈波～","0","0"
"0","克蕾琪塔之塔","1","2511005","0","Tower Of 克蕾琪塔","克蕾琪塔大廈","里士滿工之塔","0","0"
"0","中指","1","2520001","0","小拇指","食指","大拇指","0","0"
"0","斷骨","1","2520002","0","剪髮","削身","削皮","0","0"
"0","猜子","1","2520004","0","搶子","擲骰","摸子","0","0"
"0","窖","1","2520006","0","窯","爐","灶","0","0"
"0","醋","1","2520007","0","小蘇打水","肥皂水","酒精","0","0"
"0","飛蠅釣","1","2520009","0","拖竿釣","底釣","垂釣","0","0"
"0","古羅馬時代","1","2520010","0","古希臘時代","青銅時代","新石器時代","0","0"
"0","星期日","1","2520011","0","星期三","星期四","星期一","0","0"
"0","野點","1","2520012","0","支點","屋點","露點","0","0"
"0","流蘇","1","2520013","0","脫線","辮子","瀏海","0","0"
"0","無機鹽","1","2520015","0","鐳","氚","磷","0","0"
"0","Pullover","1","2520016","0","Skort","Over Knee Socks","Leggings","0","0"
"0","穀麥","1","2520018","0","餬","燕麥片","玉米片","0","0"
"0","含硫胺基酸","1","2520020","0","芳香族胺基酸","脂肪族胺基酸","含碘胺基酸","0","0"
"0","潛意識廣告","1","2520022","0","專家推薦廣告","感官刺激廣告","片段廣告","0","0"
"0","４根","1","2520023","0","６根","８根","５根","0","0"
"0","畫沙畫","1","2520024","0","親吻","磨蹭","跳舞","0","0"
"0","次女高音","1","2520025","0","男高音","男中音","女中低音","0","0"
"0","液壓","1","2520026","0","熱力","彈簧","肌肉爆發力","0","0"
"0","全身骨頭","1","2520028","0","全身的毛","全身內臟","全身肌肉","0","0"
"0","R Season","1","2520029","0","U Season","T Season","S Season","0","0"
"0","圍棋","1","2520033","0","將棋","花牌","麻將","0","0"
"0","讓手的觸覺更敏感","1","2520034","0","保持濕潤","洗掉寄身蟲","愛乾淨","0","0"
"0","腳底","1","2520035","0","膝蓋","屁股","眼皮","0","0"
"0","0.3公分","1","2520037","0","0.05公分","１公分","0.8公分","0","0"
"0","Speech Balloons","1","2520038","0","Photo Frame","Picture Frame","Cloud Ballons","0","0"
"0","紅心國王","1","2520039","0","梅花國王","黑桃魔王","鑽石國王","0","0"
"0","紫水晶","1","2520040","0","青金岩","綠松色","紅寶石","0","0"
"0","太陽曆 ","1","2520042","0","御化曆","太陰曆","地球曆 ","0","0"
"0","１周年","1","2520043","0","31周年","21周年","11周年","0","0"
"0","平針編織","1","2520044","0","鎖針編織","短針編織","長針編織","0","0"
"0","天和","1","2520045","0","四暗刻","大三元","字一色","0","0"
"0","同花","1","2520047","0","五同點","葫蘆","順子","0","0"
"0","磨墨","1","2520048","0","磨紙","磨筆","磨石","0","0"
"0","香包","1","2520049","0","花苞","花包","草包","0","0"
"0","東北","1","2520050","0","西南","西北","東南","0","0"
"0","圓領套頭衫","1","2520051","0","轉轉領套頭衫","拳頭領套頭衫","船領套頭衫","0","0"
"0","大地色","1","2520052","0","人偶色系","珍珠色","桃色","0","0"
"0","刮痧","1","2520054","0","熱石按摩","刀療","刮骨","0","0"
"0","體香劑","1","2520055","0","洗碗精","清潔劑","排汗劑","0","0"
"0","Choker","1","2520056","0","Stalker","Sidecar","Woofer","0","0"
"0","26組","1","2520058","0","20組","30組","24組","0","0"
"0"," Quartet ","1","2520059","0","Solo","Quintet","Trio","0","0"
"0","節拍器","1","2520060","0","示波器","氣壓錶","計時碼錶","0","0"
"0","飛龍","1","2520061","0","金將","角行","王將","0","0"
"0","黃金無限飯糰","1","2521001","0","頂級的龍尾關東煮","雲海的魔物肉","天露金甘水","0","0"
"0","蛋","1","2521002","0","蜜","肉","白飯","0","0"
"0","陶鍋","1","2521003","0","弓","有我在喔好朋友1號","露營道具","0","0"
"0","龍之卵","1","2521004","0","隆之翼","龍之翼","隆之卵","0","0"
"0","在帆稀的房間拍照","1","2521005","0","和嘉夜一起打掃","對帆稀惡作劇","從賭場王手中偷出龍之卵","0","0"
"0","加拉巴哥環企鵝","1","2530001","0","沒有住在熱帶的企鵝","國王企鵝","阿德利企鵝","0","0"
"0","Tide Pool","1","2530002","0","River","Pond","Swimming Pool","0","0"
"0","Houndstooth","1","2530003","0","Sharktooth","Cameltooth","Cattooth","0","0"
"0","龍蝦扣","1","2530004","0","鴛鴦扣","琵琶扣","牛角扣","0","0"
"0","天元","1","2530005","0","天命","天心","天王","0","0"
"0","鑽石","1","2530006","0","水晶","藍寶石","紅寶石","0","0"
"0","Pigeon Blood","1","2530009","0","Stoke Blood","Canary Blood","Crane Blood","0","0"
"0","前調","1","2530010","0","無調","後調","中調","0","0"
"0","Train","1","2530012","0","Hallen","Crane","Brain","0","0"
"0","清湯","1","2530013","0","醃漬物","白飯","生魚片","0","0"
"0","比馬龍效應","1","2530014","0","巴納姆效應","鄧寧-克魯格效應","蔡加尼克效應","0","0"
"0","PA值","1","2530016","0","PS值","PQ值","PK值","0","0"
"0","知情同意","1","2530018","0","解說同意","解說執行","知情執行","0","0"
"0","湯花","1","2530020","0","湯實","湯莖","湯草","0","0"
"0","汞","1","2530021","0","鎘","砷","鉛","0","0"
"0","星位","1","2530022","0","地圍","地元","八星","0","0"
"0","361","1","2530023","0","289","256","324","0","0"
"0","48張","1","2530024","0","72張","108張","52張","0","0"
"0","11月","1","2530025","0","９月","５月","１月","0","0"
"0","舌頭","1","2530028","0","耳","眼睛","鼻子","0","0"
