70c72f33b4a85f8f2c36ff094934e57232351781d2669bb937cddff85793f51f,1de487c0ae39f73bcf32017b9d0f124c280ed6ae19bae5df82c4f997bbd08464,18fc0dea86013f09a2703b66abbe28b80c499c9bdf80c758ab2cbc1b21ecae78,9dac428aedbbc7a6438b0cc488669737575b83b3ca753e54bbce384d60d83d1e,e766e9362241e75d3f54009179b37acff8c4cd263e345b0cc4ff98585f12cb2d,f191c2c5b93a476183b3017a21d899d351eb2fad3459ee582768284f0fba9a4e,471b147c3d05e59d616d8577a4fe1d4d198216f3460932d03370c90aee79ae36,48dad9e9d1b7d1d9c4de1a1dcae93c5b0c978502d44f206a993362d6c30b8eb6,b779d87d03a87b6a0b5885075ba4269d4c74c3caecea4f4db0e982f70e1b577e,5079864a54594f626382ebdd6c82191dd1ae675a8089bee200241f9af6ba21ba,3826f0ae08000ec74401a19670bf3d01f29a7cbbac42cac4521ef24fc1781e04,40a6443ddfcee76bcde956efa00afcc0c4aef45ddd6f75193eee08f343f8f15f,df24063f131bc3cb3c0336bf2e74bdd59227770b4155241174085a5ba59cf04f,43c666fbf94a9881bc42add2345b37ad502f715c543676f683fbb0a8494f8ecd,5125063a55ea5b68435813fb3a145c93a29d2d714845d03a89188065cb0a9522
"20043","9001","99001156","2015/04/01 15:00:00","1","1","0","0","6006","660043101","601","打倒1隻反逆獸‧三重（NORMAL限定）","1010510","2030/04/01 14:59:59","99001156"
"20043","9001","99001157","2015/04/01 15:00:00","1","1","0","0","6007","660043201","601","打倒1隻反逆獸‧三重（HARD限定）","1010511","2030/04/01 14:59:59","99001157"
"20043","9001","99001158","2015/04/01 15:00:00","1","1","0","0","6010","660043301","601","打倒1隻反逆獸‧三重（VERY HARD限定）","1010512","2030/04/01 14:59:59","99001158"
"10105","9001","99001159","2015/04/01 15:00:00","1","1","0","0","6011","610105401","601","打倒1隻反逆獸‧三重（SPECIAL限定）","1010513","2030/04/01 14:59:59","99001159"
"20044","9001","99001160","2015/04/01 15:00:00","1","1","0","0","6006","660044101","601","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","1010710","2030/04/01 14:59:59","99001160"
"20044","9001","99001161","2015/04/01 15:00:00","1","1","0","0","6007","660044201","601","打倒 1 隻孤伶伶的聖誕夜妖精（HARD限定）","1010711","2030/04/01 14:59:59","99001161"
"20044","9001","99001162","2015/04/01 15:00:00","1","1","0","0","6010","660044301","601","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","1010712","2030/04/01 14:59:59","99001162"
"10107","9001","99001163","2015/04/01 15:00:00","1","1","0","0","6011","610107401","601","打倒 1 隻孤伶伶的聖誕夜妖精（SPECIAL限定）","1010713","2030/04/01 14:59:59","99001163"
"10080","0","99001164","2029/04/01 15:00:00","1","1","0","0","6001","0","601","吃掉所有 66 種布丁","14","2030/04/01 14:59:59","99001164"
"10080","0","99001165","2029/04/01 15:00:00","1","1","0","0","6001","0","601","完成 100％ 布丁筆記本","14","2030/04/01 14:59:59","99001165"
"20045","9001","99001166","2015/04/01 15:00:00","1","1","0","0","6006","660045101","601","打倒1隻邪牛神哞猛（NORMAL限定）","1010910","2030/04/01 14:59:59","99001166"
"20045","9001","99001167","2015/04/01 15:00:00","1","1","0","0","6007","660045201","601","打倒1隻邪牛神哞猛（HARD限定）","1010911","2030/04/01 14:59:59","99001167"
"20045","9001","99001168","2015/04/01 15:00:00","1","1","0","0","6010","660045301","601","打倒1隻邪牛神哞猛（VERY HARD限定）","1010912","2030/04/01 14:59:59","99001168"
"10109","9001","99001169","2015/04/01 15:00:00","1","1","0","0","6011","610109401","601","打倒1隻邪牛神哞猛（SPECIAL限定）","1010913","2030/04/01 14:59:59","99001169"
"20046","9001","99001170","2022/06/01 16:00:00","1","1","0","0","6006","660046101","601","打倒1隻碎裂魔像（NORMAL限定）","1011210","2030/04/01 14:59:59","99001170"
"20046","9001","99001171","2022/06/01 16:00:00","1","1","0","0","6007","660046201","601","打倒1隻碎裂魔像（HARD限定）","1011211","2030/04/01 14:59:59","99001171"
"20046","9001","99001172","2022/06/01 16:00:00","1","1","0","0","6010","660046301","601","打倒1隻碎裂魔像（VERY HARD限定）","1011212","2030/04/01 14:59:59","99001172"
"10112","9001","99001173","2022/06/01 16:00:00","1","1","0","0","6011","610112401","601","打倒1隻碎裂魔像（SPECIAL限定）","1011213","2030/04/01 14:59:59","99001173"
"20047","9001","99001174","2022/06/08 16:00:00","1","1","0","0","6006","660047101","601","打倒1隻超載力量（NORMAL限定）","1011310","2030/04/01 14:59:59","99001174"
"20047","9001","99001175","2022/06/08 16:00:00","1","1","0","0","6007","660047201","601","打倒1隻超載力量（HARD限定）","1011311","2030/04/01 14:59:59","99001175"
"20047","9001","99001176","2022/06/08 16:00:00","1","1","0","0","6010","660047301","601","打倒1隻超載力量（VERY HARD限定）","1011312","2030/04/01 14:59:59","99001176"
"10113","9001","99001177","2022/06/08 16:00:00","1","1","0","0","6011","610113401","601","打倒1隻超載力量（SPECIAL限定）","1011313","2030/04/01 14:59:59","99001177"
"20048","9001","99001178","2022/07/01 16:00:00","1","1","0","0","6006","660048101","601","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","1011510","2030/04/01 14:59:59","99001178"
"20048","9001","99001179","2022/07/01 16:00:00","1","1","0","0","6007","660048201","601","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","1011511","2030/04/01 14:59:59","99001179"
"20048","9001","99001180","2022/07/01 16:00:00","1","1","0","0","6010","660048301","601","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","1011512","2030/04/01 14:59:59","99001180"
"10115","9001","99001181","2022/07/01 16:00:00","1","1","0","0","6011","610115401","601","打倒1隻仇鼠‧怒髮衝冠的啾二（SPECIAL限定）","1011513","2030/04/01 14:59:59","99001181"
"20049","9001","99001182","2022/08/01 16:00:00","1","1","0","0","6006","660049101","601","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","1011710","2030/04/01 14:59:59","99001182"
"20049","9001","99001183","2022/08/01 16:00:00","1","1","0","0","6007","660049201","601","打倒1隻貪婪暴君‧賭場王（HARD限定）","1011711","2030/04/01 14:59:59","99001183"
"20049","9001","99001184","2022/08/01 16:00:00","1","1","0","0","6010","660049301","601","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","1011712","2030/04/01 14:59:59","99001184"
"10117","9001","99001185","2022/08/01 16:00:00","1","1","0","0","6011","610117401","601","打倒1隻貪婪暴君‧賭場王（SPECIAL限定）","1011713","2030/04/01 14:59:59","99001185"
"20050","9001","99001186","2022/09/01 16:00:00","1","1","0","0","6006","660050101","601","打倒1隻受解放的寶藏守護者（NORMAL限定）","1011910","2030/04/01 14:59:59","99001186"
"20050","9001","99001187","2022/09/01 16:00:00","1","1","0","0","6007","660050201","601","打倒1隻受解放的寶藏守護者（HARD限定）","1011911","2030/04/01 14:59:59","99001187"
"20050","9001","99001188","2022/09/01 16:00:00","1","1","0","0","6010","660050301","601","打倒1隻受解放的寶藏守護者（VERY HARD限定）","1011912","2030/04/01 14:59:59","99001188"
"10119","9001","99001189","2022/09/01 16:00:00","1","1","0","0","6011","610119401","601","打倒1隻受解放的寶藏守護者（SPECIAL限定）","1011913","2030/04/01 14:59:59","99001189"
"20051","9001","99001190","2022/10/02 16:00:00","1","1","0","0","6006","660051101","601","打倒 1 隻阿斯特賴亞牛肝菌（NORMAL限定）","1012110","2030/04/01 14:59:59","99001190"
"20051","9001","99001191","2022/10/02 16:00:00","1","1","0","0","6007","660051201","601","打倒 1 隻阿斯特賴亞牛肝菌（HARD限定）","1012111","2030/04/01 14:59:59","99001191"
"20051","9001","99001192","2022/10/02 16:00:00","1","1","0","0","6010","660051301","601","打倒 1 隻阿斯特賴亞牛肝菌（VERY HARD限定）","1012112","2030/04/01 14:59:59","99001192"
"10121","9001","99001193","2022/10/02 16:00:00","1","1","0","0","6011","610121401","601","打倒 1 隻阿斯特賴亞牛肝菌（SPEICAL限定）","1012113","2030/04/01 14:59:59","99001193"
"20052","9001","99001194","2022/11/01 16:00:00","1","1","0","0","6006","660052101","601","打倒1隻海將海馬指揮官（NORMAL限定）","1012310","2030/04/01 14:59:59","99001194"
"20052","9001","99001195","2022/11/01 16:00:00","1","1","0","0","6007","660052201","601","打倒1隻海將海馬指揮官（HARD限定）","1012311","2030/04/01 14:59:59","99001195"
"20052","9001","99001196","2022/11/01 16:00:00","1","1","0","0","6010","660052301","601","打倒1隻海將海馬指揮官（VERY HARD限定）","1012312","2030/04/01 14:59:59","99001196"
"10123","9001","99001197","2022/11/01 16:00:00","1","1","0","0","6011","610123401","601","打倒1隻海將海馬指揮官（SPECIAL限定）","1012313","2030/04/01 14:59:59","99001197"
"10096","0","99001198","2029/04/01 16:00:00","1","1","0","0","6001","0","601","在難易度EXTRA中，一次獲得115000分以上","14","2030/04/01 14:59:59","99001198"
"10096","0","99001199","2029/04/01 16:00:00","1","1","0","0","6001","0","601","在難易度EXTRA中，一次獲得135000分以上，並於所有回合以第一名抵達終點。","14","2030/04/01 14:59:59","99001199"
"20053","9001","99001200","2022/12/01 16:00:00","1","1","0","0","6006","660053101","601","打倒1隻月光之門（NORMAL限定）","1012510","2030/04/01 14:59:59","99001200"
"20053","9001","99001201","2022/12/01 16:00:00","1","1","0","0","6007","660053201","601","打倒1隻月光之門（HARD限定）","1012511","2030/04/01 14:59:59","99001201"
"20053","9001","99001202","2022/12/01 16:00:00","1","1","0","0","6010","660053301","601","打倒1隻月光之門（VERY HARD限定）","1012512","2030/04/01 14:59:59","99001202"
"10125","9001","99001203","2022/12/01 16:00:00","1","1","0","0","6011","610125401","601","打倒1隻月光之門（SPECIAL限定）","1012513","2030/04/01 14:59:59","99001203"
"10098","0","99001204","2029/04/01 16:00:00","1","1","0","0","6001","0","601","閱覽所有小繆快快長大日記","15","2030/04/01 14:59:59","99001204"
"20054","9001","99001205","2023/01/02 16:00:00","1","1","0","0","6006","660054101","601","打倒1隻哀執的植物羊（NORMAL限定）","1012710","2030/04/01 14:59:59","99001205"
"20054","9001","99001206","2023/01/02 16:00:00","1","1","0","0","6007","660054201","601","打倒1隻哀執的植物羊（HARD限定）","1012711","2030/04/01 14:59:59","99001206"
"20054","9001","99001207","2023/01/02 16:00:00","1","1","0","0","6010","660054301","601","打倒1隻哀執的植物羊（VERY HARD限定）","1012712","2030/04/01 14:59:59","99001207"
"10127","9001","99001208","2023/01/02 16:00:00","1","1","0","0","6011","610127401","601","打倒1隻哀執的植物羊（SPECIAL限定）","1012713","2030/04/01 14:59:59","99001208"
"20055","9001","99001209","2023/02/01 16:00:00","1","1","0","0","6006","660055101","601","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","1012910","2030/04/01 14:59:59","99001209"
"20055","9001","99001210","2023/02/01 16:00:00","1","1","0","0","6007","660055201","601","打倒1隻瘋狂直播主‧輝美（HARD限定）","1012911","2030/04/01 14:59:59","99001210"
"20055","9001","99001211","2023/02/01 16:00:00","1","1","0","0","6010","660055301","601","打倒1隻瘋狂直播主‧輝美（VERY HARD限定）","1012912","2030/04/01 14:59:59","99001211"
"10129","9001","99001212","2023/02/01 16:00:00","1","1","0","0","6011","610129401","601","打倒1隻瘋狂直播主‧輝美（SPECIAL限定）","1012913","2030/04/01 14:59:59","99001212"
"20056","9001","99001213","2023/03/01 16:00:00","1","1","0","0","6006","660056101","601","打倒1隻黑曜魔像（NORMAL限定）","1013110","2030/04/01 14:59:59","99001213"
"20056","9001","99001214","2023/03/01 16:00:00","1","1","0","0","6007","660056201","601","打倒1隻黑曜魔像（HARD限定）","1013111","2030/04/01 14:59:59","99001214"
"20056","9001","99001215","2023/03/01 16:00:00","1","1","0","0","6010","660056301","601","打倒1隻黑曜魔像（VERY HARD限定）","1013112","2030/04/01 14:59:59","99001215"
"10131","9001","99001216","2023/03/01 16:00:00","1","1","0","0","6011","610131401","601","打倒1隻黑曜魔像（SPECIAL限定）","1013113","2030/04/01 14:59:59","99001216"
"10133","9001","99001217","2023/04/01 16:00:00","1","1","0","0","6006","610133101","601","打倒1隻不幸福的多倫多獸（NORMAL限定）","1013310","2030/04/01 14:59:59","99001217"
"10133","9001","99001218","2023/04/01 16:00:00","1","1","0","0","6007","610133201","601","打倒1隻不幸福的多倫多獸（HARD限定）","1013311","2030/04/01 14:59:59","99001218"
"10133","9001","99001219","2023/04/01 16:00:00","1","1","0","0","6010","610133301","601","打倒1隻不幸福的多倫多獸（VERY HARD限定）","1013312","2030/04/01 14:59:59","99001219"
"10133","9001","99001220","2023/04/01 16:00:00","1","1","0","0","6011","610133401","601","打倒1隻不幸福的多倫多獸（SPECIAL限定）","1013313","2030/04/01 14:59:59","99001220"
"10135","9001","99001221","2023/05/01 16:00:00","1","1","0","0","6006","610135101","601","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","1013510","2030/04/01 14:59:59","99001221"
"10135","9001","99001222","2023/05/01 16:00:00","1","1","0","0","6007","610135201","601","打倒1隻汙穢的湯之神‧陽卵（HARD限定）","1013511","2030/04/01 14:59:59","99001222"
"10135","9001","99001223","2023/05/01 16:00:00","1","1","0","0","6010","610135301","601","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","1013512","2030/04/01 14:59:59","99001223"
"10135","9001","99001224","2023/05/01 16:00:00","1","1","0","0","6011","610135401","601","打倒1隻汙穢的湯之神‧陽卵（SPECIAL限定）","1013513","2030/04/01 14:59:59","99001224"
"10138","9001","99001225","2023/06/01 16:00:00","1","1","0","0","6006","610138101","601","打倒1隻樂園守護者（NORMAL限定）","1013810","2030/04/01 14:59:59","99001225"
"10138","9001","99001226","2023/06/01 16:00:00","1","1","0","0","6007","610138201","601","打倒1隻樂園守護者（HARD限定）","1013811","2030/04/01 14:59:59","99001226"
"10138","9001","99001227","2023/06/01 16:00:00","1","1","0","0","6010","610138301","601","打倒1隻樂園守護者（VERY HARD限定）","1013812","2030/04/01 14:59:59","99001227"
"10138","9001","99001228","2023/06/01 16:00:00","1","1","0","0","6011","610138401","601","打倒1隻樂園守護者（SPECIAL限定）","1013813","2030/04/01 14:59:59","99001228"
"10139","9001","99001229","2023/06/08 16:00:00","1","1","0","0","6006","610139101","601","打倒1隻象徵久遠庭園之人（NORMAL限定）","1013910","2030/04/01 14:59:59","99001229"
"10139","9001","99001230","2023/06/08 16:00:00","1","1","0","0","6007","610139201","601","打倒1隻象徵久遠庭園之人（HARD限定）","1013911","2030/04/01 14:59:59","99001230"
"10139","9001","99001231","2023/06/08 16:00:00","1","1","0","0","6010","610139301","601","打倒1隻象徵久遠庭園之人（VERY HARD限定）","1013912","2030/04/01 14:59:59","99001231"
"10139","9001","99001232","2023/06/08 16:00:00","1","1","0","0","6011","610139401","601","打倒1隻象徵久遠庭園之人（SPECIAL限定）","1013913","2030/04/01 14:59:59","99001232"
"10141","9001","99001233","2023/07/02 16:00:00","1","1","0","0","6006","610141101","601","打倒1隻祈福託災的招財貓（NORMAL限定）","1014110","2030/04/01 14:59:59","99001233"
"10141","9001","99001234","2023/07/02 16:00:00","1","1","0","0","6007","610141201","601","打倒1隻祈福託災的招財貓（HARD限定）","1014111","2030/04/01 14:59:59","99001234"
"10141","9001","99001235","2023/07/02 16:00:00","1","1","0","0","6010","610141301","601","打倒1隻祈福託災的招財貓（VERY HARD限定）","1014112","2030/04/01 14:59:59","99001235"
"10141","9001","99001236","2023/07/02 16:00:00","1","1","0","0","6011","610141401","601","打倒1隻祈福託災的招財貓（SPECIAL限定）","1014113","2030/04/01 14:59:59","99001236"
"10143","9001","99001237","2023/08/01 16:00:00","1","1","0","0","6006","610143101","601","打倒1隻大王猩猩（NORMAL限定）","1014310","2030/04/01 14:59:59","99001237"
"10143","9001","99001238","2023/08/01 16:00:00","1","1","0","0","6007","610143201","601","打倒1隻大王猩猩（HARD限定）","1014311","2030/04/01 14:59:59","99001238"
"10143","9001","99001239","2023/08/01 16:00:00","1","1","0","0","6010","610143301","601","打倒1隻大王猩猩（VERY HARD限定）","1014312","2030/04/01 14:59:59","99001239"
"10143","9001","99001240","2023/08/01 16:00:00","1","1","0","0","6011","610143401","601","打倒1隻大王猩猩（SPECIAL限定）","1014313","2030/04/01 14:59:59","99001240"
"10145","9001","99001241","2023/09/01 16:00:00","1","1","0","0","6006","610145101","601","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","1014510","2030/04/01 14:59:59","99001241"
"10145","9001","99001242","2023/09/01 16:00:00","1","1","0","0","6007","610145201","601","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","1014511","2030/04/01 14:59:59","99001242"
"10145","9001","99001243","2023/09/01 16:00:00","1","1","0","0","6010","610145301","601","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","1014512","2030/04/01 14:59:59","99001243"
"10145","9001","99001244","2023/09/01 16:00:00","1","1","0","0","6011","610145401","601","打倒1隻智慧的鍊金術師‧莫夫（SPECIAL限定）","1014513","2030/04/01 14:59:59","99001244"
"10147","9001","99001245","2023/10/01 16:00:00","1","1","0","0","6006","610147101","601","打倒1隻變貌的從者‧布拉德（NORMAL限定）","1014710","2030/04/01 14:59:59","99001245"
"10147","9001","99001246","2023/10/01 16:00:00","1","1","0","0","6007","610147201","601","打倒1隻變貌的從者‧布拉德（HARD限定）","1014711","2030/04/01 14:59:59","99001246"
"10147","9001","99001247","2023/10/01 16:00:00","1","1","0","0","6010","610147301","601","打倒1隻變貌的從者‧布拉德（VERY HARD限定）","1014712","2030/04/01 14:59:59","99001247"
"10147","9001","99001248","2023/10/01 16:00:00","1","1","0","0","6011","610147401","601","打倒1隻變貌的從者‧布拉德（SPECIAL限定）","1014713","2030/04/01 14:59:59","99001248"
"10147","0","99001249","2029/04/01 16:00:00","1","1","0","0","6001","0","601","閱覽所有雪的審美會劇情","15","2030/04/01 14:59:59","99001249"
"10149","9001","99001250","2023/11/01 16:00:00","1","1","0","0","6006","610149101","601","打倒1隻復活的白色島鯨（NORMAL限定）","1014910","2030/04/01 14:59:59","99001250"
"10149","9001","99001251","2023/11/01 16:00:00","1","1","0","0","6007","610149201","601","打倒1隻復活的白色島鯨（HARD限定）","1014911","2030/04/01 14:59:59","99001251"
"10149","9001","99001252","2023/11/01 16:00:00","1","1","0","0","6010","610149301","601","打倒1隻復活的白色島鯨（VERY HARD限定）","1014912","2030/04/01 14:59:59","99001252"
"10149","9001","99001253","2023/11/01 16:00:00","1","1","0","0","6011","610149401","601","打倒1隻復活的白色島鯨（SPECIAL限定）","1014913","2030/04/01 14:59:59","99001253"
"10151","9001","99001254","2023/12/01 16:00:00","1","1","0","0","6006","610151101","601","打倒1隻怨恨亡靈（NORMAL限定）","1015110","2030/04/01 14:59:59","99001254"
"10151","9001","99001255","2023/12/01 16:00:00","1","1","0","0","6007","610151201","601","打倒1隻怨恨亡靈（HARD限定）","1015111","2030/04/01 14:59:59","99001255"
"10151","9001","99001256","2023/12/01 16:00:00","1","1","0","0","6010","610151301","601","打倒1隻怨恨亡靈（VERY HARD限定）","1015112","2030/04/01 14:59:59","99001256"
"10151","9001","99001257","2023/12/01 16:00:00","1","1","0","0","6011","610151401","601","打倒1隻怨恨亡靈（SPECIAL限定）","1015113","2030/04/01 14:59:59","99001257"
"10155","9001","99001258","2024/01/01 16:00:00","1","1","0","0","6006","610126101","601","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","1015510","2030/04/01 14:59:59","99001258"
"10155","9001","99001259","2024/01/01 16:00:00","1","1","0","0","6007","610126201","601","打倒1隻被解放的暴魔‧阿爾杰什（HARD限定）","1015511","2030/04/01 14:59:59","99001259"
"10155","9001","99001260","2024/01/01 16:00:00","1","1","0","0","6010","610126301","601","打倒1隻被解放的暴魔‧阿爾杰什（VERY HARD限定）","1015512","2030/04/01 14:59:59","99001260"
"10155","9001","99001261","2024/01/01 16:00:00","1","1","0","0","6011","610126401","601","打倒1隻被解放的暴魔‧阿爾杰什（SPECIAL限定）","1015513","2030/04/01 14:59:59","99001261"
"10155","0","99001262","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「放學後的猜謎讀書會」中將與凱留的回憶值達到上限吧","14","2030/04/01 14:59:59","99001262"
"10155","0","99001263","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「放學後的猜謎讀書會」中將與鈴奈的回憶值達到上限吧","14","2030/04/01 14:59:59","99001263"
"10155","0","99001264","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「放學後的猜謎讀書會」中將題庫解放至30％吧","14","2030/04/01 14:59:59","99001264"
"10155","0","99001265","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「放學後的猜謎讀書會」中將題庫解放至60％吧","14","2030/04/01 14:59:59","99001265"
"10155","0","99001266","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「放學後的猜謎讀書會」中將題庫解放至100％吧","14","2030/04/01 14:59:59","99001266"
"10128","9019","99001267","2024/02/01 16:00:00","1","1","0","0","6006","1012801","601","打倒1隻哈立德（NORMAL限定）","10","2030/04/01 14:59:59","99001267"
"10128","9019","99001268","2024/02/01 16:00:00","1","1","0","0","6007","1012802","601","打倒1隻哈立德（HARD限定）","11","2030/04/01 14:59:59","99001268"
"10128","9019","99001269","2024/02/01 16:00:00","1","1","0","0","6010","1012803","601","打倒1隻哈立德（VERY HARD限定）","12","2030/04/01 14:59:59","99001269"
"10128","9019","99001270","2024/02/01 16:00:00","1","1","0","0","6011","1012804","601","打倒1隻哈立德（SPECIAL限定）","13","2030/04/01 14:59:59","99001270"
"10128","0","99001271","2029/04/01 15:00:00","1","1","0","0","6001","0","601","閱覽所有夢幻的婚姻模擬遊戲劇情","15","2030/04/01 14:59:59","99001271"
"10130","9019","99001272","2024/03/01 16:00:00","1","1","0","0","6006","1013001","601","打倒1隻美空（NORMAL限定）","10","2030/04/01 14:59:59","99001272"
"10130","9019","99001273","2024/03/01 16:00:00","1","1","0","0","6007","1013002","601","打倒1隻美空（HARD限定）","11","2030/04/01 14:59:59","99001273"
"10130","9019","99001274","2024/03/01 16:00:00","1","1","0","0","6010","1013003","601","打倒1隻美空（VERY HARD限定）","12","2030/04/01 14:59:59","99001274"
"10130","9019","99001275","2024/03/01 16:00:00","1","1","0","0","6011","1013004","601","打倒1隻美空（SPECIAL限定）","13","2030/04/01 14:59:59","99001275"
"10130","0","99001276","2029/04/01 15:00:00","1","1","0","0","6001","0","601","閱覽所有旅行與成長（與反省）的記錄","15","2030/04/01 14:59:59","99001276"
"10132","9019","99001277","2024/04/01 16:00:00","1","1","0","0","6006","1013201","601","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","10","2030/04/01 14:59:59","99001277"
"10132","9019","99001278","2024/04/01 16:00:00","1","1","0","0","6007","1013202","601","打倒1隻巴西利斯克‧阿洛斯（HARD限定）","11","2030/04/01 14:59:59","99001278"
"10132","9019","99001279","2024/04/01 16:00:00","1","1","0","0","6010","1013203","601","打倒1隻巴西利斯克‧阿洛斯（VERY HARD限定）","12","2030/04/01 14:59:59","99001279"
"10132","9019","99001280","2024/04/01 16:00:00","1","1","0","0","6011","1013204","601","打倒1隻巴西利斯克‧阿洛斯（SPECIAL限定）","13","2030/04/01 14:59:59","99001280"
"10134","9019","99001281","2024/05/01 16:00:00","1","1","0","0","6006","1013401","601","打倒1隻夢中隕石（NORMAL限定）","10","2030/04/01 14:59:59","99001281"
"10134","9019","99001282","2024/05/01 16:00:00","1","1","0","0","6007","1013402","601","打倒1隻夢中隕石（HARD限定）","11","2030/04/01 14:59:59","99001282"
"10134","9019","99001283","2024/05/01 16:00:00","1","1","0","0","6010","1013403","601","打倒1隻夢中隕石（VERY HARD限定）","12","2030/04/01 14:59:59","99001283"
"10134","9019","99001284","2024/05/01 16:00:00","1","1","0","0","6011","1013404","601","打倒1隻夢中隕石（SPECIAL限定）","13","2030/04/01 14:59:59","99001284"
"10130","0","99001285","2029/04/01 15:00:00","1","1","0","0","6001","0","601","閱覽所有初夢挑戰劇情","15","2030/04/01 14:59:59","99001285"
"10136","9019","99001286","2024/06/01 16:00:00","1","1","0","0","6006","1013601","601","打倒1隻紅霧精靈（NORMAL限定）","10","2030/04/01 14:59:59","99001286"
"10136","9019","99001287","2024/06/01 16:00:00","1","1","0","0","6007","1013602","601","打倒1隻紅霧精靈（HARD限定）","11","2030/04/01 14:59:59","99001287"
"10136","9019","99001288","2024/06/01 16:00:00","1","1","0","0","6010","1013603","601","打倒1隻紅霧精靈（VERY HARD限定）","12","2030/04/01 14:59:59","99001288"
"10136","9019","99001289","2024/06/01 16:00:00","1","1","0","0","6011","1013604","601","打倒1隻紅霧精靈（SPECIAL限定）","13","2030/04/01 14:59:59","99001289"
"10137","9019","99001290","2024/06/08 16:00:00","1","1","0","0","6006","1013701","601","打倒1隻顯露苦衷 埃拉＆志那都（NORMAL限定）","10","2030/04/01 14:59:59","99001290"
"10137","9019","99001291","2024/06/08 16:00:00","1","1","0","0","6007","1013702","601","打倒1隻顯露苦衷 埃拉＆志那都（HARD限定）","11","2030/04/01 14:59:59","99001291"
"10137","9019","99001292","2024/06/08 16:00:00","1","1","0","0","6010","1013703","601","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","12","2030/04/01 14:59:59","99001292"
"10137","9019","99001293","2024/06/08 16:00:00","1","1","0","0","6011","1013704","601","打倒1隻顯露苦衷 埃拉＆志那都（SPECIAL限定）","13","2030/04/01 14:59:59","99001293"
"10140","9019","99001294","2024/07/01 16:00:00","1","1","0","0","6006","1014001","601","打倒1隻地獄的聖女富美惠（NORMAL限定）","10","2030/04/01 14:59:59","99001294"
"10140","9019","99001295","2024/07/01 16:00:00","1","1","0","0","6007","1014002","601","打倒1隻地獄的聖女富美惠（HARD限定）","11","2030/04/01 14:59:59","99001295"
"10140","9019","99001296","2024/07/01 16:00:00","1","1","0","0","6010","1014003","601","打倒1隻地獄的聖女富美惠（VERY HARD限定）","12","2030/04/01 14:59:59","99001296"
"10140","9019","99001297","2024/07/01 16:00:00","1","1","0","0","6011","1014004","601","打倒1隻地獄的聖女富美惠（SPECIAL限定）","13","2030/04/01 14:59:59","99001297"
"10142","9019","99001298","2024/08/01 16:00:00","1","1","0","0","6006","1014201","601","打倒1隻剛雷獸‧雷葛宏（NORMAL限定）","10","2030/04/01 14:59:59","99001298"
"10142","9019","99001299","2024/08/01 16:00:00","1","1","0","0","6007","1014202","601","打倒1隻剛雷獸‧雷葛宏（HARD限定）","11","2030/04/01 14:59:59","99001299"
"10142","9019","99001300","2024/08/01 16:00:00","1","1","0","0","6010","1014203","601","打倒1隻剛雷獸‧雷葛宏（VERY HARD限定）","12","2030/04/01 14:59:59","99001300"
"10142","9019","99001301","2024/08/01 16:00:00","1","1","0","0","6011","1014204","601","打倒1隻剛雷獸‧雷葛宏（SPECIAL限定）","13","2030/04/01 14:59:59","99001301"
"10142","0","99001302","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「行軍A-Go-Go！」中用惠理子累計獲得50000分","15","2030/04/01 14:59:59","99001302"
"10142","0","99001303","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「行軍A-Go-Go！」中用真琴累計獲得50000分","15","2030/04/01 14:59:59","99001303"
"10142","0","99001304","2029/04/01 15:00:00","1","1","0","0","6001","0","601","在「行軍A-Go-Go！」的CHALLENGE模式中一次獲得50000分以上","15","2030/04/01 14:59:59","99001304"
"10144","9019","99001305","2024/09/01 16:00:00","1","1","0","0","6006","1014401","601","打倒1隻魔物植物‧莫培爾培（NORMAL限定）","10","2030/04/01 14:59:59","99001305"
"10144","9019","99001306","2024/09/01 16:00:00","1","1","0","0","6007","1014402","601","打倒1隻魔物植物‧莫培爾培（HARD限定）","11","2030/04/01 14:59:59","99001306"
