bf4fe328d723defcba85d354a6193b97e414940dfdfcbf368fbc888c25608fa4,754c46db8f39c7acb4f7372635f875386c5376f2a88bdf2832ca226adec94255,b283388f801fcd3f6d1e64d8a3c334ab96cd611bb44c917592dc576b3cce2202,3c695e85f75ac6cbe4c2c431135545fece475bd12b058f70c09ba6940f8f94d1,8af545ccf9a7fa5e7617ebea11b41daa4fbe4e56bf9c435b026386a9c3563975,d44f735d2d0d3db027a877497617b705134df23bde95b9996f02f18d257e7e7c,e753a1d59562a05ed72d6002cb6d11c6787d7debf07c20fa9146cfd20d975518,87a31357a4415b7b1e30de658c2cf01bb0e0e57b641b2830909d8a28313bc19b,96a57f60165364da637105fbd344d607035dd7c12cac2db115a4d4981aa99547,0b87523514f89163b7ed6531115208b5bdc1bf1fa064bc02e86ba7a0d1c4a166,646b2ab6ccaf1fce5e1b4150b8a9014ee9f48c16448fa1a3034108f6230db6e7,9b708a6c8f1cc9826a98b230b47deba179302d8fe1285fd4ad5275689422c1e4,82001e836715ec83d85c966387d6e5bcf60199898493742f527f38d38bf57c28,675c0a2d0d40b90b8388770e1ae11e3aa01648fd7744a6ee77f90f3bb98fbb65,b013cef01377319ca898f560bf55469bfd8bcd795be1198b35b4bb97662fd412,c4a781abf7428decfe0898b2598bda634e43760a3ba6aed38ce9fd3d1c7c7b21,344e504f26fd1fdabb6cd7c693fb168930b5a18d87de649199338f75d396d6fe,2be6de02d0e48bcd3de9ce6e6c071049fecbade1c985ac5f7ec7fba0dc90596c,854890512ff07be5558b455ba7ae398e7ca61c68e4c9f612db163ef56ba7bf43
"600","610104004","1.3","10104","","2","0","5","5104322","1","3","0","5.5","238","0","1","5104321","0","610104401"
"600","610104005","1.5","10104","","1","40","5","5104323","1","0","0","1.5","238","0","2","0","-40","0"
"0","610104006","1.5","10104","","1","0","5","0","1","0","0","1.5","238","0","3","0","-40","0"
"0","610105004","1.55","10105","","1","62","5","5078322","1","0","0","1.5","181","0","1","5078321","-45","0"
"0","610105005","1.55","10105","","4","0","5","5078323","1","0","490","1.5","181","0","2","0","-45","0"
"0","610105006","1.55","10105","","1","0","5","0","1","0","0","1.5","181","0","3","0","-45","0"
"600","610106004","1.2","10106","","3","0","5","5106322","1","3","12","5.5","240","0","1","5106321","0","610106401"
"600","610106005","1.2","10106","","1","60","5","5106323","1","0","0","1.5","240","0","2","0","0","610106402"
"0","610106006","1.2","10106","","1","0","5","0","1","0","0","1.5","240","0","3","0","0","0"
"600","610107004","1.4","10107","","2","0","5","5080322","1","3","0","5.5","184","0","1","5080321","-70","610107401"
"0","610107005","1.5","10107","","1","60","5","5080323","1","0","0","1.5","184","0","2","0","-70","610107402"
"0","610107006","1.5","10107","","1","0","5","0","1","0","0","1.5","184","0","3","0","-70","0"
"600","610108004","1.55","10108","","1","80","5","5108322","1","3","0","5.5","243","0","1","5108321","-35","610108401"
"600","610108005","1.55","10108","","1","60","5","5108323","1","0","0","1.5","243","0","2","0","-35","610108402"
"0","610108006","1.55","10108","","1","0","5","0","1","0","0","1.5","243","0","3","0","-35","0"
"600","610109004","2","10109","","3","0","5","5082322","1","3","20","5.5","187","0","1","5082321","-20","610109401"
"0","610109005","2","10109","","1","69","5","5082323","1","0","0","1.5","187","0","2","0","-20","0"
"0","610109006","2","10109","","1","0","5","0","1","0","0","1.5","187","0","3","0","-20","0"
"600","610110004","1","10110","","5","69","5","5110322","1","3","10000000","5.5","246","0","1","5110321","-50","610110401"
"600","610110005","0.85","10110","","2","0","5","5110323","1","0","0","1.5","246","0","2","0","-50","610110402"
"0","610110006","1","10110","","1","0","5","0","1","0","0","1.5","246","0","3","0","-50","0"
"600","610111004","1.35","10111","","1","60","5","5111322","1","3","0","5.5","246","0","1","5111321","-78","610111401"
"600","610111005","1.2","10111","","2","0","5","5111323","1","0","0","1.5","246","0","2","0","-55","610111402"
"0","610111006","1.35","10111","","1","0","5","0","1","0","0","1.5","246","0","3","0","-78","0"
"600","610112004","1.35","10112","","2","0","5","5084322","1","3","0","5.5","190","0","1","5084321","5","610112401"
"600","610112005","1.35","10112","","3","0","5","5084323","1","0","10","1.5","190","0","2","0","5","0"
"0","610112006","1.35","10112","","1","0","5","0","1","0","0","1.5","190","0","3","0","5","0"
"600","610113004","0.95","10113","","2","0","5","5085322","1","3","0","5.5","190","0","1","5085321","-20","610113401"
"600","610113005","1.2","10113","","1","68","5","5085323","1","0","0","1.5","190","0","2","0","-20","0"
"0","610113006","1.2","10113","","1","0","5","0","1","0","0","1.5","190","0","3","0","-20","0"
"600","610114004","1.25","10114","","3","0","5","5114322","1","3","16","5.5","249","0","1","5114321","20","610114401"
"600","610114005","1.25","10114","","1","58","5","5114323","1","0","0","1.5","249","0","2","0","20","610114402"
"0","610114006","1.25","10114","","1","0","5","0","1","0","0","1.5","249","0","3","0","20","0"
"600","610115004","1.4","10115","","3","0","5","5088322","1","3","15","5.5","193","0","1","5088321","-70","610115401"
"0","610115005","1.5","10115","","1","72","5","5088323","1","0","0","1.5","193","0","2","0","-70","610115402"
"0","610115006","1.5","10115","","1","0","5","0","1","0","0","1.5","193","0","3","0","-70","0"
"600","610116004","1.85","10116","","1","74","5","5116322","1","3","0","5.5","252","0","1","5116321","-25","610116401"
"0","610116005","1.85","10116","","1","53","5","5116323","1","0","0","1.5","252","0","2","0","-25","610116402"
"0","610116006","1.85","10116","","1","0","5","0","1","0","0","1.5","252","0","3","0","-25","0"
"600","610117004","1.18","10117","","1","86","5","5090322","1","3","0","5.5","196","0","1","5090321","-45","0"
"0","610117005","1.18","10117","","4","0","5","5090323","1","0","300","1.5","196","0","2","0","-45","0"
"0","610117006","1.18","10117","","1","0","5","0","1","0","0","1.5","196","0","3","0","-45","0"
"600","610118004","1.25","10118","","1","69","5","5118322","1","3","0","5.5","255","0","1","5118321","-20","610118401"
"600","610118005","1.25","10118","","1","42","5","5118323","1","0","0","1.5","255","0","2","0","-20","610118402"
"0","610118006","1.25","10118","","1","0","5","0","1","0","0","1.5","255","0","3","0","-20","0"
"600","610119004","1.4","10119","","1","70","5","5092322","1","3","0","5.5","199","0","1","5092321","-50","0"
"600","610119005","1.15","10119","","2","0","5","5092323","1","0","0","1.5","199","0","2","0","-20","610119402"
"0","610119006","1.4","10119","","1","0","5","0","1","0","0","1.5","199","0","3","0","-50","0"
"600","610120004","1.55","10120","","1","71","5","5120322","1","3","0","5.5","255","0","1","5120321","-35","610120401"
"600","610120005","1.2","10120","","2","0","5","5120323","1","0","0","1.5","255","0","2","0","-35","610120402"
"0","610120006","1.55","10120","","1","0","5","0","1","0","0","1.5","255","0","3","0","-35","0"
"600","610121004","2.2","10121","","3","0","5","5094322","1","3","10","5.5","200","0","1","5094321","-50","610121401"
"0","610121005","2.2","10121","","1","68","5","5094323","1","0","0","1.5","200","0","2","0","-50","0"
"0","610121006","2.2","10121","","1","0","5","0","1","0","0","1.5","200","0","3","0","-50","0"
"600","610122004","1.7","10122","","1","68","5","5122322","1","3","0","5.5","255","0","1","5122321","40","610122401"
"600","610122005","1","10122","","2","0","5","5122323","1","4.5","0","1.5","255","0","2","0","20","610122402"
"0","610122006","1.7","10122","","1","0","5","0","1","0","0","1.5","255","0","3","0","40","0"
"600","610123004","1.3","10123","","1","80","5","5096322","1","3","0","5.5","200","0","1","5096321","-120","0"
"600","610123005","1","10123","","2","0","5","5096323","1","0","0","1.5","200","0","2","0","-80","610123402"
"0","610123006","1.3","10123","","1","0","5","0","1","0","0","1.5","200","0","3","0","-120","0"
"600","610124004","0.83","10124","","2","0","5","5124322","1","3","0","5.5","255","0","1","5124321","-20","610124401"
"600","610124005","0.83","10124","","1","66","5","5124323","1","0","0","1.5","255","0","2","0","-20","0"
"0","610124006","0.83","10124","","1","0","5","0","1","0","0","1.5","255","0","3","0","-20","0"
"600","610125004","1.3","10125","","2","0","5","5098322","1","3","0","5.5","200","0","1","5098321","-120","610125401"
"600","610125005","1.1","10125","","2","0","5","5098323","1","0","0","1.5","200","0","2","0","-80","610125402"
"0","610125006","1.3","10125","","1","0","5","0","1","0","0","1.5","200","0","3","0","-85","0"
"600","610126004","1.5","10126","","1","83","5","5126322","1","3","0","5.5","255","0","1","5126321","-25","610126401"
"600","610126005","1.3","10126","","2","0","5","5126323","1","3","0","1.5","255","0","2","0","-25","610126402"
"0","610126006","1.5","10126","","1","0","5","0","1","0","0","1.5","255","0","3","0","-25","0"
"600","610127004","1.1","10127","","2","0","5","5100322","1","3","0","5.5","200","0","1","5100321","-50","610127401"
"600","610127005","1.5","10127","","1","64","5","5100323","1","0","0","1.5","200","0","2","0","-70","0"
"0","610127006","1.5","10127","","1","0","5","0","1","0","0","1.5","200","0","3","0","-70","0"
"600","610128004","1.85","10128","","3","0","5","5128322","1","3","15","5.5","255","0","1","5128321","-25","610128401"
"0","610128005","1.85","10128","","1","62","5","5128323","1","0","0","1.5","255","0","2","0","-25","610128402"
"0","610128006","1.85","10128","","1","0","5","0","1","0","0","1.5","255","0","3","0","-25","0"
"600","610129004","1.25","10129","","1","66","5","5102322","1","3","0","5.5","200","0","1","5102321","-85","0"
"600","610129005","1.1","10129","","2","0","5","5102323","1","0","0","1.5","200","0","2","0","-80","610129402"
"0","610129006","1.25","10129","","1","0","5","0","1","0","0","1.5","200","0","3","0","-85","0"
"600","610130004","1.2","10130","","1","78","5","5130322","1","3","0","5.5","255","0","1","5130321","0","0"
"600","610130005","1","10130","","2","0","5","5130323","1","0","0","1.5","255","0","2","0","0","610130402"
"0","610130006","1.2","10130","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610131004","1.3","10131","","2","0","5","5104322","1","3","0","5.5","200","0","1","5104321","0","610131401"
"600","610131005","1.5","10131","","1","40","5","5104323","1","0","0","1.5","200","0","2","0","-40","0"
"0","610131006","1.5","10131","","1","0","5","0","1","0","0","1.5","200","0","3","0","-40","0"
"600","610132004","1","10132","","3","0","5","5132322","1","3","15","5.5","255","0","1","5132321","-60","610132401"
"0","610132005","1","10132","","1","70","5","5132323","1","0","0","1.5","255","0","2","0","-60","610132402"
"0","610132006","1","10132","","1","0","5","0","1","0","0","1.5","255","0","3","0","-60","0"
"600","610133004","1.2","10133","","3","0","5","5106322","1","3","12","5.5","200","0","1","5106321","0","610133401"
"600","610133005","1.2","10133","","1","60","5","5106323","1","0","0","1.5","200","0","2","0","0","610133402"
"0","610133006","1.2","10133","","1","0","5","0","1","0","0","1.5","200","0","3","0","0","0"
"600","610134004","1.85","10134","","1","55","5","5134322","1","3","0","5.5","255","0","1","5134321","-50","0"
"600","610134005","1.85","10134","","3","0","5","5134323","1","3","30","1.5","255","0","2","0","-50","610134402"
"0","610134006","1.85","10134","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"600","610135004","1.55","10135","","1","85","5","5108322","1","3","0","5.5","200","0","1","5108321","-35","610135401"
"600","610135005","1.55","10135","","1","70","5","5108323","1","0","0","1.5","200","0","2","0","-35","610135402"
"0","610135006","1.55","10135","","1","0","5","0","1","0","0","1.5","200","0","3","0","-35","0"
"600","610136004","1.1","10136","","2","0","5","5136322","1","3","0","5.5","255","0","1","5136321","0","610136401"
"600","610136005","1.5","10136","","1","84","5","5136323","1","0","0","1.5","255","0","2","0","-50","0"
"0","610136006","1.5","10136","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"0","610137004","0.85","10137","","1","75","5","5137322","1","0","0","5.5","255","0","1","5137321","0","0"
"0","610137005","0.85","10137","","1","50","5","5137323","1","0","0","1.5","255","0","2","0","0","0"
"0","610137006","0.85","10137","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610138004","1","10138","","5","69","5","5110322","1","3","2000000","5.5","200","0","1","5110321","-50","610138401"
"600","610138005","0.85","10138","","2","0","5","5110323","1","0","0","1.5","200","0","2","0","-50","610138402"
"0","610138006","1","10138","","1","0","5","0","1","0","0","1.5","200","0","3","0","-50","0"
"600","610139004","1.35","10139","","1","62","5","5111322","1","3","0","5.5","200","0","1","5111321","-78","610139401"
"600","610139005","1.2","10139","","2","0","5","5111323","1","0","0","1.5","200","0","2","0","-55","610139402"
"0","610139006","1.35","10139","","1","0","5","0","1","0","0","1.5","200","0","3","0","-78","0"
"600","610140004","1.4","10140","","1","86","5","5140322","1","3","0","5.5","255","0","1","5140321","0","0"
"0","610140005","1.4","10140","","1","52","5","5140323","1","0","0","1.5","255","0","2","0","0","0"
"0","610140006","1.4","10140","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610141004","1.25","10141","","3","0","5","5114322","1","3","16","5.5","200","0","1","5114321","20","610141401"
"600","610141005","1.25","10141","","1","58","5","5114323","1","0","0","1.5","200","0","2","0","20","610141402"
"0","610141006","1.25","10141","","1","0","5","0","1","0","0","1.5","200","0","3","0","20","0"
"600","610142004","1.45","10142","","1","76","5","5142322","1","3","0","5.5","255","0","1","5142321","-33","0"
"600","610142005","1.23","10142","","2","0","5","5142323","1","3","0","1.5","255","0","2","0","-40","610142402"
"0","610142006","1.45","10142","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610143004","1.85","10143","","1","72","5","5116322","1","3","0","5.5","200","0","1","5116321","-25","610143401"
"0","610143005","1.85","10143","","1","52","5","5116323","1","0","0","1.5","200","0","2","0","-25","610143402"
"0","610143006","1.85","10143","","1","0","5","0","1","0","0","1.5","200","0","3","0","-25","0"
"600","610144004","1","10144","","1","65","5","5144322","1","3","0","5.5","255","0","1","5144321","-33","0"
"600","610144005","1","10144","","2","0","5","5144323","1","3","0","1.5","255","0","2","0","-40","610144402"
"0","610144006","1","10144","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610145004","1.25","10145","","1","74","5","5118322","1","3","0","5.5","200","0","1","5118321","-20","610145401"
"600","610145005","1.25","10145","","1","52","5","5118323","1","0","0","1.5","200","0","2","0","-20","610145402"
"0","610145006","1.25","10145","","1","0","5","0","1","0","0","1.5","200","0","3","0","-20","0"
"600","610146004","0.87","10146","","2","0","5","5146322","1","3","0","5.5","255","0","1","5146321","-45","610146401"
"0","610146005","1.18","10146","","1","58","5","5146323","1","0","0","1.5","255","0","2","0","-45","0"
"0","610146006","1.18","10146","","1","0","5","0","1","0","0","1.5","255","0","3","0","-45","0"
"600","610147004","1.55","10147","","1","76","5","5120322","1","0","0","5.5","200","0","1","5120321","-35","610147401"
"600","610147005","1.2","10147","","2","0","5","5120323","1","4","0","1.5","200","0","2","0","-35","610147402"
"0","610147006","1.55","10147","","1","0","5","0","1","0","0","1.5","200","0","3","0","-35","0"
"600","610148004","1.4","10148","","2","0","5","5148322","1","3","0","5.5","255","0","1","5148321","-50","610148401"
"0","610148005","1.7","10148","","1","72","5","5148323","1","0","0","1.5","255","0","2","0","-50","0"
"0","610148006","1.7","10148","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"600","610149004","1.7","10149","","1","68","5","5122322","1","3","0","5.5","200","0","1","5122321","40","610149401"
"600","610149005","1","10149","","2","0","5","5122323","1","4.5","0","1.5","200","0","2","0","20","610149402"
"0","610149006","1.7","10149","","1","0","5","0","1","0","0","1.5","200","0","3","0","40","0"
"0","610150004","1.35","10150","","1","71","5","5150322","1","0","0","5.5","255","0","1","5150321","-33","0"
"0","610150005","1.35","10150","","1","50","5","5150323","1","0","0","1.5","255","0","2","0","-33","0"
"0","610150006","1.35","10150","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610151004","0.83","10151","","2","0","5","5124322","1","3","0","5.5","200","0","1","5124321","-20","610151401"
"600","610151005","0.83","10151","","1","66","5","5124323","1","0","0","1.5","200","0","2","0","-20","0"
"0","610151006","0.83","10151","","1","0","5","0","1","0","0","1.5","200","0","3","0","-20","0"
"600","610152004","0.7","10152","","2","0","5","5152322","1","4.8","0","5.5","255","0","1","5152321","20","610152401"
"0","610152005","0.96","10152","","1","81","5","5152323","1","0","0","1.5","255","0","2","0","30","0"
"0","610152006","0.96","10152","","1","0","5","0","1","0","0","1.5","255","0","3","0","30","0"
"600","610153004","0.9","10153","","2","0","5","5017321","1","3","0","1.5","200","0","1","0","50","610153401"
"0","610153005","1","10153","","1","69","5","5017322","1","0","0","1.5","200","0","2","0","84","0"
"0","610153006","1","10153","","1","0","5","0","1","0","0","1.5","200","0","3","0","84","0"
"600","610154004","1.25","10154","","1","68","5","5154322","1","3","0","5.5","255","0","1","5154321","-33","0"
"600","610154005","1","10154","","2","0","5","5154323","1","3","0","1.5","255","0","2","0","-10","610154402"
"0","610154006","1.25","10154","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610126004","1.5","10155","","1","83","5","5126322","1","3","0","5.5","255","0","1","5126321","-25","610126401"
"600","610126005","1.3","10155","","2","0","5","5126323","1","3","0","1.5","255","0","2","0","-25","610126402"
"0","610126006","1.5","10155","","1","0","5","0","1","0","0","1.5","255","0","3","0","-25","0"
"600","610156004","0.85","10156","","2","0","5","5156322","1","3","0","5.5","255","0","1","5156321","5","610156401"
"600","610156005","1.11","10156","","1","75","5","5156323","1","3","0","1.5","255","0","2","0","-10","0"
"0","610156006","1.11","10156","","1","0","5","0","1","0","0","1.5","255","0","3","0","-10","0"
"600","610128004","1.85","10157","","3","0","5","5128322","1","3","15","5.5","255","0","1","5128321","-25","610128401"
"0","610128005","1.85","10157","","1","62","5","5128323","1","0","0","1.5","255","0","2","0","-25","610128402"
"0","610128006","1.85","10157","","1","0","5","0","1","0","0","1.5","255","0","3","0","-25","0"
"600","610158004","1.5","10158","","2","0","5","5158322","1","3","0","5.5","255","0","1","5158321","-40","610158401"
"0","610158005","1.75","10158","","1","65","5","5158323","1","0","0","1.5","255","0","2","0","-33","0"
"0","610158006","1.75","10158","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610130004","1.2","10159","","1","78","5","5130322","1","3","0","5.5","255","0","1","5130321","0","0"
"600","610130005","1","10159","","2","0","5","5130323","1","4.5","0","1.5","255","0","2","0","0","610130402"
"0","610130006","1.2","10159","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610160004","1.4","10160","","3","0","5","5160322","1","4.8","20","5.5","255","0","1","5160321","-35","610160401"
"0","610160005","1.4","10160","","1","70","5","5160323","1","0","0","1.5","255","0","2","0","-35","0"
"0","610160006","1.4","10160","","1","0","5","0","1","0","0","1.5","255","0","3","0","-35","0"
"600","610132004","1","10161","","3","0","5","5132322","1","3","15","5.5","255","0","1","5132321","-60","610132401"
"0","610132005","1","10161","","1","70","5","5132323","1","0","0","1.5","255","0","2","0","-60","610132402"
"0","610132006","1","10161","","1","0","5","0","1","0","0","1.5","255","0","3","0","-60","0"
"600","610134004","1.85","10163","","1","55","5","5134322","1","3","0","5.5","255","0","1","5134321","-50","0"
"600","610134005","1.85","10163","","3","0","5","5134323","1","3","30","1.5","255","0","2","0","-50","610134402"
"0","610134006","1.85","10163","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"600","610136004","1.1","10164","","2","0","5","5136322","1","3","0","5.5","255","0","1","5136321","0","610136401"
"600","610136005","1.5","10164","","1","84","5","5136323","1","0","0","1.5","255","0","2","0","-50","0"
"0","610136006","1.5","10164","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"0","610137004","0.85","10165","","1","75","5","5137322","1","0","0","5.5","255","0","1","5137321","0","0"
"0","610137005","0.85","10165","","1","50","5","5137323","1","0","0","1.5","255","0","2","0","0","0"
"0","610137006","0.85","10165","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610140004","1.4","10166","","1","86","5","5140322","1","3","0","5.5","255","0","1","5140321","0","0"
"0","610140005","1.4","10166","","1","52","5","5140323","1","0","0","1.5","255","0","2","0","0","0"
"0","610140006","1.4","10166","","1","0","5","0","1","0","0","1.5","255","0","3","0","0","0"
"600","610142004","1.45","10167","","1","76","5","5142322","1","3","0","5.5","255","0","1","5142321","-33","0"
"600","610142005","1.23","10167","","2","0","5","5142323","1","3","0","1.5","255","0","2","0","-40","610142402"
"0","610142006","1.45","10167","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610144004","1","10168","","1","65","5","5144322","1","3","0","5.5","255","0","1","5144321","-33","0"
"600","610144005","1","10168","","2","0","5","5144323","1","3","0","1.5","255","0","2","0","-40","610144402"
"0","610144006","1","10168","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610146004","0.87","10169","","2","0","5","5146322","1","3","0","5.5","255","0","1","5146321","-45","610146401"
"0","610146005","1.18","10169","","1","58","5","5146323","1","0","0","1.5","255","0","2","0","-45","0"
"0","610146006","1.18","10169","","1","0","5","0","1","0","0","1.5","255","0","3","0","-45","0"
"600","610148004","1.4","10170","","2","0","5","5148322","1","3","0","5.5","255","0","1","5148321","-50","610148401"
"0","610148005","1.7","10170","","1","72","5","5148323","1","0","0","1.5","255","0","2","0","-50","0"
"0","610148006","1.7","10170","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
"0","610150004","1.35","10171","","1","71","5","5150322","1","0","0","5.5","255","0","1","5150321","-33","0"
"0","610150005","1.35","10171","","1","50","5","5150323","1","0","0","1.5","255","0","2","0","-33","0"
"0","610150006","1.35","10171","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610152004","0.7","10172","","2","0","5","5152322","1","4.8","0","5.5","255","0","1","5152321","20","610152401"
"0","610152005","0.96","10172","","1","81","5","5152323","1","0","0","1.5","255","0","2","0","30","0"
"0","610152006","0.96","10172","","1","0","5","0","1","0","0","1.5","255","0","3","0","30","0"
"600","610154004","1.25","10173","","1","68","5","5154322","1","3","0","5.5","255","0","1","5154321","-33","0"
"600","610154005","1","10173","","2","0","5","5154323","1","3","0","1.5","255","0","2","0","-10","610154402"
"0","610154006","1.25","10173","","1","0","5","0","1","0","0","1.5","255","0","3","0","-33","0"
"600","610062004","2.5","10174","","2","0","5","5035322","1","3","0","5.5","255","0","1","5035321","5","610062401"
"600","610062005","2.5","10174","","2","0","5","5035323","1","0","0","1.5","255","0","2","0","5","610062402"
"0","610062006","2.5","10174","","1","0","5","0","1","0","0","1.5","255","0","3","0","5","0"
"600","610063004","0.4","10175","","1","73","5","5036322","1","3","0","5.5","255","0","1","5036321","-50","0"
"600","610063005","0.4","10175","","1","37","5","5036323","1","0","0","1.5","255","0","2","0","-50","0"
"0","610063006","0.4","10175","","1","0","5","0","1","0","0","1.5","255","0","3","0","-50","0"
