4334841b7ecbf41374f870a526cb8c393c88f2c2704ad824a691e0ae7f67946b,c39f5b7db52980e2617efed75f7710e73a848ef374ce08d92de7d29985762206,836206b21bf76a63f5b25de424b5745385423a3bc4f10ab7503224226676791a,8c3f862867bb794f60c2ec1c8875dda68f037c85cd7734a436f68428816a1557,04c612161234482587567941de9c75f57cf421e57e603f06eba105031c8a09e8,9ab41e7d673f7528638be4b2291c471ceb9c6da402d107d06871b196eee4c606,421cba497868a5ecc98f118649774bd75cab69ebfd0f15b59d2cf3a50a648445,5159f6265bfecbbb3a6abd9f877aebff6af864ba3e05d64b5d36caeef890fe94,8b74c159ad6711be516c6ef388acb68d51953a3a6ca8761a7709cd313ef74149,c56525fd0a625f52ebd547e3f9d94bcf2bc4ddd5beb84b75da2dfa96eb9d247a,f7b8e828a244a2dbd5ba3aac86973899cb67c3a54c12c825d9dc5ac51b98def4
"5152063","0","3","1","63067","0","doya_in_sad","","doya_talk_sad","132011","0.2"
"5152063","","21","","63068","0","vo_rag_5009","","0","vo_rag",""
"5152063","0","11","1","63069","7","這就是偶像……非常嚴峻。\n話說回來……還有\n其他不同種的體操吧？","0","1","132011","0"
"5152063","","91","","63070","0","","","0","0",""
"5152063","","3","","63071","1","doya_talk","","","132011","0.2"
"5152063","","21","","63072","0","vo_rag_5010","","0","vo_rag",""
"5152063","0","11","1","63073","7","那部分也請務必傳授給我。\n啊啊，我在旁邊看著\n就好了。","0","1","132011","0"
"5152063","","91","","63074","0","","","0","0",""
"5152063","","3","","63075","1","doya_idle","","","132011","0.2"
"5152063","","3","","63076","1","sad_talk_anger","","","131711","0.2"
"5152063","","21","","63077","0","vo_rag_5011","","0","vo_rag",""
"5152063","0","11","1","63078","9","真不愧是「強欲的魔女」。\n即使體力低落到不行，\n但求知慾卻是無限的呢。","0","1","131711","0"
"5152063","","91","","63079","0","","","0","0",""
"5152063","0","3","1","63080","0","doya_to_doya","","doya_idle_normal2","132011","0.2"
"5152063","0","3","1","63081","0","cool_in_joy2","","cool_talk_joy2","131711","0.2"
"5152063","","23","","63082","0","se_10058300_emotion_isekai_1","","","se_10058300",""
"5152063","","12","0","63083","0.8","10","","0","131711",""
"5152063","","93","","63084","","0","","","1.5",""
"5152063","","3","","63085","1","sad_idle_surprise1","","","132011","0.2"
"5152063","","3","","63086","0","ames_idol_dance","","","131711","0.2"
"5152063","","93","","63087","","0","","","1.8",""
"5152063","0","3","1","63088","0","echidna_interest_in","","echidna_interest_talk","132011","0.2"
"5152063","","23","","63089","0","se_10058300_emotion_isekai_2","","","se_10058300",""
"5152063","","12","0","63090","2","7","","0","132011",""
"5152063","","93","","63091","","0","","","1.1",""
"5152063","","93","","63092","","0","","","0.5",""
"5152063","","101","","63093","","","","","63094",""
"5152063","","25","","63094","","bgm_MC173B","","","bgm_MC173B",""
"5152063","","22","","63095","","0","","","0",""
"5152064","1","1","-295","64001","110","102611","idle_normal","410","1","1.55"
"5152064","0","1","-114","64002","105","107811","cool_idle","176","1","1.45"
"5152064","0","1","-179","64003","106","102311","joy_idle_normal","12","1","1.5"
"5152064","0","1","-116","64004","105","110311","idle_normal","-177","1","1.45"
"5152064","0","1","-258","64005","107","102111","wish_idle","-226","1","1.55"
"5152064","0","1","-260","64006","107","131911","idle_normal","115","1","1.55"
"5152064","0","1","-178","64007","106","122811","doya_idle","-350","1","1.5"
"5152064","0","1","-334","64008","108","122911","idle_normal","-391","1","1.6"
"5152064","0","1","-330","64009","108","122711","idle_normal","-60","1","1.6"
"5152064","","13","","64010","","210","","","102611",""
"5152064","","13","","64011","","207","","","131911",""
"5152064","","13","","64012","","205","","","110311",""
"5152064","","13","","64013","","208","","","122711",""
"5152064","","13","","64014","","206","","","122811",""
"5152064","","13","","64015","","208","","","122911",""
"5152064","","13","","64016","","207","","","102111",""
"5152064","","13","","64017","","206","","","102311",""
"5152064","","13","","64018","","205","","","107811",""
"5152064","1","5","-295","64019","115","11","empty","410","1","1.55"
"5152064","0","5","-260","64020","131","61","empty","115","1","1.55"
"5152064","0","5","-134","64021","131","62","empty","146","1","1.55"
"5152064","0","5","-295","64022","132","63","empty","410","1","1.55"
"5152064","0","5","-136","64023","132","64","empty","-177","1","1.55"
"5152064","","31","1.3","64024","0","1","","40","1","1"
"5152064","","31","1","64025","385","13","","-235","13","0"
"5152064","","31","1","64026","0","2","","0","2","0"
"5152064","","31","1","64027","0","3","","0","3","1"
"5152064","","91","","64028","","0","","","0",""
"5152064","","37","","64029","","telop_4","","","3",""
"5152064","","102","","64030","0","0","","","0",""
"5152064","","93","","64031","","0","","","1",""
"5152064","","3","","64032","1","sad_talk_dead","","","102611","0.2"
"5152064","","21","","64033","0","vo_rag_3001","","0","vo_rag",""
"5152064","0","11","1","64034","8","咦咦……騙人，來了一堆人啊……\n這麼早就過來，真是辛苦了啊……","0","1","102611","0"
"5152064","","91","","64035","0","","","0","0",""
"5152064","","3","","64036","1","talk_normal_surprise","","","102611","0.2"
"5152064","","21","","64037","0","vo_rag_3002","","0","vo_rag",""
"5152064","0","11","1","64038","8","雖然我其實並不想做，\n不過要開始做體操囉～","0","1","102611","0"
"5152064","","91","","64039","0","","","0","0",""
"5152064","","3","","64040","1","idle_normal","","","102611","0.2"
"5152064","","25","","64041","","bgm_MC175B","","","bgm_MC175B",""
"5152064","","32","","64042","","1","","","2",""
"5152064","","21","","64043","0","vo_rag_3003","","0","vo_rag",""
"5152064","0","11","0","64044","9","首先是原地跳躍～\n一、二、三……","2.2","1","102611","0"
"5152064","","93","","64045","0","","","0","3.2",""
"5152064","0.2","3","1","64046","0","gutara_jump3time","","tired_idle","11","0.2"
"5152064","0.2","3","1","64047","0","gutara_jump3time","","tired_idle","102611","0.2"
"5152064","","93","","64048","0","","","0","0.1",""
"5152064","0.2","3","1","64049","0","jump3time","","idle_normal","131911","0.2"
"5152064","0.2","3","1","64050","0","jump3time","","idle_normal","122911","0.2"
"5152064","0.2","3","1","64051","0","jump3time","","joy_idle_normal","102311","0.2"
"5152064","","93","","64052","0","","","0","0.1",""
"5152064","0.2","3","1","64053","0","jump3time","","idle_normal","107811","0.2"
"5152064","0.2","3","1","64054","0","jump3time","","idle_normal","110311","0.2"
"5152064","0.2","3","1","64055","0","jump3time","","wish_idle","102111","0.2"
"5152064","","93","","64056","0","","","0","0.1",""
"5152064","0.2","3","1","64057","0","jump3time","","doya_idle","122811","0.2"
"5152064","0.2","3","1","64058","0","jump3time","","idle_normal","122711","0.2"
"5152064","","93","","64059","","0","","","2.1",""
"5152064","","23","","64060","0","se_10058300_isekai_breath","","","se_10058300",""
"5152064","","93","","64061","","0","","","1.7",""
"5152064","","91","","64062","0","","","0","64044",""
"5152064","1","27","0","64063","0.5","bgm_MC173B","","0.5","bgm_MC173B","0"
"5152064","","37","","64064","","out","","","2",""
"5152064","","21","","64065","0","vo_rag_3004","","0","vo_rag",""
"5152064","","11","1","64066","8","……呼，稍微休息一下吧。","0","1","102611","0"
"5152064","","91","","64067","0","","","0","0",""
"5152064","","3","","64068","1","talk_normal_shy","","","107811","0.2"
"5152064","","21","","64069","0","vo_rag_3005","","0","vo_rag",""
"5152064","","11","1","64070","7","再怎麼說也太快了吧！？","0","1","107811","0"
"5152064","","91","","64071","0","","","0","0",""
"5152064","","3","","64072","1","idle_normal_shy","","","107811","0.2"
"5152064","","24","","64073","","0.3","","","se_10058300_isekai_breath",""
"5152064","","3","","64074","1","empty","","","11","0.2"
"5152064","","3","","64075","1","talk_normal_joy","","","102611","0.2"
"5152064","","21","","64076","0","vo_rag_3006","","0","vo_rag",""
"5152064","","11","1","64077","7","那麼接著就躺下來深呼吸～","0","1","102611","0"
"5152064","","91","","64078","0","","","0","0",""
"5152064","0","3","1","64079","0","idle_to_layLongHair","","gutara_sleepy_idle","102611","0.2"
"5152064","","93","","64080","0","","","0","0.2",""
"5152064","0","3","1","64081","0","idle_to_layLongHair","","gutara_breathLongHair_idle","131911","0.2"
"5152064","0","3","1","64082","0","idle_to_layShortHair","","gutara_breathShortHair_idle","122911","0.2"
"5152064","0","3","1","64083","0","idle_to_layShortHair","","gutara_breathShortHair_idle","102311","0.2"
"5152064","","93","","64084","0","","","0","0.2",""
"5152064","0","3","1","64085","0","idle_to_layLongHair","","gutara_breathLongHair_idle","110311","0.2"
"5152064","0","3","1","64086","0","idle_to_layShortHair","","gutara_breathShortHair_idle","122711","0.2"
"5152064","0","3","1","64087","0","idle_to_layLongHair","","gutara_breathLongHair_idle","107811","0.2"
"5152064","","93","","64088","0","","","0","0.1",""
"5152064","0","3","1","64089","0","idle_to_layShortHair","","gutara_breathShortHair_idle","102111","0.2"
"5152064","0","3","1","64090","0","idle_to_layShortHair","","gutara_breathShortHair_idle","122811","0.2"
"5152064","","121","2.8","64091","1","105","","1","0","12"
"5152064","","93","","64092","0","","","0","2",""
"5152064","-120","12","0","64093","1.5","12","","0","102611","50"
"5152064","","93","","64094","0","","","0","1.5",""
"5152064","0","3","1","64095","0","gutara_sleep2_in","","gutara_sleep2_idle","102611","0.2"
"5152064","","93","","64096","0","","","0","1.5",""
"5152064","","32","","64097","","1","","","13",""
"5152064","","21","","64098","0","vo_rag_3007","","0","vo_rag",""
"5152064","-100","11","1","64099","9","呼……唔嗯唔嗯……","0","1","102611","15"
"5152064","","91","","64100","0","","","0","0",""
"5152064","","23","","64101","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","4","","64102","","0","","","11",""
"5152064","","2","0","64103","-310","460","","0","11",""
"5152064","","3","","64104","0","gutara_sleep","","","11",""
"5152064","0","3","1","64105","0","gutara_surprise","","gutara_sleep1_idle","107811","0.2"
"5152064","","21","","64106","0","vo_rag_3008","","0","vo_rag",""
"5152064","-40","11","0","64107","8","騙人的吧？睡著了！？\n討厭，連我都變得想睡了……","1.5","1","107811","-15"
"5152064","","93","","64108","","0","","","6.8",""
"5152064","","93","","64109","","0","","","0.5",""
"5152064","","23","","64110","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","3","","64111","0","gutara_sleep2","","","62",""
"5152064","","91","","64112","0","","","0","64107",""
"5152064","0","3","1","64113","0","gutara_sleep1ShortHair_in","","gutara_sleep1_idle","122911","0.2"
"5152064","","93","","64114","0","","","0","0.2",""
"5152064","0","3","1","64115","0","gutara_sleep1ShortHair_in","","gutara_sleep1_idle","102311","0.2"
"5152064","","93","","64116","0","","","0","0.2",""
"5152064","0","3","1","64117","0","gutara_sleep1ShortHair_in","","gutara_sleep1_idle","122811","0.2"
"5152064","","93","","64118","0","","","0","1.5",""
"5152064","0","3","1","64119","0","gutara_sleepy_in","","gutara_sleep1_idle","110311","0.2"
"5152064","","21","","64120","0","vo_rag_3009","","0","vo_rag",""
"5152064","-110","11","0","64121","8","畢竟今天起得早……\n我也……呼啊……","1.5","1","110311","-40"
"5152064","","93","","64122","","0","","","7.4",""
"5152064","","23","","64123","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","3","","64124","0","gutara_sleep","","","64",""
"5152064","","91","","64125","0","","","0","64121",""
"5152064","0","3","1","64126","0","gutara_sleep1ShortHair_in","","gutara_sleep1_idle","102111","0.2"
"5152064","","93","","64127","0","","","0","0.2",""
"5152064","0","3","1","64128","0","gutara_sleep1ShortHair_in","","gutara_sleep1_idle","122711","0.2"
"5152064","","93","","64129","0","","","0","4",""
"5152064","0","3","1","64130","0","gutara_notice_in","","gutara_notice_talk_shy","131911","0.2"
"5152064","","21","","64131","0","vo_rag_3010","","0","vo_rag",""
"5152064","-50","11","1","64132","8","咦，大家都睡著了！？\n太讓人吃驚了。\n得把大家叫醒才行……","0","1","131911","-15"
"5152064","","91","","64133","0","","","0","0",""
"5152064","0","3","1","64134","0","gutara_notice_to_notice","","gutara_notice_talk_dead","131911","0.2"
"5152064","","21","","64135","0","vo_rag_3011","","0","vo_rag",""
"5152064","-50","11","1","64136","8","呼哈……\n咦，這是怎麼回事，\n連我都突然想睡了……呼","0","1","131911","-15"
"5152064","","91","","64137","0","","","0","0",""
"5152064","0","3","1","64138","0","gutara_notice_out","","gutara_sleep1_idle","131911","0.2"
"5152064","","93","","64139","0","","","0","0.5",""
"5152064","","23","","64140","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","3","","64141","0","gutara_sleep","","","61",""
"5152064","","93","","64142","0","","","0","1.3",""
"5152064","","23","","64143","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","2","0","64144","-305","-205","","0","64",""
"5152064","","3","","64145","0","gutara_sleep2","","","64",""
"5152064","","93","","64146","0","","","0","1.3",""
"5152064","","23","","64147","0","se_10058300_gutara_sleep","","","se_10058300",""
"5152064","","2","0","64148","-190","-300","","0","62",""
"5152064","","3","","64149","0","gutara_sleep","","","62",""
"5152064","","93","","64150","0","","","0","2",""
"5152064","","93","","64151","","0","","","0.5",""
"5152064","","101","","64152","","","","","64153",""
"5152064","","25","","64153","","bgm_MC173B","","","bgm_MC173B",""
"5152064","","22","","64154","","0","","","0",""
"5152065","1","1","-280","65001","109","127111","idle_normal","335","1","1.55"
"5152065","0","1","-179","65002","105","132111","wish_idle_normal","-252","1","1.5"
"5152065","0","5","-163","65003","104","4","doya_idle","-74","4","1.5"
"5152065","0","1","-264","65004","107","131911","idle_normal","29","1","1.55"
"5152065","0","1","-304","65005","109","126911","wish_idle_normal","-346","1","1.55"
"5152065","0","1","-285","65006","108","113111","idle_normal","-150","1","1.55"
"5152065","1","5","-280","65007","110","6","ghost_dokuro_idle","1000","6","1.5"
"5152065","0","6","0","65008","1","1","","1","6","0"
"5152065","0","5","-178","65009","106","7","idle_normal","-507","7","1.5"
"5152065","0","6","0","65010","1","1","","1","7","0"
"5152065","","13","","65011","","209","","","127111",""
"5152065","","13","","65012","","205","","","132111",""
"5152065","","13","","65013","","204","","","4",""
"5152065","","13","","65014","","207","","","131911",""
"5152065","","13","","65015","","209","","","126911",""
"5152065","","13","","65016","","208","","","113111",""
"5152065","","31","1.03","65017","0","1","","0","1","1"
"5152065","","31","1","65018","-507","14","","-178","14","0"
"5152065","","31","1.03","65019","0","16","","0","16","0"
"5152065","","31","1","65020","0","2","","0","2","0"
"5152065","","31","1","65021","0","3","","0","3","1"
"5152065","","31","1","65022","1000","15","","-130","15","0"
"5152065","","91","","65023","","0","","","0",""
"5152065","","37","","65024","","telop_5","","","3",""
"5152065","","102","","65025","0","0","","","0",""
"5152065","","93","","65026","","0","","","1",""
"5152065","","3","","65027","1","talk_normal","","","127111","0.2"
"5152065","","21","","65028","0","vo_rag_4001","","0","vo_rag",""
"5152065","0","11","1","65029","5","我是今天負責\n示範體操的忍。","0","1","127111","0"
"5152065","","91","","65030","0","","","0","0",""
"5152065","","3","","65031","1","talk_normal","","","127111","0.2"
"5152065","","21","","65032","0","vo_rag_4002","","0","vo_rag",""
"5152065","0","11","1","65033","7","那邊的妳也請一起做吧。\n那麼就開始吧。一二、一……","0","1","127111","0"
"5152065","","91","","65034","0","","","0","0",""
"5152065","","32","","65035","","1","","","2",""
"5152065","","25","","65036","","bgm_MC175C","","","bgm_MC175C",""
"5152065","","93","","65037","","0","","","0.5",""
"5152065","","3","","65038","1","radio_stretch1_loop","","","127111","0.3"
"5152065","","93","","65039","","0","","","0.1",""
"5152065","","3","","65040","1","radio_stretch1_loop","","","132111","0.2"
"5152065","","3","","65041","1","radio_stretch1_loop","","","4","0.2"
"5152065","","3","","65042","1","radio_stretch1_loop","","","131911","0.2"
"5152065","","3","","65043","1","radio_stretch1_loop","","","126911","0.2"
"5152065","","3","","65044","1","radio_stretch1_loop","","","113111","0.2"
"5152065","","3","","65045","1","radio_stretch1_loop","","","7","0.2"
"5152065","","93","","65046","","0","","","1",""
"5152065","","32","","65047","","1","","","16",""
"5152065","","32","","65048","","1","","","14",""
"5152065","","93","","65049","","0","","","0.7",""
"5152065","","121","2.8","65050","1","0","","1","65","12"
"5152065","","93","","65051","","0","","","1",""
"5152065","0","6","1","65052","1","1","","1","7","1"
"5152065","","93","","65053","","0","","","2.2",""
"5152065","0","3","1","65054","0","ghost_stretch1_turn","","sad_talkR","131911","0.2"
"5152065","","21","","65055","0","vo_rag_4003","","0","vo_rag",""
"5152065","50","11","0","65056","6","那個，那邊沒有任何人……\n呀啊！","0.5","1","131911","0"
"5152065","","93","","65057","","0","","","2.5",""
"5152065","0","3","1","65058","0","shock_inR","","shock_loopR","131911","0.2"
"5152065","","93","","65059","","0","","","2.1",""
"5152065","","91","","65060","0","","","0","65056",""
"5152065","","3","","65061","0","ghost_stretch2_turn","","","131911","0.2"
"5152065","","93","","65062","","0","","","0.4",""
"5152065","","3","","65063","1","radio_stretch2R_loop","","","127111","0.2"
"5152065","","93","","65064","","0","","","0.1",""
"5152065","","3","","65065","1","radio_stretch2_loop","","","132111","0.2"
"5152065","","3","","65066","1","radio_stretch2_loop","","","4","0.2"
"5152065","","3","","65067","1","radio_stretch2_loop_faceBlue","","","131911","0.2"
"5152065","","3","","65068","1","radio_stretch2_loop","","","126911","0.2"
"5152065","","3","","65069","1","radio_stretch2_loop_faceBlue","","","113111","0.2"
"5152065","","3","","65070","1","radio_stretch2_loop","","","7","0.2"
"5152065","","21","","65071","0","vo_rag_4004","","0","vo_rag",""
"5152065","50","11","0","65072","7","喂、喂喂，饒了我吧……","0.5","1","113111","0"
"5152065","","93","","65073","","0","","","6.6",""
"5152065","","21","","65074","0","vo_rag_4005","","0","vo_rag",""
"5152065","0","11","0","65075","8","沒錯，就是這樣。","0.5","1","127111","0"
"5152065","","93","","65076","","0","","","3.4",""
"5152065","","37","","65077","","spread","","","14",""
"5152065","","93","","65078","","0","","","0.3",""
"5152065","","3","","65079","1","radio_stretch1_loop_surprise1","","","127111","0.2"
"5152065","","93","","65080","","0","","","0.1",""
"5152065","","3","","65081","1","radio_stretch1_loop_faceBlue","","","132111","0.2"
"5152065","","3","","65082","1","radio_stretch1_loop","","","4","0.2"
"5152065","","3","","65083","1","radio_stretch1_loop_faceBlue","","","131911","0.2"
"5152065","","3","","65084","1","radio_stretch1_loop","","","126911","0.2"
"5152065","","3","","65085","1","radio_stretch1_loop_faceBlue","","","113111","0.2"
"5152065","","3","","65086","1","radio_stretch1_loop","","","7","0.2"
"5152065","","23","","65087","0","se_10058300_ghost_cold","","","se_10058300",""
"5152065","","93","","65088","","0","","","1",""
"5152065","","21","","65089","0","vo_rag_4006","","0","vo_rag",""
"5152065","0","11","0","65090","8","呀！姊、姊姊……","0.5","1","132111","0"
"5152065","","93","","65091","","0","","","4.6",""
"5152065","","21","","65092","0","vo_rag_4007","","0","vo_rag",""
"5152065","0","11","0","65093","8","二二、三四……","0.5","1","127111","0"
"5152065","","93","","65094","","0","","","3.7",""
"5152065","","93","","65095","","0","","","1.1",""
"5152065","","91","","65096","0","","","0","0",""
"5152065","","3","","65097","1","radio_stretch2R_loop","","","127111","0.2"
"5152065","","93","","65098","","0","","","0.1",""
"5152065","","3","","65099","1","radio_stretch2_loop_faceBlue","","","132111","0.2"
"5152065","","3","","65100","1","radio_stretch2_loop","","","4","0.2"
"5152065","","3","","65101","1","radio_stretch2_loop_faceBlue","","","131911","0.2"
"5152065","","3","","65102","1","radio_stretch2_loop","","","126911","0.2"
"5152065","","3","","65103","1","radio_stretch2_loop_faceBlue","","","113111","0.2"
"5152065","","3","","65104","1","radio_stretch2_loop","","","7","0.2"
"5152065","","21","","65105","0","vo_rag_4008","","0","vo_rag",""
"5152065","0","11","0","65106","8","是風。\n絕對是風造成的。\n集中精神在體操上，雷姆。","0.5","1","4","0"
"5152065","","93","","65107","","0","","","5.1",""
"5152065","","93","","65108","","0","","","0",""
"5152065","","32","","65109","","1","","","15",""
"5152065","","33","11","65110","-130","197","","0.8","15",""
"5152065","","2","11","65111","-280","197","","0.8","6",""
"5152065","","23","","65112","0","se_10058300_ghost_soul","","","se_10058300",""
"5152065","","93","","65113","","0","","","0.5",""
"5152065","0","3","1","65114","0","shock_jump","","escape","131911","0.2"
"5152065","0","3","1","65115","0","shock_jump","","escape","113111","0.2"
"5152065","","21","","65116","0","vo_rag_4010","","0","vo_rag",""
"5152065","80","11","0","65117","20","呀啊啊啊──！","0.8","0","131911","20"
"5152065","","21","","65118","1","vo_rag_4011","","0","vo_rag",""
"5152065","80","11","0","65119","18","咿、咿咿咿咿──！？","0","0","113111","-20"
"5152065","","93","","65120","","0","","","0.3",""
"5152065","","4","","65121","","0","","","6",""
"5152065","","93","","65122","","0","","","0.7",""
"5152065","","2","0","65123","-264","-1050","","2","131911",""
"5152065","","2","0","65124","-285","-1229","","2","113111",""
"5152065","","37","","65125","","out","","","2",""
"5152065","","37","","65126","","out","","","16",""
"5152065","","37","","65127","","out","","","14",""
"5152065","1","27","0","65128","0.5","bgm_MC173B","","0.5","bgm_MC173B","0"
"5152065","","3","","65129","1","idle_normal","","","7","0.2"
"5152065","0","6","0","65130","1","1","","1","7","1.2"
"5152065","","3","","65131","1","sad_idle_normal","","","127111","0.2"
"5152065","","93","","65132","","0","","","0.1",""
"5152065","","3","","65133","1","idle_normal_surprise1","","","132111","0.2"
"5152065","","3","","65134","1","idle_normal_surprise1","","","4","0.2"
"5152065","","3","","65135","1","idle_normal","","","126911","0.2"
"5152065","","93","","65136","","0","","","0.1",""
"5152065","0","6","1","65137","1","1","","1","6","1"
"5152065","","93","","65138","","0","","","2",""
"5152065","","21","","65139","0","vo_rag_4009","","0","vo_rag",""
"5152065","20","11","1","65140","8","喂──忍……\n我可找到妳了。","0","1","6","0"
"5152065","","91","","65141","","","","","0",""
"5152065","","3","","65142","1","sad_talk_talk2","","","127111","0.2"
"5152065","0","3","1","65143","0","ghost_dokuro_turn","","ghost_dokuro_idleR","6","0.2"
"5152065","","21","","65144","0","vo_rag_4012","","0","vo_rag",""
"5152065","0","11","1","65145","8","那麼，大家打起精神，\n繼續做體操吧。","0","1","127111","0"
"5152065","","91","","65146","0","","","0","65145",""
"5152065","","3","","65147","1","radio_stretch1_loop_surprise1","","","127111","0.2"
"5152065","","93","","65148","","0","","","0.1",""
"5152065","","3","","65149","1","radio_stretch1_loop","","","132111","0.2"
"5152065","","3","","65150","1","radio_stretch1_loop","","","4","0.2"
"5152065","","3","","65151","1","radio_stretch1_loop","","","126911","0.2"
"5152065","","93","","65152","","0","","","2.5",""
"5152065","","93","","65153","","0","","","0.5",""
"5152065","","101","","65154","","","","","65155",""
"5152065","","25","","65155","","bgm_MC173B","","","bgm_MC173B",""
"5152065","","22","","65156","","0","","","0",""
"5152065","","22","","65157","","0","","","1",""
"5152066","0","1","-259","66001","108","131911","idle_normal","-151","1","1.55"
"5152066","0","1","-295","66002","110","132111","wish_idle_normal","-460","1","1.55"
"5152066","0","5","-277","66003","109","4","doya_idle","-305","4","1.55"
"5152066","1","1","-258","66004","105","107511","idle_normal","89","1","1.55"
"5152066","1","1","-297","66005","107","107611","wish_idle_normal","407","1","1.55"
"5152066","1","1","-278","66006","106","107811","cool_idle","245","1","1.55"
"5152066","1","1","-142","66007","103","126911","wish_idle_normal","329","1","1.45"
"5152066","1","1","-158","66008","104","110311","idle_normal","479","1","1.45"
"5152066","1","1","-132","66009","102","113511","sad_idle_normal","178","1","1.45"
"5152066","0","5","-259","66010","107","5","empty","-151","5","1.55"
"5152066","0","5","120","66011","210","2","empty","15","2","0.75"
"5152066","","13","","66012","","208","","","131911",""
"5152066","","13","","66013","","210","","","132111",""
"5152066","","13","","66014","","209","","","4",""
"5152066","","13","","66015","","205","","","107511",""
"5152066","","13","","66016","","207","","","107611",""
"5152066","","13","","66017","","206","","","107811",""
"5152066","","13","","66018","","203","","","126911",""
"5152066","","13","","66019","","204","","","110311",""
"5152066","","13","","66020","","202","","","113511",""
"5152066","","31","1","66021","0","1","","0","1","1"
"5152066","","31","1","66022","0","4","","0","4","0"
"5152066","","31","1","66023","0","2","","0","2","0"
"5152066","","31","1","66024","0","3","","0","3","1"
"5152066","","31","1","66025","0","17","","0","17","0"
"5152066","","91","","66026","","0","","","0",""
"5152066","","37","","66027","","telop_6","","","3",""
"5152066","","102","","66028","0","0","","","0",""
"5152066","","93","","66029","","0","","","1",""
"5152066","","3","","66030","1","talk_normal_joy","","","131911","0.2"
"5152066","","21","","66031","0","vo_rag_1001","","0","vo_rag",""
"5152066","5","11","1","66032","6","那麼各位，\n廣播體操要開始囉！","0","1","131911","-10"
"5152066","","91","","66033","0","","","0","66032",""
"5152066","","3","","66034","1","idle_normal_joy","","","131911","0.2"
"5152066","0","3","1","66035","0","gutsB_in","","gutsB_idle","132111","0.2"
"5152066","0","3","1","66036","0","cool_in_talk2","","cool_talk_talk2","4","0.2"
"5152066","0","3","1","66037","0","handsup_in","","handsup_loop","107511","0.2"
"5152066","","3","","66038","1","wish_talk","","","107611","0.2"
"5152066","","3","","66039","1","wish2_idle","","","126911","0.2"
"5152066","","3","","66040","1","joy_idle","","","110311","0.2"
"5152066","0","3","1","66041","0","doya_in","","doya_idle_normal2","107811","0.2"
"5152066","","3","","66042","1","wish_talk_joy_shy","","","113511","0.2"
"5152066","","93","","66043","0","","","0","2.5",""
"5152066","","25","","66044","","bgm_MC175A","","","bgm_MC175A",""
"5152066","","32","","66045","","1","","","2",""
"5152066","","3","","66046","1","wish_idle_normal","","","132111","0.2"
"5152066","","3","","66047","1","doya_idle","","","4","0.2"
"5152066","","3","","66048","1","idle_normal","","","107511","0.2"
"5152066","","3","","66049","1","wish_idle_normal","","","107611","0.2"
"5152066","","3","","66050","1","cool_idle","","","126911","0.2"
"5152066","","3","","66051","1","wish_idle_normal","","","110311","0.2"
"5152066","","3","","66052","1","idle_normal","","","107811","0.2"
"5152066","","3","","66053","1","sad_idle_normal","","","113511","0.2"
"5152066","","21","","66054","0","vo_rag_1002","","0","vo_rag",""
"5152066","5","11","0","66055","4","首先先蹦蹦地跳起來，\n放鬆全身。","0.5","1","131911","-10"
"5152066","","93","","66056","","0","","","0.5",""
"5152066","","3","","66057","1","radio_jump_loop_normal2","","","131911","0.2"
"5152066","","93","","66058","0","","","0","1.6",""
"5152066","","3","","66059","1","radio_jump_loop","","","132111","0.2"
"5152066","","3","","66060","1","radio_jump_loop_talk2","","","4","0.2"
"5152066","","93","","66061","0","","","0","0.1",""
"5152066","","3","","66062","1","radio_jump_loop","","","107511","0.2"
"5152066","","3","","66063","1","radio_jump_loop","","","107611","0.2"
"5152066","","3","","66064","1","radio_jump_loop","","","126911","0.2"
"5152066","","3","","66065","1","radio_jump_loop","","","110311","0.2"
"5152066","","3","","66066","1","radio_jump_loop","","","107811","0.2"
"5152066","","3","","66067","1","radio_jump_loop","","","113511","0.2"
"5152066","","93","","66068","","0","","","3",""
"5152066","","91","","66069","0","","","0","66055",""
"5152066","","21","","66070","0","vo_rag_1003","","0","vo_rag",""
"5152066","5","11","0","66071","7","即便只是跳躍\n也意外地累人呢。","0.5","1","4","-10"
"5152066","","93","","66072","","0","","","3.2",""
"5152066","","91","","66073","0","","","0","66071",""
"5152066","","93","","66074","","0","","","1.5",""
"5152066","","3","","66075","1","idle_normal","","","131911","0.3"
"5152066","","3","","66076","1","wish_talk","","","132111","0.3"
"5152066","","3","","66077","1","cool_idle","","","4","0.3"
"5152066","","93","","66078","","0","","","0.1",""
"5152066","","3","","66079","1","idle_normal","","","107511","0.3"
"5152066","","3","","66080","1","wish_idle","","","107611","0.3"
"5152066","","3","","66081","1","wish_idle_normal","","","126911","0.3"
"5152066","","3","","66082","1","idle_normal","","","110311","0.3"
"5152066","","3","","66083","1","cool_idle","","","107811","0.3"
"5152066","","3","","66084","1","sad_idle_normal","","","113511","0.3"
"5152066","","21","","66085","0","vo_rag_1004","","0","vo_rag",""
"5152066","5","11","0","66086","7","接下來要伸展手腳喔。\n打起精神來做吧。","0.5","1","132111","10"
"5152066","","93","","66087","","0","","","5",""
