11347a95b5f356207aef3ae1ca98584b569dcf411ee14e5326d50332a1948a45,1614f92b4b46fcea2b74fa09e490480c798ba315f83ba9cc8bbdff877a3f97e9,50580523ad22421986e18f99d6f9af03d8583847092ceb068548a29b0d0091bf,4e38f869433aa3fa878ecded6569137339221b0efd42f4179d40ca0df04730b0,96a9aa2e6c4f5706e918b23bf70bbc05b81fc2daac60e181bca46c436e370caf,1a9af1e0e275fe0776857d5ad7f34706ac4b014fdd7fb7f9299470aedf729f85,31e29f48fd19c915e42d2a1ce6e23de8d6c89fdf5f95b931170e3420aff76048,88007b79e4c15c22137e4241c9143aa650431f99d8d7fc5ed7e51c79fc48f86b,8d8b36be59d79ab6d5f2e6b3f463aaaa153b681d65e8514c232b68ef6c785897,061ea75640330052b49c26f8facf7b3858ad178f622ffb863803d9c06abbac48,aa66f3e6835fa9cca64b7d80d9b99277206921c42ce05f10de571847ff2e483f,8b9045220faf11a788da682dab5671a28d5bb680d31c8bbe3349c5016e7a7271,a6cdab0b6479082817f74248d48603a5efe32faa6a5ad0893ecc82e7f31747aa,9b17e209a21e49cd5f90bf5d21bd811970b195e5b15f596493485e33ba5203ed,159b25b3e02eaf21d6cd0dc36cb2ea67c8ab49035dd33d889fb4520758caff85,f23d325ecd59fc554f50f180fe4dcae0322fad9f3fe2c57b33ee1e9b7ee3a201,68d9cfca7d5c5bd868df0aed34686d63b0f99e80c9f204a382776d337572915d,e2bf7bc870529d4d37baea3ed278c3fd49782119d97ffff8375b9839d6476115,cbe5354815ff5a9aa74fba4bcd000733c6c711f1b2bd6f53f2a7e99c7272de61,809184dda5c5c4acb97ee0261831b488ee456732071ba1045ab9dce8086564bc,dff647ca5732f4251c033857a01f3ad815c2e7091854eecbb96ab922f5fca5a0,af5ef82e7f84c5463f8368365d3898b5ec01e133b9cc2cc2ea648e502fe60944,920a70233ff74f67b5ea30a25043865751e13b30806216ce1f38aff499a70579,34ea75555309f79a3f3fc6464d861d568afbb105b44f6e562a657696170e3bd6,134aca6c825e2bb9b4d71ef2e7da546a2f43c50326e367740abb03be176414dd,7a47f9ec25af3142a87d38362c3801f27077f8bd074d46bae997a25dc2301865,a583cf6baf0435049a0ed191e5756a239030d18361ec57bc9bc185276e938770,8ef26f934854b8ac0e05c48892a5fac84082f4c23df4e91726b3cd8fd1fbf54a,01f963f313b6683f3756fb8e950dc7767c2bf43b3b5b660d356a692ee727d82e,18992698059535a50233c2341a41398bb588657d54aaec9a9a72ecc36486b0f3,564cbde5e12de517b7ef1e8446df234ec76c26ce1bfc708058a2e3998b149c42,a9ff74366f7c1e803fa82a12b24b333bfa09f40e8b182fafc08cb31fbd0a34f8,a8ff5e3d167a80c145ac1a6194dd453adf951669709bb26dcbc3a711cd36900f,e8fb7bfaae743d00869e0c138aeede1e36342a43f5b9eff55168400e16ea3da1,2f6a98845817265f0ca6710372a1ae1f28dd76bcc52914bdb4bccc57bcf963eb,5064e8d3075d42bf3b199ef7b2f861c4da5fb5cc623809135896341d5eda64ac,2a39ebb21bc9434937590133e0ed052a7e08b9e3b4c40ede7db1cc43fc538fe0,b84a716799817cd525a1bbaadc1be7d8addc5872ef5ce56bee43697f8370bbfd,5bed1e9cfe047b63b07ecd4e4de5181a0386894e1c69fabd163959be5726ff0c,1f062ffc398956f86e8adf2523014bbb3808d9302b2cbea307ab239f12f5b748,801a6edf539324be6938c5c4f6ecb880ed4f954415756e9d1b437f384d5e57ef,cbc2d0bf37a111005976a0d38656c1e7e1e17cc2b0d2a1cac10a21587e8caac8,f6e50750171c9d4610b26285bf18045c66176ffb5108f51413f9c6dc9b310156,95c1af5bf5f2fc01e5ba04ddf6e2f4de6681afe3f8eed3f30743522a278784ae
"0","10240103","2.4","2","401044091","10240101","0","1024","401044061","0","0","0","2.6","2","1009116","0","710121","10240102","401044101","1009116","1009116","-1","401044081","5","2","3","0","4","0","2.4","10240104","0.06","1","79","0","1009116","0","0","0","1009116","401044071","10240105","0","1000000"
"0","10250103","1.3","1.2","401044341","10250101","0","1025","401044311","0","0","0","1.5","1","1010104","0","710011","10250102","401044351","1010103","1010101","1","401044331","1","1.2","1","0","1","0","1.4","10250104","0.03","1","80","0","1010102","0","0","0","1010105","401044321","10250105","0","1000000"
"0","10250103","1.3","1.2","401044391","10250101","0","1025","401044361","0","0","0","1.5","2","1010109","0","710011","10250102","401044401","1010108","1010106","3","401044381","2","1.2","2","0","2","0","1.4","10250104","0.06","1","81","0","1010107","0","0","0","1010110","401044371","10250105","0","1000000"
"0","10250103","1.8","1.6","401044441","10250101","0","1025","401044411","0","0","0","2","2","1010114","0","710011","10250102","401044451","1010113","1010111","4","401044431","4","1.6","3","0","4","0","1.9","10250104","0.06","1","82","0","1010112","0","0","0","1010115","401044421","10250105","0","1000000"
"0","10250103","2.4","2","401044441","10250101","0","1025","401044411","0","0","0","2.6","2","1010116","0","710011","10250102","401044451","1010116","1010116","-1","401044431","5","2","3","0","4","0","2.4","10250104","0.06","1","83","0","1010116","0","0","0","1010116","401044421","10250105","0","1000000"
"0","10260103","1.3","1.2","401044691","10260101","0","1026","401044661","0","0","0","1.5","1","1011104","0","710021","10260102","401044701","1011103","1011101","1","401044681","1","1.2","1","0","1","0","1.4","10260104","0.03","1","84","0","1011102","0","0","0","1011105","401044671","10260105","0","1000000"
"0","10260103","1.3","1.2","401044741","10260101","0","1026","401044711","0","0","0","1.5","2","1011109","0","710021","10260102","401044751","1011108","1011106","3","401044731","2","1.2","2","0","2","0","1.4","10260104","0.06","1","85","0","1011107","0","0","0","1011110","401044721","10260105","0","1000000"
"0","10260103","1.8","1.6","401044791","10260101","0","1026","401044761","0","0","0","2","2","1011114","0","710021","10260102","401044801","1011113","1011111","4","401044781","4","1.6","3","0","4","0","1.9","10260104","0.06","1","86","0","1011112","0","0","0","1011115","401044771","10260105","0","1000000"
"0","10260103","2.4","2","401044791","10260101","0","1026","401044761","0","0","0","2.6","2","1011116","0","710021","10260102","401044801","1011116","1011116","-1","401044781","5","2","3","0","4","0","2.4","10260104","0.06","1","87","0","1011116","0","0","0","1011116","401044771","10260105","0","1000000"
"0","10270103","1.3","1.2","401045041","10270101","0","1027","401045011","0","0","0","1.5","1","1012104","0","710031","10270102","401045051","1012103","1012101","1","401045031","1","1.2","1","0","1","0","1.4","10270104","0.03","1","88","0","1012102","0","0","0","1012105","401045021","10270105","0","1000000"
"0","10270103","1.3","1.2","401045091","10270101","0","1027","401045061","0","0","0","1.5","2","1012109","0","710031","10270102","401045101","1012108","1012106","3","401045081","2","1.2","2","0","2","0","1.4","10270104","0.06","1","89","0","1012107","0","0","0","1012110","401045071","10270105","0","1000000"
"0","10270103","1.8","1.6","401045141","10270101","0","1027","401045111","0","0","0","2","2","1012114","0","710031","10270102","401045151","1012113","1012111","4","401045131","4","1.6","3","0","4","0","1.9","10270104","0.06","1","90","0","1012112","0","0","0","1012115","401045121","10270105","0","1000000"
"0","10270103","2.4","2","401045141","10270101","0","1027","401045111","0","0","0","2.6","2","1012116","0","710031","10270102","401045151","1012116","1012116","-1","401045131","5","2","3","0","4","0","2.4","10270104","0.06","1","91","0","1012116","0","0","0","1012116","401045121","10270105","0","1000000"
"0","10280103","1.3","1.2","401045391","10280101","0","1028","401045361","0","0","0","1.5","1","1013104","0","710041","10280102","401045401","1013103","1013101","1","401045381","1","1.2","1","0","1","0","1.4","10280104","0.03","1","92","0","1013102","0","0","0","1013105","401045371","10280105","0","1000000"
"0","10280103","1.3","1.2","401045441","10280101","0","1028","401045411","0","0","0","1.5","2","1013109","0","710041","10280102","401045451","1013108","1013106","3","401045431","2","1.2","2","0","2","0","1.4","10280104","0.06","1","93","0","1013107","0","0","0","1013110","401045421","10280105","0","1000000"
"0","10280103","1.8","1.6","401045491","10280101","0","1028","401045461","0","0","0","2","2","1013114","0","710041","10280102","401045501","1013113","1013111","4","401045481","4","1.6","3","0","4","0","1.9","10280104","0.06","1","94","0","1013112","0","0","0","1013115","401045471","10280105","0","1000000"
"0","10280103","2.4","2","401045491","10280101","0","1028","401045461","0","0","0","2.6","2","1013116","0","710041","10280102","401045501","1013116","1013116","-1","401045481","5","2","3","0","4","0","2.4","10280104","0.06","1","95","0","1013116","0","0","0","1013116","401045471","10280105","0","1000000"
"0","10290103","1.3","1.2","401045741","10290101","0","1029","401045711","0","0","0","1.5","1","1014104","0","710051","10290102","401045751","1014103","1014101","1","401045731","1","1.2","1","0","1","0","1.4","10290104","0.03","1","96","0","1014102","0","0","0","1014105","401045721","10290105","0","1000000"
"0","10290103","1.3","1.2","401045791","10290101","0","1029","401045761","0","0","0","1.5","2","1014109","0","710051","10290102","401045801","1014108","1014106","3","401045781","2","1.2","2","0","2","0","1.4","10290104","0.06","1","97","0","1014107","0","0","0","1014110","401045771","10290105","0","1000000"
"0","10290103","1.8","1.6","401045841","10290101","0","1029","401045811","0","0","0","2","2","1014114","0","710051","10290102","401045851","1014113","1014111","4","401045831","4","1.6","3","0","4","0","1.9","10290104","0.06","1","98","0","1014112","0","0","0","1014115","401045821","10290105","0","1000000"
"0","10290103","2.4","2","401045841","10290101","0","1029","401045811","0","0","0","2.6","2","1014116","0","710051","10290102","401045851","1014116","1014116","-1","401045831","5","2","3","0","4","0","2.4","10290104","0.06","1","99","0","1014116","0","0","0","1014116","401045821","10290105","0","1000000"
"0","10300103","1.3","1.2","401046091","10300101","0","1030","401046061","0","0","0","1.5","1","1015104","0","710061","10300102","401046101","1015103","1015101","1","401046081","1","1.2","1","0","1","0","1.4","10300104","0.03","1","100","0","1015102","0","0","0","1015105","401046071","10300105","0","1000000"
"0","10300103","1.3","1.2","401046141","10300101","0","1030","401046111","0","0","0","1.5","2","1015109","0","710061","10300102","401046151","1015108","1015106","3","401046131","2","1.2","2","0","2","0","1.4","10300104","0.06","1","101","0","1015107","0","0","0","1015110","401046121","10300105","0","1000000"
"0","10300103","1.8","1.6","401046191","10300101","0","1030","401046161","0","0","0","2","2","1015114","0","710061","10300102","401046201","1015113","1015111","4","401046181","4","1.6","3","0","4","0","1.9","10300104","0.06","1","102","0","1015112","0","0","0","1015115","401046171","10300105","0","1000000"
"0","10300103","2.4","2","401046191","10300101","0","1030","401046161","0","0","0","2.6","2","1015116","0","710061","10300102","401046201","1015116","1015116","-1","401046181","5","2","3","0","4","0","2.4","10300104","0.06","1","103","0","1015116","0","0","0","1015116","401046171","10300105","0","1000000"
"0","10310103","1.3","1.2","401046441","10310101","0","1031","401046411","0","0","0","1.5","1","1016104","0","710071","10310102","401046451","1016103","1016101","1","401046431","1","1.2","1","0","1","0","1.4","10310104","0.03","1","104","0","1016102","0","0","0","1016105","401046421","10310105","0","1000000"
"0","10310103","1.3","1.2","401046491","10310101","0","1031","401046461","0","0","0","1.5","2","1016109","0","710071","10310102","401046501","1016108","1016106","3","401046481","2","1.2","2","0","2","0","1.4","10310104","0.06","1","105","0","1016107","0","0","0","1016110","401046471","10310105","0","1000000"
"0","10310103","1.8","1.6","401046541","10310101","0","1031","401046511","0","0","0","2","2","1016114","0","710071","10310102","401046551","1016113","1016111","4","401046531","4","1.6","3","0","4","0","1.9","10310104","0.06","1","106","0","1016112","0","0","0","1016115","401046521","10310105","0","1000000"
"0","10310103","2.4","2","401046541","10310101","0","1031","401046511","0","0","0","2.6","2","1016116","0","710071","10310102","401046551","1016116","1016116","-1","401046531","5","2","3","0","4","0","2.4","10310104","0.06","1","107","0","1016116","0","0","0","1016116","401046521","10310105","0","1000000"
"0","10320103","1.3","1.2","401046791","10320101","0","1032","401046761","0","0","0","1.5","1","1017104","0","710081","10320102","401046801","1017103","1017101","1","401046781","1","1.2","1","0","1","0","1.4","10320104","0.03","1","108","0","1017102","0","0","0","1017105","401046771","10320105","0","1000000"
"0","10320103","1.3","1.2","401046841","10320101","0","1032","401046811","0","0","0","1.5","2","1017109","0","710081","10320102","401046851","1017108","1017106","3","401046831","2","1.2","2","0","2","0","1.4","10320104","0.06","1","109","0","1017107","0","0","0","1017110","401046821","10320105","0","1000000"
"0","10320103","1.8","1.6","401046891","10320101","0","1032","401046861","0","0","0","2","2","1017114","0","710081","10320102","401046901","1017113","1017111","4","401046881","4","1.6","3","0","4","0","1.9","10320104","0.06","1","110","0","1017112","0","0","0","1017115","401046871","10320105","0","1000000"
"0","10320103","2.4","2","401046891","10320101","0","1032","401046861","0","0","0","2.6","2","1017116","0","710081","10320102","401046901","1017116","1017116","-1","401046881","5","2","3","0","4","0","2.4","10320104","0.06","1","111","0","1017116","0","0","0","1017116","401046871","10320105","0","1000000"
"0","10330103","1.3","1.2","401047141","10330101","0","1033","401047111","0","0","0","1.5","1","1018104","0","710091","10330102","401047151","1018103","1018101","1","401047131","1","1.2","1","0","1","0","1.4","10330104","0.03","1","112","0","1018102","0","0","0","1018105","401047121","10330105","0","1000000"
"0","10330103","1.3","1.2","401047191","10330101","0","1033","401047161","0","0","0","1.5","2","1018109","0","710091","10330102","401047201","1018108","1018106","3","401047181","2","1.2","2","0","2","0","1.4","10330104","0.06","1","113","0","1018107","0","0","0","1018110","401047171","10330105","0","1000000"
"0","10330103","1.8","1.6","401047241","10330101","0","1033","401047211","0","0","0","2","2","1018114","0","710091","10330102","401047251","1018113","1018111","4","401047231","4","1.6","3","0","4","0","1.9","10330104","0.06","1","114","0","1018112","0","0","0","1018115","401047221","10330105","0","1000000"
"0","10330103","2.4","2","401047241","10330101","0","1033","401047211","0","0","0","2.6","2","1018116","0","710091","10330102","401047251","1018116","1018116","-1","401047231","5","2","3","0","4","0","2.4","10330104","0.06","1","115","0","1018116","0","0","0","1018116","401047221","10330105","0","1000000"
"0","10340103","1.3","1.2","401047541","10340101","0","1034","401047511","0","0","0","1.5","1","1019104","0","710101","10340102","401047551","1019103","1019101","1","401047531","1","1.2","1","0","1","0","1.4","10340104","0.03","1","116","0","1019102","0","0","0","1019105","401047521","10340105","0","1000000"
"0","10340103","1.3","1.2","401047591","10340101","0","1034","401047561","0","0","0","1.5","2","1019109","0","710101","10340102","401047601","1019108","1019106","3","401047581","2","1.2","2","0","2","0","1.4","10340104","0.06","1","117","0","1019107","0","0","0","1019110","401047571","10340105","0","1000000"
"0","10340103","1.8","1.6","401047641","10340101","0","1034","401047611","0","0","0","2","2","1019114","0","710101","10340102","401047651","1019113","1019111","4","401047631","4","1.6","3","0","4","0","1.9","10340104","0.06","1","118","0","1019112","0","0","0","1019115","401047621","10340105","0","1000000"
"0","10340103","2.4","2","401047641","10340101","0","1034","401047611","0","0","0","2.6","2","1019116","0","710101","10340102","401047651","1019116","1019116","-1","401047631","5","2","3","0","4","0","2.4","10340104","0.06","1","119","0","1019116","0","0","0","1019116","401047621","10340105","0","1000000"
"0","10350103","1.3","1.2","401047941","10350101","0","1035","401047911","0","0","0","1.5","1","1020104","0","710111","10350102","401047951","1020103","1020101","1","401047931","1","1.2","1","0","1","0","1.4","10350104","0.03","1","120","0","1020102","0","0","0","1020105","401047921","10350105","0","1000000"
"0","10350103","1.3","1.2","401047991","10350101","0","1035","401047961","0","0","0","1.5","2","1020109","0","710111","10350102","401048001","1020108","1020106","3","401047981","2","1.2","2","0","2","0","1.4","10350104","0.06","1","121","0","1020107","0","0","0","1020110","401047971","10350105","0","1000000"
"0","10350103","1.8","1.6","401048041","10350101","0","1035","401048011","0","0","0","2","2","1020114","0","710111","10350102","401048051","1020113","1020111","4","401048031","4","1.6","3","0","4","0","1.9","10350104","0.06","1","122","0","1020112","0","0","0","1020115","401048021","10350105","0","1000000"
"0","10350103","2.4","2","401048041","10350101","0","1035","401048011","0","0","0","2.6","2","1020116","0","710111","10350102","401048051","1020116","1020116","-1","401048031","5","2","3","0","4","0","2.4","10350104","0.06","1","123","0","1020116","0","0","0","1020116","401048021","10350105","0","1000000"
"0","10360103","1.3","1.2","401048341","10360101","0","1036","401048311","0","0","0","1.5","1","1021104","0","710121","10360102","401048351","1021103","1021101","1","401048331","1","1.2","1","0","1","0","1.4","10360104","0.03","1","124","0","1021102","0","0","0","1021105","401048321","10360105","0","1000000"
"0","10360103","1.3","1.2","401048391","10360101","0","1036","401048361","0","0","0","1.5","2","1021109","0","710121","10360102","401048401","1021108","1021106","3","401048381","2","1.2","2","0","2","0","1.4","10360104","0.06","1","125","0","1021107","0","0","0","1021110","401048371","10360105","0","1000000"
"0","10360103","1.8","1.6","401048441","10360101","0","1036","401048411","0","0","0","2","2","1021114","0","710121","10360102","401048451","1021113","1021111","4","401048431","4","1.6","3","0","4","0","1.9","10360104","0.06","1","126","0","1021112","0","0","0","1021115","401048421","10360105","0","1000000"
"0","10360103","2.4","2","401048441","10360101","0","1036","401048411","0","0","0","2.6","2","1021116","0","710121","10360102","401048451","1021116","1021116","-1","401048431","5","2","3","0","4","0","2.4","10360104","0.06","1","127","0","1021116","0","0","0","1021116","401048421","10360105","0","1000000"
"0","10370103","1.3","1.2","401048741","10370101","0","1037","401048711","0","0","0","1.5","1","1022104","0","710011","10370102","401048751","1022103","1022101","1","401048731","1","1.2","1","0","1","0","1.4","10370104","0.03","1","128","0","1022102","0","0","0","1022105","401048721","10370105","0","1000000"
"0","10370103","1.3","1.2","401048791","10370101","0","1037","401048761","0","0","0","1.5","2","1022109","0","710011","10370102","401048801","1022108","1022106","3","401048781","2","1.2","2","0","2","0","1.4","10370104","0.06","1","129","0","1022107","0","0","0","1022110","401048771","10370105","0","1000000"
"0","10370103","1.8","1.6","401048841","10370101","0","1037","401048811","0","0","0","2","2","1022114","0","710011","10370102","401048851","1022113","1022111","4","401048831","4","1.6","3","0","4","0","1.9","10370104","0.06","1","130","0","1022112","0","0","0","1022115","401048821","10370105","0","1000000"
"0","10370103","2.4","2","401048841","10370101","0","1037","401048811","0","0","0","2.6","2","1022116","0","710011","10370102","401048851","1022116","1022116","-1","401048831","5","2","3","0","4","0","2.4","10370104","0.06","1","131","0","1022116","0","0","0","1022116","401048821","10370105","0","1000000"
"0","10380103","1.3","1.2","401049141","10380101","0","1038","401049111","0","0","0","1.5","1","1023104","0","710021","10380102","401049151","1023103","1023101","1","401049131","1","1.2","1","0","1","0","1.4","10380104","0.03","1","132","0","1023102","0","0","0","1023105","401049121","10380105","0","1000000"
"0","10380103","1.3","1.2","401049191","10380101","0","1038","401049161","0","0","0","1.5","2","1023109","0","710021","10380102","401049201","1023108","1023106","3","401049181","2","1.2","2","0","2","0","1.4","10380104","0.06","1","133","0","1023107","0","0","0","1023110","401049171","10380105","0","1000000"
"0","10380103","1.8","1.6","401049241","10380101","0","1038","401049211","0","0","0","2","2","1023114","0","710021","10380102","401049251","1023113","1023111","4","401049231","4","1.6","3","0","4","0","1.9","10380104","0.06","1","134","0","1023112","0","0","0","1023115","401049221","10380105","0","1000000"
"0","10380103","2.4","2","401049241","10380101","0","1038","401049211","0","0","0","2.6","2","1023116","0","710021","10380102","401049251","1023116","1023116","-1","401049231","5","2","3","0","4","0","2.4","10380104","0.06","1","135","0","1023116","0","0","0","1023116","401049221","10380105","0","1000000"
"0","10390103","1.3","1.2","401049541","10390101","0","1039","401049511","0","0","0","1.5","1","1024104","0","710031","10390102","401049551","1024103","1024101","1","401049531","1","1.2","1","0","1","0","1.4","10390104","0.03","1","136","0","1024102","0","0","0","1024105","401049521","10390105","0","1000000"
"0","10390103","1.3","1.2","401049591","10390101","0","1039","401049561","0","0","0","1.5","2","1024109","0","710031","10390102","401049601","1024108","1024106","3","401049581","2","1.2","2","0","2","0","1.4","10390104","0.06","1","137","0","1024107","0","0","0","1024110","401049571","10390105","0","1000000"
"0","10390103","1.8","1.6","401049641","10390101","0","1039","401049611","0","0","0","2","2","1024114","0","710031","10390102","401049651","1024113","1024111","4","401049631","4","1.6","3","0","4","0","1.9","10390104","0.06","1","138","0","1024112","0","0","0","1024115","401049621","10390105","0","1000000"
"0","10390103","2.4","2","401049641","10390101","0","1039","401049611","0","0","0","2.6","2","1024116","0","710031","10390102","401049651","1024116","1024116","-1","401049631","5","2","3","0","4","0","2.4","10390104","0.06","1","139","0","1024116","0","0","0","1024116","401049621","10390105","0","1000000"
"0","10400103","1.3","1.2","401049941","10400101","0","1040","401049911","0","0","0","1.5","1","1025104","0","710041","10400102","401049951","1025103","1025101","1","401049931","1","1.2","1","0","1","0","1.4","10400104","0.03","1","140","0","1025102","0","0","0","1025105","401049921","10400105","0","1000000"
"0","10400103","1.3","1.2","401049991","10400101","0","1040","401049961","0","0","0","1.5","2","1025109","0","710041","10400102","401050001","1025108","1025106","3","401049981","2","1.2","2","0","2","0","1.4","10400104","0.06","1","141","0","1025107","0","0","0","1025110","401049971","10400105","0","1000000"
"0","10400103","1.8","1.6","401050041","10400101","0","1040","401050011","0","0","0","2","2","1025114","0","710041","10400102","401050051","1025113","1025111","4","401050031","4","1.6","3","0","4","0","1.9","10400104","0.06","1","142","0","1025112","0","0","0","1025115","401050021","10400105","0","1000000"
"0","10400103","2.4","2","401050041","10400101","0","1040","401050011","0","0","0","2.6","2","1025116","0","710041","10400102","401050051","1025116","1025116","-1","401050031","5","2","3","0","4","0","2.4","10400104","0.06","1","143","0","1025116","0","0","0","1025116","401050021","10400105","0","1000000"
"0","10410103","1.3","1.2","401050341","10410101","0","1041","401050311","0","0","0","1.5","1","1026104","0","710051","10410102","401050351","1026103","1026101","1","401050331","1","1.2","1","0","1","0","1.4","10410104","0.03","1","144","0","1026102","0","0","0","1026105","401050321","10410105","0","1000000"
"0","10410103","1.3","1.2","401050391","10410101","0","1041","401050361","0","0","0","1.5","2","1026109","0","710051","10410102","401050401","1026108","1026106","3","401050381","2","1.2","2","0","2","0","1.4","10410104","0.06","1","145","0","1026107","0","0","0","1026110","401050371","10410105","0","1000000"
"0","10410103","1.8","1.6","401050441","10410101","0","1041","401050411","0","0","0","2","2","1026114","0","710051","10410102","401050451","1026113","1026111","4","401050431","4","1.6","3","0","4","0","1.9","10410104","0.06","1","146","0","1026112","0","0","0","1026115","401050421","10410105","0","1000000"
"0","10410103","2.4","2","401050441","10410101","0","1041","401050411","0","0","0","2.6","2","1026116","0","710051","10410102","401050451","1026116","1026116","-1","401050431","5","2","3","0","4","0","2.4","10410104","0.06","1","147","0","1026116","0","0","0","1026116","401050421","10410105","0","1000000"
"0","10420103","1.3","1.2","401050741","10420101","0","1042","401050711","0","0","0","1.5","1","1027104","0","710061","10420102","401050751","1027103","1027101","1","401050731","1","1.2","1","0","1","0","1.4","10420104","0.03","1","148","0","1027102","0","0","0","1027105","401050721","10420105","0","1000000"
"0","10420103","1.3","1.2","401050791","10420101","0","1042","401050761","0","0","0","1.5","2","1027109","0","710061","10420102","401050801","1027108","1027106","3","401050781","2","1.2","2","0","2","0","1.4","10420104","0.06","1","149","0","1027107","0","0","0","1027110","401050771","10420105","0","1000000"
"0","10420103","1.8","1.6","401050841","10420101","0","1042","401050811","0","0","0","2","2","1027114","0","710061","10420102","401050851","1027113","1027111","4","401050831","4","1.6","3","0","4","0","1.9","10420104","0.06","1","150","0","1027112","0","0","0","1027115","401050821","10420105","0","1000000"
"0","10420103","2.4","2","401050841","10420101","0","1042","401050811","0","0","0","2.6","2","1027116","0","710061","10420102","401050851","1027116","1027116","-1","401050831","5","2","3","0","4","0","2.4","10420104","0.06","1","151","0","1027116","0","0","0","1027116","401050821","10420105","0","1000000"
"0","10430103","1.3","1.2","401051141","10430101","0","1043","401051111","0","0","0","1.5","1","1028104","0","710071","10430102","401051151","1028103","1028101","1","401051131","1","1.2","1","0","1","0","1.4","10430104","0.03","1","152","0","1028102","0","0","0","1028105","401051121","10430105","0","1000000"
"0","10430103","1.3","1.2","401051191","10430101","0","1043","401051161","0","0","0","1.5","2","1028109","0","710071","10430102","401051201","1028108","1028106","3","401051181","2","1.2","2","0","2","0","1.4","10430104","0.06","1","153","0","1028107","0","0","0","1028110","401051171","10430105","0","1000000"
"0","10430103","1.8","1.6","401051241","10430101","0","1043","401051211","0","0","0","2","2","1028114","0","710071","10430102","401051251","1028113","1028111","4","401051231","4","1.6","3","0","4","0","1.9","10430104","0.06","1","154","0","1028112","0","0","0","1028115","401051221","10430105","0","1000000"
"0","10430103","2.4","2","401051241","10430101","0","1043","401051211","0","0","0","2.6","2","1028116","0","710071","10430102","401051251","1028116","1028116","-1","401051231","5","2","3","0","4","0","2.4","10430104","0.06","1","155","0","1028116","0","0","0","1028116","401051221","10430105","0","1000000"
"0","10440103","1.3","1.2","401051541","10440101","0","1044","401051511","0","0","0","1.5","1","1029104","0","710081","10440102","401051551","1029103","1029101","1","401051531","1","1.2","1","0","1","0","1.4","10440104","0.03","1","156","0","1029102","0","0","0","1029105","401051521","10440105","0","1000000"
"0","10440103","1.3","1.2","401051591","10440101","0","1044","401051561","0","0","0","1.5","2","1029109","0","710081","10440102","401051601","1029108","1029106","3","401051581","2","1.2","2","0","2","0","1.4","10440104","0.06","1","157","0","1029107","0","0","0","1029110","401051571","10440105","0","1000000"
"0","10440103","1.8","1.6","401051641","10440101","0","1044","401051611","0","0","0","2","2","1029114","0","710081","10440102","401051651","1029113","1029111","4","401051631","4","1.6","3","0","4","0","1.9","10440104","0.06","1","158","0","1029112","0","0","0","1029115","401051621","10440105","0","1000000"
"0","10440103","2.4","2","401051641","10440101","0","1044","401051611","0","0","0","2.6","2","1029116","0","710081","10440102","401051651","1029116","1029116","-1","401051631","5","2","3","0","4","0","2.4","10440104","0.06","1","159","0","1029116","0","0","0","1029116","401051621","10440105","0","1000000"
"0","10450103","1.3","1.2","401051941","10450101","0","1045","401051911","0","0","0","1.5","1","1030104","0","710091","10450102","401051951","1030103","1030101","1","401051931","1","1.2","1","0","1","0","1.4","10450104","0.03","1","160","0","1030102","0","0","0","1030105","401051921","10450105","0","1000000"
"0","10450103","1.3","1.2","401051991","10450101","0","1045","401051961","0","0","0","1.5","2","1030109","0","710091","10450102","401052001","1030108","1030106","3","401051981","2","1.2","2","0","2","0","1.4","10450104","0.06","1","161","0","1030107","0","0","0","1030110","401051971","10450105","0","1000000"
"0","10450103","1.8","1.6","401052041","10450101","0","1045","401052011","0","0","0","2","2","1030114","0","710091","10450102","401052051","1030113","1030111","4","401052031","4","1.6","3","0","4","0","1.9","10450104","0.06","1","162","0","1030112","0","0","0","1030115","401052021","10450105","0","1000000"
"0","10450103","2.4","2","401052041","10450101","0","1045","401052011","0","0","0","2.6","2","1030116","0","710091","10450102","401052051","1030116","1030116","-1","401052031","5","2","3","0","4","0","2.4","10450104","0.06","1","163","0","1030116","0","0","0","1030116","401052021","10450105","0","1000000"
"0","10460103","1.3","1.2","401052341","10460101","0","1046","401052311","0","0","0","1.5","1","1031104","0","710101","10460102","401052351","1031103","1031101","1","401052331","1","1.2","1","0","1","0","1.4","10460104","0.03","1","164","0","1031102","0","0","0","1031105","401052321","10460105","0","1000000"
"0","10460103","1.3","1.2","401052391","10460101","0","1046","401052361","0","0","0","1.5","2","1031109","0","710101","10460102","401052401","1031108","1031106","3","401052381","2","1.2","2","0","2","0","1.4","10460104","0.06","1","165","0","1031107","0","0","0","1031110","401052371","10460105","0","1000000"
"0","10460103","1.8","1.6","401052441","10460101","0","1046","401052411","0","0","0","2","2","1031114","0","710101","10460102","401052451","1031113","1031111","4","401052431","4","1.6","3","0","4","0","1.9","10460104","0.06","1","166","0","1031112","0","0","0","1031115","401052421","10460105","0","1000000"
"0","10460103","2.4","2","401052441","10460101","0","1046","401052411","0","0","0","2.6","2","1031116","0","710101","10460102","401052451","1031116","1031116","-1","401052431","5","2","3","0","4","0","2.4","10460104","0.06","1","167","0","1031116","0","0","0","1031116","401052421","10460105","0","1000000"
"0","10470103","1.3","1.2","401052741","10470101","0","1047","401052711","0","0","0","1.5","1","1047104","0","710111","10470102","401052751","1047103","1047101","1","401052731","1","1.2","1","0","1","0","1.4","10470104","0.03","1","168","0","1047102","0","0","0","1047105","401052721","10470105","0","1000000"
