3578203ebae94f299628bbc99e5768e4c24665b4bf2b7279338f179b201bbb55,e043668f5d35692179583872b042f02c00df80b40923e0b1d9dc23b2f8136e7f,dc4bd74f53f579a5b853a3e37d01f92da09163dbb9c9dc61260412e63b317c3e,ff1fdd3dacae405aaa9a3392ad47a874e8936822862376cd2e43b44f82e2a9aa,b1f604ae0ebd2498aca3e673e3bbc00357fc3f0d1b8eb387d806b9ac7bec8f23,6819b6918fbcb51ebd8ac9ecb33c38fc7aae595516744e62e4c90ce8b34b79e5,cdd752095729fe28bf4079db123c8c0e4b8fcda2cadb8510eba850baafebc9b8,ac4941380c41c1440c3a5128da7f618a2ee45af8dba5f9ae5eb9ac2929c11510,3db9467efb0cffaa0411afef8adbf942bc61a7922f70bca1139b33bab46037ea,2a50ff2307370b87df0317c9539a723bb1cb08e5156ba11d6ee480adf8838bdf,3b42c705ef31a2651ef4cd8dd3ee57493512f935fabfc554ab6b593fb33b6969,71b8602731485f3f9bc011bcc901c608dcf1344e8f013ef0470acf844bd17423,2e4195177d49dbe3837b54053d2f0cf347044384575bf060d71095507f0149b3,b094deced6e46602d27b3ab3998557fecf6065fce5a19b13f6b018b08ef844c7,ab0573ff752d451fc1a5c79e54a95ddbaec65de7de451c00a541e2c3198c579f,b1a85b5c05bb0d55973788d4bf45bc27d6eeda58440c983322a0d270c229eb00,a32b1a104668938f4be38f1141987bdc589682cdfb2c522f05fcd213a09fc396,0ce3d28823cffe7f2a598cc2646f59e613f741198ce02d1e3aeb8c6f2653e9f1,0eb1efb93f646ab14ac2b57125b1a355d5b3a06d301ba191610c8a2077f93de5,71c08a4afb198c5948ff359c1fd98cae32919f2730cdb9764d187a95bf525e1a,9ae0c834d043ade9c0c7e8b5dca95e1b7be339d2a20e47ea0204a7f29eabed10,4ec6e00b4f36ecac317f185349cce54422c8fd33ca659f3617f6d0272fde4ad5,1c9ba51549221ba616ebb2d71f1e46c4b4b67df417b9f0fe17ad95be6c1878ee,5e4b945b222d9967bda7d63b35fa3b7aaff722396360973ef428852019e5c0a2,d6382ecb2c860e712e567c68c6f9356eeb115fdd59e11372ce5d7b3dd0d61241,2a100ea49ef10cd0911985edfd2f75727d77a0e1cdd869bad4fe8cd8f5ddc235,e02f3620d5bb1485e56b8499a39b555de7b1eeb7cdf866f7c9efe9563b80c3dc,4fcdb14f410b07ab64d0319fc11e5d044dbc747c41b31a7dac8fb5b927d117fe,1db5523c0c14ee507ecc22db4b320c1213bf90538667ef367ff452bb9327476a,33adcff94c0d87555d715dd51c9e543988ce13cce54bbdb5e356b9f33ffadb7b,a7c0393d09249957d36e82d1b8230822dac467ad7b47ec05a84050d2d1faa66e,6964fa16efc4e910e16a27bbb8db3f1c9b9ce42be2eeb511e8f717f2edea6fcb,8cd82d26010399320062c51a363df95f735965b0486bae0f0a8740c471840920,ede6892870f06fd56c5ed8bcb066eb6a6643866656a908134ceedc9d9a5c2fae
"0.8","3","0","150","bgm_M438","0.75","90","0","0","2003203","20032201","81005602","660032003","0","Boss戰（VERY HARD）","0","516","20032","1","650032031","bgm_M438","0","-20","1","0.65","5056308","0","2","510333","480","-70","81005602","0","-15"
"1.1","1","0","50","bgm_M57","0.8","90","0","-13","2003301","20033101","100023","660033001","0","Boss戰（NORMAL）","0","251","20033","1","650033011","bgm_M57","0","5","1","0.45","5058301","0","1.75","510331","450","-40","100023","0","26"
"1.1","2","0","50","bgm_M57","0.8","90","0","-13","2003302","20033201","100693","660033002","0","Boss戰（HARD）","0","-4","20033","1","650033021","bgm_M57","0","5","1","0.45","5058302","0","1.75","510332","450","-40","100693","0","18"
"1.1","3","0","50","bgm_M57","0.8","90","0","-13","2003303","20033201","100693","660033003","0","Boss戰（VERYHARD）","0","432","20033","1","650033031","bgm_M57","0","5","1","0.45","5058308","0","1.75","510333","450","-40","100693","0","-178"
"0.8","1","0","180","bgm_M447","0.75","90","0","0","2003401","20034101","101823","660034001","0","Boss戰（NORMAL）","0","577","20034","1","650034011","bgm_M447","0","-20","1","0.75","5059301","0","1.5","510331","800","-85","101823","0","0"
"0.8","2","0","180","bgm_M447","0.75","90","0","0","2003402","20034201","101843","660034002","0","Boss戰（HARD）","0","111","20034","1","650034021","bgm_M447","0","-20","1","0.75","5059302","0","1.5","510332","145","-10","101843","0","4"
"0.8","3","0","180","bgm_M447","0.75","90","0","0","2003403","20034201","101843","660034003","0","Boss戰（VERY HARD）","0","528","20034","1","650034031","bgm_M447","0","-20","1","0.75","5059308","0","1.5","510333","480","-70","101843","0","-77"
"0.5","1","0","140","bgm_M455","1.5","90","0","0","2003501","20035102","81006101","660035001","0","Boss戰（NORMAL）","0","395","20035","1.15","650035011","bgm_M455","0","-47","1.15","1.22","5061301","0","0.83","510341","800","-85","81006101","0","-51"
"0.5","2","0","140","bgm_M455","1.5","90","0","0","2003502","20035201","81006102","660035002","0","Boss戰（HARD）","0","-17","20035","1.15","650035021","bgm_M455","0","-47","1.15","1.22","5061302","0","0.83","510342","145","-10","81006102","0","18"
"0.5","3","0","140","bgm_M455","1.75","90","0","0","2003503","20035201","81006102","660035003","0","Boss戰（VERY HARD）","0","514","20035","1.15","650035031","bgm_M455","0","-47","1.15","1.22","5061308","0","0.83","510342","480","-70","81006102","0","-51"
"0.67","1","0","250","bgm_M461","0.85","90","0","0","2003601","20036101","81006401","660036001","0","Boss戰（NORMAL）","0","875","20036","1","650036011","bgm_M461","0","-50","1","0.85","5064301","0","1.25","510331","770","-105","81006401","0","-70"
"0.67","2","0","250","bgm_M461","0.85","90","0","0","2003602","20036201","81006402","660036002","0","Boss戰（HARD）","0","-229","20036","1","650036021","bgm_M461","0","-50","1","0.85","5064302","0","1.25","510332","145","-35","81006402","0","-140"
"0.67","3","0","250","bgm_M461","0.85","90","0","0","2003603","20036201","81006402","660036003","0","Boss戰（VERY HARD）","0","512","20036","1","650036031","bgm_M461","0","-50","1","0.85","5064308","0","1.25","510333","480","-70","81006402","0","-60"
"0.5","1","0","420","bgm_M470","0.7","90","0","0","2003701","20037102","81006601","660037001","0","Boss戰（NORMAL）","0","482","20037","1","650037011","bgm_M470","0","-54","1","1","5066301","0","1","510331","770","-85","81006601","0","-35"
"0.5","2","0","420","bgm_M470","0.7","90","0","0","2003702","20037201","81006602","660037002","0","Boss戰（HARD）","0","-251","20037","1","650037021","bgm_M470","0","-54","1","1","5066302","0","1","510332","720","110","81006602","0","-152"
"0.5","3","0","420","bgm_M470","0.7","90","0","0","2003703","20037201","81006602","660037003","0","Boss戰（VERY HARD）","0","502","20037","1","650037031","bgm_M470","0","-54","1","1","5066308","0","1","510333","490","-40","81006602","0","-51"
"0.8","1","0","400","bgm_M481","0.8","90","0","0","2003801","20038102","81006801","660038001","0","Boss戰（NORMAL）","0","395","20038","1","650038011","bgm_M481","0","-47","1","0.65","5068301","0","1.7","510331","800","-85","81006801","0","-51"
"0.8","2","0","400","bgm_M481","0.8","90","0","0","2003802","20038201","81006802","660038002","0","Boss戰（HARD）","0","-17","20038","1","650038021","bgm_M481","0","-47","1","0.65","5068302","0","1.7","510332","145","-10","81006802","0","18"
"0.8","3","0","400","bgm_M481","0.8","90","0","0","2003803","20038201","81006802","660038003","0","Boss戰（VERY HARD）","0","496","20038","1","650038031","bgm_M481","0","-47","1","0.65","5068308","0","1.7","510333","480","-70","81006802","0","-51"
"0.94","1","1","140","bgm_M489","0.65","90","0","0","2003901","20039103","81007001","660039001","1","Boss戰（NORMAL）","10","316","20039","1","650039011","bgm_M489","0","-50","1","0.5","5070301","0","2","510351","185","-105","81007001","-13","-25"
"0.94","2","1","140","bgm_M489","0.65","90","0","0","2003902","20039201","81007002","660039002","1","Boss戰（HARD）","10","-239","20039","1","650039021","bgm_M489","0","-50","1","0.5","5070302","0","2","510352","145","-35","81007002","-13","-200"
"0.94","3","1","140","bgm_M489","0.65","90","0","0","2003903","20039201","81007002","660039003","1","Boss戰（VERY HARD）","10","468","20039","1","650039031","bgm_M489","0","-50","1","0.5","5070308","0","2","510353","480","-70","81007002","-13","-75"
"0.7","1","0","380","bgm_M499","0.7","90","0","60","2004001","20040101","81007201","660040001","0","Boss戰（NORMAL）","0","877","20040","0.8","650040011","bgm_M499","0","-120","1","0.8","5072301","0","1.3","510331","800","-85","81007201","0","-103"
"0.7","2","0","380","bgm_M499","0.7","90","0","60","2004002","20040201","81007202","660040002","0","Boss戰（HARD）","0","189","20040","0.8","650040021","bgm_M499","0","-120","1","0.8","5072302","0","1.3","510332","145","-10","81007202","0","12"
"0.7","3","0","380","bgm_M499","0.7","90","0","60","2004003","20040201","81007202","660040003","0","Boss戰（VERY HARD）","0","510","20040","0.8","650040031","bgm_M499","0","-120","1","0.8","5072308","0","1.3","510333","480","-70","81007202","0","-72"
"0.95","1","1","205","bgm_M511","0.83","90","0","0","2004101","20041102","81007401","660041001","0","Boss戰（NORMAL）","0","578","20041","1","650041011","bgm_M511","0","-45","1","0.75","5074301","0","1.55","510331","770","-85","81007401","0","-35"
"0.95","2","1","205","bgm_M511","0.83","90","0","0","2004102","20041201","81007402","660041002","0","Boss戰（HARD）","0","-237","20041","1","650041021","bgm_M511","0","-45","1","0.75","5074302","0","1.55","510332","720","110","81007402","0","-188"
"0.95","3","1","205","bgm_M511","0.87","90","0","0","2004103","20041201","81007402","660041003","0","Boss戰（VERY HARD）","0","502","20041","1","650041031","bgm_M511","0","-45","1","0.75","5074308","0","1.55","510333","490","-40","81007402","0","-51"
"1.05","1","1","300","bgm_M523","0.6","90","0","0","2004201","20042102","81007601","660042001","0","Boss戰（NORMAL）","0","395","20042","1","650042011","bgm_M523","0","-40","1","0.45","5076301","0","2.4","510331","800","-85","81007601","0","-41"
"1.05","2","1","300","bgm_M523","0.6","90","0","0","2004202","20042201","81007602","660042002","0","Boss戰（HARD）","0","-76","20042","1","650042021","bgm_M523","0","-40","1","0.45","5076302","0","2.4","510332","145","-10","81007602","0","-195"
"1.05","3","1","300","bgm_M523","0.6","90","0","0","2004203","20042201","81007602","660042003","0","Boss戰（VERY HARD）","0","478","20042","1","650042031","bgm_M523","0","-40","1","0.5","5076308","0","2.4","510333","480","-70","81007602","0","-81"
"0.8","1","1","205","bgm_M529","0.83","90","0","0","2004301","20043102","81007801","660043001","0","Boss戰（NORMAL）","-40","503","20043","1","650043011","bgm_M529","0","-45","1","0.75","5078301","0","1.55","510361","770","-85","81007801","0","-79"
"0.8","2","1","205","bgm_M529","0.83","90","0","0","2004302","20043201","81007802","660043002","0","Boss戰（HARD）","-40","-295","20043","1","650043021","bgm_M529","0","-45","1","0.75","5078302","0","1.55","510362","720","110","81007802","0","58"
"0.8","3","1","205","bgm_M529","0.87","90","0","0","2004303","20043201","81007802","660043003","0","Boss戰（VERY HARD）","-40","476","20043","1","650043031","bgm_M529","0","-45","1","0.75","5078308","0","1.55","510362","490","-40","81007802","0","-84"
"0.8","1","1","300","bgm_M539","0.8","90","0","0","2004401","20044101","81000906","660044001","0","Boss戰（NORMAL）","0","741","20044","1","650044011","bgm_M539","0","-70","1","0.75","5080301","0","1.5","510331","800","-85","81000906","0","-79"
"0.8","2","1","300","bgm_M539","0.8","90","0","0","2004402","20044201","81008002","660044002","0","Boss戰（HARD）","0","-67","20044","1","650044021","bgm_M539","0","-70","1","0.75","5080302","0","1.5","510332","145","-10","81008002","0","11"
"0.8","3","1","300","bgm_M539","0.8","90","0","0","2004403","20044201","81008002","660044003","0","Boss戰（VERY HARD）","0","411","20044","1","650044031","bgm_M539","0","-70","1","0.75","5080308","0","1.5","510333","480","-70","81008002","0","-56"
"0.9","1","1","150","bgm_M546","0.75","90","0","0","2004501","20045104","81001005","660045001","0","Boss戰（NORMAL）","0","416","20045","1","650045011","bgm_M546","0","-20","1","0.55","5082301","0","2","510331","800","-85","81008201","0","-25"
"0.9","2","1","150","bgm_M546","0.75","90","0","0","2004502","20045201","81001006","660045002","0","Boss戰（HARD）","0","-191","20045","1","650045021","bgm_M546","0","-20","1","0.55","5082302","0","2","510332","145","-10","81008202","0","-175"
"0.9","3","1","150","bgm_M546","0.75","90","0","0","2004503","20045201","81001006","660045003","0","Boss戰（VERY HARD）","0","479","20045","1","650045031","bgm_M546","0","-20","1","0.55","5082308","0","2","510333","480","-70","81008202","0","-47"
"0.9","1","1","50","bgm_M57","0.8","90","0","0","2004601","20046104","100113","660046001","0","Boss戰（NORMAL）","0","455","20046","1","650046011","bgm_M57","0","5","1","0.75","5084301","0","1.35","510331","800","-85","100113","0","-25"
"0.9","2","1","50","bgm_M57","0.8","90","0","0","2004602","20046201","100433","660046002","0","Boss戰（HARD）","0","-191","20046","1","650046021","bgm_M57","0","5","1","0.75","5084302","0","1.35","510332","145","-10","100433","0","-175"
"0.9","3","1","50","bgm_M57","0.8","90","0","0","2004603","20046201","100433","660046003","0","Boss戰（VERYHARD）","0","479","20046","1","650046031","bgm_M57","0","5","1","0.75","5084308","0","1.35","510333","480","-70","100433","0","-47"
"0.65","1","1","20","bgm_M559","0.65","90","0","0","2004701","20047102","81008507","660047001","0","Boss戰（NORMAL）","0","515","20047","1","650047011","bgm_M559","0","-20","1","0.9","5085301","0","1.2","510331","770","-85","81008507","0","-83"
"0.65","2","1","20","bgm_M559","0.65","90","0","0","2004702","20047201","81008508","660047002","0","Boss戰（HARD）","0","-277","20047","1","650047021","bgm_M559","0","-20","1","0.9","5085302","0","1.2","510332","720","110","81008508","0","47"
"0.65","3","1","20","bgm_M559","0.65","90","0","0","2004703","20047201","81008508","660047003","0","Boss戰（VERY HARD）","0","484","20047","1","650047031","bgm_M559","0","-20","1","0.9","5085308","0","1.2","510333","490","-40","81008508","0","-85"
"0.8","1","1","300","bgm_M568","0.8","90","0","-30","2004801","20048102","81008801","660048001","0","Boss戰（NORMAL）","0","451","20048","1","650048011","bgm_M568","0","-70","1","0.75","5088301","0","1.5","510331","800","-85","81008801","0","-28"
"0.8","2","1","300","bgm_M568","0.8","90","0","-30","2004802","20048201","81008802","660048002","0","Boss戰（HARD）","0","-230","20048","1","650048021","bgm_M568","0","-70","1","0.75","5088302","0","1.5","510332","145","-10","81008802","0","31"
"0.8","3","1","300","bgm_M568","0.8","90","0","-30","2004803","20048201","81008802","660048003","0","Boss戰（VERY HARD）","0","444","20048","1","650048031","bgm_M568","0","-70","1","0.75","5088308","0","1.5","510333","480","-70","81008802","0","-56"
"0.57","1","1","240","bgm_M577","1","90","0","13","2004901","20049102","81009001","660049001","0","Boss戰（NORMAL）","0","510","20049","1","650049011","bgm_M577","0","-45","1","0.9","5090301","0","1.18","510331","500","-85","81009001","0","-85"
"0.57","2","1","240","bgm_M577","1","90","0","13","2004902","20049201","81009002","660049002","0","Boss戰（HARD）","0","-20","20049","1","650049021","bgm_M577","0","-45","1","0.9","5090302","0","1.18","510332","145","-10","81009002","0","-10"
"0.57","3","1","240","bgm_M577","0.8","90","0","13","2004903","20049201","81009002","660049003","0","Boss戰（VERY HARD）","0","514","20049","1","650049031","bgm_M577","0","-45","1","0.9","5090308","0","1.18","510333","480","-70","81009002","0","-50"
"0.75","1","1","150","bgm_M585","0.75","90","0","0","2005001","20050101","103021","660050001","0","Boss戰（NORMAL）","0","410","20050","1","650050011","bgm_M585","0","-70","1","0.75","5092301","0","1.5","510021","0","-125","103021","0","-50"
"0.75","2","1","150","bgm_M585","0.75","90","0","0","2005002","20050201","103011","660050002","0","Boss戰（HARD）","0","-20","20050","1","650050021","bgm_M585","0","-70","1","0.75","5092302","0","1.5","510022","145","-10","103011","0","10"
"0.75","3","1","150","bgm_M585","0.75","90","0","0","2005003","20050201","103011","660050003","0","Boss戰（VERY HARD）","0","514","20050","1","650050031","bgm_M585","0","-70","1","0.75","5092308","0","1.5","510022","480","-70","103011","0","-50"
"1.05","1","1","250","bgm_M598","0.6","90","0","0","2005101","20051101","102093","660051001","0","Boss戰（NORMAL）","0","898","20051","1","650051011","bgm_M598","0","-50","1","0.45","5094301","0","2.2","510331","800","-85","102093","0","-59"
"1.05","2","1","250","bgm_M598","0.6","90","0","0","2005102","20051201","102113","660051002","0","Boss戰（HARD）","0","-76","20051","1","650051021","bgm_M598","0","-50","1","0.45","5094302","0","2.2","510332","145","-10","102113","0","-204"
"1.05","3","1","250","bgm_M598","0.6","90","0","0","2005103","20051201","102113","660051003","0","Boss戰（VERY HARD）","0","478","20051","1","650051031","bgm_M598","0","-50","1","0.44","5094308","0","2.2","510333","480","-70","102113","0","-81"
"0.6","1","1","380","bgm_M604","1.1","90","0","0","2005201","20052102","102593","660052001","0","Boss戰（NORMAL）","0","900","20052","0.8","650052011","bgm_M604","0","-120","1","0.8","5096301","0","1.3","510331","800","-85","102593","0","-51"
"0.6","2","1","380","bgm_M604","1.1","90","0","0","2005202","20052201","102603","660052002","0","Boss戰（HARD）","0","172","20052","0.8","650052021","bgm_M604","0","-120","1","0.8","5096302","0","1.3","510332","145","-10","102603","0","-15"
"0.6","3","1","380","bgm_M604","1.1","90","0","0","2005203","20052201","102603","660052003","0","Boss戰（VERY HARD）","0","514","20052","0.8","650052031","bgm_M604","0","-120","1","0.8","5096308","0","1.3","510333","480","-70","102603","0","-51"
"0.8","1","1","260","bgm_M611","0.8","90","0","0","2005301","20053103","81000405","660053001","0","Boss戰（NORMAL）","0","439","20053","0.9","650053011","bgm_M611","0","-85","1","0.8","5098301","0","1.35","510331","800","-85","81000405","-5","-69"
"0.8","2","1","260","bgm_M611","0.8","90","0","0","2005302","20053201","81000406","660053002","0","Boss戰（HARD）","0","-184","20053","0.9","650053021","bgm_M611","0","-85","1","0.8","5098302","0","1.35","510332","145","-10","81000406","-5","-4"
"0.8","3","1","260","bgm_M611","0.8","90","0","0","2005303","20053201","81000406","660053003","0","Boss戰（VERY HARD）","0","525","20053","0.9","650053031","bgm_M611","0","-85","1","0.8","5098308","0","1.35","510333","480","-70","81000406","-5","-82"
"0.67","1","1","150","bgm_M621","1","90","0","25","2005401","20054102","81010001","660054001","0","Boss戰（NORMAL）","0","555","20054","1.1","650054011","bgm_M621","0","-70","1.1","0.75","5100301","0","1.5","510401","0","-125","81010001","0","-74"
"0.67","2","1","150","bgm_M621","1","90","0","25","2005402","20054201","81010002","660054002","0","Boss戰（HARD）","0","-242","20054","1.1","650054021","bgm_M621","0","-70","1.1","0.75","5100302","0","1.5","510402","145","-10","81010002","0","12"
"0.67","3","1","150","bgm_M621","1","90","0","25","2005403","20054201","81010002","660054003","0","Boss戰（VERY HARD）","0","483","20054","1.1","650054031","bgm_M621","0","-70","1.1","0.75","5100308","0","1.5","510402","480","-70","81010002","0","-67"
"0.7","1","1","185","bgm_M625","0.7","90","0","70","2005501","20055101","81010201","660055001","0","Boss戰（NORMAL）","0","883","20055","0.8","650055011","bgm_M625","0","-85","1","0.8","5102301","0","1.25","510411","800","-85","81010201","-5","-93"
"0.7","2","1","185","bgm_M625","0.7","90","0","70","2005502","20055201","81010202","660055002","0","Boss戰（HARD）","0","-64","20055","0.8","650055021","bgm_M625","0","-85","1","0.8","5102302","0","1.25","510412","145","-10","81010202","-5","-197"
"0.7","3","1","185","bgm_M625","0.7","90","0","70","2005503","20055201","81010202","660055003","0","Boss戰（VERY HARD）","0","485","20055","0.8","650055031","bgm_M625","0","-85","1","0.8","5102308","0","1.25","510412","480","-70","81010202","-5","-88"
"0.9","1","1","150","bgm_M634","0.9","90","0","25","2005601","20056102","100092","660056001","0","Boss戰（NORMAL）","0","613","20056","1","650056011","bgm_M634","0","-40","1","0.65","5104301","0","1.5","510331","0","-125","100092","0","-74"
"0.9","2","1","150","bgm_M634","0.9","90","0","25","2005602","20056201","100382","660056002","0","Boss戰（HARD）","0","-242","20056","1","650056021","bgm_M634","0","-40","1","0.65","5104302","0","1.5","510332","145","-10","100382","0","12"
"0.9","3","1","150","bgm_M634","0.9","90","0","25","2005603","20056201","100382","660056003","0","Boss戰（VERY HARD）","0","498","20056","1","650056031","bgm_M634","0","-40","1","0.65","5104308","0","1.5","510333","480","-70","100382","0","-67"
"0.7","1","1","180","bgm_M641","0.7","90","0","70","2005701","20057101","81000906","660057001","0","Boss戰（NORMAL）","0","936","20057","0.8","650057011","bgm_M641","0","0","1","0.8","5106301","0","1.2","510331","800","-85","81000906","-5","-69"
"0.7","2","1","180","bgm_M641","0.7","90","0","70","2005702","20057201","81008002","660057002","0","Boss戰（HARD）","0","-234","20057","0.8","650057021","bgm_M641","0","0","1","0.8","5106302","0","1.2","510332","145","-10","81008002","-5","-2"
"0.7","3","1","180","bgm_M641","0.7","90","0","70","2005703","20057201","81008002","660057003","0","Boss戰（VERY HARD）","0","476","20057","0.8","650057031","bgm_M641","0","0","1","0.8","5106308","0","1.2","510333","480","-70","81008002","-5","-81"
"0.85","1","1","150","bgm_M650","0.8","90","0","10","2005801","20058101","81001505","660058001","0","Boss戰（NORMAL）","0","655","20058","1","650058011","bgm_M650","0","-35","1","0.6","5108301","0","1.55","510331","800","-85","81001505","0","-68"
"0.85","2","1","150","bgm_M650","0.8","90","0","10","2005802","20058201","81010802","660058002","0","Boss戰（HARD）","0","-264","20058","1","650058021","bgm_M650","0","-35","1","0.62","5108302","0","1.55","510332","145","-10","81010802","0","-179"
"0.85","3","1","150","bgm_M650","0.8","90","0","10","2005803","20058201","81010802","660058003","0","Boss戰（VERY HARD）","0","459","20058","1","650058031","bgm_M650","0","-35","1","0.62","5108308","0","1.55","510333","480","-70","81010802","0","-77"
"0.5","1","1","440","bgm_M664","1.3","90","0","30","2005901","20059101","103131","660059001","0","Boss戰（NORMAL）","0","850","20059","1","650059011","bgm_M664","0","-54","1","1","5110301","0","1","510331","800","-85","103131","0","-75"
"0.5","2","1","440","bgm_M664","1.3","90","0","30","2005902","20059201","103141","660059002","0","Boss戰（HARD）","0","-231","20059","1","650059021","bgm_M664","0","-54","1","1","5110302","0","1","510332","145","-10","103141","0","21"
"0.5","3","1","440","bgm_M664","1.3","90","0","30","2005903","20059201","103141","660059003","0","Boss戰（VERY HARD）","0","479","20059","1","650059031","bgm_M664","0","-54","1","1","5110308","0","1","510333","480","-70","103141","0","-47"
"0.65","1","1","255","bgm_M665","1","90","0","0","2006001","20060102","103151","660060001","0","Boss戰（NORMAL）","0","515","20060","1","650060011","bgm_M665","0","-78","1","0.9","5111301","0","1.35","510431","770","-85","103153","0","-83"
"0.65","2","1","255","bgm_M665","1","90","0","0","2006002","20060201","103161","660060002","0","Boss戰（HARD）","0","-55","20060","1","650060021","bgm_M665","0","-78","1","0.67","5111302","0","1.35","510432","720","110","103163","0","6"
"0.65","3","1","255","bgm_M665","1","90","0","0","2006003","20060201","103161","660060003","0","Boss戰（VERY HARD）","0","500","20060","1","650060031","bgm_M665","0","-78","1","0.69","5111308","0","1.35","510432","490","-40","103163","0","-85"
"0.7","1","1","220","bgm_M671","0.7","90","0","0","2006101","20061101","81011401","660061001","0","Boss戰（NORMAL）","0","822","20061","0.8","650061011","bgm_M671","0","20","1","0.7","5114301","0","1.25","510331","800","-85","81011401","-5","-58"
"0.7","2","1","220","bgm_M671","0.7","90","0","0","2006102","20061201","81011402","660061002","0","Boss戰（HARD）","0","-242","20061","0.8","650061021","bgm_M671","0","20","1","0.75","5114302","0","1.25","510332","145","-10","81011402","-5","10"
"0.7","3","1","220","bgm_M671","0.7","90","0","0","2006103","20061201","81011402","660061003","0","Boss戰（VERY HARD）","0","479","20061","0.8","650061031","bgm_M671","0","20","1","0.75","5114308","0","1.25","510333","480","-70","81011402","-5","-47"
"0.95","1","1","145","bgm_MC020","0.7","90","0","10","2006201","20062101","102093","660062001","0","Boss戰（NORMAL）","-10","912","20062","1","650062011","bgm_MC020","0","-25","1","0.55","5116301","0","1.85","510331","800","-85","102093","0","-64"
"0.95","2","1","145","bgm_MC020","0.7","90","0","10","2006202","20062201","102113","660062002","0","Boss戰（HARD）","-10","-267","20062","1","650062021","bgm_MC020","0","-25","1","0.55","5116302","0","1.85","510332","145","-10","102113","0","28"
"0.95","3","1","145","bgm_MC020","0.7","90","0","10","2006203","20062201","102113","660062003","0","Boss戰（VERY HARD）","-10","478","20062","1","650062031","bgm_MC020","0","-25","1","0.6","5116308","0","1.85","510333","480","-70","102113","0","-81"
"0.65","1","1","255","bgm_MC029","1","90","0","0","2006301","20063102","81011801","660063001","0","Boss戰（NORMAL）","0","800","20063","1","650063011","bgm_MC029","0","-20","1","0.7","5118301","0","1.25","510441","770","-85","81011801","0","-57"
"0.65","2","1","255","bgm_MC029","1","90","0","0","2006302","20063201","81011802","660063002","0","Boss戰（HARD）","0","-54","20063","1","650063021","bgm_MC029","0","-20","1","0.75","5118302","0","1.25","510442","720","110","81011802","0","-11"
"0.65","3","1","255","bgm_MC029","1","90","0","0","2006303","20063201","81011802","660063003","0","Boss戰（VERY HARD）","0","483","20063","1","650063031","bgm_MC029","0","-20","1","0.75","5118308","0","1.25","510442","490","-40","81011802","0","-85"
"0.85","1","1","150","bgm_MC039","0.8","90","0","10","2006401","20064101","81012007","660064001","0","Boss戰（NORMAL）","0","674","20064","1","650064011","bgm_MC039","0","-35","1","0.6","5120301","0","1.55","510331","800","-85","81012007","0","0"
"0.85","2","1","150","bgm_MC039","0.8","90","0","10","2006402","20064201","81012008","660064002","0","Boss戰（HARD）","0","-105","20064","1","650064021","bgm_MC039","0","-35","1","0.62","5120302","0","1.55","510332","145","-10","81012008","0","-207"
"0.85","3","1","150","bgm_MC039","0.8","90","0","10","2006403","20064201","81012008","660064003","0","Boss戰（VERY HARD）","0","464","20064","1","650064031","bgm_MC039","0","-35","1","0.62","5120308","0","1.55","510333","480","-70","81012008","0","-29"
"0.5","1","1","100","bgm_MC048","0.7","90","0","-50","2006501","20065102","81012207","660065001","0","Boss戰（NORMAL）","0","300","20065","0.8","650065011","bgm_MC048","0","40","1","0.7","5122301","0","1.7","510331","800","-85","81012207","0","55"
"0.5","2","1","100","bgm_MC048","0.7","90","0","-50","2006502","20065201","81012208","660065002","0","Boss戰（HARD）","0","-415","20065","0.8","650065021","bgm_MC048","0","40","1","0.75","5122302","0","1.7","510332","145","-10","81012208","0","-75"
"0.5","3","1","100","bgm_MC048","0.7","90","0","-50","2006503","20065201","81012208","660065003","0","Boss戰（VERY HARD）","0","-240","20065","0.8","650065031","bgm_MC048","0","40","1","0.75","5122308","0","1.7","510333","480","-70","81012208","0","55"
"0.5","1","1","200","bgm_MC058","1.1","90","0","10","2006601","20066102","81012401","660066001","0","Boss戰（NORMAL）","-30","430","20066","0.8","650066011","bgm_MC058","0","-20","1","1","5124301","0","0.83","510331","770","-85","81012401","0","-30"
"0.5","2","1","200","bgm_MC058","1.1","90","0","10","2006602","20066201","81012402","660066002","0","Boss戰（HARD）","-30","-217","20066","0.8","650066021","bgm_MC058","0","-20","1","1","5124302","0","0.83","510332","720","110","81012402","0","-122"
"0.5","3","1","200","bgm_MC058","1.1","90","0","10","2006603","20066201","81012402","660066003","0","Boss戰（VERY HARD）","-30","475","20066","0.8","650066031","bgm_MC058","0","-20","1","1","5124308","0","0.83","510333","490","-40","81012402","0","-86"
"0.8","1","1","100","bgm_MC114","0.8","90","0","0","2006701","20067101","81013601","660067001","0","Boss戰（NORMAL）","0","800","20067","1","650067011","bgm_MC114","0","-50","1","0.8","5136301","0","1.5","510331","800","-85","81013601","0","-52"
"0.8","2","1","100","bgm_MC114","0.8","90","0","0","2006702","20067201","81013602","660067002","0","Boss戰（HARD）","0","-127","20067","1","650067021","bgm_MC114","0","-50","1","0.8","5136302","0","1.5","510332","145","-10","81013602","0","-215"
"0.8","3","1","100","bgm_MC114","0.8","90","0","0","2006703","20067201","81013602","660067003","0","Boss戰（VERY HARD）","0","480","20067","1","650067031","bgm_MC114","0","-50","1","0.8","5136308","0","1.5","510333","480","-70","81013602","0","-86"
