0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20015102","20015115","2030/12/31 14:59:59","8004","9003","72015015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72015015","20015","0"
"20015103","20015201","2030/12/31 14:59:59","8005","9003","72015016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72015016","20015","0"
"20015103","20015202","2030/12/31 14:59:59","8005","9003","72015017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72015017","20015","0"
"20015103","20015203","2030/12/31 14:59:59","8005","9003","72015018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72015018","20015","0"
"20015103","20015204","2030/12/31 14:59:59","8005","9003","72015019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72015019","20015","0"
"20015103","20015205","2030/12/31 14:59:59","8005","9003","72015020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72015020","20015","0"
"20015104","660015101","2030/12/31 14:59:59","8006","9001","72015021","打倒 1 隻雨神大人（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72015021","20015","0"
"20015104","660015201","2030/12/31 14:59:59","8007","9001","72015022","打倒 1 隻雨神大人（HARD限定）","2018/01/01 12:00:00","1","601","0","72015022","20015","0"
"20015104","660015301","2030/12/31 14:59:59","8010","9001","72015023","打倒 1 隻雨神大人（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72015023","20015","0"
"20016102","20016101","2030/12/31 14:59:59","8004","9003","72016001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016001","20016","0"
"20016102","20016102","2030/12/31 14:59:59","8004","9003","72016002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016002","20016","0"
"20016102","20016103","2030/12/31 14:59:59","8004","9003","72016003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016003","20016","0"
"20016102","20016104","2030/12/31 14:59:59","8004","9003","72016004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016004","20016","0"
"20016102","20016105","2030/12/31 14:59:59","8004","9003","72016005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016005","20016","0"
"20016102","20016106","2030/12/31 14:59:59","8004","9003","72016006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016006","20016","0"
"20016102","20016107","2030/12/31 14:59:59","8004","9003","72016007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016007","20016","0"
"20016102","20016108","2030/12/31 14:59:59","8004","9003","72016008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016008","20016","0"
"20016102","20016109","2030/12/31 14:59:59","8004","9003","72016009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016009","20016","0"
"20016102","20016110","2030/12/31 14:59:59","8004","9003","72016010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016010","20016","0"
"20016102","20016111","2030/12/31 14:59:59","8004","9003","72016011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016011","20016","0"
"20016102","20016112","2030/12/31 14:59:59","8004","9003","72016012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016012","20016","0"
"20016102","20016113","2030/12/31 14:59:59","8004","9003","72016013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016013","20016","0"
"20016102","20016114","2030/12/31 14:59:59","8004","9003","72016014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016014","20016","0"
"20016102","20016115","2030/12/31 14:59:59","8004","9003","72016015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72016015","20016","0"
"20016103","20016201","2030/12/31 14:59:59","8005","9003","72016016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72016016","20016","0"
"20016103","20016202","2030/12/31 14:59:59","8005","9003","72016017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72016017","20016","0"
"20016103","20016203","2030/12/31 14:59:59","8005","9003","72016018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72016018","20016","0"
"20016103","20016204","2030/12/31 14:59:59","8005","9003","72016019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72016019","20016","0"
"20016103","20016205","2030/12/31 14:59:59","8005","9003","72016020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72016020","20016","0"
"20016104","660016101","2030/12/31 14:59:59","8006","9001","72016021","打倒 1 隻奄美魔物（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72016021","20016","0"
"20016104","660016201","2030/12/31 14:59:59","8007","9001","72016022","打倒 1 隻奄美魔物（HARD限定）","2018/01/01 12:00:00","1","601","0","72016022","20016","0"
"20016104","660016301","2030/12/31 14:59:59","8010","9001","72016023","打倒 1 隻奄美魔物（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72016023","20016","0"
"20016105","0","2030/12/31 14:59:59","8008","9011","72016024","打倒 1 隻奄美魔物（全難易度共通）","2018/01/01 12:00:00","1","601","0","72016024","20016","0"
"20016106","0","2030/12/31 14:59:59","8008","9011","72016025","打倒 1 隻奄美魔物（全難易度共通）","2018/01/01 12:00:00","1","601","0","72016025","20016","0"
"20016107","0","2030/12/31 14:59:59","8008","9011","72016026","打倒 1 隻奄美魔物（全難易度共通）","2018/01/01 12:00:00","1","601","0","72016026","20016","0"
"20016108","0","2030/12/31 14:59:59","8008","9011","72016027","打倒 1 隻奄美魔物（全難易度共通）","2018/01/01 12:00:00","1","601","0","72016027","20016","0"
"20017102","20017101","2030/12/31 14:59:59","8004","9003","72017001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017001","20017","0"
"20017102","20017102","2030/12/31 14:59:59","8004","9003","72017002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017002","20017","0"
"20017102","20017103","2030/12/31 14:59:59","8004","9003","72017003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017003","20017","0"
"20017102","20017104","2030/12/31 14:59:59","8004","9003","72017004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017004","20017","0"
"20017102","20017105","2030/12/31 14:59:59","8004","9003","72017005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017005","20017","0"
"20017102","20017106","2030/12/31 14:59:59","8004","9003","72017006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017006","20017","0"
"20017102","20017107","2030/12/31 14:59:59","8004","9003","72017007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017007","20017","0"
"20017102","20017108","2030/12/31 14:59:59","8004","9003","72017008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017008","20017","0"
"20017102","20017109","2030/12/31 14:59:59","8004","9003","72017009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017009","20017","0"
"20017102","20017110","2030/12/31 14:59:59","8004","9003","72017010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017010","20017","0"
"20017102","20017111","2030/12/31 14:59:59","8004","9003","72017011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017011","20017","0"
"20017102","20017112","2030/12/31 14:59:59","8004","9003","72017012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017012","20017","0"
"20017102","20017113","2030/12/31 14:59:59","8004","9003","72017013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017013","20017","0"
"20017102","20017114","2030/12/31 14:59:59","8004","9003","72017014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017014","20017","0"
"20017102","20017115","2030/12/31 14:59:59","8004","9003","72017015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72017015","20017","0"
"20017103","20017201","2030/12/31 14:59:59","8005","9003","72017016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72017016","20017","0"
"20017103","20017202","2030/12/31 14:59:59","8005","9003","72017017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72017017","20017","0"
"20017103","20017203","2030/12/31 14:59:59","8005","9003","72017018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72017018","20017","0"
"20017103","20017204","2030/12/31 14:59:59","8005","9003","72017019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72017019","20017","0"
"20017103","20017205","2030/12/31 14:59:59","8005","9003","72017020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72017020","20017","0"
"20017104","660017101","2030/12/31 14:59:59","8006","9001","72017021","打倒 1 隻劇毒曼德拉草（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72017021","20017","0"
"20017104","660017201","2030/12/31 14:59:59","8007","9001","72017022","打倒 1 隻劇毒曼德拉草（HARD限定）","2018/01/01 12:00:00","1","601","0","72017022","20017","0"
"20017104","660017301","2030/12/31 14:59:59","8010","9001","72017023","打倒 1 隻劇毒曼德拉草（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72017023","20017","0"
"20018102","20018101","2030/12/31 14:59:59","8004","9003","72018001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018001","20018","0"
"20018102","20018102","2030/12/31 14:59:59","8004","9003","72018002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018002","20018","0"
"20018102","20018103","2030/12/31 14:59:59","8004","9003","72018003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018003","20018","0"
"20018102","20018104","2030/12/31 14:59:59","8004","9003","72018004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018004","20018","0"
"20018102","20018105","2030/12/31 14:59:59","8004","9003","72018005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018005","20018","0"
"20018102","20018106","2030/12/31 14:59:59","8004","9003","72018006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018006","20018","0"
"20018102","20018107","2030/12/31 14:59:59","8004","9003","72018007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018007","20018","0"
"20018102","20018108","2030/12/31 14:59:59","8004","9003","72018008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018008","20018","0"
"20018102","20018109","2030/12/31 14:59:59","8004","9003","72018009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018009","20018","0"
"20018102","20018110","2030/12/31 14:59:59","8004","9003","72018010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018010","20018","0"
"20018102","20018111","2030/12/31 14:59:59","8004","9003","72018011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018011","20018","0"
"20018102","20018112","2030/12/31 14:59:59","8004","9003","72018012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018012","20018","0"
"20018102","20018113","2030/12/31 14:59:59","8004","9003","72018013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018013","20018","0"
"20018102","20018114","2030/12/31 14:59:59","8004","9003","72018014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018014","20018","0"
"20018102","20018115","2030/12/31 14:59:59","8004","9003","72018015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72018015","20018","0"
"20018103","20018201","2030/12/31 14:59:59","8005","9003","72018016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72018016","20018","0"
"20018103","20018202","2030/12/31 14:59:59","8005","9003","72018017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72018017","20018","0"
"20018103","20018203","2030/12/31 14:59:59","8005","9003","72018018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72018018","20018","0"
"20018103","20018204","2030/12/31 14:59:59","8005","9003","72018019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72018019","20018","0"
"20018103","20018205","2030/12/31 14:59:59","8005","9003","72018020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72018020","20018","0"
"20018104","660018101","2030/12/31 14:59:59","8006","9001","72018021","打倒 1 隻幻影男爵（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72018021","20018","0"
"20018104","660018201","2030/12/31 14:59:59","8007","9001","72018022","打倒 1 隻幻影男爵（HARD限定）","2018/01/01 12:00:00","1","601","0","72018022","20018","0"
"20018104","660018301","2030/12/31 14:59:59","8010","9001","72018023","打倒 1 隻幻影男爵（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72018023","20018","0"
"20019102","20019101","2030/12/31 14:59:59","8004","9003","72019001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019001","20019","0"
"20019102","20019102","2030/12/31 14:59:59","8004","9003","72019002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019002","20019","0"
"20019102","20019103","2030/12/31 14:59:59","8004","9003","72019003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019003","20019","0"
"20019102","20019104","2030/12/31 14:59:59","8004","9003","72019004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019004","20019","0"
"20019102","20019105","2030/12/31 14:59:59","8004","9003","72019005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019005","20019","0"
"20019102","20019106","2030/12/31 14:59:59","8004","9003","72019006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019006","20019","0"
"20019102","20019107","2030/12/31 14:59:59","8004","9003","72019007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019007","20019","0"
"20019102","20019108","2030/12/31 14:59:59","8004","9003","72019008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019008","20019","0"
"20019102","20019109","2030/12/31 14:59:59","8004","9003","72019009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019009","20019","0"
"20019102","20019110","2030/12/31 14:59:59","8004","9003","72019010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019010","20019","0"
"20019102","20019111","2030/12/31 14:59:59","8004","9003","72019011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019011","20019","0"
"20019102","20019112","2030/12/31 14:59:59","8004","9003","72019012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019012","20019","0"
"20019102","20019113","2030/12/31 14:59:59","8004","9003","72019013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019013","20019","0"
"20019102","20019114","2030/12/31 14:59:59","8004","9003","72019014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019014","20019","0"
"20019102","20019115","2030/12/31 14:59:59","8004","9003","72019015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72019015","20019","0"
"20019103","20019201","2030/12/31 14:59:59","8005","9003","72019016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72019016","20019","0"
"20019103","20019202","2030/12/31 14:59:59","8005","9003","72019017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72019017","20019","0"
"20019103","20019203","2030/12/31 14:59:59","8005","9003","72019018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72019018","20019","0"
"20019103","20019204","2030/12/31 14:59:59","8005","9003","72019019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72019019","20019","0"
"20019103","20019205","2030/12/31 14:59:59","8005","9003","72019020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72019020","20019","0"
"20019104","660019101","2030/12/31 14:59:59","8006","9001","72019021","打倒 1 隻似龍生物（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72019021","20019","0"
"20019104","660019201","2030/12/31 14:59:59","8007","9001","72019022","打倒 1 隻似龍生物（HARD限定）","2018/01/01 12:00:00","1","601","0","72019022","20019","0"
"20019104","660019301","2030/12/31 14:59:59","8010","9001","72019023","打倒 1 隻似龍生物（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72019023","20019","0"
"20020102","20020101","2030/12/31 14:59:59","8004","9003","72020001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020001","20020","0"
"20020102","20020102","2030/12/31 14:59:59","8004","9003","72020002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020002","20020","0"
"20020102","20020103","2030/12/31 14:59:59","8004","9003","72020003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020003","20020","0"
"20020102","20020104","2030/12/31 14:59:59","8004","9003","72020004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020004","20020","0"
"20020102","20020105","2030/12/31 14:59:59","8004","9003","72020005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020005","20020","0"
"20020102","20020106","2030/12/31 14:59:59","8004","9003","72020006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020006","20020","0"
"20020102","20020107","2030/12/31 14:59:59","8004","9003","72020007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020007","20020","0"
"20020102","20020108","2030/12/31 14:59:59","8004","9003","72020008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020008","20020","0"
"20020102","20020109","2030/12/31 14:59:59","8004","9003","72020009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020009","20020","0"
"20020102","20020110","2030/12/31 14:59:59","8004","9003","72020010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020010","20020","0"
"20020102","20020111","2030/12/31 14:59:59","8004","9003","72020011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020011","20020","0"
"20020102","20020112","2030/12/31 14:59:59","8004","9003","72020012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020012","20020","0"
"20020102","20020113","2030/12/31 14:59:59","8004","9003","72020013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020013","20020","0"
"20020102","20020114","2030/12/31 14:59:59","8004","9003","72020014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020014","20020","0"
"20020102","20020115","2030/12/31 14:59:59","8004","9003","72020015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72020015","20020","0"
"20020103","20020201","2030/12/31 14:59:59","8005","9003","72020016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72020016","20020","0"
"20020103","20020202","2030/12/31 14:59:59","8005","9003","72020017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72020017","20020","0"
"20020103","20020203","2030/12/31 14:59:59","8005","9003","72020018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72020018","20020","0"
"20020103","20020204","2030/12/31 14:59:59","8005","9003","72020019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72020019","20020","0"
"20020103","20020205","2030/12/31 14:59:59","8005","9003","72020020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72020020","20020","0"
"20020104","660020101","2030/12/31 14:59:59","8006","9001","72020021","打倒 1 隻復仇者馴鹿（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72020021","20020","0"
"20020105","660020101","2030/12/31 14:59:59","8006","9001","72020022","打倒 1 隻復仇者馴鹿（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72020024","20020","0"
"20020104","660020201","2030/12/31 14:59:59","8007","9001","72020023","打倒 1 隻復仇者馴鹿（HARD限定）","2018/01/01 12:00:00","1","601","0","72020022","20020","0"
"20020104","660020301","2030/12/31 14:59:59","8010","9001","72020024","打倒 1 隻復仇者馴鹿（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72020023","20020","0"
"20021102","20021101","2030/12/31 14:59:59","8004","9003","72021001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021001","20021","0"
"20021102","20021102","2030/12/31 14:59:59","8004","9003","72021002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021002","20021","0"
"20021102","20021103","2030/12/31 14:59:59","8004","9003","72021003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021003","20021","0"
"20021102","20021104","2030/12/31 14:59:59","8004","9003","72021004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021004","20021","0"
"20021102","20021105","2030/12/31 14:59:59","8004","9003","72021005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021005","20021","0"
"20021102","20021106","2030/12/31 14:59:59","8004","9003","72021006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021006","20021","0"
"20021102","20021107","2030/12/31 14:59:59","8004","9003","72021007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021007","20021","0"
"20021102","20021108","2030/12/31 14:59:59","8004","9003","72021008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021008","20021","0"
"20021102","20021109","2030/12/31 14:59:59","8004","9003","72021009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021009","20021","0"
"20021102","20021110","2030/12/31 14:59:59","8004","9003","72021010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021010","20021","0"
"20021102","20021111","2030/12/31 14:59:59","8004","9003","72021011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021011","20021","0"
"20021102","20021112","2030/12/31 14:59:59","8004","9003","72021012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021012","20021","0"
"20021102","20021113","2030/12/31 14:59:59","8004","9003","72021013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021013","20021","0"
"20021102","20021114","2030/12/31 14:59:59","8004","9003","72021014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021014","20021","0"
"20021102","20021115","2030/12/31 14:59:59","8004","9003","72021015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72021015","20021","0"
"20021103","20021201","2030/12/31 14:59:59","8005","9003","72021016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72021016","20021","0"
"20021103","20021202","2030/12/31 14:59:59","8005","9003","72021017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72021017","20021","0"
"20021103","20021203","2030/12/31 14:59:59","8005","9003","72021018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72021018","20021","0"
"20021103","20021204","2030/12/31 14:59:59","8005","9003","72021019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72021019","20021","0"
"20021103","20021205","2030/12/31 14:59:59","8005","9003","72021020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72021020","20021","0"
"20021104","660021101","2030/12/31 14:59:59","8006","9001","72021021","打倒 1 隻山神大人（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72021021","20021","0"
"20021104","660021201","2030/12/31 14:59:59","8007","9001","72021022","打倒 1 隻山神大人（HARD限定）","2018/01/01 12:00:00","1","601","0","72021022","20021","0"
"20021104","660021301","2030/12/31 14:59:59","8010","9001","72021023","打倒 1 隻山神大人（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72021023","20021","0"
"20022102","20022101","2030/12/31 14:59:59","8004","9003","72022001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022001","20022","0"
"20022102","20022102","2030/12/31 14:59:59","8004","9003","72022002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022002","20022","0"
"20022102","20022103","2030/12/31 14:59:59","8004","9003","72022003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022003","20022","0"
"20022102","20022104","2030/12/31 14:59:59","8004","9003","72022004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022004","20022","0"
"20022102","20022105","2030/12/31 14:59:59","8004","9003","72022005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022005","20022","0"
"20022102","20022106","2030/12/31 14:59:59","8004","9003","72022006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022006","20022","0"
"20022102","20022107","2030/12/31 14:59:59","8004","9003","72022007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022007","20022","0"
"20022102","20022108","2030/12/31 14:59:59","8004","9003","72022008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022008","20022","0"
"20022102","20022109","2030/12/31 14:59:59","8004","9003","72022009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022009","20022","0"
"20022102","20022110","2030/12/31 14:59:59","8004","9003","72022010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022010","20022","0"
"20022102","20022111","2030/12/31 14:59:59","8004","9003","72022011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022011","20022","0"
"20022102","20022112","2030/12/31 14:59:59","8004","9003","72022012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022012","20022","0"
"20022102","20022113","2030/12/31 14:59:59","8004","9003","72022013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022013","20022","0"
"20022102","20022114","2030/12/31 14:59:59","8004","9003","72022014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022014","20022","0"
"20022102","20022115","2030/12/31 14:59:59","8004","9003","72022015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72022015","20022","0"
"20022103","20022201","2030/12/31 14:59:59","8005","9003","72022016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72022016","20022","0"
