a1d4d406d5fdd2356cd58c5d8e0dfe53eb72e69754b8e26e78ff5e76effc02e1,85ab756fbc562d4d0944755d4ec6913bc6fc7da96a4f4e0a2b1f83d8c2923977,7ba1d2101bc3cf12ca7930a1ae36eca9f7cec21d7b749ba6f8540b3c981fb476,4429ea529af7742bd69683f98f941164f05100dd98aba7d1fc482915fa267981,d65b31affcabf7556218b4dc0ee60c67ec7312677ddf7f3acf1f7bc76843196b,a845525e5b2dc2c99efb777699d6c411cf9882e92374b193883ec278efa04bde,29dcf79fce0cc5b9bb29d4c763759e3cd3062d7cdcae091d99359b55b2a48b32,12902c7b15a5990d2f9af813b7a9c833df53005866aa859e70bd431b4c785588,3fb58788033e867b4e9ec5ac7c5e4b377ecff21f0a3edffaf7ebb40e021b6e4a,49606746ca7f26bf07663ccbad9568c8b2e2b5d74c87448eca756703b19c48d2,5b5daade66229312117d4c5f26b022e1c4c5cd0f7bc59ecf3e4a9ca8d0f7f6db,4785333ca8b7269c54d18949f4641158553362233e03cf8977d0971ad5e7109c,248288ae315d70cd6002d178a7771f072f8f7173b9e82891a45878089fdf42e7,d1ef0bd44a487a3f5b420ac600e5a79b5293d923628b08eb6e212a9fa2565521,b24368bf37d841eb36ae69e550bd4f5213e6757f6729df858a532ae03232422b,dfcdb459e37f24b0f026fcac4bc0c78ab7abce19c1e22c78b043dd25bb6680ba,49e449d6113c546acb1fc62a0845eabd7a62a00e36c7df29c0abc186e5f051e6,b7ad2d1a8adfe34774a3bb6e41d24409787456a43178b014d0b42104b527f8c1,b16760969ce9cbab8e78062872c780f1ab8b53a6531cfbebe8aa2a15e8a4f9ab,f369ef1b2670db086f797bcc0dff319c827144da691ac9c17df50bf4dd55e44b
"11999292","101160204","101000656","101160206","0","0","0","1698","0","0","0","100","0","0","11016022","0","110160022","0","0","101160205"
"11999293","101160201","101000657","101160203","0","0","0","1698","0","0","0","100","11999802","0","11016023","0","110160023","0","101160207","101160205"
"11999291","101160301","101000658","101160304","0","0","0","1718","0","0","0","100","0","0","11016031","0","110160031","0","0","101160302"
"11999292","101160304","101000659","101160305","0","0","0","1718","0","0","0","100","0","0","11016032","0","110160032","0","101160306","101160303"
"11999293","101160301","101000660","101160305","0","0","0","1718","0","0","0","100","11999803","0","11016033","0","110160033","0","101160307","101160302"
"11999291","101160402","101000661","101160403","0","0","0","1725","0","0","0","100","0","0","11016041","0","110160041","0","0","101160401"
"11999292","101160404","101000662","101160405","0","0","0","1725","0","0","0","100","0","0","11016042","0","110160042","0","101160401","101160403"
"11999293","101160402","101000663","101160405","0","0","0","1725","0","0","101160408","100","11999802","0","11016043","0","110160043","0","101160407","101160406"
"11999291","101160501","101000664","101160505","0","0","0","1736","0","0","0","100","0","0","11016051","0","110160051","0","0","101160502"
"11999292","101160504","101000665","101160503","0","0","0","1736","0","0","0","100","0","0","11016052","0","110160052","0","0","101160502"
"11999293","101160504","101000666","101160505","0","0","0","1736","0","0","0","100","11999803","0","11016053","0","110160053","0","101160506","101160501"
"11999291","101160601","101000667","101160603","0","0","0","1752","0","0","0","100","0","0","11016061","0","110160061","0","0","101160602"
"11999292","101160604","101000668","101160605","0","0","0","1752","0","0","0","100","0","0","11016062","0","110160062","0","101160606","101160602"
"11999293","101160601","101000669","101160603","0","0","0","1752","0","0","0","100","11999801","0","11016063","0","110160063","0","101160605","101160604"
"11999291","101160701","101000670","101160702","0","0","0","1764","0","0","0","100","0","0","11016071","0","110160071","0","0","101160701"
"11999292","101160703","101000671","101160705","0","0","0","1764","0","0","0","100","0","0","11016072","0","110160072","0","101160706","101160704"
"11999293","101160701","101000672","101160702","0","0","0","1764","0","0","0","100","11999802","0","11016073","0","110160073","0","101160706","101160703"
"11999291","101160801","101000673","101160803","0","0","0","1778","0","0","0","100","0","0","11016081","0","110160081","0","0","101160802"
"11999292","101160805","101000674","101160806","0","0","0","1778","0","0","0","100","0","0","11016082","0","110160082","0","101160807","101160802"
"11999293","101160801","101000675","101160806","0","0","0","1778","0","0","0","100","11999803","0","11016083","0","110160083","0","101160807","101160805"
"11999291","101160901","101000676","101160904","0","0","0","1794","0","0","0","100","0","0","11016091","0","110160091","0","0","101160902"
"11999292","101160903","101000677","101160905","0","0","0","1794","0","0","0","100","0","0","11016092","0","110160092","0","101160906","101160902"
"11999293","101160901","101000678","101160906","0","0","0","1794","0","0","0","100","11999801","0","11016093","0","110160093","0","101160907","101160903"
"11999291","101161001","101000679","101161002","0","0","0","1806","0","0","0","100","11016104","0","11016101","0","110160101","0","0","101161005"
"11999292","101161003","101000680","101161004","0","0","0","1806","0","0","0","100","0","0","11016102","0","110160102","0","101161005","101161001"
"11999293","101161001","101000681","101161005","0","0","0","1806","0","0","0","100","11999802","0","11016103","0","110160103","0","101161004","101161006"
"11999291","101161101","101000682","101161105","0","0","0","1812","0","0","0","100","11016114","0","11016111","0","110160111","0","101161106","101161102"
"11999292","101161105","101000683","101161106","0","0","0","1812","0","0","0","100","0","0","11016112","0","110160112","0","101161103","101161107"
"11999293","101161105","101000684","101161102","0","0","0","1812","0","0","0","100","11999803","0","11016113","0","110160113","0","101161104","101161101"
"11999291","101161201","101000685","101161203","0","0","0","1830","0","0","0","100","11016124","0","11016121","0","110160121","0","101161204","101161202"
"11999292","101161201","101000686","101161205","0","0","0","1830","0","0","0","100","0","0","11016122","0","110160122","0","101161206","101161202"
"11999293","101161203","101000687","101161205","0","0","0","1830","0","0","101161204","100","11999801","0","11016123","0","110160123","0","101161207","101161202"
"11999291","101161301","101000688","101161306","0","0","0","1839","0","0","0","100","11016134","0","11016131","0","110160131","0","0","101161302"
"11999292","101161304","101000689","101161302","0","0","0","1839","0","0","101161306","100","0","0","11016132","0","110160132","0","101161305","101161302"
"11999293","101161304","101000690","101161305","0","0","0","1839","0","0","0","100","11999802","0","11016133","0","110160133","0","101161303","101161301"
"11999291","101161401","101000691","101161403","0","0","0","1872","0","0","0","100","11990393","0","11016141","0","110160141","0","0","101161405"
"11999292","101161404","101000692","101161406","0","0","0","1872","0","0","0","100","11999803","0","11016142","0","110160142","0","0","101161402"
"11999293","101161407","101000693","0","0","0","0","1872","0","0","0","100","0","0","11016143","0","110160143","0","0","0"
"11999291","101170101","101000694","101170102","0","0","0","1880","0","0","0","100","0","0","11017011","0","110170011","0","0","101170104"
"11999292","101170104","101000695","101170102","0","0","0","1880","0","0","0","100","0","0","11017012","0","110170012","0","0","101170105"
"11999293","101170101","101000696","101170103","0","0","0","1880","0","0","0","100","11999801","0","11017013","0","110170013","0","0","101170105"
"11999291","101170204","101000697","101170203","0","0","0","1886","0","0","0","100","0","0","11017021","0","110170021","0","0","101170207"
"11999292","101170201","101000698","101170206","0","0","0","1886","0","0","0","100","0","0","11017022","0","110170022","0","0","101170205"
"11999293","101170204","101000699","101170203","0","0","0","1886","0","0","0","100","11999802","0","11017023","0","110170023","0","101170207","101170205"
"11999291","101170305","101000700","101170307","0","0","0","1907","0","0","0","100","0","0","11017031","0","110170031","0","0","101170301"
"11999292","101170304","101000701","101170306","0","0","0","1907","0","0","0","100","0","0","11017032","0","110170032","0","101170308","101170303"
"11999293","101170305","101000702","101170301","0","0","0","1907","0","0","0","100","11999803","0","11017033","0","110170033","0","101170307","101170304"
"11999291","101170402","101000703","101170405","0","0","0","1916","0","0","0","100","0","0","11017041","0","110170041","0","0","101170401"
"11999292","101170406","101000704","101170403","0","0","0","1916","0","0","0","100","0","0","11017042","0","110170042","0","101170401","101170404"
"11999293","101170402","101000705","101170403","0","0","0","1916","0","0","101170407","100","11999802","0","11017043","0","110170043","0","101170405","101170404"
"11999291","101170501","101000706","101170503","0","0","0","1928","0","0","0","100","0","0","11017051","0","110170051","0","0","101170502"
"11999292","101170504","101000707","101170506","0","0","0","1928","0","0","0","100","0","0","11017052","0","110170052","0","0","101170502"
"11999293","101170504","101000708","101170503","0","0","0","1928","0","0","0","100","11999803","0","11017053","0","110170053","0","101170505","101170501"
"11999291","101170601","101000709","101170603","0","0","0","1946","0","0","0","100","0","0","11017061","0","110170061","0","0","101170604"
"11999292","101170601","101000710","101170605","0","0","0","1946","0","0","0","100","0","0","11017062","0","110170062","0","101170606","101170603"
"11999293","101170602","101000711","101170603","0","0","0","1946","0","0","0","100","11999801","0","11017063","0","110170063","0","101170604","101170601"
"11999291","101170701","101000712","101170702","0","0","0","1959","0","0","0","100","0","0","11017071","0","110170071","0","0","101170704"
"11999292","101170703","101000713","101170704","0","0","0","1959","0","0","0","100","0","0","11017072","0","110170072","0","101170706","101170701"
"11999293","101170704","101000714","101170702","0","0","0","1959","0","0","0","100","11999802","0","11017073","0","110170073","0","101170706","101170703"
"11999291","101170802","101000715","101170803","0","0","0","1974","0","0","0","100","0","0","11017081","0","110170081","0","0","101170805"
"11999292","101170801","101000716","101170806","0","0","0","1974","0","0","0","100","0","0","11017082","0","110170082","0","101170804","101170805"
"11999293","101170802","101000717","101170806","0","0","0","1974","0","0","0","100","11999803","0","11017083","0","110170083","0","101170804","101170801"
"11999291","101170903","101000718","101170904","0","0","0","1992","0","0","0","100","0","0","11017091","0","110170091","0","0","101170903"
"11999292","101170903","101000719","101170905","0","0","0","1992","0","0","0","100","0","0","11017092","0","110170092","0","101170904","101170902"
"11999293","101170901","101000720","101170905","0","0","0","1992","0","0","0","100","11999801","0","11017093","0","110170093","0","101170906","101170903"
"11999291","101171001","101000721","101171004","0","0","0","2006","0","0","0","100","11017104","0","11017101","0","110170101","0","0","101171005"
"11999292","101171006","101000722","101171005","0","0","0","2006","0","0","0","100","0","0","11017102","0","110170102","0","101171003","101171001"
"11999293","101171001","101000723","101171003","0","0","0","2006","0","0","0","100","11999802","0","11017103","0","110170103","0","101171004","101171006"
"11999291","101171101","101000724","101171105","0","0","0","2012","0","0","0","100","11017114","0","11017111","0","110170111","0","101171106","101171107"
"11999292","101171105","101000725","101171102","0","0","0","2012","0","0","0","100","0","0","11017112","0","110170112","0","101171104","101171107"
"11999293","101171105","101000726","101171106","0","0","0","2012","0","0","101171107","100","11999803","0","11017113","0","110170113","0","101171102","101171101"
"11999291","101171201","101000727","101171203","0","0","0","2033","0","0","0","100","11017124","0","11017121","0","110170121","0","101171204","101171202"
"11999292","101171201","101000728","101171205","0","0","0","2033","0","0","0","100","0","0","11017122","0","110170122","0","101171206","101171208"
"11999293","101171203","101000729","101171208","0","0","0","2033","0","0","0","100","11999801","0","11017123","0","110170123","0","101171207","101171202"
"11999291","101171301","101000730","101171306","0","0","0","2042","0","0","0","100","11017134","0","11017131","0","110170131","0","0","101171302"
"11999292","101171304","101000731","101171306","0","0","0","2042","0","0","0","100","0","0","11017132","0","110170132","0","101171305","101171302"
"11999293","101171304","101000732","101171302","0","0","0","2042","0","0","101171307","100","11999802","0","11017133","0","110170133","0","101171305","101171301"
"11999291","101171401","101000733","101171405","0","0","0","2079","0","0","0","100","11990393","0","11017141","0","110170141","0","0","101171402"
"11999292","101171404","101000734","101171403","0","0","0","2079","0","0","0","100","11999803","0","11017142","0","110170142","0","0","101171406"
"11999293","101171407","101000735","0","0","0","0","2079","0","0","0","100","0","0","11017143","0","110170143","0","0","0"
"11999291","101180101","101000736","101180103","0","0","0","2087","0","0","0","100","0","0","11018011","0","110180011","0","0","101180102"
"11999292","101180104","101000737","101180103","0","0","0","2087","0","0","0","100","0","0","11018012","0","110180012","0","0","101180105"
"11999293","101180105","101000738","101180104","0","0","0","2087","0","0","0","100","11999901","0","11018013","0","110180013","0","0","101180102"
"11999291","101180201","101000739","101180203","0","0","0","2094","0","0","0","100","0","0","11018021","0","110180021","0","0","101180202"
"11999292","101180201","101000740","101180203","0","0","0","2094","0","0","0","100","0","0","11018022","0","110180022","0","0","101180204"
"11999293","101180205","101000741","101180204","0","0","0","2094","0","0","0","100","11999902","0","11018023","0","110180023","0","101180206","101180202"
"11999291","101180301","101000742","101180303","0","0","0","2117","0","0","0","100","0","0","11018031","0","110180031","0","0","101180302"
"11999292","101180304","101000743","101180306","0","0","0","2117","0","0","101180306","100","0","0","11018032","0","110180032","0","101180303","101180305"
"11999293","101180302","101000744","101180304","0","0","0","2117","0","0","0","100","11999903","0","11018033","0","110180033","0","0","101180307"
"11999291","101180401","101000745","101180402","0","0","0","2127","0","0","0","100","0","0","11018041","0","110180041","0","0","101180407"
"11999292","101180407","101000746","101180404","0","0","0","2127","0","0","0","100","0","0","11018042","0","110180042","0","0","101180403"
"11999293","101180401","101000747","101180404","0","0","0","2127","0","0","0","100","11999902","0","11018043","0","110180043","0","101180402","101180406"
"11999291","101180501","101000748","101180503","0","0","0","2141","0","0","0","100","0","0","11018051","0","110180051","0","0","101180502"
"11999292","101180504","101000749","101180503","0","0","0","2141","0","0","0","100","0","0","11018052","0","110180052","0","0","101180505"
"11999293","101180504","101000750","101180501","0","0","0","2141","0","0","0","100","11999903","0","11018053","0","110180053","0","101180505","101180502"
"11999291","101180601","101000751","101180603","0","0","0","2160","0","0","0","100","0","0","11018061","0","110180061","0","0","101180602"
"11999292","101180604","101000752","101180602","0","0","0","2160","0","0","0","100","0","0","11018062","0","110180062","0","101180606","101180605"
"11999293","101180604","101000753","101180603","0","0","0","2160","0","0","101180607","100","11999901","0","11018063","0","110180063","0","101180606","101180605"
"11999291","101180701","101000754","101180703","0","0","0","2175","0","0","0","100","0","0","11018071","0","110180071","0","0","101180702"
"11999292","101180704","101000755","101180702","0","0","0","2175","0","0","0","100","0","0","11018072","0","110180072","0","101180703","101180705"
"11999293","101180701","101000756","101180704","0","0","0","2175","0","0","0","100","11999902","0","11018073","0","110180073","0","101180705","101180702"
"11999291","101180807","101000757","101180804","0","0","0","2192","0","0","0","100","0","0","11018081","0","110180081","0","0","101180803"
"11999292","101180802","101000758","101180806","0","0","0","2192","0","0","0","100","0","0","11018082","0","110180082","0","101180804","101180805"
"11999293","101180801","101000759","101180803","0","0","0","2192","0","0","0","100","11999903","0","11018083","0","110180083","0","101180806","101180805"
"11999291","101180901","101000760","101180903","0","0","0","2213","0","0","0","100","0","0","11018091","0","110180091","0","0","101180902"
"11999292","101180902","101000761","101180904","0","0","0","2213","0","0","0","100","0","0","11018092","0","110180092","0","0","101180903"
"11999293","101180902","101000762","101180901","0","0","0","2213","0","0","0","100","11999901","0","11018093","0","110180093","0","101180905","101180904"
"11999291","101181001","101000763","101181003","0","0","0","2228","0","0","0","100","11018104","0","11018101","0","110180101","0","0","101181001"
"11999292","101181004","101000764","101181006","0","0","0","2228","0","0","0","100","0","0","11018102","0","110180102","0","101181002","101181005"
"11999293","101181001","101000765","101181003","0","0","0","2228","0","0","0","100","11999902","0","11018103","0","110180103","0","101181006","101181005"
"11999291","101181101","101000766","101181103","0","0","0","2234","0","0","0","100","11018114","0","11018111","0","110180111","0","0","101181102"
"11999292","101181104","101000767","101181105","0","0","0","2234","0","0","0","100","0","0","11018112","0","110180112","0","101181106","101181102"
"11999293","101181101","101000768","101181107","0","0","0","2234","0","0","101181105","100","11999903","0","11018113","0","110180113","0","101181105","101181104"
"11999291","101181201","101000769","101181203","0","0","0","2258","0","0","0","100","11018124","0","11018121","0","110180121","0","0","101181202"
"11999292","101181204","101000770","101181205","0","0","0","2258","0","0","0","100","0","0","11018122","0","110180122","0","101181203","101181202"
"11999293","101181201","101000771","101181205","0","0","0","2258","0","0","0","100","11999901","0","11018123","0","110180123","0","101181203","101181204"
"11999291","101181301","101000772","101181303","0","0","0","2267","0","0","0","100","11018134","0","11018131","0","110180131","0","0","101181302"
"11999292","101181302","101000773","101181305","0","0","0","2267","0","0","0","100","0","0","11018132","0","110180132","0","0","101181304"
"11999293","101181301","101000774","101181303","0","0","0","2267","0","0","101181307","100","11999902","0","11018133","0","110180133","0","101181306","101181304"
"11999291","101181401","101000775","101181406","0","0","0","2309","0","0","0","100","11990393","0","11018141","0","110180141","0","0","101181402"
"11999292","101181404","101000776","101181403","0","0","0","2309","0","0","0","100","11999903","0","11018142","0","110180142","0","0","101181405"
"0","101181407","101000777","0","0","0","0","2309","0","0","0","100","0","0","11018143","0","110180143","0","0","0"
"11999291","101190101","101000778","101190103","0","0","0","2318","0","0","0","100","0","0","11019011","0","110190011","0","0","101190102"
"11999292","101190104","101000779","101190106","0","0","0","2318","0","0","0","100","0","0","11019012","0","110190012","0","0","101190105"
"11999293","101190102","101000780","101190103","0","0","0","2318","0","0","0","100","11999901","0","11019013","0","110190013","0","0","101190105"
"11999291","101190203","101000781","101190205","0","0","0","2325","0","0","0","100","0","0","11019021","0","110190021","0","0","101190203"
"11999292","101190202","101000782","101190204","0","0","0","2325","0","0","0","100","0","0","11019022","0","110190022","0","0","101190203"
"11999293","101190202","101000783","101190204","0","0","0","2325","0","0","0","100","11999902","0","11019023","0","110190023","0","101190205","101190203"
"11999291","101190301","101000784","101190305","0","0","0","2351","0","0","0","100","0","0","11019031","0","110190031","0","0","101190302"
"11999292","101190304","101000785","101190303","0","0","0","2351","0","0","0","100","0","0","11019032","0","110190032","0","0","101190306"
"11999293","101190301","101000786","101190305","0","0","0","2351","0","0","0","100","11999903","0","11019033","0","110190033","0","101190302","101190304"
"11999291","101190401","101000787","101190402","0","0","0","2361","0","0","0","100","0","0","11019041","0","110190041","0","0","101190401"
"11999292","101190403","101000788","101190405","0","0","0","2361","0","0","0","100","0","0","11019042","0","110190042","0","101190402","101190404"
"11999293","101190401","101000789","101190405","0","0","0","2361","0","0","0","100","11999902","0","11019043","0","110190043","0","0","101190403"
"11999291","101190501","101000790","101190505","0","0","0","2376","0","0","0","100","0","0","11019051","0","110190051","0","0","101190502"
"11999292","101190503","101000791","101190504","0","0","0","2376","0","0","0","100","0","0","11019052","0","110190052","0","0","101190502"
"11999293","101190501","101000792","101190506","0","0","0","2376","0","0","0","100","11999903","0","11019053","0","110190053","0","101190505","101190503"
"11999291","101190604","101000793","101190601","0","0","0","2399","0","0","0","100","0","0","11019061","0","110190061","0","0","101190603"
"11999292","101190603","101000794","101190601","0","0","0","2399","0","0","0","100","0","0","11019062","0","110190062","0","101190606","101190603"
"11999293","101190604","101000795","101190602","0","0","0","2399","0","0","0","100","11999901","0","11019063","0","110190063","0","101190606","101190605"
"11999291","101190701","101000796","101190703","0","0","0","2415","0","0","0","100","0","0","11019071","0","110190071","0","0","101190702"
"11999292","101190704","101000797","101190703","0","0","0","2415","0","0","0","100","0","0","11019072","0","110190072","0","0","101190705"
"11999293","101190701","101000798","101190704","0","0","0","2415","0","0","0","100","11999902","0","11019073","0","110190073","0","101190703","101190702"
"11999291","101190802","101000799","101190803","0","0","0","2433","0","0","0","100","0","0","11019081","0","110190081","0","0","101190805"
"11999292","101190801","101000800","101190806","0","0","0","2433","0","0","0","100","0","0","11019082","0","110190082","0","101190804","101190807"
"11999293","101190805","101000801","101190803","0","0","0","2433","0","0","101190804","100","11999903","0","11019083","0","110190083","0","101190806","101190807"
"11999291","101190901","101000802","101190903","0","0","0","2457","0","0","0","100","0","0","11019091","0","110190091","0","0","101190902"
"11999292","101190904","101000803","101190906","0","0","0","2457","0","0","0","100","0","0","11019092","0","110190092","0","101190903","101190905"
"11999293","101190901","101000804","101190902","0","0","0","2457","0","0","0","100","11999901","0","11019093","0","110190093","0","101190906","101190904"
"11999291","101191001","101000805","101191003","0","0","0","2474","0","0","0","100","11019104","0","11019101","0","110190101","0","0","101191002"
"11999292","101191002","101000806","101191007","0","0","0","2474","0","0","0","100","0","0","11019102","0","110190102","0","101191003","101191005"
"11999293","101191001","101000807","101191002","0","0","0","2474","0","0","0","100","11999902","0","11019103","0","110190103","0","101191007","101191005"
"11999291","101191101","101000808","101191103","0","0","0","2480","0","0","0","100","11019114","0","11019111","0","110190111","0","0","101191102"
"11999292","101191104","101000809","101191105","0","0","0","2480","0","0","0","100","0","0","11019112","0","110190112","0","101191106","101191102"
"11999293","101191101","101000810","101191103","0","0","0","2480","0","0","0","100","11999903","0","11019113","0","110190113","0","101191107","101191104"
"11999291","101191201","101000811","101191203","0","0","0","2507","0","0","0","100","11019124","0","11019121","0","110190121","0","0","101191203"
"11999292","101191204","101000812","101191206","0","0","0","2507","0","0","0","100","0","0","11019122","0","110190122","0","101191203","101191202"
"11999293","101191201","101000813","101191206","0","0","0","2507","0","0","0","100","11999901","0","11019123","0","110190123","0","101191205","101191204"
"11999291","101191301","101000814","101191303","0","0","0","2517","0","0","0","100","11019134","0","11019131","0","110190131","0","0","101191302"
"11999292","101191302","101000815","101191304","0","0","0","2517","0","0","0","100","0","0","11019132","0","110190132","0","101191307","101191305"
"11999293","101191301","101000816","101191303","0","0","0","2517","0","0","0","100","11999902","0","11019133","0","110190133","0","101191306","101191305"
"11999291","101191405","101000817","101191406","0","0","0","2564","0","0","0","100","11999293","0","11019141","0","110190141","0","0","101191401"
"11999292","101191405","101000818","101191404","0","0","0","2564","0","0","0","100","11999903","0","11019142","0","110190142","0","0","101191403"
"11019144","101191407","101000819","101191403","0","0","0","2564","0","0","0","100","0","0","11019143","0","110190143","0","0","101191405"
"11999291","101200101","101000820","101200106","0","0","0","2573","0","0","0","100","0","0","11020011","0","110200011","0","0","101200104"
"11999292","101200102","101000821","101200106","0","0","0","2573","0","0","0","100","0","0","11020012","0","110200012","0","0","101200105"
"11999293","101200102","101000822","101200105","0","0","0","2573","0","0","0","100","11999901","0","11020013","0","110200013","0","0","101200101"
"11999291","101200203","101000823","101200205","0","0","0","2582","0","0","0","100","0","0","11020021","0","110200021","0","0","101200201"
"11999292","101200202","101000824","101200204","0","0","0","2582","0","0","0","100","0","0","11020022","0","110200022","0","0","101200201"
"11999293","101200202","101000825","101200204","0","0","0","2582","0","0","0","100","11999902","0","11020023","0","110200023","0","101200205","101200203"
"11999291","101200301","101000826","101200303","0","0","0","2610","0","0","0","100","0","0","11020031","0","110200031","0","0","101200302"
"11999292","101200304","101000827","101200305","0","0","0","2610","0","0","0","100","0","0","11020032","0","110200032","0","0","101200302"
"11999293","101200304","101000828","101200303","0","0","0","2610","0","0","0","100","11999903","0","11020033","0","110200033","0","101200305","101200301"
"11999291","101200401","101000829","101200403","0","0","0","2622","0","0","0","100","0","0","11020041","0","110200041","0","0","101200402"
"11999292","101200404","101000830","101200405","0","0","0","2622","0","0","0","100","0","0","11020042","0","110200042","0","0","101200402"
"11999293","101200404","101000831","101200405","0","0","0","2622","0","0","0","100","11999902","0","11020043","0","110200043","0","101200403","101200401"
"11999291","101200501","101000832","101200505","0","0","0","2639","0","0","0","100","0","0","11020051","0","110200051","0","0","101200504"
"11999292","101200503","101000833","101200504","0","0","0","2639","0","0","0","100","0","0","11020052","0","110200052","0","0","101200505"
"11999293","101200501","101000834","101200505","0","0","0","2639","0","0","0","100","11999903","0","11020053","0","110200053","0","101200506","101200502"
"11999291","101200604","101000835","101200607","0","0","0","2663","0","0","0","100","0","0","11020061","0","110200061","0","0","101200602"
"11999292","101200601","101000836","101200602","0","0","0","2663","0","0","0","100","0","0","11020062","0","110200062","0","101200603","101200604"
"11999293","101200601","101000837","101200603","0","0","0","2663","0","0","0","100","11999901","0","11020063","0","110200063","0","101200607","101200604"
"11999291","101200701","101000838","101200703","0","0","0","2682","0","0","0","100","0","0","11020071","0","110200071","0","0","101200702"
"11999292","101200704","101000839","101200705","0","0","0","2682","0","0","0","100","0","0","11020072","0","110200072","0","101200703","101200701"
"11999293","101200704","101000840","101200705","0","0","0","2682","0","0","0","100","11999902","0","11020073","0","110200073","0","101200703","101200702"
"11999291","101200801","101000841","101200803","0","0","0","2702","0","0","0","100","0","0","11020081","0","110200081","0","0","101200802"
"11999292","101200807","101000842","101200802","0","0","0","2702","0","0","0","100","0","0","11020082","0","110200082","0","101200805","101200806"
"11999293","101200801","101000843","101200806","0","0","0","2702","0","0","0","100","11999903","0","11020083","0","110200083","0","101200805","101200807"
"11999291","101200901","101000844","101200903","0","0","0","2729","0","0","0","100","0","0","11020091","0","110200091","0","0","101200902"
"11999292","101200901","101000845","101200906","0","0","0","2729","0","0","0","100","0","0","11020092","0","110200092","0","101200903","101200904"
"11999293","101200904","101000846","101200902","0","0","0","2729","0","0","101200906","100","11999901","0","11020093","0","110200093","0","101200903","101200907"
"11999291","101201001","101000847","101201004","0","0","0","2747","0","0","0","100","11020104","0","11020101","0","110200101","0","0","101201003"
"11999292","101201002","101000848","101201005","0","0","0","2747","0","0","0","100","0","0","11020102","0","110200102","0","101201004","101201001"
"11999293","101201006","101000849","101201002","0","0","0","2747","0","0","101201004","100","11999902","0","11020103","0","110200103","0","101201003","101201002"
"11999291","101201101","101000850","101201103","0","0","0","2753","0","0","0","100","11020114","0","11020111","0","110200111","0","0","101201102"
"11999292","101201107","101000851","101201105","0","0","0","2753","0","0","0","100","0","0","11020112","0","110200112","0","101201108","101201102"
"11999293","101201104","101000852","101201103","0","0","0","2753","0","0","101201106","100","11999903","0","11020113","0","110200113","0","101201105","101201107"
"11999291","101201203","101000853","101201202","0","0","0","2783","0","0","0","100","11020124","0","11020121","0","110200121","0","0","101201203"
"11999292","101201201","101000854","101201205","0","0","0","2783","0","0","0","100","0","0","11020122","0","110200122","0","101201206","101201202"
"11999293","101201203","101000855","101201204","0","0","0","2783","0","0","0","100","11999901","0","11020123","0","110200123","0","101201206","101201201"
"11999291","101201307","101000856","101201304","0","0","0","2795","0","0","0","100","11020134","0","11020131","0","110200131","0","0","101201301"
"11999292","101201302","101000857","101201305","0","0","0","2795","0","0","0","100","0","0","11020132","0","110200132","0","101201304","101201307"
"11999293","101201302","101000858","101201305","0","0","0","2795","0","0","101201303","100","11999902","0","11020133","0","110200133","0","101201301","101201307"
"11999291","101201401","101000859","101201404","0","0","0","2846","0","0","0","100","11990393","0","11020141","0","110200141","0","0","101201403"
"11999292","101201401","101000860","101201402","0","0","0","2846","0","0","0","100","11999903","0","11020142","0","110200142","0","0","101201405"
"0","101201407","101000861","0","0","0","0","2846","0","0","0","100","0","0","11020143","0","110200143","0","0","0"
"11999291","101210101","101000862","101210103","0","0","0","2856","0","0","0","100","0","0","11021011","0","110210011","0","0","101210102"
"11999292","101210104","101000863","101210106","0","0","0","2856","0","0","0","100","0","0","11021012","0","110210012","0","0","101210105"
"11999293","101210102","101000864","101210103","0","0","0","2856","0","0","0","100","11999901","0","11021013","0","110210013","0","0","101210105"
"11999291","101210201","101000865","101210204","0","0","0","2867","0","0","0","100","0","0","11021021","0","110210021","0","0","101210203"
"11999292","101210202","101000866","101210205","0","0","0","2867","0","0","0","100","0","0","11021022","0","110210022","0","0","101210203"
"11999293","101210201","101000867","101210205","0","0","0","2867","0","0","0","100","11999902","0","11021023","0","110210023","0","101210204","101210202"
"11999291","101210301","101000868","101210303","0","0","0","2898","0","0","0","100","0","0","11021031","0","110210031","0","0","101210302"
"11999292","101210304","101000869","101210305","0","0","0","2898","0","0","0","100","0","0","11021032","0","110210032","0","0","101210302"
"11999293","101210301","101000870","101210306","0","0","0","2898","0","0","0","100","11999903","0","11021033","0","110210033","0","101210307","101210304"
"11999291","101210401","101000871","101210403","0","0","0","2912","0","0","0","100","0","0","11021041","0","110210041","0","0","101210402"
"11999292","101210404","101000872","101210405","0","0","0","2912","0","0","0","100","0","0","11021042","0","110210042","0","0","101210402"
"11999293","101210404","101000873","101210405","0","0","0","2912","0","0","0","100","11999902","0","11021043","0","110210043","0","101210403","101210401"
"11999291","101210501","101000874","101210505","0","0","0","2930","0","0","0","100","0","0","11021051","0","110210051","0","0","101210502"
"11999292","101210503","101000875","101210504","0","0","0","2930","0","0","0","100","0","0","11021052","0","110210052","0","0","101210505"
"11999293","101210501","101000876","101210505","0","0","0","2930","0","0","0","100","11999903","0","11021053","0","110210053","0","101210506","101210502"
"11999291","101210602","101000877","101210607","0","0","0","2957","0","0","0","100","0","0","11021061","0","110210061","0","0","101210602"
