e488e8f4619cdf4a14d34c1096273278a57f9353f195ba5aecda2f7d771c5357,a74d31a23ea046797eb39058a9b3137691d66744167a5b99dfa7a9c4c0647066,289b8ec93e1069d1c72496d5d5f620dc6ddaf9ca459072956ad5ab81519baf92,b896c2f3d96610f308566d13df2b2b93a669eef3919b051519ec383de88a38dd,8f8a9d1b88b102d1e9db035fe46824ac4e533a95b98953178cf6c07dfce03524,493168e08fd42c9f3b6a6ebd6018f74bbdab797ca54d60fd41cbf54e68847fd0,b14b055c24313b06f8beccec95917c743ec583a16d835589698c774dc63ff0f2,4831ee0a1346ce592971b008c595cbeca8110a1d036b99734e8c83e0a1098712,1595ac1a4ddc5ea0981854d61e3c6c30a8208da137f30dca4c74d687e017a57b,3632b5e7ce6df99ec5f81c29de928ea907b27cf8f765a04c7428f6fc232cd007,d35bc7a5905619c3029cf6faa2bb5fa461d7918584c0a0c0e70b70667c4b3517,0d36f656c0bc951ad05a000edffd41833100eefdcc04440ba26e8b319a398694,f99e19aebce153395b4675046cc630116c49171196c7c3c84f46696fcd7ac21c,18a3e0323a31b073487f55bc2eb076ccb7f102bc90d7612d942bbdd12ed05393,5e65895774c63f1d23df0dccf1960d52d6a440fc4d8126a6a46d2583f7ea4eb8,c54782082d8e740b977160809a06ae274648b4841ae5e12cacc07c71acef8e44,c94c7c5ad539e68023638eab543b4e4d4371e4f5f921bc3872f4c058b6db9a3e,ee2eefe9bedac53fa2899d4eed9ecdf510c383f0839f94c3c5cc6ea20bfbf501,24afe3c097dafe1d2fb9424bed3fb2b3ae9a254ed1618999d7509286d8583c50,fc2145c8915ed523451b6808d69e233e24560a0e7045aa1eefe268fe8957c693,854bdc3dee7c7f93bae385ed1f756d8bfd96b0dc668323c4120dd0f538bcf9f5,10366b9bf7182cbf7cf99b14cdc173882bc956721139e59fedb2bb9d402bf25d
"1","-30","0","1","0.9","4","1","1","-30","101021","1038","200","0","200","-70","0","bgm_M64","101021","10380104","190","4","1.3"
"1","-30","0","1.6","1.4","5","1","1","0","101031","1038","200","0","220","0","0","bgm_M55","101031","10380105","440","5","1.8"
"1","-30","0","0.7","0.6","1","1","1","0","101041","1039","250","-30","210","-125","10","bgm_M64","101041","10390101","-470","1","0.8"
"1","-30","0","0.7","0.65","2","1","1","0","101041","1039","200","0","200","-95","10","bgm_M64","101041","10390102","-210","2","1"
"1","-30","-15","1","0.9","3","1","1","0","101041","1039","100","-10","200","-120","0","bgm_M64","101041","10390103","50","3","1.3"
"1","-30","0","1.3","0.9","4","1","1","0","101041","1039","100","0","200","35","0","bgm_M64","101041","10390104","195","4","1.35"
"1","-30","0","1.35","1.1","5","1","1.3","-50","101042","1039","150","0","210","-55","0","bgm_M55","101042","10390105","450","5","1.8"
"1","-30","0","0.85","0.6","1","1","1","0","101161","1040","250","0","210","-120","10","bgm_M64","101161","10400101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101161","1040","100","0","240","-100","0","bgm_M64","101161","10400102","-260","2","1.2"
"1","-30","-5","1","0.65","3","1","1","0","101161","1040","100","-10","200","65","5","bgm_M64","101161","10400103","-10","3","1.1"
"1","-30","0","1","0.9","4","1","1","43","101161","1040","150","0","200","-110","0","bgm_M64","101161","10400104","190","4","1"
"1","-30","-40","1","0.9","5","1","1.3","-50","101162","1040","270","-45","280","-70","-10","bgm_M55","101162","10400105","485","5","1.15"
"1","-30","0","0.85","0.6","1","1","1","0","101171","1041","120","0","210","-120","10","bgm_M64","101171","10410101","-480","1","0.8"
"1","-30","0","1","0.75","2","1","1","0","101171","1041","120","0","200","-120","10","bgm_M64","101171","10410102","-260","2","1.2"
"1","-30","-13","0.55","0.6","3","1.4","1","-50","101171","1041","150","-60","200","0","0","bgm_M64","101171","10410103","-10","3","0.9"
"1","-30","0","1","0.9","4","1","1","0","101171","1041","100","0","200","-110","0","bgm_M64","101171","10410104","190","4","1.2"
"1","-30","-20","1","1","5","1","1","-50","101172","1041","200","0","250","-30","10","bgm_M55","101172","10410105","475","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101191","1042","100","-30","210","-120","10","bgm_M64","101191","10420101","-480","1","0.8"
"1","-30","0","1","0.8","2","1","1","0","101191","1042","100","0","200","-100","10","bgm_M64","101191","10420102","-260","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101191","1042","100","-10","200","65","0","bgm_M64","101451","10420103","-10","3","1.4"
"1","-30","0","1","0.65","4","1","1","0","101191","1042","100","0","200","-110","0","bgm_M64","101191","10420104","190","4","1.1"
"1","-30","0","1","1.1","5","1.2","1","-50","101192","1042","200","-45","280","-70","-10","bgm_M55","101192","10420105","485","5","1.3"
"1","-30","0","0.85","0.6","1","1","1","0","101201","1043","100","0","210","-120","10","bgm_M64","101201","10430101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101201","1043","100","0","240","-120","10","bgm_M64","101201","10430102","-260","2","1.2"
"1","-30","-15","1","0.8","3","1","1","0","101201","1043","100","-10","200","65","0","bgm_M64","101201","10430103","-10","3","1.1"
"1","-30","0","1","0.7","4","1","1","43","101201","1043","100","0","200","-110","0","bgm_M64","101201","10430104","190","4","1"
"1","-30","-20","1","1","5","1","1","-50","101202","1043","100","-45","250","-30","10","bgm_M55","101202","10430105","475","5","1.45"
"1","-30","0","0.85","0.6","1","1","1","0","101291","1044","100","0","210","-120","10","bgm_M64","101291","10440101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101291","1044","100","0","240","-120","10","bgm_M64","101291","10440102","-260","2","1.2"
"1","-30","-15","2.2","1.55","3","1","1","0","101291","1044","100","-10","200","65","0","bgm_M64","101291","10440103","-40","3","2.3"
"1","-30","0","1","1.1","4","1","1","0","101291","1044","100","0","200","-110","0","bgm_M64","101291","10440104","150","4","1.2"
"1","-30","-20","1","1.1","5","1","1","15","101292","1044","100","30","230","-15","30","bgm_M55","101292","10440105","490","5","1.45"
"1","-30","0","0.7","0.58","1","1","1","0","101301","1045","100","-30","210","-120","10","bgm_M64","101301","10450101","-480","1","0.8"
"1","-30","0","1","0.9","2","1","1","0","101301","1045","100","0","200","-120","10","bgm_M64","101301","10450102","-260","2","1.2"
"1","-30","0","1","0.93","3","1","1","-30","101301","1045","200","-10","200","100","-10","bgm_M64","101301","10450103","-50","3","1.4"
"1","-30","0","1","0.9","4","1","1","15","101301","1045","100","0","200","-100","0","bgm_M64","101301","10450104","100","4","1.3"
"1","-30","-20","1.1","1","5","1","1","-15","101302","1045","100","-30","270","-55","10","bgm_M55","101302","10450105","470","5","1.2"
"1","-30","0","0.85","0.575","1","1","1","0","101441","1046","100","0","210","-130","10","bgm_M64","101161","10460101","-450","1","0.8"
"1","-30","0","0.7","0.75","2","1","1","0","101441","1046","200","0","200","-120","10","bgm_M64","101161","10460102","-250","2","1"
"1","-30","-15","1.1","0.8","3","1","1","0","101441","1046","100","-10","200","50","0","bgm_M64","101161","10460103","-10","3","1.2"
"1","-30","0","1","0.8","4","1","1","43","101441","1046","150","0","200","-100","0","bgm_M64","101161","10460104","210","4","1"
"1","-30","-20","1.1","0.95","5","1","1","-35","101442","1046","100","-30","230","-70","10","bgm_M55","101162","10460105","470","5","1.2"
"1","-30","0","0.7","0.58","1","1","1","0","101451","1047","100","-30","210","-130","10","bgm_M64","101451","10470101","-450","1","0.8"
"1","-30","0","1","0.9","2","1","1","0","101451","1047","100","0","200","-120","10","bgm_M64","101451","10470102","-250","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101451","1047","100","-10","200","50","0","bgm_M64","101451","10470103","-20","3","1.4"
"1","-30","0","0.85","0.8","4","1","1","0","101451","1047","100","0","200","-100","0","bgm_M64","101451","10470104","200","4","1"
"1","-30","0","1.4","1.25","5","1.2","1","-35","101452","1047","100","-50","290","-70","0","bgm_M55","101452","10470105","510","5","1.55"
"1","-30","0","0.7","0.58","1","1","1","0","101561","1048","100","-30","210","-130","10","bgm_M64","101451","10480101","-450","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101561","1048","100","0","240","-120","0","bgm_M64","101451","10480102","-240","2","1.2"
"1","-30","-13","0.55","0.6","3","1.4","1","-50","101561","1048","150","-60","200","0","0","bgm_M64","101451","10480103","-10","3","0.9"
"1","-30","0","1","0.7","4","1","1","20","101561","1048","100","0","200","-100","0","bgm_M64","101451","10480104","195","4","1.1"
"1","-30","0","1.35","1.25","5","1.4","1","-60","101562","1048","400","-50","290","-70","0","bgm_M55","101452","10480105","460","5","1.55"
"1","-30","0","0.7","0.58","1","1","1","0","101001","1049","100","-30","210","-120","10","bgm_M64","101001","10490101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101001","1049","100","0","200","-120","10","bgm_M64","101001","10490102","-270","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101001","1049","200","-10","200","65","0","bgm_M64","101001","10490103","-25","3","1.4"
"1","-30","0","1","0.9","4","1","1","-30","101001","1049","150","0","200","-120","0","bgm_M64","101001","10490104","200","4","1.1"
"1","-30","0","1","1.2","5","1.2","1","0","101011","1049","200","0","250","-40","0","bgm_M55","101011","10490105","480","5","1.3"
"1","-30","0","0.9","0.575","1","1","1","-25","101021","1050","170","-30","210","-110","10","bgm_M64","101021","10500101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101021","1050","100","0","240","-120","0","bgm_M64","101021","10500102","-240","2","1.2"
"1","-30","-5","0.8","0.6","3","1","1","0","101021","1050","100","-10","200","65","5","bgm_M64","101021","10500103","-10","3","0.9"
"1","-30","0","1","0.65","4","1","1","0","101021","1050","100","0","200","-110","0","bgm_M64","101021","10500104","190","4","1.1"
"1","-30","0","1.6","1.4","5","1","1","0","101031","1050","200","0","220","0","0","bgm_M55","101031","10500105","440","5","1.8"
"1","-30","0","0.7","0.58","1","1","1","0","101041","1051","100","-30","210","-130","10","bgm_M64","101041","10510101","-450","1","0.8"
"1","-30","0","0.7","0.65","2","1","1","0","101041","1051","200","0","200","-120","10","bgm_M64","101041","10510102","-250","2","1"
"1","-30","-15","1","0.75","3","1","1","-10","101041","1051","100","-10","200","70","10","bgm_M64","101041","10510103","-35","3","1.3"
"1","-30","0","1","1","4","1","1","0","101041","1051","100","0","200","-110","0","bgm_M64","101041","10510104","150","4","1.4"
"1","-30","0","1.35","1.1","5","1","1.3","-50","101042","1051","150","0","210","-55","0","bgm_M55","101042","10510105","450","5","1.8"
"1","-30","0","0.7","0.6","1","1","1","0","101161","1052","250","-30","210","-120","10","bgm_M64","101161","10520101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101161","1052","100","0","240","-100","0","bgm_M64","101161","10520102","-260","2","1.2"
"1","-30","-5","1","0.65","3","1","1","0","101161","1052","100","-10","200","65","5","bgm_M64","101161","10520103","-10","3","1.1"
"1","-30","0","1","0.8","4","1","1","-30","101161","1052","100","0","200","-50","0","bgm_M64","101161","10520104","240","4","1.3"
"1","-30","-40","1","0.9","5","1","1.3","-50","101162","1052","270","-45","280","-70","-10","bgm_M55","101162","10520105","485","5","1.15"
"1","-30","0","0.85","0.5","1","1","1","0","101171","1053","120","0","210","-120","10","bgm_M64","101171","10530101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101171","1053","100","0","200","-120","10","bgm_M64","101171","10530102","-270","2","1.2"
"1","-30","-15","2.2","1.55","3","1","1","0","101171","1053","100","-10","200","65","0","bgm_M64","101171","10530103","-25","3","2.3"
"1","-30","0","1","0.9","4","1","1","-30","101171","1053","100","0","200","-100","0","bgm_M64","101171","10530104","200","4","1.5"
"1","-30","-20","1","1","5","1","1","-50","101172","1053","200","0","250","-30","10","bgm_M55","101172","10530105","475","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101191","1054","170","-30","210","-110","10","bgm_M64","101191","10540101","-450","1","1"
"1","-30","0","0.7","0.65","2","1","1","0","101191","1054","200","0","200","-120","10","bgm_M64","101191","10540102","-250","2","1"
"1","-30","-15","1.1","0.8","3","1","1","0","101191","1054","100","-10","200","50","0","bgm_M64","101191","10540103","-10","3","1.2"
"1","-30","0","1","1","4","1","1","0","101191","1054","200","0","200","-90","0","bgm_M64","101191","10540104","190","4","1.5"
"1","-30","0","1","1.1","5","1.2","1","-50","101192","1054","200","-45","280","-70","-10","bgm_M55","101192","10540105","485","5","1.3"
"1","-30","0","0.85","0.5","1","1","1","0","101201","1055","120","0","210","-120","10","bgm_M64","101201","10550101","-480","1","0.8"
"1","-30","0","1","0.7","2","1","1","-30","101201","1055","250","-30","240","-120","0","bgm_M64","101201","10550102","-250","2","1"
"1","-30","-15","1","0.8","3","1","1","0","101201","1055","100","-10","200","65","0","bgm_M64","101201","10550103","-10","3","1.1"
"1","-30","0","1","0.7","4","1","1","43","101201","1055","100","0","200","-110","0","bgm_M64","101201","10550104","190","4","1"
"1","-30","-20","1","1","5","1","1","-50","101202","1055","100","-45","250","-30","10","bgm_M55","101202","10550105","475","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101291","1056","250","-30","210","-120","10","bgm_M64","101291","10560101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101291","1056","100","0","240","-100","0","bgm_M64","101291","10560102","-260","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101291","1056","100","-10","200","50","0","bgm_M64","101291","10560103","-35","3","1.4"
"1","-30","0","1","0.9","4","1","1","-30","101291","1056","150","0","200","-120","0","bgm_M64","101291","10560104","190","4","1.1"
"1","-30","-20","1","1.1","5","1","1","15","101292","1056","100","30","230","-15","30","bgm_M55","101292","10560105","490","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101301","1057","170","-30","210","-110","10","bgm_M64","101301","10570101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101301","1057","100","0","200","-120","10","bgm_M64","101301","10570102","-270","2","1.2"
"1","-30","0","1","0.93","3","1","1","-30","101301","1057","200","-10","200","100","-10","bgm_M64","101301","10570103","-50","3","1.4"
"1","-30","0","1","0.9","4","1","1","0","101301","1057","100","0","200","-110","0","bgm_M64","101301","10570104","190","4","1.2"
"1","-30","-20","1.1","1","5","1","1","-15","101302","1057","100","-30","270","-55","10","bgm_M55","101302","10570105","470","5","1.2"
"1","-30","0","0.7","0.6","1","1","1","0","101441","1058","250","-30","210","-120","10","bgm_M64","101441","10580101","-480","1","0.8"
"1","-30","0","1","0.7","2","1","1","-30","101441","1058","250","-30","240","-120","0","bgm_M64","101441","10580102","-250","2","1"
"1","-30","-15","1","0.75","3","1","1","-10","101441","1058","100","-10","200","70","10","bgm_M64","101441","10580103","-5","3","1.3"
"1","-30","0","1","0.8","4","1","1","20","101441","1058","100","0","200","-100","10","bgm_M64","101441","10580104","210","4","1.1"
"1","-30","-20","1.1","0.95","5","1","1","-35","101442","1058","100","-30","230","-70","10","bgm_M55","101442","10580105","470","5","1.2"
"1","-30","0","0.9","0.575","1","1","1","-25","101451","1059","170","-30","210","-110","10","bgm_M64","101451","10590101","-450","1","1"
"1","-30","0","0.7","0.65","2","1","1","0","101451","1059","200","0","200","-120","10","bgm_M64","101451","10590102","-250","2","1"
"1","-30","-13","0.55","0.6","3","1.4","1","-50","101451","1059","150","-60","200","0","0","bgm_M64","101451","10590103","-10","3","0.9"
"1","-30","0","0.7","0.7","4","1","1","0","101451","1059","100","0","200","-120","0","bgm_M64","101451","10590104","200","4","1"
"1","-30","0","1.4","1.25","5","1.2","1","-35","101452","1059","100","-50","290","-70","0","bgm_M55","101452","10590105","510","5","1.55"
"1","-30","0","0.85","0.5","1","1","1","0","101561","1060","120","0","210","-120","10","bgm_M64","101561","10600101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101561","1060","100","0","200","-120","10","bgm_M64","101561","10600102","-270","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101561","1060","200","-10","200","65","0","bgm_M64","101561","10600103","-25","3","1.4"
"1","-30","0","1","0.65","4","1","1","0","101561","1060","100","0","200","-110","0","bgm_M64","101561","10600104","190","4","1.1"
"1","-30","0","1.35","1.25","5","1.4","1","-60","101562","1060","400","-50","290","-70","0","bgm_M55","101562","10600105","460","5","1.55"
"1","-30","0","0.7","0.6","1","1","1","0","101001","1061","250","-30","210","-120","10","bgm_M64","101001","10610101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101001","1061","100","0","240","-100","0","bgm_M64","101001","10610102","-260","2","1.2"
"1","-30","-15","1","1","3","1","1","-30","101001","1061","100","-10","200","65","0","bgm_M64","101001","10610103","-10","3","1.4"
"1","-30","0","1","1","4","1","1","0","101001","1061","100","0","200","-110","0","bgm_M64","101001","10610104","200","4","1.4"
"1","-30","0","1","1.2","5","1.2","1","0","101011","1061","200","0","250","-40","0","bgm_M55","101011","10610105","480","5","1.3"
"1","-30","0","0.85","0.5","1","1","1","0","101021","1063","120","0","210","-120","10","bgm_M64","101021","10630101","-480","1","0.8"
"1","-30","0","1","0.7","2","1","1","-30","101021","1063","250","-30","240","-120","0","bgm_M64","101021","10630102","-250","2","1"
"1","-30","0","1","0.9","3","1","1","0","101021","1063","100","0","200","70","0","bgm_M64","101021","10630103","-10","3","1.3"
"1","-30","0","1","0.8","4","1","1","-30","101021","1063","100","0","200","-70","0","bgm_M64","101021","10630104","240","4","1.2"
"1","-30","0","1.6","1.4","5","1","1","0","101031","1063","200","0","220","0","0","bgm_M55","101031","10630105","470","5","1.8"
"1","-30","0","0.9","0.575","1","1","1","-25","101041","1064","170","-30","210","-110","10","bgm_M64","101041","10640101","-450","1","1"
"1","-30","0","0.7","0.65","2","1","1","0","101041","1064","200","0","200","-120","10","bgm_M64","101041","10640102","-250","2","1"
"1","-30","-15","1","0.8","3","1","1","0","101041","1064","100","-10","200","65","0","bgm_M64","101041","10640103","-10","3","1.1"
"1","-30","0","1","0.9","4","1","1","-30","101041","1064","100","0","200","-100","0","bgm_M64","101041","10640104","200","4","1.5"
"1","-30","0","1.35","1.1","5","1","1.3","-50","101042","1064","150","0","210","-55","0","bgm_M55","101042","10640105","450","5","1.8"
"1","-30","0","0.7","0.6","1","1","1","0","101161","1065","250","-30","210","-120","10","bgm_M64","101161","10650101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101161","1065","100","0","240","-100","0","bgm_M64","101161","10650102","-260","2","1.2"
"1","-30","-5","1","0.65","3","1","1","0","101161","1065","100","-10","200","65","5","bgm_M64","101161","10650103","-10","3","1.1"
"1","-30","0","0.85","0.8","4","1","1","0","101161","1065","100","0","200","-100","0","bgm_M64","101161","10650104","200","4","1"
"1","-30","-40","1","0.9","5","1","1.3","-50","101162","1065","270","-45","280","-70","-10","bgm_M55","101162","10650105","485","5","1.15"
"1","-30","0","0.85","0.5","1","1","1","0","101171","1066","120","0","210","-120","10","bgm_M64","101171","10660101","-480","1","0.8"
"1","-30","0","1","0.7","2","1","1","-30","101171","1066","250","-30","240","-120","0","bgm_M64","101171","10660102","-250","2","1"
"1","-30","-10","1.1","0.8","3","1","1","0","101171","1066","100","-10","200","65","0","bgm_M64","101171","10660103","0","3","1.15"
"1","-30","0","1.3","0.9","4","1","1","0","101171","1066","100","-10","200","5","0","bgm_M64","101171","10660104","230","4","1.35"
"1","-30","-20","1","1","5","1","1","-50","101172","1066","200","0","250","-30","10","bgm_M55","101172","10660105","475","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101191","1067","250","-30","210","-50","10","bgm_M64","101191","10670101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101191","1067","100","0","200","-120","10","bgm_M64","101191","10670102","-270","2","1.2"
"1","-30","-15","1","0.9","3","1","1","-30","101191","1067","100","-10","200","50","0","bgm_M64","101191","10670103","-20","3","1.4"
"1","-30","0","1","1","4","1","1","0","101191","1067","200","0","200","-90","0","bgm_M64","101191","10670104","200","4","1.5"
"1","-30","0","1","1.1","5","1.2","1","-50","101192","1067","200","-45","280","-70","-10","bgm_M55","101192","10670105","485","5","1.3"
"1","-30","0","1.1","0.8","1","1","1","20","101201","1068","100","0","210","0","10","bgm_M64","101201","10680101","-470","1","1.45"
"1","-30","0","0.7","0.65","2","1","1","0","101201","1068","200","0","200","-120","10","bgm_M64","101201","10680102","-250","2","1"
"1","-30","-15","1","0.75","3","1","1","-10","101201","1068","100","-10","200","70","10","bgm_M64","101201","10680103","-5","3","1.3"
"1","-30","0","1","0.7","4","1","1","43","101201","1068","100","0","200","-110","0","bgm_M64","101201","10680104","190","4","1"
"1","-30","-20","1","1","5","1","1","-50","101202","1068","100","-45","250","-30","10","bgm_M55","101202","10680105","475","5","1.45"
"1","-30","0","0.9","0.575","1","1","1","-25","101291","1069","170","-30","210","-110","10","bgm_M64","101291","10690101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101291","1069","100","0","240","-25","0","bgm_M64","101291","10690102","-225","2","1.2"
"1","-30","-15","2.2","1.55","3","1","1","0","101291","1069","100","-10","200","65","0","bgm_M64","101291","10690103","0","3","2.3"
"1","-30","0","1","0.65","4","1","1","0","101291","1069","100","0","200","-110","0","bgm_M64","101291","10690104","190","4","1.1"
"1","-30","-20","1","1.1","5","1","1","15","101292","1069","100","30","230","-15","30","bgm_M55","101292","10690105","490","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101301","1070","250","-30","210","-50","10","bgm_M64","101301","10700101","-480","1","0.8"
"1","-30","0","0.7","0.65","2","1","1","0","101301","1070","200","0","200","-120","10","bgm_M64","101301","10700102","-250","2","1"
"1","-30","0","1","0.93","3","1","1","-30","101301","1070","200","-10","200","100","-10","bgm_M64","101301","10700103","-50","3","1.4"
"1","-30","0","1","0.9","4","1","1","-30","101301","1070","150","0","200","-120","0","bgm_M64","101301","10700104","190","4","1.1"
"1","-30","-20","1.1","1","5","1","1","-15","101302","1070","100","-30","270","-55","10","bgm_M55","101302","10700105","470","5","1.2"
"1","-30","0","1.1","0.8","1","1","1","20","101441","1071","100","0","210","0","10","bgm_M64","101441","10710101","-470","1","1.45"
"1","-30","0","1","0.7","2","1","1","-30","101441","1071","250","-30","240","-120","0","bgm_M64","101441","10710102","-250","2","1"
"1","-30","-15","1","0.8","3","1","1","0","101441","1071","100","-10","200","65","0","bgm_M64","101441","10710103","-10","3","1.1"
"1","-30","0","0.7","0.7","4","1","1","0","101441","1071","100","0","200","-120","0","bgm_M64","101441","10710104","200","4","1"
"1","-30","-20","1.1","0.95","5","1","1","-35","101442","1071","100","-30","230","-70","10","bgm_M55","101442","10710105","470","5","1.2"
"1","-30","0","0.9","0.575","1","1","1","-25","101451","1072","170","-30","210","-110","10","bgm_M64","101451","10720101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101451","1072","100","0","240","-25","0","bgm_M64","101451","10720102","-225","2","1.2"
"1","-30","-15","1","1","3","1","1","-30","101451","1072","100","-10","200","65","0","bgm_M64","101451","10720103","-10","3","1.4"
"1","-30","0","1","0.8","4","1","1","20","101451","1072","100","0","200","-100","10","bgm_M64","101451","10720104","210","4","1.1"
"1","-30","0","1.4","1.25","5","1.2","1","-35","101452","1072","100","-50","290","-70","0","bgm_M55","101452","10720105","510","5","1.55"
"1","-30","0","0.9","0.575","1","1","1","-25","101561","1073","170","-30","210","0","10","bgm_M64","101561","10730101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101561","1073","100","0","200","-120","10","bgm_M64","101561","10730102","-270","2","1.2"
"1","-30","-5","1","0.65","3","1","1","0","101561","1073","100","-10","200","65","5","bgm_M64","101561","10730103","-10","3","1.1"
"1","-30","0","1","1","4","1","1","0","101561","1073","100","0","200","-110","0","bgm_M64","101561","10730104","200","4","1.4"
"1","-30","0","1.35","1.25","5","1.4","1","-60","101562","1073","400","-50","290","-70","0","bgm_M55","101562","10730105","460","5","1.55"
"1","-30","0","0.7","0.6","1","1","1","0","101001","1074","250","-30","210","-50","10","bgm_M64","101001","10740101","-480","1","0.8"
"1","-30","0","1.1","0.9","2","1","1","10","101001","1074","200","10","240","-110","0","bgm_M64","101001","10740102","-260","2","1.35"
"1","-30","-15","1","0.75","3","1","1","-10","101001","1074","100","-10","200","70","10","bgm_M64","101001","10740103","-5","3","1.15"
"1","-30","0","1","0.9","4","1","1","0","101001","1074","100","0","200","-110","0","bgm_M64","101001","10740104","190","4","1.2"
"1","-30","0","1","1.2","5","1.2","1","0","101011","1074","200","0","250","-40","0","bgm_M55","101011","10740105","480","5","1.3"
"1","-30","0","1.1","0.8","1","1","1","20","101021","1075","100","0","210","0","10","bgm_M64","101021","10750101","-470","1","1.45"
"1","-30","0","0.7","0.65","2","1","1","0","101021","1075","200","0","200","-120","10","bgm_M64","101021","10750102","-250","2","1"
"1","-30","-13","0.55","0.6","3","1.4","1","-50","101021","1075","150","-60","200","0","0","bgm_M64","101021","10750103","-10","3","0.9"
"1","-30","0","1","0.9","4","1","1","-30","101021","1075","100","0","200","-100","0","bgm_M64","101021","10750104","200","4","1.5"
"1","-30","0","1.6","1.4","5","1","1","0","101031","1075","200","0","220","0","0","bgm_M55","101031","10750105","470","5","1.8"
"1","-30","0","0.9","0.575","1","1","1","-25","101041","1076","170","-30","210","-110","10","bgm_M64","101041","10760101","-480","1","1"
"1","-30","0","1","0.7","2","1","1","-30","101041","1076","250","-30","240","-20","0","bgm_M64","101041","10760102","-230","2","1"
"1","-30","-15","1","0.9","3","1","1","-30","101041","1076","100","-10","200","-120","0","bgm_M64","101041","10760103","15","3","1.4"
"1","-30","0","1","0.8","4","1","1","-60","101041","1076","300","-50","200","40","0","bgm_M64","101041","10760104","200","4","1.3"
"1","-30","0","1.35","1.1","5","1","1.3","-50","101042","1076","150","0","210","-55","0","bgm_M55","101042","10760105","450","5","1.8"
"1","-30","0","0.7","0.6","1","1","1","0","101161","1077","250","-30","210","-50","10","bgm_M64","101161","10770101","-480","1","0.8"
"1","-30","0","1.1","0.75","2","1","1","0","101161","1077","100","0","200","-120","10","bgm_M64","101161","10770102","-270","2","1.2"
"1","-30","0","1","0.9","3","1","1","0","101161","1077","100","0","200","70","0","bgm_M64","101161","10770103","-10","3","1.3"
"1","-30","0","1","1","4","1","1","0","101161","1077","200","0","200","-90","0","bgm_M64","101161","10770104","200","4","1.5"
"1","-30","-40","1","0.9","5","1","1.3","-50","101162","1077","270","-45","280","-70","-10","bgm_M55","101162","10770105","485","5","1.15"
"1","-30","0","0.9","0.575","1","1","1","-25","101171","1078","170","-30","210","-90","10","bgm_M64","101171","10780101","-450","1","1"
"1","-30","0","1.1","0.75","2","1","1","0","101171","1078","100","0","240","20","0","bgm_M64","101171","10780102","-225","2","1.2"
"1","-30","-10","1.1","0.8","3","1","1","0","101171","1078","100","-10","200","-65","0","bgm_M64","101171","10780103","0","3","1.15"
"1","-30","0","0.9","0.65","4","1","1","0","101171","1078","100","-10","200","0","0","bgm_M64","101171","10780104","230","4","1"
"1","-30","-20","1","1","5","1","1","-50","101172","1078","200","0","250","-30","10","bgm_M55","101172","10780105","475","5","1.45"
"1","-30","0","0.7","0.6","1","1","1","0","101191","1079","250","-30","210","-50","10","bgm_M64","101191","10790101","-480","1","0.8"
"1","-30","0","1.1","0.9","2","1","1","10","101191","1079","200","10","240","-110","0","bgm_M64","101191","10790102","-260","2","1.35"
"1","-30","-15","1","0.8","3","1","1","0","101191","1079","100","-10","200","65","0","bgm_M64","101191","10790103","-10","3","1.1"
"1","-30","0","1.3","0.9","4","1","1","0","101191","1079","100","-10","200","5","0","bgm_M64","101191","10790104","230","4","1.35"
"1","-30","0","1","1.1","5","1.2","1","-50","101192","1079","200","-45","280","-70","-10","bgm_M55","101192","10790105","485","5","1.3"
"1","-30","0","1.1","0.85","1","1","1","0","101201","1080","100","0","210","0","10","bgm_M64","101201","10800101","-470","1","1.35"
