ade23533768b08dfad8344e568da30666f2a72dd5b06cebf95f9de93ef688e03,033886f6bc83b822b4c2d0543c0fe4468db17bb0b959b68584b31b1f034569ae,c323424840a18a9503ce7b1860bc358f4f028b51470e20d45d963cfdcde8ce57,2cfb8a9af07d4ce2617c0a0f80d6f4e0fdcb6644c8ff3f01e5d021a56716e77e,77a651c437a8e1f203688e1fde99e0b37a3ee560bb33724be81360c9e538a4b0,a8f562bad7cdfe2979c9b144ea3e5ef5962d909acb59f30cf15a83c7631cec63,5ab18dbea8ad73c3606e17a091ca36d5c4ebe0a1f7b0065efdba6d6f6178ac88,a36cead4607276ec3b2435f0a0d37038ffafbe832c99a6c3a2c55ad11af5d08a,0d6552d8ffbaf0fe2fdd8fbaac4f4cf4c12f396ea43742e51d76d6e5f01cc150,b647956651b89d019fa2e8d6b25579f93ec2fbaebb89713f46800029bdb0a121
"540000","11102","0","0","11121","0","0","2","580","25021"
"540000","11103","0","0","11131","0","0","2","580","25021"
"540000","11104","0","0","11141","0","0","2","580","25021"
"540000","11105","0","0","11151","0","0","2","580","25021"
"540000","11201","0","0","11211","0","0","2","580","25021"
"540000","11202","0","0","11221","0","0","2","580","25021"
"540000","11203","0","0","11231","0","0","2","580","25021"
"540000","11204","0","0","11241","0","0","2","580","25021"
"540000","11205","0","0","11251","0","0","2","580","25021"
"540000","11301","0","0","11311","0","0","2","580","25021"
"540000","11302","0","0","11321","0","0","2","580","25021"
"540000","11303","0","0","11331","0","0","2","580","25021"
"540000","11304","0","0","11341","0","0","2","580","25021"
"540000","11305","0","0","11351","0","0","2","580","25021"
"540000","11401","0","0","11411","0","0","2","580","25021"
"540000","11402","0","0","11421","0","0","2","580","25021"
"540000","11403","0","0","11431","0","0","2","580","25021"
"540000","11404","0","0","11441","0","0","2","580","25021"
"540000","11405","0","0","11451","0","0","2","580","25021"
"540000","11501","0","0","11511","0","0","2","580","25021"
"540000","11502","0","0","11521","0","0","2","580","25021"
"540000","11503","0","0","11531","0","0","2","580","25021"
"540000","11504","0","0","11541","0","0","2","580","25021"
"540000","11505","0","0","11551","0","0","2","580","25021"
"540000","11601","0","0","11611","0","0","2","580","25021"
"540000","11602","0","0","11621","0","0","2","580","25021"
"540000","11603","0","0","11631","0","0","2","580","25021"
"540000","11604","0","0","11641","0","0","2","580","25021"
"540000","11605","0","0","11651","0","0","2","580","25021"
"540000","11701","0","0","11711","0","0","2","580","25021"
"540000","11702","0","0","11721","0","0","2","580","25021"
"540000","11703","0","0","11731","0","0","2","580","25021"
"540000","11704","0","0","11741","0","0","2","580","25021"
"540000","11705","0","0","11751","0","0","2","580","25021"
"540000","11801","0","0","11811","0","0","2","580","25021"
"540000","11802","0","0","11821","0","0","2","580","25021"
"540000","11803","0","0","11831","0","0","2","580","25021"
"540000","11804","0","0","11841","0","0","2","580","25021"
"540000","11805","0","0","11851","0","0","2","580","25021"
"540000","11901","0","0","11911","0","0","2","580","25021"
"540000","11902","0","0","11921","0","0","2","580","25021"
"540000","11903","0","0","11931","0","0","2","580","25021"
"540000","11904","0","0","11941","0","0","2","580","25021"
"540000","11905","0","0","11951","0","0","2","580","25021"
"540000","12001","0","0","12011","0","0","2","580","25021"
"540000","12002","0","0","12021","0","0","2","580","25021"
"540000","12003","0","0","12031","0","0","2","580","25021"
"540000","12004","0","0","12041","0","0","2","580","25021"
"540000","12005","0","0","12051","0","0","2","580","25021"
"540000","12101","0","0","12111","0","0","2","580","25021"
"540000","12102","0","0","12121","0","0","2","580","25021"
"540000","12103","0","0","12131","0","0","2","580","25021"
"540000","12104","0","0","12141","0","0","2","580","25021"
"540000","12105","0","0","12151","0","0","2","580","25021"
"540000","12201","0","0","12211","0","0","2","1450","25021"
"540000","12202","0","0","12221","0","0","2","1450","25021"
"540000","12301","0","0","12311","0","0","2","580","25021"
"540000","12302","0","0","12321","0","0","2","580","25021"
"540000","12303","0","0","12331","0","0","2","580","25021"
"540000","12304","0","0","12341","0","0","2","580","25021"
"540000","12305","0","0","12351","0","0","2","580","25021"
"540000","12401","0","0","12411","0","0","2","580","25021"
"540000","12402","0","0","12421","0","0","2","580","25021"
"540000","12403","0","0","12431","0","0","2","580","25021"
"540000","12404","0","0","12441","0","0","2","580","25021"
"540000","12405","0","0","12451","0","0","2","580","25021"
"540000","12501","0","0","12511","0","0","2","580","25021"
"540000","12502","0","0","12521","0","0","2","580","25021"
"540000","12503","0","0","12531","0","0","2","580","25021"
"540000","12504","0","0","12541","0","0","2","580","25021"
"540000","12505","0","0","12551","0","0","2","580","25021"
"540000","12601","0","0","12611","0","0","2","970","25021"
"540000","12602","0","0","12621","0","0","2","970","25021"
"540000","12603","0","0","12631","0","0","2","970","25021"
"540000","12701","0","0","12711","0","0","2","580","25021"
"540000","12702","0","0","12721","0","0","2","580","25021"
"540000","12703","0","0","12731","0","0","2","580","25021"
"540000","12704","0","0","12741","0","0","2","580","25021"
"540000","12705","0","0","12751","0","0","2","580","25021"
"540000","12801","0","0","12811","0","0","2","580","25021"
"540000","12802","0","0","12821","0","0","2","580","25021"
"540000","12803","0","0","12831","0","0","2","580","25021"
"540000","12804","0","0","12841","0","0","2","580","25021"
"540000","12805","0","0","12851","0","0","2","580","25021"
"540000","12901","0","0","12911","0","0","2","580","25021"
"540000","12902","0","0","12921","0","0","2","580","25021"
"540000","12903","0","0","12931","0","0","2","580","25021"
"540000","12904","0","0","12941","0","0","2","580","25021"
"540000","12905","0","0","12951","0","0","2","580","25021"
"540000","13001","0","0","13011","0","0","2","580","25021"
"540000","13002","0","0","13021","0","0","2","580","25021"
"540000","13003","0","0","13031","0","0","2","580","25021"
"540000","13004","0","0","13041","0","0","2","580","25021"
"540000","13005","0","0","13051","0","0","2","580","25021"
"540000","13101","0","0","13111","0","0","2","580","25021"
"540000","13102","0","0","13121","0","0","2","580","25021"
"540000","13103","0","0","13131","0","0","2","580","25021"
"540000","13104","0","0","13141","0","0","2","580","25021"
"540000","13105","0","0","13151","0","0","2","580","25021"
"540000","13201","0","0","13211","0","0","2","580","25021"
"540000","13202","0","0","13221","0","0","2","580","25021"
"540000","13203","0","0","13231","0","0","2","580","25021"
"540000","13204","0","0","13241","0","0","2","580","25021"
"540000","13205","0","0","13251","0","0","2","580","25021"
"540000","13301","0","0","13311","0","0","2","970","25021"
"540000","13302","0","0","13321","0","0","2","970","25021"
"540000","13303","0","0","13331","0","0","2","970","25021"
"540000","13401","0","0","13411","0","0","2","2900","25021"
"540000","13501","0","0","13511","0","0","2","580","25021"
"540000","13502","0","0","13521","0","0","2","580","25021"
"540000","13503","0","0","13531","0","0","2","580","25021"
"540000","13504","0","0","13541","0","0","2","580","25021"
"540000","13505","0","0","13551","0","0","2","580","25021"
"540000","13601","0","0","13611","0","0","2","580","25021"
"540000","13602","0","0","13621","0","0","2","580","25021"
"540000","13603","0","0","13631","0","0","2","580","25021"
"540000","13604","0","0","13641","0","0","2","580","25021"
"540000","13605","0","0","13651","0","0","2","580","25021"
"540000","13701","0","0","13711","0","0","2","580","25021"
"540000","13702","0","0","13721","0","0","2","580","25021"
"540000","13703","0","0","13731","0","0","2","580","25021"
"540000","13704","0","0","13741","0","0","2","580","25021"
"540000","13705","0","0","13751","0","0","2","580","25021"
"550000","13801","0","0","13811","0","0","2","680","25021"
"550000","13802","0","0","13821","0","0","2","680","25021"
"550000","13803","0","0","13831","0","0","2","680","25021"
"550000","13804","0","0","13841","0","0","2","680","25021"
"550000","13805","0","0","13851","0","0","2","680","25021"
"550000","13901","0","0","13911","0","0","2","680","25021"
"550000","13902","0","0","13921","0","0","2","680","25021"
"550000","13903","0","0","13931","0","0","2","680","25021"
"550000","13904","0","0","13941","0","0","2","680","25021"
"550000","13905","0","0","13951","0","0","2","680","25021"
"550000","14001","0","0","14011","0","0","2","680","25021"
"550000","14002","0","0","14021","0","0","2","680","25021"
"550000","14003","0","0","14031","0","0","2","680","25021"
"550000","14004","0","0","14041","0","0","2","680","25021"
"550000","14005","0","0","14051","0","0","2","680","25021"
"550000","14101","0","0","14111","0","0","2","680","25021"
"550000","14102","0","0","14121","0","0","2","680","25021"
"550000","14103","0","0","14131","0","0","2","680","25021"
"550000","14104","0","0","14141","0","0","2","680","25021"
"550000","14105","0","0","14151","0","0","2","680","25021"
"550000","14201","0","0","14211","0","0","2","680","25021"
"550000","14202","0","0","14221","0","0","2","680","25021"
"550000","14203","0","0","14231","0","0","2","680","25021"
"550000","14204","0","0","14241","0","0","2","680","25021"
"550000","14205","0","0","14251","0","0","2","680","25021"
"550000","14301","0","0","14311","0","0","2","680","25021"
"550000","14302","0","0","14321","0","0","2","680","25021"
"550000","14303","0","0","14331","0","0","2","680","25021"
"550000","14304","0","0","14341","0","0","2","680","25021"
"550000","14305","0","0","14351","0","0","2","680","25021"
"550000","14401","0","0","14411","0","0","2","680","25021"
"550000","14402","0","0","14421","0","0","2","680","25021"
"550000","14403","0","0","14431","0","0","2","680","25021"
"550000","14404","0","0","14441","0","0","2","680","25021"
"550000","14405","0","0","14451","0","0","2","680","25021"
"550000","14501","0","0","14511","0","0","2","680","25021"
"550000","14502","0","0","14521","0","0","2","680","25021"
"550000","14503","0","0","14531","0","0","2","680","25021"
"550000","14504","0","0","14541","0","0","2","680","25021"
"550000","14505","0","0","14551","0","0","2","680","25021"
"550000","14601","0","0","14611","0","0","2","680","25021"
"550000","14602","0","0","14621","0","0","2","680","25021"
"550000","14603","0","0","14631","0","0","2","680","25021"
"550000","14604","0","0","14641","0","0","2","680","25021"
"550000","14605","0","0","14651","0","0","2","680","25021"
"550000","14701","0","0","14711","0","0","2","1700","25021"
"550000","14702","0","0","14721","0","0","2","1700","25021"
"550000","14801","0","0","14811","0","0","2","1700","25021"
"550000","14802","0","0","14821","0","0","2","1700","25021"
"550000","14901","0","0","14911","0","0","2","680","25021"
"550000","14902","0","0","14921","0","0","2","680","25021"
"550000","14903","0","0","14931","0","0","2","680","25021"
"550000","14904","0","0","14941","0","0","2","680","25021"
"550000","14905","0","0","14951","0","0","2","680","25021"
"550000","15001","0","0","15011","0","0","2","680","25021"
"550000","15002","0","0","15021","0","0","2","680","25021"
"550000","15003","0","0","15031","0","0","2","680","25021"
"550000","15004","0","0","15041","0","0","2","680","25021"
"550000","15005","0","0","15051","0","0","2","680","25021"
"550000","15101","0","0","15111","0","0","2","680","25021"
"550000","15102","0","0","15121","0","0","2","680","25021"
"550000","15103","0","0","15131","0","0","2","680","25021"
"550000","15104","0","0","15141","0","0","2","680","25021"
"550000","15105","0","0","15151","0","0","2","680","25021"
"550000","15201","0","0","15211","0","0","2","3400","25021"
"550000","15301","0","0","15311","0","0","2","1700","25021"
"550000","15302","0","0","15321","0","0","2","1700","25021"
"550000","15401","0","0","15411","0","0","2","680","25021"
"550000","15402","0","0","15421","0","0","2","680","25021"
"550000","15403","0","0","15431","0","0","2","680","25021"
"550000","15404","0","0","15441","0","0","2","680","25021"
"550000","15405","0","0","15451","0","0","2","680","25021"
"550000","15501","0","0","15511","0","0","2","680","25021"
"550000","15502","0","0","15521","0","0","2","680","25021"
"550000","15503","0","0","15531","0","0","2","680","25021"
"550000","15504","0","0","15541","0","0","2","680","25021"
"550000","15505","0","0","15551","0","0","2","680","25021"
"550000","15601","0","0","15611","0","0","2","680","25021"
"550000","15602","0","0","15621","0","0","2","680","25021"
"550000","15603","0","0","15631","0","0","2","680","25021"
"550000","15604","0","0","15641","0","0","2","680","25021"
"550000","15605","0","0","15651","0","0","2","680","25021"
"550000","15701","0","0","15711","0","0","2","680","25021"
"550000","15702","0","0","15721","0","0","2","680","25021"
"550000","15703","0","0","15731","0","0","2","680","25021"
"550000","15704","0","0","15741","0","0","2","680","25021"
"550000","15705","0","0","15751","0","0","2","680","25021"
"550000","15801","0","0","15811","0","0","2","680","25021"
"550000","15802","0","0","15821","0","0","2","680","25021"
"550000","15803","0","0","15831","0","0","2","680","25021"
"550000","15804","0","0","15841","0","0","2","680","25021"
"550000","15805","0","0","15851","0","0","2","680","25021"
"550000","15901","0","0","15911","0","0","2","680","25021"
"550000","15902","0","0","15921","0","0","2","680","25021"
"550000","15903","0","0","15931","0","0","2","680","25021"
"550000","15904","0","0","15941","0","0","2","680","25021"
"550000","15905","0","0","15951","0","0","2","680","25021"
"550000","16001","0","0","16011","0","0","2","680","25021"
"550000","16002","0","0","16021","0","0","2","680","25021"
"550000","16003","0","0","16031","0","0","2","680","25021"
"550000","16004","0","0","16041","0","0","2","680","25021"
"550000","16005","0","0","16051","0","0","2","680","25021"
"550000","16101","0","0","16111","0","0","2","1140","25021"
"550000","16102","0","0","16121","0","0","2","1140","25021"
"550000","16103","0","0","16131","0","0","2","1140","25021"
"550000","16201","0","0","16211","0","0","2","680","25021"
"550000","16202","0","0","16221","0","0","2","680","25021"
"550000","16203","0","0","16231","0","0","2","680","25021"
"550000","16204","0","0","16241","0","0","2","680","25021"
"550000","16205","0","0","16251","0","0","2","680","25021"
"550000","16301","0","0","16311","0","0","2","680","25021"
"550000","16302","0","0","16321","0","0","2","680","25021"
"550000","16303","0","0","16331","0","0","2","680","25021"
"550000","16304","0","0","16341","0","0","2","680","25021"
"550000","16305","0","0","16351","0","0","2","680","25021"
"550000","16401","0","0","16411","0","0","2","680","25021"
"550000","16402","0","0","16421","0","0","2","680","25021"
"550000","16403","0","0","16431","0","0","2","680","25021"
"550000","16404","0","0","16441","0","0","2","680","25021"
"550000","16405","0","0","16451","0","0","2","680","25021"
"550000","16501","0","0","16511","0","0","2","680","25021"
"550000","16502","0","0","16521","0","0","2","680","25021"
"550000","16503","0","0","16531","0","0","2","680","25021"
"550000","16504","0","0","16541","0","0","2","680","25021"
"550000","16505","0","0","16551","0","0","2","680","25021"
"560000","16601","0","0","16611","0","0","2","780","25021"
"560000","16602","0","0","16621","0","0","2","780","25021"
"560000","16603","0","0","16631","0","0","2","780","25021"
"560000","16604","0","0","16641","0","0","2","780","25021"
"560000","16605","0","0","16651","0","0","2","780","25021"
"560000","16701","0","0","16711","0","0","2","780","25021"
"560000","16702","0","0","16721","0","0","2","780","25021"
"560000","16703","0","0","16731","0","0","2","780","25021"
"560000","16704","0","0","16741","0","0","2","780","25021"
"560000","16705","0","0","16751","0","0","2","780","25021"
"560000","16801","0","0","16811","0","0","2","780","25021"
"560000","16802","0","0","16821","0","0","2","780","25021"
"560000","16803","0","0","16831","0","0","2","780","25021"
"560000","16804","0","0","16841","0","0","2","780","25021"
"560000","16805","0","0","16851","0","0","2","780","25021"
"560000","16901","0","0","16911","0","0","2","780","25021"
"560000","16902","0","0","16921","0","0","2","780","25021"
"560000","16903","0","0","16931","0","0","2","780","25021"
"560000","16904","0","0","16941","0","0","2","780","25021"
"560000","16905","0","0","16951","0","0","2","780","25021"
"560000","17001","0","0","17011","0","0","2","780","25021"
"560000","17002","0","0","17021","0","0","2","780","25021"
"560000","17003","0","0","17031","0","0","2","780","25021"
"560000","17004","0","0","17041","0","0","2","780","25021"
"560000","17005","0","0","17051","0","0","2","780","25021"
"560000","17101","0","0","17111","0","0","2","780","25021"
"560000","17102","0","0","17121","0","0","2","780","25021"
"560000","17103","0","0","17131","0","0","2","780","25021"
"560000","17104","0","0","17141","0","0","2","780","25021"
"560000","17105","0","0","17151","0","0","2","780","25021"
"560000","17201","0","0","17211","0","0","2","780","25021"
"560000","17202","0","0","17221","0","0","2","780","25021"
"560000","17203","0","0","17231","0","0","2","780","25021"
"560000","17204","0","0","17241","0","0","2","780","25021"
"560000","17205","0","0","17251","0","0","2","780","25021"
"560000","17301","0","0","17311","0","0","2","780","25021"
"560000","17302","0","0","17321","0","0","2","780","25021"
"560000","17303","0","0","17331","0","0","2","780","25021"
"560000","17304","0","0","17341","0","0","2","780","25021"
"560000","17305","0","0","17351","0","0","2","780","25021"
"560000","17401","0","0","17411","0","0","2","780","25021"
"560000","17402","0","0","17421","0","0","2","780","25021"
"560000","17403","0","0","17431","0","0","2","780","25021"
"560000","17404","0","0","17441","0","0","2","780","25021"
"560000","17405","0","0","17451","0","0","2","780","25021"
"560000","17501","0","0","17511","0","0","2","780","25021"
"560000","17502","0","0","17521","0","0","2","780","25021"
"560000","17503","0","0","17531","0","0","2","780","25021"
"560000","17504","0","0","17541","0","0","2","780","25021"
"560000","17505","0","0","17551","0","0","2","780","25021"
"560000","17601","0","0","17611","0","0","2","1950","25021"
"560000","17602","0","0","17621","0","0","2","1950","25021"
"560000","17701","0","0","17711","0","0","2","1300","25021"
"560000","17702","0","0","17721","0","0","2","1300","25021"
"560000","17703","0","0","17731","0","0","2","1300","25021"
"560000","17801","0","0","17811","0","0","2","780","25021"
"560000","17802","0","0","17821","0","0","2","780","25021"
"560000","17803","0","0","17831","0","0","2","780","25021"
"560000","17804","0","0","17841","0","0","2","780","25021"
"560000","17805","0","0","17851","0","0","2","780","25021"
"560000","17901","0","0","17911","0","0","2","780","25021"
"560000","17902","0","0","17921","0","0","2","780","25021"
"560000","17903","0","0","17931","0","0","2","780","25021"
"560000","17904","0","0","17941","0","0","2","780","25021"
"560000","17905","0","0","17951","0","0","2","780","25021"
"560000","18001","0","0","18011","0","0","2","780","25021"
"560000","18002","0","0","18021","0","0","2","780","25021"
"560000","18003","0","0","18031","0","0","2","780","25021"
"560000","18004","0","0","18041","0","0","2","780","25021"
"560000","18005","0","0","18051","0","0","2","780","25021"
"560000","18101","0","0","18111","0","0","2","1950","25021"
"560000","18102","0","0","18121","0","0","2","1950","25021"
"560000","18201","0","0","18211","0","0","2","780","25021"
"560000","18202","0","0","18221","0","0","2","780","25021"
"560000","18203","0","0","18231","0","0","2","780","25021"
"560000","18204","0","0","18241","0","0","2","780","25021"
"560000","18205","0","0","18251","0","0","2","780","25021"
"560000","18301","0","0","18311","0","0","2","780","25021"
"560000","18302","0","0","18321","0","0","2","780","25021"
"560000","18303","0","0","18331","0","0","2","780","25021"
"560000","18304","0","0","18341","0","0","2","780","25021"
"560000","18305","0","0","18351","0","0","2","780","25021"
"560000","18401","0","0","18411","0","0","2","780","25021"
"560000","18402","0","0","18421","0","0","2","780","25021"
"560000","18403","0","0","18431","0","0","2","780","25021"
"560000","18404","0","0","18441","0","0","2","780","25021"
"560000","18405","0","0","18451","0","0","2","780","25021"
"560000","18501","0","0","18511","0","0","2","780","25021"
"560000","18502","0","0","18521","0","0","2","780","25021"
"560000","18503","0","0","18531","0","0","2","780","25021"
"560000","18504","0","0","18541","0","0","2","780","25021"
"560000","18505","0","0","18551","0","0","2","780","25021"
"560000","18601","0","0","18611","0","0","2","780","25021"
"560000","18602","0","0","18621","0","0","2","780","25021"
"560000","18603","0","0","18631","0","0","2","780","25021"
"560000","18604","0","0","18641","0","0","2","780","25021"
"560000","18605","0","0","18651","0","0","2","780","25021"
"560000","18701","0","0","18711","0","0","2","780","25021"
"560000","18702","0","0","18721","0","0","2","780","25021"
"560000","18703","0","0","18731","0","0","2","780","25021"
"560000","18704","0","0","18741","0","0","2","780","25021"
"560000","18705","0","0","18751","0","0","2","780","25021"
"560000","18801","0","0","18811","0","0","2","780","25021"
"560000","18802","0","0","18821","0","0","2","780","25021"
"560000","18803","0","0","18831","0","0","2","780","25021"
"560000","18804","0","0","18841","0","0","2","780","25021"
"560000","18805","0","0","18851","0","0","2","780","25021"
"560000","18901","0","0","18911","0","0","2","1300","25021"
"560000","18902","0","0","18921","0","0","2","1300","25021"
"560000","18903","0","0","18931","0","0","2","1300","25021"
"560000","19001","0","0","19011","0","0","2","1950","25021"
"560000","19002","0","0","19021","0","0","2","1950","25021"
"560000","19101","0","0","19111","0","0","2","780","25021"
"560000","19102","0","0","19121","0","0","2","780","25021"
"560000","19103","0","0","19131","0","0","2","780","25021"
"560000","19104","0","0","19141","0","0","2","780","25021"
"560000","19105","0","0","19151","0","0","2","780","25021"
"560000","19201","0","0","19211","0","0","2","780","25021"
"560000","19202","0","0","19221","0","0","2","780","25021"
"560000","19203","0","0","19231","0","0","2","780","25021"
"560000","19204","0","0","19241","0","0","2","780","25021"
"560000","19205","0","0","19251","0","0","2","780","25021"
"560000","19301","0","0","19311","0","0","2","780","25021"
"560000","19302","0","0","19321","0","0","2","780","25021"
"560000","19303","0","0","19331","0","0","2","780","25021"
"560000","19304","0","0","19341","0","0","2","780","25021"
"560000","19305","0","0","19351","0","0","2","780","25021"
"570000","19401","0","0","19411","0","0","2","820","25021"
"570000","19402","0","0","19421","0","0","2","820","25021"
"570000","19403","0","0","19431","0","0","2","820","25021"
"570000","19404","0","0","19441","0","0","2","820","25021"
"570000","19405","0","0","19451","0","0","2","820","25021"
"570000","19501","0","0","19511","0","0","2","1370","25021"
"570000","19502","0","0","19521","0","0","2","1370","25021"
"570000","19503","0","0","19531","0","0","2","1370","25021"
"570000","19601","0","0","19611","0","0","2","820","25021"
"570000","19602","0","0","19621","0","0","2","820","25021"
"570000","19603","0","0","19631","0","0","2","820","25021"
"570000","19604","0","0","19641","0","0","2","820","25021"
"570000","19605","0","0","19651","0","0","2","820","25021"
"570000","19701","0","0","19711","0","0","2","820","25021"
"570000","19702","0","0","19721","0","0","2","820","25021"
"570000","19703","0","0","19731","0","0","2","820","25021"
"570000","19704","0","0","19741","0","0","2","820","25021"
"570000","19705","0","0","19751","0","0","2","820","25021"
"570000","19801","0","0","19811","0","0","2","820","25021"
"570000","19802","0","0","19821","0","0","2","820","25021"
"570000","19803","0","0","19831","0","0","2","820","25021"
"570000","19804","0","0","19841","0","0","2","820","25021"
"570000","19805","0","0","19851","0","0","2","820","25021"
"570000","19901","0","0","19911","0","0","2","1370","25021"
"570000","19902","0","0","19921","0","0","2","1370","25021"
"570000","19903","0","0","19931","0","0","2","1370","25021"
"570000","20001","0","0","20011","0","0","2","820","25021"
"570000","20002","0","0","20021","0","0","2","820","25021"
"570000","20003","0","0","20031","0","0","2","820","25021"
"570000","20004","0","0","20041","0","0","2","820","25021"
"570000","20005","0","0","20051","0","0","2","820","25021"
"570000","20101","0","0","20111","0","0","2","820","25021"
"570000","20102","0","0","20121","0","0","2","820","25021"
"570000","20103","0","0","20131","0","0","2","820","25021"
"570000","20104","0","0","20141","0","0","2","820","25021"
"570000","20105","0","0","20151","0","0","2","820","25021"
"570000","20201","0","0","20211","0","0","2","820","25021"
"570000","20202","0","0","20221","0","0","2","820","25021"
"570000","20203","0","0","20231","0","0","2","820","25021"
"570000","20204","0","0","20241","0","0","2","820","25021"
"570000","20205","0","0","20251","0","0","2","820","25021"
"570000","20301","0","0","20311","0","0","2","820","25021"
"570000","20302","0","0","20321","0","0","2","820","25021"
"570000","20303","0","0","20331","0","0","2","820","25021"
"570000","20304","0","0","20341","0","0","2","820","25021"
"570000","20305","0","0","20351","0","0","2","820","25021"
"570000","20401","0","0","20411","0","0","2","1370","25021"
"570000","20402","0","0","20421","0","0","2","1370","25021"
"570000","20403","0","0","20431","0","0","2","1370","25021"
"570000","20501","0","0","20511","0","0","2","820","25021"
"570000","20502","0","0","20521","0","0","2","820","25021"
"570000","20503","0","0","20531","0","0","2","820","25021"
"570000","20504","0","0","20541","0","0","2","820","25021"
"570000","20505","0","0","20551","0","0","2","820","25021"
"570000","20601","0","0","20611","0","0","2","820","25021"
"570000","20602","0","0","20621","0","0","2","820","25021"
"570000","20603","0","0","20631","0","0","2","820","25021"
"570000","20604","0","0","20641","0","0","2","820","25021"
"570000","20605","0","0","20651","0","0","2","820","25021"
"570000","20701","0","0","20711","0","0","2","820","25021"
"570000","20702","0","0","20721","0","0","2","820","25021"
"570000","20703","0","0","20731","0","0","2","820","25021"
"570000","20704","0","0","20741","0","0","2","820","25021"
"570000","20705","0","0","20751","0","0","2","820","25021"
"570000","20801","0","0","20811","0","0","2","820","25021"
"570000","20802","0","0","20821","0","0","2","820","25021"
"570000","20803","0","0","20831","0","0","2","820","25021"
"570000","20804","0","0","20841","0","0","2","820","25021"
"570000","20805","0","0","20851","0","0","2","820","25021"
"570000","20901","0","0","20911","0","0","2","1370","25021"
"570000","20902","0","0","20921","0","0","2","1370","25021"
"570000","20903","0","0","20931","0","0","2","1370","25021"
"570000","21001","0","0","21011","0","0","2","820","25021"
"570000","21002","0","0","21021","0","0","2","820","25021"
"570000","21003","0","0","21031","0","0","2","820","25021"
"570000","21004","0","0","21041","0","0","2","820","25021"
"570000","21005","0","0","21051","0","0","2","820","25021"
"570000","21101","0","0","21111","0","0","2","820","25021"
"570000","21102","0","0","21121","0","0","2","820","25021"
"570000","21103","0","0","21131","0","0","2","820","25021"
"570000","21104","0","0","21141","0","0","2","820","25021"
"570000","21105","0","0","21151","0","0","2","820","25021"
"570000","21201","0","0","21211","0","0","2","820","25021"
"570000","21202","0","0","21221","0","0","2","820","25021"
"570000","21203","0","0","21231","0","0","2","820","25021"
"570000","21204","0","0","21241","0","0","2","820","25021"
"570000","21205","0","0","21251","0","0","2","820","25021"
"570000","21301","0","0","21311","0","0","2","820","25021"
"570000","21302","0","0","21321","0","0","2","820","25021"
"570000","21303","0","0","21331","0","0","2","820","25021"
"570000","21304","0","0","21341","0","0","2","820","25021"
"570000","21305","0","0","21351","0","0","2","820","25021"
"570000","21401","0","0","21411","0","0","2","820","25021"
"570000","21402","0","0","21421","0","0","2","820","25021"
"570000","21403","0","0","21431","0","0","2","820","25021"
"570000","21404","0","0","21441","0","0","2","820","25021"
"570000","21405","0","0","21451","0","0","2","820","25021"
"570000","21501","0","0","21511","0","0","2","820","25021"
"570000","21502","0","0","21521","0","0","2","820","25021"
"570000","21503","0","0","21531","0","0","2","820","25021"
"570000","21504","0","0","21541","0","0","2","820","25021"
"570000","21505","0","0","21551","0","0","2","820","25021"
"570000","21601","0","0","21611","0","0","2","820","25021"
"570000","21602","0","0","21621","0","0","2","820","25021"
"570000","21603","0","0","21631","0","0","2","820","25021"
"570000","21604","0","0","21641","0","0","2","820","25021"
"570000","21605","0","0","21651","0","0","2","820","25021"
"570000","21701","0","0","21711","0","0","2","1370","25021"
"570000","21702","0","0","21721","0","0","2","1370","25021"
"570000","21703","0","0","21731","0","0","2","1370","25021"
"570000","21801","0","0","21811","0","0","2","820","25021"
"570000","21802","0","0","21821","0","0","2","820","25021"
"570000","21803","0","0","21831","0","0","2","820","25021"
"570000","21804","0","0","21841","0","0","2","820","25021"
"570000","21805","0","0","21851","0","0","2","820","25021"
"570000","21901","0","0","21911","0","0","2","820","25021"
"570000","21902","0","0","21921","0","0","2","820","25021"
"570000","21903","0","0","21931","0","0","2","820","25021"
"570000","21904","0","0","21941","0","0","2","820","25021"
"570000","21905","0","0","21951","0","0","2","820","25021"
"570000","22001","0","0","22011","0","0","2","820","25021"
"570000","22002","0","0","22021","0","0","2","820","25021"
"570000","22003","0","0","22031","0","0","2","820","25021"
"570000","22004","0","0","22041","0","0","2","820","25021"
"570000","22005","0","0","22051","0","0","2","820","25021"
"570000","22101","0","0","22111","0","0","2","820","25021"
"570000","22102","0","0","22121","0","0","2","820","25021"
"570000","22103","0","0","22131","0","0","2","820","25021"
"570000","22104","0","0","22141","0","0","2","820","25021"
"570000","22105","0","0","22151","0","0","2","820","25021"
"570000","22201","0","0","22211","0","0","2","820","25021"
"570000","22202","0","0","22221","0","0","2","820","25021"
"570000","22203","0","0","22231","0","0","2","820","25021"
"570000","22204","0","0","22241","0","0","2","820","25021"
"570000","22205","0","0","22251","0","0","2","820","25021"
"580000","22301","0","0","22311","0","0","2","3400","25021"
"580000","22401","0","0","22411","0","0","2","680","25021"
"580000","22402","0","0","22421","0","0","2","680","25021"
"580000","22403","0","0","22431","0","0","2","680","25021"
"580000","22404","0","0","22441","0","0","2","680","25021"
"580000","22405","0","0","22451","0","0","2","680","25021"
"580000","22501","0","0","22511","0","0","2","680","25021"
"580000","22502","0","0","22521","0","0","2","680","25021"
"580000","22503","0","0","22531","0","0","2","680","25021"
