d727a0c678c7a0985e70e2eb7b7836964643084c1c8828ad05e678888d3a182f,b6c5c764b40cd965fc8b5b183763dd4ca537c5482d6102f03b79827249ac77ea,14666dacbff813f12cab8fd276b47c95e8208b946d669145b1e26128c4d8318f,5ad30b102b62ca12278543f5a8aa428ffd23833c09460d69e0afae85e906a2e3,413b8bc975f8efdbccd2a3f3b231cb014d746c3ff50b242a8dff7f127e69cac6,02911406efbfa28659fdbce171764725637cc73237fc870c1888c5ee402b3ab7,aa10dc6236fd3084651ac8e2d9f3c0845949b318f3ed14099e10d97c74fdf1e1,f5dbe31084597e3dc9e52bba1473ae09be49ccbb0df5477a23a0e59c7b168fae,37b16a5a037f034d8174c1c597791b85a35173884aa7c56bcabad287efad3678
"0","4","0","1","下次想試試\n跟大家一起……\n野餐呢。","1","1429","104002","1"
"0","5","0","1","孤單就孤單，\n自己一個人過也\n……什麼的","1","1430","104002","1"
"0","101","0","1","最近，每天都在\n想著那個人的事。\n該怎麼辦才好……","1","1431","104002","8"
"0","102","0","1","好想要有更多的時間\n可以待在那個人的身邊，\n再一起去交新朋友呢……","1","1432","104002","8"
"0","1","0","1","啊！　是BB團的\n活動嗎？　開心的\n跳來跳去！","2","1433","104002","1"
"0","2","0","1","利用跟你說話\n做交朋友的練習\n真是一石二鳥！","2","1434","104002","1"
"0","3","0","1","我跟人說話時\n已經變得沒那麼容易\n緊張了吧……？","2","1435","104002","1"
"0","4","0","1","那個，我想了一些\n交朋友的\n新戰略！","2","1436","104002","1"
"0","101","0","1","和你說話時\n的心情就是\n我的寶物……欸嘿嘿，","2","1437","104002","8"
"0","102","0","1","雖然也想要新朋友……\n但能夠與你相遇\n才是我覺得最幸福的事。","2","1438","104002","8"
"0","1","1","1","早上了呢！\n這麼棒的早晨\n就是交朋友的好機會！","2","1439","104002","1"
"0","2","2","1","那個……肚子也\n差不多餓了吧？\n午餐要吃……","2","1440","104002","1"
"0","3","3","1","好像已經想睡了……\n如果明天能交到\n朋友就好了呢……","2","1441","104002","1"
"0","1","0","1","我……長的應該\n沒有\n那麼奇怪吧……？","3","1442","104002","1"
"0","2","0","1","嗚哇～……\n鬆鬆軟軟什麼的\n是好東西呢～","3","1443","104002","1"
"0","3","0","1","目標擁有\n像這孩子一般的\n可愛度！","3","1444","104002","1"
"0","4","0","1","看著這燈光\n就能讓人覺得心靜～","3","1445","104002","1"
"0","5","0","1","暖呼呼的，\n總覺得開始想睡了呢。","3","1446","104002","1"
"0","6","0","1","我要\n鍛鍊身體\n保護大家！","3","1447","104002","1"
"0","7","0","1","嚼嚼……\n這個真好吃……！\n各位也來一點吧！","3","1448","104002","1"
"0","8","0","1","這裡有沒有寫著\n可以做為交朋友\n的參考的內容呢～？","3","1449","104002","1"
"0","1","0","1","唱喚之歌，\n並不是能夠\n隨意吟唱的歌曲。","1","1451","104201","1"
"0","2","0","1","在這裡做偶像活動\n的練習，果然會\n造成困擾吧？","1","1452","104201","1"
"0","3","0","1","就算持續的練習，\n也不太會感到疲累了…\n果然是當偶像的關係。","1","1453","104201","1"
"0","4","0","1","我正在尋找，能夠一同\n踏上守護人們和平之旅\n的人……","1","1454","104201","1"
"0","5","0","1","等一下不先複習曲子\n不行呢……","1","1455","104201","1"
"0","101","0","1","舞蹈的樣子被人看見，\n還是很害羞，但如果是\n跳給那個人的話……","1","1456","104201","4"
"0","102","0","1","我想\n在海邊作曲……\n要一起去嗎？","1","1457","104201","8"
"0","1","0","1","謝謝你一直為我加油♪\n啊，這是，\n是握手的練習喔！","2","1458","104201","1"
"0","2","0","1","咦，已經到練習的時間了嗎？\n對不起，\n我馬上準備！","2","1459","104201","1"
"0","3","0","1","讓自己所守護的人們\n永保笑容，\n也是很重要的事呢。","2","1460","104201","1"
"0","4","0","1","想要學會唱\n更多的歌曲。想聽怎樣的\n曲子呢？","2","1461","104201","1"
"0","101","0","1","～～♪　咦咦？\n我剛剛，唱歌了嗎？\n自己都沒發現到呢。","2","1462","104201","4"
"0","102","0","1","……想聽我的歌聲？\n樂意之至♪\n要選什麼歌曲好呢？","2","1463","104201","8"
"0","1","1","1","早安♪\n我先去練習一下歌曲\n再回來喔。","2","1464","104201","1"
"0","2","2","1","已經中午了嗎？\n太過投入練習，\n甚至都沒察覺到呢。","2","1465","104201","1"
"0","3","3","1","明天的行程有……\n當偶像要做的事，\n好像很多呢……","2","1466","104201","1"
"0","1","0","1","望建議我，\n應該要比以前，\n更加注重外表才行。","3","1467","104201","1"
"0","2","0","1","要把歌唱的\n更好的話，\n適當的休息也是必須的呢……","3","1468","104201","1"
"0","3","0","1","以這些孩子們\n為對象，試著\n練習看看吧……♪","3","1469","104201","1"
"0","4","0","1","……好像累了呢，\n連自己都能感受到\n心平靜下來了。","3","1470","104201","1"
"0","5","0","1","只要待在這裡，\n就會浮現出\n平穩的旋律……","3","1471","104201","1"
"0","6","0","1","對歌唱來說，\n鍛鍊體力也是\n不可或缺的一部分。","3","1472","104201","1"
"0","7","0","1","唱完歌後，\n肚子\n就餓了呢。","3","1473","104201","1"
"0","8","0","1","音樂相關的\n樂理部分，\n也必須要學習呢……","3","1474","104201","1"
"0","1","0","1","我終於了解\n唱歌的樂趣了。\n真想多唱一些呢……","1","1476","104202","1"
"0","2","0","1","就算持續的練習，\n也不太會感到疲累了…\n果然是當偶像的關係。","1","1477","104202","1"
"0","3","0","1","精靈也變強了呢，\n希望能保護\n更多的人。","1","1478","104202","1"
"0","4","0","1","最近腦袋中\n常常浮現歌曲的旋律\n真是不可思議……","1","1479","104202","1"
"0","5","0","1","我買了樂譜\n為了要把\n突然乍現的歌曲記下來。","1","1480","104202","1"
"0","101","0","1","我想\n在海邊作曲……\n要一起去嗎？","1","1481","104202","8"
"0","102","0","1","在我的心中\n只屬於我的歌……\n來做做看吧？","1","1482","104202","8"
"0","1","0","1","讓自己所守護的人們\n永保笑容，\n也是很重要的事呢。","2","1483","104202","1"
"0","2","0","1","想要學會唱\n更多的歌曲。想聽怎樣的\n曲子呢？","2","1484","104202","1"
"0","3","0","1","要討罰魔物嗎！？\n……不對嗎？\n太好了……","2","1485","104202","1"
"0","4","0","1","謝謝你一直為我加油♪\n啊，這是，\n是握手的練習喔！","2","1486","104202","1"
"0","101","0","1","……想聽我的歌聲？\n樂意之至♪\n要選什麼歌曲好呢？","2","1487","104202","8"
"0","102","0","1","～～♪　咦咦？\n我剛剛，唱歌了嗎？\n自己都沒發現到呢。","2","1488","104202","8"
"0","1","1","1","深呼吸，大口呼吸……\n這樣的話\n就能清醒了呦。","2","1489","104202","1"
"0","2","2","1","稍微休息之後\n就去做\n下午的練習呦。","2","1490","104202","1"
"0","3","3","1","試著作曲之後\n竟然不知不覺這麼晚了……\n晚安。","2","1491","104202","1"
"0","1","0","1","望建議我，\n應該要比以前，\n更加注重外表才行。","3","1492","104202","1"
"0","2","0","1","啊～……♪\n身體放鬆了呢……\n感覺能把歌唱好呢。","3","1493","104202","1"
"0","3","0","1","我覺得很可愛呦。\n將心情唱成歌\n搞不好不賴呢。","3","1494","104202","1"
"0","4","0","1","……好像累了呢，\n連自己都能感受到\n心平靜下來了。","3","1495","104202","1"
"0","5","0","1","只要待在這裡，\n就會浮現出\n平穩的旋律……","3","1496","104202","1"
"0","6","0","1","必須增強體力\n把最棒的演唱會\n呈現給粉絲！","3","1497","104202","1"
"0","7","0","1","即使如此\n我還是在補充營養的時候\n還是有在注意身材的呦？","3","1498","104202","1"
"0","8","0","1","讀書能\n帶來\n新的曲風呢。","3","1499","104202","1"
"0","1","0","1","來想想店裡的\n新菜單之類的好了。","1","1501","104301","1"
"0","2","0","1","從我們店裡，\n送外賣來吧？","1","1502","104301","1"
"0","3","0","1","巡邏，\n巡邏……\n這裡沒有異常吧？","1","1503","104301","1"
"0","4","0","1","肚子餓了就吃！\n感到煩惱就睡！\n這不就是最棒的嗎？","1","1504","104301","1"
"0","5","0","1","太過於輕鬆悠哉，\n……可不符合我的個性吶。","1","1505","104301","1"
"0","101","0","1","那傢伙，\n也差不多\n該覺得肚子餓了吧？","1","1506","104301","4"
"0","102","0","1","今天的菜單就……\n來做那傢伙\n喜歡的料理吧。","1","1507","104301","8"
"0","1","0","1","想變得更強的話，\n我來幫你\n徹底鍛鍊一番吧。","2","1508","104301","1"
"0","2","0","1","天氣好的日子，\n不想去外面\n運動運動嗎？","2","1509","104301","1"
"0","3","0","1","肚子餓了嗎？　我做點什麼\n給你吃吧？","2","1510","104301","1"
"0","4","0","1","嗯？　怎麼啦，\n有事要商量嗎？\n有什麼事儘管跟我說吧。","2","1511","104301","1"
"0","101","0","1","你喜歡的食物，\n是什麼？\n下次，我幫你做吧。","2","1512","104301","4"
"0","102","0","1","你真是不可思議呢。\n和你在一起總覺得，\n……沒ー什麼哦。　","2","1513","104301","8"
"0","1","1","1","神清氣爽的早晨呢！\n想要活動活動身體呢。\n你要陪我一起嗎？","2","1514","104301","1"
"0","2","2","1","午餐吃了嗎？\n還沒的話，\n我來做點什麼吧。","2","1515","104301","1"
"0","3","3","1","白天充分地活動之後，\n晚上可要\n好好的休息啊。","2","1516","104301","1"
"0","1","0","1","偶，偶爾也要……\n打扮的\n可愛一點……","3","1517","104301","1"
"0","2","0","1","哈啊，\n稍微休息一會吧～","3","1518","104301","1"
"0","3","0","1","唔！　你，你不覺得\n很可愛嗎？","3","1519","104301","1"
"0","4","0","1","咦好香的味道啊。\n那傢伙也喜歡\n這種香味嗎……","3","1520","104301","1"
"0","5","0","1","嗚哇～！\n好溫暖，\n整個人不禁變得昏昏沉沉的。","3","1521","104301","1"
"0","6","0","1","歐拉歐拉歐拉ーーー！\n燃燒起來啦ーーー！","3","1522","104301","1"
"0","7","0","1","味道真好啊！\n想在我們店裡，\n也推出這道菜看看呢。","3","1523","104301","1"
"0","8","0","1","只要一看到文字，\n總是會\n開始昏昏欲睡呢。","3","1524","104301","1"
"0","1","0","1","巡邏結束～\n今天也沒有異常！","1","1526","104302","1"
"0","2","0","1","從我們店裡，\n送外賣來吧？","1","1527","104302","1"
"0","3","0","1","那傢伙\n會不會提早回來呢。","1","1528","104302","1"
"0","4","0","1","那傢伙\n如果肚子沒餓的話\n倒是還好……","1","1529","104302","1"
"0","5","0","1","太過於輕鬆悠哉，\n……可不符合我的個性吶。","1","1530","104302","1"
"0","101","0","1","只要想到那傢伙的事\n胸口就熱起來？\n這是什麼……？","1","1531","104302","8"
"0","102","0","1","今天的菜單就……\n來做那傢伙\n喜歡的料理吧。","1","1532","104302","8"
"0","1","0","1","嗯？　怎麼啦\n有事要商量嗎？\n有什麼事儘管跟我說吧。","2","1533","104302","1"
"0","2","0","1","天氣好的日子，\n不想去外面\n運動運動嗎？","2","1534","104302","1"
"0","3","0","1","肚子餓了嗎？　我做點什麼\n給你吃吧？","2","1535","104302","1"
"0","4","0","1","肚子餓了就吃！\n感到煩惱就睡！\n這不就是最棒的嗎？","2","1536","104302","1"
"0","101","0","1","那個……如果可以的話\n想要多在你身……沒有\n沒事，忘掉吧！","2","1537","104302","8"
"0","102","0","1","你真是不可思議呢。\n和你在一起總覺得，\n……沒ー什麼哦。　","2","1538","104302","8"
"0","1","1","1","神清氣爽的早晨呢！\n想要活動活動身體呢。\n你要陪我一起嗎？","2","1539","104302","1"
"0","2","2","1","午餐吃了嗎？\n還沒的話，\n我來做點什麼吧。","2","1540","104302","1"
"0","3","3","1","不要太常熬夜呦。\n如果影響到明天\n會很辛苦呦？","2","1541","104302","1"
"0","1","0","1","偶，偶爾也要……\n打扮的\n可愛一點……","3","1542","104302","1"
"0","2","0","1","呼～♪\n可以消除疲勞呢～","3","1543","104302","1"
"0","3","0","1","唔！　你，你不覺得\n很可愛嗎？","3","1544","104302","1"
"0","4","0","1","咦好香的味道啊。\n那傢伙也喜歡\n這種香味嗎……","3","1545","104302","1"
"0","5","0","1","嗚哇～！\n好溫暖，\n整個人不禁變得昏昏沉沉的。","3","1546","104302","1"
"0","6","0","1","歐拉歐拉歐拉ーーー！\n燃燒起來啦ーーー！","3","1547","104302","1"
"0","7","0","1","味道真好啊！\n想在我們店裡，\n也推出這道菜看看呢。","3","1548","104302","1"
"0","8","0","1","不只是料理方面\n也想學學看\n經營技巧呢……","3","1549","104302","1"
"0","1","0","1","最近\n什麼都不對空花做……\n真是令人焦急呢。","1","1551","104501","1"
"0","2","0","1","嘻嘻嘻……（流口水）\n不，不可以，\n不知不覺間空花的口水又流下來了……","1","1552","104501","1"
"0","3","0","1","提到喜歡的武器的話，\n比起槍跟劍，\n果然還是鞭子最棒啊……嘻嘻嘻。","1","1553","104501","1"
"0","4","0","1","「無數的觸手，\n緊緊的勒住空花\n柔軟的肌膚」……嘻嘻嘻。","1","1554","104501","1"
"0","5","0","1","一想到如果虐待狂先生\n變成了被虐狂，\n空花就感到一陣毛骨悚然！","1","1555","104501","1"
"0","101","0","1","光是虐待狂先生的出現，\n就讓空花的妄想\n無限的擴展開來！","1","1556","104501","4"
"0","102","0","1","啊……\n空花一直偷偷盯著看的事\n被發現了嗎？","1","1557","104501","8"
"0","1","0","1","總感覺有股視線在注視著空花……\n這麼一想……\n果然是虐待狂先生啊。","2","1558","104501","1"
"0","2","0","1","今天會\n對空花做出什麼\n過分的事呢？\n嘻嘻嘻嘻。","2","1559","104501","1"
"0","3","0","1","什麼時候出現的！？\n難不成，\n是在監視空花嗎！？","2","1560","104501","1"
"0","4","0","1","想要\n觸摸空花嗎？　確實是打算要\n觸摸空花沒錯吧！？","2","1561","104501","1"
"0","101","0","1","究竟打算對\n空花做些什麼呢……\n空花非常的期待喔！","2","1562","104501","4"
"0","102","0","1","僅僅是進入了虐待狂先生的視線範圍內，\n就令空花心跳不已……\n這就是戀愛嗎！？","2","1563","104501","8"
"0","1","1","1","早安。\n一早開始就精力旺盛呢？\n嘻嘻嘻……","2","1564","104501","1"
"0","2","2","1","虐待狂先生，\n天還亮著就要開始……\n（流口水）","2","1565","104501","1"
"0","3","3","1","夜晚，\n現在才要開始喲……\n嘻嘻，嘻嘻嘻嘻……","2","1566","104501","1"
"0","1","0","1","雖然化了漂亮的妝，\n最後還是會被強硬地……\n嘻嘻嘻。","3","1567","104501","1"
"0","2","0","1","把空花推倒在\n沙發椅背上……嘻嘻嘻，\n真不錯呢，\n沙發咚。","3","1568","104501","1"
"0","3","0","1","「與外表完全相反，\n迎來的是一陣激烈的猛攻」\n……嘻嘻嘻嘻。","3","1569","104501","1"
"0","4","0","1","吸入了香氣的空花，\n雙頰變得潮紅，眼神也十分濕潤，\n連抵抗的力氣都已經失去……！","3","1570","104501","1"
"0","5","0","1","啊啊，\n空花感到全身發燙……\n嘻嘻，嘻嘻嘻……","3","1571","104501","1"
"0","6","0","1","哈啊，哈啊，像這樣\n耗盡了空花的體力之後……\n嘻嘻嘻。","3","1572","104501","1"
"0","7","0","1","食慾被滿足了之後，\n接，接下來果然就是要……！\n是這樣子沒錯吧！？","3","1573","104501","1"
"0","8","0","1","這本書的下面\n所遮蓋住的，\n是色情書刊吧？","3","1574","104501","1"
"0","1","0","1","「與虐待狂先生\n亂舞的一晚」……\n下篇日記的題材就選這個……","1","1576","104502","1"
"0","2","0","1","最近\n什麼都不對空花做……\n真是令人焦急呢。","1","1577","104502","1"
"0","3","0","1","真是的，妄想\n不夠……\n是戒斷症狀……！","1","1578","104502","1"
"0","4","0","1","一想到如果虐待狂先生\n變成了被虐狂，\n空花就感到一陣毛骨悚然！","1","1579","104502","1"
"0","5","0","1","下次會被\n用什麼方式虐待呢\n光是想像就……嘻嘻嘻。","1","1580","104502","1"
"0","101","0","1","只要一發呆\n就會一直想\n虐待狂先生的事呢。","1","1581","104502","8"
"0","102","0","1","妄想停不下來\n空花好像\n變得很奇怪！","1","1582","104502","8"
"0","1","0","1","只要和虐待狂先生在一起\n就全身發燙……空花真是\n好色的孩子！","2","1583","104502","1"
"0","2","0","1","啊……\n空花一直偷偷盯著看的事\n被發現了嗎？","2","1584","104502","1"
"0","3","0","1","多虧了虐待狂先生\n好像為我開了一扇\n新的門……流口水。","2","1585","104502","1"
"0","4","0","1","哎呀ー！　被虐待狂先生偷襲\n可不可以……\n偷襲我呢？","2","1586","104502","1"
"0","101","0","1","空花的身體跟心\n都獻給了\n虐待狂先生呢。","2","1587","104502","8"
"0","102","0","1","只要是虐待狂先生想要\n空花什麼事都\n願意做！","2","1588","104502","8"
"0","1","1","1","也有正適合早上\n做的\n妄想……嘻嘻嘻。","2","1589","104502","1"
"0","2","2","1","虐待狂先生，\n天還亮著就要開始……\n（流口水）","2","1590","104502","1"
"0","3","3","1","今晚是會……\n一整夜是吧？\n嘻嘻嘻……","2","1591","104502","1"
"0","1","0","1","意外的不簡單呢\n所謂的\n正宗日式綑綁法……","3","1592","104502","1"
"0","2","0","1","在悠閒、大意\n的時候\n會被做些什麼事呢！？","3","1593","104502","1"
"0","3","0","1","「與外表完全相反，\n迎來的是一陣激烈的猛攻」\n……嘻嘻嘻嘻。","3","1594","104502","1"
"0","4","0","1","這是禁忌的香味……\n啊啊能夠做\n更高階的妄想了！","3","1595","104502","1"
"0","5","0","1","啊啊，暖氣就像\n蠟燭一般\n對空花展開攻勢！","3","1596","104502","1"
"0","6","0","1","為了能接受\n全部的激烈攻擊\n得要好好鍛鍊才行呢。","3","1597","104502","1"
"0","7","0","1","沒辦法\n塞這麼多……\n到肚子裡！","3","1598","104502","1"
"0","8","0","1","無論是什麼書\n只要仔細看\n就覺得色色的……！","3","1599","104502","1"
"0","1","0","1","前陣子逗弄的貓咪，\n真是毛絨絨\n又軟綿綿的啊喵……♪","1","1601","104601","1"
"0","2","0","1","臉頰跟肚子，\n都像肉球一樣的柔軟……\n這下糟糕了喵……","1","1602","104601","1"
"0","3","0","1","接下了一件，\n大型的工作了喵！\n真令人躍躍欲試喵～♪","1","1603","104601","1"
"0","4","0","1","下午茶的鯛魚燒，\n有紅豆餡跟豆沙餡，\n要選\n哪個好呢喵？","1","1604","104601","1"
"0","5","0","1","嗚喵ー……\n還想再\n睡一下午覺喵……\n呼喵呼喵……","1","1605","104601","1"
"0","101","0","1","每當被你呼喚，\n心裡就變得\n小貓亂撞喵♪","1","1606","104601","4"
"0","102","0","1","託你的福，\n公會的工作\n也非常成功喵♪\n謝謝你囉喵♪","1","1607","104601","8"
"0","1","0","1","心癢癢的……\n那個貓掌，\n玩耍一下\n也可以嗎喵？","2","1608","104601","1"
"0","2","0","1","喵？　找我有什麼\n需要嗎喵？\n先算便宜點給你喵～♪","2","1609","104601","1"
"0","3","0","1","嗯，怎麼覺得\n好無聊喵～\n跟我玩，跟我玩嘛～？","2","1610","104601","1"
"0","4","0","1","你問我行動敏捷\n的訣竅？\n可不行\n免費教你的喵～♪","2","1611","104601","1"
"0","101","0","1","這麼想要\n摸摸我嗎喵？\n如果是你的話，\n讓你摸摸頭也沒關係喔喵ー","2","1612","104601","4"
"0","102","0","1","呼喵，吶吶，\n和我一起\n滾來滾去吧喵？","2","1613","104601","8"
"0","1","1","1","美妙的早晨喵！\n去洗把臉喵！","2","1614","104601","1"
"0","2","2","1","嗚ー嗯，要中午了啊……\n該去給貓咪們\n餵罐頭了……","2","1615","104601","1"
"0","3","3","1","呼啊……好想睡喵……\n貓咪呀，就是要在\n棉被裡縮成一團啊喵。","2","1616","104601","1"
"0","1","0","1","要做生意的話，\n檢查外觀\n也是不可或缺的喵！","3","1617","104601","1"
"0","2","0","1","嗚喵～！\n現在正是\n最適合午睡的時候呢喵。","3","1618","104601","1"
"0","3","0","1","這個……量產的話，\n好像會在孩子們之間\n大熱賣喵！","3","1619","104601","1"
"0","4","0","1","這個燈光，\n簡直有跟貓咪一樣\n療癒的效果喵！","3","1620","104601","1"
"0","5","0","1","呼喵啊，\n這麼溫暖的話，\n貓咪會縮成一團圓球的喵……","3","1621","104601","1"
"0","6","0","1","雖說實際上，\n是想在\n外面運動的喵。","3","1622","104601","1"
"0","7","0","1","嗚ー嗯，\n真好吃喵ー！\n簡直是可以\n媲美鯛魚燒的美味啊喵！","3","1623","104601","1"
"0","8","0","1","嗯哼嗯哼……\n貓咪的管教方法，還有……","3","1624","104601","1"
"0","1","0","1","得到了\n可愛貓咪擺飾了喵！\n該擺在\n哪裡呢～♪","1","1626","104602","1"
"0","2","0","1","工作都\n談妥了～♪\n心情真好喵～♪","1","1627","104602","1"
"0","3","0","1","狗尾草\n被咬住了喵！\n喂！　喂！","1","1628","104602","1"
"0","4","0","1","臉頰跟肚子，\n都像肉球一樣的柔軟……\n這下糟糕了喵……","1","1629","104602","1"
"0","5","0","1","剛剛的鯛魚燒\n真好吃喵♪\n滾滾滾……","1","1630","104602","1"
"0","101","0","1","親手做的鯛魚燒\n那傢伙會\n願意吃嗎……？","1","1631","104602","8"
"0","102","0","1","總有一天\n想要好好的\n報答那傢伙呢……","1","1632","104602","8"
"0","1","0","1","什麼ー喵？　這麼的\n喜歡\n我嘛？","2","1633","104602","1"
"0","2","0","1","要好好的……\n抓住\n我的心喵？","2","1634","104602","1"
"0","3","0","1","需要我的\n幫忙嗎喵？　就讓我來\n幫幫你吧喵♪","2","1635","104602","1"
"0","4","0","1","把鯛魚燒跟可麗餅\n合在一起的話……\n我嗅到\n新商品的味道了……！","2","1636","104602","1"
"0","101","0","1","呼喵，吶吶，\n和我一起\n滾來滾去吧喵？","2","1637","104602","8"
"0","102","0","1","只要和你在一起\n就會變得\n很開心喵！","2","1638","104602","8"
"0","1","1","1","美妙的早晨喵！\n去洗把臉喵！","2","1639","104602","1"
"0","2","2","1","差不多該吃午餐～\n想吃點\n什麼喵……","2","1640","104602","1"
"0","3","3","1","嗯，開始\n想睡了喵。我明明不是\n夜行性動物的喵。","2","1641","104602","1"
"0","1","0","1","喵喵……\n頭髮亂掉了喵。","3","1642","104602","1"
"0","2","0","1","蓬鬆蓬鬆喵～\n貓咪睡到\n轉圈喵。","3","1643","104602","1"
"0","3","0","1","這個簡直是\n能跟貓咪匹敵的可愛度喵！","3","1644","104602","1"
"0","4","0","1","連貓咪都不害怕的\n柔和的燈光！","3","1645","104602","1"
"0","5","0","1","好溫暖\n感覺好幸福喵～","3","1646","104602","1"
"0","6","0","1","即使是雨天\n也能運動\n還不會濕掉，真方便喵！","3","1647","104602","1"
"0","7","0","1","真好吃喵～！\n早午晚餐\n都想吃這個喵！","3","1648","104602","1"
"0","8","0","1","看書學習\n貓咪的\n心情喵！","3","1649","104602","1"
"0","1","0","1","有沒有能幫忙\n做家庭代工的人呢？","1","1651","104801","1"
"0","2","0","1","下一個委託\n用這樣的計畫……\n嗯，很完美！","1","1652","104801","1"
"0","3","0","1","為了下一個特賣會，\n我要好好的\n準備才行！","1","1653","104801","1"
"0","4","0","1","送完報紙後接著是店員的打工，\n再下一個是有關採集的打工……\n嗯，很有效率呢！","1","1654","104801","1"
"0","5","0","1","如果一天當中能接的打工數，\n可以再增加一些的話\n就好了呢！","1","1655","104801","1"
"0","101","0","1","身為師父\n想要被多多依靠呢。\n我得更努力才行！","1","1656","104801","4"
"0","102","0","1","能有效率的和男生\n感情變好的方法……\n這果然是個難題啊","1","1657","104801","8"
"0","1","0","1","哎呀，\n這麼巧。\n那麼接下來\n一起去打工如何啊？","2","1658","104801","1"
"0","2","0","1","是要找人商量的事嗎？\n如果只是這樣的話，\n我可以免費幫你喔！","2","1659","104801","1"
"0","3","0","1","從身後的氣息，\n馬上就知道了。\n要試試看嗎？","2","1660","104801","1"
"0","4","0","1","道具或金錢的管理方面，沒問題吧？　\n我會幫你的。\n所以儘管和我說。","2","1661","104801","1"
"0","101","0","1","剛好有空閒，\n雖然想去打工……\n不過和你在一起的時間也是很重要的呢。","2","1662","104801","4"
"0","102","0","1","吶，那個……\n我對你來說……\n沒事，什麼事都沒有。","2","1663","104801","8"
"0","1","1","1","早安！\n今天也是一早就要開始\n打工呢！","2","1664","104801","1"
"0","2","2","1","午休的時候呢。\n稍作休息後，\n又要去打工囉！","2","1665","104801","1"
"0","3","3","1","已經這麼晚了！\n明天因為打工的關係，\n要很早起呢……","2","1666","104801","1"
"0","1","0","1","遇到服務業的案件，\n也是得努力\n維持美麗的外表呢。","3","1667","104801","1"
"0","2","0","1","啊～因為打工的關係\n正好很累，好療癒呀～","3","1668","104801","1"
"0","3","0","1","把這個工作\n當作兼職在家做的話，\n不知道能不能賺得到錢？","3","1669","104801","1"
"0","4","0","1","恢復元氣了！\n這樣的話又能精神奕奕地\n去工作了呢！","3","1670","104801","1"
"0","5","0","1","感冒的話\n效率會降低，\n要好好保暖才行！","3","1671","104801","1"
"0","6","0","1","要不停的工作，\n最重要的就是健康！　要變得健康，\n最好的方式就是運動喔。","3","1672","104801","1"
"0","7","0","1","嚼嚼……\n肚子餓了，\n就沒辦法戰鬥了哦！","3","1673","104801","1"
"0","8","0","1","每天不斷的學習，\n並活用再生活中呦！","3","1674","104801","1"
"0","1","0","1","得要好好記帳了！\n得趁還記得的時候\n記下來呢。","1","1676","104802","1"
"0","2","0","1","下一個委託\n用這樣的計畫……\n嗯，很完美！","1","1677","104802","1"
"0","3","0","1","公會的經費\n好像還能\n再節省一些呢……","1","1678","104802","1"
"0","4","0","1","雖然想做\n時薪高一點的打工\n但卻\n有點難找呢。","1","1679","104802","1"
"0","5","0","1","這次的打工\n好像也非常困難呢……\n令人躍躍欲試呢。","1","1680","104802","1"
"0","101","0","1","能有效率的和男生\n感情變好的方法……\n這果然是個難題啊","1","1681","104802","8"
"0","102","0","1","我究竟是怎麼了？\n連工作時\n也一直想著他的事……","1","1682","104802","8"
"0","1","0","1","這陣子\n謝謝你來幫忙。\n拜託你真是拜託對了呢。","2","1683","104802","1"
"0","2","0","1","找到了！　剛好有\n想要拜託的事\n現在方便嗎？","2","1684","104802","1"
"0","3","0","1","現在正好到了\n我的休息時間\n一起休息怎麼樣？","2","1685","104802","1"
"0","4","0","1","嗯？　怎麼了嗎？\n你很在意\n我的事嗎？","2","1686","104802","1"
"0","101","0","1","……偶爾也能\n合你撒撒嬌嗎？　即使是我\n也有脆弱的時候呦。","2","1687","104802","8"
"0","102","0","1","剛好有空閒，\n雖然想去打工……\n不過和你在一起的時間也是很重要的呢。","2","1688","104802","8"
"0","1","1","1","早安！\n真是美妙的早晨呢。要不要\n一起去跑步呢？","2","1689","104802","1"
"0","2","2","1","午休的時候呢\n稍作休息後\n又要去打工囉！","2","1690","104802","1"
"0","3","3","1","已經這麼晚了！\n明天因為打工的關係，\n要很早起呢……","2","1691","104802","1"
"0","1","0","1","像女孩子一般……\n總是會不小心\n忘記呢。","3","1692","104802","1"
"0","2","0","1","在這兒\n休息一下之後\n又要去打工囉！","3","1693","104802","1"
"0","3","0","1","把這個工作\n當作兼職在家做的話，\n不知道能不能賺得到錢？","3","1694","104802","1"
"0","4","0","1","工作結束回來後\n有這種東西\n很棒呢。","3","1695","104802","1"
"0","5","0","1","得好好的\n暖暖身體\n促進血液循環呢。","3","1696","104802","1"
"0","6","0","1","這樣的話\n就連休息時也能\n不浪費時間好好鍛練了呢♪","3","1697","104802","1"
"0","7","0","1","嚼嚼……好好的吃\n好好的動！\n這是我的格言呦。","3","1698","104802","1"
"0","8","0","1","每天不斷的學習，\n並活用再生活中呦！","3","1699","104802","1"
"0","1","0","1","現在沒什麼事，\n不然來做菜，打掃，洗衣服\n和去採買好了？","1","1701","104901","1"
"0","2","0","1","像這樣走的話，\n弟弟應該會\n出聲叫我才對……　　","1","1702","104901","1"
"0","3","0","1","調查弟弟\n在過著什麼樣的生活，\n也是姐姐我的工作！","1","1703","104901","1"
"0","4","0","1","（嗅嗅）\n是弟弟的味道……\n就在附近呢？","1","1704","104901","1"
"0","5","0","1","在房間裡留下一些\n姐姐的\n痕跡好了♪　","1","1705","104901","1"
