2b79b959a3513a7507c31c4d7736810cae8cfac1edca300b09cfcf4409cbf417,c368bc9f75ea86e0beea3580dffb2ae9e27a0df54d877d0ae363fe5d72596821,09e444e3e0642672a8e3cc18e1f74e1120bf5e1a60c9076c969e51f6d9e53986,0f63a56d702e9cc00fafaed58db8263b3f0f5522baa640f00a9f89b9dad01e8c,526567c11232e38dff2ded35b921ce8cc7d5a5bbd4b094f961bc1a34d41f5cef,4f2dd480c770aae2b771f820c6f4fcbcc8bbfaa6870dc2864d26070983eb741e,b7ba782022cf7b5b3230acd037c376409e8f90fec707578ddbaa5cba0b5f4299,f26842f80ce0641d6ec40b812e0e64bc2744b4a11a6bb99f1129f6169df08f81,f1be157bad8db88061eeb17f60a3040d622d1529b4fe04ddb3acaf947003cc03,738d1067787e41a212a3451584254676ee572b0aac5c9ce7d5238b9c6515e429,7332b0ea75a68c571f2f2dce62f7f63aecbe9e0c50e5d2bd94e7960929f6f835,c12eafa47a01a2e59e02bb02510d09a9998d11d29cc16b4c92e6344df1042c4d,99afd7fe4e409e20896f3ecf7611994e34d6a47280b9d86f546d0872abe323d2,e7f0bb2627f446fc77d93ec560ddb3bee79e6cee2be9c27256edc3518654814e,db1c07a038ffb197f7951c84e1130ddea0bc9bcb7efffedb0e9165870ddb9e79,33e50b367da88b8279d7bdb73dcb0d4b55780bbf87e64acc9d0850db5f046af3,20994aa30260ca6203ab6f8038334e427c292cacc2565630a8e7ff9e2ea965c8,ff735153ac3a1ec6844072a1cbe208ddebe85bd832ba398b383cf35c0bd65f11,274809420ec055ab88743c16f556fe68dfbc7e35ea258357478e29d026c2e2c6,17a986aac778236f5341893c7d4844da2ba0ef0cd4bceb389a0f9432f93e1512,4021dce821b9200b59f6a8f39f89c1ee3746f7d6a747ec584f823e1683dcf2d1
"1","0","0","0","1314110","0","0","0","0","0","0","2","0","0","0","0","4.7","131411","0","-1","0"
"0.6","0","0","0","1314210","0","0","0","0","0","0","2","0","0","0","0","4.9","131421","0","-1","0"
"0","0","3.75","0","1314310","0","0","0","0","0","0","2","0","0","0","0","3.5","131431","0","-1","0"
"0.75","0","0","0","1314410","0","0","0","0","0","0","2","0","0","0","0","4.6","131441","0","-1","0"
"50","0","0","0","1314420","0","0","0","0","0","0","1","0","0","0","0","900","131442","0","-1","0"
"0.75","0","0","0","1314510","0","0","0","0","0","0.3","2","0","0","0","0","4.25","131451","0","-1","0"
"200","0","0","50","1314520","0","0","2000","0","0","0","1","50","0","0","0","0","131452","0","-1","0"
"0","0","0","0","1314610","0","0","5","0.05","0","0","2","0","0","0","0","4.2","131461","0","260","0"
"0","0","0","0","1314611","0","0","5","0","0","0","261","0","0","0","0","4.45","131461","0","-1","0"
"0","0","0","0.2","1314710","0","0","0","0","0","0","2","0.2","0","0","0","3.05","131471","0","-1","0"
"0","0","0","0","1315010","0","0","0","0.05","0","0.3","2","0","0","0","0","0","131501","4.25","260","0"
"0","0","0","0","1315011","0","0","0","0","0","0.3","261","0","0","0","0","0","131501","4.5","-1","0"
"1.9","0","0","0","1315510","0","0","0","0.1","0","0","2","0","0","0","0","3.75","131551","0","260","0"
"1.9","0","0","0","1315511","0","0","0","0","0","0","261","0","0","0","0","4.25","131551","0","-1","0"
"0","0","0","0","1315610","0","0","0","0","0","0.4","2","0","0","0","0","0","131561","4.4","-1","0"
"0","0","1.2","0","1315710","0","0","0","0","0","0","2","0","0","0","0.05","0","131571","3.6","260","0"
"0","0","1.2","0","1315711","0","0","0","0","0","0","261","0","0","0","0","0","131571","4","-1","0"
"1.2","0","0","0","1315810","0","0","0","0","0","0","2","0","0","0","0","4.4","131581","0","-1","0"
"1.35","0","0","0","1315910","0","0","0","0.05","0","0","2","0","0","0","0","4.1","131591","0","260","0"
"1.35","0","0","0","1315911","0","0","0","0","0","0","261","0","0","0","0","4.35","131591","0","-1","0"
"0","0","0","0","1316010","0","0.5","0","0","0","0","2","0","0","0","0","0","131601","4.6","-1","0"
"0.5","0","0","0","1316210","0","0","0","0","0","0","2","0","0","0","0","4.9","131621","0","-1","0"
"1","0","0","0","1316310","0","0","0","0","0","0","2","0","0","0","0","4.6","131631","0","-1","0"
"0","0","0","0.3","1316410","0","0","15","0.05","0","0","2","0.3","0","0","0","0","131641","0","260","0"
"0","0","0","0.3","1316411","0","0","17.1","0","0","0","261","0.3","0","0","0","0","131641","0","-1","0"
"0.5","0","0","0","1316510","0","0","10","0","0","0","2","0","0","0","0","3.65","131651","0","-1","0"
"0.75","0","0","0","1316610","0","0","0","0","0","0","2","0","0","0","0","4.65","131661","0","-1","0"
"0.25","0","0","0","1316710","0","0","0","0","0","0","2","0","0","0","0","5","131671","0","-1","0"
"200","0","0","0","1316720","0","0","0","0","0","0","1","0","0","0","0","800","131672","0","-1","0"
"0.75","0","0","0","1316810","0","0","0","0","0","0","2","0","0","0","0","4.5","131681","0","-1","0"
"0","0","0","0","1316910","0","0","20","0.1","0","0","2","0","0","0","0","2.5","131691","0","260","0"
"0","0","0","0","1316911","0","0","20","0","0","0","261","0","0","0","0","3","131691","0","-1","0"
"200","0","0","0","1316920","0","0","0","0","0","0","1","0","0","0","0","800","131692","0","-1","0"
"1.4","0","0","0","1317010","0","0","0","0","0","0","2","0","0","0","0","4.5","131701","0","-1","0"
"0","0","0","0","1317020","0","0","1500","0","0","0","1","0","0","0","0","870","131702","0","-1","0"
"0","0","0","0","1317110","0","0","20","0","0","0.3","2","0","0","0","0","2.25","131711","0","-1","0"
"240","0","0","120","1317120","0","0","0","0","0","0","1","0","0","0","0","0","131712","0","-1","0"
"0.65","0","0","0","1317210","0","0","10","0","0","0","2","0","0","0","0","3.75","131721","0","-1","0"
"0","0","0","0","1317310","0","0","20","0.05","0","0","2","0","0","0","0","0","131731","2.6","260","0"
"0","0","0","0","1317311","0","0","20","0","0","0","261","0","0","0","0","0","131731","2.85","-1","0"
"0.75","0","0","0","1317410","0","0","15","0","0","0","2","0","0","0","0","2.85","131741","0","-1","0"
"1.5","0","0","0","1317510","0","0","0","0","0","0","2","0","0","0","0","4.5","131751","0","-1","0"
"0","0","0","0","1317610","12.5","0","0","0","0","0","2","0","0","0","0","0","131761","4.3","-1","0"
"1","0","0","0","1317710","0","0","35","0","0","0","2","0","0","0","0","1","131771","0","-1","0"
"0.5","0","0","0","1317810","0","0","0","0.05","0","0","2","0","0","0","0","4","131781","0","260","0"
"0.5","0","0","0","1317811","0","0","0","0","0","0","261","0","0","0","0","4.25","131781","0","-1","0"
"2","0","0","0","1317910","0","0","0","0","0","0","2","0","0","0","0","4","131791","0","-1","0"
"0.5","0","0","0","1318010","0","1","0","0","0","0","2","0","0","0","0","4","131801","0","-1","0"
"0","0","1","0.5","1318110","0","0","0","0","0","0","2","0.5","0","0","0","0","131811","3.5","-1","0"
"0","0","0.75","0","1318210","0","0","0","0","0","0","2","0","0","0","0","0","131821","4","-1","0"
"0","0","1.2","0","1319010","0","0","0","0","0","0","2","0","0","0","0","0","131901","3.85","-1","0"
"0","0","0","0","1319110","0","0","25","0","0","0","2","0","0","0","0","0","131911","2.25","-1","0"
"1","0","0","0","1319210","0","0","12.5","0","0","0","2","0","0","0","0","3","131921","0","-1","0"
"2.5","0","0","0","1319310","0","0","0","0","0","0","2","0","0","0","0","4","131931","0","-1","0"
"1.75","0","0","0","1319910","0","0","0","0","0","0","2","0","0","0","0","4.5","131991","0","-1","0"
"0","0","0","0.4","1320010","0","0","15","0","0","0","2","0.4","0","0","0","0","132001","0","-1","0"
"1.5","0","0","0","1320710","0","0","0","0","0","0","2","0","0","0","0","4.5","132071","0","-1","0"
"1.5","0","0","0","1320810","0","0","0","0.05","0","0","2","0","0","0","0","4.3","132081","0","260","0"
"1.5","0","0","0","1320811","0","0","0","0","0","0","261","0","0","0","0","4.55","132081","0","-1","0"
"0","0","1","0","1320910","0","0","15","0","0","0","2","0","0","0","0","0","132091","2.5","-1","0"
"0.6","0","0","1.05","1321010","0","0","0","0.05","0","0","2","0","0.05","0","0","0","132101","0","260","0"
"0.6","0","0","1.1","1321011","0","0","0","0","0","0","261","0","0.05","0","0","0","132101","0","-1","0"
"0","0","0.5","0","1321110","0","0","0","0","0","0","2","0","0","0","0","0","132111","4.5","-1","0"
"1","0","0","0","1321210","0","0","0","0","0","0","2","0","0","0","0","4.5","132121","0","-1","0"
"0","0","0","0","1321310","12.5","0","10","0.05","0","0","2","0","0","0","0","2.75","132131","0","260","0"
"0","0","0","0","1321311","12.5","0","10","0","0","0","261","0","0","0","0","3","132131","0","-1","0"
"0","0","0","0","1321410","0","1.25","13","0","0","0","2","0","0","0","0","0","132141","2.5","-1","0"
"0","0","0","0.2","1321510","0","0","0","0","0","0","2","0.25","0","0","0","3","132151","0","-1","0"
"1.5","0","0","0","1321610","0","0","0","0","0","0","2","0","0","0","0","4.25","132161","0","-1","0"
"0","0","1","0","1321910","0","0","0","0.05","0","0","2","0","0.05","0","0","0","132191","3","260","0"
"0","0","1","0","1321911","0","0","0","0","0","0","261","0","0.05","0","0","0","132191","3.25","-1","0"
"0.75","0","0","0","1322010","0","0","7.5","0","0","0","2","0","0","0","0","3.75","132201","0","-1","0"
"1.25","0","0","0.2","1322110","0","0","0","0","0","0","2","0","0","0","0","3.5","132211","0","-1","0"
"1.5","0","0","0","1322210","0","0","0","0","0","0","2","0","0","0","0","4.25","132221","0","-1","0"
"0","0","1.1","0","1322310","0","0","0","0","0","0","2","0","0","0","0","0","132231","4.4","-1","0"
"0","0","0","0","1322410","0","0","5","0","0","0","2","0","0","0","0","4.5","132241","0","-1","0"
"1.75","0","0","0","1322510","0","0","0","0.1","0","0","2","0","0","0","0","3.75","132251","0","260","0"
"1.75","0","0","0","1322511","0","0","0","0","0","0","261","0","0","0","0","4.25","132251","0","-1","0"
"0","0","0","0.55","1322610","0","0","20","0","0","0","2","0","0","0","0","0","132261","0","-1","0"
"0","0","1","0","1322710","0","0","0","0","0","0","2","0","0","0","0","0","132271","4","-1","0"
"0","0","0","0.3","1322810","0","0","0","0","0","0","2","0.3","0","0","0","2","132281","0","-1","0"
"0","0","0","0.4","1322910","0","0","10","0","0","0","2","0.4","0","0","0","0","132291","0","-1","0"
"0","0","0","0","1323110","0","0","5","0","0","0","2","0","0","0","0","0","132311","4.4","-1","0"
"0.75","0","0","0.35","1323210","0","0","0","0","0","0","2","0","0","0","0","3","132321","0","-1","0"
"0","0","0","0","1323310","0","0","15","0","0","0","2","1.05","0","0","0","0","132331","0","-1","0"
"1","0","0","0","1323510","0","0","7.5","0","0","0","2","0.75","0","0","0","0","132351","0","-1","0"
"0.75","0","0","0","1323610","0","0","5","0","0","0","2","0","0","0","0","4","132361","0","-1","0"
"0","0","0","0","1323710","0","0","7.5","0","0","0","2","0.25","0","0","0","0","132371","3","-1","0"
"0.75","0","0","0","1323810","0","0","0","0.05","0","0","2","0","0","0","0","4.5","132381","0","260","0"
"0.75","0","0","0","1323811","0","0","0","0","0","0","261","0","0","0","0","5","132381","0","-1","0"
"1.1","0","0","0","1323910","0","0","20","0","0","0","2","0","0","0","0","2.25","132391","0","-1","0"
"0","0","0","0","1324010","0","0","12.5","0","0","0","2","0","0","0","0","0","132401","3.75","-1","0"
"0","0","0","0","1324110","12.5","0","0","0","0","0","2","0","0","0","0","0","132411","3.75","-1","0"
"0","0","0","1","1324210","0","0","10","0","0","0","2","0","0","0","0","0","132421","0","-1","0"
"0","0","1.25","0","1324510","0","0","0","0.05","0","0","2","0","0","0","0","0","132451","3.5","260","0"
"0","0","1.25","0","1324511","0","0","0","0","0","0","261","0","0","0","0","0","132451","3.75","-1","0"
"0","0","0","0","1324610","0","0","15","0","0","0","2","0","0","0","0","0","132461","3.5","-1","0"
"0.5","0","0","0","1324710","0","0","0","0","0","0","2","0","0","0","0","4.5","132471","0","-1","0"
"0","0","0","0","1324810","0","0","12.5","0","0","0","2","0","0","0","0","3.5","132481","0","-1","0"
"1","0","0","0","1324910","0","0","0","0","0","0","2","0","0","0","0","4.25","132491","0","-1","0"
"0.75","0","0","0","1325010","0","0","0","0","0","0","2","0","0","0","0","4.5","132501","0","-1","0"
"1","0","0","0","1325110","0","0","0","0","0","0","2","0","0","0","0","4","132511","0","-1","0"
"0","0","0","0.4","1325210","0","0","15","0","0","0","2","0.4","0","0","0","0","132521","0","-1","0"
"0","0","0","0","1325310","0","0","0","0.05","0","0","2","0","0","0","0","4.25","132531","0","260","0"
"0","0","0","0","1325311","0","0","0","0","0","0","261","0","0","0","0","4.5","132531","0","-1","0"
"1.25","0","0","0","1325410","0","0","0","0","0","0","2","0","0","0","0","4","132541","0","-1","0"
"0","0","0","0","1325510","0","0","12.5","0","0","0","2","0","0","0","0","0","132551","3.5","-1","0"
"0","0","0","0.4","1325610","0","0","12.5","0","0","0","2","0.4","0","0","0","0","132561","0","-1","0"
"0","0","0","0.4","1325710","0","0","12.5","0","0","0","2","0.4","0","0","0","0","132571","0","-1","0"
"1","0","0","0","1325810","0","0","0","0","0","0","2","0","0","0","0","4.6","132581","0","-1","0"
"1.5","0","0","0","1326010","0","0","0","0","0","0","2","0","0","0","0","3","132601","0","-1","0"
"0","0","0","0.4","1326110","0","0","15","0","0","0","2","0.4","0","0","0","0","132611","0","-1","0"
"0","0","0.5","0","1326210","0","0","12.5","0","0","0","2","0","0","0","0","0","132621","3.5","-1","0"
"0","0","0","0","1326310","0","0","15","0","0","0","2","0","0","0","0","0","132631","3.6","-1","0"
"1","0","0","0","1326410","0","0","0","0.05","0","0","2","0","0","0","0","3.5","132641","0","260","0"
"1","0","0","0","1326411","0","0","0","0","0","0","261","0","0","0","0","3.75","132641","0","-1","0"
"0","0","0.75","0","1326610","0","0","10","0","0","0","2","0","0","0","0","0","132661","3.5","-1","0"
"1","0","0","0","1326710","0","0","12.5","0","0","0","2","0.4","0","0","0","0","132671","0","-1","0"
"0","0","0","0.3","1326810","0","0","15","0","0","0","2","0.35","0","0","0","0","132681","0","-1","0"
"0","0","0","0","1326910","0","0","12.5","0","0","0","2","0","0","0","0","0","132691","3.5","-1","0"
"1.25","0","0","0","1327010","0","0","25","0","0","0","2","0","0","0","0","0","132701","0","-1","0"
"1.25","0","0","0","1327110","0","0","0","0","0","0","2","0","0","0","0","4.25","132711","0","-1","0"
"0","0","0","0","1327210","0","0","12","0.1","0","0","2","0","0","0","0","0","132721","3","260","0"
"0","0","0","0","1327211","0","0","12","0","0","0","261","0","0","0","0","0","132721","3.5","-1","0"
"1.25","0","0","0","1327310","0","0","0","0","0","0","2","0","0","0","0","4.25","132731","0","-1","0"
"0","0","0","0","1327510","0","0","15","0","0","0","2","0","0","0","0","3","132751","0","-1","0"
"0","0","0","0.6","1327610","0","0","15","0","0","0","2","0","0","0","0","0","132761","0","-1","0"
"0","0","0","0","1327710","0","0","20","0","0","0","2","0.5","0","0","0","0","132771","0","-1","0"
"0","0","1.25","0","1327810","0","0","0","0","0","0","2","0","0","0","0","0","132781","4","-1","0"
"0","0","0","0.45","1327910","0","0","20","0.05","0","0","2","0.45","0","0","0","0","132791","0","260","0"
"0","0","0","0.45","1327911","0","0","22.1","0","0","0","261","0.45","0","0","0","0","132791","0","-1","0"
"1","0","0","0","1328010","0","0","0","0","0","0","2","0","0","0","0","3","132801","0","-1","0"
"1.5","0","0","0","1328310","0","0","0","0","0","0","2","0","0","0","0","3.25","132831","0","-1","0"
"0","0","1.25","0","1328410","0","0","0","0","0","0","2","0","0","0","0","0","132841","3.5","-1","0"
"0","0","1.5","0","1328510","0","0","0","0","0","0","2","0","0","0","0","0","132851","3.25","-1","0"
"0","0","0","0","1328710","0","0","12.5","0","0","0","2","0","0","0","0","3.75","132871","0","-1","0"
"0","0","0","0","1328810","0","0","12.5","0","0","0","2","0","0","0","0","3.75","132881","0","-1","0"
"0","0","0","0","1328910","0","0","12.5","0","0","0","2","0","0","0","0","0","132891","3.75","-1","0"
"0","0","0","0","1329310","0","0","0","0","0","0","2","0","0","0","0","5","132931","0","-1","0"
"0.5","0","0","0","1329410","0","0","0","0","0","0","2","0","0","0","0","4.5","132941","0","-1","0"
"0","0","0","0","1329510","0","1.5","0","0","0","0","2","0","0","0","0","3","132951","0","-1","0"
"0","0","0","0","1329810","0","0","0","0","0","0","2","0","0","0","0","5","132981","0","-1","0"
"1.5","0","0","0","1329910","0","0","0","0","0","0","2","0","0","0","0","3.25","132991","0","-1","0"
"1.5","0","0","0","1330010","0","0","30","0.05","0","0","2","0","0","0","0","0","133001","0","260","0"
"1.5","0","0","0","1330011","0","0","32.1","0","0","0","261","0","0","0","0","0","133001","0","-1","0"
"0","0","0","0","1330110","0","1.5","0","0","0","0","2","0","0","0","0","3","133011","0","-1","0"
"0","0","0","0","1330210","0","0","0","0.05","0","0","2","0","0","0","0","4","133021","0","260","0"
"0","0","0","0","1330211","0","0","0","0","0","0","261","0","0","0","0","4.25","133021","0","-1","0"
"0","0","0","0.25","1330710","0","0","0","0","0","0","2","0.25","0","0","0","0","133071","3.5","-1","0"
"0","0","1","0","1330810","0","0","0","0","0","0","2","0","0","0","0","0","133081","4","-1","0"
"0","0","0","0","1330910","0","0","30","0.05","0","0","2","0","0","0","0","0","133091","0","260","0"
"0","0","0","0","1330911","0","0","32.1","0","0","0","261","0","0","0","0","0","133091","0","-1","0"
"0","0","0.5","0","1331010","0","0","0","0","0","0","2","0","0","0","0","0","133101","4.5","-1","0"
"0","0","0","0.4","1331110","0","0","17.5","0","0","0","2","0.4","0","0","0","2","133111","0","-1","0"
"0","0","1","0","1331210","0","0","20","0","0","0","2","0","0","0","0","0","133121","2","-1","0"
"0","0","0","0.35","1331610","0","0","0","0","0","0","2","0.35","0","0","0","3.5","133161","0","-1","0"
"0","0","1.5","0","1331710","0","0","0","0","0","0","2","0","0","0","0","0","133171","3.25","-1","0"
"0","0","0.75","0","1331810","0","0","0","0","0","0","2","0","0","0","0","0","133181","4","-1","0"
"0","0","0","0.4","1331910","0","0","0","0","0","0","2","0.4","0","0","0","0","133191","1.5","-1","0"
"0","0","0.5","0","1332010","0","0","0","0","0","0","2","0","0","0","0","0","133201","4.5","-1","0"
"2.5","0","0","0","1332110","0","0","0","0","0","0","2","0","0","0","0","2.5","133211","0","-1","0"
"0","0","1","0","1332210","0","0","0","0","0","0","2","0","0","0","0","0","133221","4","-1","0"
"0","0","0","0.25","1332310","0","0","0","0","0","0","2","0.25","0","0","0","0","133231","2","-1","0"
"0","0","1","0.35","1332510","0","0","0","0","0","0","2","0.35","0","0","0","0","133251","0","-1","0"
"0","0","0","0","1332810","0","0","0","0","0","0","2","0.5","0","0","0","0","133281","3.5","-1","0"
"0","0","1.5","0","1332910","0","0","0","0","0","0","2","0.5","0","0","0","0","133291","0","-1","0"
"0","0","0","0.4","1333210","0","0","0","0","0","0","2","0.4","0","0","0","2","133321","0","-1","0"
"0","0","0","0.25","1333510","0","0","0","0","0","0","2","0.25","0","0","0","0","133351","3","-1","0"
"0","0","0","0","1333610","0","0","0","0","0","0","2","0","0","0","0","4.5","133361","0","-1","0"
"0","0","0","0","1333710","0","0","0","0","0","0","2","0","0","0","0","0","133371","5","-1","0"
"0","0","0","0.35","1333810","0","0","0","0","0","0","2","0.35","0","0","0","0","133381","2.5","-1","0"
"0","0","0","0","1333910","0","0","0","0","0","0","2","0","0","0","0","5","133391","0","-1","0"
"0","0","0","0","1334310","0","0","0","0","0","0","2","0","0","0","0","0","133431","4.75","-1","0"
"0","0","1","0","1334410","0","0","0","0","0","0","2","0","0","0","0","0","133441","4","-1","0"
"0","0","1","0","1334510","0","0","0","0","0","0","2","0","0","0","0","0","133451","3.5","-1","0"
"2.5","0","0","0","1334610","0","0","0","0","0","0","2","0","0","0","0","3","133461","0","-1","0"
"1.5","0","0","0","1334710","0","0","0","0","0","0","2","0","0","0","0","3.5","133471","0","-1","0"
"2.5","0","0","0","1380110","0","0","0","0.05","0","0","2","0","0","0","0","4","138011","0","260","0"
"2.5","0","0","0","1380111","0","0","0","0","0","0","261","0","0","0","0","4.25","138011","0","-1","0"
"0","0","1.5","0","1380210","0","0","0","0.05","0","0","2","0","0","0","0","0","138021","3.75","260","0"
"0","0","1.5","0","1380211","0","0","0","0","0","0","261","0","0","0","0","0","138021","4","-1","0"
"1.75","0","0","0","1380310","0","0","0","0.1","0","0","2","0","0","0","0","4","138031","0","260","0"
"1.75","0","0","0","1380311","0","0","0","0","0","0","261","0","0","0","0","4.5","138031","0","-1","0"
"2.2","0","0","0","1380410","0","0","25","0.1","0","0","2","0","0","0","0","1.1","138041","0","260","0"
"2.2","0","0","0","1380411","0","0","25","0","0","0","261","0","0","0","0","1.6","138041","0","-1","0"
"0","0","0","0.35","1380510","0","0","17.5","0","0","0","2","0.35","0","0","0","0","138051","0","-1","0"
"0","0","1","0","1380610","0","0","0","0.1","0","0","2","0","0.05","0","0","0","138061","3.75","260","0"
"0","0","1","0","1380611","0","0","0","0","0","0","261","0","0.05","0","0","0","138061","4.25","-1","0"
"1.5","0","0","0","1380710","0","0","0","0","0","0","2","0","0","0","0","4.5","138071","0","-1","0"
"0.5","0","0","0","1380810","0","0","0","0.1","0","0","2","0","0","0","0","4.5","138081","0","260","0"
"0.5","0","0","0","1380811","0","0","0","0","0","0","261","0","0","0","0","5.25","138081","0","-1","0"
"1","0","0","0","1380910","0","0","0","0.05","0","0","2","0","0","0","0","4.25","138091","0","260","0"
"1","0","0","0","1380911","0","0","0","0","0","0","261","0","0","0","0","4.5","138091","0","-1","0"
"0","0","0","0.45","1381010","0","0","0","0.05","0","0","2","0.45","0","0","0","0","138101","0","260","0"
"0","0","0","0.5","1381011","0","0","0","0","0","0","261","0.45","0","0","0","0","138101","0","-1","0"
