9d05180ec72cf070df4157a31854525b58208ba8b4c9031c6d28cc28e1e90a98,2237fbd3b1e5236b5942fb164db43fd54a949b8bb1e023c5513a43128b35f22f,0176acc3a8dc0648b38a230515a5e08e76a80dbe2fbca9aa8d2498116f58d4fc,7dd7c0b5188ca659ca99602a3a1d1681cb7f5b06484cd687eda2abc3152405bc,f98d1c823dd7831d2524d0e45cc40e8e30e87547b91cefd3c488d0c7e653f4ff,07319cc8f1172a73897ff41c22100c9cfaf5c5549a87ccec9a54f2d13552d9d2,f8ec36933b74e3d2841382afe03abb8ae38ca4987835fcd3910a4afc4220fa4f,f2f81e9c2946af2a276ec480469c4ec4baa3d8360c21b8a380be620dbd9be5cf,da91287437b29ec24c5dea86e7725cdae9205799e9f017c5f7768607b6737927,d6204722e2eee2206ddff4f2866efa88cfb2a1f0c682881a33a0974156b8e15f,6790355733d32d8b87dd9536971150eb9986001d2d0f894d8909adc0bf4fea3a,ae5188d520eb3b0a077a4f94ccc5c97d65df69081ddc0943ecf8fa1a8adb4a03,981c0dba3bdcf5fa6e303a4dd6a618de2a66937fed316a3ba526a1993a2a10a5,9e0dc4db9de3a12f85c55740fde78e3db6fcfefc174b037c442e6439753d564a,ab6aea06740a107191a7866452fdd4e30faec94339e456f4bb39d89218c09e47,2cbba6a15c2d72fd60fc46a236958b8085467857fdac7c994557d5d6b30efe0d,81674dcaa5fe171d2f1d251cfcf69e31bfbd18b83793e9b6677f8560377c4b13,93181f29abf1d0c362f7b14f4558eb0600e2f788d3f77e8f296db96583649ec7,899a1cdfe31e5857ad284210f9d250988009d9c1818fdfa68a38fe6cc85d6cf8,af3a0de3219cdf15173298eda2a9931eee1e7a1df5b6a3b758370b1486e08af1,83514e5b945b29bfbb43ff1d0dc720061ff4834c296ec1163fbdcf9585e2885f,ffee2bb2e85e0a488eba2a4fad19bfebb0872764a476d471b9c0842df34e6ea5,7fc5697adfcab3b2cd9bbadd613e59fc4c045a47eb3a5b6cb7bedc2c98f8f0fc,8191b7d5714a59423effaf2bd79cf9931fb58d523b4bf00d21591fefc34a5c94,cb054e989dce74f9a49277a4ec39d1a45058c4aa59a346c9ede162924b0e87c3,2b105ef7dbceab6a60dfed120d00c113e6ba1cd5967d95fb097f548fad779d8f,f22383880a298866aeca600cccb1c003c7ea1c50bcc8f8583c29ab5db59c0360,218ce516ee8732d8d06c69a7394f8f285af4acd52f23eda793adc9d2ca4353b1,b0fc3b9ad85ca645251107f35ac829283d30b0be6d271b467a64cc46f398a040,c211aae7f7cc8e3edd047b7a39efed07695400c9e5f40c5e234c00bd11d7a310,1690fcd88846f4bdd7089126fdc1f13006790c52a258eccb7dbf37942d3722a0,7f6f229c2b1275058a4f9ad20282acba9a79d9c269266bb268478d3a69547cda,c53772b3cd7e7e895b4fbb5dbe63a94caf6ef097505a48df6ee02f1950ffc5ad,eb747e3e6949f87ca7e5800db332f38f5e00b540e880698697b006620b5c29ed,259f3098d339d820e58a09b154c510a0c909f2b1e6c55cf52109a3c77e378c33,f462546072342cfce359f211b715e9c7828aaf3e00695630ef6cc13ef9abaf69,0327529039956278e2a8c1c3c353a9b0fdb356ddc1aa1d3f5be63d9463ea083d,8dc778144c0e12d8b66a832c91c4ab66b2f7d07a4d7442a627217acdd57a662e,92e7e81ddcfda09f5384e67ae7fe2f4e77a06710bd076fa41b6f71f59b32258f,f2080abcb85d03780eca258d0fae5fa0dca9762585dfaae2bfc4bd028446c9c1,89fd8545ed18963d40ada38592734e35e576071787b26296c8e96b0636414634
"1","3","4","2","20001","2100324","1","2","91002","140001","114583","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114193","0","114012","4","1","12","94002","0","3","1","0","30"
"1","3","12","0","50001","2100325","1","2","124074","91002","114073","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124342","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","3","4","2","20001","2100326","1","2","91002","140001","114104","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114612","0","124192","4","1","12","94002","0","3","1","0","30"
"1","3","12","0","50001","2100327","1","2","124344","91002","124103","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114162","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","3","4","2","20001","2100328","1","2","91002","140001","114583","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","124523","0","124432","4","1","12","94002","0","3","1","0","30"
"1","3","12","0","50001","2100329","1","2","124074","91002","114552","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124282","0","94002","4","1","2","20001","0","50000","1","0","2"
"6","3","12","0","50001","2100330","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31013","0","94002","2","1","2","20001","0","100000","1","0","1"
"1","5","12","0","50001","2100331","1","2","115071","91002","114583","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100332","1","2","91002","140001","115041","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","124074","0","114552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100333","1","2","115251","91002","114104","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114193","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100334","1","2","91002","140001","125101","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114613","0","124163","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100335","1","2","115161","91002","124344","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114582","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100336","1","2","91002","140001","115011","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114254","0","114552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100337","1","2","125371","91002","114014","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114193","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100338","1","2","91002","140001","125401","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114164","0","124103","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100339","1","2","125131","91002","124044","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124163","0","94002","4","1","2","20001","0","50000","1","0","2"
"6","3","12","0","50001","2100340","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31008","0","94002","2","1","2","20001","0","100000","1","0","1"
"1","5","12","0","50001","2100341","1","2","115251","91002","114613","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114582","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100342","1","2","91002","140001","125101","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","124074","0","114552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100343","1","2","115071","91002","124344","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100344","1","2","91002","140001","115041","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114104","0","124163","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100345","1","2","115011","91002","114014","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114193","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100346","1","2","91002","140001","115161","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114254","0","114582","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100347","1","2","125131","91002","114583","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","50000","1","0","2"
"1","2","4","2","20001","2100348","1","2","91002","140001","125371","2","0","1","0","1","50000","8","1","50001","4","1","0","0","2","0","8","4","1","114164","0","114552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100349","1","2","125401","91002","124074","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114193","0","94002","4","1","2","20001","0","50000","1","0","2"
"6","3","12","0","50001","2100350","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31023","0","94002","2","1","2","20001","0","100000","1","0","1"
"1","5","12","0","50001","2100351","1","2","115071","91002","114254","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100352","1","2","91002","140001","115251","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","114583","0","114193","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100353","1","2","115041","91002","114613","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100354","1","2","91002","140001","125101","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","124044","0","124163","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100355","1","2","115581","91002","124284","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114582","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100356","1","2","91002","140001","115161","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","114104","0","114193","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100357","1","2","125401","91002","124344","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100358","1","2","91002","140001","125371","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","124224","0","124103","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100359","1","2","125341","91002","114164","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124163","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100360","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31007","0","94002","2","1","2","20001","0","150000","1","0","1"
"1","5","12","0","50001","2100361","1","2","115041","91002","124044","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114582","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100362","1","2","91002","140001","125101","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","114583","0","114193","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100363","1","2","115071","91002","124284","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100364","1","2","91002","140001","115251","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","114613","0","124163","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100365","1","2","115161","91002","124344","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100366","1","2","91002","140001","115581","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","114104","0","114582","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100367","1","2","125341","91002","114254","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124103","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100368","1","2","91002","140001","125401","2","0","1","0","1","80000","8","1","50001","4","1","0","0","2","0","8","4","1","124224","0","114193","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100369","1","2","125371","91002","114583","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114552","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100370","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31053","0","94002","2","1","2","20001","0","150000","1","0","1"
"1","5","12","0","50001","2100371","1","2","115222","91002","115071","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114613","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100372","1","2","91002","140001","115552","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115251","0","114254","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100373","1","2","115192","91002","115581","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124284","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100374","1","2","91002","140001","125252","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115041","0","124044","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100375","1","2","125012","91002","125101","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124224","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100376","1","2","91002","140001","125522","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115161","0","114583","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100377","1","2","115582","91002","115221","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114194","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100378","1","2","91002","140001","115612","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125401","0","114554","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100379","1","2","115102","91002","125341","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114164","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100380","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31054","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100381","1","2","115192","91002","115581","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124044","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100382","1","2","91002","140001","125252","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115041","0","114254","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100383","1","2","115222","91002","115071","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","124224","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100384","1","2","91002","140001","115552","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115251","0","124284","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100385","1","2","125522","91002","115161","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114194","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100386","1","2","91002","140001","125012","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125101","0","114583","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100387","1","2","115102","91002","125341","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114613","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","2","4","2","20001","2100388","1","2","91002","140001","115582","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115221","0","114554","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100389","1","2","115612","91002","125401","2","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","114254","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100390","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31044","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100391","1","2","125164","91002","125223","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100392","1","2","91002","140001","125074","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125043","0","115552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100393","1","2","125134","91002","115133","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125012","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100394","1","2","91002","140001","125044","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","125252","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100395","1","2","125014","91002","125013","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115132","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100396","1","2","91002","140001","125224","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125103","0","125342","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100397","1","2","115104","91002","115163","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115042","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100398","1","2","91002","140001","115194","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125373","0","115102","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100399","1","2","115254","91002","115073","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125522","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100400","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31013","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100401","1","2","125134","91002","115133","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125252","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100402","1","2","91002","140001","125044","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","115552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100403","1","2","125164","91002","125223","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115132","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100404","1","2","91002","140001","125074","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125043","0","125012","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100405","1","2","125224","91002","125103","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115042","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100406","1","2","91002","140001","125014","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125013","0","125342","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100407","1","2","115254","91002","115073","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100408","1","2","91002","140001","115104","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115163","0","115102","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100409","1","2","115194","91002","125373","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115552","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100410","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31014","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100411","1","2","125164","91002","125043","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100412","1","2","91002","140001","125074","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","125012","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100413","1","2","125134","91002","125013","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125252","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100414","1","2","91002","140001","125044","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125223","0","115552","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100415","1","2","125224","91002","115163","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115042","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100416","1","2","91002","140001","125014","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115133","0","115132","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100417","1","2","115614","91002","125103","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125522","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100418","1","2","91002","140001","115554","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115073","0","115102","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100419","1","2","115104","91002","125283","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115582","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100420","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31055","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100421","1","2","125134","91002","125013","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100422","1","2","91002","140001","125044","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125223","0","125012","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100423","1","2","125164","91002","125043","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115042","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100424","1","2","91002","140001","125074","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","125252","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100425","1","2","125014","91002","115133","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125522","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100426","1","2","91002","140001","125224","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115163","0","115132","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100427","1","2","115104","91002","125283","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100428","1","2","91002","140001","115614","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125103","0","115102","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100429","1","2","115554","91002","115073","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125012","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100430","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31056","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100431","1","2","125314","91002","125223","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100432","1","2","91002","140001","125523","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115073","0","125252","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100433","1","2","115344","91002","125043","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115042","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100434","1","2","91002","140001","115284","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","125012","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100435","1","2","115432","91002","125491","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100436","1","2","91002","140001","125374","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125013","0","115132","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100437","1","2","125044","91002","125103","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125522","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100438","1","2","91002","140001","125224","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125283","0","125282","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100439","1","2","125164","91002","125373","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125162","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100440","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31032","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","5","12","0","50001","2100441","1","2","115344","91002","125043","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125012","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100442","1","2","91002","140001","115284","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125253","0","125252","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100443","1","2","125314","91002","125223","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115552","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100444","1","2","91002","140001","125523","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","115073","0","115042","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100445","1","2","125374","91002","125013","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125522","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100446","1","2","91002","140001","115432","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125491","0","115132","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100447","1","2","125164","91002","125373","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","115222","0","94002","4","1","2","20001","0","80000","1","0","2"
"1","3","4","2","20001","2100448","1","2","91002","140001","125044","2","0","1","0","1","80000","8","1","50001","4","2","0","0","2","0","8","4","1","125103","0","125282","4","1","12","94002","0","5","1","0","30"
"1","5","12","0","50001","2100449","1","2","125224","91002","125283","3","0","1","0","0","8","2","1","0","8","30","0","0","0","0","4","4","1","125252","0","94002","4","1","2","20001","0","80000","1","0","2"
"6","3","12","0","50001","2100450","1","2","140001","140000","91002","100","0","1","0","0","8","2","1","0","4","1","0","0","0","0","4","8","1","31011","0","94002","2","1","2","20001","0","150000","1","0","2"
"1","2","12","10","115344","2100451","1","4","140001","91002","125015","2","4","1","1","1","3","3","1","125103","8","60","2","2","4","50001","4","4","1","115105","20001","94002","4","1","4","115284","1","200000","1","16","2"
"1","2","12","10","115432","2100452","1","4","140001","91002","125045","2","4","1","1","1","3","3","1","115553","8","60","2","2","4","50001","4","4","1","115225","20001","94002","4","1","4","125523","1","200000","1","16","2"
