13deeda2cdc41e9023069861f3c1990953fcc2ec83482e26174f1e7ca490489e,b6c107077db6ce6664ff8ca6fa58969b36b81f63d45aea76cc2fa9880272b520,393dbcbbd654716f87800fe7f3f573cdaf4a2e4820cbabba364216811696a05f,25b0e1be246812b78a2086a8b9c3cc66dbb34d93b40ceece68f0bc4e8f4c1500,9169e75dea24657a1cc07788f8236e083b420aa846cabf42f5ae10617cc885e8,f686e75c540e5a819b8f5a954a27c8f2eb398f74fb50eaa3c2d698f8869e0a95,2fe6d7d2a7a65cfe99ba41fc11b210b79a92fb79e520127160e26a8b9a075218,83715ba7d971199be1e0496b150d2d9315a87b2a6b027059e1605038bf3f1d79,00843b4014f4622b0cfbf5adde5cd12a218cd645f6208a358ef3b91e2b4546bc,2940c93169eb8c12abeddf4ee870e21374bed3682f776f9846550635079f0d63,bf7cfb85ba0e55f88b18bd1555825fbc6a6b2daed5d5436c6c6de3e51410a918,027585e687af554b6ee3c208a9d91f17e22fed1275492ab76247a7483184be25,629a88b512c03e8319cfdd230137a4d491432a14f9ee3dcc263e9b43e194fe45,10366ad55c43e774e2b07393634b35f5e06e5918ca926e1c439f981e80ff1e2a,c936a1c2c5b9e104ab1a4edb36041f044e9debe1d322e39c101ec13e6cbbb91c,ff9730d0172caf3b4b38f5bfc29dda7ffa49e4a63a866eb9a8f606a62b2c18ec,12ded4b40f6daf434c0416d846463c458755880b10376a9af633dfa26f871aae,4531e22306155512f8aa04fa455f04e1f86968433271a4696e97bbef018673c4,f998913d05e7f6131b58510f7af9a7de7ee8fb7622be5459680b884422a7786a,4799512eea7d74aa4195de0e0c09a379160cc381bceadb5f9fba02cd1d1a1b61,2284415991b8b2bf117e0871e7051d4416cb5dd822dd0e031c4f64c37d696ea7,460bdf7290556304a55f37f063db598c458daf514381c7e6e09b41469e00a789,b047ad46ffed557b77c7e3059d80350ee0ffa2d17eb22b00e44bca36b8009b8e,b3ba682530bb9ad048219bd065ac7151de83b96e4ace3b7006a7469c6b52a836,53cbccf8c1cfb0a872852ae2bd467093f1c7cd2611d8f352e913e2b48a02d513,668417aa30f93a95ce7bc5b1cf5b0d5ffa8a9a0241b3f9b5e5b7fc175f9ca48b,c8f7033667820174841d5b210ae3d1744df41becf9b23c7e0920e005e02e59b0,026d469bfc4b0ad943c67e7ba3ee7643cf09877d9869a82f90081adf945768d9,9b43f8b68bba9059ef54b216beaf6f9670d190efbb18a64c3dfeb96d9e72b696,1657ee926513f0564bdb43754d129c8157f8ab722bd24e5fd44040563e79639f,7f779c8c1dde1aebd63d811df0f80f7dc764f620c96d8f9fc5ba08e5a1089e63,1e7852a952f2518456b6c6a666485be78ef64f5ae16cd64a95b2da26b2c6881d,d0a208e38c2af6b15bbf57fb9b1efeb1de7629c620fab4459f02467e84103dbb,45cc6b7f57a01ac8ea7f0f4ca806d1a61426e644f676c582757e7ea3485bc532,d4a660ff05510013289ef015ef16afc857e37c27cb82b9a7452e1630639f856f,239dd302f023267d62a2245132f30bad15bf423dfef941a6ae6c75b2ba60a60b,b5352a547002dd4335d6e3be321581819c542879e1a102703edac0b4962b8aec,83f5059aed0ab1ac8b4ef7f60fbd9937095b5594467f2f1fc3406326520aedb1,f65c5634cfa64925a075e89cd1b97e07804b086352cf415e0c5c140415cd5fb6
"0","0","0","0","0","40000","3.28","120","0","0","0","14.38","0","0","0","10","0","4","0","635","0","0","0","0","0","0.75","109001","4.37","0","31090","110.3","0","0","82.75","0.58","0","0","0","0"
"0","0","0","0","0","50000","3.69","150","0","0","0","17.25","0","0","0","10","0","5","0","714.4","0","0","0","0","0","0.9","109001","4.91","0","31090","132.3","0","0","93.1","0.69","0","0","0","0"
"0","0","0","0","0","10000","2.73","15","0","0","0","4.57","0","0","0","10","0","1","0","459.6","0","0","0","0","0","0.32","109101","2.85","0","31091","51.06","0","0","41.13","0.3","0","0","0","0"
"0","0","0","0","0","20000","3.28","30","0","0","0","6.86","0","0","0","10","0","2","0","551.5","0","0","0","0","0","0.48","109101","3.42","0","31091","76.59","0","0","49.36","0.45","0","0","0","0"
"0","0","0","0","0","30000","3.82","100","0","0","0","9.14","0","0","0","10","0","3","0","643.4","0","0","0","0","0","0.64","109101","3.99","0","31091","102.2","0","0","57.58","0.6","0","0","0","0"
"0","0","0","0","0","40000","4.37","120","0","0","0","11.43","0","0","0","10","0","4","0","735.4","0","0","0","0","0","0.8","109101","4.56","0","31091","127.7","0","0","65.81","0.75","0","0","0","0"
"0","0","0","0","0","50000","4.91","150","0","0","0","13.71","0","0","0","10","0","5","0","827.3","0","0","0","0","0","0.96","109101","5.13","0","31091","153.2","0","0","74.03","0.9","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","0","0","0","0","0","0","1","0","333.6","0","0","51.95","5.77","0","0.28","109201","2.51","0","31092","37.06","0","0","0","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.74","30","0","0","0","0","0","0","0","0","0","2","0","400.3","0","0","62.34","8.66","0","0.42","109201","3.01","0","31092","55.59","0","0","0","0.38","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","0","0","0","0","0","0","3","0","467","0","0","72.73","11.54","0","0.56","109201","3.51","0","31092","74.12","0","0","0","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.65","120","0","0","0","0","0","0","0","0","0","4","0","533.8","0","0","83.12","14.43","0","0.7","109201","4.02","0","31092","92.65","0","0","0","0.63","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","0","0","0","0","0","0","5","0","600.5","0","0","93.51","17.31","0","0.84","109201","4.52","0","31092","111.2","0","0","0","0.75","0","0","0","0"
"0","0","0","0","0","10000","1.82","15","0","0","0","0","0","0","0","0","0","1","0","290.5","0","0","47.16","5.24","0","0.22","109301","1.94","0","31093","32.28","0","0","0","0.2","0","0","0","0"
"0","0","0","0","0","20000","2.18","30","0","0","0","0","0","0","0","0","0","2","0","348.6","0","0","56.59","7.86","0","0.33","109301","2.33","0","31093","48.42","0","0","0","0.3","0","0","0","0"
"0","0","0","0","0","30000","2.55","100","0","0","0","0","0","0","0","0","0","3","0","406.7","0","0","66.02","10.48","0","0.44","109301","2.72","0","31093","64.56","0","0","0","0.4","0","0","0","0"
"0","0","0","0","0","40000","2.91","120","0","0","0","0","0","0","0","0","0","4","0","464.8","0","0","75.46","13.1","0","0.55","109301","3.1","0","31093","80.7","0","0","0","0.5","0","0","0","0"
"0","0","0","0","0","50000","3.28","150","0","0","0","0","0","0","0","0","0","5","0","522.9","0","0","84.89","15.72","0","0.66","109301","3.49","0","31093","96.84","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","10000","2.16","15","0","0","0","0","0","0","0","0","0","1","0","318.9","0","0","54.11","6.01","0","0.28","109401","2.51","0","31094","35.43","0","0","0","0.24","0","0","0","0"
"0","0","0","0","0","20000","2.59","30","0","0","0","0","0","0","0","0","0","2","0","382.7","0","0","64.93","9.02","0","0.42","109401","3.01","0","31094","53.15","0","0","0","0.36","0","0","0","0"
"0","0","0","0","0","30000","3.02","100","0","0","0","0","0","0","0","0","0","3","0","446.5","0","0","75.75","12.02","0","0.56","109401","3.51","0","31094","70.86","0","0","0","0.48","0","0","0","0"
"0","0","0","0","0","40000","3.46","120","0","0","0","0","0","0","0","0","0","4","0","510.2","0","0","86.58","15.03","0","0.7","109401","4.02","0","31094","88.58","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","50000","3.89","150","0","0","0","0","0","0","0","0","0","5","0","574","0","0","97.4","18.03","0","0.84","109401","4.52","0","31094","106.3","0","0","0","0.72","0","0","0","0"
"0","0","0","0","0","10000","2.73","15","0","0","0","0","0","0","0","0","0","1","0","496.1","0","0","33.49","3.72","0","0.41","109501","3.65","0","31095","55.13","0","0","0","0.3","0","0","0","0"
"0","0","0","0","0","20000","3.28","30","0","0","0","0","0","0","0","0","0","2","0","595.3","0","0","40.19","5.58","0","0.62","109501","4.38","0","31095","82.7","0","0","0","0.45","0","0","0","0"
"0","0","0","0","0","30000","3.82","100","0","0","0","0","0","0","0","0","0","3","0","694.5","0","0","46.89","7.44","0","0.82","109501","5.11","0","31095","110.3","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","40000","4.37","120","0","0","0","0","0","0","0","0","0","4","0","793.8","0","0","53.58","9.3","0","1.03","109501","5.84","0","31095","137.9","0","0","0","0.75","0","0","0","0"
"0","0","0","0","0","50000","4.91","150","0","0","0","0","0","0","0","0","0","5","0","893","0","0","60.28","11.16","0","1.23","109501","6.57","0","31095","165.4","0","0","0","0.9","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","6.14","0","0","0","15","0","1","0","365.6","0","0","0","0","0","0.28","109601","2.51","0","31096","40.62","0","0","55.25","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.74","30","0","0","0","9.21","0","0","0","15","0","2","0","438.7","0","0","0","0","0","0.42","109601","3.01","0","31096","60.93","0","0","66.3","0.38","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","12.28","0","0","0","15","0","3","0","511.8","0","0","0","0","0","0.56","109601","3.51","0","31096","81.24","0","0","77.35","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.65","120","0","0","0","15.35","0","0","0","15","0","4","0","585","0","0","0","0","0","0.7","109601","4.02","0","31096","101.6","0","0","88.4","0.63","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","18.42","0","0","0","15","0","5","0","658.1","0","0","0","0","0","0.84","109601","4.52","0","31096","121.9","0","0","99.45","0.75","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","5.89","0","0","0","10","0","1","0","323.8","0","0","0","0","0","0.28","109701","2.51","0","31097","35.97","0","0","52.97","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.74","30","0","0","0","8.84","0","0","0","10","0","2","0","388.6","0","0","0","0","0","0.42","109701","3.01","0","31097","53.96","0","0","63.56","0.38","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","11.78","0","0","0","10","0","3","0","453.3","0","0","0","0","0","0.56","109701","3.51","0","31097","71.94","0","0","74.16","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.65","120","0","0","0","14.73","0","0","0","10","0","4","0","518.1","0","0","0","0","0","0.7","109701","4.02","0","31097","89.93","0","0","84.75","0.63","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","17.67","0","0","0","10","0","5","0","582.8","0","0","0","0","0","0.84","109701","4.52","0","31097","108","0","0","95.35","0.75","0","0","0","0"
"0","0","0","0","0","0","64.79","0","0","0","0","23.56","0","0","0","10","0","6","0","680","0","0","0","0","0","1.12","109701","175.3","0","31097","143.9","0","0","1851.3","1","0","0","0","0"
"0","0","0","0","0","10000","2.05","15","0","0","0","0","0","0","0","0","0","1","0","282","0","0","46.14","5.13","0","0.24","109801","2.16","0","31098","31.33","0","0","0","0.23","0","0","0","0"
"0","0","0","0","0","20000","2.46","30","0","0","0","0","0","0","0","0","0","2","0","338.4","0","0","55.37","7.7","0","0.36","109801","2.59","0","31098","47","0","0","0","0.35","0","0","0","0"
"0","0","0","0","0","30000","2.87","100","0","0","0","0","0","0","0","0","0","3","0","394.8","0","0","64.6","10.26","0","0.48","109801","3.02","0","31098","62.66","0","0","0","0.46","0","0","0","0"
"0","0","0","0","0","40000","3.28","120","0","0","0","0","0","0","0","0","0","4","0","451.2","0","0","73.82","12.83","0","0.6","109801","3.46","0","31098","78.33","0","0","0","0.58","0","0","0","0"
"0","0","0","0","0","50000","3.69","150","0","0","0","0","0","0","0","0","0","5","0","507.6","0","0","83.05","15.39","0","0.72","109801","3.89","0","31098","93.99","0","0","0","0.69","0","0","0","0"
"0","0","10","0","75","0","4.31","0","0","0","0","0","0","0","0","0","0","6","0","592.2","0","1","2406.9","20.52","0","0.96","109801","4.54","0","31098","125.4","0","0","0","0.92","0","0","0","0"
"0","0","0","0","0","10000","2.16","15","0","0","0","0","0","0","0","0","0","1","0","372.9","0","0","47.51","5.28","0","0.29","109901","2.62","0","31099","41.43","0","0","0","0.24","0","0","0","0"
"0","0","0","0","0","20000","2.59","30","0","0","0","0","0","0","0","0","0","2","0","447.5","0","0","57.01","7.92","0","0.44","109901","3.14","0","31099","62.15","0","0","0","0.36","0","0","0","0"
"0","0","0","0","0","30000","3.02","100","0","0","0","0","0","0","0","0","0","3","0","522.1","0","0","66.51","10.56","0","0.58","109901","3.67","0","31099","82.86","0","0","0","0.48","0","0","0","0"
"0","0","0","0","0","40000","3.46","120","0","0","0","0","0","0","0","0","0","4","0","596.6","0","0","76.02","13.2","0","0.73","109901","4.19","0","31099","103.6","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","50000","3.89","150","0","0","0","0","0","0","0","0","0","5","0","671.2","0","0","85.52","15.84","0","0.87","109901","4.72","0","31099","124.3","0","0","0","0.72","0","0","0","0"
"0","0","10","0","75","0","4.54","0","0","0","0","0","0","0","0","0","0","6","0","783.1","0","1","2409.8","21.12","0","1.16","109901","5.5","0","31099","165.8","0","0","0","0.96","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","5.13","0","0","0","15","0","1","0","282","0","0","0","0","0","0.25","110001","2.28","0","31100","31.33","0","0","46.14","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","7.7","0","0","0","15","0","2","0","338.4","0","0","0","0","0","0.38","110001","2.74","0","31100","47","0","0","55.37","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","10.26","0","0","0","15","0","3","0","394.8","0","0","0","0","0","0.5","110001","3.19","0","31100","62.66","0","0","64.6","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","12.83","0","0","0","15","0","4","0","451.2","0","0","0","0","0","0.63","110001","3.65","0","31100","78.33","0","0","73.82","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","15.39","0","0","0","15","0","5","0","507.6","0","0","0","0","0","0.75","110001","4.1","0","31100","93.99","0","0","83.05","0.66","0","0","0","0"
"0","0","0","0","0","10000","2.39","15","0","0","0","0","0","0","0","0","0","1","0","313.3","0","0","42.15","4.68","0","0.25","110101","2.28","0","31101","34.81","0","0","0","0.27","0","0","0","0"
"0","0","0","0","0","20000","2.86","30","0","0","0","0","0","0","0","0","0","2","0","376","0","0","50.58","7.02","0","0.37","110101","2.73","0","31101","52.21","0","0","0","0.4","0","0","0","0"
"0","0","0","0","0","30000","3.34","100","0","0","0","0","0","0","0","0","0","3","0","438.6","0","0","59.01","9.36","0","0.5","110101","3.19","0","31101","69.62","0","0","0","0.54","0","0","0","0"
"0","0","0","0","0","40000","3.82","120","0","0","0","0","0","0","0","0","0","4","0","501.3","0","0","67.44","11.7","0","0.62","110101","3.64","0","31101","87.02","0","0","0","0.67","0","0","0","0"
"0","0","0","0","0","50000","4.3","150","0","0","0","0","0","0","0","0","0","5","0","564","0","0","75.87","14.04","0","0.75","110101","4.1","0","31101","104.5","0","0","0","0.81","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","5.44","0","0","0","10","0","1","0","372.9","0","0","0","0","0","0.23","110301","2.05","0","31103","41.43","0","0","48.99","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.32","30","0","0","0","8.16","0","0","0","10","0","2","0","447.5","0","0","0","0","0","0.34","110301","2.46","0","31103","62.14","0","0","58.78","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.71","100","0","0","0","10.88","0","0","0","10","0","3","0","522.1","0","0","0","0","0","0.46","110301","2.87","0","31103","82.86","0","0","68.58","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","13.6","0","0","0","10","0","4","0","596.6","0","0","0","0","0","0.57","110301","3.28","0","31103","103.6","0","0","78.38","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","16.32","0","0","0","10","0","5","0","671.2","0","0","0","0","0","0.69","110301","3.69","0","31103","124.3","0","0","88.18","0.66","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","6.27","0","0","0","15","0","1","0","349.9","0","0","0","0","0","0.29","110401","2.62","0","31104","38.87","0","0","56.39","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.74","30","0","0","0","9.41","0","0","0","15","0","2","0","419.9","0","0","0","0","0","0.44","110401","3.14","0","31104","58.31","0","0","67.67","0.38","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","12.54","0","0","0","15","0","3","0","489.9","0","0","0","0","0","0.58","110401","3.67","0","31104","77.74","0","0","78.95","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.65","120","0","0","0","15.68","0","0","0","15","0","4","0","559.8","0","0","0","0","0","0.73","110401","4.19","0","31104","97.18","0","0","90.22","0.63","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","18.81","0","0","0","15","0","5","0","629.8","0","0","0","0","0","0.87","110401","4.72","0","31104","116.7","0","0","101.5","0.75","0","0","0","0"
"0","0","0","0","0","10000","1.82","15","0","0","0","5.95","0","0","0","15","0","1","0","323.8","0","0","0","0","0","0.32","110501","2.85","0","31105","35.97","0","0","53.54","0.2","0","0","0","0"
"0","0","0","0","0","20000","2.18","30","0","0","0","8.93","0","0","0","15","0","2","0","388.6","0","0","0","0","0","0.48","110501","3.42","0","31105","53.96","0","0","64.25","0.3","0","0","0","0"
"0","0","0","0","0","30000","2.55","100","0","0","0","11.9","0","0","0","15","0","3","0","453.3","0","0","0","0","0","0.64","110501","3.99","0","31105","71.94","0","0","74.96","0.4","0","0","0","0"
"0","0","0","0","0","40000","2.91","120","0","0","0","14.88","0","0","0","15","0","4","0","518.1","0","0","0","0","0","0.8","110501","4.56","0","31105","89.93","0","0","85.66","0.5","0","0","0","0"
"0","0","0","0","0","50000","3.28","150","0","0","0","17.85","0","0","0","15","0","5","0","582.8","0","0","0","0","0","0.96","110501","5.13","0","31105","108","0","0","96.37","0.6","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","0","0","0","0","0","0","1","0","290.5","0","0","47.16","5.24","0","0.2","110601","1.82","0","31106","32.28","0","0","0","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","0","0","0","0","0","0","2","0","348.6","0","0","56.59","7.86","0","0.3","110601","2.18","0","31106","48.42","0","0","0","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","0","0","0","0","0","0","3","0","406.7","0","0","66.02","10.48","0","0.4","110601","2.55","0","31106","64.56","0","0","0","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","0","0","0","0","0","0","4","0","464.8","0","0","75.46","13.1","0","0.5","110601","2.91","0","31106","80.7","0","0","0","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","0","0","0","0","0","0","5","0","522.9","0","0","84.89","15.72","0","0.6","110601","3.28","0","31106","96.84","0","0","0","0.66","0","0","0","0"
"0","0","0","0","0","10000","2.16","15","0","0","0","4.59","0","0","0","10","0","1","0","307.6","0","0","0","0","0","0.27","110701","2.39","0","31107","34.18","0","0","41.35","0.24","0","0","0","0"
"0","0","0","0","0","20000","2.59","30","0","0","0","6.89","0","0","0","10","0","2","0","369.1","0","0","0","0","0","0.41","110701","2.87","0","31107","51.27","0","0","49.62","0.36","0","0","0","0"
"0","0","0","0","0","30000","3.02","100","0","0","0","9.18","0","0","0","10","0","3","0","430.6","0","0","0","0","0","0.54","110701","3.35","0","31107","68.36","0","0","57.89","0.48","0","0","0","0"
"0","0","0","0","0","40000","3.46","120","0","0","0","11.48","0","0","0","10","0","4","0","492.2","0","0","0","0","0","0.68","110701","3.82","0","31107","85.45","0","0","66.16","0.6","0","0","0","0"
"0","0","0","0","0","50000","3.89","150","0","0","0","13.77","0","0","0","10","0","5","0","553.7","0","0","0","0","0","0.81","110701","4.3","0","31107","102.6","0","0","74.43","0.72","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","5.89","0","0","0","10","0","1","0","323.8","0","0","0","0","0","0.32","110801","2.85","0","31108","35.97","0","0","52.97","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","8.84","0","0","0","10","0","2","0","388.6","0","0","0","0","0","0.48","110801","3.42","0","31108","53.96","0","0","63.56","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","11.78","0","0","0","10","0","3","0","453.3","0","0","0","0","0","0.64","110801","3.99","0","31108","71.94","0","0","74.16","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","14.73","0","0","0","10","0","4","0","518.1","0","0","0","0","0","0.8","110801","4.56","0","31108","89.93","0","0","84.75","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","17.67","0","0","0","10","0","5","0","582.8","0","0","0","0","0","0.96","110801","5.13","0","31108","108","0","0","95.35","0.66","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","6.2","0","0","0","20","0","1","0","344.6","0","0","0","0","0","0.37","110901","3.3","0","31109","38.29","0","0","55.82","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","9.3","0","0","0","20","0","2","0","413.5","0","0","0","0","0","0.56","110901","3.96","0","31109","57.44","0","0","66.98","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","12.4","0","0","0","20","0","3","0","482.4","0","0","0","0","0","0.74","110901","4.62","0","31109","76.58","0","0","78.15","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","15.5","0","0","0","20","0","4","0","551.4","0","0","0","0","0","0.93","110901","5.28","0","31109","95.73","0","0","89.31","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","18.6","0","0","0","20","0","5","0","620.3","0","0","0","0","0","1.11","110901","5.94","0","31109","114.9","0","0","100.5","0.66","0","0","0","0"
"0","0","0","0","10","10000","2.85","15","0","0","0","0","0","0","0","0","0","1","0","412.1","0","0","39.76","4.42","0","0.29","111001","2.62","0","31110","45.78","0","0","0","0.32","0","0","0","0"
"0","0","0","0","10","20000","3.42","30","0","0","0","0","0","0","0","0","0","2","0","494.5","0","0","47.71","6.63","0","0.44","111001","3.14","0","31110","68.67","0","0","0","0.48","0","0","0","0"
"0","0","0","0","10","30000","3.99","100","0","0","0","0","0","0","0","0","0","3","0","576.9","0","0","55.66","8.84","0","0.58","111001","3.67","0","31110","91.56","0","0","0","0.64","0","0","0","0"
"0","0","0","0","10","40000","4.56","120","0","0","0","0","0","0","0","0","0","4","0","659.4","0","0","63.62","11.05","0","0.73","111001","4.19","0","31110","114.5","0","0","0","0.8","0","0","0","0"
"0","0","0","0","10","50000","5.13","150","0","0","0","0","0","0","0","0","0","5","0","741.8","0","0","71.57","13.26","0","0.87","111001","4.72","0","31110","137.4","0","0","0","0.96","0","0","0","0"
"0","0","0","0","0","10000","1.82","15","0","0","0","0","0","0","0","0","0","1","0","282","0","0","47.62","5.29","0","0.23","111101","2.05","0","31111","31.33","0","0","0","0.2","0","0","0","0"
"0","0","0","0","0","20000","2.18","30","0","0","0","0","0","0","0","0","0","2","0","338.4","0","0","57.14","7.94","0","0.35","111101","2.46","0","31111","47","0","0","0","0.3","0","0","0","0"
"0","0","0","0","0","30000","2.55","100","0","0","0","0","0","0","0","0","0","3","0","394.8","0","0","66.67","10.58","0","0.46","111101","2.87","0","31111","62.66","0","0","0","0.4","0","0","0","0"
"0","0","0","0","0","40000","2.91","120","0","0","0","0","0","0","0","0","0","4","0","451.2","0","0","76.19","13.23","0","0.58","111101","3.28","0","31111","78.33","0","0","0","0.5","0","0","0","0"
"0","0","0","0","0","50000","3.28","150","0","0","0","0","0","0","0","0","0","5","0","507.6","0","0","85.72","15.87","0","0.69","111101","3.69","0","31111","93.99","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","10000","2.39","15","0","0","0","6.27","0","0","0","15","0","1","0","344.6","0","0","0","0","0","0.29","111201","2.62","0","31112","38.29","0","0","56.39","0.27","0","0","0","0"
"0","0","0","0","0","20000","2.87","30","0","0","0","9.41","0","0","0","15","0","2","0","413.5","0","0","0","0","0","0.44","111201","3.14","0","31112","57.44","0","0","67.67","0.41","0","0","0","0"
"0","0","0","0","0","30000","3.35","100","0","0","0","12.54","0","0","0","15","0","3","0","482.4","0","0","0","0","0","0.58","111201","3.67","0","31112","76.58","0","0","78.95","0.54","0","0","0","0"
"0","0","0","0","0","40000","3.82","120","0","0","0","15.68","0","0","0","15","0","4","0","551.4","0","0","0","0","0","0.73","111201","4.19","0","31112","95.73","0","0","90.22","0.68","0","0","0","0"
"0","0","0","0","0","50000","4.3","150","0","0","0","18.81","0","0","0","15","0","5","0","620.3","0","0","0","0","0","0.87","111201","4.72","0","31112","114.9","0","0","101.5","0.81","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","5.89","0","0","0","10","0","1","0","353.2","0","0","0","0","0","0.23","111301","2.05","0","31113","39.24","0","0","52.97","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","8.84","0","0","0","10","0","2","0","423.8","0","0","0","0","0","0.35","111301","2.46","0","31113","58.86","0","0","63.56","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","11.78","0","0","0","10","0","3","0","494.5","0","0","0","0","0","0.46","111301","2.87","0","31113","78.48","0","0","74.16","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","14.73","0","0","0","10","0","4","0","565.1","0","0","0","0","0","0.58","111301","3.28","0","31113","98.1","0","0","84.75","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","17.67","0","0","0","10","0","5","0","635.8","0","0","0","0","0","0.69","111301","3.69","0","31113","117.8","0","0","95.35","0.66","0","0","0","0"
"0","0","0","0","0","10000","2.05","15","0","0","0","0","0","0","0","0","0","1","0","286.3","0","0","46.14","5.13","0","0.23","111401","2.05","0","31114","31.81","0","0","0","0.23","0","0","0","0"
"0","0","0","0","0","20000","2.46","30","0","0","0","0","0","0","0","0","0","2","0","343.6","0","0","55.37","7.7","0","0.35","111401","2.46","0","31114","47.72","0","0","0","0.35","0","0","0","0"
"0","0","0","0","0","30000","2.87","100","0","0","0","0","0","0","0","0","0","3","0","400.8","0","0","64.6","10.26","0","0.46","111401","2.87","0","31114","63.62","0","0","0","0.46","0","0","0","0"
"0","0","0","0","0","40000","3.28","120","0","0","0","0","0","0","0","0","0","4","0","458.1","0","0","73.82","12.83","0","0.58","111401","3.28","0","31114","79.53","0","0","0","0.58","0","0","0","0"
"0","0","0","0","0","50000","3.69","150","0","0","0","0","0","0","0","0","0","5","0","515.3","0","0","83.05","15.39","0","0.69","111401","3.69","0","31114","95.43","0","0","0","0.69","0","0","0","0"
"0","0","0","0","0","10000","2.39","15","0","0","0","6.53","0","0","0","15","0","1","0","323.8","0","0","0","0","0","0.29","111501","2.62","0","31115","35.97","0","0","58.78","0.27","0","0","0","0"
"0","0","0","0","0","20000","2.87","30","0","0","0","9.8","0","0","0","15","0","2","0","388.6","0","0","0","0","0","0.44","111501","3.14","0","31115","53.96","0","0","70.54","0.41","0","0","0","0"
"0","0","0","0","0","30000","3.35","100","0","0","0","13.06","0","0","0","15","0","3","0","453.3","0","0","0","0","0","0.58","111501","3.67","0","31115","71.94","0","0","82.29","0.54","0","0","0","0"
"0","0","0","0","0","40000","3.82","120","0","0","0","16.33","0","0","0","15","0","4","0","518.1","0","0","0","0","0","0.73","111501","4.19","0","31115","89.93","0","0","94.05","0.68","0","0","0","0"
"0","0","0","0","0","50000","4.3","150","0","0","0","19.59","0","0","0","15","0","5","0","582.8","0","0","0","0","0","0.87","111501","4.72","0","31115","108","0","0","105.8","0.81","0","0","0","0"
