3a18cb912dce6c28d1ecf4e9c6a2ff8ba0a84410236f01abfc63aa03dd9b1b7f,7eaf125cb9c479e272cfb53929928f209359539e50308fce9c04affd1f337135,e8a67bc6a5faa9548adef18264f66a113a4f8da3532b77b04e60359ab7764909,dfc7126f92d1041f9046f9b25a7850eeeff973f1640ae389f208a98e0b6272ac,1d5a75eb488298d2029173e60e33edf1a51c2411e36ff5bf499c92e7aa57ca6a,e68fc9cc452d307729d8995885369ed4070d74d1de16a338bfc559c20a4abec2,31ebdea6939d3443c69253e5fa5d3ec6ea85f6713334df094b779c19a8812627,3d899825853197a587b188747a07621439b243f0e05b287344be5845b8b36dfd,c0ee2b4375e0f04ccdd57d35344c1bd3a338f5dbb607125cf16d2ebbb2518be5,e40d8d16b75e85bf86d57f1a15391ce3d6828220a79599ac9e85c762008b269d,301f93e193f936f5189fe29591160ece26379e4dbd903f9377d0906f7789eabe,ad01e4a1b9e945b1106c26c54bdbc5531b4e900c9c646bc0d607d316853904df,dc504cacfc16835e1a3c68f6628429b7979ac84c9da19b40cf1c93e52d114c9b,84bac0a6c9c2b4ecf08edc6d9e55ddf037622502b6f309c2cb8549d025f4ad4f,5956f1d7b45b5b1abb3cfed236165ca12a836122fb9b72e53d580873e0aa1778,a70e6797de9d4ba87a3404a2ab2866b54bc6464d9879ab068fa3a2debc2fe3cf,926f808570ce506398af1631ac76a903e673a7891322abb3949be04f820597b7,bdf61e30b3fe3d503fa3e0d53f6fbebd9634e49997a54bb72e36581804c605eb,f9cc3b9a84c67de07d5c50e3d13a002904907396cb2e1f5fccadaebd69b540bd,63c346a613887bc0221c8b90f176c6803f19274febd6fd6dccdda4eaa57593d1,26a9d6b1263d592a4b952233cf341b428280ceafb90b30edfd9666dbacdc36b7,0c6097d18592a80ebf3699a5f971386c7afe726945ed74c502c8a5ab8ba3f91d,ea9db5426a8d4c96ff1f7ccdd786f3d68bec51ae4c6e71ff122d9007267afc11,363d0d6ac7b17334e78527c7861e996ec55506004aa065fbde9deeea4492b4e9,eea5626cb0c56d41386172fc824f353d628ce5f0fd302a73bd4a6e3a9db5f913
"0","0","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","550","0","0","1","0","0","103201"
"0","0","1","18","5","1","0","0","0","32033","0","25","0","0","0","0","100000","50","0","0","0","1","0","0","103301"
"0","0","1","11","0","2","0","10","0","31033","0","0","0","0","0","0","100000","50","0","25","0","1","0","0","103301"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","0","4","0","0","0","0","103301"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","0","8","0","0","0","0","103301"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","0","12","0","0","0","0","103301"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","0","16","0","0","0","0","103301"
"0","0","5","15","0","3","0","15","0","25001","0","18","0","0","0","0","600000","30","200","18","0","1","0","0","103301"
"0","0","1","18","0","1","0","0","0","32034","0","0","0","0","0","0","100000","50","100","0","10","1","0","0","103401"
"0","0","1","11","0","2","0","0","0","31034","0","0","0","0","0","0","100000","50","60","0","10","1","0","0","103401"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","20","2","0","0","0","0","103401"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","40","4","0","0","0","0","103401"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","60","6","0","0","0","0","103401"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","80","8","0","0","0","0","103401"
"0","0","5","15","0","3","0","0","0","25001","0","0","0","0","0","0","600000","30","100","10","10","1","0","0","103401"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","1","18","3","1","0","0","0","32036","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","103601"
"0","0","1","11","2","2","0","0","0","31036","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","103601"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","5","0","103601"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","200","200000","15","0","0","0","0","10","0","103601"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","300","400000","20","0","0","0","0","15","0","103601"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","400","500000","25","0","0","0","0","20","0","103601"
"0","0","5","15","0","3","0","0","2","25001","0","0","0","0","0","500","600000","30","0","0","0","1","25","0","103601"
"0","0","1","18","0","1","0","0","0","32037","0","0","0","0","0","0","100000","50","240","0","0","1","0","0","103701"
"0","0","1","11","3","2","0","0","0","31037","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","103701"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","130","0","0","0","0","0","103701"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","260","0","0","0","0","0","103701"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","390","0","0","0","0","0","103701"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","520","0","0","0","0","0","103701"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","650","0","0","1","0","0","103701"
"0","0","1","18","0","1","0","0","0","32038","0","25","0","0","0","0","100000","50","160","0","0","1","0","0","103801"
"0","0","1","11","3","2","0","0","0","31038","0","0","0","0","0","0","100000","50","80","25","0","1","0","0","103801"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","100","4","0","0","0","0","103801"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","220","8","0","0","0","0","103801"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","330","12","0","0","0","0","103801"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","440","16","0","0","0","0","103801"
"0","0","5","15","2","3","0","0","0","25001","0","18","0","0","0","0","600000","30","550","18","0","1","0","0","103801"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"0","0","1","18","0","1","0","0","0","32040","0","20","0","0","0","0","100000","50","0","25","0","1","0","0","104001"
"0","0","1","11","0","2","0","10","0","31040","0","0","0","0","0","0","100000","50","0","25","0","1","0","0","104001"
"0","0","1","15","0","3","0","0","0","25001","0","3","0","0","0","0","100000","10","40","3","0","0","0","0","104001"
"0","0","2","15","0","3","0","0","0","25001","0","6","0","0","0","0","200000","15","80","6","0","0","0","0","104001"
"0","0","3","15","0","3","0","0","0","25001","0","9","0","0","0","0","400000","20","120","9","0","0","0","0","104001"
"0","0","4","15","0","3","0","0","0","25001","0","12","0","0","0","0","500000","25","160","12","0","0","0","0","104001"
"0","0","5","15","0","3","0","15","0","25001","0","15","0","0","0","0","600000","30","200","15","0","1","0","0","104001"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","1","18","0","1","0","0","0","32042","0","0","0","0","0","100","100000","50","0","0","10","1","0","0","104201"
"0","0","1","11","0","2","0","0","0","31042","0","0","0","0","0","60","100000","50","0","0","10","1","0","0","104201"
"0","0","1","15","0","3","0","0","0","25001","0","2","0","0","0","20","100000","10","0","0","0","0","0","0","104201"
"0","0","2","15","0","3","0","0","0","25001","0","4","0","0","0","40","200000","15","0","0","0","0","0","0","104201"
"0","0","3","15","0","3","0","0","0","25001","0","6","0","0","0","60","400000","20","0","0","0","0","0","0","104201"
"0","0","4","15","0","3","0","0","0","25001","0","8","0","0","0","80","500000","25","0","0","0","0","0","0","104201"
"0","0","5","15","0","3","0","0","0","25001","0","10","0","0","0","100","600000","30","0","0","10","1","0","0","104201"
"0","0","1","18","3","1","0","0","0","32043","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","104301"
"0","0","1","11","2","2","0","0","0","31043","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","104301"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","104301"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","104301"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","104301"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","104301"
"0","0","5","15","5","3","0","0","0","25001","0","0","0","0","0","0","600000","30","550","0","0","1","0","0","104301"
"0","0","1","18","0","1","0","0","0","32044","0","0","0","0","0","360","100000","50","0","0","0","1","10","0","104401"
"0","0","1","11","0","2","0","0","0","31044","0","0","0","0","0","180","100000","50","0","0","0","1","10","0","104401"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","180","100000","10","0","0","0","0","10","0","104401"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","360","200000","15","0","0","0","0","20","0","104401"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","540","400000","20","0","0","0","0","20","0","104401"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","720","500000","25","0","0","0","0","30","0","104401"
"0","0","5","15","0","3","0","0","0","25001","0","0","0","0","0","900","600000","30","0","0","0","1","50","0","104401"
"0","0","1","18","0","1","0","0","0","32045","0","4","0","0","0","0","100000","50","0","10","0","1","0","1500","104501"
"0","0","1","11","0","2","0","0","0","31045","0","5","0","0","0","0","100000","50","0","15","0","1","0","1000","104501"
"0","0","1","15","0","3","0","0","0","25001","0","2","0","0","0","0","100000","10","0","6","0","0","0","0","104501"
"0","0","2","15","0","3","0","0","0","25001","0","4","0","0","0","0","200000","15","0","12","0","0","0","0","104501"
"0","0","3","15","0","3","0","0","0","25001","0","6","0","0","0","0","400000","20","0","18","0","0","0","0","104501"
"0","0","4","15","0","3","0","0","0","25001","0","8","0","0","0","0","500000","25","0","24","0","0","0","0","104501"
"0","0","5","15","0","3","0","0","0","25001","0","10","0","0","0","0","600000","30","0","30","0","1","0","0","104501"
"0","15","1","18","0","1","0","0","0","32046","0","0","0","0","0","0","100000","50","180","0","0","1","0","0","104601"
"0","0","1","11","3","2","0","0","0","31046","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","104601"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","104601"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","104601"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","104601"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","104601"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","104601"
"0","0","1","18","5","1","0","0","0","32047","0","10","0","0","0","0","100000","50","0","10","10","1","0","0","104701"
"0","0","1","11","3","2","0","0","0","31047","0","15","0","0","0","0","100000","50","0","15","10","1","0","0","104701"
"0","0","1","15","0","3","0","0","0","25001","0","6","0","0","0","0","100000","10","0","6","0","0","0","0","104701"
"0","0","2","15","0","3","0","0","0","25001","0","12","0","0","0","0","200000","15","0","12","0","0","0","0","104701"
"0","0","3","15","0","3","0","0","0","25001","0","18","0","0","0","0","400000","20","0","18","0","0","0","0","104701"
"0","0","4","15","0","3","0","0","0","25001","0","24","0","0","0","0","500000","25","0","24","0","0","0","0","104701"
"0","0","5","15","2","3","0","0","0","25001","0","30","0","0","0","0","600000","30","0","30","10","1","0","0","104701"
"0","0","1","18","5","1","0","0","0","32048","0","0","0","0","0","0","100000","50","95","0","0","1","0","0","104801"
"0","0","1","11","5","2","0","0","0","31048","0","0","0","0","0","0","100000","50","55","0","0","1","0","0","104801"
"0","0","1","15","0","3","0","0","0","25001","0","1","0","0","0","0","100000","10","20","1","0","0","0","0","104801"
"0","0","2","15","0","3","0","0","0","25001","0","2","0","0","0","0","200000","15","40","2","0","0","0","0","104801"
"0","0","3","15","0","3","0","0","0","25001","0","3","0","0","0","0","400000","20","60","3","0","0","0","0","104801"
"0","0","4","15","0","3","0","0","0","25001","0","4","0","0","0","0","500000","25","80","4","0","0","0","0","104801"
"0","0","5","15","0","3","0","15","0","25001","0","5","0","0","0","0","600000","30","90","5","0","1","0","0","104801"
"0","0","1","18","5","1","0","0","0","32049","0","0","0","0","0","0","100000","50","95","0","0","1","0","0","104901"
"0","0","1","11","5","2","0","0","0","31049","0","0","0","0","0","0","100000","50","55","0","0","1","0","0","104901"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","10","2","0","0","0","0","104901"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","20","4","0","0","0","0","104901"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","30","6","0","0","0","0","104901"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","40","8","0","0","0","0","104901"
"0","0","5","15","0","3","0","0","0","25001","0","20","0","0","0","0","600000","30","50","10","0","1","0","0","104901"
"0","0","1","18","3","1","0","0","0","32050","0","0","0","0","0","150","100000","50","0","0","0","1","10","0","105001"
"0","0","1","11","2","2","0","0","0","31050","0","0","0","0","0","75","100000","50","0","0","0","1","5","0","105001"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","6","0","105001"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","200","200000","15","0","0","0","0","12","0","105001"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","300","400000","20","0","0","0","0","18","0","105001"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","400","500000","25","0","0","0","0","24","0","105001"
"0","0","5","15","0","3","0","0","0","25001","0","0","0","0","0","500","600000","30","0","0","0","1","30","0","105001"
"0","0","1","18","5","1","0","0","0","32051","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","105101"
"0","0","1","11","0","2","0","0","0","31051","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","105101"
"0","10","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","105101"
"0","20","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","105101"
"0","30","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","105101"
"0","40","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","105101"
"0","50","5","15","5","3","1","0","0","25001","0","0","0","0","0","0","600000","30","550","0","0","1","0","0","105101"
"0","0","1","18","0","1","0","0","0","32052","0","10","0","0","0","0","100000","50","0","4","0","1","0","1500","105201"
"0","0","1","11","0","2","0","0","0","31052","0","15","0","0","0","0","100000","50","0","5","0","1","0","1000","105201"
"0","0","1","15","0","3","0","0","0","25001","0","6","0","0","0","0","100000","10","0","2","0","0","0","0","105201"
"0","0","2","15","0","3","0","0","0","25001","0","12","0","0","0","0","200000","15","0","4","0","0","0","0","105201"
"0","0","3","15","0","3","0","0","0","25001","0","18","0","0","0","0","400000","20","0","6","0","0","0","0","105201"
"0","0","4","15","0","3","0","0","0","25001","0","24","0","0","0","0","500000","25","0","8","0","0","0","0","105201"
"0","0","5","15","0","3","0","0","0","25001","0","30","0","0","0","0","600000","30","0","10","0","1","0","0","105201"
"0","0","1","18","5","1","0","0","0","32053","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","105301"
"0","0","1","11","3","2","0","0","0","31053","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","105301"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","105301"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","105301"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","105301"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","105301"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","105301"
"0","0","1","18","5","1","0","0","0","32054","0","15","0","0","0","0","100000","50","0","15","0","1","0","1500","105401"
"0","0","1","11","0","2","0","0","0","31054","0","0","0","0","0","0","100000","50","0","20","0","1","0","1000","105401"
"0","0","1","15","0","3","0","0","0","25001","0","3","0","0","0","0","100000","10","0","3","0","0","0","0","105401"
"0","0","2","15","0","3","0","0","0","25001","0","6","0","0","0","0","200000","15","0","6","0","0","0","0","105401"
"0","0","3","15","0","3","0","0","0","25001","0","9","0","0","0","0","400000","20","0","9","0","0","0","0","105401"
"0","0","4","15","0","3","0","0","0","25001","0","12","0","0","0","0","500000","25","0","12","0","0","0","0","105401"
"0","0","5","15","5","3","0","0","0","25001","0","15","0","0","0","0","600000","30","0","15","0","1","0","0","105401"
"0","0","1","18","5","1","0","0","0","32055","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","105501"
"0","0","1","11","3","2","0","10","0","31055","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","105501"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","105501"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","105501"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","105501"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","105501"
"0","0","5","15","2","3","0","15","0","25001","0","0","0","0","0","0","600000","30","550","0","0","1","0","0","105501"
"0","0","1","18","7","1","0","0","0","32056","0","10","0","0","0","0","100000","50","0","10","0","1","0","1500","105601"
"0","0","1","11","8","2","0","0","0","31056","0","15","0","0","0","0","100000","50","0","15","0","1","0","1000","105601"
"0","0","1","15","0","3","0","0","0","25001","0","6","0","0","0","0","100000","10","0","6","0","0","0","0","105601"
"0","0","2","15","0","3","0","0","0","25001","0","12","0","0","0","0","200000","15","0","12","0","0","0","0","105601"
"0","0","3","15","0","3","0","0","0","25001","0","18","0","0","0","0","400000","20","0","18","0","0","0","0","105601"
"0","0","4","15","0","3","0","0","0","25001","0","24","0","0","0","0","500000","25","0","24","0","0","0","0","105601"
"0","0","5","15","10","3","0","0","0","25001","0","30","0","0","0","0","600000","30","0","30","0","1","0","0","105601"
"0","0","1","18","3","1","0","0","0","32057","0","0","0","0","0","0","100000","50","240","0","0","1","0","0","105701"
"0","0","1","11","2","2","0","0","0","31057","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","105701"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","105701"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","105701"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","105701"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","105701"
"0","20","5","15","2","3","0","0","0","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","105701"
"0","0","1","18","0","1","0","0","0","32058","0","5","0","0","0","0","100000","50","0","5","10","1","0","1500","105801"
"0","0","1","11","0","2","0","0","0","31058","0","10","0","0","0","0","100000","50","0","10","0","1","0","1000","105801"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","0","4","0","0","0","0","105801"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","0","8","0","0","0","0","105801"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","0","12","0","0","0","0","105801"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","0","16","0","0","0","0","105801"
"0","0","5","15","0","3","0","0","0","25001","0","20","0","0","0","0","600000","30","0","20","0","1","0","0","105801"
"0","0","1","18","0","1","0","0","0","32059","0","0","0","0","0","0","100000","50","100","0","10","1","0","0","105901"
"0","0","1","11","0","2","0","0","0","31059","0","0","0","0","0","0","100000","50","60","0","10","1","0","0","105901"
"0","0","1","15","0","3","0","0","0","25001","0","1","0","0","0","0","100000","10","20","1","0","0","0","0","105901"
"0","0","2","15","0","3","0","0","0","25001","0","2","0","0","0","0","200000","15","40","2","0","0","0","0","105901"
"0","0","3","15","0","3","0","0","0","25001","0","3","0","0","0","0","400000","20","60","3","0","0","0","0","105901"
"0","0","4","15","0","3","0","0","0","25001","0","4","0","0","0","0","500000","25","80","4","0","0","0","0","105901"
"0","0","5","15","0","3","0","0","0","25001","0","5","0","0","0","0","600000","30","100","5","10","1","0","0","105901"
"0","0","1","18","3","1","0","0","0","32060","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","106001"
"0","0","1","11","2","2","0","0","0","31060","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","106001"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","5","0","106001"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","200","200000","15","0","0","0","0","10","0","106001"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","300","400000","20","0","0","0","0","15","0","106001"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","400","500000","25","0","0","0","0","20","0","106001"
"0","0","5","15","0","3","0","0","2","25001","0","0","0","0","0","500","600000","30","0","0","0","1","25","0","106001"
"0","0","1","18","5","1","0","0","0","32061","0","5","0","0","0","0","100000","50","0","5","0","1","0","1500","106101"
"0","0","1","11","0","2","0","0","0","31061","0","10","0","0","0","0","100000","25","0","10","0","1","0","1000","106101"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","106101"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","106101"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","106101"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","106101"
"0","0","5","15","5","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","106101"
"0","100","1","18","0","1","0","0","0","32063","0","0","0","0","0","0","100000","50","200","0","0","1","0","0","106301"
"0","0","1","11","3","2","0","0","0","31063","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","106301"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","106301"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","106301"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","106301"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","106301"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","106301"
"0","200","1","18","0","1","0","0","0","32064","0","0","0","0","0","0","100000","50","240","0","0","1","0","0","106401"
"0","0","1","11","3","2","0","0","0","31064","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","106401"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","130","0","0","0","0","0","106401"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","260","0","0","0","0","0","106401"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","390","0","0","0","0","0","106401"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","520","0","0","0","0","0","106401"
"0","40","5","15","0","3","0","0","2","25001","0","0","0","0","0","0","600000","30","650","0","0","1","0","0","106401"
"0","200","1","18","0","1","0","0","0","32065","0","0","0","0","0","0","100000","50","240","0","0","1","0","0","106501"
"0","0","1","11","0","2","0","0","0","31065","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","106501"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","130","0","0","0","0","0","106501"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","260","0","0","0","0","0","106501"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","390","0","0","0","0","0","106501"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","520","0","0","0","0","0","106501"
"0","40","5","15","0","3","0","0","0","25001","0","0","0","0","0","0","600000","30","650","0","0","1","0","0","106501"
"0","0","1","18","3","1","0","0","0","32066","0","0","0","0","0","0","100000","50","100","0","0","1","0","0","106601"
"0","0","1","11","2","2","0","0","0","31066","0","0","0","0","0","0","100000","50","150","0","0","1","0","0","106601"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","200","0","0","0","0","0","106601"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","250","0","0","0","0","0","106601"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","106601"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","106601"
"0","0","5","15","5","3","0","0","0","25001","0","0","0","0","0","0","600000","30","600","0","0","1","0","0","106601"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","1","18","0","1","0","0","0","32071","0","0","0","0","0","0","100000","50","390","0","0","1","0","0","107101"
"0","0","1","11","0","2","0","0","0","31071","0","0","0","0","0","0","100000","25","260","0","0","1","0","0","107101"
"0","10","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","260","0","0","0","0","0","107101"
