e4a43179ad8199ae844295ee758982fc54253111cf261d486e473e64c62af9e6,a9c0b96577774e69998ca3ae84bb160c5d6a29809e4b5189408a816ad9dca480,f061a068dba2a16ff34aeea98484b294f18a6b7bdc726e5624bd7edfe1681ea0,d7e5ff578e43ad24e4b93d5f3d85adf37daaf8b3445088330ee7b07f11740f2b,c8bf22b4653c4c675002d3e199530c243b1edc5a3f7e88aa7c81101b7060be30,1e157d5b60e7787851a8f1475b9f37776c246f4155db7c8bf538e3d3b1518148,e68649706fc1f52dafc9f4062e081142ca7235f929f8f214eb0b6bae71d626ba,df8fa3743b06dd3d12ced6f31494f9095472b6de3afa91ab7c85f1097d27f7ed,198fb29821686d21aa63e7794e89497ea3b0032bba7e56b00f9baadb272c7b1b,bb15508b3757b246eed8c148643d30a64691028540da6eba86fe91102c492393,04eda3e918765801145e7cb3b77b58a302f694f8ee1ddd02ea1e584da748abd8,6357d224f4f6755178ec05d527bd28dde42f972f3825d72d48387a70ec6d65e9,42c93f49eebfdba83bbc511c1c0ebd238da8c1c02c690afd98e1bcbcc960bdd6,fbd08fbd131c53bd6bc4a47726c0422d53a75811b4d5e6ab8f0532d19e90d3ef,c5e85270b7c9d9a40b5eab2ad48f790b66e6b3fada214ae2da26091da91ade4b
"0","500","410","2816","2023/11/03 05:00:00","0","263","26213","9103803","10","26212","26211","103801","2621","0"
"0","500","310","2816","2023/11/03 05:00:00","0","264","26223","9101403","10","26222","26221","101401","2622","0"
"0","500","220","2816","2023/11/03 05:00:00","0","265","26233","9109403","10","26232","26231","109401","2623","0"
"0","500","564","2816","2023/11/04 05:00:00","0","266","26313","0","10","26312","26311","0","2631","0"
"0","500","499","2816","2023/11/05 05:00:00","0","267","26413","0","10","26412","26411","0","2641","0"
"0","500","435","2816","2023/11/06 05:00:00","0","268","26513","0","10","26512","26511","0","2651","0"
"0","500","372","2816","2023/11/07 05:00:00","0","269","26613","0","10","26612","26611","0","2661","0"
"0","500","309","2816","2023/11/08 05:00:00","0","270","26713","0","10","26712","26711","0","2671","0"
"0","500","246","2816","2023/11/09 05:00:00","0","271","26813","0","10","26812","26811","0","2681","0"
"0","500","183","2816","2023/11/10 05:00:00","0","272","26913","0","10","26912","26911","0","2691","0"
"0","500","85","2816","2023/11/11 05:00:00","0","273","27013","9104803","10","27012","27011","104801","2701","0"
"0","500","120","2816","2023/11/12 05:00:00","0","274","27113","0","10","27112","27111","0","2711","0"
"0","500","57","2816","2023/11/13 05:00:00","0","275","27213","0","10","27212","27211","0","2721","0"
"0","500","-6","2816","2023/11/14 05:00:00","0","276","27313","0","10","27312","27311","0","2731","0"
"0","500","-69","2816","2023/11/15 05:00:00","0","277","27413","0","10","27412","27411","0","2741","0"
"0","500","-132","2816","2023/11/16 05:00:00","0","278","27513","0","10","27512","27511","0","2751","0"
"0","500","-195","2816","2023/11/17 05:00:00","0","279","27613","0","10","27612","27611","0","2761","0"
"0","500","-258","2816","2023/11/18 05:00:00","0","280","27713","0","10","27712","27711","0","2771","0"
"0","500","-75","2816","2023/11/19 05:00:00","0","281","27813","9104503","10","27812","27811","104501","2781","0"
"0","500","-20","2816","2023/11/20 05:00:00","0","282","27913","0","10","27912","27911","0","2791","0"
"0","500","-60","2816","2023/11/21 05:00:00","0","283","28013","0","10","28012","28011","0","2801","0"
"0","500","-235","2816","2023/11/22 05:00:00","100601","284","28113","9100603","10","28112","28111","102201","2811","0"
"0","500","-210","2816","2023/11/23 05:00:00","0","285","28213","0","10","28212","28211","0","2821","0"
"0","500","-240","2816","2023/11/24 05:00:00","0","286","28313","0","10","28312","28311","0","2831","0"
"0","500","-445","2816","2023/11/25 05:00:00","0","287","28413","9100503","10","28412","28411","100501","2841","0"
"0","500","-321","2816","2023/11/26 05:00:00","0","288","28513","0","10","28512","28511","0","2851","0"
"0","500","-384","2816","2023/11/27 05:00:00","0","289","28613","0","10","28612","28611","0","2861","0"
"0","500","-448","2816","2023/11/28 05:00:00","0","290","28713","0","10","28712","28711","0","2871","0"
"0","500","-513","2816","2023/11/29 05:00:00","0","291","28813","0","10","28812","28811","0","2881","0"
"0","500","-579","2816","2023/11/30 05:00:00","0","292","28913","0","10","28912","28911","0","2891","1"
"4","600","330","2816","2023/12/01 05:00:00","0","293","29013","9109203","11","29012","29011","109201","2901","0"
"4","600","395","2816","2023/12/02 05:00:00","0","294","29113","0","11","29112","29111","0","2911","0"
"4","600","360","2816","2023/12/03 05:00:00","0","295","29213","0","11","29212","29211","0","2921","0"
"4","600","325","2816","2023/12/04 05:00:00","0","296","29313","0","11","29312","29311","0","2931","0"
"4","600","290","2816","2023/12/05 05:00:00","0","297","29413","0","11","29412","29411","0","2941","0"
"4","600","255","2816","2023/12/06 05:00:00","0","298","29513","0","11","29512","29511","0","2951","0"
"4","600","220","2816","2023/12/07 05:00:00","0","299","29613","0","11","29612","29611","0","2961","0"
"4","600","185","2816","2023/12/08 05:00:00","0","300","29713","0","11","29712","29711","0","2971","0"
"4","600","150","2816","2023/12/09 05:00:00","0","301","29813","0","11","29812","29811","0","2981","0"
"4","600","115","2816","2023/12/10 05:00:00","0","302","29913","0","11","29912","29911","0","2991","0"
"4","600","80","2816","2023/12/11 05:00:00","0","303","30013","0","11","30012","30011","0","3001","0"
"4","600","250","2816","2023/12/12 05:00:00","0","304","30113","9102503","11","30112","30111","102501","3011","0"
"4","600","45","2816","2023/12/13 05:00:00","0","305","30213","0","11","30212","30211","0","3021","0"
"4","600","95","2816","2023/12/14 05:00:00","0","306","30313","9106403","11","30312","30311","106401","3031","0"
"4","600","10","2816","2023/12/15 05:00:00","0","307","30413","0","11","30412","30411","0","3041","0"
"4","600","-25","2816","2023/12/16 05:00:00","0","308","30513","0","11","30512","30511","0","3051","0"
"4","600","-60","2816","2023/12/17 05:00:00","0","309","30613","0","11","30612","30611","0","3061","0"
"4","600","-95","2816","2023/12/18 05:00:00","0","310","30713","0","11","30712","30711","0","3071","0"
"4","600","-130","2816","2023/12/19 05:00:00","0","311","30813","0","11","30812","30811","0","3081","0"
"4","600","-165","2816","2023/12/20 05:00:00","0","312","30913","0","11","30912","30911","0","3091","0"
"4","600","-200","2816","2023/12/21 05:00:00","0","313","31013","0","11","31012","31011","0","3101","0"
"4","600","-30","2816","2023/12/22 05:00:00","0","314","31113","9103103","11","31112","31111","103101","3111","0"
"4","600","-235","2816","2023/12/23 05:00:00","0","315","31213","0","11","31212","31211","0","3121","0"
"4","600","-190","2816","2023/12/24 05:00:00","0","316","31313","9101203","11","31312","31311","101201","3131","0"
"4","600","-115","2816","2023/12/25 05:00:00","0","317","31413","0","11","31412","31411","0","3141","0"
"4","600","-160","2816","2023/12/26 05:00:00","0","318","31513","0","11","31512","31511","0","3151","0"
"4","600","-270","2816","2023/12/27 05:00:00","0","319","31613","0","11","31612","31611","0","3161","0"
"4","600","-260","2816","2023/12/28 05:00:00","0","320","31713","9118103","11","31712","31711","118101","3171","0"
"4","600","-305","2816","2023/12/29 05:00:00","0","321","31813","0","11","31812","31811","0","3181","0"
"4","600","-340","2816","2023/12/30 05:00:00","0","322","31913","0","11","31912","31911","0","3191","0"
"4","600","-378","2816","2023/12/31 05:00:00","0","323","32013","0","11","32012","32011","0","3201","1"
"4","600","204","2816","2024/01/01 05:00:00","0","324","32113","9102603","12","32112","32111","102601","3211","0"
"4","600","323","2816","2024/01/02 05:00:00","0","325","32213","0","12","32212","32211","0","3221","0"
"4","600","167","2816","2024/01/03 05:00:00","0","326","32313","9105003","12","32312","32311","105001","3231","0"
"4","600","387","2816","2024/01/04 05:00:00","0","327","32413","0","12","32412","32411","0","3241","0"
"4","600","343","2816","2024/01/05 05:00:00","0","328","32513","0","12","32512","32511","0","3251","0"
"4","600","301","2816","2024/01/06 05:00:00","0","329","32613","0","12","32612","32611","0","3261","0"
"4","600","258","2816","2024/01/07 05:00:00","0","330","32713","0","12","32712","32711","0","3271","0"
"4","600","216","2816","2024/01/08 05:00:00","0","331","32813","0","12","32812","32811","0","3281","0"
"4","600","174","2816","2024/01/09 05:00:00","0","332","32913","0","12","32912","32911","0","3291","0"
"4","600","133","2816","2024/01/10 05:00:00","0","333","33013","0","12","33012","33011","0","3301","0"
"4","600","91","2816","2024/01/11 05:00:00","0","334","33113","0","12","33112","33111","0","3311","0"
"4","600","0","2816","2024/01/12 05:00:00","0","335","33213","9100303","12","33212","33211","100301","3321","0"
"4","600","49","2816","2024/01/13 05:00:00","0","336","33313","0","12","33312","33311","0","3331","0"
"4","600","6","2816","2024/01/14 05:00:00","0","337","33413","0","12","33412","33411","0","3341","0"
"4","600","-36","2816","2024/01/15 05:00:00","0","338","33513","0","12","33512","33511","0","3351","0"
"4","600","-76","2816","2024/01/16 05:00:00","0","339","33613","0","12","33612","33611","0","3361","0"
"4","600","-119","2816","2024/01/17 05:00:00","0","340","33713","0","12","33712","33711","0","3371","0"
"4","600","-100","2816","2024/01/18 05:00:00","0","341","33813","0","12","33812","33811","0","3381","0"
"4","600","-81","2816","2024/01/19 05:00:00","0","342","33913","0","12","33912","33911","0","3391","0"
"4","600","-161","2816","2024/01/20 05:00:00","0","343","34013","0","12","34012","34011","0","3401","0"
"4","600","-203","2816","2024/01/21 05:00:00","0","344","34113","0","12","34112","34111","0","3411","0"
"4","600","-246","2816","2024/01/22 05:00:00","0","345","34213","0","12","34212","34211","0","3421","0"
"4","600","-78","2816","2024/01/23 05:00:00","0","346","34313","9100703","12","34312","34311","100701","3431","0"
"4","600","-209","2816","2024/01/24 05:00:00","0","347","34413","9102903","12","34412","34411","102901","3441","0"
"4","600","-288","2816","2024/01/25 05:00:00","0","348","34513","0","12","34512","34511","0","3451","0"
"4","600","-290","2816","2024/01/26 05:00:00","0","349","34613","0","12","34612","34611","0","3461","0"
"4","600","-308","2816","2024/01/27 05:00:00","0","350","34713","0","12","34712","34711","0","3471","0"
"4","600","-332","2816","2024/01/28 05:00:00","0","351","34813","0","12","34812","34811","0","3481","0"
"4","600","-330","2816","2024/01/29 05:00:00","0","352","34913","0","12","34912","34911","0","3491","0"
"4","600","-320","2816","2024/01/30 05:00:00","0","353","35013","0","12","35012","35011","0","3501","0"
"4","600","-378","2816","2024/01/31 05:00:00","0","354","35113","0","12","35112","35111","0","3511","1"
"4","600","382","2816","2024/02/01 05:00:00","0","355","35213","0","13","35212","35211","0","3521","0"
"4","600","323","2816","2024/02/02 05:00:00","0","356","35313","9103603","13","35312","35311","103601","3531","0"
"4","600","381","2816","2024/02/03 05:00:00","0","357","35413","0","13","35412","35411","0","3541","0"
"4","600","185","2816","2024/02/04 05:00:00","0","358","35513","9109303","13","35512","35511","109301","3551","0"
"4","600","191","2816","2024/02/05 05:00:00","0","359","35613","0","13","35612","35611","0","3561","0"
"4","600","72","2816","2024/02/06 05:00:00","0","360","35713","0","13","35712","35711","0","3571","0"
"4","600","7","2816","2024/02/07 05:00:00","0","361","35813","9107103","13","35812","35811","107101","3581","0"
"4","600","332","2816","2024/02/08 05:00:00","0","362","35913","0","13","35912","35911","0","3591","0"
"4","600","285","2816","2024/02/09 05:00:00","0","363","36013","0","13","36012","36011","0","3601","0"
"4","600","237","2816","2024/02/10 05:00:00","0","364","36113","0","13","36112","36111","0","3611","0"
"4","600","192","2816","2024/02/11 05:00:00","0","365","36213","0","13","36212","36211","0","3621","0"
"4","600","144","2816","2024/02/12 05:00:00","0","366","36313","0","13","36312","36311","0","3631","0"
"4","600","97","2816","2024/02/13 05:00:00","0","367","36413","0","13","36412","36411","0","3641","0"
"4","600","50","2816","2024/02/14 05:00:00","0","368","36513","0","13","36512","36511","0","3651","0"
"4","600","3","2816","2024/02/15 05:00:00","0","369","36613","0","13","36612","36611","0","3661","0"
"4","600","-43","2816","2024/02/16 05:00:00","0","370","36713","0","13","36712","36711","0","3671","0"
"4","600","-90","2816","2024/02/17 05:00:00","0","371","36813","0","13","36812","36811","0","3681","0"
"4","600","-153","2816","2024/02/18 05:00:00","0","372","36913","9123003","13","36912","36911","123001","3691","0"
"4","600","-93","2816","2024/02/19 05:00:00","0","373","37013","0","13","37012","37011","0","3701","0"
"4","600","-137","2816","2024/02/20 05:00:00","0","374","37113","0","13","37112","37111","0","3711","0"
"4","600","-185","2816","2024/02/21 05:00:00","0","375","37213","0","13","37212","37211","0","3721","0"
"4","600","-232","2816","2024/02/22 05:00:00","0","376","37313","0","13","37312","37311","0","3731","0"
"4","600","-225","2816","2024/02/23 05:00:00","0","377","37413","0","13","37412","37411","0","3741","0"
"4","600","-256","2816","2024/02/24 05:00:00","0","378","37513","0","13","37512","37511","0","3751","0"
"4","600","-280","2816","2024/02/25 05:00:00","0","379","37613","0","13","37612","37611","0","3761","0"
"4","600","-329","2816","2024/02/26 05:00:00","0","380","37713","0","13","37712","37711","0","3771","0"
"4","600","-379","2816","2024/02/27 05:00:00","0","381","37813","0","13","37812","37811","0","3781","0"
"4","600","-250","2816","2024/02/28 05:00:00","0","382","37913","9111003","13","37912","37911","111001","3791","1"
"1","100","480","2816","2024/03/01 05:00:00","0","383","38013","9104603","14","38012","38011","104601","3801","0"
"1","100","560","2816","2024/03/02 05:00:00","0","384","38113","0","14","38112","38111","0","3811","0"
"1","100","370","2816","2024/03/03 05:00:00","0","385","38213","9103303","14","38212","38211","103301","3821","0"
"1","100","553","2816","2024/03/04 05:00:00","0","386","38313","0","14","38312","38311","0","3831","0"
"1","100","476","2816","2024/03/05 05:00:00","0","387","38413","0","14","38412","38411","0","3841","0"
"1","100","400","2816","2024/03/06 05:00:00","0","388","38513","0","14","38512","38511","0","3851","0"
"1","100","330","2816","2024/03/07 05:00:00","0","389","38613","9105103","14","38612","38611","105101","3861","0"
"1","100","325","2816","2024/03/08 05:00:00","0","390","38713","0","14","38712","38711","0","3871","0"
"1","100","250","2816","2024/03/09 05:00:00","0","391","38813","0","14","38812","38811","0","3881","0"
"1","100","185","2816","2024/03/10 05:00:00","0","392","38913","9105703","14","38912","38911","105701","3891","0"
"1","100","175","2816","2024/03/11 05:00:00","0","393","39013","0","14","39012","39011","0","3901","0"
"1","100","205","2816","2024/03/12 05:00:00","0","394","39113","9103203","14","39112","39111","103201","3911","0"
"1","100","110","2816","2024/03/13 05:00:00","0","395","39213","0","14","39212","39211","0","3921","0"
"1","100","30","2816","2024/03/14 05:00:00","0","396","39313","9105203","14","39312","39311","105201","3931","0"
"1","100","-45","2816","2024/03/15 05:00:00","0","397","39413","0","14","39412","39411","0","3941","0"
"1","100","-250","2816","2024/03/16 05:00:00","0","398","39513","9103403","14","39512","39511","103401","3951","0"
"1","100","-50","2816","2024/03/17 05:00:00","0","399","39613","0","14","39612","39611","0","3961","0"
"1","100","-90","2816","2024/03/18 05:00:00","0","400","39713","0","14","39712","39711","0","3971","0"
"1","100","100","2816","2024/03/19 05:00:00","0","401","39813","0","14","39812","39811","0","3981","0"
"1","100","25","2816","2024/03/20 05:00:00","0","402","39913","0","14","39912","39911","0","3991","0"
"1","100","-50","2816","2024/03/21 05:00:00","0","403","40013","0","14","40012","40011","0","4001","0"
"1","100","-125","2816","2024/03/22 05:00:00","0","404","40113","0","14","40112","40111","0","4011","0"
"1","100","-370","2816","2024/03/23 05:00:00","0","405","40213","0","14","40212","40211","0","4021","0"
"1","100","-460","2816","2024/03/24 05:00:00","0","406","40313","9107003","14","40312","40311","107001","4031","0"
"1","100","-200","2816","2024/03/25 05:00:00","0","407","40413","0","14","40412","40411","0","4041","0"
"1","100","-275","2816","2024/03/26 05:00:00","0","408","40513","0","14","40512","40511","0","4051","0"
"1","100","-350","2816","2024/03/27 05:00:00","0","409","40613","0","14","40612","40611","0","4061","0"
"1","100","-425","2816","2024/03/28 05:00:00","0","410","40713","0","14","40712","40711","0","4071","0"
"1","100","-501","2816","2024/03/29 05:00:00","0","411","40813","0","14","40812","40811","0","4081","0"
"1","100","-579","2816","2024/03/30 05:00:00","0","412","40913","0","14","40912","40911","0","4091","1"
"1","100","0","2816","2024/03/30 05:00:00","0","413","40923","0","1","40922","40921","0","4092","1"
