a46b4a08b0f2b5aceecf64e5a9215a65fa0df268f1d09e842728b94f78c3fe90,00e1a36fc8dc5cfeba259f50d7a383a0d6fc8f3d6932b1046909fe53e8d6f33d,934ff4110bd0df472a9634e399eaab6cacd0fb0995e4e2779259097cb19a1b34,e61a9667d84a42c79f9c2c75c3a624795675499c56f7733dbce0e959e15e2008,195177324f50dc8852b90e194356bb21d5963529e854c11a820a4b4b10e3e34c,96badbc0f7bd7c57f171b796586e428ab319700a117167e7f8bfe2ba5250658f,b38a34c1f8dad75b0c66ab3880916869b5c5e7df420e2c7fa3e40a0f0d44824c,e6b3881b7d9120ac57b48fe5a01aca330640281228b9f2b34eb40eb9bd927c89,abcf6afb562d4bc190c003dc4fdaab097015b2c474010cc15b0775364c60f00a,7ecc50c71940c6ebbafed6f2ca1109c73241c8cc8d63fa45fb6e7da9b5a89fae,fbc7b9415b029fa39f13084d8f1e770e1c6a7a2bd0ba179b1d1dbc2b87f3161a,b92f374ab20e99d5739227990bfa0b274a81bcdf3dae05854326762489d84619,fa5ddec6161aa82eb905a815defd5a6d9e88a0ad4caa99c040fbdbcb8ce441a0,c92c332ecd09ce3ab36d4d5cccb7ee23b68377233e7d3ecb59e32b575d6043f8,1b6f2d63cf34f340b9f8690b407753b7fd243655bb91c551f707d4c0ac359444,d252b8dfb62be2d76810eedf1180cce97d7d9c8f10258c9331df04f59eb71435,eeb17fc10f1384e3ab25d6b0869c92642e2bef3b1a90aa36584206f9e634505d,2f9d47c3bc72ab4a47a6baa4ad3d65ad66a43e8e51d84d27c31dd6baff990a76,2c32965b3dbe819c3ce080cc62aefbfa5161ffe8e9bd4e61a48041b4e4cec441,1bac725dff116b01214ec51f07feee7ff77fe3304f741365b65ff131104655e8,989ac9c704b030fea0a9ed7256dd8f8209a8ee7e1bf50eeeaf1e4b593197c891,2905dba9c8114ef758941cb74b8d969de8e561c9c706d1fa5ddd541ca8a5de1f,d5dcede0f3b480838f31b31d8bf34fc00e63fe093a26cf2acce480b0342dbe7b,18eb6feec00b228cb8aa0e38561eaa096786a04168de88e4d802012f36bfad3b,3522520060639509f5286fda710585412f79b4a7f3ef30c994a04d67949fa972,97d8d22219db0ecc44e510e04e76bd3885a98af6c36994930e695e5bf669c508,6a3f7ce3ca75a959970afa49ced9f986d06b950f14a5b36cf94fb796acba0e46,6e8da6454d5ff2439fef1f97394ed3e10873c7f017266c6589a7f6e35879336c,e4fd2215bfc3d9af2cc1749d2f3d27edbcada0e320b6040d16005b9fc6de7879,73b452b31c7b4ea4af1dce4f8100f4685b3e223d28368b02d24d6bb78160aebc,8b1355c815d745b9031d7c41a4d8a717ad53336ae79c7ad6e0cac915f2ff5f00,49b9d0763870bef838dab31041e1419e4ae890b42a5e2e8c52334a8fd45f3db6,4a439bcafa668d8c2e1ad3c6388bbc2d6d5ae4c2b275a2d0299d428bc39b65ea,f6c9f61b4be213c28e4d87fd73d1ee42ea2088d8a5f35ccdf0ec411f327729af,092fb2eecb41edfa9db2335a1781299024db3d90d550fa6820dd26c0cdd825bc,f8a4048561af44bd3567ef6378a71080698b13819f0cc3eb799260e15a18771e,9c2972a55f5e30d55f13f08a19691a76abd91c9aab8ca67f3de397686af16eb7,935373651a14d637a4d6e24e9981cc137d695be75d47009e5f37cbaea3fbb64f,f20338bc03a7d5c570c58b70616d24c4267473a39761814988c18b34a77f77dc,33ee519c49979dca7c0e6d0d6e2de6d5b6b802a03311cfa4a6171dbe9468dc71,e6fd139d6fe2b8875d2d5e3c541b7504f01ce812e0eb08872a53b73f14638824,0ee1671c97d469314b0d0412e0502edd26003b575dea3ee5a7fa668b9c749019,6b66a49fb36d63d671585b46ecf2ba742e958614a1f64ec7580cc4cc769f5039,ad4f381048857d970b2d553491555cf97e0a1314597418a91da81d3c52935ef2
"1","0","3","4","78","10240103","0","1009115","1024","1.9","401044101","0","10240104","4","0","1.6","1.8","0.06","0","2","10240102","10240101","710121","401044081","401044061","0","0","1009111","1000000","0","0","401044071","4","1.6","10240105","1009112","401044091","1009113","2","0","0","0","1009114","0"
"1","0","3","-1","79","10240103","0","1009116","1024","2.4","401044101","0","10240104","5","0","2","2.4","0.06","0","2","10240102","10240101","710121","401044081","401044061","0","0","1009116","1000000","0","0","401044071","4","2","10240105","1009116","401044091","1009116","2.6","0","0","0","1009116","0"
"1","0","1","1","80","10250103","0","1010105","1025","1.4","401044351","0","10250104","1","0","1.2","1.3","0.03","0","1","10250102","10250101","710011","401044331","401044311","0","0","1010101","1000000","0","0","401044321","1","1.2","10250105","1010102","401044341","1010103","1.5","0","0","0","1010104","0"
"1","0","2","3","81","10250103","0","1010110","1025","1.4","401044401","0","10250104","2","0","1.2","1.3","0.06","0","2","10250102","10250101","710011","401044381","401044361","0","0","1010106","1000000","0","0","401044371","2","1.2","10250105","1010107","401044391","1010108","1.5","0","0","0","1010109","0"
"1","0","3","4","82","10250103","0","1010115","1025","1.9","401044451","0","10250104","4","0","1.6","1.8","0.06","0","2","10250102","10250101","710011","401044431","401044411","0","0","1010111","1000000","0","0","401044421","4","1.6","10250105","1010112","401044441","1010113","2","0","0","0","1010114","0"
"1","0","3","-1","83","10250103","0","1010116","1025","2.4","401044451","0","10250104","5","0","2","2.4","0.06","0","2","10250102","10250101","710011","401044431","401044411","0","0","1010116","1000000","0","0","401044421","4","2","10250105","1010116","401044441","1010116","2.6","0","0","0","1010116","0"
"1","0","1","1","84","10260103","0","1011105","1026","1.4","401044701","0","10260104","1","0","1.2","1.3","0.03","0","1","10260102","10260101","710021","401044681","401044661","0","0","1011101","1000000","0","0","401044671","1","1.2","10260105","1011102","401044691","1011103","1.5","0","0","0","1011104","0"
"1","0","2","3","85","10260103","0","1011110","1026","1.4","401044751","0","10260104","2","0","1.2","1.3","0.06","0","2","10260102","10260101","710021","401044731","401044711","0","0","1011106","1000000","0","0","401044721","2","1.2","10260105","1011107","401044741","1011108","1.5","0","0","0","1011109","0"
"1","0","3","4","86","10260103","0","1011115","1026","1.9","401044801","0","10260104","4","0","1.6","1.8","0.06","0","2","10260102","10260101","710021","401044781","401044761","0","0","1011111","1000000","0","0","401044771","4","1.6","10260105","1011112","401044791","1011113","2","0","0","0","1011114","0"
"1","0","3","-1","87","10260103","0","1011116","1026","2.4","401044801","0","10260104","5","0","2","2.4","0.06","0","2","10260102","10260101","710021","401044781","401044761","0","0","1011116","1000000","0","0","401044771","4","2","10260105","1011116","401044791","1011116","2.6","0","0","0","1011116","0"
"1","0","1","1","88","10270103","0","1012105","1027","1.4","401045051","0","10270104","1","0","1.2","1.3","0.03","0","1","10270102","10270101","710031","401045031","401045011","0","0","1012101","1000000","0","0","401045021","1","1.2","10270105","1012102","401045041","1012103","1.5","0","0","0","1012104","0"
"1","0","2","3","89","10270103","0","1012110","1027","1.4","401045101","0","10270104","2","0","1.2","1.3","0.06","0","2","10270102","10270101","710031","401045081","401045061","0","0","1012106","1000000","0","0","401045071","2","1.2","10270105","1012107","401045091","1012108","1.5","0","0","0","1012109","0"
"1","0","3","4","90","10270103","0","1012115","1027","1.9","401045151","0","10270104","4","0","1.6","1.8","0.06","0","2","10270102","10270101","710031","401045131","401045111","0","0","1012111","1000000","0","0","401045121","4","1.6","10270105","1012112","401045141","1012113","2","0","0","0","1012114","0"
"1","0","3","-1","91","10270103","0","1012116","1027","2.4","401045151","0","10270104","5","0","2","2.4","0.06","0","2","10270102","10270101","710031","401045131","401045111","0","0","1012116","1000000","0","0","401045121","4","2","10270105","1012116","401045141","1012116","2.6","0","0","0","1012116","0"
"1","0","1","1","92","10280103","0","1013105","1028","1.4","401045401","0","10280104","1","0","1.2","1.3","0.03","0","1","10280102","10280101","710041","401045381","401045361","0","0","1013101","1000000","0","0","401045371","1","1.2","10280105","1013102","401045391","1013103","1.5","0","0","0","1013104","0"
"1","0","2","3","93","10280103","0","1013110","1028","1.4","401045451","0","10280104","2","0","1.2","1.3","0.06","0","2","10280102","10280101","710041","401045431","401045411","0","0","1013106","1000000","0","0","401045421","2","1.2","10280105","1013107","401045441","1013108","1.5","0","0","0","1013109","0"
"1","0","3","4","94","10280103","0","1013115","1028","1.9","401045501","0","10280104","4","0","1.6","1.8","0.06","0","2","10280102","10280101","710041","401045481","401045461","0","0","1013111","1000000","0","0","401045471","4","1.6","10280105","1013112","401045491","1013113","2","0","0","0","1013114","0"
"1","0","3","-1","95","10280103","0","1013116","1028","2.4","401045501","0","10280104","5","0","2","2.4","0.06","0","2","10280102","10280101","710041","401045481","401045461","0","0","1013116","1000000","0","0","401045471","4","2","10280105","1013116","401045491","1013116","2.6","0","0","0","1013116","0"
"1","0","1","1","96","10290103","0","1014105","1029","1.4","401045751","0","10290104","1","0","1.2","1.3","0.03","0","1","10290102","10290101","710051","401045731","401045711","0","0","1014101","1000000","0","0","401045721","1","1.2","10290105","1014102","401045741","1014103","1.5","0","0","0","1014104","0"
"1","0","2","3","97","10290103","0","1014110","1029","1.4","401045801","0","10290104","2","0","1.2","1.3","0.06","0","2","10290102","10290101","710051","401045781","401045761","0","0","1014106","1000000","0","0","401045771","2","1.2","10290105","1014107","401045791","1014108","1.5","0","0","0","1014109","0"
"1","0","3","4","98","10290103","0","1014115","1029","1.9","401045851","0","10290104","4","0","1.6","1.8","0.06","0","2","10290102","10290101","710051","401045831","401045811","0","0","1014111","1000000","0","0","401045821","4","1.6","10290105","1014112","401045841","1014113","2","0","0","0","1014114","0"
"1","0","3","-1","99","10290103","0","1014116","1029","2.4","401045851","0","10290104","5","0","2","2.4","0.06","0","2","10290102","10290101","710051","401045831","401045811","0","0","1014116","1000000","0","0","401045821","4","2","10290105","1014116","401045841","1014116","2.6","0","0","0","1014116","0"
"1","0","1","1","100","10300103","0","1015105","1030","1.4","401046101","0","10300104","1","0","1.2","1.3","0.03","0","1","10300102","10300101","710061","401046081","401046061","0","0","1015101","1000000","0","0","401046071","1","1.2","10300105","1015102","401046091","1015103","1.5","0","0","0","1015104","0"
"1","0","2","3","101","10300103","0","1015110","1030","1.4","401046151","0","10300104","2","0","1.2","1.3","0.06","0","2","10300102","10300101","710061","401046131","401046111","0","0","1015106","1000000","0","0","401046121","2","1.2","10300105","1015107","401046141","1015108","1.5","0","0","0","1015109","0"
"1","0","3","4","102","10300103","0","1015115","1030","1.9","401046201","0","10300104","4","0","1.6","1.8","0.06","0","2","10300102","10300101","710061","401046181","401046161","0","0","1015111","1000000","0","0","401046171","4","1.6","10300105","1015112","401046191","1015113","2","0","0","0","1015114","0"
"1","0","3","-1","103","10300103","0","1015116","1030","2.4","401046201","0","10300104","5","0","2","2.4","0.06","0","2","10300102","10300101","710061","401046181","401046161","0","0","1015116","1000000","0","0","401046171","4","2","10300105","1015116","401046191","1015116","2.6","0","0","0","1015116","0"
"1","0","1","1","104","10310103","0","1016105","1031","1.4","401046451","0","10310104","1","0","1.2","1.3","0.03","0","1","10310102","10310101","710071","401046431","401046411","0","0","1016101","1000000","0","0","401046421","1","1.2","10310105","1016102","401046441","1016103","1.5","0","0","0","1016104","0"
"1","0","2","3","105","10310103","0","1016110","1031","1.4","401046501","0","10310104","2","0","1.2","1.3","0.06","0","2","10310102","10310101","710071","401046481","401046461","0","0","1016106","1000000","0","0","401046471","2","1.2","10310105","1016107","401046491","1016108","1.5","0","0","0","1016109","0"
"1","0","3","4","106","10310103","0","1016115","1031","1.9","401046551","0","10310104","4","0","1.6","1.8","0.06","0","2","10310102","10310101","710071","401046531","401046511","0","0","1016111","1000000","0","0","401046521","4","1.6","10310105","1016112","401046541","1016113","2","0","0","0","1016114","0"
"1","0","3","-1","107","10310103","0","1016116","1031","2.4","401046551","0","10310104","5","0","2","2.4","0.06","0","2","10310102","10310101","710071","401046531","401046511","0","0","1016116","1000000","0","0","401046521","4","2","10310105","1016116","401046541","1016116","2.6","0","0","0","1016116","0"
"1","0","1","1","108","10320103","0","1017105","1032","1.4","401046801","0","10320104","1","0","1.2","1.3","0.03","0","1","10320102","10320101","710081","401046781","401046761","0","0","1017101","1000000","0","0","401046771","1","1.2","10320105","1017102","401046791","1017103","1.5","0","0","0","1017104","0"
"1","0","2","3","109","10320103","0","1017110","1032","1.4","401046851","0","10320104","2","0","1.2","1.3","0.06","0","2","10320102","10320101","710081","401046831","401046811","0","0","1017106","1000000","0","0","401046821","2","1.2","10320105","1017107","401046841","1017108","1.5","0","0","0","1017109","0"
"1","0","3","4","110","10320103","0","1017115","1032","1.9","401046901","0","10320104","4","0","1.6","1.8","0.06","0","2","10320102","10320101","710081","401046881","401046861","0","0","1017111","1000000","0","0","401046871","4","1.6","10320105","1017112","401046891","1017113","2","0","0","0","1017114","0"
"1","0","3","-1","111","10320103","0","1017116","1032","2.4","401046901","0","10320104","5","0","2","2.4","0.06","0","2","10320102","10320101","710081","401046881","401046861","0","0","1017116","1000000","0","0","401046871","4","2","10320105","1017116","401046891","1017116","2.6","0","0","0","1017116","0"
"1","0","1","1","112","10330103","0","1018105","1033","1.4","401047151","0","10330104","1","0","1.2","1.3","0.03","0","1","10330102","10330101","710091","401047131","401047111","0","0","1018101","1000000","0","0","401047121","1","1.2","10330105","1018102","401047141","1018103","1.5","0","0","0","1018104","0"
"1","0","2","3","113","10330103","0","1018110","1033","1.4","401047201","0","10330104","2","0","1.2","1.3","0.06","0","2","10330102","10330101","710091","401047181","401047161","0","0","1018106","1000000","0","0","401047171","2","1.2","10330105","1018107","401047191","1018108","1.5","0","0","0","1018109","0"
"1","0","3","4","114","10330103","0","1018115","1033","1.9","401047251","0","10330104","4","0","1.6","1.8","0.06","0","2","10330102","10330101","710091","401047231","401047211","0","0","1018111","1000000","0","0","401047221","4","1.6","10330105","1018112","401047241","1018113","2","0","0","0","1018114","0"
"1","0","3","-1","115","10330103","0","1018116","1033","2.4","401047251","0","10330104","5","0","2","2.4","0.06","0","2","10330102","10330101","710091","401047231","401047211","0","0","1018116","1000000","0","0","401047221","4","2","10330105","1018116","401047241","1018116","2.6","0","0","0","1018116","0"
"1","0","1","1","116","10340103","0","1019105","1034","1.4","401047551","0","10340104","1","0","1.2","1.3","0.03","0","1","10340102","10340101","710101","401047531","401047511","0","0","1019101","1000000","0","0","401047521","1","1.2","10340105","1019102","401047541","1019103","1.5","0","0","0","1019104","0"
"1","0","2","3","117","10340103","0","1019110","1034","1.4","401047601","0","10340104","2","0","1.2","1.3","0.06","0","2","10340102","10340101","710101","401047581","401047561","0","0","1019106","1000000","0","0","401047571","2","1.2","10340105","1019107","401047591","1019108","1.5","0","0","0","1019109","0"
"1","0","3","4","118","10340103","0","1019115","1034","1.9","401047651","0","10340104","4","0","1.6","1.8","0.06","0","2","10340102","10340101","710101","401047631","401047611","0","0","1019111","1000000","0","0","401047621","4","1.6","10340105","1019112","401047641","1019113","2","0","0","0","1019114","0"
"1","0","3","-1","119","10340103","0","1019116","1034","2.4","401047651","0","10340104","5","0","2","2.4","0.06","0","2","10340102","10340101","710101","401047631","401047611","0","0","1019116","1000000","0","0","401047621","4","2","10340105","1019116","401047641","1019116","2.6","0","0","0","1019116","0"
"1","0","1","1","120","10350103","0","1020105","1035","1.4","401047951","0","10350104","1","0","1.2","1.3","0.03","0","1","10350102","10350101","710111","401047931","401047911","0","0","1020101","1000000","0","0","401047921","1","1.2","10350105","1020102","401047941","1020103","1.5","0","0","0","1020104","0"
"1","0","2","3","121","10350103","0","1020110","1035","1.4","401048001","0","10350104","2","0","1.2","1.3","0.06","0","2","10350102","10350101","710111","401047981","401047961","0","0","1020106","1000000","0","0","401047971","2","1.2","10350105","1020107","401047991","1020108","1.5","0","0","0","1020109","0"
"1","0","3","4","122","10350103","0","1020115","1035","1.9","401048051","0","10350104","4","0","1.6","1.8","0.06","0","2","10350102","10350101","710111","401048031","401048011","0","0","1020111","1000000","0","0","401048021","4","1.6","10350105","1020112","401048041","1020113","2","0","0","0","1020114","0"
"1","0","3","-1","123","10350103","0","1020116","1035","2.4","401048051","0","10350104","5","0","2","2.4","0.06","0","2","10350102","10350101","710111","401048031","401048011","0","0","1020116","1000000","0","0","401048021","4","2","10350105","1020116","401048041","1020116","2.6","0","0","0","1020116","0"
"1","0","1","1","124","10360103","0","1021105","1036","1.4","401048351","0","10360104","1","0","1.2","1.3","0.03","0","1","10360102","10360101","710121","401048331","401048311","0","0","1021101","1000000","0","0","401048321","1","1.2","10360105","1021102","401048341","1021103","1.5","0","0","0","1021104","0"
"1","0","2","3","125","10360103","0","1021110","1036","1.4","401048401","0","10360104","2","0","1.2","1.3","0.06","0","2","10360102","10360101","710121","401048381","401048361","0","0","1021106","1000000","0","0","401048371","2","1.2","10360105","1021107","401048391","1021108","1.5","0","0","0","1021109","0"
"1","0","3","4","126","10360103","0","1021115","1036","1.9","401048451","0","10360104","4","0","1.6","1.8","0.06","0","2","10360102","10360101","710121","401048431","401048411","0","0","1021111","1000000","0","0","401048421","4","1.6","10360105","1021112","401048441","1021113","2","0","0","0","1021114","0"
"1","0","3","-1","127","10360103","0","1021116","1036","2.4","401048451","0","10360104","5","0","2","2.4","0.06","0","2","10360102","10360101","710121","401048431","401048411","0","0","1021116","1000000","0","0","401048421","4","2","10360105","1021116","401048441","1021116","2.6","0","0","0","1021116","0"
"1","0","1","1","128","10370103","0","1022105","1037","1.4","401048751","0","10370104","1","0","1.2","1.3","0.03","0","1","10370102","10370101","710011","401048731","401048711","0","0","1022101","1000000","0","0","401048721","1","1.2","10370105","1022102","401048741","1022103","1.5","0","0","0","1022104","0"
"1","0","2","3","129","10370103","0","1022110","1037","1.4","401048801","0","10370104","2","0","1.2","1.3","0.06","0","2","10370102","10370101","710011","401048781","401048761","0","0","1022106","1000000","0","0","401048771","2","1.2","10370105","1022107","401048791","1022108","1.5","0","0","0","1022109","0"
"1","0","3","4","130","10370103","0","1022115","1037","1.9","401048851","0","10370104","4","0","1.6","1.8","0.06","0","2","10370102","10370101","710011","401048831","401048811","0","0","1022111","1000000","0","0","401048821","4","1.6","10370105","1022112","401048841","1022113","2","0","0","0","1022114","0"
"1","0","3","-1","131","10370103","0","1022116","1037","2.4","401048851","0","10370104","5","0","2","2.4","0.06","0","2","10370102","10370101","710011","401048831","401048811","0","0","1022116","1000000","0","0","401048821","4","2","10370105","1022116","401048841","1022116","2.6","0","0","0","1022116","0"
"1","0","1","1","132","10380103","0","1023105","1038","1.4","401049151","0","10380104","1","0","1.2","1.3","0.03","0","1","10380102","10380101","710021","401049131","401049111","0","0","1023101","1000000","0","0","401049121","1","1.2","10380105","1023102","401049141","1023103","1.5","0","0","0","1023104","0"
"1","0","2","3","133","10380103","0","1023110","1038","1.4","401049201","0","10380104","2","0","1.2","1.3","0.06","0","2","10380102","10380101","710021","401049181","401049161","0","0","1023106","1000000","0","0","401049171","2","1.2","10380105","1023107","401049191","1023108","1.5","0","0","0","1023109","0"
"1","0","3","4","134","10380103","0","1023115","1038","1.9","401049251","0","10380104","4","0","1.6","1.8","0.06","0","2","10380102","10380101","710021","401049231","401049211","0","0","1023111","1000000","0","0","401049221","4","1.6","10380105","1023112","401049241","1023113","2","0","0","0","1023114","0"
"1","0","3","-1","135","10380103","0","1023116","1038","2.4","401049251","0","10380104","5","0","2","2.4","0.06","0","2","10380102","10380101","710021","401049231","401049211","0","0","1023116","1000000","0","0","401049221","4","2","10380105","1023116","401049241","1023116","2.6","0","0","0","1023116","0"
"1","0","1","1","136","10390103","0","1024105","1039","1.4","401049551","0","10390104","1","0","1.2","1.3","0.03","0","1","10390102","10390101","710031","401049531","401049511","0","0","1024101","1000000","0","0","401049521","1","1.2","10390105","1024102","401049541","1024103","1.5","0","0","0","1024104","0"
"1","0","2","3","137","10390103","0","1024110","1039","1.4","401049601","0","10390104","2","0","1.2","1.3","0.06","0","2","10390102","10390101","710031","401049581","401049561","0","0","1024106","1000000","0","0","401049571","2","1.2","10390105","1024107","401049591","1024108","1.5","0","0","0","1024109","0"
"1","0","3","4","138","10390103","0","1024115","1039","1.9","401049651","0","10390104","4","0","1.6","1.8","0.06","0","2","10390102","10390101","710031","401049631","401049611","0","0","1024111","1000000","0","0","401049621","4","1.6","10390105","1024112","401049641","1024113","2","0","0","0","1024114","0"
"1","0","3","-1","139","10390103","0","1024116","1039","2.4","401049651","0","10390104","5","0","2","2.4","0.06","0","2","10390102","10390101","710031","401049631","401049611","0","0","1024116","1000000","0","0","401049621","4","2","10390105","1024116","401049641","1024116","2.6","0","0","0","1024116","0"
"1","0","1","1","140","10400103","0","1025105","1040","1.4","401049951","0","10400104","1","0","1.2","1.3","0.03","0","1","10400102","10400101","710041","401049931","401049911","0","0","1025101","1000000","0","0","401049921","1","1.2","10400105","1025102","401049941","1025103","1.5","0","0","0","1025104","0"
"1","0","2","3","141","10400103","0","1025110","1040","1.4","401050001","0","10400104","2","0","1.2","1.3","0.06","0","2","10400102","10400101","710041","401049981","401049961","0","0","1025106","1000000","0","0","401049971","2","1.2","10400105","1025107","401049991","1025108","1.5","0","0","0","1025109","0"
"1","0","3","4","142","10400103","0","1025115","1040","1.9","401050051","0","10400104","4","0","1.6","1.8","0.06","0","2","10400102","10400101","710041","401050031","401050011","0","0","1025111","1000000","0","0","401050021","4","1.6","10400105","1025112","401050041","1025113","2","0","0","0","1025114","0"
"1","0","3","-1","143","10400103","0","1025116","1040","2.4","401050051","0","10400104","5","0","2","2.4","0.06","0","2","10400102","10400101","710041","401050031","401050011","0","0","1025116","1000000","0","0","401050021","4","2","10400105","1025116","401050041","1025116","2.6","0","0","0","1025116","0"
"1","0","1","1","144","10410103","0","1026105","1041","1.4","401050351","0","10410104","1","0","1.2","1.3","0.03","0","1","10410102","10410101","710051","401050331","401050311","0","0","1026101","1000000","0","0","401050321","1","1.2","10410105","1026102","401050341","1026103","1.5","0","0","0","1026104","0"
"1","0","2","3","145","10410103","0","1026110","1041","1.4","401050401","0","10410104","2","0","1.2","1.3","0.06","0","2","10410102","10410101","710051","401050381","401050361","0","0","1026106","1000000","0","0","401050371","2","1.2","10410105","1026107","401050391","1026108","1.5","0","0","0","1026109","0"
"1","0","3","4","146","10410103","0","1026115","1041","1.9","401050451","0","10410104","4","0","1.6","1.8","0.06","0","2","10410102","10410101","710051","401050431","401050411","0","0","1026111","1000000","0","0","401050421","4","1.6","10410105","1026112","401050441","1026113","2","0","0","0","1026114","0"
"1","0","3","-1","147","10410103","0","1026116","1041","2.4","401050451","0","10410104","5","0","2","2.4","0.06","0","2","10410102","10410101","710051","401050431","401050411","0","0","1026116","1000000","0","0","401050421","4","2","10410105","1026116","401050441","1026116","2.6","0","0","0","1026116","0"
"1","0","1","1","148","10420103","0","1027105","1042","1.4","401050751","0","10420104","1","0","1.2","1.3","0.03","0","1","10420102","10420101","710061","401050731","401050711","0","0","1027101","1000000","0","0","401050721","1","1.2","10420105","1027102","401050741","1027103","1.5","0","0","0","1027104","0"
"1","0","2","3","149","10420103","0","1027110","1042","1.4","401050801","0","10420104","2","0","1.2","1.3","0.06","0","2","10420102","10420101","710061","401050781","401050761","0","0","1027106","1000000","0","0","401050771","2","1.2","10420105","1027107","401050791","1027108","1.5","0","0","0","1027109","0"
"1","0","3","4","150","10420103","0","1027115","1042","1.9","401050851","0","10420104","4","0","1.6","1.8","0.06","0","2","10420102","10420101","710061","401050831","401050811","0","0","1027111","1000000","0","0","401050821","4","1.6","10420105","1027112","401050841","1027113","2","0","0","0","1027114","0"
"1","0","3","-1","151","10420103","0","1027116","1042","2.4","401050851","0","10420104","5","0","2","2.4","0.06","0","2","10420102","10420101","710061","401050831","401050811","0","0","1027116","1000000","0","0","401050821","4","2","10420105","1027116","401050841","1027116","2.6","0","0","0","1027116","0"
"1","0","1","1","152","10430103","0","1028105","1043","1.4","401051151","0","10430104","1","0","1.2","1.3","0.03","0","1","10430102","10430101","710071","401051131","401051111","0","0","1028101","1000000","0","0","401051121","1","1.2","10430105","1028102","401051141","1028103","1.5","0","0","0","1028104","0"
"1","0","2","3","153","10430103","0","1028110","1043","1.4","401051201","0","10430104","2","0","1.2","1.3","0.06","0","2","10430102","10430101","710071","401051181","401051161","0","0","1028106","1000000","0","0","401051171","2","1.2","10430105","1028107","401051191","1028108","1.5","0","0","0","1028109","0"
"1","0","3","4","154","10430103","0","1028115","1043","1.9","401051251","0","10430104","4","0","1.6","1.8","0.06","0","2","10430102","10430101","710071","401051231","401051211","0","0","1028111","1000000","0","0","401051221","4","1.6","10430105","1028112","401051241","1028113","2","0","0","0","1028114","0"
"1","0","3","-1","155","10430103","0","1028116","1043","2.4","401051251","0","10430104","5","0","2","2.4","0.06","0","2","10430102","10430101","710071","401051231","401051211","0","0","1028116","1000000","0","0","401051221","4","2","10430105","1028116","401051241","1028116","2.6","0","0","0","1028116","0"
"1","0","1","1","156","10440103","0","1029105","1044","1.4","401051551","0","10440104","1","0","1.2","1.3","0.03","0","1","10440102","10440101","710081","401051531","401051511","0","0","1029101","1000000","0","0","401051521","1","1.2","10440105","1029102","401051541","1029103","1.5","0","0","0","1029104","0"
"1","0","2","3","157","10440103","0","1029110","1044","1.4","401051601","0","10440104","2","0","1.2","1.3","0.06","0","2","10440102","10440101","710081","401051581","401051561","0","0","1029106","1000000","0","0","401051571","2","1.2","10440105","1029107","401051591","1029108","1.5","0","0","0","1029109","0"
"1","0","3","4","158","10440103","0","1029115","1044","1.9","401051651","0","10440104","4","0","1.6","1.8","0.06","0","2","10440102","10440101","710081","401051631","401051611","0","0","1029111","1000000","0","0","401051621","4","1.6","10440105","1029112","401051641","1029113","2","0","0","0","1029114","0"
"1","0","3","-1","159","10440103","0","1029116","1044","2.4","401051651","0","10440104","5","0","2","2.4","0.06","0","2","10440102","10440101","710081","401051631","401051611","0","0","1029116","1000000","0","0","401051621","4","2","10440105","1029116","401051641","1029116","2.6","0","0","0","1029116","0"
"1","0","1","1","160","10450103","0","1030105","1045","1.4","401051951","0","10450104","1","0","1.2","1.3","0.03","0","1","10450102","10450101","710091","401051931","401051911","0","0","1030101","1000000","0","0","401051921","1","1.2","10450105","1030102","401051941","1030103","1.5","0","0","0","1030104","0"
"1","0","2","3","161","10450103","0","1030110","1045","1.4","401052001","0","10450104","2","0","1.2","1.3","0.06","0","2","10450102","10450101","710091","401051981","401051961","0","0","1030106","1000000","0","0","401051971","2","1.2","10450105","1030107","401051991","1030108","1.5","0","0","0","1030109","0"
"1","0","3","4","162","10450103","0","1030115","1045","1.9","401052051","0","10450104","4","0","1.6","1.8","0.06","0","2","10450102","10450101","710091","401052031","401052011","0","0","1030111","1000000","0","0","401052021","4","1.6","10450105","1030112","401052041","1030113","2","0","0","0","1030114","0"
"1","0","3","-1","163","10450103","0","1030116","1045","2.4","401052051","0","10450104","5","0","2","2.4","0.06","0","2","10450102","10450101","710091","401052031","401052011","0","0","1030116","1000000","0","0","401052021","4","2","10450105","1030116","401052041","1030116","2.6","0","0","0","1030116","0"
"1","0","1","1","164","10460103","0","1031105","1046","1.4","401052351","0","10460104","1","0","1.2","1.3","0.03","0","1","10460102","10460101","710101","401052331","401052311","0","0","1031101","1000000","0","0","401052321","1","1.2","10460105","1031102","401052341","1031103","1.5","0","0","0","1031104","0"
"1","0","2","3","165","10460103","0","1031110","1046","1.4","401052401","0","10460104","2","0","1.2","1.3","0.06","0","2","10460102","10460101","710101","401052381","401052361","0","0","1031106","1000000","0","0","401052371","2","1.2","10460105","1031107","401052391","1031108","1.5","0","0","0","1031109","0"
"1","0","3","4","166","10460103","0","1031115","1046","1.9","401052451","0","10460104","4","0","1.6","1.8","0.06","0","2","10460102","10460101","710101","401052431","401052411","0","0","1031111","1000000","0","0","401052421","4","1.6","10460105","1031112","401052441","1031113","2","0","0","0","1031114","0"
