f035187b812ecdaa9d4202cfa7d4fb08e66112624d0c7c552feab302ab8775f0,a8e7877883d0165ab11df0124d4346a10823e01648e63d18bdd1e2080d624bc7,c8edca541128078fafbdf6ce074044926a3a37533c0f59e1bca81d8320da9a7f,b331bd7f6347fd7ca007a02920bdabffcb68b9ea0d0ee5563bdbe2daf834e1e0,3cb7f8a911000560086d7851bf4a54fad9ec445620920fecf5192678039fa0e9,c7454769b957975a925b9553e106d37ad99a5db8d3a2ab10a217d90bc8ab4ff1,6261573555ed9f3f9b8de78fcec82c550dc3c223a47268a5f7b62e227b1ff900,6b3fae175384f99456a131c6d8b0d418b2cc9d7e71710416849cd8b81ba2ba2e,6073c45f43d7961f9c163e7e139ecbe71ea8cd4520546db9c77eeef2be9806e1,7cc35e0943dc46e21ca6b8ae926bf4b6f2ade1660ce3091c3f0176bbe08e0a4d,a1e736fd3ed519893f736da0691129317282518e12b3b44ffab20ca0226c8f5d,fe496c46b70de24fa2e217072fe1b58bac3b751314737e4155465a4e5cf27b33,a905b876a5884703647955add8db5c952365a0446453a075da1c50b74edc6834,93e588af2f959f972766f0ffc21a07562a3c72949abdf5f1c75662078de2db93,0721d773978e85710ebbdfa896ddf519a9f400863bca5c2a6178688ccb6902a8,9b096860ab90c89329761e0eefd6d98554143ef8946c5f8a503c0ccc3ce5422b,0639baa0be0edd964b8b8729aa995bb02b2ceb90fca41aeac4d1609b35260d46,bfd6c10f263a23ca9cbefe55fd9a45bfdd92602947ef1db0472d6ce220e01b16,35b3d712a45b22b29d0587fa3457f95cc41009c33b86a9fea50212acf3c7093b
"37","0","0","0","0","116501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","117301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","117301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","117601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","117601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","117901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","117901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","118001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","118001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","118101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","118101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","118201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","118201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","118501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","118501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","118601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","118601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","119001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","119001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","119101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","119101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","119201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","119201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","119301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","119301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","119901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","119901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","120001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","120001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","120701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","120701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","120801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","120801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","120901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","120901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","121001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","121001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","121101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","121101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","121201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","121201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","121301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","121301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","121401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","121401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","121501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","121501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","121601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","121601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","121901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","121901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","122301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","122301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","122601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","122601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","122701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","122701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","122901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","122901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","123001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","123001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","123101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","123101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","123701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","123701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","123901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","123901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","124001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","124001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","124101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","124101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","124201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","124201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","124501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","124501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","124601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","124601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","124701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","124701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","124801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","124801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","124901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","124901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","125501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","125501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","125701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","125701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","125801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","125801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","126001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","126001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","126401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","126401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","126701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","126701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","126801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","126801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","126901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","126901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","127001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","127001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","127101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","127101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","127201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","127201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","127301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","127301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","127501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","127501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","127601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","127601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","127701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","127701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","127801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","127801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","127901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","127901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","128001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","128001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","128301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","128301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","128401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","128401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","128501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","128501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","128701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","128701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","128801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","128801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","128901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","128901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","129001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","129001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","129901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","129901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","130001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","130001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","130101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","130101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","130201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","130201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","130701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","130701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","130801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","130801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","130901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","130901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","131001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","131001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","131101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","131101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","131201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","131201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","131601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","131601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","131701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","131701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","131801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","131801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","131901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","131901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","132101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","132101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","132401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","132401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","132901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","132901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","133001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","133001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","133101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","133101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","133201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","133201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","133501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","133501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","133601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","133601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","133701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","133701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","133801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","133801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","133901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","133901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","134001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","134001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","134301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","134301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","134401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","134401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","134501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","134501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","134601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","134601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","134701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","134701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","134801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","134801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","134901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","134901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","135001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","135001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","135201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","135201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","135401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","135401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","135801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","135801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","135901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","135901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","136001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","136001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","136101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","136101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","137101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","137101","0","0","0","0","0","0","0","0","10","0","0","0","0"
