ddc4faf980ae84c4da0e7c32163e5135c1f45e02d2b5d40fcad30dd796293a64,e8d2924b573961847db0e811a3e0777ef04bbd7e4b6131aae80601e1a28757fb,0f9c8063ad952cc34eacae305b178878812ce2752dd9baee2ab6087bc02bf281,090ea4ab62b35408eda3c726ceaa4e52cff4f20757342f94953c7efad6d69c00,17298acaad6cd866845dacfb041d442e5046727fc4018f75e7067441c7a76bc5,7c04b40ee1714372f66cd72e802b6daae8ca2cc4c1c6eeaff3bd98f62febcbc8,912c7f1000be0c2fa07d5454ae7a4ce3c0c09d913c7fd915872ab91c56db6b5d,e8af54f6f82e5d6ff338bf3f703b15b4700ce86c029bd1e409f4c80efe95d4c8,ad0b762ba54f0b441cb03e876eb8b303b59cdd30d5d0cc53f29941cd5b7ac089,eeab9ceed45e569657d575888e4edfe2901fc650298581537d361f0a12000e08,c36915837b6bf9e3787df5beeafa03161ab648494a3ab2a67e8b79954923cf29,8fa364aee3539d753bb89e8c7d127b29a63a2aadd04b5e46052290a7e70ee72a,eb0eb06927f111cdbd14e7f0482910bae4719672725f7b92d8598b61f166dc53,9c7ef4c468fa3672ad9f844207fbcc37c18d1c0edfae8cb4023cc0fc6ceaaf33
"105","10012","10","2019/08/03 15:59:59","0","2019/07/17 16:00:00","6008","71012026","0","71012026","0","打倒 10 隻哀嘆之女神（全難易度共通）","601","9011"
"105","10012","15","2019/08/03 15:59:59","0","2019/07/17 16:00:00","6008","71012027","0","71012027","0","打倒 15 隻哀嘆之女神（全難易度共通）","601","9011"
"105","10012","20","2019/08/03 15:59:59","0","2019/07/17 16:00:00","6008","71012028","0","71012028","0","打倒 20 隻哀嘆之女神（全難易度共通）","601","9011"
"105","10012","25","2019/08/03 15:59:59","0","2019/07/17 16:00:00","6008","71012029","0","71012029","0","打倒 25 隻哀嘆之女神（全難易度共通）","601","9011"
"105","10012","30","2019/08/03 15:59:59","0","2019/07/17 16:00:00","6008","71012030","0","71012030","0","打倒 30 隻哀嘆之女神（全難易度共通）","601","9011"
"106","10012","1","2019/08/03 15:59:59","610012301","2019/07/17 16:00:00","6010","71012031","0","71012031","0","打倒 1 隻哀嘆之女神（VERY HARD 限定）","601","9001"
"102","10013","1","2019/08/19 15:59:59","10013101","2019/08/01 16:00:00","6004","71013001","0","71013001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013102","2019/08/01 16:00:00","6004","71013002","0","71013002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013103","2019/08/01 16:00:00","6004","71013003","0","71013003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013104","2019/08/01 16:00:00","6004","71013004","0","71013004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013105","2019/08/01 16:00:00","6004","71013005","0","71013005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013106","2019/08/01 16:00:00","6004","71013006","0","71013006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013107","2019/08/01 16:00:00","6004","71013007","0","71013007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013108","2019/08/01 16:00:00","6004","71013008","0","71013008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013109","2019/08/01 16:00:00","6004","71013009","0","71013009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013110","2019/08/01 16:00:00","6004","71013010","0","71013010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013111","2019/08/01 16:00:00","6004","71013011","0","71013011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013112","2019/08/01 16:00:00","6004","71013012","0","71013012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013113","2019/08/01 16:00:00","6004","71013013","0","71013013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013114","2019/08/01 16:00:00","6004","71013014","0","71013014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10013","1","2019/08/19 15:59:59","10013115","2019/08/01 16:00:00","6004","71013015","0","71013015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10013","1","2019/08/19 15:59:59","10013201","2019/08/01 16:00:00","6005","71013016","0","71013016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10013","1","2019/08/19 15:59:59","10013202","2019/08/01 16:00:00","6005","71013017","0","71013017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10013","1","2019/08/19 15:59:59","10013203","2019/08/01 16:00:00","6005","71013018","0","71013018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10013","1","2019/08/19 15:59:59","10013204","2019/08/01 16:00:00","6005","71013019","0","71013019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10013","1","2019/08/19 15:59:59","10013205","2019/08/01 16:00:00","6005","71013020","0","71013020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10013","1","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6002","71013021","0","71013021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10013","2","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6002","71013022","0","71013022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10013","3","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6002","71013023","0","71013023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10013","4","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6002","71013024","0","71013024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10013","5","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013025","0","71013025","0","打倒 5 隻元核‧巨靈（全難易度共通）","601","9011"
"105","10013","10","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013026","0","71013026","0","打倒 10 隻元核‧巨靈（全難易度共通）","601","9011"
"105","10013","15","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013027","0","71013027","0","打倒 15 隻元核‧巨靈（全難易度共通）","601","9011"
"105","10013","20","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013028","0","71013028","0","打倒 20 隻元核‧巨靈（全難易度共通）","601","9011"
"105","10013","25","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013029","0","71013029","0","打倒 25 隻元核‧巨靈（全難易度共通）","601","9011"
"105","10013","30","2019/08/19 15:59:59","0","2019/08/01 16:00:00","6008","71013030","0","71013030","0","打倒 30 隻元核‧巨靈（全難易度共通）","601","9011"
"106","10013","1","2019/08/19 15:59:59","610013101","2019/08/01 16:00:00","6006","71013031","0","71013031","0","打倒 1 隻元核‧巨靈（NORMAL限定）","601","9001"
"107","10013","1","2019/08/19 15:59:59","610013301","2019/08/01 16:00:00","6010","71013032","0","71013032","0","打倒 1 隻元核‧巨靈（VERY HARD限定）","601","9001"
"102","10014","1","2019/08/26 15:59:59","10014101","2019/08/16 16:00:00","6004","71014001","0","71014001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014102","2019/08/16 16:00:00","6004","71014002","0","71014002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014103","2019/08/16 16:00:00","6004","71014003","0","71014003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014104","2019/08/16 16:00:00","6004","71014004","0","71014004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014105","2019/08/16 16:00:00","6004","71014005","0","71014005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014106","2019/08/16 16:00:00","6004","71014006","0","71014006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014107","2019/08/16 16:00:00","6004","71014007","0","71014007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014108","2019/08/16 16:00:00","6004","71014008","0","71014008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014109","2019/08/16 16:00:00","6004","71014009","0","71014009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014110","2019/08/16 16:00:00","6004","71014010","0","71014010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014111","2019/08/16 16:00:00","6004","71014011","0","71014011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014112","2019/08/16 16:00:00","6004","71014012","0","71014012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014113","2019/08/16 16:00:00","6004","71014013","0","71014013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014114","2019/08/16 16:00:00","6004","71014014","0","71014014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10014","1","2019/08/26 15:59:59","10014115","2019/08/16 16:00:00","6004","71014015","0","71014015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10014","1","2019/08/26 15:59:59","10014201","2019/08/16 16:00:00","6005","71014016","0","71014016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10014","1","2019/08/26 15:59:59","10014202","2019/08/16 16:00:00","6005","71014017","0","71014017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10014","1","2019/08/26 15:59:59","10014203","2019/08/16 16:00:00","6005","71014018","0","71014018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10014","1","2019/08/26 15:59:59","10014204","2019/08/16 16:00:00","6005","71014019","0","71014019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10014","1","2019/08/26 15:59:59","10014205","2019/08/16 16:00:00","6005","71014020","0","71014020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10014","1","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6002","71014021","0","71014021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10014","2","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6002","71014022","0","71014022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10014","3","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6002","71014023","0","71014023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10014","4","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6002","71014024","0","71014024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10014","5","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014025","0","71014025","0","打倒5隻席茲（全難易度共通）","601","9011"
"105","10014","10","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014026","0","71014026","0","打倒10隻席茲（全難易度共通）","601","9011"
"105","10014","15","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014027","0","71014027","0","打倒15隻席茲（全難易度共通）","601","9011"
"105","10014","20","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014028","0","71014028","0","打倒20隻席茲（全難易度共通）","601","9011"
"105","10014","25","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014029","0","71014029","0","打倒25隻席茲（全難易度共通）","601","9011"
"105","10014","30","2019/08/26 15:59:59","0","2019/08/16 16:00:00","6008","71014030","0","71014030","0","打倒30隻席茲（全難易度共通）","601","9011"
"107","10014","1","2019/08/26 15:59:59","610014301","2019/08/16 16:00:00","6010","71014031","0","71014031","0","打倒1隻席茲（VERY HARD限定）","601","9001"
"102","10015","1","2019/09/18 15:59:59","10015101","2019/09/03 16:00:00","6004","71015001","0","71015001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015102","2019/09/03 16:00:00","6004","71015002","0","71015002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015103","2019/09/03 16:00:00","6004","71015003","0","71015003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015104","2019/09/03 16:00:00","6004","71015004","0","71015004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015105","2019/09/03 16:00:00","6004","71015005","0","71015005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015106","2019/09/03 16:00:00","6004","71015006","0","71015006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015107","2019/09/03 16:00:00","6004","71015007","0","71015007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015108","2019/09/03 16:00:00","6004","71015008","0","71015008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015109","2019/09/03 16:00:00","6004","71015009","0","71015009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015110","2019/09/03 16:00:00","6004","71015010","0","71015010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015111","2019/09/03 16:00:00","6004","71015011","0","71015011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015112","2019/09/03 16:00:00","6004","71015012","0","71015012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015113","2019/09/03 16:00:00","6004","71015013","0","71015013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015114","2019/09/03 16:00:00","6004","71015014","0","71015014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10015","1","2019/09/18 15:59:59","10015115","2019/09/03 16:00:00","6004","71015015","0","71015015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10015","1","2019/09/18 15:59:59","10015201","2019/09/03 16:00:00","6005","71015016","0","71015016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10015","1","2019/09/18 15:59:59","10015202","2019/09/03 16:00:00","6005","71015017","0","71015017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10015","1","2019/09/18 15:59:59","10015203","2019/09/03 16:00:00","6005","71015018","0","71015018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10015","1","2019/09/18 15:59:59","10015204","2019/09/03 16:00:00","6005","71015019","0","71015019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10015","1","2019/09/18 15:59:59","10015205","2019/09/03 16:00:00","6005","71015020","0","71015020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10015","1","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6002","71015021","0","71015021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10015","2","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6002","71015022","0","71015022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10015","3","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6002","71015023","0","71015023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10015","4","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6002","71015024","0","71015024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10015","5","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015025","0","71015025","0","打倒 5 隻惡代官（全難易度共通）","601","9011"
"105","10015","10","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015026","0","71015026","0","打倒 10 隻惡代官（全難易度共通）","601","9011"
"105","10015","15","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015027","0","71015027","0","打倒 15 隻惡代官（全難易度共通）","601","9011"
"105","10015","20","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015028","0","71015028","0","打倒 20 隻惡代官（全難易度共通）","601","9011"
"105","10015","25","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015029","0","71015029","0","打倒 25 隻惡代官（全難易度共通）","601","9011"
"105","10015","30","2019/09/18 15:59:59","0","2019/09/03 16:00:00","6008","71015030","0","71015030","0","打倒 30 隻惡代官（全難易度共通）","601","9011"
"106","10015","1","2019/09/18 15:59:59","610015301","2019/09/03 16:00:00","6010","71015031","0","71015031","0","打倒 1 隻惡代官（VERY HARD限定）","601","9001"
"102","10016","1","2019/09/27 15:59:59","10016101","2019/09/17 16:00:00","6004","71016001","0","71016001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016102","2019/09/17 16:00:00","6004","71016002","0","71016002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016103","2019/09/17 16:00:00","6004","71016003","0","71016003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016104","2019/09/17 16:00:00","6004","71016004","0","71016004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016105","2019/09/17 16:00:00","6004","71016005","0","71016005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016106","2019/09/17 16:00:00","6004","71016006","0","71016006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016107","2019/09/17 16:00:00","6004","71016007","0","71016007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016108","2019/09/17 16:00:00","6004","71016008","0","71016008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016109","2019/09/17 16:00:00","6004","71016009","0","71016009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016110","2019/09/17 16:00:00","6004","71016010","0","71016010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016111","2019/09/17 16:00:00","6004","71016011","0","71016011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016112","2019/09/17 16:00:00","6004","71016012","0","71016012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016113","2019/09/17 16:00:00","6004","71016013","0","71016013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016114","2019/09/17 16:00:00","6004","71016014","0","71016014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10016","1","2019/09/27 15:59:59","10016115","2019/09/17 16:00:00","6004","71016015","0","71016015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10016","1","2019/09/27 15:59:59","10016201","2019/09/17 16:00:00","6005","71016016","0","71016016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10016","1","2019/09/27 15:59:59","10016202","2019/09/17 16:00:00","6005","71016017","0","71016017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10016","1","2019/09/27 15:59:59","10016203","2019/09/17 16:00:00","6005","71016018","0","71016018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10016","1","2019/09/27 15:59:59","10016204","2019/09/17 16:00:00","6005","71016019","0","71016019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10016","1","2019/09/27 15:59:59","10016205","2019/09/17 16:00:00","6005","71016020","0","71016020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10016","1","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6002","71016021","0","71016021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10016","2","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6002","71016022","0","71016022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10016","3","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6002","71016023","0","71016023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10016","4","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6002","71016024","0","71016024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10016","5","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016025","0","71016025","0","打倒 5 隻阿爾瑪（全難易度共通）","601","9011"
"105","10016","10","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016026","0","71016026","0","打倒 10 隻阿爾瑪（全難易度共通）","601","9011"
"105","10016","15","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016027","0","71016027","0","打倒 15 隻阿爾瑪（全難易度共通）","601","9011"
"105","10016","20","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016028","0","71016028","0","打倒 20 隻阿爾瑪（全難易度共通）","601","9011"
"105","10016","25","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016029","0","71016029","0","打倒 25 隻阿爾瑪（全難易度共通）","601","9011"
"105","10016","30","2019/09/27 15:59:59","0","2019/09/17 16:00:00","6008","71016030","0","71016030","0","打倒 30 隻阿爾瑪（全難易度共通）","601","9011"
"106","10016","1","2019/09/27 15:59:59","610016301","2019/09/17 16:00:00","6010","71016031","0","71016031","0","打倒 1 隻阿爾瑪（VERY HARD限定）","601","9001"
"102","10017","1","2019/10/18 15:59:59","10017101","2019/10/01 16:00:00","6004","71017001","0","71017001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017102","2019/10/01 16:00:00","6004","71017002","0","71017002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017103","2019/10/01 16:00:00","6004","71017003","0","71017003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017104","2019/10/01 16:00:00","6004","71017004","0","71017004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017105","2019/10/01 16:00:00","6004","71017005","0","71017005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017106","2019/10/01 16:00:00","6004","71017006","0","71017006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017107","2019/10/01 16:00:00","6004","71017007","0","71017007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017108","2019/10/01 16:00:00","6004","71017008","0","71017008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017109","2019/10/01 16:00:00","6004","71017009","0","71017009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017110","2019/10/01 16:00:00","6004","71017010","0","71017010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017111","2019/10/01 16:00:00","6004","71017011","0","71017011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017112","2019/10/01 16:00:00","6004","71017012","0","71017012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017113","2019/10/01 16:00:00","6004","71017013","0","71017013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017114","2019/10/01 16:00:00","6004","71017014","0","71017014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10017","1","2019/10/18 15:59:59","10017115","2019/10/01 16:00:00","6004","71017015","0","71017015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10017","1","2019/10/18 15:59:59","10017201","2019/10/01 16:00:00","6005","71017016","0","71017016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10017","1","2019/10/18 15:59:59","10017202","2019/10/01 16:00:00","6005","71017017","0","71017017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10017","1","2019/10/18 15:59:59","10017203","2019/10/01 16:00:00","6005","71017018","0","71017018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10017","1","2019/10/18 15:59:59","10017204","2019/10/01 16:00:00","6005","71017019","0","71017019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10017","1","2019/10/18 15:59:59","10017205","2019/10/01 16:00:00","6005","71017020","0","71017020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10017","1","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6002","71017021","0","71017021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10017","2","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6002","71017022","0","71017022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10017","3","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6002","71017023","0","71017023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10017","4","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6002","71017024","0","71017024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10017","5","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017025","0","71017025","0","打倒 5 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"105","10017","10","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017026","0","71017026","0","打倒 10 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"105","10017","15","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017027","0","71017027","0","打倒 15 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"105","10017","20","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017028","0","71017028","0","打倒 20 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"105","10017","25","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017029","0","71017029","0","打倒 25 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"105","10017","30","2019/10/18 15:59:59","0","2019/10/01 16:00:00","6008","71017030","0","71017030","0","打倒 30 隻貝特魯吉烏斯（全難易度共通）","601","9011"
"106","10017","1","2019/10/18 15:59:59","610017101","2019/10/01 16:00:00","6006","71017031","0","71017031","0","打倒 1 隻貝特魯吉烏斯（NORMAL限定）","601","9001"
"107","10017","1","2019/10/18 15:59:59","610017301","2019/10/01 16:00:00","6010","71017032","0","71017032","0","打倒 1 隻貝特魯吉烏斯（VERY HARD限定）","601","9001"
"102","10018","1","2019/10/27 15:59:59","10018101","2019/10/17 16:00:00","6004","71018001","0","71018001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018102","2019/10/17 16:00:00","6004","71018002","0","71018002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018103","2019/10/17 16:00:00","6004","71018003","0","71018003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018104","2019/10/17 16:00:00","6004","71018004","0","71018004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018105","2019/10/17 16:00:00","6004","71018005","0","71018005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018106","2019/10/17 16:00:00","6004","71018006","0","71018006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018107","2019/10/17 16:00:00","6004","71018007","0","71018007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018108","2019/10/17 16:00:00","6004","71018008","0","71018008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10018","1","2019/10/27 15:59:59","10018109","2019/10/17 16:00:00","6004","71018009","0","71018009","0","完成活動任務1-9 (NORMAL)","601","9003"
