3b50b33664cd6add1510c180377dc97ca92f064f1fa326cde300ded597b9afa5,74bc0c10dc6b79e01d6e5a75136e43ebbc8d599231bcb29311e1eddfbe3abcf4,cfb84e4e49622c2f9ec9adf892bd969d40a4d568028ca44a794fd63de66e6c8b,3fe2c40dd2826248b434e64dd2e9c8de06923e2a7c51aac0cc772803b13eeee3,0a0a45bcf93e8e4a5d964a18120c881cb87ff651cdc904d40eb8d76c93a71cfc,87435072a58ddb3412775edc4339febdbb451bcaca5d5e463108990491c2bc30,46231a1c3e5ec191cc22662c3069d2a805a04311ef202b446b1bb00d2726fdcd,fbcb6f5563e19ca5cecc02257318165d993b5bc3d2ee64fe760360c03ca89b1a,49698b168c21491e070c824b59a36263d0061525da22cdf0a9dd6ec3fb4168ea,4e097b7c97ddbcd28167462c3d6a7c03cfa76526cf3bf63b8f7c579c460445f0,2bb80566ea3b45d95020e7f3634030f10e52f48e1ebd39493609ad93865ed93e,f97acc39e44bf4f8b73aabf94cf73f4a5c1a14baad1dd89656bbd56d3a9118c6,c1f5464014d4a039240f553ee00c1cf556cd65dee744fa88f69e3de5d65775c5,549e06be1341bfa06e95f2efe65ab4d0f68dbd64e30c77db9e3aacb6294a39ee
"103601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201033","將鏡華升到★5","1","56011099","0","56011099","501","5","6011","301"
"103701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201034","將智成為夥伴","1","56011100","0","56011100","501","1","6011","301"
"103701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201034","將智升到★3","1","56011101","0","56011101","501","3","6011","301"
"103701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201034","將智升到★5","1","56011102","0","56011102","501","5","6011","301"
"103801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201035","將栞成為夥伴","1","56011103","0","56011103","501","1","6011","301"
"103801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201035","將栞升到★3","1","56011104","0","56011104","501","3","6011","301"
"103801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201035","將栞升到★5","1","56011105","0","56011105","501","5","6011","301"
"104001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201036","將碧成為夥伴","1","56011106","0","56011106","501","1","6011","301"
"104001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201036","將碧升到★3","1","56011107","0","56011107","501","3","6011","301"
"104001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201036","將碧升到★5","1","56011108","0","56011108","501","5","6011","301"
"104201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201037","將千歌成為夥伴","1","56011109","0","56011109","501","1","6011","301"
"104201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201037","將千歌升到★3","1","56011110","0","56011110","501","3","6011","301"
"104201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201037","將千歌升到★5","1","56011111","0","56011111","501","5","6011","301"
"104301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201038","將真琴成為夥伴","1","56011112","0","56011112","501","1","6011","301"
"104301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201038","將真琴升到★3","1","56011113","0","56011113","501","3","6011","301"
"104301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201038","將真琴升到★5","1","56011114","0","56011114","501","5","6011","301"
"104401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201039","將伊莉亞成為夥伴","1","56011115","0","56011115","501","1","6011","301"
"104401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201039","將伊莉亞升到★3","1","56011116","0","56011116","501","3","6011","301"
"104401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201039","將伊莉亞升到★5","1","56011117","0","56011117","501","5","6011","301"
"104501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201040","將空花成為夥伴","1","56011118","0","56011118","501","1","6011","301"
"104501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201040","將空花升到★3","1","56011119","0","56011119","501","3","6011","301"
"104501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201040","將空花升到★5","1","56011120","0","56011120","501","5","6011","301"
"104601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201041","將珠希成為夥伴","1","56011121","0","56011121","501","1","6011","301"
"104601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201041","將珠希升到★3","1","56011122","0","56011122","501","3","6011","301"
"104601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201041","將珠希升到★5","1","56011123","0","56011123","501","5","6011","301"
"104701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201042","將純成為夥伴","1","56011124","0","56011124","501","1","6011","301"
"104701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201042","將純升到★3","1","56011125","0","56011125","501","3","6011","301"
"104701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201042","將純升到★5","1","56011126","0","56011126","501","5","6011","301"
"104801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201043","將美冬成為夥伴","1","56011127","0","56011127","501","1","6011","301"
"104801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201043","將美冬升到★3","1","56011128","0","56011128","501","3","6011","301"
"104801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201043","將美冬升到★5","1","56011129","0","56011129","501","5","6011","301"
"104901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201044","將靜流成為夥伴","1","56011130","0","56011130","501","1","6011","301"
"104901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201044","將靜流升到★3","1","56011131","0","56011131","501","3","6011","301"
"104901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201044","將靜流升到★5","1","56011132","0","56011132","501","5","6011","301"
"105001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201045","將美咲成為夥伴","1","56011133","0","56011133","501","1","6011","301"
"105001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201045","將美咲升到★3","1","56011134","0","56011134","501","3","6011","301"
"105001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201045","將美咲升到★5","1","56011135","0","56011135","501","5","6011","301"
"105101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201046","將深月成為夥伴","1","56011136","0","56011136","501","1","6011","301"
"105101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201046","將深月升到★3","1","56011137","0","56011137","501","3","6011","301"
"105101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201046","將深月升到★5","1","56011138","0","56011138","501","5","6011","301"
"105201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201047","將莉瑪成為夥伴","1","56011139","0","56011139","501","1","6011","301"
"105201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201047","將莉瑪升到★3","1","56011140","0","56011140","501","3","6011","301"
"105201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201047","將莉瑪升到★5","1","56011141","0","56011141","501","5","6011","301"
"105301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201048","將莫妮卡成為夥伴","1","56011142","0","56011142","501","1","6011","301"
"105301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201048","將莫妮卡升到★3","1","56011143","0","56011143","501","3","6011","301"
"105301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201048","將莫妮卡升到★5","1","56011144","0","56011144","501","5","6011","301"
"105401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201049","將紡希成為夥伴","1","56011145","0","56011145","501","1","6011","301"
"105401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201049","將紡希升到★3","1","56011146","0","56011146","501","3","6011","301"
"105401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201049","將紡希升到★5","1","56011147","0","56011147","501","5","6011","301"
"105501","2030/04/01 14:59:59","2019/07/26 16:00:00","0","201050","將步未成為夥伴","1","56011148","0","56011148","501","1","6011","301"
"105501","2030/04/01 14:59:59","2019/07/26 16:00:00","0","201050","將步未升到★3","1","56011149","0","56011149","501","3","6011","301"
"105501","2030/04/01 14:59:59","2019/07/26 16:00:00","0","201050","將步未升到★5","1","56011150","0","56011150","501","5","6011","301"
"105601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201051","將流夏成為夥伴","1","56011151","0","56011151","501","1","6011","301"
"105601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201051","將流夏升到★3","1","56011152","0","56011152","501","3","6011","301"
"105601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201051","將流夏升到★5","1","56011153","0","56011153","501","5","6011","301"
"105701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201052","將吉塔成為夥伴","1","56011154","0","56011154","501","1","6011","301"
"105701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201052","將吉塔升到★3","1","56011155","0","56011155","501","3","6011","301"
"105701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201052","將吉塔升到★5","1","56011156","0","56011156","501","5","6011","301"
"105801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201053","將貪吃佩可成為夥伴","1","56011157","0","56011157","501","1","6011","301"
"105801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201053","將貪吃佩可升到★3","1","56011158","0","56011158","501","3","6011","301"
"105801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201053","將貪吃佩可升到★5","1","56011159","0","56011159","501","5","6011","301"
"105901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201054","將可可蘿成為夥伴","1","56011160","0","56011160","501","1","6011","301"
"105901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201054","將可可蘿升到★3","1","56011161","0","56011161","501","3","6011","301"
"105901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201054","將可可蘿升到★5","1","56011162","0","56011162","501","5","6011","301"
"106001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201055","將凱留成為夥伴","1","56011163","0","56011163","501","1","6011","301"
"106001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201055","將凱留升到★3","1","56011164","0","56011164","501","3","6011","301"
"106001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201055","將凱留升到★5","1","56011165","0","56011165","501","5","6011","301"
"106101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201056","將矛依未成為夥伴","1","56011166","0","56011166","501","1","6011","301"
"106101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201056","將矛依未升到★3","1","56011167","0","56011167","501","3","6011","301"
"106101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201056","將矛依未升到★5","1","56011168","0","56011168","501","5","6011","301"
"106301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201057","將亞里莎成為夥伴","1","56011169","0","56011169","501","1","6011","301"
"106301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201057","將亞里莎升到★3","1","56011170","0","56011170","501","3","6011","301"
"106301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201057","將亞里莎升到★5","1","56011171","0","56011171","501","5","6011","301"
"107101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201058","將克莉絲提娜成為夥伴","1","56011172","0","56011172","501","1","6011","301"
"107101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201058","將克莉絲提娜升到★3","1","56011173","0","56011173","501","3","6011","301"
"107101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201058","將克莉絲提娜升到★5","1","56011174","0","56011174","501","5","6011","301"
"107501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201059","將貪吃佩可（夏日）成為夥伴","1","56011175","0","56011175","501","1","6011","301"
"107501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201059","將貪吃佩可（夏日）升到★3","1","56011176","0","56011176","501","3","6011","301"
"107501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201059","將貪吃佩可（夏日）升到★5","1","56011177","0","56011177","501","5","6011","301"
"107601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201060","將可可蘿（夏日）成為夥伴","1","56011178","0","56011178","501","1","6011","301"
"107601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201060","將可可蘿（夏日）升到★3","1","56011179","0","56011179","501","3","6011","301"
"107601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201060","將可可蘿（夏日）升到★5","1","56011180","0","56011180","501","5","6011","301"
"107701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201061","將鈴莓（夏日）成為夥伴","1","56011181","0","56011181","501","1","6011","301"
"107701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201061","將鈴莓（夏日）升到★3","1","56011182","0","56011182","501","3","6011","301"
"107701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201061","將鈴莓（夏日）升到★5","1","56011183","0","56011183","501","5","6011","301"
"107801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201062","將凱留（夏日）成為夥伴","1","56011184","0","56011184","501","1","6011","301"
"107801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201062","將凱留（夏日）升到★3","1","56011185","0","56011185","501","3","6011","301"
"107801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201062","將凱留（夏日）升到★5","1","56011186","0","56011186","501","5","6011","301"
"107901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201063","將珠希（夏日）成為夥伴","1","56011187","0","56011187","501","1","6011","301"
"107901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201063","將珠希（夏日）升到★3","1","56011188","0","56011188","501","3","6011","301"
"107901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201063","將珠希（夏日）升到★5","1","56011189","0","56011189","501","5","6011","301"
"108001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201064","將美冬（夏日）成為夥伴","1","56011190","0","56011190","501","1","6011","301"
"108001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201064","將美冬（夏日）升到★3","1","56011191","0","56011191","501","3","6011","301"
"108001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201064","將美冬（夏日）升到★5","1","56011192","0","56011192","501","5","6011","301"
"108101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201065","將忍（萬聖節）成為夥伴","1","56011193","0","56011193","501","1","6011","301"
"108101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201065","將忍（萬聖節）升到★3","1","56011194","0","56011194","501","3","6011","301"
"108101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201065","將忍（萬聖節）升到★5","1","56011195","0","56011195","501","5","6011","301"
"108201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201066","將宮子（萬聖節）成為夥伴","1","56011196","0","56011196","501","1","6011","301"
"108201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201066","將宮子（萬聖節）升到★3","1","56011197","0","56011197","501","3","6011","301"
"108201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201066","將宮子（萬聖節）升到★5","1","56011198","0","56011198","501","5","6011","301"
"108301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201067","將美咲（萬聖節）成為夥伴","1","56011199","0","56011199","501","1","6011","301"
"108301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201067","將美咲（萬聖節）升到★3","1","56011200","0","56011200","501","3","6011","301"
"108301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201067","將美咲（萬聖節）升到★5","1","56011201","0","56011201","501","5","6011","301"
"108401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201068","將千歌（聖誕節）成為夥伴","1","56011202","0","56011202","501","1","6011","301"
"108401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201068","將千歌（聖誕節）升到★3","1","56011203","0","56011203","501","3","6011","301"
"108401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201068","將千歌（聖誕節）升到★5","1","56011204","0","56011204","501","5","6011","301"
"108501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201069","將胡桃（聖誕節）成為夥伴","1","56011205","0","56011205","501","1","6011","301"
"108501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201069","將胡桃（聖誕節）升到★3","1","56011206","0","56011206","501","3","6011","301"
"108501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201069","將胡桃（聖誕節）升到★5","1","56011207","0","56011207","501","5","6011","301"
"108601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201070","將綾音（聖誕節）成為夥伴","1","56011208","0","56011208","501","1","6011","301"
"108601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201070","將綾音（聖誕節）升到★3","1","56011209","0","56011209","501","3","6011","301"
"108601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201070","將綾音（聖誕節）升到★5","1","56011210","0","56011210","501","5","6011","301"
"108701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201071","將日和（新年）成為夥伴","1","56011211","0","56011211","501","1","6011","301"
"108701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201071","將日和（新年）升到★3","1","56011212","0","56011212","501","3","6011","301"
"108701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201071","將日和（新年）升到★5","1","56011213","0","56011213","501","5","6011","301"
"108801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201072","將優衣（新年）成為夥伴","1","56011214","0","56011214","501","1","6011","301"
"108801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201072","將優衣（新年）升到★3","1","56011215","0","56011215","501","3","6011","301"
"108801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201072","將優衣（新年）升到★5","1","56011216","0","56011216","501","5","6011","301"
"108901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201073","將怜（新年）成為夥伴","1","56011217","0","56011217","501","1","6011","301"
"108901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201073","將怜（新年）升到★3","1","56011218","0","56011218","501","3","6011","301"
"108901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201073","將怜（新年）升到★5","1","56011219","0","56011219","501","5","6011","301"
"109001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201074","將惠理子（情人節）成為夥伴","1","56011220","0","56011220","501","1","6011","301"
"109001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201074","將惠理子（情人節）升到★3","1","56011221","0","56011221","501","3","6011","301"
"109001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201074","將惠理子（情人節）升到★5","1","56011222","0","56011222","501","5","6011","301"
"109101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201075","將靜流（情人節）成為夥伴","1","56011223","0","56011223","501","1","6011","301"
"109101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201075","將靜流（情人節）升到★3","1","56011224","0","56011224","501","3","6011","301"
"109101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201075","將靜流（情人節）升到★5","1","56011225","0","56011225","501","5","6011","301"
"109201","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201076","將安成為夥伴","1","56011226","0","56011226","501","1","6011","301"
"109201","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201076","將安升到★3","1","56011227","0","56011227","501","3","6011","301"
"109201","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201076","將安升到★5","1","56011228","0","56011228","501","5","6011","301"
"109301","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201077","將露成為夥伴","1","56011229","0","56011229","501","1","6011","301"
"109301","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201077","將露升到★3","1","56011230","0","56011230","501","3","6011","301"
"109301","2030/04/01 14:59:59","2019/08/01 16:00:00","0","201077","將露升到★5","1","56011231","0","56011231","501","5","6011","301"
"109401","2030/04/01 14:59:59","2019/08/15 16:00:00","0","201078","將古蕾婭成為夥伴","1","56011232","0","56011232","501","1","6011","301"
"109401","2030/04/01 14:59:59","2019/08/15 16:00:00","0","201078","將古蕾婭升到★3","1","56011233","0","56011233","501","3","6011","301"
"109401","2030/04/01 14:59:59","2019/08/15 16:00:00","0","201078","將古蕾婭升到★5","1","56011234","0","56011234","501","5","6011","301"
"109501","2030/04/01 14:59:59","2019/09/02 16:00:00","0","201079","將空花（大江戶）成為夥伴","1","56011235","0","56011235","501","1","6011","301"
"109501","2030/04/01 14:59:59","2019/09/02 16:00:00","0","201079","將空花（大江戶）升到★3","1","56011236","0","56011236","501","3","6011","301"
"109501","2030/04/01 14:59:59","2019/09/02 16:00:00","0","201079","將空花（大江戶）升到★5","1","56011237","0","56011237","501","5","6011","301"
"109601","2030/04/01 14:59:59","2019/09/20 16:00:00","0","201080","將妮諾（大江戶）成為夥伴","1","56011238","0","56011238","501","1","6011","301"
"109601","2030/04/01 14:59:59","2019/09/20 16:00:00","0","201080","將妮諾（大江戶）升到★3","1","56011239","0","56011239","501","3","6011","301"
"109601","2030/04/01 14:59:59","2019/09/20 16:00:00","0","201080","將妮諾（大江戶）升到★5","1","56011240","0","56011240","501","5","6011","301"
"109701","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201081","將雷姆成為夥伴","1","56011241","0","56011241","501","1","6011","301"
"109701","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201081","將雷姆升到★3","1","56011242","0","56011242","501","3","6011","301"
"109701","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201081","將雷姆升到★5","1","56011243","0","56011243","501","5","6011","301"
"109801","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201082","將拉姆成為夥伴","1","56011244","0","56011244","501","1","6011","301"
"109801","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201082","將拉姆升到★3","1","56011245","0","56011245","501","3","6011","301"
"109801","2030/04/01 14:59:59","2019/10/01 16:00:00","0","201082","將拉姆升到★5","1","56011246","0","56011246","501","5","6011","301"
"109901","2030/04/01 14:59:59","2019/10/18 16:00:00","0","201083","將愛蜜莉雅成為夥伴","1","56011247","0","56011247","501","1","6011","301"
"109901","2030/04/01 14:59:59","2019/10/18 16:00:00","0","201083","將愛蜜莉雅升到★3","1","56011248","0","56011248","501","3","6011","301"
"109901","2030/04/01 14:59:59","2019/10/18 16:00:00","0","201083","將愛蜜莉雅升到★5","1","56011249","0","56011249","501","5","6011","301"
"110001","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201084","讓鈴奈（夏日）成為夥伴","1","56011250","0","56011250","501","1","6011","301"
"110001","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201084","將鈴奈（夏日）升到★3","1","56011251","0","56011251","501","3","6011","301"
"110001","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201084","將鈴奈（夏日）升到★5","1","56011252","0","56011252","501","5","6011","301"
"110101","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201085","讓伊緒（夏日）成為夥伴","1","56011253","0","56011253","501","1","6011","301"
"110101","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201085","將伊緒（夏日）升到★3","1","56011254","0","56011254","501","3","6011","301"
"110101","2030/04/01 14:59:59","2019/11/01 16:00:00","0","201085","將伊緒（夏日）升到★5","1","56011255","0","56011255","501","5","6011","301"
"110301","2030/04/01 14:59:59","2019/11/19 16:00:00","0","201086","讓咲戀（夏日）成為夥伴","1","56011256","0","56011256","501","1","6011","301"
"110301","2030/04/01 14:59:59","2019/11/19 16:00:00","0","201086","將咲戀（夏日）升到★3","1","56011257","0","56011257","501","3","6011","301"
"110301","2030/04/01 14:59:59","2019/11/19 16:00:00","0","201086","將咲戀（夏日）升到★5","1","56011258","0","56011258","501","5","6011","301"
"110401","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201087","讓真琴（夏日）成為夥伴","1","56011259","0","56011259","501","1","6011","301"
"110401","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201087","將真琴（夏日）升到★3","1","56011260","0","56011260","501","3","6011","301"
"110401","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201087","將真琴（夏日）升到★5","1","56011261","0","56011261","501","5","6011","301"
"110501","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201088","讓香織（夏日）成為夥伴","1","56011262","0","56011262","501","1","6011","301"
"110501","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201088","將香織（夏日）升到★3","1","56011263","0","56011263","501","3","6011","301"
"110501","2030/04/01 14:59:59","2019/12/02 16:00:00","0","201088","將香織（夏日）升到★5","1","56011264","0","56011264","501","5","6011","301"
"110601","2030/04/01 14:59:59","2019/12/16 16:00:00","0","201089","讓真步（夏日）成為夥伴","1","56011265","0","56011265","501","1","6011","301"
"110601","2030/04/01 14:59:59","2019/12/16 16:00:00","0","201089","將真步（夏日）升到★3","1","56011266","0","56011266","501","3","6011","301"
"110601","2030/04/01 14:59:59","2019/12/16 16:00:00","0","201089","將真步（夏日）升到★5","1","56011267","0","56011267","501","5","6011","301"
"107001","2030/04/01 14:59:59","2020/01/21 16:00:00","0","201090","讓似似花成為夥伴","1","56011268","0","56011268","501","1","6011","301"
"107001","2030/04/01 14:59:59","2020/01/21 16:00:00","0","201090","將似似花升到★3","1","56011269","0","56011269","501","3","6011","301"
"107001","2030/04/01 14:59:59","2020/01/21 16:00:00","0","201090","將似似花升到★5","1","56011270","0","56011270","501","5","6011","301"
"105801","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201053","將貪吃佩可升到★6","1","56011271","0","56011271","501","6","6011","301"
"105901","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201054","將可可蘿升到★6","1","56011272","0","56011272","501","6","6011","301"
"106001","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201055","將凱留升到★6","1","56011273","0","56011273","501","6","6011","301"
"110701","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201091","讓碧（插班生）成為夥伴","1","56011274","0","56011274","501","1","6011","301"
"110701","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201091","將碧（插班生）升到★3","1","56011275","0","56011275","501","3","6011","301"
"110701","2030/04/01 14:59:59","2020/01/02 16:00:00","0","201091","將碧（插班生）升到★5","1","56011276","0","56011276","501","5","6011","301"
"110801","2030/04/01 14:59:59","2020/01/10 16:00:00","0","201092","讓克蘿依成為夥伴","1","56011277","0","56011277","501","1","6011","301"
"110801","2030/04/01 14:59:59","2020/01/10 16:00:00","0","201092","將克蘿依升到★3","1","56011278","0","56011278","501","3","6011","301"
"110801","2030/04/01 14:59:59","2020/01/10 16:00:00","0","201092","將克蘿依升到★5","1","56011279","0","56011279","501","5","6011","301"
"111101","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201093","讓鏡華（萬聖節）成為夥伴","1","56011280","0","56011280","501","1","6011","301"
"111101","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201093","將鏡華（萬聖節）升到★3","1","56011281","0","56011281","501","3","6011","301"
"111101","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201093","將鏡華（萬聖節）升到★5","1","56011282","0","56011282","501","5","6011","301"
"111201","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201094","讓禊（萬聖節）成為夥伴","1","56011283","0","56011283","501","1","6011","301"
"111201","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201094","將禊（萬聖節）升到★3","1","56011284","0","56011284","501","3","6011","301"
"111201","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201094","將禊（萬聖節）升到★5","1","56011285","0","56011285","501","5","6011","301"
"101101","2030/04/01 14:59:59","2020/02/04 16:00:00","0","201011","將璃乃升到★6","1","56011286","0","56011286","501","6","6011","301"
"111301","2030/04/01 14:59:59","2020/02/19 16:00:00","0","201095","讓美美（萬聖節）成為夥伴","1","56011287","0","56011287","501","1","6011","301"
"111301","2030/04/01 14:59:59","2020/02/19 16:00:00","0","201095","將美美（萬聖節）升到★3","1","56011288","0","56011288","501","3","6011","301"
"111301","2030/04/01 14:59:59","2020/02/19 16:00:00","0","201095","將美美（萬聖節）升到★5","1","56011289","0","56011289","501","5","6011","301"
