2793a84f68bda326380b2d10509d30a8238e975a2d5abba32c7f1ffcc8269264,84e3e877ad742d4abdac6f5a92b2ccbcbe8ec1cbc91b62b4765023a4ed57c376,ece6495979cff180099fe5e3705d8be663f18039b91abff9f4a84b4d7bdf0af2,6f83c2c37ec3d7480c65bac37b297ac2237a745686c8bb5c474553155532f567,f4956be620cba867f2f51ba9182e30aad91f62ed0ee410831af1d38cc0e24d8d,6037d6c58065740d7ed76018031bfb5335d055a64f12ec14d5b8abb35ca5d4fe,1c090cb2f9d5175d35a0d990ddad4d7a98a93e92fe29ea9115fdad184e284ee3,e20517565f94e66011b2c66cd3599f36af6bd7ac3cba68ef46fa4b74fcf1dd0a,d64efb7c81fbec63c3aed13e27e100f6857325360cb75d19ec1cd57834549fc1
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002039","298","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002039","299","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002039","300","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003028","301","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003028","302","12"
"93001","250","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","18001005","303","6"
"93001","250","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","18001006","304","6"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002032","305","8"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002040","306","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002040","307","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002040","308","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003029","309","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003029","310","12"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002033","311","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002034","312","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21003002","313","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21103002","314","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003030","315","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003030","316","12"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002041","317","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002041","318","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002041","319","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003031","320","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003031","321","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003032","322","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003032","323","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003033","324","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003033","325","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003034","326","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003034","327","12"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002042","328","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002042","329","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002042","330","2"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002035","331","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002036","332","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002037","333","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002038","334","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002039","335","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005040","336","8"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002043","337","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002043","338","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002043","339","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002044","340","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002044","341","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002044","342","2"
"4101404","1","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","27004003","343","18"
"23003","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","18002001","350","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003035","1001","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003035","1002","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003036","1003","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003036","1004","12"
"91002","500","1","2019/07/01 16:00:00","2030/04/01 14:59:59","-1","28006003","10095","8"
"0","30","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001001","10001003","5"
"94002","30000","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001001","10001004","12"
"91002","10","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001001","10001005","8"
"0","40","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11003001","10001006","5"
"20002","2","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11003001","10001007","2"
"91002","10","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11003001","10001008","8"
"0","20","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","13002001","10001009","5"
"0","20","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","18004001","10001010","5"
"0","25","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","16006001","10001011","5"
"0","25","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","16007001","10001012","5"
"22001","3","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","16007001","10001013","2"
"0","30","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11004001","10001014","5"
"20002","2","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11004001","10001015","2"
"90007","500","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11004001","10001016","2"
"0","40","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11005001","10001017","5"
"94002","30000","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11005001","10001018","12"
"90007","500","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11005001","10001019","2"
"0","60","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001001","10001023","5"
"0","40","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14001001","10001024","5"
"94002","80000","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14001001","10001025","12"
"20003","2","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14001001","10001026","2"
"0","50","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14003001","10001027","5"
"94002","140000","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14003001","10001028","12"
"22002","4","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","14003001","10001029","2"
"94002","30000","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001001","10001030","12"
"91002","10","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001001","10001031","8"
"0","80","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11003001","10001032","5"
"20002","2","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11003001","10001033","2"
"91002","10","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11003001","10001034","8"
"0","40","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","13002001","10001035","5"
"0","40","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","18004001","10001036","5"
"0","50","1","2023/04/17 05:00:00","2024/06/14 15:59:59","39","16006001","10001037","5"
"0","50","1","2023/04/17 05:00:00","2024/06/14 15:59:59","39","16007001","10001038","5"
"22001","3","1","2023/04/17 05:00:00","2024/06/14 15:59:59","39","16007001","10001039","2"
"0","60","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11004001","10001040","5"
"20002","2","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11004001","10001041","2"
"90007","500","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11004001","10001042","2"
"0","80","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11005001","10001043","5"
"94002","30000","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11005001","10001044","12"
"90007","500","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11005001","10001045","2"
"0","80","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14001001","10001046","5"
"94002","80000","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14001001","10001047","12"
"20003","2","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14001001","10001048","2"
"0","100","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14003001","10001049","5"
"94002","140000","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14003001","10001050","12"
"22002","4","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","14003001","10001051","2"
"0","20","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11101001","10001114","5"
"20003","2","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11101001","10001115","2"
"0","30","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001002","10001121","5"
"94002","30000","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001002","10001122","12"
"23001","6","1","2021/02/09 05:00:00","2023/04/17 04:59:59","39","11001002","10001123","2"
"0","40","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11101001","10001152","5"
"20003","2","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11101001","10001153","2"
"0","60","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001002","10001154","5"
"94002","30000","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001002","10001155","12"
"23001","6","1","2023/04/17 05:00:00","2030/12/31 23:59:59","39","11001002","10001156","2"
"0","30","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001001","10040003","5"
"94002","40000","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001001","10040004","12"
"91002","10","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001001","10040005","8"
"0","45","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11003001","10040006","5"
"20002","6","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11003001","10040007","2"
"91002","10","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11003001","10040008","8"
"0","20","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","13002001","10040009","5"
"0","20","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","18004001","10040010","5"
"0","25","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","16006001","10040011","5"
"0","25","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","16007001","10040012","5"
"22001","3","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","16007001","10040013","2"
"0","30","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11004001","10040014","5"
"20002","6","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11004001","10040015","2"
"90007","500","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11004001","10040016","2"
"0","45","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11005001","10040017","5"
"94002","40000","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11005001","10040018","12"
"90007","500","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11005001","10040019","2"
"0","60","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001001","10040023","5"
"0","45","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14001001","10040024","5"
"94002","100000","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14001001","10040025","12"
"20003","3","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14001001","10040026","2"
"0","55","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14003001","10040027","5"
"94002","180000","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14003001","10040028","12"
"22002","4","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","14003001","10040029","2"
"94002","40000","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001001","10040030","12"
"91002","10","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001001","10040031","8"
"0","90","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11003001","10040032","5"
"20002","6","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11003001","10040033","2"
"91002","10","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11003001","10040034","8"
"0","40","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","13002001","10040035","5"
"0","40","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","18004001","10040036","5"
"0","50","40","2023/04/17 05:00:00","2024/06/14 15:59:59","54","16006001","10040037","5"
"0","50","40","2023/04/17 05:00:00","2024/06/14 15:59:59","54","16007001","10040038","5"
"22001","3","40","2023/04/17 05:00:00","2024/06/14 15:59:59","54","16007001","10040039","2"
"0","60","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11004001","10040040","5"
"20002","6","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11004001","10040041","2"
"90007","500","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11004001","10040042","2"
"0","90","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11005001","10040043","5"
"94002","40000","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11005001","10040044","12"
"90007","500","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11005001","10040045","2"
"0","90","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14001001","10040046","5"
"94002","100000","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14001001","10040047","12"
"20003","3","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14001001","10040048","2"
"0","110","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14003001","10040049","5"
"94002","180000","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14003001","10040050","12"
"22002","4","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","14003001","10040051","2"
"0","20","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11101001","10040114","5"
"20003","3","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11101001","10040115","2"
"0","35","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001002","10040121","5"
"94002","40000","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001002","10040122","12"
"23001","6","40","2021/02/09 05:00:00","2023/04/17 04:59:59","54","11001002","10040123","2"
"0","40","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11101001","10040152","5"
"20003","3","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11101001","10040153","2"
"0","70","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001002","10040154","5"
"94002","40000","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001002","10040155","12"
"23001","6","40","2023/04/17 05:00:00","2030/12/31 23:59:59","54","11001002","10040156","2"
"0","35","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001001","10055003","5"
"94002","50000","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001001","10055004","12"
"91002","10","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001001","10055005","8"
"0","45","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11003001","10055006","5"
"20002","10","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11003001","10055007","2"
"91002","10","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11003001","10055008","8"
"0","20","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","13002001","10055009","5"
"0","20","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","18004001","10055010","5"
"0","30","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","16006001","10055011","5"
"0","30","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","16007001","10055012","5"
"22001","3","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","16007001","10055013","2"
"0","35","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11004001","10055014","5"
"20002","10","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11004001","10055015","2"
"90007","500","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11004001","10055016","2"
"0","45","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11005001","10055017","5"
"94002","50000","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11005001","10055018","12"
"90007","500","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11005001","10055019","2"
"0","70","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001001","10055023","5"
"0","45","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14001001","10055024","5"
"94002","120000","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14001001","10055025","12"
"20003","4","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14001001","10055026","2"
"0","60","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14003001","10055027","5"
"94002","220000","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14003001","10055028","12"
"22002","4","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","14003001","10055029","2"
"94002","50000","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001001","10055030","12"
"91002","10","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001001","10055031","8"
"0","90","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11003001","10055032","5"
"20002","10","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11003001","10055033","2"
"91002","10","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11003001","10055034","8"
"0","40","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","13002001","10055035","5"
"0","40","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","18004001","10055036","5"
"0","60","55","2023/04/17 05:00:00","2024/06/14 15:59:59","74","16006001","10055037","5"
"0","60","55","2023/04/17 05:00:00","2024/06/14 15:59:59","74","16007001","10055038","5"
"22001","3","55","2023/04/17 05:00:00","2024/06/14 15:59:59","74","16007001","10055039","2"
"0","70","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11004001","10055040","5"
"20002","10","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11004001","10055041","2"
"90007","500","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11004001","10055042","2"
"0","90","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11005001","10055043","5"
"94002","50000","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11005001","10055044","12"
"90007","500","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11005001","10055045","2"
"0","90","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14001001","10055046","5"
"94002","120000","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14001001","10055047","12"
"20003","4","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14001001","10055048","2"
"0","120","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14003001","10055049","5"
"94002","220000","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14003001","10055050","12"
"22002","4","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","14003001","10055051","2"
"0","20","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11101001","10055114","5"
"20003","4","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11101001","10055115","2"
"0","35","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001002","10055121","5"
"94002","50000","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001002","10055122","12"
"23001","6","55","2021/02/09 05:00:00","2023/04/17 04:59:59","74","11001002","10055123","2"
"0","40","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11101001","10055152","5"
"20003","4","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11101001","10055153","2"
"0","70","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001002","10055154","5"
"94002","50000","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001002","10055155","12"
"23001","6","55","2023/04/17 05:00:00","2030/12/31 23:59:59","74","11001002","10055156","2"
"0","35","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001001","10075003","5"
"94002","60000","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001001","10075004","12"
"91002","10","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001001","10075005","8"
"0","50","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11003001","10075006","5"
"20002","14","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11003001","10075007","2"
"91002","10","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11003001","10075008","8"
"0","25","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","13002001","10075009","5"
"0","25","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","18004001","10075010","5"
"0","30","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","16006001","10075011","5"
"0","30","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","16007001","10075012","5"
"22001","3","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","16007001","10075013","2"
"0","35","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11004001","10075014","5"
"20002","14","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11004001","10075015","2"
"90007","500","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11004001","10075016","2"
"0","50","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11005001","10075017","5"
"94002","60000","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11005001","10075018","12"
"90007","500","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11005001","10075019","2"
"0","70","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001001","10075023","5"
"0","45","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14001001","10075024","5"
"94002","150000","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14001001","10075025","12"
"20003","5","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14001001","10075026","2"
"0","60","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14003001","10075027","5"
"94002","250000","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14003001","10075028","12"
"22002","4","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","14003001","10075029","2"
"94002","60000","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001001","10075030","12"
"91002","10","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001001","10075031","8"
"0","100","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11003001","10075032","5"
"20002","14","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11003001","10075033","2"
"91002","10","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11003001","10075034","8"
"0","50","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","13002001","10075035","5"
"0","50","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","18004001","10075036","5"
"0","60","75","2023/04/17 05:00:00","2024/06/14 15:59:59","94","16006001","10075037","5"
"0","60","75","2023/04/17 05:00:00","2024/06/14 15:59:59","94","16007001","10075038","5"
"22001","3","75","2023/04/17 05:00:00","2024/06/14 15:59:59","94","16007001","10075039","2"
"0","70","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11004001","10075040","5"
"20002","14","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11004001","10075041","2"
"90007","500","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11004001","10075042","2"
"0","100","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11005001","10075043","5"
"94002","60000","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11005001","10075044","12"
"90007","500","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11005001","10075045","2"
"0","90","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14001001","10075046","5"
"94002","150000","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14001001","10075047","12"
"20003","5","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14001001","10075048","2"
"0","120","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14003001","10075049","5"
"94002","250000","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14003001","10075050","12"
"22002","4","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","14003001","10075051","2"
"0","25","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11101001","10075114","5"
"20003","5","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11101001","10075115","2"
"0","35","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001002","10075121","5"
"94002","60000","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001002","10075122","12"
"23001","6","75","2021/02/09 05:00:00","2023/04/17 04:59:59","94","11001002","10075123","2"
"0","50","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11101001","10075152","5"
"20003","5","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11101001","10075153","2"
"0","70","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001002","10075154","5"
"94002","60000","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001002","10075155","12"
"23001","6","75","2023/04/17 05:00:00","2030/12/31 23:59:59","94","11001002","10075156","2"
"0","40","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001001","10095003","5"
"94002","70000","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001001","10095004","12"
"91002","10","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001001","10095005","8"
"0","50","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11003001","10095006","5"
"20002","18","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11003001","10095007","2"
"91002","10","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11003001","10095008","8"
"0","25","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","13002001","10095009","5"
"0","25","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","18004001","10095010","5"
"0","30","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","16006001","10095011","5"
"0","30","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","16007001","10095012","5"
"22001","3","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","16007001","10095013","2"
"0","40","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11004001","10095014","5"
"20002","18","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11004001","10095015","2"
"90007","500","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11004001","10095016","2"
