51eddc231c03327a427ae7b869cb361549be19e6b255589eb9d1b4cc26417c0a,4efa502b838a58418585c0aec30881cbf4ae0ba4a686ebcbeb601fdbc526dd30,f4a0a9cdeff98588baf5a3590b62df9b1af8f998ab36a19cd3b044920b706b77,893459f2f319a25406c43dd494d2b0da09b01c122cec288660117f19960c26ef,ec35a885c9fe78205c484d44e85ebfa320cc320a0f0974dbd2b4fde33318775f,21fe5070a144de1e6a30f3c86f8a9d87e646e0c241df4b0ace04335a5359e37d,6c48a5bb6035c5287f95216626da56dcc062612818b6e52f6c0287fea6d270f3,113f39596d8b8e146f501a43a99a48e30872c416af8dc66d5b15c7a33ae4d13d,9425b7df8d7be4457a864d08898cede79ee52938ab4cf51e86929e502bcfb142,726d26e539e5f88a9b5898a3bcdfd7c25dd135c8c545d97702523523f740224d,afe434040921f85b5ca4e2d407b2fc11684ca61a82bb6f59d65f2beded49ed1f,78c417cd0dd87be1068eaf61ba9fd4cb18f059c5bcc487eab14abe830896b637,c807296f8f7bba550338e539c51072a7def13470f442e9d992d0be1d36d50900,bf759ba588d45ee3207169b54e8384ca4a7ece2f64b8c6adb82f264a43ed56ab,41345e57526d8e660250af36202bb553e64137712c2430008469b1ab005b67b1,3f4354b1bef1c5041e0d0be74f7c86c7cf788d8559428c5cdec0626bd07fa5da,6644b334b9b72bc671b9992d28c727efe0d2b0e9a2984ab79bcbdc426e2d09f9,998810298699d0acb78c3321a49b310c11660914ff936dd5caea2c2ff1341fba,1b44855eeb1599d44dd0d1f49203b5f803917e1ef60f74e2884be859291008c8,5418620788fe1349c0491c7b3e0a390f2a3c21c1eee36691ef5307c72972b5f0,e2f203ff0814f8ade2cb13f578fb455ba3162060589118a30f781f71b122e279,3ea2367260619886c93293a86c6265f3afcb14e16ca47a372a574ebfb20a9099,a4c5617ff57ce26e39be17b7ebfac01e88edab1e4559cd0700049b9cda6916a7,5de5a2427472f3c6dbcc3b0ac34e5e4646155cde68abc29e53b5cfe896084362,ccc5c40c8773f2b7b02a1081b1b0d78c41fb076fbdfa7874a6977b5ddeb25a6d,08498c465f37bd5779e56585d44ed97a83ec86e3e2422b658d2da4e85f8c0f3b,fe85b310f38b2454505b7db28b837f1bcd79adeb2fd079493b58251473e3fcac,150acd7d14b3e6756e1afa5c17d085835d2bbf42191b6c92cff57a3ab7e609f6,0ee3327be1d6829dcfff183cca6cd6de18ac4f2f842fc51185d2647f24801161,851268e2955184fcfc84324d473b3a730aad4fe42b06a4b70297344b5b2fd16a,f7a16196a8c9d49a55f59c2bd97604b2a87dc2b503a6f6282cf4ba9cc5d71824,aada5fd2aa65fc1fd3f55726b00b9c0cddd725cd0c986b75d490544d69eb6b70,d9900bd1a07d6bacba5d3316a9acb4cb925828c09bb34da280a67da6de2d37cd,ef369df3a76f60f06f8b4b52d7c00f7b37e5fe6d784389972a7f7bf7266749b6,0d3d0302339b007fb59395ad34e367b93a8ae07a06145e7e3631090d4ba6ce38,7befe07ad24869154cfb0cb88c9b3dd4649cda22c90f275fb405cd21bee2b2e4,c437eb3a3757809eae3fb910076ad202c5fc787f53273d10799ce73bbd337043,98470f4b579b8e4048a27f0750e77e5d8c74b9e58e82d65270b17004c2576cef,bfc6b0c5f38c11bf7d264a0d2d64870dd5efdf50239c22c865afcbe5de61e3dd,af21adeca3e0f1abb5df8493398c80136b4a181cd42eb3d17c61a0d28d79a60d,f1a10d02ef3419b71b0c579919be64dc7a6142f2bc5bbb365ab21a32c26d7358,897954b9e8c52d9062503095b23fc2da3860e5884876f210af6cf072aba85b40,5454a2bbecef9ea615e22129822d840d685674f51449cea23b930c0c76682825,7a8b7a6542bd0e159bcd4b4fbcbc88850d8bb3563d266254849384e20b4695fc
"200000001","0","1380","1","0","0","0","0","0","0","3670","0","1380","0","3670","0","0","0","0","257300","0","3670","0","3670","0","0","0","0","3670","39","0","惡魔寶寶","0","0","0","810109205","79810789","3670","0","103629","0","0","367","0"
"200000001","0","4625","1","0","0","0","0","0","0","3690","0","2775","0","3690","0","0","0","0","251200","0","3690","0","3690","59088","0","0","0","3690","39","0","哥布林護衛","0","0","0","810109301","95349646","3690","0","0","0","0","369","0"
"200000001","0","4818","38","0","1","5","0","0","40","369","0","5465","0","369","0","0","0","0","604701","0","369","0","369","103947","26","0","794","369","39","0","純的闇影","0","0","0","810109302","89677738","369","0","0","0","69","369","6"
"200000001","0","5097","38","0","1","20","0","0","25","369","0","4127","0","369","0","0","0","0","619101","0","369","0","369","0","12","0","0","369","39","0","空花（黑暗）的闇影","0","185","0","810109303","86973153","369","0","108870","0","86","369","5"
"200000001","0","5655","38","0","1","5","0","0","38","369","0","3736","0","369","0","0","0","0","627601","0","369","0","369","106043","23","0","1382","369","39","0","流夏（薩拉薩利亞）的闇影","0","0","0","810109304","86930745","369","0","0","0","51","369","5"
"200000001","0","1388","1","0","0","0","0","0","0","3690","0","1388","0","3690","0","0","0","0","256200","0","3690","0","3690","74971","0","0","0","3690","39","0","遷徙之鳶","0","0","0","810109305","90821479","3690","0","0","0","0","369","0"
"200000001","0","1590","1","0","0","0","0","0","0","3710","0","2550","0","3710","0","0","0","0","251300","0","3710","0","3710","50936","0","0","0","3710","39","0","叢林護衛","0","0","0","810109401","135209061","3710","0","0","0","0","371","0"
"200000001","0","2790","1","0","0","0","0","0","0","3710","0","2790","0","3710","0","0","0","0","252600","0","3710","0","3710","0","0","0","0","3710","39","0","軟泥怪","0","0","0","810109402","80276663","3710","0","166172","0","0","371","0"
"200000001","0","622","39","0","1","17","0","0","36","371","0","816","0","371","0","0","0","0","680601","0","371","0","371","0","0","0","0","371","39","0","凱留（公主）的闇影","0","3079","0","810109403","59508291","371","0","185718","0","123","371","5"
"200000001","0","2790","1","0","0","0","0","0","0","3710","0","2790","0","3710","0","0","0","0","256900","0","3710","0","3710","0","0","0","0","3710","39","0","岩窟蝸牛","0","0","0","810109404","81163554","3710","0","9845","0","1113","371","0"
"200000001","0","1905","39","0","1","23","0","0","39","371","0","2095","0","371","0","0","0","0","600802","0","371","0","371","0","0","0","0","371","39","0","雪的闇影","0","1469","0","810109405","67660050","371","0","189260","0","151","371","6"
"200000001","0","4063","1","0","0","0","0","0","0","3720","0","4063","0","3720","0","0","0","0","251100","0","3720","0","3720","41867","0","0","0","3720","39","0","岩龜暴君","0","0","0","810109501","112815306","3720","0","0","0","0","372","0"
"200000001","0","3730","1","0","0","0","0","0","0","3720","0","3730","0","3720","0","0","0","0","253200","0","3720","0","3720","48080","0","0","0","3720","39","0","沙塵野豬","0","0","0","810109502","85138086","3720","0","0","0","0","372","0"
"200000001","0","5289","39","0","1","20","0","0","25","372","0","4308","0","372","0","0","0","0","619101","0","372","0","372","0","12","0","0","372","39","0","空花（黑暗）的闇影","0","185","0","810109503","78082495","372","0","90683","0","86","372","5"
"200000001","0","2798","1","0","0","0","0","0","0","3720","0","2798","0","3720","0","0","0","0","253700","0","3720","0","3720","150345","0","0","0","3720","39","0","鼠妖","0","0","0","810109504","80519674","3720","0","0","0","0","372","0"
"200000001","0","2520","39","0","1","2","0","0","44","372","0","2649","0","372","0","0","0","0","616701","0","372","0","372","166236","30","0","1889","372","49","0","碧（工作服）的闇影","0","0","0","810109505","67097795","372","0","0","0","32","372","5"
"200000001","0","2813","1","0","0","0","0","0","0","3740","0","4688","0","3740","0","0","0","0","251300","0","3740","0","3740","64151","0","0","0","3740","39","0","叢林護衛","0","0","0","810109601","96975428","3740","0","0","0","0","374","0"
"200000001","0","4383","39","0","1","4","0","0","38","374","0","4307","0","374","0","0","0","0","602101","0","374","0","374","147561","36","0","672","374","39","0","胡桃的闇影","0","0","0","810109602","87272937","374","0","0","0","59","374","6"
"200000001","0","3369","39","0","1","3","0","0","38","374","0","2972","0","374","0","0","0","0","604801","0","374","0","374","209352","32","0","1429","374","42","0","美冬的闇影","0","0","0","810109603","79040255","374","0","0","0","62","374","6"
"200000001","0","4324","39","0","1","4","0","0","38","374","0","5559","0","374","0","0","0","0","602601","0","374","0","374","131888","43","0","273","374","39","0","鈴的闇影","0","0","0","810109604","87313019","374","0","0","0","2960","374","6"
"200000001","0","2813","1","0","0","0","0","0","0","3740","0","2813","0","3740","0","0","0","0","254300","0","3740","0","3740","12479","0","0","0","3740","39","0","臭鼬","0","0","0","810109605","90295541","3740","0","0","0","0","374","0"
"300000008","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217305","0","1","0","0","0","0","0","0","0","100","0","爆裂敵人","0","0","0","810109606","1000000000","0","0","0","0","0","450","1"
"300000008","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217303","0","0","0","0","0","0","0","0","0","100","0","爆裂敵人","0","0","20","810109607","1000000000","0","0","0","0","0","450","1"
"200000001","0","7540","1","0","0","0","0","0","0","3760","0","1885","0","3760","0","0","0","0","250700","0","3760","0","3760","42941","0","0","0","3760","39","0","魔像","0","0","0","810109701","88921465","3760","0","0","0","0","376","0"
"200000001","0","1885","1","0","0","0","0","0","0","3760","0","1885","0","3760","0","0","0","0","250600","0","3760","0","3760","0","0","0","0","3760","39","0","小狸貓","0","0","0","810109702","93980874","3760","0","29658","0","0","376","0"
"200000001","0","4854","39","0","1","5","0","0","30","376","0","3972","0","376","0","0","0","0","624201","0","376","0","376","102765","26","0","849","376","39","0","純（聖誕節）的闇影","0","0","0","810109703","79317176","376","0","0","0","39","376","5"
"200000001","0","2828","1","0","0","0","0","0","0","3760","0","2828","0","3760","0","0","0","0","252600","0","3760","0","3760","0","0","0","0","3760","39","0","軟泥怪","0","0","0","810109704","81685401","3760","0","165884","0","0","376","0"
"200000001","0","859","39","0","0","17","0","0","34","376","0","895","0","376","0","0","0","0","626501","0","376","0","376","0","0","0","0","376","39","0","萊拉耶爾的闇影","0","3177","0","810109705","62311710","376","0","196809","0","45","376","5"
"200000001","0","1895","1","0","0","0","0","0","0","3780","0","7580","0","3780","0","0","0","0","250800","0","3780","0","3780","43476","0","0","0","3780","39","0","青藍魔像","0","0","0","810109801","89370651","3780","0","0","0","0","378","0"
"200000001","0","1543","1","0","0","0","0","0","0","3780","0","2538","0","3780","0","0","0","0","251300","0","3780","0","3780","50804","0","0","0","3780","39","0","叢林護衛","0","0","0","810109802","137147212","3780","0","0","0","0","378","0"
"200000001","0","1751","39","0","1","0","0","0","39","378","0","1462","0","378","0","0","0","0","616901","0","378","0","378","166898","13","0","1759","378","39","0","美冬（工作服）的闇影","0","0","0","810109803","65834510","378","0","0","0","35","378","5"
"200000001","0","2369","1","0","0","0","0","0","0","3780","0","2369","0","3780","0","0","0","0","255300","0","3780","0","3780","179627","0","0","0","3780","39","0","熔岩魚","0","0","0","810109804","80131504","3780","0","0","0","0","378","0"
"200000001","0","2238","39","0","1","28","0","0","28","378","0","2624","0","378","0","0","0","0","619001","0","378","0","378","0","3","0","0","378","39","0","伊緒（黑暗）的闇影","0","1434","0","810109805","69509147","378","0","164998","0","158","378","5"
"200000001","0","3810","1","0","0","0","0","0","0","3800","0","3810","0","3800","0","0","0","0","251600","0","3800","0","3800","60966","0","0","0","3800","39","0","狂野角鹿","0","0","0","810109901","93724678","3800","0","0","0","0","380","0"
"200000001","0","3810","1","0","0","0","0","0","0","3800","0","5715","0","3800","0","0","0","0","251000","0","3800","0","3800","71011","0","0","0","3800","39","0","生者劍士像","0","0","0","810109902","90861505","3800","0","0","0","0","380","0"
"200000001","0","4985","40","0","1","4","0","0","63","380","0","6026","0","380","0","0","0","0","605601","0","380","0","380","118794","42","0","1443","380","39","0","流夏的闇影","0","0","0","810109903","87834838","380","0","0","0","61","380","6"
"200000001","0","915","40","0","2","1","0","0","49","380","0","788","0","380","0","0","0","0","611502","0","380","0","380","300348","3","0","3237","380","44","0","克莉絲提娜（聖誕節）的闇影","0","0","0","810109904","72393529","380","0","0","0","30","380","5"
"200000001","0","1429","1","0","0","0","0","0","0","3800","0","1429","0","3800","0","0","0","0","256400","0","3800","0","3800","266907","0","0","0","3800","39","0","小小格里芬","0","0","0","810109905","90166458","3800","0","0","0","0","380","0"
"300000039","0","2000","1","0","0","0","0","0","40","0","0","2000","0","50000","0","0","0","0","300704","0","50000","0","0","16000","0","0","0","50000","60","0","獸人酋長","0","0","0","810110001","370000000","0","0","0","0","0","400","1"
"300000008","150","0","1","0","0","0","0","0","0","2000","9000","0","0","0","0","0","0","0","217300","0","0","0","0","0","0","0","0","2000","100","0","爆裂敵人","0","0","0","810110002","1000000000","100","0","0","0","0","400","1"
"300000008","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217301","0","250","0","0","0","0","10","0","0","100","0","爆裂敵人","0","0","0","810110003","1000000000","0","0","0","0","0","400","1"
"300000008","5000","0","1","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217302","0","0","0","0","0","0","0","0","0","100","0","爆裂敵人","0","0","6000","810110004","1000000000","0","0","0","0","0","400","1"
"200000001","0","845","1","0","0","0","0","0","0","3010","0","1902","0","3010","0","0","0","0","251000","0","3010","0","3010","375","0","0","0","3010","42","0","生者劍士","0","0","0","820100101","1693693","3010","0","0","0","0","301","0"
"200000001","0","926","32","0","1","21","0","0","20","301","0","1141","0","301","0","0","0","0","617301","0","301","0","301","0","3","0","0","301","42","0","千歌（夏日）的闇影","0","522","0","820100102","708143","301","0","5599","0","1470","301","5"
"200000001","0","317","1","0","0","0","0","0","0","3010","0","476","0","3010","0","0","0","0","256000","0","3010","0","3010","0","0","0","0","3010","42","0","翼耳兔","0","0","0","820100103","1598848","3010","0","4211","0","0","301","0"
"200000001","0","376","32","0","1","30","0","0","18","301","0","529","0","301","0","0","0","0","615701","0","301","0","301","0","0","0","0","301","42","0","霞（夏日）的闇影","0","1430","0","820100104","463716","301","0","7113","0","146","301","5"
"200000001","0","317","1","0","0","0","0","0","0","3010","0","476","0","3010","0","0","0","0","256300","0","3010","0","3010","0","0","0","0","3010","42","0","搗蛋惡魔","0","0","0","820100105","1556566","3010","0","4274","0","0","301","0"
"200000001","0","906","1","0","0","0","0","0","0","3010","0","2265","0","3010","0","0","0","0","252900","0","3010","0","3010","4956","0","0","0","3010","42","0","高等獸人","0","0","0","820100201","7557183","3010","0","0","0","0","301","0"
"200000001","0","1208","1","0","0","0","0","0","0","3010","0","1812","0","3010","0","0","0","0","251700","0","3010","0","3010","5092","0","0","0","3010","42","0","冰雪角鹿","0","0","0","820100202","7285183","3010","0","0","0","0","301","0"
"200000001","0","2191","32","0","1","20","0","0","19","301","0","3031","0","301","0","0","0","0","609501","0","301","0","301","0","12","0","0","301","42","0","空花（大江戶）的闇影","0","120","0","820100203","5287114","301","0","13901","0","207","301","5"
"200000001","0","597","32","0","1","0","0","0","45","301","0","743","0","301","0","0","0","0","601601","0","301","0","301","36724","3","0","1918","301","68","0","鈴奈的闇影","0","0","0","820100204","3813236","301","0","0","0","30","301","6"
"200000001","0","453","1","0","0","0","0","0","0","3010","0","680","0","3010","0","0","0","0","255900","0","3010","0","3010","11521","0","0","0","3010","42","0","狗頭刺客","0","0","0","820100205","6751357","3010","0","0","0","0","301","0"
"200000001","0","604","1","0","0","0","0","0","0","3010","0","3624","0","3010","0","0","0","0","250800","0","3010","0","3010","7141","0","0","0","3010","42","0","青藍魔像","0","0","0","820100301","9335824","3010","0","0","0","0","301","0"
"200000001","0","906","1","0","0","0","0","0","0","3010","0","2265","0","3010","0","0","0","0","251300","0","3010","0","3010","8321","0","0","0","3010","42","0","叢林護衛","0","0","0","820100302","8734904","3010","0","0","0","0","301","0"
"200000001","0","2162","32","0","1","6","0","0","23","301","0","3105","0","301","0","0","0","0","604503","0","301","0","301","18814","22","0","876","301","42","0","空花的闇影","0","60","0","820100303","6806834","301","0","0","0","255","301","6"
"200000001","0","2554","32","0","1","5","0","0","30","301","0","2929","0","301","0","0","0","0","604701","0","301","0","301","19023","26","0","536","301","42","0","純的闇影","0","0","0","820100304","7006689","301","0","0","0","69","301","6"
"200000001","0","547","32","0","1","0","0","0","35","301","0","771","0","301","0","0","0","0","606301","0","301","0","301","45309","15","0","1982","301","75","0","亞里莎的闇影","0","0","0","820100305","4763761","301","0","0","0","40","301","6"
"200000001","0","3034","32","0","1","5","0","0","30","302","0","2084","0","302","0","0","0","0","604903","0","302","0","302","26215","30","0","539","302","42","0","靜流的闇影","0","0","0","820100401","8595152","302","0","0","0","165","302","6"
"200000001","0","909","1","0","0","0","0","0","0","3020","0","1364","0","3020","0","0","0","0","252600","0","3020","0","3020","0","0","0","0","3020","42","0","軟泥怪","0","0","0","820100402","9460778","3020","0","29198","0","0","302","0"
"200000001","0","1427","32","0","1","21","0","0","29","302","0","1693","0","302","0","0","0","0","601501","0","302","0","302","0","3","0","0","302","42","0","美里的闇影","0","572","0","820100403","7259890","302","0","43597","0","2060","302","6"
"200000001","0","303","1","0","0","0","0","0","0","3020","0","455","0","3020","0","0","0","0","258500","0","3020","0","3020","0","0","0","0","3020","42","0","波奇卡","0","0","0","820100404","9470224","3020","0","25397","0","0","302","0"
"200000001","0","303","1","0","0","0","0","0","0","3020","0","455","0","3020","0","0","0","0","259600","0","3020","0","3020","0","0","0","0","3020","42","0","睿智權杖","0","0","0","820100405","8327404","3020","0","20770","0","0","302","0"
"200000001","0","1212","1","0","0","0","0","0","0","3020","0","1818","0","3020","0","0","0","0","253100","0","3020","0","3020","10259","0","0","0","3020","42","0","綠葉野豬","0","0","0","820100501","11232372","3020","0","0","0","0","302","0"
"200000001","0","1515","1","0","0","0","0","0","0","3020","0","1364","0","3020","0","0","0","0","251200","0","3020","0","3020","10827","0","0","0","3020","42","0","哥布林護衛","0","0","0","820100502","11232330","3020","0","0","0","0","302","0"
"200000001","0","1112","32","0","1","0","0","0","29","302","0","916","0","302","0","0","0","0","616901","0","302","0","302","47892","13","0","1287","302","42","0","美冬（工作服）的闇影","0","0","0","820100503","7718643","302","0","0","0","35","302","5"
"200000001","0","909","1","0","0","0","0","0","0","3020","0","1364","0","3020","0","0","0","0","253600","0","3020","0","3020","28855","0","0","0","3020","42","0","天使之鏢","0","0","0","820100504","10191830","3020","0","0","0","0","302","0"
"200000001","0","598","32","0","1","0","0","0","45","302","0","744","0","302","0","0","0","0","601601","0","302","0","302","61243","3","0","1918","302","68","0","鈴奈的闇影","0","0","0","820100505","7417567","302","0","0","0","30","302","6"
"200000001","0","2163","32","0","1","6","0","0","23","302","0","3109","0","302","0","0","0","0","604503","0","302","0","302","23532","22","0","876","302","42","0","空花的闇影","0","60","0","820100601","10178607","302","0","0","0","256","302","6"
"200000001","0","758","1","0","0","0","0","0","0","3020","0","1137","0","3020","0","0","0","0","253400","0","3020","0","3020","14775","0","0","0","3020","42","0","戳戳鳥","0","0","0","820100602","11239585","3020","0","0","0","0","302","0"
"200000001","0","469","32","0","1","17","0","0","24","302","0","641","0","302","0","0","0","0","604401","0","302","0","302","0","0","0","0","302","42","0","伊莉亞的闇影","0","2228","0","820100603","8254065","302","0","31803","0","60","302","6"
"200000001","0","1340","32","0","1","21","0","0","29","302","0","1615","0","302","0","0","0","0","600601","0","302","0","302","0","3","0","0","302","42","0","茜里的闇影","0","598","0","820100604","9034869","302","0","48534","0","153","302","6"
"200000001","0","909","1","0","0","0","0","0","0","3020","0","1364","0","3020","0","0","0","0","257400","0","3020","0","3020","0","0","0","0","3020","42","0","潛陸水母","0","0","0","820100605","11217245","3020","0","1278","0","906","302","0"
"200000001","0","1216","1","0","0","0","0","0","0","3030","0","1824","0","3030","0","0","0","0","252000","0","3030","0","3030","10604","0","0","0","3030","42","0","多倫多獸","0","0","0","820100701","12283717","3030","0","0","0","0","303","0"
"200000001","0","1216","1","0","0","0","0","0","0","3030","0","2736","0","3030","0","0","0","0","251000","0","3030","0","3030","11285","0","0","0","3030","42","0","生者劍士","0","0","0","820100702","11890154","3030","0","0","0","0","303","0"
"200000001","0","760","1","0","0","0","0","0","0","3030","0","1140","0","3030","0","0","0","0","253400","0","3030","0","3030","14780","0","0","0","3030","42","0","戳戳鳥","0","0","0","820100703","11605571","3030","0","0","0","0","303","0"
"200000001","0","627","32","0","1","29","0","0","18","303","0","1556","0","303","0","0","0","0","616001","0","303","0","303","0","0","0","0","303","42","0","真步（灰姑娘）的闇影","0","819","0","820100704","8224843","303","0","47299","0","146","303","5"
"200000001","0","490","32","0","1","0","0","0","34","303","0","701","0","303","0","0","0","0","612901","0","303","0","303","52727","5","0","2026","303","65","0","璃乃（奇幻）的闇影","0","0","0","820100705","7794839","303","0","0","0","30","303","5"
"200000001","0","2747","32","0","1","4","0","0","20","303","0","1883","0","303","0","0","0","0","611602","0","303","0","303","28184","28","0","652","303","42","0","望（聖誕節）的闇影","0","0","0","820100801","9207685","303","0","0","0","114","303","5"
"200000001","0","912","1","0","0","0","0","0","0","3030","0","1368","0","3030","0","0","0","0","253000","0","3030","0","3030","30632","0","0","0","3030","42","0","重鎚巨蟹","0","0","0","820100802","11093921","3030","0","0","0","0","303","0"
"200000001","0","2161","32","0","1","4","0","0","28","303","0","2855","0","303","0","0","0","0","602601","0","303","0","303","29238","43","0","190","303","42","0","鈴的闇影","0","0","0","820100803","9809004","303","0","0","0","2610","303","6"
"200000001","0","456","1","0","0","0","0","0","0","3030","0","684","0","3030","0","0","0","0","257200","0","3030","0","3030","29950","0","0","0","3030","42","0","毒莢花","0","0","0","820100804","11208713","3030","0","0","0","0","303","0"
"200000001","0","304","1","0","0","0","0","0","0","3030","0","456","0","3030","0","0","0","0","258800","0","3030","0","3030","15729","0","0","0","3030","42","0","噬冰怪","0","0","0","820100805","10387701","3030","0","0","0","0","303","0"
"200000001","0","1520","1","0","0","0","0","0","0","3030","0","1368","0","3030","0","0","0","0","252800","0","3030","0","3030","9580","0","0","0","3030","42","0","獸人","0","0","0","820100901","12928300","3030","0","0","0","0","303","0"
"200000001","0","1216","1","0","0","0","0","0","0","3030","0","1824","0","3030","0","0","0","0","252000","0","3030","0","3030","10604","0","0","0","3030","42","0","多倫多獸","0","0","0","820100902","12835257","3030","0","0","0","0","303","0"
"200000001","0","1216","1","0","0","0","0","0","0","3030","0","1824","0","3030","0","0","0","0","250100","0","3030","0","3030","11026","0","0","0","3030","42","0","棘刺蟹","0","0","0","820100903","12781538","3030","0","0","0","0","303","0"
"200000001","0","495","32","0","1","17","0","0","34","303","0","612","0","303","0","0","0","0","600901","0","303","0","303","0","0","0","0","303","42","0","杏奈的闇影","0","2370","0","820100904","9178334","303","0","63436","0","45","303","6"
"200000001","0","366","32","0","1","18","0","0","24","303","0","500","0","303","0","0","0","0","611401","0","303","0","303","0","0","0","0","303","42","0","露娜的闇影","0","2078","0","820100905","8352777","303","0","56625","0","60","303","5"
"300000008","0","1200","1","0","0","0","0","0","130","0","0","1200","0","5000","0","0","0","0","309003","0","300","0","0","30000","0","0","0","900","60","0","沙陸樹懶","0","0","0","820101001","112000000","0","0","25000","0","0","310","1"
"300000008","150","0","1","0","0","0","0","0","0","100","5000","0","0","0","0","0","0","0","217300","0","0","0","10000","0","0","0","0","100","100","0","爆裂敵人","0","0","0","820101002","1000000000","100","0","0","0","0","310","1"
"300000008","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217301","0","250","0","0","0","0","0","0","0","100","0","爆裂敵人","0","0","0","820101003","1000000000","0","0","0","0","0","310","1"
"200000001","0","1220","1","0","0","0","0","0","0","3040","0","1830","0","3040","0","0","0","0","251800","0","3040","0","3040","11542","0","0","0","3040","42","0","樹精","0","0","0","820101101","12885158","3040","0","0","0","0","304","0"
"200000001","0","915","1","0","0","0","0","0","0","3040","0","2288","0","3040","0","0","0","0","251300","0","3040","0","3040","11782","0","0","0","3040","42","0","叢林護衛","0","0","0","820101102","13144019","3040","0","0","0","0","304","0"
"200000001","0","1220","1","0","0","0","0","0","0","3040","0","2745","0","3040","0","0","0","0","251000","0","3040","0","3040","12147","0","0","0","3040","42","0","生者劍士","0","0","0","820101103","12497515","3040","0","0","0","0","304","0"
"200000001","0","2606","32","0","1","5","0","0","30","304","0","3095","0","304","0","0","0","0","604701","0","304","0","304","27758","26","0","536","304","42","0","純的闇影","0","0","0","820101104","11277545","304","0","0","0","69","304","6"
"200000001","0","572","32","0","1","0","0","0","31","304","0","482","0","304","0","0","0","0","606401","0","304","0","304","71365","5","0","2453","304","54","0","雪菲的闇影","0","0","0","820101105","9668938","304","0","0","0","30","304","6"
"200000001","0","1220","1","0","0","0","0","0","0","3040","0","2745","0","3040","0","0","0","0","251000","0","3040","0","3040","12147","0","0","0","3040","42","0","生者劍士","0","0","0","820101201","12748984","3040","0","0","0","0","304","0"
"200000001","0","580","32","0","1","0","0","0","26","304","0","505","0","304","0","0","0","0","602701","0","304","0","304","68597","2","0","1928","304","42","0","惠理子的闇影","0","0","0","820101202","9893954","304","0","0","0","30","304","6"
"200000001","0","2201","32","0","1","4","0","0","28","304","0","2821","0","304","0","0","0","0","607601","0","304","0","304","43527","47","0","351","304","42","0","可可蘿（夏日）的闇影","0","0","0","820101203","10320250","304","0","0","0","1750","304","6"
"200000001","0","458","1","0","0","0","0","0","0","3040","0","687","0","3040","0","0","0","0","256400","0","3040","0","3040","42770","0","0","0","3040","42","0","小小格里芬","0","0","0","820101204","12573926","3040","0","0","0","0","304","0"
"200000001","0","305","1","0","0","0","0","0","0","3040","0","458","0","3040","0","0","0","0","258800","0","3040","0","3040","16792","0","0","0","3040","42","0","噬冰怪","0","0","0","820101205","11546861","3040","0","0","0","0","304","0"
"200000001","0","610","1","0","0","0","0","0","0","3040","0","3660","0","3040","0","0","0","0","250800","0","3040","0","3040","10211","0","0","0","3040","42","0","青藍魔像","0","0","0","820101301","14911301","3040","0","0","0","0","304","0"
"200000001","0","1220","1","0","0","0","0","0","0","3040","0","1830","0","3040","0","0","0","0","251600","0","3040","0","3040","10577","0","0","0","3040","42","0","狂野角鹿","0","0","0","820101302","14088449","3040","0","0","0","0","304","0"
"200000001","0","2542","32","0","1","5","0","0","26","304","0","2357","0","304","0","0","0","0","605802","0","304","0","304","28152","21","0","493","304","42","0","貪吃佩可的闇影","0","0","0","820101303","12600553","304","0","0","0","140","304","6"
"200000001","0","425","32","0","1","17","0","0","26","304","0","539","0","304","0","0","0","0","613701","0","304","0","304","0","0","0","0","304","42","0","茜里（天使）的闇影","0","2326","0","820101304","9585540","304","0","72930","0","45","304","5"
"200000001","0","469","32","0","0","17","0","0","24","304","0","521","0","304","0","0","0","0","626501","0","304","0","304","0","0","0","0","304","42","0","萊拉耶爾的闇影","0","2108","0","820101305","9340411","304","0","69398","0","45","304","5"
"200000001","0","612","1","0","0","0","0","0","0","3050","0","3672","0","3050","0","0","0","0","250800","0","3050","0","3050","10213","0","0","0","3050","42","0","青藍魔像","0","0","0","820101401","14534867","3050","0","0","0","0","305","0"
"200000001","0","1530","1","0","0","0","0","0","0","3050","0","1377","0","3050","0","0","0","0","252800","0","3050","0","3050","10332","0","0","0","3050","42","0","獸人","0","0","0","820101402","13759343","3050","0","0","0","0","305","0"
"200000001","0","1224","1","0","0","0","0","0","0","3050","0","1836","0","3050","0","0","0","0","251800","0","3050","0","3050","11542","0","0","0","3050","42","0","樹精","0","0","0","820101403","13659520","3050","0","0","0","0","305","0"
"200000001","0","761","32","0","1","15","0","0","49","305","0","559","0","305","0","0","0","0","601701","0","305","0","305","67404","18","0","2104","305","55","0","香織的闇影","0","0","0","820101404","10095332","305","0","0","0","30","305","6"
"200000001","0","528","32","0","1","0","0","0","22","305","0","491","0","305","0","0","0","0","615501","0","305","0","305","61368","20","0","2811","305","80","0","可可蘿（祭服）的闇影","0","0","0","820101405","9870259","305","0","0","0","25","305","5"
