65d725c88d4628303005583fd0811aeb78a7ca8d575a380455b56e6cde3b7d7e,8525ac04a7a6695953f7b48e9c89dcc21e47b664ba6b08416490c13c4366cbcf,918732cedd5e7c88a1e7daaf101add5d8f9115f11cec2b0496c04e6793687274,ee9d4bffe79e29b4a4cae54927229fedd389fdafce6ae6e5c3f8deea3dd577c0,0f80a4a35d9d825fc602e2d1b7820d67cfa2b408e66b92f001f3b22ebc944367,794083b815fd8d8590ef259a42acf483431d1ed0605687c6cdb8aacae8ea8f80,a6501665fffdf81bc22845b7071e1b5056009f2f8b5ae929092a4e685132e5c4,37f42f7c187599b7ee8bdccc62255043570387ca3a630d68c180498a1eee183d,54945d4533f7f7e1bfc46ae622ce530951de6bf329a87e058226ed02d27d6601,38f8a899a578d7758da51f2a3cbaa6084100fce098f585e06e8e31d2e506da4f,20dec54a825d1e7f888b6bb362b8b730186a0a568d9fe00fcd3d4370601bc5a0,ae0ffc4c9b33b13b2a5703976ac01679250fe593a694314486d3fe743ef3645f,2c84315fde2e05b6fe6d8ae26d95bc1f984beb48156770b4725bf0b8e4877d79,ff6641a022e4614fde522d7cbe7e09bbbef4241510de18cab380d793169ba39a,9123034424c19f96478e875241fe2affcf09868f19a38f2e6bbba10b87bc5050,5b7266bbbe5cabbf26b7d015e6874adff0e47c006762603c41ac6e1b7a26213a,c814f3c6e1694da139f7aead48489acac091091700c5390fbab1ab9283da08aa,21834574cdfe0fd7d45a391f0c5b370e9c3bb76fa175a06c09c8f96d47fad620,16b61dd95f55735133ea8e10e2c230052bf33eb697c054ab0fc599902d4b80da,a20f911971dd45a576d32559060faa2b4f7a8740b46767dc22098d371dde49eb,3ced10b76d262a5b144ffd19adfc03ac9698088b7945bd7a71fd5024c5b1e8e9
"8","701","3000","2","0","0","0","31022","90006","91002","16","242","2","1","3000","0","1018","1300","0","0","0"
"8","1301","2500","2","0","0","0","31022","90006","91002","14","243","2","1","2500","0","1018","2500","0","0","0"
"8","2501","2000","2","0","0","0","31022","90006","91002","12","244","2","1","2000","0","1018","4000","0","0","0"
"8","4001","1500","2","0","0","0","31022","90006","91002","10","245","2","1","1500","0","1018","6000","0","0","0"
"8","6001","1000","2","0","0","0","31022","90006","91002","8","246","2","1","1000","0","1018","10000","0","0","0"
"8","10001","750","2","0","0","0","31022","90006","91002","7","247","2","1","750","0","1018","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","248","2","1","20000","0","1019","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","249","2","1","15000","0","1019","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","250","2","1","12000","0","1019","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","251","2","1","10000","0","1019","20","0","0","0"
"8","21","5000","2","0","0","0","31018","90006","91002","30","252","2","1","8000","0","1019","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","253","2","1","6000","0","1019","150","0","0","0"
"8","151","4000","2","0","0","0","31018","90006","91002","20","254","2","1","4000","0","1019","300","0","0","0"
"8","301","3500","2","0","0","0","31018","90006","91002","18","255","2","1","3500","0","1019","700","0","0","0"
"8","701","3000","2","0","0","0","31018","90006","91002","16","256","2","1","3000","0","1019","1300","0","0","0"
"8","1301","2500","2","0","0","0","31018","90006","91002","14","257","2","1","2500","0","1019","2500","0","0","0"
"8","2501","2000","2","0","0","0","31018","90006","91002","12","258","2","1","2000","0","1019","4000","0","0","0"
"8","4001","1500","2","0","0","0","31018","90006","91002","10","259","2","1","1500","0","1019","6000","0","0","0"
"8","6001","1000","2","0","0","0","31018","90006","91002","8","260","2","1","1000","0","1019","10000","0","0","0"
"8","10001","750","2","0","0","0","31018","90006","91002","7","261","2","1","750","0","1019","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","262","2","1","20000","0","1020","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","263","2","1","15000","0","1020","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","264","2","1","12000","0","1020","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","265","2","1","10000","0","1020","20","0","0","0"
"8","21","5000","2","0","0","0","31042","90006","91002","30","266","2","1","8000","0","1020","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","267","2","1","6000","0","1020","150","0","0","0"
"8","151","4000","2","0","0","0","31042","90006","91002","20","268","2","1","4000","0","1020","300","0","0","0"
"8","301","3500","2","0","0","0","31042","90006","91002","18","269","2","1","3500","0","1020","700","0","0","0"
"8","701","3000","2","0","0","0","31042","90006","91002","16","270","2","1","3000","0","1020","1300","0","0","0"
"8","1301","2500","2","0","0","0","31042","90006","91002","14","271","2","1","2500","0","1020","2500","0","0","0"
"8","2501","2000","2","0","0","0","31042","90006","91002","12","272","2","1","2000","0","1020","4000","0","0","0"
"8","4001","1500","2","0","0","0","31042","90006","91002","10","273","2","1","1500","0","1020","6000","0","0","0"
"8","6001","1000","2","0","0","0","31042","90006","91002","8","274","2","1","1000","0","1020","10000","0","0","0"
"8","10001","750","2","0","0","0","31042","90006","91002","7","275","2","1","750","0","1020","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","276","2","1","20000","0","1021","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","277","2","1","15000","0","1021","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","278","2","1","12000","0","1021","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","279","2","1","10000","0","1021","20","0","0","0"
"8","21","5000","2","0","0","0","31025","90006","91002","30","280","2","1","8000","0","1021","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","281","2","1","6000","0","1021","150","0","0","0"
"8","151","4000","2","0","0","0","31025","90006","91002","20","282","2","1","4000","0","1021","300","0","0","0"
"8","301","3500","2","0","0","0","31025","90006","91002","18","283","2","1","3500","0","1021","700","0","0","0"
"8","701","3000","2","0","0","0","31025","90006","91002","16","284","2","1","3000","0","1021","1300","0","0","0"
"8","1301","2500","2","0","0","0","31025","90006","91002","14","285","2","1","2500","0","1021","2500","0","0","0"
"8","2501","2000","2","0","0","0","31025","90006","91002","12","286","2","1","2000","0","1021","4000","0","0","0"
"8","4001","1500","2","0","0","0","31025","90006","91002","10","287","2","1","1500","0","1021","6000","0","0","0"
"8","6001","1000","2","0","0","0","31025","90006","91002","8","288","2","1","1000","0","1021","10000","0","0","0"
"8","10001","750","2","0","0","0","31025","90006","91002","7","289","2","1","750","0","1021","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","290","2","1","20000","0","1022","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","291","2","1","15000","0","1022","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","292","2","1","12000","0","1022","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","293","2","1","10000","0","1022","20","0","0","0"
"8","21","5000","2","0","0","0","31018","90006","91002","30","294","2","1","8000","0","1022","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","295","2","1","6000","0","1022","150","0","0","0"
"8","151","4000","2","0","0","0","31018","90006","91002","20","296","2","1","4000","0","1022","300","0","0","0"
"8","301","3500","2","0","0","0","31018","90006","91002","18","297","2","1","3500","0","1022","700","0","0","0"
"8","701","3000","2","0","0","0","31018","90006","91002","16","298","2","1","3000","0","1022","1300","0","0","0"
"8","1301","2500","2","0","0","0","31018","90006","91002","14","299","2","1","2500","0","1022","2500","0","0","0"
"8","2501","2000","2","0","0","0","31018","90006","91002","12","300","2","1","2000","0","1022","4000","0","0","0"
"8","4001","1500","2","0","0","0","31018","90006","91002","10","301","2","1","1500","0","1022","6000","0","0","0"
"8","6001","1000","2","0","0","0","31018","90006","91002","8","302","2","1","1000","0","1022","10000","0","0","0"
"8","10001","750","2","0","0","0","31018","90006","91002","7","303","2","1","750","0","1022","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","304","2","1","20000","0","1023","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","305","2","1","15000","0","1023","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","306","2","1","12000","0","1023","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","307","2","1","10000","0","1023","20","0","0","0"
"8","21","5000","2","0","0","0","31042","90006","91002","30","308","2","1","8000","0","1023","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","309","2","1","6000","0","1023","150","0","0","0"
"8","151","4000","2","0","0","0","31042","90006","91002","20","310","2","1","4000","0","1023","300","0","0","0"
"8","301","3500","2","0","0","0","31042","90006","91002","18","311","2","1","3500","0","1023","700","0","0","0"
"8","701","3000","2","0","0","0","31042","90006","91002","16","312","2","1","3000","0","1023","1300","0","0","0"
"8","1301","2500","2","0","0","0","31042","90006","91002","14","313","2","1","2500","0","1023","2500","0","0","0"
"8","2501","2000","2","0","0","0","31042","90006","91002","12","314","2","1","2000","0","1023","4000","0","0","0"
"8","4001","1500","2","0","0","0","31042","90006","91002","10","315","2","1","1500","0","1023","6000","0","0","0"
"8","6001","1000","2","0","0","0","31042","90006","91002","8","316","2","1","1000","0","1023","10000","0","0","0"
"8","10001","750","2","0","0","0","31042","90006","91002","7","317","2","1","750","0","1023","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","318","2","1","20000","0","1024","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","319","2","1","15000","0","1024","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","320","2","1","12000","0","1024","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","321","2","1","10000","0","1024","20","0","0","0"
"8","21","5000","2","0","0","0","31043","90006","91002","30","322","2","1","8000","0","1024","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","323","2","1","6000","0","1024","150","0","0","0"
"8","151","4000","2","0","0","0","31043","90006","91002","20","324","2","1","4000","0","1024","300","0","0","0"
"8","301","3500","2","0","0","0","31043","90006","91002","18","325","2","1","3500","0","1024","700","0","0","0"
"8","701","3000","2","0","0","0","31043","90006","91002","16","326","2","1","3000","0","1024","1500","0","0","0"
"8","1501","2500","2","0","0","0","31043","90006","91002","14","327","2","1","2500","0","1024","3000","0","0","0"
"8","3001","2000","2","0","0","0","31043","90006","91002","12","328","2","1","2000","0","1024","5000","0","0","0"
"8","5001","1500","2","0","0","0","31043","90006","91002","10","329","2","1","1500","0","1024","7000","0","0","0"
"8","7001","1000","2","0","0","0","31043","90006","91002","8","330","2","1","1000","0","1024","10000","0","0","0"
"8","10001","750","2","0","0","0","31043","90006","91002","7","331","2","1","750","0","1024","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","332","2","1","20000","0","1025","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","333","2","1","15000","0","1025","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","334","2","1","12000","0","1025","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","335","2","1","10000","0","1025","20","0","0","0"
"8","21","5000","2","0","0","0","31022","90006","91002","30","336","2","1","8000","0","1025","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","337","2","1","6000","0","1025","150","0","0","0"
"8","151","4000","2","0","0","0","31022","90006","91002","20","338","2","1","4000","0","1025","300","0","0","0"
"8","301","3500","2","0","0","0","31022","90006","91002","18","339","2","1","3500","0","1025","700","0","0","0"
"8","701","3000","2","0","0","0","31022","90006","91002","16","340","2","1","3000","0","1025","1500","0","0","0"
"8","1501","2500","2","0","0","0","31022","90006","91002","14","341","2","1","2500","0","1025","3000","0","0","0"
"8","3001","2000","2","0","0","0","31022","90006","91002","12","342","2","1","2000","0","1025","5000","0","0","0"
"8","5001","1500","2","0","0","0","31022","90006","91002","10","343","2","1","1500","0","1025","7000","0","0","0"
"8","7001","1000","2","0","0","0","31022","90006","91002","8","344","2","1","1000","0","1025","10000","0","0","0"
"8","10001","750","2","0","0","0","31022","90006","91002","7","345","2","1","750","0","1025","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","346","2","1","20000","0","1026","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","347","2","1","15000","0","1026","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","348","2","1","12000","0","1026","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","349","2","1","10000","0","1026","20","0","0","0"
"8","21","5000","2","0","0","0","31025","90006","91002","30","350","2","1","8000","0","1026","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","351","2","1","6000","0","1026","150","0","0","0"
"8","151","4000","2","0","0","0","31025","90006","91002","20","352","2","1","4000","0","1026","300","0","0","0"
"8","301","3500","2","0","0","0","31025","90006","91002","18","353","2","1","3500","0","1026","700","0","0","0"
"8","701","3000","2","0","0","0","31025","90006","91002","16","354","2","1","3000","0","1026","1500","0","0","0"
"8","1501","2500","2","0","0","0","31025","90006","91002","14","355","2","1","2500","0","1026","3000","0","0","0"
"8","3001","2000","2","0","0","0","31025","90006","91002","12","356","2","1","2000","0","1026","5000","0","0","0"
"8","5001","1500","2","0","0","0","31025","90006","91002","10","357","2","1","1500","0","1026","7000","0","0","0"
"8","7001","1000","2","0","0","0","31025","90006","91002","8","358","2","1","1000","0","1026","10000","0","0","0"
"8","10001","750","2","0","0","0","31025","90006","91002","7","359","2","1","750","0","1026","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","360","2","1","20000","0","1027","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","361","2","1","15000","0","1027","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","362","2","1","12000","0","1027","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","363","2","1","10000","0","1027","20","0","0","0"
"8","21","5000","2","0","0","0","31018","90006","91002","30","364","2","1","8000","0","1027","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","365","2","1","6000","0","1027","150","0","0","0"
"8","151","4000","2","0","0","0","31018","90006","91002","20","366","2","1","4000","0","1027","300","0","0","0"
"8","301","3500","2","0","0","0","31018","90006","91002","18","367","2","1","3500","0","1027","700","0","0","0"
"8","701","3000","2","0","0","0","31018","90006","91002","16","368","2","1","3000","0","1027","1500","0","0","0"
"8","1501","2500","2","0","0","0","31018","90006","91002","14","369","2","1","2500","0","1027","3000","0","0","0"
"8","3001","2000","2","0","0","0","31018","90006","91002","12","370","2","1","2000","0","1027","5000","0","0","0"
"8","5001","1500","2","0","0","0","31018","90006","91002","10","371","2","1","1500","0","1027","7000","0","0","0"
"8","7001","1000","2","0","0","0","31018","90006","91002","8","372","2","1","1000","0","1027","10000","0","0","0"
"8","10001","750","2","0","0","0","31018","90006","91002","7","373","2","1","750","0","1027","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","374","2","1","20000","0","1028","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","375","2","1","15000","0","1028","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","376","2","1","12000","0","1028","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","377","2","1","10000","0","1028","20","0","0","0"
"8","21","5000","2","0","0","0","31042","90006","91002","30","378","2","1","8000","0","1028","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","379","2","1","6000","0","1028","150","0","0","0"
"8","151","4000","2","0","0","0","31042","90006","91002","20","380","2","1","4000","0","1028","300","0","0","0"
"8","301","3500","2","0","0","0","31042","90006","91002","18","381","2","1","3500","0","1028","700","0","0","0"
"8","701","3000","2","0","0","0","31042","90006","91002","16","382","2","1","3000","0","1028","1500","0","0","0"
"8","1501","2500","2","0","0","0","31042","90006","91002","14","383","2","1","2500","0","1028","3000","0","0","0"
"8","3001","2000","2","0","0","0","31042","90006","91002","12","384","2","1","2000","0","1028","5000","0","0","0"
"8","5001","1500","2","0","0","0","31042","90006","91002","10","385","2","1","1500","0","1028","7000","0","0","0"
"8","7001","1000","2","0","0","0","31042","90006","91002","8","386","2","1","1000","0","1028","10000","0","0","0"
"8","10001","750","2","0","0","0","31042","90006","91002","7","387","2","1","750","0","1028","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","388","2","1","20000","0","1029","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","389","2","1","15000","0","1029","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","390","2","1","12000","0","1029","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","391","2","1","10000","0","1029","20","0","0","0"
"8","21","5000","2","0","0","0","31043","90006","91002","30","392","2","1","8000","0","1029","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","393","2","1","6000","0","1029","150","0","0","0"
"8","151","4000","2","0","0","0","31043","90006","91002","20","394","2","1","4000","0","1029","300","0","0","0"
"8","301","3500","2","0","0","0","31043","90006","91002","18","395","2","1","3500","0","1029","700","0","0","0"
"8","701","3000","2","0","0","0","31043","90006","91002","16","396","2","1","3000","0","1029","1500","0","0","0"
"8","1501","2500","2","0","0","0","31043","90006","91002","14","397","2","1","2500","0","1029","3000","0","0","0"
"8","3001","2000","2","0","0","0","31043","90006","91002","12","398","2","1","2000","0","1029","5000","0","0","0"
"8","5001","1500","2","0","0","0","31043","90006","91002","10","399","2","1","1500","0","1029","7000","0","0","0"
"8","7001","1000","2","0","0","0","31043","90006","91002","8","400","2","1","1000","0","1029","10000","0","0","0"
"8","10001","750","2","0","0","0","31043","90006","91002","7","401","2","1","750","0","1029","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","402","2","1","20000","0","1030","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","403","2","1","15000","0","1030","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","404","2","1","12000","0","1030","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","405","2","1","10000","0","1030","20","0","0","0"
"8","21","5000","2","0","0","0","31025","90006","91002","30","406","2","1","8000","0","1030","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","407","2","1","6000","0","1030","150","0","0","0"
"8","151","4000","2","0","0","0","31025","90006","91002","20","408","2","1","4000","0","1030","300","0","0","0"
"8","301","3500","2","0","0","0","31025","90006","91002","18","409","2","1","3500","0","1030","700","0","0","0"
"8","701","3000","2","0","0","0","31025","90006","91002","16","410","2","1","3000","0","1030","1500","0","0","0"
"8","1501","2500","2","0","0","0","31025","90006","91002","14","411","2","1","2500","0","1030","3000","0","0","0"
"8","3001","2000","2","0","0","0","31025","90006","91002","12","412","2","1","2000","0","1030","5000","0","0","0"
"8","5001","1500","2","0","0","0","31025","90006","91002","10","413","2","1","1500","0","1030","7000","0","0","0"
"8","7001","1000","2","0","0","0","31025","90006","91002","8","414","2","1","1000","0","1030","10000","0","0","0"
"8","10001","750","2","0","0","0","31025","90006","91002","7","415","2","1","750","0","1030","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","416","2","1","20000","0","1031","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","417","2","1","15000","0","1031","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","418","2","1","12000","0","1031","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","419","2","1","10000","0","1031","20","0","0","0"
"8","21","5000","2","0","0","0","31022","90006","91002","30","420","2","1","8000","0","1031","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","421","2","1","6000","0","1031","150","0","0","0"
"8","151","4000","2","0","0","0","31022","90006","91002","20","422","2","1","4000","0","1031","300","0","0","0"
"8","301","3500","2","0","0","0","31022","90006","91002","18","423","2","1","3500","0","1031","700","0","0","0"
"8","701","3000","2","0","0","0","31022","90006","91002","16","424","2","1","3000","0","1031","1500","0","0","0"
"8","1501","2500","2","0","0","0","31022","90006","91002","14","425","2","1","2500","0","1031","3000","0","0","0"
"8","3001","2000","2","0","0","0","31022","90006","91002","12","426","2","1","2000","0","1031","5000","0","0","0"
"8","5001","1500","2","0","0","0","31022","90006","91002","10","427","2","1","1500","0","1031","7000","0","0","0"
"8","7001","1000","2","0","0","0","31022","90006","91002","8","428","2","1","1000","0","1031","10000","0","0","0"
"8","10001","750","2","0","0","0","31022","90006","91002","7","429","2","1","750","0","1031","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","430","2","1","20000","0","1032","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","431","2","1","15000","0","1032","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","432","2","1","12000","0","1032","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","433","2","1","10000","0","1032","20","0","0","0"
"8","21","5000","2","0","0","0","31018","90006","91002","30","434","2","1","8000","0","1032","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","435","2","1","6000","0","1032","150","0","0","0"
"8","151","4000","2","0","0","0","31018","90006","91002","20","436","2","1","4000","0","1032","300","0","0","0"
"8","301","3500","2","0","0","0","31018","90006","91002","18","437","2","1","3500","0","1032","700","0","0","0"
"8","701","3000","2","0","0","0","31018","90006","91002","16","438","2","1","3000","0","1032","1500","0","0","0"
"8","1501","2500","2","0","0","0","31018","90006","91002","14","439","2","1","2500","0","1032","3000","0","0","0"
"8","3001","2000","2","0","0","0","31018","90006","91002","12","440","2","1","2000","0","1032","5000","0","0","0"
"8","5001","1500","2","0","0","0","31018","90006","91002","10","441","2","1","1500","0","1032","7000","0","0","0"
"8","7001","1000","2","0","0","0","31018","90006","91002","8","442","2","1","1000","0","1032","10000","0","0","0"
"8","10001","750","2","0","0","0","31018","90006","91002","7","443","2","1","750","0","1032","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","444","2","1","20000","0","1033","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","445","2","1","15000","0","1033","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","446","2","1","12000","0","1033","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","447","2","1","10000","0","1033","20","0","0","0"
"8","21","5000","2","0","0","0","31042","90006","91002","30","448","2","1","8000","0","1033","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","449","2","1","6000","0","1033","150","0","0","0"
"8","151","4000","2","0","0","0","31042","90006","91002","20","450","2","1","4000","0","1033","300","0","0","0"
"8","301","3500","2","0","0","0","31042","90006","91002","18","451","2","1","3500","0","1033","700","0","0","0"
"8","701","3000","2","0","0","0","31042","90006","91002","16","452","2","1","3000","0","1033","1500","0","0","0"
"8","1501","2500","2","0","0","0","31042","90006","91002","14","453","2","1","2500","0","1033","3000","0","0","0"
"8","3001","2000","2","0","0","0","31042","90006","91002","12","454","2","1","2000","0","1033","5000","0","0","0"
"8","5001","1500","2","0","0","0","31042","90006","91002","10","455","2","1","1500","0","1033","7000","0","0","0"
"8","7001","1000","2","0","0","0","31042","90006","91002","8","456","2","1","1000","0","1033","10000","0","0","0"
"8","10001","750","2","0","0","0","31042","90006","91002","7","457","2","1","750","0","1033","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","458","2","1","20000","0","1034","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","459","2","1","15000","0","1034","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","460","2","1","12000","0","1034","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","461","2","1","10000","0","1034","20","0","0","0"
"8","21","5000","2","0","0","0","31043","90006","91002","30","462","2","1","8000","0","1034","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","463","2","1","6000","0","1034","150","0","0","0"
"8","151","4000","2","0","0","0","31043","90006","91002","20","464","2","1","4000","0","1034","300","0","0","0"
"8","301","3500","2","0","0","0","31043","90006","91002","18","465","2","1","3500","0","1034","700","0","0","0"
"8","701","3000","2","0","0","0","31043","90006","91002","16","466","2","1","3000","0","1034","1500","0","0","0"
"8","1501","2500","2","0","0","0","31043","90006","91002","14","467","2","1","2500","0","1034","3000","0","0","0"
"8","3001","2000","2","0","0","0","31043","90006","91002","12","468","2","1","2000","0","1034","5000","0","0","0"
"8","5001","1500","2","0","0","0","31043","90006","91002","10","469","2","1","1500","0","1034","7000","0","0","0"
"8","7001","1000","2","0","0","0","31043","90006","91002","8","470","2","1","1000","0","1034","10000","0","0","0"
"8","10001","750","2","0","0","0","31043","90006","91002","7","471","2","1","750","0","1034","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","472","2","1","20000","0","1035","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","473","2","1","15000","0","1035","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","474","2","1","12000","0","1035","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","475","2","1","10000","0","1035","20","0","0","0"
"8","21","5000","2","0","0","0","31025","90006","91002","30","476","2","1","8000","0","1035","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","477","2","1","6000","0","1035","150","0","0","0"
"8","151","4000","2","0","0","0","31025","90006","91002","20","478","2","1","4000","0","1035","300","0","0","0"
"8","301","3500","2","0","0","0","31025","90006","91002","18","479","2","1","3500","0","1035","700","0","0","0"
"8","701","3000","2","0","0","0","31025","90006","91002","16","480","2","1","3000","0","1035","1500","0","0","0"
"8","1501","2500","2","0","0","0","31025","90006","91002","14","481","2","1","2500","0","1035","3000","0","0","0"
"8","3001","2000","2","0","0","0","31025","90006","91002","12","482","2","1","2000","0","1035","5000","0","0","0"
"8","5001","1500","2","0","0","0","31025","90006","91002","10","483","2","1","1500","0","1035","7000","0","0","0"
"8","7001","1000","2","0","0","0","31025","90006","91002","8","484","2","1","1000","0","1035","10000","0","0","0"
"8","10001","750","2","0","0","0","31025","90006","91002","7","485","2","1","750","0","1035","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","486","2","1","20000","0","1036","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","487","2","1","15000","0","1036","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","488","2","1","12000","0","1036","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","489","2","1","10000","0","1036","20","0","0","0"
"8","21","5000","2","0","0","0","31022","90006","91002","30","490","2","1","8000","0","1036","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","491","2","1","6000","0","1036","150","0","0","0"
"8","151","4000","2","0","0","0","31022","90006","91002","20","492","2","1","4000","0","1036","300","0","0","0"
"8","301","3500","2","0","0","0","31022","90006","91002","18","493","2","1","3500","0","1036","700","0","0","0"
"8","701","3000","2","0","0","0","31022","90006","91002","16","494","2","1","3000","0","1036","1500","0","0","0"
"8","1501","2500","2","0","0","0","31022","90006","91002","14","495","2","1","2500","0","1036","3000","0","0","0"
"8","3001","2000","2","0","0","0","31022","90006","91002","12","496","2","1","2000","0","1036","5000","0","0","0"
"8","5001","1500","2","0","0","0","31022","90006","91002","10","497","2","1","1500","0","1036","7000","0","0","0"
"8","7001","1000","2","0","0","0","31022","90006","91002","8","498","2","1","1000","0","1036","10000","0","0","0"
"8","10001","750","2","0","0","0","31022","90006","91002","7","499","2","1","750","0","1036","-1","0","0","0"
