6cce163dc54ff5cac43863e01b3aa8567d75449ab1590975ade31537eefeb75d,6e09355e4ce259dfa6104399a2b592e3fc0f35c4988e6b678e30f50a5573cd14,4e1ff26946347ffe8eaa67e4a85057882bff2f8349145b55fc1db7da0b69d0fa,1ff5a83e6e011e18af5f56d5b5f3a875050f360b3201a6690044001c5c7ab315,3d7beac330a05433cf8b7fcea0f55262c845c13d952028dab5fa50355f70639f,18f420582384d22531a03b6ee525571c384093b082d00a07e1486b2526c476f9,8b3f53772c19a9938c3c6719fc51dfb3e1b43fc54e6a9f171e3cc59ebe9d35a7,be79e65f593feabc23b596f4edd859966d85145af34ab42c6e28b8a72d3fc4f4,f36075f3957fe8df9516ccdec2ea83240aab9f12fe21cc0be32684cb7ed4424b,17629ed91650885ec43c6bed5b46ef453e6689b9379aa753ace8fc1bdf5ea562,da50d0318526e3db82ea245e49230c7f94a55e41ec293a00a8110f6c3048576e,581822c2d1c40ea6d02f48ec1407bd3b939f73bd54b796d8259d30f6b77c2465,ad6b57ae636574dabf8ae4180990950b82db7279508139ffb0e5b373af341720,ec05c7e268c89e2052b831683fcc690707c34cec43bb88a27c4f7c52813c9c78,be7860606cf0e62ac58c212a631ad7201e8c4e322055390e47068ff688eedb60
"43","1","0","0","830010201","0","830102004","1","0","430001120","0","0","0","0","830102005"
"43","1","0","0","830010211","0","810100106","1","0","430001121","0","0","0","0","810100107"
"43","1","0","0","830010221","0","810100106","1","0","430001122","0","0","0","0","810100107"
"43","1","0","0","830010231","0","810100106","1","0","430001123","0","0","0","0","810100107"
"43","1","0","0","830010241","0","810100106","1","0","430001124","0","0","0","0","810100107"
"43","1","0","0","830010251","0","810100106","1","0","430001125","0","0","0","0","810100107"
"43","1","0","0","830010261","0","810100106","1","0","430001126","0","0","0","0","810100107"
"43","1","0","0","830010271","0","810100106","1","0","430001127","0","0","0","0","810100107"
"43","1","0","0","830010281","0","810100106","1","0","430001128","0","0","0","0","810100107"
"43","1","0","0","830010291","0","810100106","1","0","430001129","0","0","0","0","810100107"
"43","1","1","0","830010301","0","830103002","1","0","430001130","0","830103004","0","0","830103003"
"43","1","0","0","830010311","0","810103106","1","0","430001131","0","0","0","0","810103107"
"43","1","0","0","830010321","0","810103106","1","0","430001132","0","0","0","0","810103107"
"43","1","0","0","830010331","0","810103106","1","0","430001133","0","0","0","0","810103107"
"43","1","0","0","830010341","0","810103106","1","0","430001134","0","0","0","0","810103107"
"43","1","0","0","830010351","0","810103106","1","0","430001135","0","0","0","0","810103107"
"43","1","2","0","830010361","0","810103106","1","0","430001136","0","830103606","0","0","830103607"
"43","1","0","0","830010371","0","810103106","1","0","430001137","0","0","0","0","810103107"
"43","1","0","0","830010381","0","810103106","1","0","430001138","0","0","0","0","810103107"
"43","1","0","0","830010391","0","810103106","1","0","430001139","0","0","0","0","810103107"
"43","1","1","0","830010401","0","830104002","1","0","430001140","0","830104004","0","0","830104003"
"43","1","0","0","830010411","0","810103106","1","0","430001141","0","0","0","0","810103107"
"43","1","0","0","830010421","0","810103106","1","0","430001142","0","0","0","0","810103107"
"43","1","0","0","830010431","0","810103106","1","0","430001143","0","0","0","0","810103107"
"43","1","0","0","830010441","0","810103106","1","0","430001144","0","0","0","0","810103107"
"43","1","0","0","830010451","0","810103106","1","0","430001145","0","0","0","0","810103107"
"43","1","2","2","830010461","0","810103106","1","0","430001146","830104607","830104606","0","0","810103107"
"43","1","0","0","830010471","0","810103106","1","0","430001147","0","0","0","0","810103107"
"43","1","0","0","830010481","0","810103106","1","0","430001148","0","0","0","0","810103107"
"43","1","0","0","830010491","0","810103106","1","0","430001149","0","0","0","0","810103107"
"43","1","1","0","830010501","0","830105002","1","0","430001150","0","830105004","0","0","830105003"
"43","1","0","0","840010011","0","810100106","1","0","430001151","0","0","0","0","810100107"
"43","1","0","0","840010021","0","810100106","1","0","430001152","0","0","0","0","810100107"
"43","1","0","0","840010031","0","810100106","1","0","430001153","0","0","0","0","810100107"
"43","1","0","0","840010041","0","810100106","1","0","430001154","0","0","0","0","810100107"
"43","1","0","0","840010051","0","810100106","1","0","430001155","0","0","0","0","810100107"
"43","1","0","0","840010061","0","810100106","1","0","430001156","0","0","0","0","810100107"
"43","1","0","0","840010071","0","810100106","1","0","430001157","0","0","0","0","810100107"
"43","1","0","0","840010081","0","810100106","1","0","430001158","0","0","0","0","810100107"
"43","1","0","0","840010091","0","810100106","1","0","430001159","0","0","0","0","810100107"
"43","1","1","0","840010101","0","840101002","1","0","430001160","0","840101004","0","0","840101003"
"43","1","0","0","840010111","0","810100106","1","0","430001161","0","0","0","0","810100107"
"43","1","0","0","840010121","0","810100106","1","0","430001162","0","0","0","0","810100107"
"43","1","0","0","840010131","0","810100106","1","0","430001163","0","0","0","0","810100107"
"43","1","0","0","840010141","0","810100106","1","0","430001164","0","0","0","0","810100107"
"43","1","0","0","840010151","0","810100106","1","0","430001165","0","0","0","0","810100107"
"43","1","0","0","840010161","0","810100106","1","0","430001166","0","0","0","0","810100107"
"43","1","0","0","840010171","0","810100106","1","0","430001167","0","0","0","0","810100107"
"43","1","0","0","840010181","0","810100106","1","0","430001168","0","0","0","0","810100107"
"43","1","0","0","840010191","0","810100106","1","0","430001169","0","0","0","0","810100107"
"43","1","4","0","840010201","0","840102005","1","0","430001170","0","840102007","0","0","840102006"
"43","1","0","0","840010211","0","810100106","1","0","430001171","0","0","0","0","810100107"
"43","1","0","0","840010221","0","810100106","1","0","430001172","0","0","0","0","810100107"
"43","1","0","0","840010231","0","810100106","1","0","430001173","0","0","0","0","810100107"
"43","1","0","0","840010241","0","810100106","1","0","430001174","0","0","0","0","810100107"
"43","1","0","0","840010251","0","810100106","1","0","430001175","0","0","0","0","810100107"
"43","1","0","0","840010261","0","810100106","1","0","430001176","0","0","0","0","810100107"
"43","1","0","0","840010271","0","810100106","1","0","430001177","0","0","0","0","810100107"
"43","1","0","0","840010281","0","810100106","1","0","430001178","0","0","0","0","810100107"
"43","1","0","0","840010291","0","810100106","1","0","430001179","0","0","0","0","810100107"
"43","1","0","0","840010301","0","840103002","1","0","430001180","0","0","0","0","840103003"
"43","1","0","0","840010311","0","810103106","1","0","430001181","0","0","0","0","810103107"
"43","1","0","0","840010321","0","810103106","1","0","430001182","0","0","0","0","810103107"
"43","1","0","0","840010331","0","810103106","1","0","430001183","0","0","0","0","810103107"
"43","1","0","0","840010341","0","810103106","1","0","430001184","0","0","0","0","810103107"
"43","1","0","0","840010351","0","810103106","1","0","430001185","0","0","0","0","810103107"
"43","1","2","0","840010361","0","810103106","1","0","430001186","0","840103606","0","0","810103107"
"43","1","0","0","840010371","0","810103106","1","0","430001187","0","0","0","0","810103107"
"43","1","0","0","840010381","0","810103106","1","0","430001188","0","0","0","0","810103107"
"43","1","0","0","840010391","0","810103106","1","0","430001189","0","0","0","0","810103107"
"43","1","1","0","840010401","0","840104002","1","0","430001190","0","840104004","0","0","840104003"
"43","1","0","0","840010411","0","810103106","1","0","430001191","0","0","0","0","810103107"
"43","1","0","0","840010421","0","810103106","1","0","430001192","0","0","0","0","810103107"
"43","1","0","0","840010431","0","810103106","1","0","430001193","0","0","0","0","810103107"
"43","1","0","0","840010441","0","810103106","1","0","430001194","0","0","0","0","810103107"
"43","1","0","0","840010451","0","810103106","1","0","430001195","0","0","0","0","810103107"
"43","1","2","0","840010461","0","810103106","1","0","430001196","0","840104606","0","0","810103107"
"43","1","0","0","840010471","0","810103106","1","0","430001197","0","0","0","0","810103107"
"43","1","0","0","840010481","0","810103106","1","0","430001198","0","0","0","0","810103107"
"43","1","0","0","840010491","0","810103106","1","0","430001199","0","0","0","0","810103107"
"43","1","1","0","840010501","0","840105005","1","0","430001200","0","840105007","0","0","840105006"
"43","1","0","0","850010011","0","810100106","1","0","430001201","0","0","0","0","810100107"
"43","1","0","0","850010021","0","810100106","1","0","430001202","0","0","0","0","810100107"
"43","1","0","0","850010031","0","810100106","1","0","430001203","0","0","0","0","810100107"
"43","1","0","0","850010041","0","810100106","1","0","430001204","0","0","0","0","810100107"
"43","1","0","0","850010051","0","810100106","1","0","430001205","0","0","0","0","810100107"
"43","1","0","0","850010061","0","810100106","1","0","430001206","0","0","0","0","810100107"
"43","1","0","0","850010071","0","810100106","1","0","430001207","0","0","0","0","810100107"
"43","1","0","0","850010081","0","810100106","1","0","430001208","0","0","0","0","810100107"
"43","1","0","0","850010091","0","810100106","1","0","430001209","0","0","0","0","810100107"
"43","1","1","0","850010101","0","850101002","1","0","430001210","0","850101004","0","0","850101003"
"43","1","0","0","850010111","0","810100106","1","0","430001211","0","0","0","0","810100107"
"43","1","0","0","850010121","0","810100106","1","0","430001212","0","0","0","0","810100107"
"43","1","0","0","850010131","0","810100106","1","0","430001213","0","0","0","0","810100107"
"43","1","0","0","850010141","0","810100106","1","0","430001214","0","0","0","0","810100107"
"43","1","0","0","850010151","0","810100106","1","0","430001215","0","0","0","0","810100107"
"43","1","0","0","850010161","0","810100106","1","0","430001216","0","0","0","0","810100107"
"43","1","0","0","850010171","0","810100106","1","0","430001217","0","0","0","0","810100107"
"43","1","0","0","850010181","0","810100106","1","0","430001218","0","0","0","0","810100107"
"43","1","0","0","850010191","0","810100106","1","0","430001219","0","0","0","0","810100107"
"43","1","1","0","850010201","0","850102002","1","0","430001220","0","850102004","0","0","850102003"
"43","1","0","0","850010211","0","810100106","1","0","430001221","0","0","0","0","810100107"
"43","1","0","0","850010221","0","810100106","1","0","430001222","0","0","0","0","810100107"
"43","1","0","0","850010231","0","810100106","1","0","430001223","0","0","0","0","810100107"
"43","1","0","0","850010241","0","810100106","1","0","430001224","0","0","0","0","810100107"
"43","1","0","0","850010251","0","810100106","1","0","430001225","0","0","0","0","810100107"
"43","1","0","0","850010261","0","810100106","1","0","430001226","0","0","0","0","810100107"
"43","1","0","0","850010271","0","810100106","1","0","430001227","0","0","0","0","810100107"
"43","1","0","0","850010281","0","810100106","1","0","430001228","0","0","0","0","810100107"
"43","1","0","0","850010291","0","810100106","1","0","430001229","0","0","0","0","810100107"
"43","1","4","0","850010301","0","850103005","1","0","430001230","0","850103007","0","0","850103006"
"43","1","0","0","850010311","0","810103106","1","0","430001231","0","0","0","0","810103107"
"43","1","0","0","850010321","0","810103106","1","0","430001232","0","0","0","0","810103107"
"43","1","0","0","850010331","0","810103106","1","0","430001233","0","0","0","0","810103107"
"43","1","0","0","850010341","0","810103106","1","0","430001234","0","0","0","0","810103107"
"43","1","0","0","850010351","0","810103106","1","0","430001235","0","0","0","0","810103107"
"43","1","2","0","850010361","0","810103106","1","0","430001236","0","850103606","0","0","810103107"
"43","1","0","0","850010371","0","810103106","1","0","430001237","0","0","0","0","810103107"
"43","1","0","0","850010381","0","810103106","1","0","430001238","0","0","0","0","810103107"
"43","1","0","0","850010391","0","810103106","1","0","430001239","0","0","0","0","810103107"
"43","1","4","0","850010401","0","850104002","1","0","430001240","0","850104004","0","0","850104003"
"43","1","0","0","850010411","0","810103106","1","0","430001241","0","0","0","0","810103107"
"43","1","0","0","850010421","0","810103106","1","0","430001242","0","0","0","0","810103107"
"43","1","0","0","850010431","0","810103106","1","0","430001243","0","0","0","0","810103107"
"43","1","0","0","850010441","0","810103106","1","0","430001244","0","0","0","0","810103107"
"43","1","0","0","850010451","0","810103106","1","0","430001245","0","0","0","0","810103107"
"43","1","2","0","850010461","0","810103106","1","0","430001246","0","850104606","0","0","850104607"
"43","1","0","0","850010471","0","810103106","1","0","430001247","0","0","0","0","810103107"
"43","1","0","0","850010481","0","810103106","1","0","430001248","0","0","0","0","810103107"
"43","1","0","0","850010491","0","810103106","1","0","430001249","0","0","0","0","810103107"
"43","1","4","0","850010501","0","850105005","1","0","430001250","0","850105007","0","0","850105006"
"44","0","0","0","1001001","0","1100000302","1","0","441001001","0","0","0","0","0"
"44","0","0","0","1001002","0","1100000301","1","0","441001002","0","0","0","0","0"
"44","0","0","0","1001003","0","1100000308","1","0","441001003","0","0","0","0","0"
"44","0","0","0","1001004","0","1100000302","1","0","441001004","0","0","0","0","0"
"44","0","0","0","1001005","0","1100000301","1","0","441001005","0","0","0","0","0"
"44","0","0","0","1001006","0","1100000302","1","0","441001006","0","0","0","0","0"
"44","1","0","0","1001007","0","1100000301","1","0","441001007","0","0","0","0","1100000102"
"44","1","0","0","1001008","0","1100000302","1","0","441001008","0","0","0","0","1100000204"
"44","1","0","0","1001009","0","1100000308","1","0","441001009","0","0","0","0","1100000208"
"44","1","1","0","1001010","0","1100000301","1","0","441001010","0","1100000205","0","0","1100000107"
"44","1","1","0","1001011","0","1100000302","1","0","441001011","0","1100000306","0","0","1100000304"
"44","1","1","0","1001012","0","1100000301","1","0","441001012","0","1100000207","0","0","1100000108"
"44","1","1","0","1001013","0","1100000302","1","0","441001013","0","1100000208","0","0","1100000203"
"44","1","1","0","1001014","0","1100000301","1","0","441001014","0","1100000209","0","0","1100000204"
"44","1","1","0","1001015","0","1100000302","1","0","441001015","0","1100000206","0","0","1100000102"
"44","1","1","1","1001016","0","1100000301","1","0","441001016","1100000306","1100000305","0","0","1100000302"
"44","1","1","1","1001017","0","1100000301","1","0","441001017","1100000304","1100000303","0","0","1100000302"
"44","1","1","0","1001018","0","1100000301","1","0","441001018","0","1100000307","0","0","1100000302"
"44","0","0","0","1002001","0","1100000302","1","0","441002001","0","0","0","0","0"
"44","0","0","0","1002002","0","1100000301","1","0","441002002","0","0","0","0","0"
"44","0","0","0","1002003","0","1100000308","1","0","441002003","0","0","0","0","0"
"44","0","0","0","1002004","0","1100000302","1","0","441002004","0","0","0","0","0"
"44","0","0","0","1002005","0","1100000301","1","0","441002005","0","0","0","0","0"
"44","0","0","0","1002006","0","1100000302","1","0","441002006","0","0","0","0","0"
"44","1","0","0","1002007","0","1100000301","1","0","441002007","0","0","0","0","1100000107"
"44","1","0","0","1002008","0","1100000302","1","0","441002008","0","0","0","0","1100000102"
"44","1","0","0","1002009","0","1100000308","1","0","441002009","0","0","0","0","1100000108"
"44","1","0","0","1002010","0","1100000301","1","0","441002010","0","0","0","0","1100000203"
"44","1","0","0","1002011","0","1100000302","1","0","441002011","0","0","0","0","1100000204"
"44","1","1","0","1002012","0","1100000308","1","0","441002012","0","1100000205","0","0","1100000107"
"44","1","1","0","1002013","0","1100000302","1","0","441002013","0","1100000206","0","0","1100000102"
"44","1","1","0","1002014","0","1100000301","1","0","441002014","0","1100000207","0","0","1100000108"
"44","1","0","0","1002015","0","1100000302","1","0","441002015","0","0","0","0","1100000307"
"44","1","0","0","1002016","0","1100000301","1","0","441002016","0","0","0","0","1100000303"
"44","1","0","0","1002017","0","1100000302","1","0","441002017","0","0","0","0","1100000304"
"44","1","1","0","1002018","0","1100000301","1","0","441002018","0","1100000307","0","0","1100000305"
"44","0","0","0","1003001","0","1100000301","1","0","441003001","0","0","0","0","0"
"44","0","0","0","1003002","0","1100000302","1","0","441003002","0","0","0","0","0"
"44","0","0","0","1003003","0","1100000301","1","0","441003003","0","0","0","0","0"
"44","0","0","0","1003004","0","1100000302","1","0","441003004","0","0","0","0","0"
"44","0","0","0","1003005","0","1100000301","1","0","441003005","0","0","0","0","0"
"44","0","0","0","1003006","0","1100000302","1","0","441003006","0","0","0","0","0"
"44","1","0","0","1003007","0","1100000301","1","0","441003007","0","0","0","0","1100000302"
"44","1","0","0","1003008","0","1100000301","1","0","441003008","0","0","0","0","1100000302"
"44","1","1","0","1003009","0","1100000301","1","0","441003009","0","1100000308","0","0","1100000302"
"44","1","0","0","1003010","0","1100000107","1","0","441003010","0","0","0","0","1100000205"
"44","1","0","0","1003011","0","1100000102","1","0","441003011","0","0","0","0","1100000206"
"44","1","0","0","1003012","0","1100000108","1","0","441003012","0","0","0","0","1100000207"
"44","1","1","0","1003013","0","1100000201","1","0","441003013","0","1100000203","0","0","1100000202"
"44","1","1","0","1003014","0","1100000203","1","0","441003014","0","1100000303","0","0","1100000204"
"44","1","1","0","1003015","0","1100000303","1","0","441003015","0","1100000201","0","0","1100000304"
"44","1","0","0","1003016","0","1100000301","1","0","441003016","0","0","0","0","1100000305"
"44","1","0","0","1003017","0","1100000302","1","0","441003017","0","0","0","0","1100000306"
"44","0","0","0","1003018","0","1100000307","1","0","441003018","0","0","0","0","0"
"44","0","0","0","1004001","0","1100000301","1","0","441004001","0","0","0","0","0"
"44","0","0","0","1004002","0","1100000302","1","0","441004002","0","0","0","0","0"
"44","0","0","0","1004003","0","1100000301","1","0","441004003","0","0","0","0","0"
"44","0","0","0","1004004","0","1100000302","1","0","441004004","0","0","0","0","0"
"44","0","0","0","1004005","0","1100000301","1","0","441004005","0","0","0","0","0"
"44","0","0","0","1004006","0","1100000302","1","0","441004006","0","0","0","0","0"
"44","1","0","0","1004007","0","1100000301","1","0","441004007","0","0","0","0","1100000302"
"44","1","0","0","1004008","0","1100000301","1","0","441004008","0","0","0","0","1100000302"
"44","1","1","0","1004009","0","1100000301","1","0","441004009","0","1100000308","0","0","1100000302"
"44","1","1","0","1004010","0","1100000107","1","0","441004010","0","1100000405","0","0","1100000205"
"44","1","1","0","1004011","0","1100000102","1","0","441004011","0","1100000406","0","0","1100000206"
"44","1","1","0","1004012","0","1100000108","1","0","441004012","0","1100000407","0","0","1100000207"
"44","1","0","0","1004013","0","1100000208","1","0","441004013","0","0","0","0","1100000408"
"44","1","0","0","1004014","0","1100000209","1","0","441004014","0","0","0","0","1100000409"
"44","1","0","0","1004015","0","1100000201","1","0","441004015","0","0","0","0","1100000401"
"44","1","0","0","1004016","0","1100000203","1","0","441004016","0","0","0","0","1100000403"
"44","1","0","0","1004017","0","1100000204","1","0","441004017","0","0","0","0","1100000404"
"44","0","0","0","1004018","0","1100000307","1","0","441004018","0","0","0","0","0"
"2","0","0","0","501010101","0","501011020","1","0","501011001","0","0","0","0","0"
"2","0","0","0","501010102","0","501011021","1","0","501011002","0","0","0","0","0"
"2","0","0","0","501010103","0","501011022","1","0","501011003","0","0","0","0","0"
"2","0","0","0","501010104","0","501011023","1","0","501011004","0","0","0","0","0"
"2","0","0","0","501010105","0","501011024","1","0","501011005","0","0","0","0","0"
"2","0","0","0","501010106","0","501011025","1","0","501011006","0","0","0","0","0"
"2","0","0","0","501010107","0","501011026","1","0","501011007","0","0","0","0","0"
"2","0","0","0","501010108","0","501011027","1","0","501011008","0","0","0","0","0"
"2","0","0","0","502010131","0","502010115","1","0","502010131","0","0","0","0","0"
"2","0","0","0","502010141","0","502010117","1","0","502010141","0","0","0","0","0"
"2","0","0","0","502010151","0","502010119","1","0","502010151","0","0","0","0","0"
"2","0","0","0","502010231","0","502010215","1","0","502010231","0","0","0","0","0"
"2","0","0","0","502010241","0","502010217","1","0","502010241","0","0","0","0","0"
"2","0","0","0","502010251","0","502010219","1","0","502010251","0","0","0","0","0"
"2","0","0","0","502010331","0","502010315","1","0","502010331","0","0","0","0","0"
"2","0","0","0","502010341","0","502010317","1","0","502010341","0","0","0","0","0"
"2","0","0","0","502010351","0","502010319","1","0","502010351","0","0","0","0","0"
"2","0","0","0","502010431","0","502010415","1","0","502010431","0","0","0","0","0"
"2","0","0","0","502010441","0","502010417","1","0","502010441","0","0","0","0","0"
"2","0","0","0","502010451","0","502010419","1","0","502010451","0","0","0","0","0"
"2","0","0","0","502010531","0","502010515","1","0","502010531","0","0","0","0","0"
"2","0","0","0","502010541","0","502010517","1","0","502010541","0","0","0","0","0"
"2","0","0","0","502010551","0","502010519","1","0","502010551","0","0","0","0","0"
"2","0","0","0","502011131","0","502011112","1","0","502011131","0","0","0","0","0"
"2","0","0","0","502011141","0","502011117","1","0","502011141","0","0","0","0","0"
"2","0","0","0","502011151","0","502011119","1","0","502011151","0","0","0","0","0"
"2","0","0","0","502011231","0","502011212","1","0","502011231","0","0","0","0","0"
"2","0","0","0","502011241","0","502011217","1","0","502011241","0","0","0","0","0"
"2","0","0","0","502011251","0","502011219","1","0","502011251","0","0","0","0","0"
"2","0","0","0","502011331","0","502011312","1","0","502011331","0","0","0","0","0"
"2","0","0","0","502011341","0","502011317","1","0","502011341","0","0","0","0","0"
"2","0","0","0","502011351","0","502011319","1","0","502011351","0","0","0","0","0"
"2","0","0","0","502011431","0","502011412","1","0","502011431","0","0","0","0","0"
"2","0","0","0","502011441","0","502011417","1","0","502011441","0","0","0","0","0"
"2","0","0","0","502011451","0","502011419","1","0","502011451","0","0","0","0","0"
"2","0","0","0","502011531","0","502011512","1","0","502011531","0","0","0","0","0"
"2","0","0","0","502011541","0","502011517","1","0","502011541","0","0","0","0","0"
"2","0","0","0","502011551","0","502011519","1","0","502011551","0","0","0","0","0"
"36","0","0","0","74005103","0","550105306","1","0","740051031","0","0","0","0","0"
"36","0","0","0","74005104","0","550105406","1","0","740051041","0","0","0","0","0"
"36","0","0","0","74005105","0","550105506","1","0","740051051","0","0","0","0","0"
"36","0","0","0","74005203","0","550105312","1","0","740052031","0","0","0","0","0"
"36","0","0","0","74005204","0","550105412","1","0","740052041","0","0","0","0","0"
"36","0","0","0","74005205","0","550105512","1","0","740052051","0","0","0","0","0"
"36","0","0","0","74005301","0","550105115","1","0","740053011","0","0","0","0","0"
"36","0","0","0","74005302","0","550105217","1","0","740053021","0","0","0","0","0"
"36","0","0","0","74005303","0","550105319","1","0","740053031","0","0","0","0","0"
"36","0","0","0","74005304","0","550105420","1","0","740053041","0","0","0","0","0"
"36","0","0","0","74005305","0","550105520","1","0","740053051","0","0","0","0","0"
"36","0","0","0","74005401","0","550105117","1","0","740054011","0","0","0","0","0"
"36","0","0","0","74005402","0","550105221","1","0","740054021","0","0","0","0","0"
"36","0","0","0","74005403","0","550105323","1","0","740054031","0","0","0","0","0"
"36","0","0","0","74005404","0","550105425","1","0","740054041","0","0","0","0","0"
"36","0","0","0","74005405","0","550105525","1","0","740054051","0","0","0","0","0"
"36","0","0","0","74005501","0","550105119","1","0","740055011","0","0","0","0","0"
"36","0","0","0","74005502","0","550105225","1","0","740055021","0","0","0","0","0"
"36","0","0","0","74005503","0","550105327","1","0","740055031","0","0","0","0","0"
"36","0","0","0","74005504","0","550105430","1","0","740055041","0","0","0","0","0"
"36","0","0","0","74005505","0","550105530","1","0","740055051","0","0","0","0","0"
"36","0","0","0","74006104","0","550106406","1","0","740061041","0","0","0","0","0"
"36","0","0","0","74006105","0","550106506","1","0","740061051","0","0","0","0","0"
"36","0","0","0","74006204","0","550106412","1","0","740062041","0","0","0","0","0"
"36","0","0","0","74006205","0","550106512","1","0","740062051","0","0","0","0","0"
"36","0","0","0","74006302","0","550106216","1","0","740063021","0","0","0","0","0"
"36","0","0","0","74006303","0","550106316","1","0","740063031","0","0","0","0","0"
"36","0","0","0","74006304","0","550106414","1","0","740063041","0","0","0","0","0"
"36","0","0","0","74006305","0","550106514","1","0","740063051","0","0","0","0","0"
"36","0","0","0","74006401","0","550106117","1","0","740064011","0","0","0","0","0"
"36","1","0","0","74006402","0","550106218","1","0","740064021","0","0","0","0","550106219"
"36","1","0","0","74006403","0","550106318","1","0","740064031","0","0","0","0","550106319"
"36","1","0","0","74006404","0","550106420","1","0","740064041","0","0","0","0","550106421"
"36","1","0","0","74006405","0","550106516","1","0","740064051","0","0","0","0","550106517"
"36","0","0","0","74006501","0","550106122","1","0","740065011","0","0","0","0","0"
"36","0","0","0","74006502","0","550106224","1","0","740065021","0","0","0","0","0"
"36","0","0","0","74006503","0","550106324","1","0","740065031","0","0","0","0","0"
"36","0","0","0","74006504","0","550106426","1","0","740065041","0","0","0","0","0"
"36","0","0","0","74006505","0","550106522","1","0","740065051","0","0","0","0","0"
"46","0","0","0","924070100","0","924070106","1","0","924070100","0","0","0","0","0"
"46","0","0","0","924070200","0","924070206","1","0","924070200","0","0","0","0","0"
"46","0","0","0","924070300","0","924070306","1","0","924070300","0","0","0","0","0"
"47","0","0","0","924071100","0","924071102","1","0","924071100","0","0","0","0","0"
"47","0","0","0","924071200","0","924071202","1","0","924071200","0","0","0","0","0"
"47","0","0","0","924071300","0","924071302","1","0","924071300","0","0","0","0","0"
"47","0","0","0","924071400","0","924071402","1","0","924071400","0","0","0","0","0"
"47","0","0","0","924072100","0","924072105","1","0","924072100","0","0","0","0","0"
"47","0","0","0","924072200","0","924072205","1","0","924072200","0","0","0","0","0"
"47","0","0","0","924072300","0","924072305","1","0","924072300","0","0","0","0","0"
"47","0","0","0","924072400","0","924072405","1","0","924072400","0","0","0","0","0"
"47","0","0","0","924073100","0","924073102","1","0","924073100","0","0","0","0","0"
"47","0","0","0","924073200","0","924073202","1","0","924073200","0","0","0","0","0"
"47","0","0","0","924073300","0","924073302","1","0","924073300","0","0","0","0","0"
"47","0","0","0","924073400","0","924073402","1","0","924073400","0","0","0","0","0"
"46","0","0","0","924080100","0","924080106","1","0","924080100","0","0","0","0","0"
"46","0","0","0","924080200","0","924080206","1","0","924080200","0","0","0","0","0"
"46","0","0","0","924080300","0","924080306","1","0","924080300","0","0","0","0","0"
"47","0","0","0","924081100","0","924081102","1","0","924081100","0","0","0","0","0"
"47","0","0","0","924081200","0","924081202","1","0","924081200","0","0","0","0","0"
"47","0","0","0","924081300","0","924081302","1","0","924081300","0","0","0","0","0"
"47","0","0","0","924081400","0","924081402","1","0","924081400","0","0","0","0","0"
"47","0","0","0","924082100","0","924082105","1","0","924082100","0","0","0","0","0"
"47","0","0","0","924082200","0","924082205","1","0","924082200","0","0","0","0","0"
"47","0","0","0","924082300","0","924082305","1","0","924082300","0","0","0","0","0"
"47","0","0","0","924082400","0","924082405","1","0","924082400","0","0","0","0","0"
"47","0","0","0","924083100","0","924083102","1","0","924083100","0","0","0","0","0"
"47","0","0","0","924083200","0","924083202","1","0","924083200","0","0","0","0","0"
"47","0","0","0","924083300","0","924083302","1","0","924083300","0","0","0","0","0"
"47","0","0","0","924083400","0","924083402","1","0","924083400","0","0","0","0","0"
"46","0","0","0","924090100","0","924080106","1","0","924090100","0","0","0","0","0"
"46","0","0","0","924090200","0","924080206","1","0","924090200","0","0","0","0","0"
"46","0","0","0","924090300","0","924080306","1","0","924090300","0","0","0","0","0"
"47","0","0","0","924091100","0","924091102","1","0","924091100","0","0","0","0","0"
"47","0","0","0","924091200","0","924091202","1","0","924091200","0","0","0","0","0"
"47","0","0","0","924091300","0","924091302","1","0","924091300","0","0","0","0","0"
"47","0","0","0","924091400","0","924091402","1","0","924091400","0","0","0","0","0"
"47","0","0","0","924092100","0","924092105","1","0","924092100","0","0","0","0","0"
"47","0","0","0","924092200","0","924092205","1","0","924092200","0","0","0","0","0"
"47","0","0","0","924092300","0","924092305","1","0","924092300","0","0","0","0","0"
"47","0","0","0","924092400","0","924092405","1","0","924092400","0","0","0","0","0"
"47","0","0","0","924093100","0","924093102","1","0","924093100","0","0","0","0","0"
"47","0","0","0","924093200","0","924093202","1","0","924093200","0","0","0","0","0"
"47","0","0","0","924093300","0","924093302","1","0","924093300","0","0","0","0","0"
"47","0","0","0","924093400","0","924093402","1","0","924093400","0","0","0","0","0"
"46","0","0","0","924100100","0","924080106","1","0","924100100","0","0","0","0","0"
"46","0","0","0","924100200","0","924080206","1","0","924100200","0","0","0","0","0"
"46","0","0","0","924100300","0","924080306","1","0","924100300","0","0","0","0","0"
"47","0","0","0","924101100","0","924101102","1","0","924101100","0","0","0","0","0"
"47","0","0","0","924101200","0","924101202","1","0","924101200","0","0","0","0","0"
"47","0","0","0","924101300","0","924101302","1","0","924101300","0","0","0","0","0"
"47","0","0","0","924101400","0","924101402","1","0","924101400","0","0","0","0","0"
"47","0","0","0","924102100","0","924102105","1","0","924102100","0","0","0","0","0"
"47","0","0","0","924102200","0","924102205","1","0","924102200","0","0","0","0","0"
"47","0","0","0","924102300","0","924102305","1","0","924102300","0","0","0","0","0"
"47","0","0","0","924102400","0","924102405","1","0","924102400","0","0","0","0","0"
