c213662c81310ddc7790284df42daead8c0fcf5d7c89ac486da73fb9b644d098,d7cd7c39b4f4844d5eeb435c3ca3a1efa022e965ca74a1fd4a4affdae9c9e691,aa2cc09883698072dc667eaf4ce2cb970771dabb4beea1be898f2470a51333b4,386d90574983a332aac978692414d7432564da7e4ba03da1282f422ad60af968,b65363e085f6bcc6451d01eb66dc8cbfb9142c83f9bb308e9ce8ba87761e977f,d81379a89b719d767b47233f77b2bb27354c3f46d4314056b0a6caff4faef3aa,c53379782038932f133e9397ed57ceb0ed862fa41fd42640de1abe65d7ac8872,6169f8ad7a2356fad2bc2aa86daab835cd02abacd03316419ffedb04ec651df8,1442a2f5ddb9c60d97e78863679727b3ad653b911c76d4cc319b6623b3f28b26,f573781e3d275138901df411470fb7a9dde776351f92fdf4db83168a5ab81740,3c0cdf51a6269f21a5c2f4c619a838fb5c705e95dbe8e64efba212fc3cebfe2c,bfbf784ccb297eb6ef2d45705faf91737e265e04c03c5960f31245c9e5974d42,e6a049ef188eb59b36fa1a6d7c4c0a61898f6a6bc52a9b14de4ddc2600f72df5,821479dd3a41d3b0214c2925ac832dca1a4826cea4f45b1bb00cecac001645f8,d5efcceef7db27960b00c7facab55c5cd61369cf3136569edb4f1e40bc209808,e892245d58dcaf8d6583adc1d5997a4890da9a7b70d87f0723aa1eeac8349cfd,dc8b54c5b798139a8f1216b1eaf1392bec883bc3200c068c8af53f2e3990a1a2,97f571039c677bbcc8412091bec5f99ae2b0490b551c1b9de3db2cb02b7ace4d,7877e8f33518e5a8acc3663e1385f7c951ccf11bc4c8c0b12988602f9e42dc39,4b50e43e66d090809fc38e7bdc219ddd946659cdb285da077f54f611e95a3040,7fa54705ea8da6884b38755986b50cc7e2963fb75d6c8c9dba16701198845a16,3aa50e5587d31d219e405fd160e79c62204617b0586d2ddbceb2c1feb4de5036,02f6f6cb93c483d239cc0373b1f0b32b770ba430a96574c9d40654a846ddc898,4bcd72ee7dda7757826d4fbbd49aba299ff21ba19ffe5b51b418a27ec2e25ceb,2b14d05fecf3dcfa2b1e964e2a612091d341b8cdd0bf04f1beaf744510734cdb,009362cbed28877e5863877c1fbb862177520f97f661ddbe050b510d33851e2a,a8f1a43328c89774ab825c54fa4b6dbd07ffcf6b091bb2e4e7215c4fe1d55413,11840906b469075ab156832899836e30c60a2749f2333dfee7aa1dcfa891c8cc,55d9fc305af234b4303efa68802994a7ba7b4e027d842fdcc312cc22aae88ac6,2cec61e6fad8a5c7903b186c9ed99e31cdb75fca5f3e3db48e8d996b295d40b8,599cb6644ba2bb268b4c5f9bda68410fd640a32103eec1e82e7ef1eb3c6b96b3,937633a8eb4e735280cf08f07a5cb518f1d4a667ef36cdf94cc4e288773eb2ee,f5f3d9974df9435e2c5fa515a445e5b5659c3993b591ea51af1e9afcc813ba83,b6bfc9e3af079c8ef09f18b1deb223b5737c18f6a713ee4dd78cbdf4be5e4434,1817c37e1510acad5bdb858eba82927794153c7417b66d786c7cfa801a89b3fa,0d0b5b320424e928d7f0e08bd8c6d598ac1cc78f1ce1fbb5612c9594e2ad03ab,2b73d0193371f49ad4f26ddb0330542ac1b36c7716d4ae188e27d351a919c328,85f23eeccb977ac8a96180a7697c15f78b4b86e3be456a8d3f439736ae1588e6,6e2922296cf20a9caba72973859c3c5511e61c07319ae16076c93344192787b8,90f39742996e3f876edd902ca873fc5ddeca69313c87d150a4065c3c7aab0e16,692e77de33c7939f56054c7eaf5321aee7135665f681fc5be75b50dbbe276d8e,d24068c9995ec5ea7a9572ba2b59ef5d58e5b7aae57cb6c350b4018f5b806ba5,29f3876ad3a7d32df4b2ea4e8fbf027d3b0ca9d01d7cffcd518d0301c95d0d63,bd7f203f2ed7f05c906431271e1875e5c31721f4b7ddd68021a517a96ac5196f,7bf375e4805016b5ca16a51b0574e22eba96994e5c66da585a6d67dbd81b3589,add1d1bcebade2380e6ada765a8d65b92c8964fdb28c9efa709ea9c0f85bdcfb,fc2c3cb08f8ca715f8a47a745353596794b9ca233047e9353eb96893c1d62a85
"0","0","1.25","10047","1","0","170","610047004","1004705","0","0","bgm_M257","0","0","5","0","610047041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81002302","2020/12/27 15:59:59","10047401","2020/12/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M257","0","0","81002302"
"0","0","1.25","10048","0","0","100","610048001","1004801","0","0","bgm_M406","0.7","788","1","0","610048011","100000","0.03","10048101","0","20","90","0","0","27","-35","1","0","1","5048301","81000605","2021/01/18 15:59:59","10048101","2020/12/31 16:00:00","0.75","3","510331","-76","1","BOSS戰(NORMAL)","0","0","bgm_M406","758","0.7","81000605"
"0","0","1.25","10048","0","0","100","610048002","1004802","0","0","bgm_M406","0.7","-33","2","0","610048021","100000","0.03","10048201","0","30","90","0","0","-200","-35","1","0","1","5048302","81000606","2021/01/18 15:59:59","10048201","2020/12/31 16:00:00","0.75","3","510332","-250","1","Boss戰（HARD）","0","0","bgm_M406","-83","0.7","81000606"
"0","0","1.25","10048","0","0","100","610048003","1004803","0","0","bgm_M406","0.7","482","3","0","610048031","100000","0.03","10048201","0","30","90","0","0","-65","-35","0","0","1","5048308","81000606","2021/01/18 15:59:59","10048301","2020/12/31 16:00:00","0.75","0","510333","-115","1","Boss戰（VERY HARD）","1","0","bgm_M406","432","0.7","81000606"
"0","0","1.25","10048","1","0","100","610048004","1004804","0","0","bgm_M406","0","0","4","0","610048041","100000","0.03","0","0","0","90","0","0","0","-35","0","0","1","0","81000606","2021/01/18 15:59:59","10048401","2020/12/31 16:00:00","0","0","0","0","1","0","0","0","bgm_M406","0","0","81000606"
"0","0","1.25","10048","1","0","140","610048004","1004805","0","0","bgm_M406","0","0","5","0","610048041","100000","0.03","0","0","0","90","0","0","0","-35","0","0","1","0","81000606","2021/01/18 15:59:59","10048401","2020/12/31 16:00:00","0","0","0","0","1","0","0","0","bgm_M406","0","0","81000606"
"0","0","1.25","10049","0","0","240","610049001","1004901","0","0","bgm_M268","0.6","458","1","0","610049011","100000","0.03","10049102","0","20","90","0","0","0","-50","1","0","1","5025301","81002501","2021/01/27 15:59:59","10049101","2021/01/18 16:00:00","1","3","510251","-85","1","BOSS戰(NORMAL)","0","0","bgm_M268","800","1","81002501"
"0","0","1.25","10049","0","0","240","610049002","1004902","0","0","bgm_M268","0.6","0","2","0","610049021","100000","0.03","10049201","0","30","90","0","0","8","-50","1","0","1","5025302","81002502","2021/01/27 15:59:59","10049201","2021/01/18 16:00:00","1","3","510252","-10","1","BOSS戰(HARD)","0","0","bgm_M268","145","1","81002502"
"0","0","1.25","10049","0","0","240","610049003","1004903","0","0","bgm_M268","0.6","514","3","0","610049031","100000","0.03","10049201","0","30","90","0","0","38","-50","0","0","1","5025308","81002502","2021/01/27 15:59:59","10049301","2021/01/18 16:00:00","1","0","510252","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M268","480","1","81002502"
"0","0","1.25","10049","1","0","240","610049004","1004904","0","0","bgm_M268","0","0","4","0","610049041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81002502","2021/01/27 15:59:59","10049401","2021/01/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M268","0","0","81002502"
"0","0","1.25","10049","1","0","240","610049004","1004905","0","0","bgm_M268","0","0","5","0","610049041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81002502","2021/01/27 15:59:59","10049401","2021/01/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M268","0","0","81002502"
"0","0","1.7","10050","0","0","100","610050001","1005001","0","0","bgm_M416","0.8","1029","1","0","610050011","100000","0.03","10050101","0","20","90","0","0","-25","-35","1","0","1.3","5050301","81005001","2021/02/19 15:59:59","10050101","2021/02/01 16:00:00","0.65","3","510331","-85","1","BOSS戰(NORMAL)","0","0","bgm_M416","770","0.8","81005001"
"0","0","1.7","10050","0","0","100","610050002","1005002","0","0","bgm_M416","0.8","-88","2","0","610050021","100000","0.03","10050201","0","30","90","0","0","-190","-35","1","0","1.3","5050302","81005002","2021/02/19 15:59:59","10050201","2021/02/01 16:00:00","0.65","3","510332","110","1","Boss戰（HARD）","0","0","bgm_M416","720","0.8","81005002"
"0","0","1.7","10050","0","0","100","610050003","1005003","0","0","bgm_M416","0.8","465","3","0","610050031","100000","0.03","10050201","0","30","90","0","0","-65","-35","0","0","1.3","5050308","81005002","2021/02/19 15:59:59","10050301","2021/02/01 16:00:00","0.65","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M416","490","0.8","81005002"
"0","0","1.7","10050","1","0","100","610050004","1005004","0","0","bgm_M416","0","0","4","0","610050041","100000","0.03","0","0","0","90","0","0","0","-35","0","0","1","0","81005002","2021/02/19 15:59:59","10050401","2021/02/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M416","0","0","81005002"
"0","0","1.7","10050","1","0","100","610050004","1005005","0","0","bgm_M416","0","0","5","0","610050041","100000","0.03","0","0","0","90","0","0","0","-35","0","0","1","0","81005002","2021/02/19 15:59:59","10050401","2021/02/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M416","0","0","81005002"
"0","0","1.25","10051","0","0","170","610051001","1005101","0","0","bgm_M276","0.6","827","1","0","610051011","100000","0.03","10051101","0","20","90","0","0","0","-50","1","0","1","5027301","81002701","2021/02/28 15:59:59","10051101","2021/02/19 16:00:00","1","3","510271","-85","1","BOSS戰（NORMAL）","0","0","bgm_M276","800","1","81002701"
"0","0","1.25","10051","0","0","170","610051002","1005102","0","0","bgm_M276","0.6","-43","2","0","610051021","100000","0.03","10051201","0","30","90","0","0","10","-50","1","0","1","5027302","81002702","2021/02/28 15:59:59","10051201","2021/02/19 16:00:00","1","3","510272","-10","1","BOSS戰（HARD）","0","0","bgm_M276","145","1","81002702"
"0","0","1.25","10051","0","0","170","610051003","1005103","0","0","bgm_M276","0.6","466","3","0","610051031","100000","0.03","10051201","0","30","90","0","0","-15","-50","0","0","1","5027308","81002702","2021/02/28 15:59:59","10051301","2021/02/19 16:00:00","1","0","510272","-70","1","Boss戰（VERY HARD）","1","0","bgm_M276","480","1","81002702"
"0","0","1.25","10051","1","0","170","610051004","1005104","0","0","bgm_M276","0","0","4","0","610051041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81002702","2021/02/28 15:59:59","10051401","2021/02/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M276","0","0","81002702"
"0","0","1.25","10051","1","0","170","610051004","1005105","0","0","bgm_M276","0","0","5","0","610051041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81002702","2021/02/28 15:59:59","10051401","2021/02/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M276","0","0","81002702"
"0","0","1.7","10052","0","0","260","610052001","1005201","0","0","bgm_M424","0.8","842","1","0","610052011","100000","0.03","10052101","0","20","90","0","0","24","-75","1","0","1","5052301","81000605","2021/03/20 15:59:59","10052101","2021/03/02 16:00:00","0.65","3","510331","-85","1","BOSS戰(NORMAL)","0","0","bgm_M424","770","0.8","81000605"
"0","0","1.7","10052","0","0","260","610052002","1005202","0","0","bgm_M424","0.8","-15","2","0","610052021","100000","0.03","10052201","0","30","90","0","0","32","-75","1","0","1","5052302","81003301","2021/03/20 15:59:59","10052201","2021/03/02 16:00:00","0.65","3","510332","110","1","Boss戰（HARD）","0","0","bgm_M424","720","0.8","81003304"
"0","0","1.7","10052","0","0","260","610052003","1005203","0","0","bgm_M424","0.8","514","3","0","610052031","100000","0.03","10052201","0","30","90","0","0","-25","-75","0","0","1","5052308","81003301","2021/03/20 15:59:59","10052301","2021/03/02 16:00:00","0.65","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M424","490","0.8","81003304"
"0","0","1.7","10052","1","0","260","610052004","1005204","0","0","bgm_M424","0","0","4","0","610052041","100000","0.03","0","0","0","90","0","0","0","-75","0","0","1","0","81003301","2021/03/20 15:59:59","10052401","2021/03/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M424","0","0","81003304"
"0","0","1.7","10052","1","0","260","610052004","1005205","0","0","bgm_M424","0","0","5","0","610052041","100000","0.03","0","0","0","90","0","0","0","-75","0","0","1","0","81003301","2021/03/20 15:59:59","10052401","2021/03/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M424","0","0","81003304"
"0","0","1","10053","0","0","120","610053001","1005301","0","0","bgm_M999","0.6","380","1","0","610053011","100000","0.03","10053102","0","20","90","0","0","25","30","1","0","1","5017301","81001705","2021/04/30 15:59:59","10053101","2021/04/16 16:00:00","1","3","510171","-40","1","BOSS戰（NORMAL）","0","0","bgm_M999_Redo","450","1","81001705"
"0","0","1","10053","0","0","120","610053002","1005302","0","0","bgm_M999","0.6","-245","2","0","610053021","100000","0.03","10053201","0","30","90","0","0","35","30","1","0","1","5017302","81001706","2021/04/30 15:59:59","10053201","2021/04/16 16:00:00","1","3","510172","-40","1","BOSS戰（HARD）","0","0","bgm_M999_Redo","450","1","81001706"
"0","0","1","10053","0","0","120","610053003","1005303","0","0","bgm_M231","0.6","445","3","0","610053031","100000","0.03","10053201","0","30","90","0","0","37","30","0","0","1","5017308","81001706","2021/04/30 15:59:59","10053301","2021/04/16 16:00:00","1","0","510172","-40","1","Boss戰（VERY HARD）","1","0","bgm_M231","450","1","81001706"
"0","0","1","10053","1","0","120","610053004","1005304","0","0","bgm_M231","0","0","4","0","610053041","100000","0.03","0","0","0","90","0","0","0","30","0","0","1","0","81001706","2021/04/30 15:59:59","10053401","2021/04/16 16:00:00","0","0","0","0","1","0","0","0","bgm_M231","0","0","81001706"
"0","0","1","10053","1","0","120","610053004","1005305","0","0","bgm_M231","0","0","5","0","610053041","100000","0.03","0","0","0","90","0","0","0","30","0","0","1","0","81001706","2021/04/30 15:59:59","10053401","2021/04/16 16:00:00","0","0","0","0","1","0","0","0","bgm_M231","0","0","81001706"
"0","0","1.7","10054","0","0","380","610054001","1005401","0","0","bgm_M429","0.8","732","1","0","610054011","100000","0.03","10054101","0","20","90","0","0","-25","-75","1","0","1","5054301","81000905","2021/04/19 15:59:59","10054101","2021/04/01 16:00:00","0.65","3","510331","0","1","BOSS戰(NORMAL)","0","0","bgm_M429","698","0.8","81000905"
"0","0","1.7","10054","0","0","380","610054002","1005402","0","0","bgm_M429","0.8","28","2","0","610054021","100000","0.03","10054201","0","30","90","0","0","32","-75","1","0","1","5054302","81000906","2021/04/19 15:59:59","10054201","2021/04/01 16:00:00","0.65","3","510332","110","1","Boss戰（HARD）","0","0","bgm_M429","720","0.8","81000906"
"0","0","1.7","10054","0","0","380","610054003","1005403","0","0","bgm_M429","0.8","437","3","0","610054031","100000","0.03","10054201","0","30","90","0","0","-63","-75","0","0","1","5054308","81000906","2021/04/19 15:59:59","10054301","2021/04/01 16:00:00","0.65","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M429","490","0.8","81000906"
"0","0","1.7","10054","1","0","380","610054004","1005404","0","0","bgm_M429","0","0","4","0","610054041","100000","0.03","0","0","0","90","0","0","0","-75","0","0","1","0","81000906","2021/04/19 15:59:59","10054401","2021/04/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M429","0","0","81000906"
"0","0","1.7","10054","1","0","380","610054004","1005405","0","0","bgm_M429","0","0","5","0","610054041","100000","0.03","0","0","0","90","0","0","0","-75","0","0","1","0","81000906","2021/04/19 15:59:59","10054401","2021/04/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M429","0","0","81000906"
"0","0","1.7","10055","0","0","170","610055001","1005501","0","0","bgm_M284","0.8","458","1","0","610055011","100000","0.03","10055102","0","20","90","0","0","0","0","1","0","1","5029301","81002901","2021/03/26 15:59:59","10055101","2021/03/17 16:00:00","0.6","3","510331","-57","1","BOSS戰（NORMAL）","0","0","bgm_M284","820","1","81002901"
"0","0","1.7","10055","0","0","170","610055002","1005502","0","0","bgm_M284","0.8","-38","2","0","610055021","100000","0.03","10055201","0","30","90","0","0","39","0","1","0","1","5029302","81002902","2021/03/26 15:59:59","10055201","2021/03/17 16:00:00","0.6","3","510332","19","1","BOSS戰（HARD）","0","0","bgm_M284","150","1","81002902"
"0","0","1.7","10055","0","0","170","610055003","1005503","0","0","bgm_M284","0.8","474","3","0","610055031","100000","0.03","10055201","0","30","90","0","0","-40","0","0","0","1","5029308","81002902","2021/03/26 15:59:59","10055301","2021/03/17 16:00:00","0.6","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M284","480","1","81002902"
"0","0","1.7","10055","1","0","170","610055004","1005504","0","0","bgm_M284","0","0","4","0","610055041","100000","0.03","0","0","0","90","0","0","0","0","0","0","1","0","81002902","2021/03/26 15:59:59","10055401","2021/03/17 16:00:00","0","0","0","0","1","0","0","0","bgm_M284","0","0","81002902"
"0","0","1.7","10055","1","0","170","610055004","1005505","0","0","bgm_M284","0","0","5","0","610055041","100000","0.03","0","0","0","90","0","0","0","0","0","0","1","0","81002902","2021/03/26 15:59:59","10055401","2021/03/17 16:00:00","0","0","0","0","1","0","0","0","bgm_M284","0","0","81002902"
"0","0","2","10056","0","0","150","610056001","1005601","0","0","bgm_M438","0.8","852","1","0","610056011","100000","0.03","10056101","0","20","90","0","0","52","-20","1","0","1","5056301","81005601","2021/05/22 15:59:59","10056101","2021/05/04 16:00:00","0.65","3","510331","-85","1","BOSS戰(NORMAL)","0","0","bgm_M438","800","0.75","81005601"
"0","0","2","10056","0","0","150","610056002","1005602","0","0","bgm_M438","0.8","-67","2","0","610056021","100000","0.03","10056201","0","30","90","0","0","43","-20","1","0","1","5056302","81005602","2021/05/22 15:59:59","10056201","2021/05/04 16:00:00","0.65","1","510332","-10","1","BOSS戰(HARD)","0","0","bgm_M438","145","0.75","81005602"
"0","0","2","10056","0","0","150","610056003","1005603","0","0","bgm_M438","0.8","516","3","0","610056031","100000","0.03","10056201","0","30","90","0","0","-15","-20","0","0","1","5056308","81005602","2021/05/22 15:59:59","10056301","2021/05/04 16:00:00","0.65","0","510333","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M438","480","0.75","81005602"
"0","0","2","10056","1","0","150","610056004","1005604","0","0","bgm_M438","0","0","4","0","610056041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","81005602","2021/05/22 15:59:59","10056401","2021/05/04 16:00:00","0","0","0","0","1","0","0","0","bgm_M438","0","0","81005602"
"0","0","2","10056","1","0","150","610056004","1005605","0","0","bgm_M438","0","0","5","0","610056041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","81005602","2021/05/22 15:59:59","10056401","2021/05/04 16:00:00","0","0","0","0","1","0","0","0","bgm_M438","0","0","81005602"
"0","0","1.25","10057","0","0","170","610057001","1005701","0","0","bgm_M297","0.6","590","1","0","610057011","100000","0.03","10057102","0","20","90","0","0","0","-50","1","0","1","5031301","81003101","2021/05/28 14:59:59","10057101","2021/05/19 16:00:00","1","3","510311","-85","1","BOSS戰(NORMAL)","0","0","bgm_M297","800","1","81003101"
"0","0","1.25","10057","0","0","170","610057002","1005702","0","0","bgm_M297","0.6","-17","2","0","610057021","100000","0.03","10057201","0","30","90","0","0","10","-50","1","0","1","5031302","81003102","2021/05/28 14:59:59","10057201","2021/05/19 16:00:00","1","1","510312","-10","1","BOSS戰(HARD)","0","0","bgm_M297","145","1","81003102"
"0","0","1.25","10057","0","0","170","610057003","1005703","0","0","bgm_M297","0.6","516","3","0","610057031","100000","0.03","10057201","0","30","90","0","0","-15","-50","0","0","1","5031308","81003102","2021/05/28 14:59:59","10057301","2021/05/19 16:00:00","1","0","510312","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M297","480","1","81003102"
"0","0","1.25","10057","1","0","170","610057004","1005704","0","0","bgm_M297","0","0","4","0","610057041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81003102","2021/05/28 14:59:59","10057401","2021/05/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M297","0","0","81003102"
"0","0","1.25","10057","1","0","170","610057004","1005705","0","0","bgm_M297","0","0","5","0","610057041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81003102","2021/05/28 14:59:59","10057401","2021/05/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M297","0","0","81003102"
"0","0","1.75","10058","0","0","50","610058001","1005801","0","0","bgm_M57","1.1","247","1","0","610058011","100000","0.03","10058101","0","20","90","0","0","26","5","1","0","1","5058301","100023","2021/06/26 15:59:59","10058101","2021/06/02 16:00:00","0.45","3","510331","-40","1","BOSS戰(NORMAL)","0","0","bgm_M57","450","0.8","100023"
"0","0","1.75","10058","0","0","50","610058002","1005802","0","0","bgm_M57","1.1","0","2","0","610058021","100000","0.03","10058201","0","30","90","0","0","35","5","1","0","1","5058302","100693","2021/06/26 15:59:59","10058201","2021/06/02 16:00:00","0.45","1","510332","-40","1","BOSS戰(HARD)","0","0","bgm_M57","450","0.8","100693"
"0","0","1.75","10058","0","0","50","610058003","1005803","0","0","bgm_M57","1.1","478","3","0","610058031","100000","0.03","10058201","0","30","90","0","0","-80","5","0","0","1","5058308","100693","2021/06/26 15:59:59","10058301","2021/06/02 16:00:00","0.45","0","510333","-40","1","Boss戰(VERYHARD)","1","0","bgm_M57","450","0.8","100693"
"0","0","1.75","10058","1","0","50","610058004","1005804","0","0","bgm_M57","0","0","4","0","610058041","100000","0.03","0","0","0","90","0","0","0","5","0","0","1","0","100693","2021/06/26 15:59:59","10058401","2021/06/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M57","0","0","100693"
"0","0","1.75","10058","1","0","50","610058004","1005805","0","0","bgm_M57","0","0","5","0","610058041","100000","0.03","0","0","0","90","0","0","0","5","0","0","1","0","100693","2021/06/26 15:59:59","10058401","2021/06/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M57","0","0","100693"
"0","0","1.5","10059","0","0","180","610059001","1005901","0","0","bgm_M447","0.8","577","1","0","610059011","100000","0.03","10059101","0","20","90","0","0","0","-20","1","0","1","5059301","101823","2021/06/26 15:59:59","10059101","2021/06/12 16:00:00","0.75","3","510331","-85","1","BOSS戰(NORMAL)","0","0","bgm_M447","800","0.75","101823"
"0","0","1.5","10059","0","0","180","610059002","1005902","0","0","bgm_M447","0.8","111","2","0","610059021","100000","0.03","10059201","0","30","90","0","0","32","-20","1","0","1","5059302","101843","2021/06/26 15:59:59","10059201","2021/06/12 16:00:00","0.75","1","510332","-10","1","BOSS戰(HARD)","0","0","bgm_M447","145","0.75","101843"
"0","0","1.5","10059","0","0","180","610059003","1005903","0","0","bgm_M447","0.8","528","3","0","610059031","100000","0.03","10059201","0","30","90","0","0","-77","-20","0","0","1","5059308","101843","2021/06/26 15:59:59","10059301","2021/06/12 16:00:00","0.75","0","510333","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M447","480","0.75","101843"
"0","0","1.5","10059","1","0","180","610059004","1005904","0","0","bgm_M447","0","0","4","0","610059041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","101843","2021/06/26 15:59:59","10059401","2021/06/12 16:00:00","0","0","0","0","1","0","0","0","bgm_M447","0","0","101843"
"0","0","1.5","10059","1","0","180","610059004","1005905","0","0","bgm_M447","0","0","5","0","610059041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","101843","2021/06/26 15:59:59","10059401","2021/06/12 16:00:00","0","0","0","0","1","0","0","0","bgm_M447","0","0","101843"
"0","0","1.25","10060","0","0","100","610060001","1006001","0","0","bgm_M319","0.8","845","1","0","610060011","100000","0.03","10060101","0","20","90","0","0","0","-50","1","0","1","5033301","81000605","2021/06/27 15:59:59","10060101","2021/06/18 16:00:00","0.8","3","510331","10","1","BOSS戰（NORMAL）","0","0","bgm_M319","842","1.1","81000605"
"0","0","1.25","10060","0","0","100","610060002","1006002","0","0","bgm_M319","0.8","-27","2","0","610060021","100000","0.03","10060201","0","30","90","0","0","-200","-50","1","0","1","5033302","81003301","2021/06/27 15:59:59","10060201","2021/06/18 16:00:00","0.8","1","510332","-190","1","Boss戰（HARD）","0","0","bgm_M319","-30","1.1","81003304"
"0","0","1.25","10060","0","0","100","610060003","1006003","0","0","bgm_M319","0.8","485","3","0","610060031","100000","0.03","10060201","0","30","90","0","0","-15","-50","0","0","1","5033308","81003301","2021/06/27 15:59:59","10060301","2021/06/18 16:00:00","0.8","0","510333","-5","1","Boss戰（VERY HARD）","1","0","bgm_M319","482","1.1","81003304"
"0","0","1.25","10060","1","0","100","610060004","1006004","0","0","bgm_M319","0","0","4","0","610060041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81003301","2021/06/27 15:59:59","10060401","2021/06/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M319","0","0","81003304"
"0","0","1.25","10060","1","0","100","610060004","1006005","0","0","bgm_M319","0","0","5","0","610060041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81003301","2021/06/27 15:59:59","10060401","2021/06/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M319","0","0","81003304"
"0","0","0.83","10061","0","0","140","610061001","1006101","0","0","bgm_M455","0.5","395","1","0","610061011","100000","0.03","10061102","0","20","90","0","0","-51","-47","1","0","1.15","5061301","81006101","2021/07/23 15:59:59","10061101","2021/07/05 16:00:00","1.22","3","510341","-85","1.15","BOSS戰（NORMAL）","0","0","bgm_M455","800","1.5","81006101"
"0","0","0.83","10061","0","0","140","610061002","1006102","0","0","bgm_M455","0.5","-17","2","0","610061021","100000","0.03","10061201","0","30","90","0","0","18","-47","1","0","1.15","5061302","81006102","2021/07/23 15:59:59","10061201","2021/07/05 16:00:00","1.22","1","510342","-10","1.15","BOSS戰（HARD）","0","0","bgm_M455","145","1.5","81006102"
"0","0","0.83","10061","0","0","140","610061003","1006103","0","0","bgm_M455","0.5","514","3","0","610061031","100000","0.03","10061201","0","30","90","0","0","-51","-47","0","0","1.15","5061308","81006102","2021/07/23 15:59:59","10061301","2021/07/05 16:00:00","1.22","0","510342","-70","1.15","Boss戰（VERY HARD）","1","0","bgm_M455","480","1.75","81006102"
"0","0","0.83","10061","1","0","140","610061004","1006104","0","0","bgm_M455","0","0","4","0","610061041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006102","2021/07/23 15:59:59","10061401","2021/07/05 16:00:00","0","0","0","0","1","0","0","0","bgm_M455","0","0","81006102"
"0","0","0.83","10061","1","0","140","610061004","1006105","0","0","bgm_M455","0","0","5","0","610061041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006102","2021/07/23 15:59:59","10061401","2021/07/05 16:00:00","0","0","0","0","1","0","0","0","bgm_M455","0","0","81006102"
"0","0","2.5","10062","0","0","50","610062001","1006201","0","0","bgm_M57","1.3","788","1","0","610062011","100000","0.03","10062101","0","20","90","0","0","42","5","1","0","1","5035301","100023","2021/08/27 15:59:59","10062101","2021/08/09 16:00:00","0.45","3","510331","-40","1","BOSS戰（NORMAL）","0","0","bgm_M57","450","0.5","100023"
"0","0","2.5","10062","0","0","50","610062002","1006202","0","0","bgm_M57","1.3","-219","2","0","610062021","100000","0.03","10062201","0","30","90","0","0","46","5","1","0","1","5035302","100693","2021/08/27 15:59:59","10062201","2021/08/09 16:00:00","0.45","1","510332","-40","1","Boss戰（HARD）","0","0","bgm_M57","450","0.5","100693"
"0","0","2.5","10062","0","0","50","610062003","1006203","0","0","bgm_M57","1.3","503","3","0","610062031","100000","0.03","10062201","0","30","90","0","0","-23","5","0","0","1","5035308","100693","2021/08/27 15:59:59","10062301","2021/08/09 16:00:00","0.45","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M57","450","0.5","100693"
