cbf58317dc417ee09c92dedefc34c82b7af28c02ea8583bad11dc3f859884651,0285cdff80c8690ae2c5d0e77a29f918bac880b14f255c75c6a6906a0bea356f,2aee97bec93d9e8400596181cc5ff5cb7a88ade0033634cf23599a1a6c99ecac,daac5fb9ca9c2fd1a01733e47fc9172624bf0fdee96d4c011467bc6831e8fffa,64f0cb59e0ec7fb223f52103aab466426eff6d6d2aa9227f45577368b7a30713,445176e786937b5fdada03188bdf5aba186c5e05e7c648792c3810fbf348911c,d1d1bdeb8cb10dc7c266346f3fc4b32b4d8190a6cce3e623d635dd165ba58ed8,85b7d99ff6d58a49ce090471a0ef7070dc88b81d9f890ce801385fd197da78cb,543f9e75307d391b602f4eb5e75b1d9aa9be2fcf56ca292e7242bcfd4d948b72,e86875f4cbbbe0544b0e33dff3f7722b73ac56f385c982f43ac137479ef208fa,f894dc7f67fe7e0806da337f7fd8e7497db56da8760d3f01d56dcb0ce72528e6,ffde6ea90c6c634bc9e0b8c7dc7e5f80d2ae4c8506ac428542abf5e395395f23,565d76ce2ef852947585e078659129ed6399a587ad2b1877f4fef0f3146ef37c,56b02b01b043b4cc36cb80887fca8d50fb96407c50142923b045e761b4dd29c7,475b82920e6cf1f2167670f05381a3b698ca103dc1b0447e3e5cd32fe23bbcc4,5f192db2211f33a00dc6fcc029a8df9a471fc9cf9a302303d73b45e250a2fbd5,2ce5364441902f3b8e5578198d77d8565b3a64d62d6c4da9edd8cd99e2b3e835,884e9c6f8859f12cb481e927323d27aa4956950d7c9f0afc31703b562018b395,1b4556d73ef44b64025f4eb6a2eec13988401973dd65b30b21ea22ff73cd96d0,775dae93255d47bab01ccb02c763bd32f3fb7f7007f65fa6b6b33967635c76c8,5e5c8bbb2862e7487cb05560cc44235f4dbd87f9b4f1f66175b34f47dd50fd1e,97c24c3e01d0608f1994d27da9e5b388e9254ebbef06e16cd87aecd9b4354c2e,c5d52fb7ea15502d0d8a9edbc035270ec3961f70c14f5997701124b469ebc18e,187c1e2608611e9af962f569b90e25043311f16b368f33c6281ed1cea83a5bf8,e89f3829d9631cef0c73f0a25932af2f4c429d1c24828c74b91e7e46658e3f46,6df3483c67bc2df84d05af51c1005bd81da23a2c9ebe294995970ffc3cbdac6d,b5ed39a4868e477795965e54d8b7b384860e2a2aacd3e66979b73484bc68f4bd,f4351d1f9dec4a099aa1315170bbeaa6e609a8eb13304171cadfbb43d3099e2d,61cdc1b69b69f486654a41a95314914489399fc3a7f89947de277a214784d31c,2ec051481e5ff729bbc803197555984932117f0cdcfc2224a7427067ac761362,6aa509451abaff683b05d344b9b053d9de128c26174830b18dbd2f736350c7fc,cd3603f55592ae25d3375d415d4fccf225a298b09b60d08c833b03ef0b6780f0,e6debbd88c0cbdf4ef20f5e0f4496782c819779134e2bd964e3578ff554d4245,8a6f07dab2a8a2a3f089aaa530ce3dd43a0361266ffea188cd4a5f16d13e93c3,8cdeb45429e7d24958ea2e076fd098ea3b6e372244b1532987fcddb506b86753,5e6e25d8cad83d7fde300171800109dcd70739260c6639cda9aea6c4eaddcca4,ea029963fd4ed091c1f2a64da4e6c760a5361a580a133ea80db807ee1940ab85,06860dde2fe30280b4c7d0d211cd51edf71989f6d4ecf99faf30635638fac094,f2da7045ba712187a7a63476cca9240d327a65010b5a780d736f8708a3c65d00,72b1795eabd38a6bf68a2d1fdc90c94a42fab58507c34941e6c13e159c569636
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","0","0","0","1","0","8","200400","620040008","8","234","0","1","8","8","1608","8","200000001","8","8","6","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","0","0","0","1","0","9","200400","620040009","9","242","0","1","9","9","1657","8","200000001","9","9","6","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","0","0","0","1","0","10","200400","620040010","10","247","0","1","10","10","1702","8","200000001","10","10","6","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","0","0","0","1","0","11","200400","620040011","11","251","0","1","11","11","1746","9","200000001","11","11","7","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","0","0","0","1","0","12","200400","620040012","12","256","0","1","12","12","1791","9","200000001","12","12","7","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","0","0","0","1","0","13","200400","620040013","13","266","0","1","13","13","1791","9","200000001","13","13","7","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","0","0","0","1","0","14","200400","620040014","14","298","0","1","14","14","2079","10","200000001","14","14","8","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","0","0","0","1","0","15","200400","620040015","15","330","0","1","15","15","2366","11","200000001","15","15","9","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","0","0","0","1","0","16","200400","620040016","16","362","0","1","16","16","2654","12","200000001","16","16","10","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","0","0","0","1","0","17","200400","620040017","17","394","0","1","17","17","2941","13","200000001","17","17","10","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","0","0","0","1","0","18","200400","620040018","18","426","0","1","18","18","3229","14","200000001","18","18","11","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","0","0","0","1","0","19","200400","620040019","19","458","0","1","19","19","3517","15","200000001","19","19","12","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","0","0","0","1","0","20","200400","620040020","20","490","0","1","20","20","3804","16","200000001","20","20","13","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","0","0","0","1","0","21","200400","620040021","21","521","0","1","21","21","4092","16","200000001","21","21","14","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","0","0","0","1","0","22","200400","620040022","22","553","0","1","22","22","4379","17","200000001","22","22","15","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","0","0","0","1","0","23","200400","620040023","23","585","0","1","23","23","4667","18","200000001","23","23","16","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","0","0","0","1","0","24","200400","620040024","24","617","0","1","24","24","4955","19","200000001","24","24","17","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","0","0","0","1","0","25","200400","620040025","25","649","0","1","25","25","5242","20","200000001","25","25","17","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","0","0","0","1","0","26","200400","620040026","26","681","0","1","26","26","5530","21","200000001","26","26","18","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","0","0","0","1","0","27","200400","620040027","27","713","0","1","27","27","5817","22","200000001","27","27","19","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","0","0","0","1","0","28","200400","620040028","28","745","0","1","28","28","6105","23","200000001","28","28","20","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","0","0","0","1","0","29","200400","620040029","29","756","0","1","29","29","6145","23","200000001","29","29","20","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","0","0","0","1","0","30","200400","620040030","30","827","0","1","30","30","7318","23","200000001","30","30","20","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","0","0","0","1","0","31","200400","620040031","31","778","0","1","31","31","6224","23","200000001","31","31","20","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","0","0","0","1","0","32","200400","620040032","32","826","0","1","32","32","7273","23","200000001","32","32","20","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","0","0","0","1","0","33","200400","620040033","33","871","0","1","33","33","7916","23","200000001","33","33","20","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","0","0","0","1","0","34","200400","620040034","34","916","0","1","34","34","8558","23","200000001","34","34","20","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","0","0","0","1","0","35","200400","620040035","35","961","0","1","35","35","9201","24","200000001","35","35","20","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","0","0","0","1","0","36","200400","620040036","36","869","0","1","36","36","9356","24","200000001","36","36","20","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","0","0","0","1","0","37","200400","620040037","37","907","0","1","37","37","9988","24","200000001","37","37","21","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","0","0","0","1","0","38","200400","620040038","38","907","0","1","38","38","9988","24","200000001","38","38","21","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","0","0","0","1","0","39","200400","620040039","39","1115","0","1","39","39","10112","25","200000001","39","39","21","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","0","0","0","1","0","40","200400","620040040","40","1533","0","1","40","40","17986","36","200000001","40","40","31","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","0","0","0","1","0","41","200400","620040041","41","1558","0","1","41","41","18387","37","200000001","41","41","32","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","0","0","0","1","0","42","200400","620040042","42","1584","0","1","42","42","20359","36","200000001","42","42","32","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","0","0","0","1","0","43","200400","620040043","43","1609","0","1","43","43","19589","37","200000001","43","43","32","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","0","0","0","1","0","44","200400","620040044","44","1665","0","1","44","44","19990","38","200000001","44","44","33","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","0","0","0","1","0","45","200400","620040045","45","1659","0","1","45","45","20390","40","200000001","45","45","34","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","0","0","0","1","0","46","200400","620040046","46","1685","0","1","46","46","20791","41","200000001","46","46","35","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","0","0","0","1","0","47","200400","620040047","47","1710","0","1","47","47","20791","41","200000001","47","47","36","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","0","0","0","1","0","48","200400","620040048","48","1734","0","1","48","48","21302","43","200000001","48","48","39","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","0","0","0","1","0","49","200400","620040049","49","1757","0","1","49","49","21813","46","200000001","49","49","41","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","0","0","0","1","0","50","200400","620040050","50","1781","0","1","50","50","22324","48","200000001","50","50","44","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","0","0","0","1","0","51","200400","620040051","51","1870","0","1","51","51","23324","48","200000001","51","51","44","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","0","0","0","1","0","52","200400","620040052","52","1926","0","1","52","52","23319","81","200000001","52","52","66","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","0","0","0","1","0","53","200400","620040053","53","1997","0","1","53","53","24762","84","200000001","53","53","69","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","0","0","0","1","0","54","200400","620040054","54","2070","0","1","54","54","26206","87","200000001","54","54","73","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","0","0","0","1","0","55","200400","620040055","55","2143","0","1","55","55","27648","92","200000001","55","55","75","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","0","0","0","1","0","56","200400","620040056","56","2214","0","1","56","56","29091","95","200000001","56","56","79","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","0","0","0","1","0","57","200400","620040057","57","2309","0","1","57","57","30548","99","200000001","57","57","81","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","0","0","0","1","0","58","200400","620040058","58","2404","0","1","58","58","32005","102","200000001","58","58","84","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","0","0","0","1","0","59","200400","620040059","59","2500","0","1","59","59","33464","106","200000001","59","59","88","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","0","0","0","1","0","60","200400","620040060","60","2595","0","1","60","60","34921","109","200000001","60","60","91","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","0","0","0","1","0","61","200400","620040061","61","2691","0","1","61","61","36378","114","200000001","61","61","94","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","0","0","0","1","0","62","200400","620040062","62","2787","0","1","62","62","36692","115","200000001","62","62","95","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","0","0","0","1","0","63","200400","620040063","63","2882","0","1","63","63","37006","116","200000001","63","63","96","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","0","0","0","1","0","64","200400","620040064","64","2978","0","1","64","64","37321","116","200000001","64","64","97","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","0","0","0","1","0","65","200400","620040065","65","3074","0","1","65","65","37635","117","200000001","65","65","98","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","0","0","0","1","0","66","200400","620040066","66","3169","0","1","66","66","37949","118","200000001","66","66","99","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","0","0","0","1","0","67","200400","620040067","67","3265","0","1","67","67","38263","119","200000001","67","67","100","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","0","0","0","1","0","68","200400","620040068","68","3361","0","1","68","68","38578","120","200000001","68","68","101","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","0","0","0","1","0","69","200400","620040069","69","3456","0","1","69","69","38892","121","200000001","69","69","102","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","0","0","0","1","0","70","200400","620040070","70","3552","0","1","70","70","39206","121","200000001","70","70","103","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","0","0","0","1","0","71","200400","620040071","71","3648","0","1","71","71","39520","122","200000001","71","71","103","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","0","0","0","1","0","1","200500","620050001","1","40","0","1","1","1","320","3","200000001","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","0","0","0","1","0","2","200500","620050002","2","44","0","1","2","2","419","4","200000001","2","2","3","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","0","0","0","1","0","3","200500","620050003","3","48","0","1","3","3","700","5","200000001","3","3","3","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","0","0","0","1","0","4","200500","620050004","4","70","0","1","4","4","617","5","200000001","4","4","3","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","0","0","0","1","0","5","200500","620050005","5","104","0","1","5","5","685","6","200000001","5","5","4","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","0","0","0","1","0","6","200500","620050006","6","136","0","1","6","6","752","7","200000001","6","6","5","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","0","0","0","1","0","7","200500","620050007","7","169","0","1","7","7","926","8","200000001","7","7","6","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","0","0","0","1","0","8","200500","620050008","8","186","0","1","8","8","1591","9","200000001","8","8","7","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","0","0","0","1","0","9","200500","620050009","9","194","0","1","9","9","1634","10","200000001","9","9","8","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","0","0","0","1","0","10","200500","620050010","10","201","0","1","10","10","1677","10","200000001","10","10","8","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","0","0","0","1","0","11","200500","620050011","11","211","0","1","11","11","1677","10","200000001","11","11","8","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","0","0","0","1","0","12","200500","620050012","12","231","0","1","12","12","1711","13","200000001","12","12","10","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","0","0","0","1","0","13","200500","620050013","13","250","0","1","13","13","1745","15","200000001","13","13","11","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","0","0","0","1","0","14","200500","620050014","14","322","0","1","14","14","2555","17","200000001","14","14","12","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","0","0","0","1","0","15","200500","620050015","15","292","0","1","15","15","2132","16","200000001","15","15","12","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","0","0","0","1","0","16","200500","620050016","16","301","0","1","16","16","2290","16","200000001","16","16","12","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","0","0","0","1","0","17","200500","620050017","17","368","0","1","17","17","2398","16","200000001","17","17","12","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","0","0","0","1","0","18","200500","620050018","18","396","0","1","18","18","2880","17","200000001","18","18","13","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","0","0","0","1","0","19","200500","620050019","19","424","0","1","19","19","3362","17","200000001","19","19","13","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","0","0","0","1","0","20","200500","620050020","20","446","0","1","20","20","3871","18","200000001","20","20","13","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","0","0","0","1","0","21","200500","620050021","21","488","0","1","21","21","3943","21","200000001","21","21","16","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","0","0","0","1","0","22","200500","620050022","22","530","0","1","22","22","4016","23","200000001","22","22","18","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","0","0","0","1","0","23","200500","620050023","23","572","0","1","23","23","4088","26","200000001","23","23","21","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","0","0","0","1","0","24","200500","620050024","24","595","0","1","24","24","4471","26","200000001","24","24","21","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","0","0","0","1","0","25","200500","620050025","25","618","0","1","25","25","4855","27","200000001","25","25","22","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","0","0","0","1","0","26","200500","620050026","26","641","0","1","26","26","5238","27","200000001","26","26","22","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","0","0","0","1","0","27","200500","620050027","27","664","0","1","27","27","5622","28","200000001","27","27","23","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","0","0","0","1","0","28","200500","620050028","28","687","0","1","28","28","6005","28","200000001","28","28","23","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","0","0","0","1","0","29","200500","620050029","29","682","0","1","29","29","6405","28","200000001","29","29","23","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","0","0","0","1","0","30","200500","620050030","30","702","0","1","30","30","6626","29","200000001","30","30","23","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","0","0","0","1","0","31","200500","620050031","31","722","0","1","31","31","6848","29","200000001","31","31","22","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","0","0","0","1","0","32","200500","620050032","32","769","0","1","32","32","7069","29","200000001","32","32","23","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","0","0","0","1","0","33","200500","620050033","33","804","0","1","33","33","7393","29","200000001","33","33","23","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","0","0","0","1","0","34","200500","620050034","34","838","0","1","34","34","7717","29","200000001","34","34","23","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","0","0","0","1","0","35","200500","620050035","35","940","0","1","35","35","8874","31","200000001","35","35","25","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","0","0","0","1","0","36","200500","620050036","36","1043","0","1","36","36","10031","34","200000001","36","36","27","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","0","0","0","1","0","37","200500","620050037","37","1145","0","1","37","37","11188","36","200000001","37","37","29","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","0","0","0","1","0","38","200500","620050038","38","1247","0","1","38","38","12345","38","200000001","38","38","30","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","0","0","0","1","0","39","200500","620050039","39","1349","0","1","39","39","13502","40","200000001","39","39","32","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","0","0","0","1","0","40","200500","620050040","40","1452","0","1","40","40","14659","43","200000001","40","40","34","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","0","0","0","1","0","41","200500","620050041","41","1554","0","1","41","41","15816","45","200000001","41","41","36","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","0","0","0","1","0","42","200500","620050042","42","1508","0","1","42","42","17140","45","200000001","42","42","36","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","0","0","0","1","0","43","200500","620050043","43","1853","0","1","43","43","18010","48","200000001","43","43","38","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","0","0","0","1","0","44","200500","620050044","44","1453","0","1","44","44","17210","48","200000001","44","44","38","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","0","0","0","1","0","45","200500","620050045","45","1406","0","1","45","45","17709","48","200000001","45","45","38","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","0","0","0","1","0","46","200500","620050046","46","1477","0","1","46","46","19643","51","200000001","46","46","40","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","0","0","0","1","0","47","200500","620050047","47","1548","0","1","47","47","21574","54","200000001","47","47","43","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","0","0","0","1","0","48","200500","620050048","48","1620","0","1","48","48","23508","57","200000001","48","48","46","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","0","0","0","1","0","49","200500","620050049","49","1691","0","1","49","49","25441","60","200000001","49","49","49","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","0","0","0","1","0","50","200500","620050050","50","1761","0","1","50","50","27375","63","200000001","50","50","51","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","0","0","0","1","0","51","200500","620050051","51","1832","0","1","51","51","29307","66","200000001","51","51","53","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","0","0","0","1","0","52","200500","620050052","52","1903","0","1","52","52","31240","70","200000001","52","52","56","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","0","0","0","1","0","53","200500","620050053","53","1973","0","1","53","53","33174","72","200000001","53","53","58","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","0","0","0","1","0","54","200500","620050054","54","2045","0","1","54","54","35107","75","200000001","54","54","61","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","0","0","0","1","0","55","200500","620050055","55","2117","0","1","55","55","37039","79","200000001","55","55","63","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","0","0","0","1","0","56","200500","620050056","56","2187","0","1","56","56","38973","82","200000001","56","56","66","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","0","0","0","1","0","57","200500","620050057","57","2281","0","1","57","57","40925","85","200000001","57","57","68","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","0","0","0","1","0","58","200500","620050058","58","2375","0","1","58","58","42877","88","200000001","58","58","71","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","0","0","0","1","0","59","200500","620050059","59","2470","0","1","59","59","44831","91","200000001","59","59","74","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","0","0","0","1","0","60","200500","620050060","60","2564","0","1","60","60","46783","94","200000001","60","60","77","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","0","0","0","1","0","61","200500","620050061","61","2659","0","1","61","61","48735","98","200000001","61","61","79","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","0","0","0","1","0","62","200500","620050062","62","2755","0","1","62","62","50687","99","200000001","62","62","80","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","0","0","0","1","0","63","200500","620050063","63","2851","0","1","63","63","52639","100","200000001","63","63","82","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","0","0","0","1","0","64","200500","620050064","64","2946","0","1","64","64","54591","101","200000001","64","64","83","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","0","0","0","1","0","65","200500","620050065","65","3042","0","1","65","65","56543","103","200000001","65","65","85","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","0","0","0","1","0","66","200500","620050066","66","3138","0","1","66","66","58495","104","200000001","66","66","86","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","0","0","0","1","0","67","200500","620050067","67","3234","0","1","67","67","60447","105","200000001","67","67","87","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","0","0","0","1","0","68","200500","620050068","68","3330","0","1","68","68","62399","106","200000001","68","68","89","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","0","0","0","1","0","69","200500","620050069","69","3425","0","1","69","69","64351","107","200000001","69","69","90","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","0","0","0","1","0","70","200500","620050070","70","3521","0","1","70","70","66303","108","200000001","70","70","91","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","0","0","0","1","0","71","200500","620050071","71","3617","0","1","71","71","68255","110","200000001","71","71","93","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","0","0","0","1","0","1","200501","620050101","1","31","0","1","1","1","185","3","200000008","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","0","0","0","1","0","2","200501","620050102","2","34","0","1","2","2","243","4","200000008","2","2","2","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","0","0","0","1","0","3","200501","620050103","3","37","0","1","3","3","405","5","200000008","3","3","3","3","3","10","3","3"
