b3e7af12250afe129ab9d3353ffd71577332249fe6f6c2506a7fcdce8132b9e6,06db2ec23483ecf735f546201ef0c7ecca830ab038c03568aa994dbe9ea59509,877b6cfb475e43cf9467c7252b930790fda3f627c9eb3a07869bde0e0e9596b2,6b5e8192e8ed7c24f639e8da9d5c7b5477a0f790caf91cdf5391ec36faa4c47b,d89d58701da8f4b9616207cc24393afd9cacdf8e90bdf84ab2dc21cca1193bcf,e9e1a061c8cf0ce38487995f0a69fbf4c8c7ff59b89c75b96de5629b791c5a38,1dee6c8709bd5129a372b005921049aabbcbf038ebf0734ee4e15acbedcf96aa,3a07fae0df477701882d73c03f0ad8c5a690ff24d880a1340112d0578c94b378,f02b6bc20099cf0e3b3e183268babfc024af2ca9984bc867e1863cd81e1b5545,32d1fe207491cbb34137f26b03d828c9ac04d157a1aa65c38181fb62988e4d0e,4310ff2b8aca46212e975e8a224b425a334adb2caf4155059c359d95604ac201,2e199eabe6cbc54a15d5379d797a987898672273fe5e5eb9bcfd9a0efda407eb,d341dad44a9b0e168a13d636c44dd650a5ad65813a7035a59cb3c5218eb4c26f,b5c307acafa967a23f7d5df41507b9d470eff7b67a01f345ecebd404d2d04e94,4839377273bb00a1daa109bab2e8cdf3ba251364fe15233797eac13020c71fac,1ad9e800c2bbe410788b420e97b824b1c12713dc6ba6af0d879a19065dafe0da,e35b2338aa8234177b0b48db3af7884d045eb215485835191c5232a7876cd110,ad90356149543e8293860f257e84c967a98dac5c82d913f7aeaf9d8c5c94e7c3,e60b6aa45bcff016c0f76c83bd62e7b77283203234728d512de2c5e336fcc19d,3631b18501c17c78c1f484c5e975a6f111604bb64d206cb5c9610cccab5afbff,2e4e2e189f0846a6e0145c7770201fc31e030a77576f6c96bba9ba013dd913b3,4fbde1a3e4ccc3f05e893ecab6463d3fcb4f02ae6e9e8a3bfe119e5074c01ccd,4f84658f9a1a2eca08731d1070b15d05c55e29f8eb3358523ea2816560333e0d,2ec1d9e13723e48785b8d776010b4bbb565fc9f4761e02bb685ac5ad8d655ae0,f621b1d9f7a15227b651776f5f570f31a8ba31d8051b3281a661e24e0f425a35,1e7a377484a4e6e4620533da39a4fe49bc189e0f27bd124bfc3daa47a82e602b,95f7b38d4187acafcda86654915fd070822d4cc645ee110be9edd3515a676fa1,2617da75d8cea4c20b9877a034e27cc94d7408cbf252ff56c18aa59ced7be36d,4eeab78392c49371326009a7323d4b479cd51ac82065ccdf39664857484b2d66,74db30a34fe54f3b1c5442d467005539cad54b493c389fdb38ab3507a04a38f3,4b945ba4b4d0d357dfbb0a891ffbf74f52b721d31fcf7b0915733ce0742955f5,2732fdec8077dd4fa28319808a67feeaf92b2e721bff72293e34d879906b4129,34ab73ea20b0bd9b9972af9bc34d98f43620f696156cb1a27a1e87b073b3723d,085b57c1804b2eacb4244fda3352f7d70f3c90c9ea1fe416e367d8027a656750,68120cffced8799f08379e7071d80b94286ec7572b3f5b8839abaa111014a634,b29aee656d31d9583be24340913e2a8f49c95eb3858a72a4d8071ead3e70e916,751f7412702a3b4a8f0bec96a9c67ebeda214f813fdd1f29847c3edbbf1dc8e4,1dbbed14717d791c53e6a11774b3dd9401a8d5239d92f12b6a56530625070baa,3668eb61b6b255574e768658ecb3f0f6770fe04e0a1496cb52f1bca6bc87b01f,884bcda50d5c275e69baa7c338c79f63d9c65283295627dec956f55ea8d2b09e,0f62f463ffa02ed649d3f5410a4882f753040be5327eb803b81f32e0356da604,270ee0a88ab23436317c2c1688cd13e1debdc16ff3dc83cdec2a1ca98857f2cb,c04f50ac569409af67a07210fbe3b225cfb079b90b011a2d04375c8f7d4dae4f,df7b5aa7ea1cfaeb0ae20914edcd592e5abb48515328db166e4d7b5622a7f626
"0","0","0","4","810104804","0","33","0","0","48","0","315","0","0","0","2451","5","0","41615","14741398","315","315","605601","1","0","0","315","0","0","茜里的闇影","44","315","200000001","0","42","315","996","315","0","0","0","3114","0","61"
"0","60407","0","21","810104805","0","33","0","0","29","0","315","0","0","0","1313","5","0","0","12678715","315","315","618501","0","0","0","315","0","509","凱留的闇影","44","315","200000001","0","3","315","0","315","0","0","0","1550","0","163"
"0","0","0","0","810104901","0","1","0","0","0","0","3150","0","0","0","1580","0","0","12590","16442030","315","3150","251100","0","0","0","3150","0","0","岩龜暴君","44","3150","200000001","0","0","3150","0","3150","0","0","0","2370","0","0"
"0","0","0","0","810104902","0","1","0","0","0","0","3150","0","0","0","1896","0","0","15350","16324284","315","3150","250900","0","0","0","3150","0","0","青藍魔像","44","3150","200000001","0","0","3150","0","3150","0","0","0","1896","0","0"
"0","0","0","5","810104903","0","33","0","0","38","0","315","0","0","0","2898","5","0","40671","14106575","315","315","627601","0","0","0","315","0","0","純的闇影","44","315","200000001","0","23","315","962","315","0","0","0","1988","0","51"
"0","71122","0","29","810104904","0","33","0","0","28","0","315","0","0","0","657","5","0","0","12071554","315","315","616001","1","0","0","315","0","845","石靈","44","315","200000001","0","0","315","0","315","0","0","0","1611","0","146"
"0","0","0","0","810104905","0","1","0","0","0","0","3150","0","0","0","316","0","0","3453","16264628","315","3150","257900","0","0","0","3150","0","0","伊緒（黑暗）的闇影","44","3150","200000001","0","0","3150","0","3150","0","0","0","474","0","0"
"0","0","0","0","810105001","0","1","0","0","70","0","500","0","0","0","1100","1","0","34000","252000000","325","0","303608","0","0","0","2200","0","0","黑曜飛龍","60","0","300000008","0","0","0","0","2000","0","0","0","900","0","0"
"0","0","0","0","810105002","0","1","0","0","0","150","0","9000","0","0","0","1","0","0","1000000000","325","500","217300","0","0","0","500","0","0","黑曜飛龍部位A","100","0","300000008","0","0","100","0","0","0","0","0","0","0","0"
"0","0","0","0","810105003","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","325","0","217301","0","0","0","0","0","0","黑曜飛龍部位B","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810105004","0","1","0","0","0","0","0","3000","0","0","0","1","0","0","1000000000","325","0","217302","0","0","0","0","0","0","黑曜飛龍部位C","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810105101","0","1","0","0","0","0","3170","0","0","0","1590","0","0","17700","15798727","317","3170","251100","0","0","0","3170","0","0","岩龜暴君","41","3170","200000001","0","0","3170","0","3170","0","0","0","2385","0","0"
"0","0","0","0","810105102","0","1","0","0","0","0","3170","0","0","0","1908","0","0","21781","15665617","317","3170","250900","0","0","0","3170","0","0","生者戰士像","41","3170","200000001","0","0","3170","0","3170","0","0","0","1908","0","0"
"0","0","0","5","810105103","0","33","0","0","38","0","317","0","0","0","3517","5","0","55679","13096318","317","317","627601","0","0","0","317","0","0","流夏（薩拉薩利亞）的闇影","41","317","200000001","0","23","317","1045","317","0","0","0","2447","0","51"
"0","0","0","0","810105104","0","33","0","0","39","0","317","0","0","0","1460","5","0","100527","11111345","317","317","616901","1","0","0","317","0","0","美冬（工作服）的闇影","41","317","200000001","0","13","317","1458","317","0","0","0","1124","0","35"
"0","0","0","0","810105105","0","1","0","0","0","0","3170","0","0","0","318","0","0","5320","15598921","317","3170","257900","0","0","0","3170","0","0","仙人掌花","41","3170","200000001","0","0","3170","0","3170","0","0","0","477","0","0"
"0","0","0","0","810105106","0","1","0","0","0","150","0","5000","0","0","0","1","0","0","1000000000","450","500","217300","0","0","0","500","0","0","爆裂敵人","100","0","300000008","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810105107","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","450","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810105201","0","1","0","0","0","0","3180","0","0","0","1595","0","0","17702","15919285","318","3180","251100","0","0","0","3180","0","0","岩龜暴君","41","3180","200000001","0","0","3180","0","3180","0","0","0","2393","0","0"
"0","0","0","0","810105202","0","1","0","0","0","0","3180","0","0","0","638","0","0","18378","17437646","318","3180","250800","0","0","0","3180","0","0","青藍魔像","41","3180","200000001","0","0","3180","0","3180","0","0","0","3828","0","0"
"0","0","0","5","810105203","0","33","0","0","36","0","318","0","0","0","3704","6","0","66078","14331800","318","318","605802","2","0","0","318","0","0","貪吃佩可的闇影","41","318","200000001","0","21","318","537","318","0","0","0","3158","0","144"
"0","0","0","0","810105204","0","33","0","0","46","0","318","0","0","0","1064","6","0","111617","12117804","318","318","600301","1","0","0","318","0","0","怜的闇影","48","318","200000001","0","7","318","1797","318","0","0","0","875","0","40"
"0","0","0","0","810105205","0","1","0","0","0","0","3180","0","0","0","479","0","0","80016","15752056","318","3180","256100","0","0","0","3180","0","0","流浪之鴉","41","3180","200000001","0","0","3180","0","3180","0","0","0","718","0","0"
"0","0","0","0","810105301","0","1","0","0","0","0","3200","0","0","0","1284","0","0","26564","19889704","320","3200","253200","0","0","0","3200","0","0","沙塵野豬","41","3200","200000001","0","0","3200","0","3200","0","0","0","1926","0","0"
"0","0","0","0","810105302","0","1","0","0","0","0","3200","0","0","0","1926","0","0","28679","19074678","320","3200","250900","0","0","0","3200","0","0","生者戰士像","41","3200","200000001","0","0","3200","0","3200","0","0","0","1926","0","0"
"0","75210","0","30","810105303","0","34","0","0","25","0","320","0","0","0","3490","5","0","0","15806958","320","320","619101","1","0","0","320","0","143","空花（黑暗）的闇影","41","320","200000001","0","12","320","0","320","0","0","0","2878","0","86"
"0","0","0","4","810105304","0","34","0","0","43","0","320","0","0","0","4028","6","0","71236","16604877","320","320","602901","1","0","0","320","0","0","望的闇影","45","320","200000001","0","29","320","636","320","0","0","0","2910","0","49"
"0","141053","0","17","810105305","0","34","0","0","36","0","320","0","0","0","526","5","0","0","12287376","320","320","613701","1","0","0","320","0","2585","茜里（天使）的闇影","41","320","200000001","0","0","320","0","320","0","0","0","646","0","45"
"0","0","0","0","810105401","0","1","0","0","0","0","3210","0","0","0","966","0","0","20274","17052016","321","3210","252900","0","0","0","3210","0","0","高等獸人","41","3210","200000001","0","0","3210","0","3210","0","0","0","2415","0","0"
"0","113914","0","17","810105402","0","34","0","0","34","0","321","0","0","0","581","5","0","0","10064781","321","321","626501","0","0","0","321","0","2348","萊拉耶爾的闇影","41","321","200000001","0","0","321","0","321","0","0","0","626","0","45"
"0","122060","0","17","810105403","0","34","0","0","39","0","321","0","0","0","595","6","0","0","11007131","321","321","603602","1","0","0","321","0","2777","鏡華的闇影","41","321","200000001","0","0","321","0","321","0","0","0","703","0","60"
"0","50261","0","0","810105404","0","1","0","0","0","0","3210","0","0","0","322","0","0","0","18411206","321","3210","258400","0","0","0","3210","0","0","鈴蘭蟲","41","3210","200000001","0","0","3210","0","3210","0","0","0","483","0","963"
"0","54995","0","0","810105405","0","1","0","0","0","0","3210","0","0","0","322","0","0","0","14795744","321","3210","258900","0","0","0","3210","0","0","怨火之顱","41","3210","200000001","0","0","3210","0","3210","0","0","0","483","0","0"
"0","62726","0","30","810105501","0","34","0","0","25","0","322","0","0","0","3498","5","0","0","13394979","322","322","619101","1","0","0","322","0","143","空花（黑暗）的闇影","41","322","200000001","0","12","322","0","322","0","0","0","2880","0","86"
"0","0","0","0","810105502","0","1","0","0","0","0","3220","0","0","0","808","0","0","57284","15487425","322","3220","255400","0","0","0","3220","0","0","沙陸毒蛇","41","3220","200000001","0","0","3220","0","3220","0","0","0","1212","0","0"
"0","0","0","0","810105503","0","34","0","0","44","0","322","0","0","0","621","5","0","118445","10098972","322","322","612901","1","0","0","322","0","0","璃乃（奇幻）的闇影","65","322","200000001","0","5","322","2333","322","0","0","0","874","0","30"
"0","0","0","0","810105504","0","1","0","0","0","0","3220","0","0","0","646","0","0","47471","16637749","322","3220","258300","0","0","0","3220","0","0","鬼燈螢","41","3220","200000001","0","0","3220","0","3220","0","0","0","969","0","966"
"0","0","0","0","810105505","0","1","0","0","0","0","3220","0","0","0","323","0","0","34380","15016473","322","3220","258700","0","0","0","3220","0","0","噬岩怪","41","3220","200000001","0","0","3220","0","3220","0","0","0","485","0","0"
"0","0","0","0","810105601","0","1","0","0","0","0","3240","0","0","0","975","0","0","24773","20734746","324","3240","252900","0","0","0","3240","0","0","高等獸人","41","3240","200000001","0","0","3240","0","3240","0","0","0","2438","0","0"
"0","0","0","0","810105602","0","1","0","0","0","0","3240","0","0","0","975","0","0","28078","20634106","324","3240","251300","0","0","0","3240","0","0","叢林護衛","41","3240","200000001","0","0","3240","0","3240","0","0","0","2438","0","0"
"0","65598","0","30","810105603","0","34","0","0","29","0","324","0","0","0","3209","5","0","0","16697226","324","324","609501","2","0","0","324","0","133","空花（大江戶）的闇影","41","324","200000001","0","12","324","0","324","0","0","0","4210","0","212"
"0","0","0","4","810105604","0","34","0","0","63","0","324","0","0","0","3197","6","0","68790","17101971","324","324","605601","1","0","0","324","0","0","流夏的闇影","41","324","200000001","0","42","324","1103","324","0","0","0","3895","0","61"
"0","0","0","0","810105605","0","34","0","0","40","0","324","0","0","0","612","5","0","150220","13231226","324","324","609601","2","0","0","324","0","0","妮諾（大江戶）的闇影","53","324","200000001","0","42","324","3583","324","0","0","0","547","0","40"
"0","0","0","0","810105606","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1000000000","450","0","217305","0","0","0","0","0","0","爆裂敵人","100","0","300000008","500","0","0","0","0","0","0","0","0","0","0"
"50","0","0","0","810105607","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","450","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","50","0","0","0","0"
"0","0","0","0","810105701","0","1","0","0","0","0","3250","0","0","0","1304","0","0","21779","17032620","325","3250","253200","0","0","0","3250","0","0","沙塵野豬","41","3250","200000001","0","0","3250","0","3250","0","0","0","1956","0","0"
"0","0","0","5","810105702","0","34","0","0","48","0","325","0","0","0","3562","6","0","54972","14506685","325","325","604701","1","0","0","325","0","0","純的闇影","41","325","200000001","0","26","325","605","325","0","0","0","3791","0","69"
"0","0","0","4","810105703","0","34","0","0","38","0","325","0","0","0","2963","6","0","73723","13725455","325","325","602101","1","0","0","325","0","0","胡桃的闇影","41","325","200000001","0","36","325","445","325","0","0","0","2899","0","59"
"0","69635","0","0","810105704","0","1","0","0","0","0","3250","0","0","0","978","0","0","0","16019282","325","3250","252600","0","0","0","3250","0","0","軟泥怪","41","3250","200000001","0","0","3250","0","3250","0","0","0","1467","0","0"
"0","47237","0","0","810105705","0","1","0","0","0","0","3250","0","0","0","489","0","0","0","16180275","325","3250","257300","0","0","0","3250","0","0","惡魔寶寶","41","3250","200000001","0","0","3250","0","3250","0","0","0","734","0","0"
"0","0","0","0","810105801","0","1","0","0","0","0","3260","0","0","0","981","0","0","20287","17508738","326","3260","252900","0","0","0","3260","0","0","高等獸人","41","3260","200000001","0","0","3260","0","3260","0","0","0","2453","0","0"
"0","0","0","0","810105802","0","1","0","0","0","0","3260","0","0","0","981","0","0","23037","17424282","326","3260","251300","0","0","0","3260","0","0","叢林護衛","41","3260","200000001","0","0","3260","0","3260","0","0","0","2453","0","0"
"0","0","0","6","810105803","0","34","0","0","33","0","326","0","0","0","2888","6","0","54620","14314497","326","326","604503","1","0","0","326","0","67","空花的闇影","41","326","200000001","0","22","326","953","326","0","0","0","4097","0","270"
"0","0","0","4","810105804","0","34","0","0","63","0","326","0","0","0","3202","6","0","57373","14471010","326","326","605601","1","0","0","326","0","0","流夏的闇影","41","326","200000001","0","42","326","1103","326","0","0","0","3904","0","61"
"0","54926","0","0","810105805","0","1","0","0","0","0","3260","0","0","0","327","0","0","0","15220818","326","3260","258900","0","0","0","3260","0","0","怨火之顱","41","3260","200000001","0","0","3260","0","3260","0","0","0","491","0","0"
"0","0","0","0","810105901","0","1","0","0","0","0","3280","0","0","0","1645","0","0","22790","17255888","328","3280","251200","0","0","0","3280","0","0","哥布林護衛","41","3280","200000001","0","0","3280","0","3280","0","0","0","1481","0","0"
"0","12471","0","0","810105902","0","1","0","0","0","0","3280","0","0","0","658","0","0","0","19139451","328","3280","250600","0","0","0","3280","0","0","小狸貓","41","3280","200000001","0","0","3280","0","3280","0","0","0","987","0","0"
"0","62877","0","30","810105903","0","34","0","0","25","0","328","0","0","0","3520","5","0","0","13815228","328","328","619101","1","0","0","328","0","143","空花（黑暗）的闇影","41","328","200000001","0","12","328","0","328","0","0","0","2886","0","86"
"0","0","0","0","810105904","0","34","0","0","34","0","328","0","0","0","595","5","0","122726","11290035","328","328","625801","1","0","0","328","0","0","莉莉（墮落）的闇影","44","328","200000001","0","4","328","2077","328","0","0","0","547","0","30"
"0","0","0","0","810105905","0","1","0","0","0","0","3280","0","0","0","494","0","0","44999","16277574","328","3280","257000","0","0","0","3280","0","0","鑽頭鼴鼠","41","3280","200000001","0","0","3280","0","3280","0","0","0","741","0","0"
"0","80000","0","0","810106001","0","1","0","0","40","0","50000","0","0","0","1000","1","0","0","250000000","338","0","305902","0","0","0","50000","0","0","稜鏡夫人","60","0","300000008","0","0","0","0","1000","0","0","0","1400","0","0"
"0","0","0","0","810106002","0","1","0","0","0","150","0","9000","0","0","0","1","0","0","1000000000","338","500","217300","0","0","0","500","0","0","爆裂敵人","100","0","300000008","0","0","100","0","0","0","0","0","0","0","0"
"0","0","0","0","810106003","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","338","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810106004","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1000000000","338","0","217303","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","25","0","0","0","0"
"0","0","0","0","810106101","0","1","0","0","0","0","3280","0","0","0","987","0","0","20293","17757001","328","3280","252900","0","0","0","3280","0","0","高等獸人","41","3280","200000001","0","0","3280","0","3280","0","0","0","2468","0","0"
"0","0","0","25","810106102","0","34","0","0","50","0","328","0","0","0","1013","5","0","117419","11132410","328","328","610901","1","0","0","328","0","0","琪愛兒的闇影","62","328","200000001","0","24","328","2771","328","0","0","0","756","0","20"
"0","0","0","0","810106103","0","1","0","0","0","0","3280","0","0","0","823","0","0","26494","15964938","328","3280","255000","0","0","0","3280","0","0","土蛇","41","3280","200000001","0","0","3280","0","3280","0","0","0","1234","0","0"
"0","92817","0","31","810106104","0","34","0","0","29","0","328","0","0","0","1697","5","0","0","12085866","328","328","624601","1","0","0","328","0","691","美里（新年）的闇影","41","328","200000001","0","3","328","0","328","0","0","0","1926","0","1570"
"0","0","0","0","810106105","0","1","0","0","0","0","3280","0","0","0","494","0","0","87738","16660665","328","3280","256100","0","0","0","3280","0","0","流浪之鴉","41","3280","200000001","0","0","3280","0","3280","0","0","0","741","0","0"
"0","0","0","0","810106201","0","1","0","0","0","0","3290","0","0","0","1320","0","0","21611","17561528","329","3290","251600","0","0","0","3290","0","0","狂野角鹿","41","3290","200000001","0","0","3290","0","3290","0","0","0","1980","0","0"
"0","0","0","0","810106202","0","1","0","0","0","0","3290","0","0","0","1320","0","0","22910","17523054","329","3290","253200","0","0","0","3290","0","0","沙塵野豬","41","3290","200000001","0","0","3290","0","3290","0","0","0","1980","0","0"
"0","0","0","5","810106203","0","34","0","0","38","0","329","0","0","0","3802","5","0","65048","14104137","329","329","627601","0","0","0","329","0","0","流夏（薩拉薩利亞）的闇影","41","329","200000001","0","23","329","1103","329","0","0","0","2641","0","51"
"0","72603","0","0","810106204","0","1","0","0","0","0","3290","0","0","0","990","0","0","0","16478926","329","3290","252700","0","0","0","3290","0","0","閃焰軟泥怪","41","3290","200000001","0","0","3290","0","3290","0","0","0","1485","0","0"
"0","0","0","4","810106205","0","34","0","0","38","0","329","0","0","0","3932","5","0","70938","13372745","329","329","611602","1","0","0","329","0","0","望（聖誕節）的闇影","41","329","200000001","0","28","329","781","329","0","0","0","2502","0","119"
"0","0","0","0","810106301","0","1","0","0","0","0","3300","0","0","0","1324","0","0","25096","21230626","330","3300","251600","0","0","0","3300","0","0","狂野角鹿","41","3300","200000001","0","0","3300","0","3300","0","0","0","1986","0","0"
"0","76113","0","35","810106302","0","35","0","0","29","0","330","0","0","0","3218","5","0","0","17493188","330","330","609501","2","0","0","330","0","136","空花（大江戶）的闇影","41","330","200000001","0","12","330","0","330","0","0","0","4231","0","214"
"0","0","0","4","810106303","0","35","0","0","47","0","330","0","0","0","4088","6","0","79227","17822305","330","330","602901","1","0","0","330","0","0","望的闇影","45","330","200000001","0","29","330","659","330","0","0","0","2893","0","49"
"0","81594","0","0","810106304","0","1","0","0","0","0","3300","0","0","0","993","0","0","0","19944094","330","3300","252600","0","0","0","3300","0","0","軟泥怪","41","3300","200000001","0","0","3300","0","3300","0","0","0","1490","0","0"
"0","152318","0","17","810106305","0","35","0","0","34","0","330","0","0","0","510","5","0","0","13990256","330","330","625501","1","0","0","330","0","2408","吉塔（術士）的闇影","41","330","200000001","0","0","330","0","330","0","0","0","683","0","45"
"0","0","0","0","810106401","0","1","0","0","0","0","3300","0","0","0","2648","0","0","19582","18132208","330","3300","250700","0","0","0","3300","0","0","魔像","41","3300","200000001","0","0","3300","0","3300","0","0","0","993","0","0"
"0","127191","0","17","810106402","0","35","0","0","34","0","330","0","0","0","507","5","0","0","11587036","330","330","622301","1","0","0","330","0","2857","班比的闇影","41","330","200000001","0","0","330","0","330","0","0","0","691","0","45"
"0","128442","0","17","810106403","0","35","0","0","35","0","330","0","0","0","507","5","0","0","11371948","330","330","607001","1","0","0","330","0","2677","似似花的闇影","41","330","200000001","0","0","330","0","330","0","0","0","651","0","45"
"0","89947","0","0","810106404","0","1","0","0","0","0","3300","0","0","0","497","0","0","0","17079126","330","3300","256000","0","0","0","3300","0","0","翼耳兔","41","3300","200000001","0","0","3300","0","3300","0","0","0","745","0","0"
"0","3704","0","0","810106405","0","1","0","0","0","0","3300","0","0","0","993","0","0","0","16940157","330","3300","257400","0","0","0","3300","0","0","潛陸水母","41","3300","200000001","0","0","3300","0","3300","0","0","0","1490","0","990"
"0","0","0","0","810106501","0","1","0","0","0","0","3310","0","0","0","1660","0","0","19101","17350127","331","3310","251100","0","0","0","3310","0","0","岩龜暴君","41","3310","200000001","0","0","3310","0","3310","0","0","0","2490","0","0"
"0","0","0","0","810106502","0","1","0","0","0","0","3310","0","0","0","1328","0","0","23682","17432059","331","3310","251000","0","0","0","3310","0","0","生者劍士像","41","3310","200000001","0","0","3310","0","3310","0","0","0","2988","0","0"
"0","0","0","6","810106503","0","35","0","0","33","0","331","0","0","0","2889","6","0","61622","15032899","331","331","604503","1","0","0","331","0","68","空花的闇影","41","331","200000001","0","22","331","970","331","0","0","0","4118","0","273"
"0","0","0","0","810106504","0","35","0","0","59","0","331","0","0","0","887","6","0","133730","13099672","331","331","607101","1","0","0","331","0","0","克莉絲提娜的闇影","44","331","200000001","0","3","331","2164","331","0","0","0","568","0","50"
"0","0","0","0","810106505","0","1","0","0","0","0","3310","0","0","0","498","0","0","43725","16931213","331","3310","257000","0","0","0","3310","0","0","鑽頭鼴鼠","41","3310","200000001","0","0","3310","0","3310","0","0","0","747","0","0"
"0","0","0","0","810106601","0","1","0","0","0","0","3320","0","0","0","1332","0","0","26542","32480789","332","3320","253200","0","0","0","3320","0","0","沙塵野豬","41","3320","200000001","0","0","3320","0","3320","0","0","0","1998","0","0"
"0","0","0","0","810106602","0","1","0","0","0","0","3320","0","0","0","1998","0","0","28565","31200190","332","3320","250900","0","0","0","3320","0","0","生者戰士像","41","3320","200000001","0","0","3320","0","3320","0","0","0","1998","0","0"
"0","0","0","40","810106603","0","35","0","0","59","0","332","0","0","0","975","6","0","164940","22507529","332","332","601701","1","0","0","332","0","0","香織的闇影","55","332","200000001","0","18","332","2520","332","0","0","0","679","0","50"
"0","0","0","0","810106604","0","35","0","0","40","0","332","0","0","0","633","5","0","160084","21786605","332","332","609601","2","0","0","332","0","0","妮諾（大江戶）的闇影","53","332","200000001","0","42","332","3672","332","0","0","0","582","0","60"
"0","108660","0","37","810106605","0","35","0","0","29","0","332","0","0","0","1803","5","0","0","23301589","332","332","611001","1","0","0","332","0","599","優妮的闇影","41","332","200000001","0","3","332","0","332","0","0","0","2896","0","152"
"0","0","0","0","810106606","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1000000000","450","0","217305","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","810106607","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","450","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","100","0","0","0","0"
"0","0","0","0","810106701","0","1","0","0","0","0","3320","0","0","0","999","0","0","20320","18553843","332","3320","252900","0","0","0","3320","0","0","高等獸人","41","3320","200000001","0","0","3320","0","3320","0","0","0","2498","0","0"
"0","127191","0","17","810106702","0","35","0","0","36","0","332","0","0","0","550","5","0","0","11755028","332","332","613701","1","0","0","332","0","2659","茜里（天使）的闇影","41","332","200000001","0","0","332","0","332","0","0","0","666","0","45"
"0","89939","0","0","810106703","0","1","0","0","0","0","3320","0","0","0","500","0","0","0","17457166","332","3320","256000","0","0","0","3320","0","0","翼耳兔","41","3320","200000001","0","0","3320","0","3320","0","0","0","750","0","0"
"0","95403","0","36","810106704","0","35","0","0","29","0","332","0","0","0","2865","6","0","0","13230339","332","332","601002","1","0","0","332","0","587","真步的闇影","41","332","200000001","0","3","332","0","332","0","0","0","2155","0","2700"
"0","53137","0","0","810106705","0","1","0","0","0","0","3320","0","0","0","333","0","0","0","16192388","332","3320","258900","0","0","0","3320","0","0","怨火之顱","41","3320","200000001","0","0","3320","0","3320","0","0","0","500","0","0"
"0","0","0","0","810106801","0","1","0","0","0","0","3330","0","0","0","1670","0","0","19116","17726360","333","3330","251100","0","0","0","3330","0","0","岩龜暴君","41","3330","200000001","0","0","3330","0","3330","0","0","0","2505","0","0"
"0","51677","0","0","810106802","0","1","0","0","0","0","3330","0","0","0","1670","0","0","0","16490996","333","3330","251500","0","0","0","3330","0","0","守門者","41","3330","200000001","0","0","3330","0","3330","0","0","0","2505","0","0"
"0","0","0","0","810106803","0","1","0","0","0","0","3330","0","0","0","2004","0","0","23440","17584775","333","3330","250900","0","0","0","3330","0","0","生者戰士像","41","3330","200000001","0","0","3330","0","3330","0","0","0","2004","0","0"
"0","0","0","4","810106804","0","35","0","0","28","0","333","0","0","0","4314","6","0","68264","15420087","333","333","600701","1","0","0","333","0","0","宮子的闇影","41","333","200000001","0","113","333","335","333","0","0","0","2653","0","44"
"0","0","0","4","810106805","0","35","0","0","47","0","333","0","0","0","4102","6","0","66123","15457822","333","333","602901","1","0","0","333","0","0","望的闇影","45","333","200000001","0","29","333","659","333","0","0","0","2898","0","49"
"0","0","0","0","810106901","0","1","0","0","0","0","3340","0","0","0","1005","0","0","22967","18714871","334","3340","251300","0","0","0","3340","0","0","叢林護衛","41","3340","200000001","0","0","3340","0","3340","0","0","0","2513","0","0"
"0","0","0","0","810106902","0","1","0","0","0","0","3340","0","0","0","1005","0","0","66168","17241492","334","3340","252500","0","0","0","3340","0","0","火蜥蜴","41","3340","200000001","0","0","3340","0","3340","0","0","0","1508","0","0"
"0","0","0","4","810106903","0","35","0","0","28","0","334","0","0","0","2644","5","0","97118","13326432","334","334","680501","1","0","0","334","0","0","可可蘿（公主）的闇影","41","334","200000001","0","40","334","274","334","0","0","0","2390","0","1590"
"0","0","0","0","810106904","0","1","0","0","0","0","3340","0","0","0","838","0","0","25741","16950849","334","3340","255000","0","0","0","3340","0","0","土蛇","41","3340","200000001","0","0","3340","0","3340","0","0","0","1257","0","0"
"0","0","0","0","810106905","0","35","0","0","45","0","334","0","0","0","721","6","0","133842","12223166","334","334","606301","1","0","0","334","0","0","亞里莎的闇影","75","334","200000001","0","15","334","2406","334","0","0","0","1014","0","60"
