e01c23535a4fb42759045f4ddff17fb72917d4803325cd0a60e0777b25283c4a,b5698f3df295ee55be12c7faad70031da3b193d73608477910d54f37de1e743c,c07211f87f6f30209e28f223160146ccafd99f813910d19f7a0ce6ec9269a1fd,8cb2ae7d89d7350c15cd6493feba435f65802a9275775f217dc713d113ee704d,cd7d44ff6ff9ac8ed35ac415ad1c69bdafcce6780c15d1368559f7430c9a1dc4,c693608856cffa9b5ef383351b9d156f1f01f640c812f3b3324cdc9d92135e72,dc97112a5df64bb30526f8913ee23ca4b05a3b8985948ca82df1bef413da174e,a6cd22e76629e72ae9680384e3cdfc9443a6cb79745e4a0245748e3e0210f9f2,eae98be5bd897dcd8370218143722237c5b9db641868299b82d86cd9b1133618,090dbd234c8acf7c5c30983ea8e36cccd42981d10dc909e8a66b2888a0dca6f8,61950a12235b4c56c0ce97c53806eeacb51676ca6be4eec7fb024cded8af3e19,0654bcaa4b2849ba57864815853882a389d25bf49b42a7801a5e802c4772ecad,66792862f8ef941b1b9380fc1b9ff16b36932f8df6eb51407e877c4616e11973,89d7950a64c84537edc59d81c1f76efbb9d21879b7755b11c4bc6469e32b2bfd,aa41b4a73a7323e8255827641d53cd07215f8d48363c85fbb9860b286ea875d2,8b8ec8f009701e4c4498b7daec0c3c3a411af8ec935ecad29e557d9f2b351dca,451154f0158b04377d198b32324b49602a8183bb063d8bc485fb04d8beb614bd,2b2e0637cb28eb67fc19032a0f7ec9c36dec1319bf5de33865c1668800125ce7,c85514bb7e4259e0f5dd6bfab69f03862f2c845c3d7c5ca1b771759f265898f0,7b6069799e68c3c673b998cb83b64753a9699893967b0f1451c2288b777eb0cf,a7db11d3c7feee22f5b98b1ece07afd0b658ada69982b793909889e8b4548db3,a97d0f979322965bcad3fc54a7274d2ba6eff6dcb35e5c6f3b40abecb94308eb,4bfa9485d871286a722e0cb39b69bf3c4e2394d56ba77721fc1bb4da8db2436b,51e9c0302b8cb05fcc73ef5f5302f5d4a2fbe8961fd478ef608c10de9e777474,d26f0e0299b9c6bc13d159c0187b6bec92f49619c4674c9d1feee8b314b3e4fc,3bb8d7eebecfc8e59bde6bfd417462c1861b097700624bdb3d2111192bc717d9,598165cd1ca2dc053d25210ca813385dc033d8c471945d1df72a19d38c1b0f32,c691756d956981e9bc93fa1ba261c7918cab99170bf859328834b35b3185768e,69be6ea4597d639c1302a6baf1d41ec5f89b8d162de14496f10f6417ccb0f26a,41765f9ee4f271ce23ecd37e0ae2c8c550a794d4d25592b67b894ce4e72397a9,88aa0b893d5f65bc62d75322f1086e2e121c99363526086c95db665e9618ef3a,bd59c091e14c3b8c16b16f9fdeabb626f6b547a1443fee8166e4a895e7c1a5cb,3054890437bc01de0893b58b3622a08894294d6303bfa1168950d6d880879cea,d01800f7a57261a7b850d50fdc864aa2b1e7c7a6c4cbf3789d4c83cb48a92eae,fa4b5a6cccb25505cffabfd2e010d3da99caad23174f2dd7294fd7c3fc91859b,44fefae575a2729427b763df82a77b631eb3a4173044e8b2b8cfb5089ec3cf2c,3e3202aa084f0d666d2bf6f90cacda08b94ce001f0809968bd68b0dc66424e33,4f2d337b5ecf8bad4e74a017a21c56c50b5bea1bb73d740ed305b08a3e51a5bd,b57255d88fda82ed6073adb51380c88369099b1b543edb0fab9f47ec11e1ac22,4b560fddf707074c4e23d9b1f61daaff58556ee5cc32c428cfa6ba98c8039f07
"0","0","60","60","60","60","0","95","60","1","60","60","2463","670090160","104","30","60","200901","0","0","10","60","200000001","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","32085"
"0","0","61","61","61","61","0","98","61","1","61","61","2554","670090161","108","30","61","200901","0","0","10","61","200000001","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","33424"
"0","0","62","62","62","62","0","99","62","1","62","62","2624","670090162","109","30","62","200901","0","0","10","62","200000001","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","33863"
"0","0","63","63","63","63","0","100","63","1","63","63","2694","670090163","110","30","63","200901","0","0","10","63","200000001","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","34303"
"0","0","64","64","64","64","0","100","64","1","64","64","2764","670090164","112","30","64","200901","0","0","10","64","200000001","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","34742"
"0","0","65","65","65","65","0","101","65","1","65","65","2834","670090165","113","30","65","200901","0","0","10","65","200000001","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","35181"
"0","0","66","66","66","66","0","102","66","1","66","66","2903","670090166","114","30","66","200901","0","0","10","66","200000001","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","35670"
"0","0","67","67","67","67","0","103","67","1","67","67","2973","670090167","115","30","67","200901","0","0","10","67","200000001","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","36060"
"0","0","68","68","68","68","0","103","68","1","68","68","3043","670090168","117","30","68","200901","0","0","10","68","200000001","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","36499"
"0","0","69","69","69","69","0","104","69","1","69","69","3113","670090169","118","30","69","200901","0","0","10","69","200000001","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","36938"
"0","0","70","70","70","70","0","105","70","1","70","70","3183","670090170","119","30","70","200901","0","0","10","70","200000001","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","37378"
"0","0","71","71","71","71","0","106","71","1","71","71","3253","670090171","120","30","71","200901","0","0","10","71","200000001","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","37817"
"0","0","1","1","1","1","0","6","1","1","1","1","0","670100001","6","30","1","201000","0","61","10","1","200000010","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","205"
"0","0","2","2","2","2","0","7","2","1","2","2","0","670100002","6","30","2","201000","0","68","10","2","200000010","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","228"
"0","0","3","3","3","3","0","7","3","1","3","3","0","670100003","7","30","3","201000","0","71","10","3","200000010","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","238"
"0","0","4","4","4","4","0","8","4","1","4","4","0","670100004","7","30","4","201000","0","79","10","4","200000010","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","265"
"0","0","5","5","5","5","0","9","5","1","5","5","0","670100005","8","30","5","201000","0","82","10","5","200000010","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","277"
"0","0","6","6","6","6","0","9","6","1","6","6","0","670100006","8","30","6","201000","0","86","10","6","200000010","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","290"
"0","0","7","7","7","7","0","10","7","1","7","7","0","670100007","8","30","7","201000","0","122","10","7","200000010","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","386"
"0","0","8","8","8","8","0","10","8","1","8","8","0","670100008","9","30","8","201000","0","141","10","8","200000010","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","481"
"0","0","9","9","9","9","0","11","9","1","9","9","0","670100009","9","30","9","201000","0","155","10","9","200000010","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","577"
"0","0","10","10","10","10","0","12","10","1","10","10","0","670100010","10","30","10","201000","0","160","10","10","200000010","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","673"
"0","0","11","11","11","11","0","12","11","1","11","11","0","670100011","10","30","11","201000","0","165","10","11","200000010","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","769"
"0","0","12","12","12","12","0","12","12","1","12","12","0","670100012","10","30","12","201000","0","171","10","12","200000010","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","865"
"0","0","13","13","13","13","0","17","13","1","13","13","0","670100013","15","30","13","201000","0","190","10","13","200000010","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","960"
"0","0","14","14","14","14","0","17","14","1","14","14","0","670100014","15","30","14","201000","0","190","10","14","200000010","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","1057"
"0","0","15","15","15","15","0","18","15","1","15","15","0","670100015","15","30","15","201000","0","196","10","15","200000010","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","1152"
"0","0","16","16","16","16","0","18","16","1","16","16","0","670100016","15","30","16","201000","0","202","10","16","200000010","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","1248"
"0","0","17","17","17","17","0","18","17","1","17","17","0","670100017","15","30","17","201000","0","276","10","17","200000010","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","1344"
"0","0","18","18","18","18","0","19","18","1","18","18","0","670100018","15","30","18","201000","0","280","10","18","200000010","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","1644"
"0","0","19","19","19","19","0","19","19","1","19","19","0","670100019","16","30","19","201000","0","285","10","19","200000010","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","1944"
"0","0","20","20","20","20","0","20","20","1","20","20","0","670100020","16","30","20","201000","0","289","10","20","200000010","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","2244"
"0","0","21","21","21","21","0","20","21","1","21","21","0","670100021","16","30","21","201000","0","334","10","21","200000010","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","2277"
"0","0","22","22","22","22","0","20","22","1","22","22","0","670100022","16","30","22","201000","0","377","10","22","200000010","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","2413"
"0","0","23","23","23","23","0","20","23","1","23","23","0","670100023","16","30","23","201000","0","420","10","23","200000010","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","2613"
"0","0","24","24","24","24","0","31","24","1","24","24","0","670100024","24","30","24","201000","0","463","10","24","200000010","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","2650"
"0","0","25","25","25","25","0","31","25","1","25","25","0","670100025","24","30","25","201000","0","486","10","25","200000010","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","2960"
"0","0","26","26","26","26","0","32","26","1","26","26","0","670100026","25","30","26","201000","0","508","10","26","200000010","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","3271"
"0","0","27","27","27","27","0","32","27","1","27","27","0","670100027","25","30","27","201000","0","531","10","27","200000010","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","3581"
"0","0","28","28","28","28","0","32","28","1","28","28","0","670100028","25","30","28","201000","0","553","10","28","200000010","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","3891"
"0","0","29","29","29","29","0","32","29","1","29","29","0","670100029","25","30","29","201000","0","576","10","29","200000010","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","4201"
"0","0","30","30","30","30","0","33","30","1","30","30","0","670100030","26","30","30","201000","0","598","10","30","200000010","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","4512"
"0","0","31","31","31","31","0","33","31","1","31","31","0","670100031","26","30","31","201000","0","621","10","31","200000010","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","4822"
"0","0","32","32","32","32","0","33","32","1","32","32","0","670100032","26","30","32","201000","0","643","10","32","200000010","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","5132"
"0","0","33","33","33","33","0","33","33","1","33","33","0","670100033","26","30","33","201000","0","666","10","33","200000010","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","5442"
"0","0","34","34","34","34","0","34","34","1","34","34","0","670100034","27","30","34","201000","0","688","10","34","200000010","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","5753"
"0","0","35","35","35","35","0","34","35","1","35","35","0","670100035","27","30","35","201000","0","711","10","35","200000010","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","6063"
"0","0","36","36","36","36","0","34","36","1","36","36","0","670100036","27","30","36","201000","0","727","10","36","200000010","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","6116"
"0","0","37","37","37","37","0","35","37","1","37","37","0","670100037","28","30","37","201000","0","743","10","37","200000010","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","6170"
"0","0","38","38","38","38","0","35","38","1","38","38","0","670100038","28","30","38","201000","0","759","10","38","200000010","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","6223"
"0","0","39","39","39","39","0","35","39","1","39","39","0","670100039","28","30","39","201000","0","775","10","39","200000010","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","6276"
"0","0","40","40","40","40","0","39","40","1","40","40","0","670100040","34","30","40","201000","0","791","10","40","200000010","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","8247"
"0","0","41","41","41","41","0","43","41","1","41","41","0","670100041","40","30","41","201000","0","807","10","41","200000010","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","10218"
"0","0","42","42","42","42","0","45","42","1","42","42","0","670100042","41","30","42","201000","0","822","10","42","200000010","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","10359"
"0","0","43","43","43","43","0","47","43","1","43","43","0","670100043","41","30","43","201000","0","837","10","43","200000010","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","10499"
"0","0","44","44","44","44","0","49","44","1","44","44","0","670100044","42","30","44","201000","0","852","10","44","200000010","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","10640"
"0","0","45","45","45","45","0","51","45","1","45","45","0","670100045","42","30","45","201000","0","867","10","45","200000010","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","10780"
"0","0","46","46","46","46","0","53","46","1","46","46","0","670100046","43","30","46","201000","0","882","10","46","200000010","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","10921"
"0","0","47","47","47","47","0","63","47","1","47","47","0","670100047","48","30","47","201000","0","1191","10","47","200000010","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","13533"
"0","0","48","48","48","48","0","63","48","1","48","48","0","670100048","48","30","48","201000","0","1255","10","48","200000010","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","13587"
"0","0","49","49","49","49","0","69","49","1","49","49","0","670100049","51","30","49","201000","0","1255","10","49","200000010","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","13587"
"0","0","50","50","50","50","0","75","50","1","50","50","0","670100050","54","30","50","201000","0","1255","10","50","200000010","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","13587"
"0","0","51","51","51","51","0","76","51","1","51","51","0","670100051","54","30","51","201000","0","1264","10","51","200000010","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","14135"
"0","0","52","52","52","52","0","76","52","1","52","52","0","670100052","55","30","52","201000","0","1272","10","52","200000010","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","14682"
"0","0","53","53","53","53","0","77","53","1","53","53","0","670100053","55","30","53","201000","0","1281","10","53","200000010","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","15230"
"0","0","54","54","54","54","0","77","54","1","54","54","0","670100054","55","30","54","201000","0","1289","10","54","200000010","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","15777"
"0","0","55","55","55","55","0","77","55","1","55","55","0","670100055","55","30","55","201000","0","1339","10","55","200000010","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","16777"
"0","0","56","56","56","56","0","77","56","1","56","56","0","670100056","55","30","56","201000","0","1414","10","56","200000010","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","19277"
"0","0","57","57","57","57","0","77","57","1","57","57","0","670100057","55","30","57","201000","0","1489","10","57","200000010","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","21777"
"0","0","58","58","58","58","0","80","58","1","58","58","0","670100058","57","30","58","201000","0","1609","10","58","200000010","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","21777"
"0","0","59","59","59","59","0","80","59","1","59","59","0","670100059","57","30","59","201000","0","1694","10","59","200000010","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","24601"
"0","0","60","60","60","60","0","83","60","1","60","60","0","670100060","59","30","60","201000","0","1831","10","60","200000010","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","24601"
"0","0","61","61","61","61","0","83","61","1","61","61","0","670100061","59","30","61","201000","0","1928","10","61","200000010","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","27792"
"0","0","62","62","62","62","0","84","62","1","62","62","0","670100062","59","30","62","201000","0","1969","10","62","200000010","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","28195"
"0","0","63","63","63","63","0","86","63","1","63","63","0","670100063","60","30","63","201000","0","2010","10","63","200000010","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","28597"
"0","0","64","64","64","64","0","87","64","1","64","64","0","670100064","60","30","64","201000","0","2051","10","64","200000010","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","29000"
"0","0","65","65","65","65","0","89","65","1","65","65","0","670100065","61","30","65","201000","0","2092","10","65","200000010","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","29402"
"0","0","66","66","66","66","0","90","66","1","66","66","0","670100066","61","30","66","201000","0","2133","10","66","200000010","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","29805"
"0","0","67","67","67","67","0","92","67","1","67","67","0","670100067","61","30","67","201000","0","2174","10","67","200000010","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","30208"
"0","0","68","68","68","68","0","93","68","1","68","68","0","670100068","62","30","68","201000","0","2216","10","68","200000010","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","30610"
"0","0","69","69","69","69","0","95","69","1","69","69","0","670100069","62","30","69","201000","0","2257","10","69","200000010","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","31013"
"0","0","70","70","70","70","0","96","70","1","70","70","0","670100070","63","30","70","201000","0","2298","10","70","200000010","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","31416"
"0","0","71","71","71","71","0","97","71","1","71","71","0","670100071","63","30","71","201000","0","2339","10","71","200000010","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","31818"
"0","0","1","1","1","1","0","3","1","1","1","1","27","670110001","4","30","1","201100","0","0","10","1","200000001","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","409"
"0","0","2","2","2","2","0","3","2","1","2","2","28","670110002","9","30","2","201100","0","0","10","2","200000001","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","409"
"0","0","3","3","3","3","0","4","3","1","3","3","29","670110003","5","30","3","201100","0","0","10","3","200000001","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","463"
"0","0","4","4","4","4","0","4","4","1","4","4","33","670110004","5","30","4","201100","0","0","10","4","200000001","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","409"
"0","0","5","5","5","5","0","6","5","1","5","5","67","670110005","7","30","5","201100","0","0","10","5","200000001","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","519"
"0","0","6","6","6","6","0","6","6","1","6","6","71","670110006","8","30","6","201100","0","0","10","6","200000001","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","461"
"0","0","7","7","7","7","0","6","7","1","7","7","75","670110007","8","30","7","201100","0","0","10","7","200000001","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","487"
"0","0","8","8","8","8","0","7","8","1","8","8","89","670110008","8","30","8","201100","0","0","10","8","200000001","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","595"
"0","0","9","9","9","9","0","7","9","1","9","9","102","670110009","9","30","9","201100","0","0","10","9","200000001","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","702"
"0","0","10","10","10","10","0","8","10","1","10","10","116","670110010","9","30","10","201100","0","0","10","10","200000001","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","810"
"0","0","11","11","11","11","0","9","11","1","11","11","128","670110011","10","30","11","201100","0","0","10","11","200000001","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","924"
"0","0","12","12","12","12","0","9","12","1","12","12","139","670110012","11","30","12","201100","0","0","10","12","200000001","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","1037"
"0","0","13","13","13","13","0","10","13","1","13","13","151","670110013","11","30","13","201100","0","0","10","13","200000001","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","1151"
"0","0","14","14","14","14","0","11","14","1","14","14","162","670110014","12","30","14","201100","0","0","10","14","200000001","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","1265"
"0","0","15","15","15","15","0","11","15","1","15","15","174","670110015","13","30","15","201100","0","0","10","15","200000001","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","1378"
"0","0","16","16","16","16","0","12","16","1","16","16","185","670110016","14","30","16","201100","0","0","10","16","200000001","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","1492"
"0","0","17","17","17","17","0","12","17","1","17","17","197","670110017","14","30","17","201100","0","0","10","17","200000001","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","1605"
"0","0","18","18","18","18","0","13","18","1","18","18","208","670110018","15","30","18","201100","0","0","10","18","200000001","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","1719"
"0","0","19","19","19","19","0","13","19","1","19","19","219","670110019","15","30","19","201100","0","0","10","19","200000001","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","1809"
"0","0","20","20","20","20","0","14","20","1","20","20","230","670110020","16","30","20","201100","0","0","10","20","200000001","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","1899"
"0","0","21","21","21","21","0","14","21","1","21","21","240","670110021","16","30","21","201100","0","0","10","21","200000001","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","1989"
"0","0","22","22","22","22","0","14","22","1","22","22","251","670110022","16","30","22","201100","0","0","10","22","200000001","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","2079"
"0","0","23","23","23","23","0","21","23","1","23","23","266","670110023","23","30","23","201100","0","0","10","23","200000001","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","2091"
"0","0","24","24","24","24","0","21","24","1","24","24","294","670110024","24","30","24","201100","0","0","10","24","200000001","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","2416"
"0","0","25","25","25","25","0","21","25","1","25","25","322","670110025","24","30","25","201100","0","0","10","25","200000001","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","2741"
"0","0","26","26","26","26","0","21","26","1","26","26","323","670110026","24","30","26","201100","0","0","10","26","200000001","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","2766"
"0","0","27","27","27","27","0","22","27","1","27","27","325","670110027","24","30","27","201100","0","0","10","27","200000001","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","2790"
"0","0","28","28","28","28","0","22","28","1","28","28","326","670110028","24","30","28","201100","0","0","10","28","200000001","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","2815"
"0","0","29","29","29","29","0","23","29","1","29","29","380","670110029","26","30","29","201100","0","0","10","29","200000001","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","4090"
"0","0","30","30","30","30","0","24","30","1","30","30","423","670110030","26","30","30","201100","0","0","10","30","200000001","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","4133"
"0","0","31","31","31","31","0","22","31","1","31","31","384","670110031","26","30","31","201100","0","0","10","31","200000001","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","3348"
"0","0","32","32","32","32","0","23","32","1","32","32","422","670110032","28","30","32","201100","0","0","10","32","200000001","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","3776"
"0","0","33","33","33","33","0","25","33","1","33","33","461","670110033","29","30","33","201100","0","0","10","33","200000001","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","4204"
"0","0","34","34","34","34","0","26","34","1","34","34","499","670110034","31","30","34","201100","0","0","10","34","200000001","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","4632"
"0","0","35","35","35","35","0","28","35","1","35","35","537","670110035","32","30","35","201100","0","0","10","35","200000001","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","5060"
"0","0","36","36","36","36","0","29","36","1","36","36","576","670110036","34","30","36","201100","0","0","10","36","200000001","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","5488"
"0","0","37","37","37","37","0","31","37","1","37","37","614","670110037","35","30","37","201100","0","0","10","37","200000001","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","5916"
"0","0","38","38","38","38","0","32","38","1","38","38","652","670110038","37","30","38","201100","0","0","10","38","200000001","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","6344"
"0","0","39","39","39","39","0","34","39","1","39","39","691","670110039","38","30","39","201100","0","0","10","39","200000001","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","6772"
"0","0","40","40","40","40","0","35","40","1","40","40","729","670110040","40","30","40","201100","0","0","10","40","200000001","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","7200"
"0","0","41","41","41","41","0","36","41","1","41","41","798","670110041","41","30","41","201100","0","0","10","41","200000001","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","7793"
"0","0","42","42","42","42","0","36","42","1","42","42","867","670110042","41","30","42","201100","0","0","10","42","200000001","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","8387"
"0","0","43","43","43","43","0","37","43","1","43","43","936","670110043","42","30","43","201100","0","0","10","43","200000001","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","8980"
"0","0","44","44","44","44","0","37","44","1","44","44","1005","670110044","42","30","44","201100","0","0","10","44","200000001","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","9574"
"0","0","45","45","45","45","0","38","45","1","45","45","1074","670110045","43","30","45","201100","0","0","10","45","200000001","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","10167"
"0","0","46","46","46","46","0","43","46","1","46","46","1218","670110046","43","30","46","201100","0","0","10","46","200000001","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","11721"
"0","0","47","47","47","47","0","46","47","1","47","47","1376","670110047","46","30","47","201100","0","0","10","47","200000001","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","14550"
"0","0","48","48","48","48","0","51","48","1","48","48","1376","670110048","46","30","48","201100","0","0","10","48","200000001","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","15430"
"0","0","49","49","49","49","0","52","49","1","49","49","1389","670110049","46","30","49","201100","0","0","10","49","200000001","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","15671"
"0","0","50","50","50","50","0","53","50","1","50","50","1402","670110050","47","30","50","201100","0","0","10","50","200000001","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","15911"
"0","0","51","51","51","51","0","53","51","1","51","51","1416","670110051","47","30","51","201100","0","0","10","51","200000001","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","16152"
"0","0","52","52","52","52","0","53","52","1","52","52","1423","670110052","48","30","52","201100","0","0","10","52","200000001","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","16355"
"0","0","53","53","53","53","0","53","53","1","53","53","1431","670110053","48","30","53","201100","0","0","10","53","200000001","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","16559"
"0","0","54","54","54","54","0","53","54","1","54","54","1429","670110054","48","30","54","201100","0","0","10","54","200000001","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","16392"
"0","0","55","55","55","55","0","54","55","1","55","55","1442","670110055","48","30","55","201100","0","0","10","55","200000001","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","16633"
"0","0","56","56","56","56","0","54","56","1","56","56","1455","670110056","49","30","56","201100","0","0","10","56","200000001","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","16873"
