75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"101202","vo_btl_101202_retire_001","vo_btl_101202","10120207","暈眩1",""
"101202","vo_btl_101202_retire_002","vo_btl_101202","10120208","暈眩2",""
"101202","vo_btl_101202_retire_003","vo_btl_101202","10120209","暈眩3",""
"101202","vo_btl_101202_cutin_001","vo_btl_101202","10120210","技能切入1",""
"101202","vo_btl_101202_cutin_002","vo_btl_101202","10120211","技能切入2",""
"101202","vo_btl_101202_cutin_003","vo_btl_101202","10120212","技能切入3",""
"101202","vo_btl_101202_skill_000_001","vo_btl_101202","10120213","必殺技1",""
"101202","vo_btl_101202_skill_000_002","vo_btl_101202","10120214","必殺技2",""
"101202","vo_btl_101202_skill_000_003","vo_btl_101202","10120215","必殺技3",""
"101202","vo_btl_101202_wavestart","vo_btl_101202","10120216","戰鬥開始",""
"101202","vo_btl_101202_nextwave","vo_btl_101202","10120217","到下一波",""
"101202","vo_btl_101202_lastwave","vo_btl_101202","10120218","到最後一波",""
"101202","vo_cmn_101202_battlestart_001","vo_cmn_101202","10120219","讀取戰鬥前",""
"101202","vo_cmn_101202_battleresult_001","vo_cmn_101202","10120220","戰鬥結果1",""
"101202","vo_cmn_101202_battleresult_002","vo_cmn_101202","10120221","戰鬥結果2",""
"101202","vo_cmn_101202_mypage_001","vo_cmn_101202","10120222","主頁1",""
"101202","vo_cmn_101202_mypage_002","vo_cmn_101202","10120223","主頁2",""
"101202","vo_cmn_101202_mypage_003","vo_cmn_101202","10120224","主頁3",""
"101202","vo_cmn_101202_mypage_004","vo_cmn_101202","10120225","主頁4",""
"101202","vo_cmn_101202_mypage_005","vo_cmn_101202","10120226","主頁5",""
"101202","vo_cmn_101202_gacha_001","vo_cmn_101202","10120227","轉蛋登場台詞",""
"101202","vo_cmn_101202_profile_001","vo_cmn_101202","10120228","自我介紹",""
"101202","vo_room_101202_auto_001","vo_room_101202","10120229","公會小屋1",""
"101202","vo_room_101202_auto_002","vo_room_101202","10120230","公會小屋2",""
"101202","vo_room_101202_auto_003","vo_room_101202","10120231","公會小屋3",""
"101202","vo_room_101202_auto_004","vo_room_101202","10120232","公會小屋4",""
"101202","vo_room_101202_auto_005","vo_room_101202","10120233","公會小屋5",""
"101202","vo_room_101202_tap_001","vo_room_101202","10120234","點選公會小屋1",""
"101202","vo_room_101202_tap_002","vo_room_101202","10120235","點選公會小屋2",""
"101202","vo_room_101202_tap_003","vo_room_101202","10120236","點選公會小屋3",""
"101202","vo_room_101202_tap_004","vo_room_101202","10120237","點選公會小屋4",""
"101601","vo_btl_101601_win_001","vo_btl_101601","10160101","勝利1",""
"101601","vo_btl_101601_win_002","vo_btl_101601","10160102","勝利2",""
"101601","vo_btl_101601_win_003","vo_btl_101601","10160103","勝利3",""
"101601","vo_btl_101601_lose_001","vo_btl_101601","10160104","失敗1",""
"101601","vo_btl_101601_lose_002","vo_btl_101601","10160105","失敗2",""
"101601","vo_btl_101601_lose_003","vo_btl_101601","10160106","失敗3",""
"101601","vo_btl_101601_retire_001","vo_btl_101601","10160107","暈眩1",""
"101601","vo_btl_101601_retire_002","vo_btl_101601","10160108","暈眩2",""
"101601","vo_btl_101601_retire_003","vo_btl_101601","10160109","暈眩3",""
"101601","vo_btl_101601_cutin_001","vo_btl_101601","10160110","技能切入1",""
"101601","vo_btl_101601_cutin_002","vo_btl_101601","10160111","技能切入2",""
"101601","vo_btl_101601_cutin_003","vo_btl_101601","10160112","技能切入3",""
"101601","vo_btl_101601_skill_000_001","vo_btl_101601","10160113","必殺技1",""
"101601","vo_btl_101601_skill_000_002","vo_btl_101601","10160114","必殺技2",""
"101601","vo_btl_101601_skill_000_003","vo_btl_101601","10160115","必殺技3",""
"101601","vo_btl_101601_wavestart","vo_btl_101601","10160116","戰鬥開始",""
"101601","vo_btl_101601_nextwave","vo_btl_101601","10160117","到下一波",""
"101601","vo_btl_101601_lastwave","vo_btl_101601","10160118","到最後一波",""
"101601","vo_cmn_101601_battlestart_001","vo_cmn_101601","10160119","讀取戰鬥前",""
"101601","vo_cmn_101601_battleresult_001","vo_cmn_101601","10160120","戰鬥結果1",""
"101601","vo_cmn_101601_battleresult_002","vo_cmn_101601","10160121","戰鬥結果2",""
"101601","vo_cmn_101601_mypage_001","vo_cmn_101601","10160122","主頁1",""
"101601","vo_cmn_101601_mypage_002","vo_cmn_101601","10160123","主頁2",""
"101601","vo_cmn_101601_mypage_003","vo_cmn_101601","10160124","主頁3",""
"101601","vo_cmn_101601_mypage_004","vo_cmn_101601","10160125","主頁4",""
"101601","vo_cmn_101601_mypage_005","vo_cmn_101601","10160126","主頁5",""
"101601","vo_cmn_101601_gacha_001","vo_cmn_101601","10160127","轉蛋登場台詞",""
"101601","vo_cmn_101601_profile_001","vo_cmn_101601","10160128","自我介紹",""
"101601","vo_room_101601_auto_001","vo_room_101601","10160129","公會小屋1",""
"101601","vo_room_101601_auto_002","vo_room_101601","10160130","公會小屋2",""
"101601","vo_room_101601_auto_003","vo_room_101601","10160131","公會小屋3",""
"101601","vo_room_101601_auto_004","vo_room_101601","10160132","公會小屋4",""
"101601","vo_room_101601_auto_005","vo_room_101601","10160133","公會小屋5",""
"101601","vo_room_101601_tap_001","vo_room_101601","10160134","點選公會小屋1",""
"101601","vo_room_101601_tap_002","vo_room_101601","10160135","點選公會小屋2",""
"101601","vo_room_101601_tap_003","vo_room_101601","10160136","點選公會小屋3",""
"101601","vo_room_101601_tap_004","vo_room_101601","10160137","點選公會小屋4",""
"101602","vo_btl_101602_win_001","vo_btl_101602","10160201","勝利1",""
"101602","vo_btl_101602_win_002","vo_btl_101602","10160202","勝利2",""
"101602","vo_btl_101602_win_003","vo_btl_101602","10160203","勝利3",""
"101602","vo_btl_101602_lose_001","vo_btl_101602","10160204","失敗1",""
"101602","vo_btl_101602_lose_002","vo_btl_101602","10160205","失敗2",""
"101602","vo_btl_101602_lose_003","vo_btl_101602","10160206","失敗3",""
"101602","vo_btl_101602_retire_001","vo_btl_101602","10160207","暈眩1",""
"101602","vo_btl_101602_retire_002","vo_btl_101602","10160208","暈眩2",""
"101602","vo_btl_101602_retire_003","vo_btl_101602","10160209","暈眩3",""
"101602","vo_btl_101602_cutin_001","vo_btl_101602","10160210","技能切入1",""
"101602","vo_btl_101602_cutin_002","vo_btl_101602","10160211","技能切入2",""
"101602","vo_btl_101602_cutin_003","vo_btl_101602","10160212","技能切入3",""
"101602","vo_btl_101602_skill_000_001","vo_btl_101602","10160213","必殺技1",""
"101602","vo_btl_101602_skill_000_002","vo_btl_101602","10160214","必殺技2",""
"101602","vo_btl_101602_skill_000_003","vo_btl_101602","10160215","必殺技3",""
"101602","vo_btl_101602_wavestart","vo_btl_101602","10160216","戰鬥開始",""
"101602","vo_btl_101602_nextwave","vo_btl_101602","10160217","到下一波",""
"101602","vo_btl_101602_lastwave","vo_btl_101602","10160218","到最後一波",""
"101602","vo_cmn_101602_battlestart_001","vo_cmn_101602","10160219","讀取戰鬥前",""
"101602","vo_cmn_101602_battleresult_001","vo_cmn_101602","10160220","戰鬥結果1",""
"101602","vo_cmn_101602_battleresult_002","vo_cmn_101602","10160221","戰鬥結果2",""
"101602","vo_cmn_101602_mypage_001","vo_cmn_101602","10160222","主頁1",""
"101602","vo_cmn_101602_mypage_002","vo_cmn_101602","10160223","主頁2",""
"101602","vo_cmn_101602_mypage_003","vo_cmn_101602","10160224","主頁3",""
"101602","vo_cmn_101602_mypage_004","vo_cmn_101602","10160225","主頁4",""
"101602","vo_cmn_101602_mypage_005","vo_cmn_101602","10160226","主頁5",""
"101602","vo_cmn_101602_gacha_001","vo_cmn_101602","10160227","轉蛋登場台詞",""
"101602","vo_cmn_101602_profile_001","vo_cmn_101602","10160228","自我介紹",""
"101602","vo_room_101602_auto_001","vo_room_101602","10160229","公會小屋1",""
"101602","vo_room_101602_auto_002","vo_room_101602","10160230","公會小屋2",""
"101602","vo_room_101602_auto_003","vo_room_101602","10160231","公會小屋3",""
"101602","vo_room_101602_auto_004","vo_room_101602","10160232","公會小屋4",""
"101602","vo_room_101602_auto_005","vo_room_101602","10160233","公會小屋5",""
"101602","vo_room_101602_tap_001","vo_room_101602","10160234","點選公會小屋1",""
"101602","vo_room_101602_tap_002","vo_room_101602","10160235","點選公會小屋2",""
"101602","vo_room_101602_tap_003","vo_room_101602","10160236","點選公會小屋3",""
"101602","vo_room_101602_tap_004","vo_room_101602","10160237","點選公會小屋4",""
"101701","vo_btl_101701_win_001","vo_btl_101701","10170101","勝利1",""
"101701","vo_btl_101701_win_002","vo_btl_101701","10170102","勝利2",""
"101701","vo_btl_101701_win_003","vo_btl_101701","10170103","勝利3",""
"101701","vo_btl_101701_lose_001","vo_btl_101701","10170104","失敗1",""
"101701","vo_btl_101701_lose_002","vo_btl_101701","10170105","失敗2",""
"101701","vo_btl_101701_lose_003","vo_btl_101701","10170106","失敗3",""
"101701","vo_btl_101701_retire_001","vo_btl_101701","10170107","暈眩1",""
"101701","vo_btl_101701_retire_002","vo_btl_101701","10170108","暈眩2",""
"101701","vo_btl_101701_retire_003","vo_btl_101701","10170109","暈眩3",""
"101701","vo_btl_101701_cutin_001","vo_btl_101701","10170110","技能切入1",""
"101701","vo_btl_101701_cutin_002","vo_btl_101701","10170111","技能切入2",""
"101701","vo_btl_101701_cutin_003","vo_btl_101701","10170112","技能切入3",""
"101701","vo_btl_101701_skill_000_001","vo_btl_101701","10170113","必殺技1",""
"101701","vo_btl_101701_skill_000_002","vo_btl_101701","10170114","必殺技2",""
"101701","vo_btl_101701_skill_000_003","vo_btl_101701","10170115","必殺技3",""
"101701","vo_btl_101701_wavestart","vo_btl_101701","10170116","戰鬥開始",""
"101701","vo_btl_101701_nextwave","vo_btl_101701","10170117","到下一波",""
"101701","vo_btl_101701_lastwave","vo_btl_101701","10170118","到最後一波",""
"101701","vo_cmn_101701_battlestart_001","vo_cmn_101701","10170119","讀取戰鬥前",""
"101701","vo_cmn_101701_battleresult_001","vo_cmn_101701","10170120","戰鬥結果1",""
"101701","vo_cmn_101701_battleresult_002","vo_cmn_101701","10170121","戰鬥結果2",""
"101701","vo_cmn_101701_mypage_001","vo_cmn_101701","10170122","主頁1",""
"101701","vo_cmn_101701_mypage_002","vo_cmn_101701","10170123","主頁2",""
"101701","vo_cmn_101701_mypage_003","vo_cmn_101701","10170124","主頁3",""
"101701","vo_cmn_101701_mypage_004","vo_cmn_101701","10170125","主頁4",""
"101701","vo_cmn_101701_mypage_005","vo_cmn_101701","10170126","主頁5",""
"101701","vo_cmn_101701_gacha_001","vo_cmn_101701","10170127","轉蛋登場台詞",""
"101701","vo_cmn_101701_profile_001","vo_cmn_101701","10170128","自我介紹",""
"101701","vo_room_101701_auto_001","vo_room_101701","10170129","公會小屋1",""
"101701","vo_room_101701_auto_002","vo_room_101701","10170130","公會小屋2",""
"101701","vo_room_101701_auto_003","vo_room_101701","10170131","公會小屋3",""
"101701","vo_room_101701_auto_004","vo_room_101701","10170132","公會小屋4",""
"101701","vo_room_101701_auto_005","vo_room_101701","10170133","公會小屋5",""
"101701","vo_room_101701_tap_001","vo_room_101701","10170134","點選公會小屋1",""
"101701","vo_room_101701_tap_002","vo_room_101701","10170135","點選公會小屋2",""
"101701","vo_room_101701_tap_003","vo_room_101701","10170136","點選公會小屋3",""
"101701","vo_room_101701_tap_004","vo_room_101701","10170137","點選公會小屋4",""
"101702","vo_btl_101702_win_001","vo_btl_101702","10170201","勝利1",""
"101702","vo_btl_101702_win_002","vo_btl_101702","10170202","勝利2",""
"101702","vo_btl_101702_win_003","vo_btl_101702","10170203","勝利3",""
"101702","vo_btl_101702_lose_001","vo_btl_101702","10170204","失敗1",""
"101702","vo_btl_101702_lose_002","vo_btl_101702","10170205","失敗2",""
"101702","vo_btl_101702_lose_003","vo_btl_101702","10170206","失敗3",""
"101702","vo_btl_101702_retire_001","vo_btl_101702","10170207","暈眩1",""
"101702","vo_btl_101702_retire_002","vo_btl_101702","10170208","暈眩2",""
"101702","vo_btl_101702_retire_003","vo_btl_101702","10170209","暈眩3",""
"101702","vo_btl_101702_cutin_001","vo_btl_101702","10170210","技能切入1",""
"101702","vo_btl_101702_cutin_002","vo_btl_101702","10170211","技能切入2",""
"101702","vo_btl_101702_cutin_003","vo_btl_101702","10170212","技能切入3",""
"101702","vo_btl_101702_skill_000_001","vo_btl_101702","10170213","必殺技1",""
"101702","vo_btl_101702_skill_000_002","vo_btl_101702","10170214","必殺技2",""
"101702","vo_btl_101702_skill_000_003","vo_btl_101702","10170215","必殺技3",""
"101702","vo_btl_101702_wavestart","vo_btl_101702","10170216","戰鬥開始",""
"101702","vo_btl_101702_nextwave","vo_btl_101702","10170217","到下一波",""
"101702","vo_btl_101702_lastwave","vo_btl_101702","10170218","到最後一波",""
"101702","vo_cmn_101702_battlestart_001","vo_cmn_101702","10170219","讀取戰鬥前",""
"101702","vo_cmn_101702_battleresult_001","vo_cmn_101702","10170220","戰鬥結果1",""
"101702","vo_cmn_101702_battleresult_002","vo_cmn_101702","10170221","戰鬥結果2",""
"101702","vo_cmn_101702_mypage_001","vo_cmn_101702","10170222","主頁1",""
"101702","vo_cmn_101702_mypage_002","vo_cmn_101702","10170223","主頁2",""
"101702","vo_cmn_101702_mypage_003","vo_cmn_101702","10170224","主頁3",""
"101702","vo_cmn_101702_mypage_004","vo_cmn_101702","10170225","主頁4",""
"101702","vo_cmn_101702_mypage_005","vo_cmn_101702","10170226","主頁5",""
"101702","vo_cmn_101702_gacha_001","vo_cmn_101702","10170227","轉蛋登場台詞",""
"101702","vo_cmn_101702_profile_001","vo_cmn_101702","10170228","自我介紹",""
"101702","vo_room_101702_auto_001","vo_room_101702","10170229","公會小屋1",""
"101702","vo_room_101702_auto_002","vo_room_101702","10170230","公會小屋2",""
"101702","vo_room_101702_auto_003","vo_room_101702","10170231","公會小屋3",""
"101702","vo_room_101702_auto_004","vo_room_101702","10170232","公會小屋4",""
"101702","vo_room_101702_auto_005","vo_room_101702","10170233","公會小屋5",""
"101702","vo_room_101702_tap_001","vo_room_101702","10170234","點選公會小屋1",""
"101702","vo_room_101702_tap_002","vo_room_101702","10170235","點選公會小屋2",""
"101702","vo_room_101702_tap_003","vo_room_101702","10170236","點選公會小屋3",""
"101702","vo_room_101702_tap_004","vo_room_101702","10170237","點選公會小屋4",""
"101801","vo_btl_101801_win_001","vo_btl_101801","10180101","勝利1",""
"101801","vo_btl_101801_win_002","vo_btl_101801","10180102","勝利2",""
"101801","vo_btl_101801_win_003","vo_btl_101801","10180103","勝利3",""
"101801","vo_btl_101801_lose_001","vo_btl_101801","10180104","失敗1",""
"101801","vo_btl_101801_lose_002","vo_btl_101801","10180105","失敗2",""
"101801","vo_btl_101801_lose_003","vo_btl_101801","10180106","失敗3",""
"101801","vo_btl_101801_retire_001","vo_btl_101801","10180107","暈眩1",""
"101801","vo_btl_101801_retire_002","vo_btl_101801","10180108","暈眩2",""
"101801","vo_btl_101801_retire_003","vo_btl_101801","10180109","暈眩3",""
"101801","vo_btl_101801_cutin_001","vo_btl_101801","10180110","技能切入1",""
"101801","vo_btl_101801_cutin_002","vo_btl_101801","10180111","技能切入2",""
"101801","vo_btl_101801_cutin_003","vo_btl_101801","10180112","技能切入3",""
"101801","vo_btl_101801_skill_000_001","vo_btl_101801","10180113","必殺技1",""
"101801","vo_btl_101801_skill_000_002","vo_btl_101801","10180114","必殺技2",""
"101801","vo_btl_101801_skill_000_003","vo_btl_101801","10180115","必殺技3",""
"101801","vo_btl_101801_wavestart","vo_btl_101801","10180116","戰鬥開始",""
"101801","vo_btl_101801_nextwave","vo_btl_101801","10180117","到下一波",""
"101801","vo_btl_101801_lastwave","vo_btl_101801","10180118","到最後一波",""
"101801","vo_cmn_101801_battlestart_001","vo_cmn_101801","10180119","讀取戰鬥前",""
"101801","vo_cmn_101801_battleresult_001","vo_cmn_101801","10180120","戰鬥結果1",""
"101801","vo_cmn_101801_battleresult_002","vo_cmn_101801","10180121","戰鬥結果2",""
"101801","vo_cmn_101801_mypage_001","vo_cmn_101801","10180122","主頁1",""
"101801","vo_cmn_101801_mypage_002","vo_cmn_101801","10180123","主頁2",""
"101801","vo_cmn_101801_mypage_003","vo_cmn_101801","10180124","主頁3",""
"101801","vo_cmn_101801_mypage_004","vo_cmn_101801","10180125","主頁4",""
"101801","vo_cmn_101801_mypage_005","vo_cmn_101801","10180126","主頁5",""
"101801","vo_cmn_101801_gacha_001","vo_cmn_101801","10180127","轉蛋登場台詞",""
"101801","vo_cmn_101801_profile_001","vo_cmn_101801","10180128","自我介紹",""
"101801","vo_room_101801_auto_001","vo_room_101801","10180129","公會小屋1",""
"101801","vo_room_101801_auto_002","vo_room_101801","10180130","公會小屋2",""
"101801","vo_room_101801_auto_003","vo_room_101801","10180131","公會小屋3",""
"101801","vo_room_101801_auto_004","vo_room_101801","10180132","公會小屋4",""
"101801","vo_room_101801_auto_005","vo_room_101801","10180133","公會小屋5",""
"101801","vo_room_101801_tap_001","vo_room_101801","10180134","點選公會小屋1",""
"101801","vo_room_101801_tap_002","vo_room_101801","10180135","點選公會小屋2",""
"101801","vo_room_101801_tap_003","vo_room_101801","10180136","點選公會小屋3",""
"101801","vo_room_101801_tap_004","vo_room_101801","10180137","點選公會小屋4",""
"101802","vo_btl_101802_win_001","vo_btl_101802","10180201","勝利1",""
"101802","vo_btl_101802_win_002","vo_btl_101802","10180202","勝利2",""
"101802","vo_btl_101802_win_003","vo_btl_101802","10180203","勝利3",""
"101802","vo_btl_101802_lose_001","vo_btl_101802","10180204","失敗1",""
"101802","vo_btl_101802_lose_002","vo_btl_101802","10180205","失敗2",""
"101802","vo_btl_101802_lose_003","vo_btl_101802","10180206","失敗3",""
"101802","vo_btl_101802_retire_001","vo_btl_101802","10180207","暈眩1",""
"101802","vo_btl_101802_retire_002","vo_btl_101802","10180208","暈眩2",""
"101802","vo_btl_101802_retire_003","vo_btl_101802","10180209","暈眩3",""
"101802","vo_btl_101802_cutin_001","vo_btl_101802","10180210","技能切入1",""
"101802","vo_btl_101802_cutin_002","vo_btl_101802","10180211","技能切入2",""
"101802","vo_btl_101802_cutin_003","vo_btl_101802","10180212","技能切入3",""
"101802","vo_btl_101802_skill_000_001","vo_btl_101802","10180213","必殺技1",""
"101802","vo_btl_101802_skill_000_002","vo_btl_101802","10180214","必殺技2",""
"101802","vo_btl_101802_skill_000_003","vo_btl_101802","10180215","必殺技3",""
"101802","vo_btl_101802_wavestart","vo_btl_101802","10180216","戰鬥開始",""
"101802","vo_btl_101802_nextwave","vo_btl_101802","10180217","到下一波",""
"101802","vo_btl_101802_lastwave","vo_btl_101802","10180218","到最後一波",""
"101802","vo_cmn_101802_battlestart_001","vo_cmn_101802","10180219","讀取戰鬥前",""
"101802","vo_cmn_101802_battleresult_001","vo_cmn_101802","10180220","戰鬥結果1",""
"101802","vo_cmn_101802_battleresult_002","vo_cmn_101802","10180221","戰鬥結果2",""
"101802","vo_cmn_101802_mypage_001","vo_cmn_101802","10180222","主頁1",""
"101802","vo_cmn_101802_mypage_002","vo_cmn_101802","10180223","主頁2",""
"101802","vo_cmn_101802_mypage_003","vo_cmn_101802","10180224","主頁3",""
"101802","vo_cmn_101802_mypage_004","vo_cmn_101802","10180225","主頁4",""
"101802","vo_cmn_101802_mypage_005","vo_cmn_101802","10180226","主頁5",""
"101802","vo_cmn_101802_gacha_001","vo_cmn_101802","10180227","轉蛋登場台詞",""
"101802","vo_cmn_101802_profile_001","vo_cmn_101802","10180228","自我介紹",""
"101802","vo_room_101802_auto_001","vo_room_101802","10180229","公會小屋1",""
"101802","vo_room_101802_auto_002","vo_room_101802","10180230","公會小屋2",""
"101802","vo_room_101802_auto_003","vo_room_101802","10180231","公會小屋3",""
"101802","vo_room_101802_auto_004","vo_room_101802","10180232","公會小屋4",""
"101802","vo_room_101802_auto_005","vo_room_101802","10180233","公會小屋5",""
"101802","vo_room_101802_tap_001","vo_room_101802","10180234","點選公會小屋1",""
"101802","vo_room_101802_tap_002","vo_room_101802","10180235","點選公會小屋2",""
"101802","vo_room_101802_tap_003","vo_room_101802","10180236","點選公會小屋3",""
"101802","vo_room_101802_tap_004","vo_room_101802","10180237","點選公會小屋4",""
"102001","vo_btl_102001_win_001","vo_btl_102001","10200101","勝利1",""
"102001","vo_btl_102001_win_002","vo_btl_102001","10200102","勝利2",""
"102001","vo_btl_102001_win_003","vo_btl_102001","10200103","勝利3",""
"102001","vo_btl_102001_lose_001","vo_btl_102001","10200104","失敗1",""
"102001","vo_btl_102001_lose_002","vo_btl_102001","10200105","失敗2",""
"102001","vo_btl_102001_lose_003","vo_btl_102001","10200106","失敗3",""
"102001","vo_btl_102001_retire_001","vo_btl_102001","10200107","暈眩1",""
"102001","vo_btl_102001_retire_002","vo_btl_102001","10200108","暈眩2",""
"102001","vo_btl_102001_retire_003","vo_btl_102001","10200109","暈眩3",""
"102001","vo_btl_102001_cutin_001","vo_btl_102001","10200110","技能切入1",""
"102001","vo_btl_102001_cutin_002","vo_btl_102001","10200111","技能切入2",""
"102001","vo_btl_102001_cutin_003","vo_btl_102001","10200112","技能切入3",""
"102001","vo_btl_102001_skill_000_001","vo_btl_102001","10200113","必殺技1",""
"102001","vo_btl_102001_skill_000_002","vo_btl_102001","10200114","必殺技2",""
"102001","vo_btl_102001_skill_000_003","vo_btl_102001","10200115","必殺技3",""
"102001","vo_btl_102001_wavestart","vo_btl_102001","10200116","戰鬥開始",""
"102001","vo_btl_102001_nextwave","vo_btl_102001","10200117","到下一波",""
"102001","vo_btl_102001_lastwave","vo_btl_102001","10200118","到最後一波",""
"102001","vo_cmn_102001_battlestart_001","vo_cmn_102001","10200119","讀取戰鬥前",""
"102001","vo_cmn_102001_battleresult_001","vo_cmn_102001","10200120","戰鬥結果1",""
"102001","vo_cmn_102001_battleresult_002","vo_cmn_102001","10200121","戰鬥結果2",""
"102001","vo_cmn_102001_mypage_001","vo_cmn_102001","10200122","主頁1",""
"102001","vo_cmn_102001_mypage_002","vo_cmn_102001","10200123","主頁2",""
"102001","vo_cmn_102001_mypage_003","vo_cmn_102001","10200124","主頁3",""
"102001","vo_cmn_102001_mypage_004","vo_cmn_102001","10200125","主頁4",""
"102001","vo_cmn_102001_mypage_005","vo_cmn_102001","10200126","主頁5",""
"102001","vo_cmn_102001_gacha_001","vo_cmn_102001","10200127","轉蛋登場台詞",""
"102001","vo_cmn_102001_profile_001","vo_cmn_102001","10200128","自我介紹",""
"102001","vo_room_102001_auto_001","vo_room_102001","10200129","公會小屋1",""
"102001","vo_room_102001_auto_002","vo_room_102001","10200130","公會小屋2",""
"102001","vo_room_102001_auto_003","vo_room_102001","10200131","公會小屋3",""
"102001","vo_room_102001_auto_004","vo_room_102001","10200132","公會小屋4",""
"102001","vo_room_102001_auto_005","vo_room_102001","10200133","公會小屋5",""
"102001","vo_room_102001_tap_001","vo_room_102001","10200134","點選公會小屋1",""
"102001","vo_room_102001_tap_002","vo_room_102001","10200135","點選公會小屋2",""
"102001","vo_room_102001_tap_003","vo_room_102001","10200136","點選公會小屋3",""
"102001","vo_room_102001_tap_004","vo_room_102001","10200137","點選公會小屋4",""
"102002","vo_btl_102002_win_001","vo_btl_102002","10200201","勝利1",""
"102002","vo_btl_102002_win_002","vo_btl_102002","10200202","勝利2",""
"102002","vo_btl_102002_win_003","vo_btl_102002","10200203","勝利3",""
"102002","vo_btl_102002_lose_001","vo_btl_102002","10200204","失敗1",""
"102002","vo_btl_102002_lose_002","vo_btl_102002","10200205","失敗2",""
"102002","vo_btl_102002_lose_003","vo_btl_102002","10200206","失敗3",""
"102002","vo_btl_102002_retire_001","vo_btl_102002","10200207","暈眩1",""
"102002","vo_btl_102002_retire_002","vo_btl_102002","10200208","暈眩2",""
"102002","vo_btl_102002_retire_003","vo_btl_102002","10200209","暈眩3",""
"102002","vo_btl_102002_cutin_001","vo_btl_102002","10200210","技能切入1",""
"102002","vo_btl_102002_cutin_002","vo_btl_102002","10200211","技能切入2",""
"102002","vo_btl_102002_cutin_003","vo_btl_102002","10200212","技能切入3",""
"102002","vo_btl_102002_skill_000_001","vo_btl_102002","10200213","必殺技1",""
"102002","vo_btl_102002_skill_000_002","vo_btl_102002","10200214","必殺技2",""
"102002","vo_btl_102002_skill_000_003","vo_btl_102002","10200215","必殺技3",""
"102002","vo_btl_102002_wavestart","vo_btl_102002","10200216","戰鬥開始",""
"102002","vo_btl_102002_nextwave","vo_btl_102002","10200217","到下一波",""
"102002","vo_btl_102002_lastwave","vo_btl_102002","10200218","到最後一波",""
"102002","vo_cmn_102002_battlestart_001","vo_cmn_102002","10200219","讀取戰鬥前",""
"102002","vo_cmn_102002_battleresult_001","vo_cmn_102002","10200220","戰鬥結果1",""
"102002","vo_cmn_102002_battleresult_002","vo_cmn_102002","10200221","戰鬥結果2",""
"102002","vo_cmn_102002_mypage_001","vo_cmn_102002","10200222","主頁1",""
"102002","vo_cmn_102002_mypage_002","vo_cmn_102002","10200223","主頁2",""
"102002","vo_cmn_102002_mypage_003","vo_cmn_102002","10200224","主頁3",""
"102002","vo_cmn_102002_mypage_004","vo_cmn_102002","10200225","主頁4",""
"102002","vo_cmn_102002_mypage_005","vo_cmn_102002","10200226","主頁5",""
"102002","vo_cmn_102002_gacha_001","vo_cmn_102002","10200227","轉蛋登場台詞",""
"102002","vo_cmn_102002_profile_001","vo_cmn_102002","10200228","自我介紹",""
"102002","vo_room_102002_auto_001","vo_room_102002","10200229","公會小屋1",""
"102002","vo_room_102002_auto_002","vo_room_102002","10200230","公會小屋2",""
"102002","vo_room_102002_auto_003","vo_room_102002","10200231","公會小屋3",""
"102002","vo_room_102002_auto_004","vo_room_102002","10200232","公會小屋4",""
"102002","vo_room_102002_auto_005","vo_room_102002","10200233","公會小屋5",""
"102002","vo_room_102002_tap_001","vo_room_102002","10200234","點選公會小屋1",""
"102002","vo_room_102002_tap_002","vo_room_102002","10200235","點選公會小屋2",""
"102002","vo_room_102002_tap_003","vo_room_102002","10200236","點選公會小屋3",""
"102002","vo_room_102002_tap_004","vo_room_102002","10200237","點選公會小屋4",""
"102101","vo_btl_102101_win_001","vo_btl_102101","10210101","勝利1",""
"102101","vo_btl_102101_win_002","vo_btl_102101","10210102","勝利2",""
"102101","vo_btl_102101_win_003","vo_btl_102101","10210103","勝利3",""
"102101","vo_btl_102101_lose_001","vo_btl_102101","10210104","失敗1",""
"102101","vo_btl_102101_lose_002","vo_btl_102101","10210105","失敗2",""
"102101","vo_btl_102101_lose_003","vo_btl_102101","10210106","失敗3",""
"102101","vo_btl_102101_retire_001","vo_btl_102101","10210107","暈眩1",""
"102101","vo_btl_102101_retire_002","vo_btl_102101","10210108","暈眩2",""
"102101","vo_btl_102101_retire_003","vo_btl_102101","10210109","暈眩3",""
"102101","vo_btl_102101_cutin_001","vo_btl_102101","10210110","技能切入1",""
"102101","vo_btl_102101_cutin_002","vo_btl_102101","10210111","技能切入2",""
"102101","vo_btl_102101_cutin_003","vo_btl_102101","10210112","技能切入3",""
"102101","vo_btl_102101_skill_000_001","vo_btl_102101","10210113","必殺技1",""
"102101","vo_btl_102101_skill_000_002","vo_btl_102101","10210114","必殺技2",""
"102101","vo_btl_102101_skill_000_003","vo_btl_102101","10210115","必殺技3",""
