d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"0","0","0","2","1001","20130201","201302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20130301","201303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1001","20140001","201400","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","2","1001","20150001","201500","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1","0","1","1001","20160001","201600","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1001","20160101","201601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20160201","201602","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1","0","1","1001","20160301","201603","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1001","20160401","201604","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1001","20160501","201605","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20170001","201700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20180001","201800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20190001","201900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20190101","201901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20200001","202000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20210001","202100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20210101","202101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20210201","202102","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20220001","202200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20230001","202300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20230101","202301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20230201","202302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20240001","202400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20250001","202500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20260001","202600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20270001","202700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20270101","202701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20280001","202800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20280201","202802","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20290001","202900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20290101","202901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20290201","202902","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","20290301","202903","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1001","20290401","202904","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20290501","202905","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20290601","202906","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20290701","202907","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20300001","203000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20300101","203001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20300201","203002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20310001","203100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20310101","203101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20320001","203200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20330001","203300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20330101","203301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20330201","203302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20330301","203303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20340001","203400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20340101","203401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20340201","203402","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20350001","203500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20350101","203501","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20350201","203502","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20370001","203700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20370201","203702","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20370301","203703","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20380001","203800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20380101","203801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20380301","203803","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","20380401","203804","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20380501","203805","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20380601","203806","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20380701","203807","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20390001","203900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20390101","203901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20390201","203902","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20390301","203903","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20390401","203904","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20390501","203905","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20390601","203906","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20390701","203907","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20400001","204000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20410001","204100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20420001","204200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20430001","204300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20430101","204301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20430201","204302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20440001","204400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20440301","204403","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20450001","204500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20450101","204501","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20450201","204502","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20450301","204503","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20460001","204600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20470001","204700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20470101","204701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20470201","204702","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20470301","204703","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20480001","204800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20480101","204801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20480201","204802","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20480301","204803","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20490001","204900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20500001","205000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1002","20500101","205001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1001","20510001","205100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20510101","205101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20520001","205200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20520101","205201","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20530001","205300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20530101","205301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20540001","205400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20540101","205401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20540201","205402","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20550001","205500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20550101","205501","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20560001","205600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20560101","205601","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20570001","205700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20570101","205701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1","20580001","205800","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","2","1","20580101","205801","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","2","1","20580201","205802","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20580301","205803","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20580401","205804","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20580501","205805","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","2","1","20580601","205806","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","2","1","20580701","205807","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","2","1","20580801","205808","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20580901","205809","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20581001","205810","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","20581101","205811","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20590001","205900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20600001","206000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20610001","206100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20620001","206200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1001","20620101","206201","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","0","20630001","206300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","0","20630101","206301","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1","20640001","206400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20640101","206401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","20650001","206500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1002","1","0","1","1001","20670001","206700","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1002","1001","0","3","1002","20670101","206701","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1001"
"1","1","0","4","1001","20670201","206702","0","1","0","0","0","10","1001","1002","0","0","1","1001","0","0","1002","0","1002"
"0","0","0","2","1002","20680001","206800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1002","20680101","206801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1002","20680201","206802","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1001","20680301","206803","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20680401","206804","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20690001","206900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20690101","206901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","2","1002","20700001","207000","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","2","1001","20700101","207001","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1","20710001","207100","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1001","20710101","207101","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1001","20710201","207102","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1001","20720001","207200","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1001","20720101","207201","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1","0","1","1001","20730001","207300","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1","0","1","1001","20730101","207301","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","20750001","207500","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","20750101","207501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","20750201","207502","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20760001","207600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1","1","0","2","1","20770001","207700","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770101","207701","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770201","207702","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770301","207703","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770401","207704","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770501","207705","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770601","207706","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20770701","207707","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1"
"1","1","0","2","1","20780001","207800","0","1","0","0","0","10","1","1","0","0","1","1","0","0","1","0","1001"
"0","0","0","2","1001","20790001","207900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20790101","207901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20800001","208000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20800101","208001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20800201","208002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1004","20800301","208003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1001","20800401","208004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20800501","208005","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1004","20800601","208006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1001","20800701","208007","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20800801","208008","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20800901","208009","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1004","20801001","208010","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1001","20801101","208011","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20801201","208012","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1004","20801301","208013","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1001","20801401","208014","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20801501","208015","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1004","20801601","208016","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","1","0","1","1","20810001","208100","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20810101","208101","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20810201","208102","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20810301","208103","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20810401","208104","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20810501","208105","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1001","0","1","1001","20810601","208106","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20810701","208107","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20810801","208108","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20810901","208109","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20811001","208110","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1","0","1","1","20820001","208200","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20820101","208201","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","20820201","208202","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"0","1001","0","1","1001","20820301","208203","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20820401","208204","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20820501","208205","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20820601","208206","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830001","208300","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830101","208301","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830201","208302","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830301","208303","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830401","208303","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830501","208305","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","20830601","208306","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20830701","208307","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20830801","208308","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20830901","208309","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","20831001","208310","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20840001","208400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20840101","208401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20850001","208500","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20850101","208501","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20850201","208502","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","2","1003","20860001","208600","0","0","0","0","0","2","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","2","1003","20860101","208601","0","0","0","0","0","2","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1002","0","2","1002","20860201","208602","0","0","0","0","0","2","0","1002","0","0","0","0","0","0","0","0","1003"
"1004","1004","0","2","1005","20860601","208606","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","2","1005","20860701","208607","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1002","0","2","1002","20860801","208608","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1003"
"0","1","0","2","1","20870001","208700","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20880001","208800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","20890001","208900","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","20890101","208901","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","20890201","208902","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","20900001","209000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1002","20900101","209001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1002","20900301","209003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20910001","209100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","20920001","209200","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","20920101","209201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","20920201","209202","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1001","20930001","209300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20930101","209301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
