511788243220121081916976655bd9a68e0956e8af7e4cc18c14561ce64a485e,bfa9123a4320c2c66b114b682de713755e789649dd61c4986d33e021bb4537b2,1702681c2eb5dea78450d29d6312505c7d4d892b215be29bc113d0bc483b8b6f,a1b39b4246cfc6a53be1d46ac0904f4e3b26925db127dcc825a1366137d45129,54d2f1818930580c5c7de1d5db47a853380ed16ec66b6eb3f29ddbb8bb111113,1a65d1c853daa5c8de25a7fd278bcd40422bbcf95c2963f2723382d1d59b4b75,921b9abdc928cf0c8d3c51c39cebb71f024261480b9a962cffa4f507661cd759,e8bc994eddd9becd505263ae742c1ffcdf08dcd02e2e26a880882337998f7eb1,bdbdb679d26ba045be4b23a869c84b045f1db7b4249ee23a8a78e016137a8d20,e2ff50c0299caa67271ea2d49cebca5b5544d2d3ff467908459c6eb445123109,75f1b6a0ff5faa76d84c3cc89126db56133825b27bf43f5e281474fce3945550,a9e5d5e559198e37ff1b1319f3f461f40f15b6c11795749f22cd2d333c01ebf6,b7e2b63b8a733e69ce57e8e719c3789c54f25434b97f3cc37bfba55d61fafe07,3601d11176e33b8c29d0b7c50010c724a3c98e627c2110ca1e9104ef2a06d5a7,da894361cbb399559d925d911e9a7272da18e88ca8d2985103648e72fd7d4cda,4745755bc8398fa6e2bfc5574254870b4dc2da2c7428831292b42522840fa1a8,9077a9a02e071111e9afc07b4189df2c434c8dfdde9b7292b4f5dd53d30ea872,9a44d6020b19a4c4f94de2b0169adbb250aa206246da78fdcd70877ef89e1b93,d356da6b3c01e8a0349270f3b30ffa6628b40fd4a8629b794910262d5953eb02
"","0","1","238","1","5104321","610104401","2","0","0","610104004","600","5104322","0","3","5.5","1.3","10104","5"
"","40","1","238","2","0","0","1","0","-40","610104005","600","5104323","0","0","1.5","1.5","10104","5"
"","0","1","238","3","0","0","1","0","-40","610104006","0","0","0","0","1.5","1.5","10104","5"
"","62","1","181","1","5078321","0","1","0","-45","610105004","0","5078322","0","0","1.5","1.55","10105","5"
"","0","1","181","2","0","0","4","490","-45","610105005","0","5078323","0","0","1.5","1.55","10105","5"
"","0","1","181","3","0","0","1","0","-45","610105006","0","0","0","0","1.5","1.55","10105","5"
"","0","1","240","1","5106321","610106401","3","12","0","610106004","600","5106322","0","3","5.5","1.2","10106","5"
"","60","1","240","2","0","610106402","1","0","0","610106005","600","5106323","0","0","1.5","1.2","10106","5"
"","0","1","240","3","0","0","1","0","0","610106006","0","0","0","0","1.5","1.2","10106","5"
"","0","1","184","1","5080321","610107401","2","0","-70","610107004","600","5080322","0","3","5.5","1.4","10107","5"
"","60","1","184","2","0","610107402","1","0","-70","610107005","0","5080323","0","0","1.5","1.5","10107","5"
"","0","1","184","3","0","0","1","0","-70","610107006","0","0","0","0","1.5","1.5","10107","5"
"","80","1","243","1","5108321","610108401","1","0","-35","610108004","600","5108322","0","3","5.5","1.55","10108","5"
"","60","1","243","2","0","610108402","1","0","-35","610108005","600","5108323","0","0","1.5","1.55","10108","5"
"","0","1","243","3","0","0","1","0","-35","610108006","0","0","0","0","1.5","1.55","10108","5"
"","0","1","187","1","5082321","610109401","3","20","-20","610109004","600","5082322","0","3","5.5","2","10109","5"
"","69","1","187","2","0","0","1","0","-20","610109005","0","5082323","0","0","1.5","2","10109","5"
"","0","1","187","3","0","0","1","0","-20","610109006","0","0","0","0","1.5","2","10109","5"
"","69","1","246","1","5110321","610110401","5","10000000","-50","610110004","600","5110322","0","3","5.5","1","10110","5"
"","0","1","246","2","0","610110402","2","0","-50","610110005","600","5110323","0","0","1.5","0.85","10110","5"
"","0","1","246","3","0","0","1","0","-50","610110006","0","0","0","0","1.5","1","10110","5"
"","60","1","246","1","5111321","610111401","1","0","-78","610111004","600","5111322","0","3","5.5","1.35","10111","5"
"","0","1","246","2","0","610111402","2","0","-55","610111005","600","5111323","0","0","1.5","1.2","10111","5"
"","0","1","246","3","0","0","1","0","-78","610111006","0","0","0","0","1.5","1.35","10111","5"
"","0","1","190","1","5084321","610112401","2","0","5","610112004","600","5084322","0","3","5.5","1.35","10112","5"
"","0","1","190","2","0","0","3","10","5","610112005","600","5084323","0","0","1.5","1.35","10112","5"
"","0","1","190","3","0","0","1","0","5","610112006","0","0","0","0","1.5","1.35","10112","5"
"","0","1","190","1","5085321","610113401","2","0","-20","610113004","600","5085322","0","3","5.5","0.95","10113","5"
"","68","1","190","2","0","0","1","0","-20","610113005","600","5085323","0","0","1.5","1.2","10113","5"
"","0","1","190","3","0","0","1","0","-20","610113006","0","0","0","0","1.5","1.2","10113","5"
"","0","1","249","1","5114321","610114401","3","16","20","610114004","600","5114322","0","3","5.5","1.25","10114","5"
"","58","1","249","2","0","610114402","1","0","20","610114005","600","5114323","0","0","1.5","1.25","10114","5"
"","0","1","249","3","0","0","1","0","20","610114006","0","0","0","0","1.5","1.25","10114","5"
"","0","1","193","1","5088321","610115401","3","15","-70","610115004","600","5088322","0","3","5.5","1.4","10115","5"
"","72","1","193","2","0","610115402","1","0","-70","610115005","0","5088323","0","0","1.5","1.5","10115","5"
"","0","1","193","3","0","0","1","0","-70","610115006","0","0","0","0","1.5","1.5","10115","5"
"","74","1","252","1","5116321","610116401","1","0","-25","610116004","600","5116322","0","3","5.5","1.85","10116","5"
"","53","1","252","2","0","610116402","1","0","-25","610116005","0","5116323","0","0","1.5","1.85","10116","5"
"","0","1","252","3","0","0","1","0","-25","610116006","0","0","0","0","1.5","1.85","10116","5"
"","86","1","196","1","5090321","0","1","0","-45","610117004","600","5090322","0","3","5.5","1.18","10117","5"
"","0","1","196","2","0","0","4","300","-45","610117005","0","5090323","0","0","1.5","1.18","10117","5"
"","0","1","196","3","0","0","1","0","-45","610117006","0","0","0","0","1.5","1.18","10117","5"
"","69","1","255","1","5118321","610118401","1","0","-20","610118004","600","5118322","0","3","5.5","1.25","10118","5"
"","42","1","255","2","0","610118402","1","0","-20","610118005","600","5118323","0","0","1.5","1.25","10118","5"
"","0","1","255","3","0","0","1","0","-20","610118006","0","0","0","0","1.5","1.25","10118","5"
"","70","1","199","1","5092321","0","1","0","-50","610119004","600","5092322","0","3","5.5","1.4","10119","5"
"","0","1","199","2","0","610119402","2","0","-20","610119005","600","5092323","0","0","1.5","1.15","10119","5"
"","0","1","199","3","0","0","1","0","-50","610119006","0","0","0","0","1.5","1.4","10119","5"
"","71","1","255","1","5120321","610120401","1","0","-35","610120004","600","5120322","0","3","5.5","1.55","10120","5"
"","0","1","255","2","0","610120402","2","0","-35","610120005","600","5120323","0","0","1.5","1.2","10120","5"
"","0","1","255","3","0","0","1","0","-35","610120006","0","0","0","0","1.5","1.55","10120","5"
"","0","1","200","1","5094321","610121401","3","10","-50","610121004","600","5094322","0","3","5.5","2.2","10121","5"
"","68","1","200","2","0","0","1","0","-50","610121005","0","5094323","0","0","1.5","2.2","10121","5"
"","0","1","200","3","0","0","1","0","-50","610121006","0","0","0","0","1.5","2.2","10121","5"
"","68","1","255","1","5122321","610122401","1","0","40","610122004","600","5122322","0","3","5.5","1.7","10122","5"
"","0","1","255","2","0","610122402","2","0","20","610122005","600","5122323","0","4.5","1.5","1","10122","5"
"","0","1","255","3","0","0","1","0","40","610122006","0","0","0","0","1.5","1.7","10122","5"
"","80","1","200","1","5096321","0","1","0","-120","610123004","600","5096322","0","3","5.5","1.3","10123","5"
"","0","1","200","2","0","610123402","2","0","-80","610123005","600","5096323","0","0","1.5","1","10123","5"
"","0","1","200","3","0","0","1","0","-120","610123006","0","0","0","0","1.5","1.3","10123","5"
"","0","1","255","1","5124321","610124401","2","0","-20","610124004","600","5124322","0","3","5.5","0.83","10124","5"
"","66","1","255","2","0","0","1","0","-20","610124005","600","5124323","0","0","1.5","0.83","10124","5"
"","0","1","255","3","0","0","1","0","-20","610124006","0","0","0","0","1.5","0.83","10124","5"
"","0","1","200","1","5098321","610125401","2","0","-120","610125004","600","5098322","0","3","5.5","1.3","10125","5"
"","0","1","200","2","0","610125402","2","0","-80","610125005","600","5098323","0","0","1.5","1.1","10125","5"
"","0","1","200","3","0","0","1","0","-85","610125006","0","0","0","0","1.5","1.3","10125","5"
"","83","1","255","1","5126321","610126401","1","0","-25","610126004","600","5126322","0","3","5.5","1.5","10126","5"
"","0","1","255","2","0","610126402","2","0","-25","610126005","600","5126323","0","3","1.5","1.3","10126","5"
"","0","1","255","3","0","0","1","0","-25","610126006","0","0","0","0","1.5","1.5","10126","5"
"","0","1","200","1","5100321","610127401","2","0","-50","610127004","600","5100322","0","3","5.5","1.1","10127","5"
"","64","1","200","2","0","0","1","0","-70","610127005","600","5100323","0","0","1.5","1.5","10127","5"
"","0","1","200","3","0","0","1","0","-70","610127006","0","0","0","0","1.5","1.5","10127","5"
"","0","1","255","1","5128321","610128401","3","15","-25","610128004","600","5128322","0","3","5.5","1.85","10128","5"
"","62","1","255","2","0","610128402","1","0","-25","610128005","0","5128323","0","0","1.5","1.85","10128","5"
"","0","1","255","3","0","0","1","0","-25","610128006","0","0","0","0","1.5","1.85","10128","5"
"","66","1","200","1","5102321","0","1","0","-85","610129004","600","5102322","0","3","5.5","1.25","10129","5"
"","0","1","200","2","0","610129402","2","0","-80","610129005","600","5102323","0","0","1.5","1.1","10129","5"
"","0","1","200","3","0","0","1","0","-85","610129006","0","0","0","0","1.5","1.25","10129","5"
"","78","1","255","1","5130321","0","1","0","0","610130004","600","5130322","0","3","5.5","1.2","10130","5"
"","0","1","255","2","0","610130402","2","0","0","610130005","600","5130323","0","0","1.5","1","10130","5"
"","0","1","255","3","0","0","1","0","0","610130006","0","0","0","0","1.5","1.2","10130","5"
"","0","1","200","1","5104321","610131401","2","0","0","610131004","600","5104322","0","3","5.5","1.3","10131","5"
"","40","1","200","2","0","0","1","0","-40","610131005","600","5104323","0","0","1.5","1.5","10131","5"
"","0","1","200","3","0","0","1","0","-40","610131006","0","0","0","0","1.5","1.5","10131","5"
"","0","1","255","1","5132321","610132401","3","15","-60","610132004","600","5132322","0","3","5.5","1","10132","5"
"","70","1","255","2","0","610132402","1","0","-60","610132005","0","5132323","0","0","1.5","1","10132","5"
"","0","1","255","3","0","0","1","0","-60","610132006","0","0","0","0","1.5","1","10132","5"
"","0","1","200","1","5106321","610133401","3","12","0","610133004","600","5106322","0","3","5.5","1.2","10133","5"
"","60","1","200","2","0","610133402","1","0","0","610133005","600","5106323","0","0","1.5","1.2","10133","5"
"","0","1","200","3","0","0","1","0","0","610133006","0","0","0","0","1.5","1.2","10133","5"
"","55","1","255","1","5134321","0","1","0","-50","610134004","600","5134322","0","3","5.5","1.85","10134","5"
"","0","1","255","2","0","610134402","3","30","-50","610134005","600","5134323","0","3","1.5","1.85","10134","5"
"","0","1","255","3","0","0","1","0","-50","610134006","0","0","0","0","1.5","1.85","10134","5"
"","85","1","200","1","5108321","610135401","1","0","-35","610135004","600","5108322","0","3","5.5","1.55","10135","5"
"","70","1","200","2","0","610135402","1","0","-35","610135005","600","5108323","0","0","1.5","1.55","10135","5"
"","0","1","200","3","0","0","1","0","-35","610135006","0","0","0","0","1.5","1.55","10135","5"
"","0","1","255","1","5136321","610136401","2","0","0","610136004","600","5136322","0","3","5.5","1.1","10136","5"
"","84","1","255","2","0","0","1","0","-50","610136005","600","5136323","0","0","1.5","1.5","10136","5"
"","0","1","255","3","0","0","1","0","-50","610136006","0","0","0","0","1.5","1.5","10136","5"
"","75","1","255","1","5137321","0","1","0","0","610137004","0","5137322","0","0","5.5","0.85","10137","5"
"","50","1","255","2","0","0","1","0","0","610137005","0","5137323","0","0","1.5","0.85","10137","5"
"","0","1","255","3","0","0","1","0","0","610137006","0","0","0","0","1.5","0.85","10137","5"
"","69","1","200","1","5110321","610138401","5","2000000","-50","610138004","600","5110322","0","3","5.5","1","10138","5"
"","0","1","200","2","0","610138402","2","0","-50","610138005","600","5110323","0","0","1.5","0.85","10138","5"
"","0","1","200","3","0","0","1","0","-50","610138006","0","0","0","0","1.5","1","10138","5"
"","62","1","200","1","5111321","610139401","1","0","-78","610139004","600","5111322","0","3","5.5","1.35","10139","5"
"","0","1","200","2","0","610139402","2","0","-55","610139005","600","5111323","0","0","1.5","1.2","10139","5"
"","0","1","200","3","0","0","1","0","-78","610139006","0","0","0","0","1.5","1.35","10139","5"
"","86","1","255","1","5140321","0","1","0","0","610140004","600","5140322","0","3","5.5","1.4","10140","5"
"","52","1","255","2","0","0","1","0","0","610140005","0","5140323","0","0","1.5","1.4","10140","5"
"","0","1","255","3","0","0","1","0","0","610140006","0","0","0","0","1.5","1.4","10140","5"
"","0","1","200","1","5114321","610141401","3","16","20","610141004","600","5114322","0","3","5.5","1.25","10141","5"
"","58","1","200","2","0","610141402","1","0","20","610141005","600","5114323","0","0","1.5","1.25","10141","5"
"","0","1","200","3","0","0","1","0","20","610141006","0","0","0","0","1.5","1.25","10141","5"
"","76","1","255","1","5142321","0","1","0","-33","610142004","600","5142322","0","3","5.5","1.45","10142","5"
"","0","1","255","2","0","610142402","2","0","-40","610142005","600","5142323","0","3","1.5","1.23","10142","5"
"","0","1","255","3","0","0","1","0","-33","610142006","0","0","0","0","1.5","1.45","10142","5"
"","72","1","200","1","5116321","610143401","1","0","-25","610143004","600","5116322","0","3","5.5","1.85","10143","5"
"","52","1","200","2","0","610143402","1","0","-25","610143005","0","5116323","0","0","1.5","1.85","10143","5"
"","0","1","200","3","0","0","1","0","-25","610143006","0","0","0","0","1.5","1.85","10143","5"
"","65","1","255","1","5144321","0","1","0","-33","610144004","600","5144322","0","3","5.5","1","10144","5"
"","0","1","255","2","0","610144402","2","0","-40","610144005","600","5144323","0","3","1.5","1","10144","5"
"","0","1","255","3","0","0","1","0","-33","610144006","0","0","0","0","1.5","1","10144","5"
"","74","1","200","1","5118321","610145401","1","0","-20","610145004","600","5118322","0","3","5.5","1.25","10145","5"
"","52","1","200","2","0","610145402","1","0","-20","610145005","600","5118323","0","0","1.5","1.25","10145","5"
"","0","1","200","3","0","0","1","0","-20","610145006","0","0","0","0","1.5","1.25","10145","5"
"","0","1","255","1","5146321","610146401","2","0","-45","610146004","600","5146322","0","3","5.5","0.87","10146","5"
"","58","1","255","2","0","0","1","0","-45","610146005","0","5146323","0","0","1.5","1.18","10146","5"
"","0","1","255","3","0","0","1","0","-45","610146006","0","0","0","0","1.5","1.18","10146","5"
"","76","1","200","1","5120321","610147401","1","0","-35","610147004","600","5120322","0","0","5.5","1.55","10147","5"
"","0","1","200","2","0","610147402","2","0","-35","610147005","600","5120323","0","4","1.5","1.2","10147","5"
"","0","1","200","3","0","0","1","0","-35","610147006","0","0","0","0","1.5","1.55","10147","5"
"","0","1","255","1","5148321","610148401","2","0","-50","610148004","600","5148322","0","3","5.5","1.4","10148","5"
"","72","1","255","2","0","0","1","0","-50","610148005","0","5148323","0","0","1.5","1.7","10148","5"
"","0","1","255","3","0","0","1","0","-50","610148006","0","0","0","0","1.5","1.7","10148","5"
"","68","1","200","1","5122321","610149401","1","0","40","610149004","600","5122322","0","3","5.5","1.7","10149","5"
"","0","1","200","2","0","610149402","2","0","20","610149005","600","5122323","0","4.5","1.5","1","10149","5"
"","0","1","200","3","0","0","1","0","40","610149006","0","0","0","0","1.5","1.7","10149","5"
"","71","1","255","1","5150321","0","1","0","-33","610150004","0","5150322","0","0","5.5","1.35","10150","5"
"","50","1","255","2","0","0","1","0","-33","610150005","0","5150323","0","0","1.5","1.35","10150","5"
"","0","1","255","3","0","0","1","0","-33","610150006","0","0","0","0","1.5","1.35","10150","5"
"","0","1","200","1","5124321","610151401","2","0","-20","610151004","600","5124322","0","3","5.5","0.83","10151","5"
"","66","1","200","2","0","0","1","0","-20","610151005","600","5124323","0","0","1.5","0.83","10151","5"
"","0","1","200","3","0","0","1","0","-20","610151006","0","0","0","0","1.5","0.83","10151","5"
"","0","1","255","1","5152321","610152401","2","0","20","610152004","600","5152322","0","4.8","5.5","0.7","10152","5"
"","81","1","255","2","0","0","1","0","30","610152005","0","5152323","0","0","1.5","0.96","10152","5"
"","0","1","255","3","0","0","1","0","30","610152006","0","0","0","0","1.5","0.96","10152","5"
"","0","1","200","1","0","610153401","2","0","50","610153004","600","5017321","0","3","1.5","0.9","10153","5"
"","69","1","200","2","0","0","1","0","84","610153005","0","5017322","0","0","1.5","1","10153","5"
"","0","1","200","3","0","0","1","0","84","610153006","0","0","0","0","1.5","1","10153","5"
"","68","1","255","1","5154321","0","1","0","-33","610154004","600","5154322","0","3","5.5","1.25","10154","5"
"","0","1","255","2","0","610154402","2","0","-10","610154005","600","5154323","0","3","1.5","1","10154","5"
"","0","1","255","3","0","0","1","0","-33","610154006","0","0","0","0","1.5","1.25","10154","5"
"","83","1","255","1","5126321","610126401","1","0","-25","610126004","600","5126322","0","3","5.5","1.5","10155","5"
"","0","1","255","2","0","610126402","2","0","-25","610126005","600","5126323","0","3","1.5","1.3","10155","5"
"","0","1","255","3","0","0","1","0","-25","610126006","0","0","0","0","1.5","1.5","10155","5"
"","0","1","255","1","5156321","610156401","2","0","5","610156004","600","5156322","0","3","5.5","0.85","10156","5"
"","75","1","255","2","0","0","1","0","-10","610156005","600","5156323","0","3","1.5","1.11","10156","5"
"","0","1","255","3","0","0","1","0","-10","610156006","0","0","0","0","1.5","1.11","10156","5"
"","0","1","255","1","5128321","610128401","3","15","-25","610128004","600","5128322","0","3","5.5","1.85","10157","5"
"","62","1","255","2","0","610128402","1","0","-25","610128005","0","5128323","0","0","1.5","1.85","10157","5"
"","0","1","255","3","0","0","1","0","-25","610128006","0","0","0","0","1.5","1.85","10157","5"
"","0","1","255","1","5158321","610158401","2","0","-40","610158004","600","5158322","0","3","5.5","1.5","10158","5"
"","65","1","255","2","0","0","1","0","-33","610158005","0","5158323","0","0","1.5","1.75","10158","5"
"","0","1","255","3","0","0","1","0","-33","610158006","0","0","0","0","1.5","1.75","10158","5"
"","78","1","255","1","5130321","0","1","0","0","610130004","600","5130322","0","3","5.5","1.2","10159","5"
"","0","1","255","2","0","610130402","2","0","0","610130005","600","5130323","0","4.5","1.5","1","10159","5"
"","0","1","255","3","0","0","1","0","0","610130006","0","0","0","0","1.5","1.2","10159","5"
"","0","1","255","1","5160321","610160401","3","20","-35","610160004","600","5160322","0","4.8","5.5","1.4","10160","5"
"","70","1","255","2","0","0","1","0","-35","610160005","0","5160323","0","0","1.5","1.4","10160","5"
"","0","1","255","3","0","0","1","0","-35","610160006","0","0","0","0","1.5","1.4","10160","5"
"","0","1","255","1","5132321","610132401","3","15","-60","610132004","600","5132322","0","3","5.5","1","10161","5"
"","70","1","255","2","0","610132402","1","0","-60","610132005","0","5132323","0","0","1.5","1","10161","5"
"","0","1","255","3","0","0","1","0","-60","610132006","0","0","0","0","1.5","1","10161","5"
"","55","1","255","1","5134321","0","1","0","-50","610134004","600","5134322","0","3","5.5","1.85","10163","5"
"","0","1","255","2","0","610134402","3","30","-50","610134005","600","5134323","0","3","1.5","1.85","10163","5"
"","0","1","255","3","0","0","1","0","-50","610134006","0","0","0","0","1.5","1.85","10163","5"
"","0","1","255","1","5136321","610136401","2","0","0","610136004","600","5136322","0","3","5.5","1.1","10164","5"
"","84","1","255","2","0","0","1","0","-50","610136005","600","5136323","0","0","1.5","1.5","10164","5"
"","0","1","255","3","0","0","1","0","-50","610136006","0","0","0","0","1.5","1.5","10164","5"
"","75","1","255","1","5137321","0","1","0","0","610137004","0","5137322","0","0","5.5","0.85","10165","5"
"","50","1","255","2","0","0","1","0","0","610137005","0","5137323","0","0","1.5","0.85","10165","5"
"","0","1","255","3","0","0","1","0","0","610137006","0","0","0","0","1.5","0.85","10165","5"
"","86","1","255","1","5140321","0","1","0","0","610140004","600","5140322","0","3","5.5","1.4","10166","5"
"","52","1","255","2","0","0","1","0","0","610140005","0","5140323","0","0","1.5","1.4","10166","5"
"","0","1","255","3","0","0","1","0","0","610140006","0","0","0","0","1.5","1.4","10166","5"
"","76","1","255","1","5142321","0","1","0","-33","610142004","600","5142322","0","3","5.5","1.45","10167","5"
"","0","1","255","2","0","610142402","2","0","-40","610142005","600","5142323","0","3","1.5","1.23","10167","5"
"","0","1","255","3","0","0","1","0","-33","610142006","0","0","0","0","1.5","1.45","10167","5"
"","65","1","255","1","5144321","0","1","0","-33","610144004","600","5144322","0","3","5.5","1","10168","5"
"","0","1","255","2","0","610144402","2","0","-40","610144005","600","5144323","0","3","1.5","1","10168","5"
"","0","1","255","3","0","0","1","0","-33","610144006","0","0","0","0","1.5","1","10168","5"
"","0","1","255","1","5146321","610146401","2","0","-45","610146004","600","5146322","0","3","5.5","0.87","10169","5"
"","58","1","255","2","0","0","1","0","-45","610146005","0","5146323","0","0","1.5","1.18","10169","5"
"","0","1","255","3","0","0","1","0","-45","610146006","0","0","0","0","1.5","1.18","10169","5"
"","0","1","255","1","5148321","610148401","2","0","-50","610148004","600","5148322","0","3","5.5","1.4","10170","5"
"","72","1","255","2","0","0","1","0","-50","610148005","0","5148323","0","0","1.5","1.7","10170","5"
"","0","1","255","3","0","0","1","0","-50","610148006","0","0","0","0","1.5","1.7","10170","5"
"","71","1","255","1","5150321","0","1","0","-33","610150004","0","5150322","0","0","5.5","1.35","10171","5"
"","50","1","255","2","0","0","1","0","-33","610150005","0","5150323","0","0","1.5","1.35","10171","5"
"","0","1","255","3","0","0","1","0","-33","610150006","0","0","0","0","1.5","1.35","10171","5"
"","0","1","255","1","5152321","610152401","2","0","20","610152004","600","5152322","0","4.8","5.5","0.7","10172","5"
"","81","1","255","2","0","0","1","0","30","610152005","0","5152323","0","0","1.5","0.96","10172","5"
"","0","1","255","3","0","0","1","0","30","610152006","0","0","0","0","1.5","0.96","10172","5"
"","68","1","255","1","5154321","0","1","0","-33","610154004","600","5154322","0","3","5.5","1.25","10173","5"
"","0","1","255","2","0","610154402","2","0","-10","610154005","600","5154323","0","3","1.5","1","10173","5"
"","0","1","255","3","0","0","1","0","-33","610154006","0","0","0","0","1.5","1.25","10173","5"
"","0","1","255","1","5035321","610062401","2","0","5","610062004","600","5035322","0","3","5.5","2.5","10174","5"
"","0","1","255","2","0","610062402","2","0","5","610062005","600","5035323","0","0","1.5","2.5","10174","5"
"","0","1","255","3","0","0","1","0","5","610062006","0","0","0","0","1.5","2.5","10174","5"
"","73","1","255","1","5036321","0","1","0","-50","610063004","600","5036322","0","3","5.5","0.4","10175","5"
"","37","1","255","2","0","0","1","0","-50","610063005","600","5036323","0","0","1.5","0.4","10175","5"
"","0","1","255","3","0","0","1","0","-50","610063006","0","0","0","0","1.5","0.4","10175","5"
"","0","1","255","1","5156321","610156401","2","0","5","610156004","600","5156322","0","3","5.5","0.85","10176","5"
"","75","1","255","2","0","0","1","0","-10","610156005","600","5156323","0","3","1.5","1.11","10176","5"
"","0","1","255","3","0","0","1","0","-10","610156006","0","0","0","0","1.5","1.11","10176","5"
"","0","1","255","1","5158321","610158401","2","0","-40","610158004","600","5158322","0","3","5.5","1.5","10177","5"
"","65","1","255","2","0","0","1","0","-33","610158005","0","5158323","0","0","1.5","1.75","10177","5"
"","0","1","255","3","0","0","1","0","-33","610158006","0","0","0","0","1.5","1.75","10177","5"
"","0","1","255","1","5160321","610160401","3","20","-35","610160004","600","5160322","0","4.8","5.5","1.4","10178","5"
"","70","1","255","2","0","0","1","0","-35","610160005","0","5160323","0","0","1.5","1.4","10178","5"
"","0","1","255","3","0","0","1","0","-35","610160006","0","0","0","0","1.5","1.4","10178","5"
