66ed8ac2417b90925090979489b394c2ed959d218deff845091fa383739eb2ce,1f0eec03de3be596efff424aab233a48f66b25550da789690617ed032877d935,f5bdcb607fd31d0a01abc4aa3a3750bfc492048273b76eaa1fef370048a50ee7,3f142b30e1c4f33ee40ac7d278d109ebc4643dfafd73ca3fef8b32e8ba741a11,d1c5e8183f4de13eb477f2e329e594100cddf98000d04477ff0df927d4323ab5,e4f8563dc71495a32b8a49ec1c0e4940da15e98c179bd360450ecda122753749,913375b954b49d8650d56914bf4297925864bec47ae8249d4de0071c5e1620d9,fdd1be28e37ecab033408996fb82e86ab45c09391567878935ec0a803e2cbb93,f422eab2ffa9f0ad18e7ba4c10e0a313799d49fea405c511df3868a60b834b03,90996c7bd373385050215882fa2bbedf635426cdaa1869fdb0ef269844608c19,9d4962364e5f199cde6fc63fd2a90be21a8085a2de2c3508c9a4e4ff7df4911a,4595300dd73aadbfcaa14ccd5911490013251754484e9e49b783f608f2a32b54,d3c2ae309c9f820c2982f53c7b6b914815143f511e6bd1e77897b4d6257079bb,88703261b7297b42bc55dca932aa6c97ba26f349135e697d86622169d1b90e64,f04701536c5deb249cb14572d7007e0ebdd8c498d79651b0df69b3cd29ba7b5d,87e2970380bfa669f4396d7cbe6f8cbf12b259b993c7355037850c3d1cb276ae,88fab4a3b35915d3bf6dc1ad029fb2b9a8d875933ec2cb284649b321b82e9f9a,f7cad4de3e25265199717d7a2f9519bc33e449672790f74875a3322e360d6601,9fcad1669a81fcfc20f4932e945426a554000b56582e827404f36f97711b5bee,2864a396faac70406a4d3d0374e3a97d6e017204fb67e3e717723c10ebc14898,2319320d3c3feaa2cbf175fbba57d71c84c17117ad606e30a6de1d524191e162,df150403b594f95dd9409edef53c9f80f642391924fd306f231954c4952ae764,1b3ef1a501cb78ee426d301a61673df646feeb757aa1f3c6879556e4e51cb129,4604739f95220324f89668555b8811635773353a02fe97752277c1a464f40c9e,3dfdfcec050cd22e3c391b8a07fe01275df2c593ce628136781ec505fec6ee48,0f7671d640b7e949c61f3b01f2b02070b92946a3547ad20dcfdf7d87c183bf11,4417b7aea28093fdd2c0af4374a7b29cbaf9ca00a835ecf38e9e3788d58cc6ee,502a84a4c291090819a98790c56a67f02f5d7b3c674c694fe17e0b1717eb0889
"104701201","0","0","0","0","104701203","0","0","1047012","勇氣復原+","0.475","0","0","0","0","0","0","0","中幅度恢復自身周圍我方中HP比例最低的1名角色的HP，並中幅度提升其物理攻擊力，再小幅度提升行動速度。","0","104701201","0","104701201","0","0","0","104701202","2005"
"0","0","0","0","0","0","0","0","1047501","審判護盾","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","104750101","0","0","0","0","3004"
"0","0","0","0","0","0","0","0","1047511","審判護盾+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法防禦力。","0","0","0","104751101","0","0","0","0","3004"
"0","0","0","0","0","104800103","0","0","1048001","飛濺潛擊","0","0","0","0","0","0","0","0","對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。","0","104800102","0","104800101","0","0","0","104800102","1001"
"0","0","0","0","0","0","0","0","1048002","優先援助","1.25","0","0","0","0","0","0","0","中幅度恢復自己的 HP。","0","0","0","104800201","0","0","0","0","2005"
"104800301","0","0","0","0","0","0","0","1048003","水之斬擊","1.31","0","1","0","0","0","0","0","對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。","0","0","0","104800301","0","0","0","104800302","2001"
"104801101","0","0","0","0","104801103","0","0","1048011","漩渦流擊","0","0","0","0","0","104801104","0","0","對面前的1名敵人造成特大幅度的物理傷害，並且使其暈眩。該角色發動必殺技時若陷入無法行動狀態，再對全體敵人造成特大幅度的物理傷害，並使敵人暈眩。","0","0","104801105","104801101","0","104801104","0","104801102","1001"
"0","0","0","0","0","104801203","0","0","1048012","優先援助+","1.25","0","0","0","0","0","0","0","展開領域，大幅度恢復自己的 HP，並大幅度提升自己的物理防禦力及魔法防禦力，再小幅度恢復自己周圍範圍內的全體夥伴。","0","0","0","104801201","0","104801204","0","104801202","2005"
"0","0","0","0","0","0","0","0","1048501","傭兵的驕傲","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","104850101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1048511","傭兵的驕傲+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","104851101","0","0","0","104851102","3001"
"0","0","0","0","0","0","0","0","1049001","神聖懲處","0","0","1","0","0","0","0","0","對面前 1 名敵人造成大幅度的物理傷害，進而對自己展開物理屏障。","0","0","0","104900101","0","0","0","104900102","1001"
"0","0","0","0","0","0","0","0","1049002","聖者治療","1.375","0","1","0","0","0","0","0","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","104900201","0","0","0","0","2005"
"0","0","0","0","0","0","0","0","1049003","守護","1.375","0","1","0","0","0","0","0","以自身為中心，對範圍內的我方全體展開物理無效護盾。","0","0","0","104900301","0","0","0","0","2013"
"0","0","0","0","0","104901103","0","0","1049011","神聖超越","0","0","1","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害。以自身為中心特大幅度提升範圍內全體夥伴的物理防禦力，並展開物理吸收的屏障，再施加持續回復HP的狀態。","0","0","0","104901101","0","104901104","0","104901102","1001"
"104901201","0","0","0","0","0","0","0","1049012","聖者治療+","1.375","0","1","0","0","0","0","0","中幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力。","0","0","0","104901201","0","0","0","104901202","2005"
"0","0","0","0","0","104901303","0","0","1049013","守護+","1.375","0","1","0","0","0","0","0","以自身為中心，對範圍內的我方全體展開物理無效護盾，並特大幅度提升物理攻擊力，大幅度提升物理暴擊率。同時中幅度恢復自身的HP，大幅度恢復TP。","0","0","104901305","104901301","0","104901304","0","104901302","2013"
"0","0","0","0","0","0","0","0","1049501","姐姐的力量","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","104950101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1049511","姐姐的力量+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","0","0","0","104951101","0","0","0","104951102","3002"
"0","0","0","0","0","0","0","0","1050001","破壞之眼","0","0","1","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害。","0","0","0","105000101","0","0","0","0","1002"
"105000201","0","0","0","0","0","0","0","1050002","闇黑光子","1.4","0","1","0","0","0","0","0","對面前的 1 名敵人造成小幅度的魔法傷害，並且小幅度的降低其行動速度。","0","0","0","105000201","0","0","0","105000202","2002"
"105000301","0","105000306","0","0","105000303","0","105000305","1050003","眼之投擲","0.9","105000303","1","0","0","0","0","0","對範圍內所有敵人造成3次小幅度的魔法傷害。影響範圍的中心敵人將以美咲前方為基準設定。","0","0","105000305","105000301","0","105000304","0","105000302","2002"
"105001101","0","105001106","0","0","105001103","0","105001105","1050011","維納斯‧毀滅之眼","0","105001103","1","105001105","0","0","105001107","0","對敵方全體造成中幅度的魔法傷害，且陷入咒術狀態。若已處於咒術狀態，則改陷入詛咒狀態。若已處於詛咒狀態或咒術狀態時，增加傷害量並使其陷入誘惑狀態。咒術所產生的持續傷害，將會隨著每秒前進而增加。","0","105001101","105001105","105001101","0","105001104","0","105001102","1002"
"105001201","0","0","0","0","105001203","0","0","1050012","闇黑光子+","1.4","0","1","0","0","0","0","0","以最近的1名敵人為中心，造成範圍內所有敵人中幅度的魔法傷害，並且大幅度降低其行動速度。","0","105001202","0","105001201","0","0","0","105001202","2002"
"0","0","0","0","0","0","0","0","1050501","淑女的愛好","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","105050101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1050511","淑女的愛好+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","105051101","0","0","0","0","3003"
"0","0","0","0","0","105100103","0","0","1051001","血薔薇","0","0","1","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害。依此技能所擊倒的敵人數，來恢復自己的 HP。","0","0","0","105100101","0","0","0","105100102","1001"
"0","0","0","0","0","0","0","0","1051002","詛咒之花","1.41","0","1","0","0","0","0","0","使前方範圍內的全體敵人陷入詛咒狀態。","0","0","0","105100201","0","0","0","0","2008"
"105100301","0","0","0","0","0","0","0","1051003","薔薇領域","0.28","0","1","0","0","0","0","0","在自己面前的一定範圍內，展開大幅度降低物理防禦力的區域。","0","0","0","105100301","0","0","0","105100302","2015"
"0","0","0","0","0","105101103","0","0","1051011","冷酷薔薇","0","0","1","0","0","0","0","0","大幅度降低前方全體敵人的物理防禦力，造成大幅度的物理傷害。依此技能所擊倒的敵人數，來恢復自身的HP。","0","0","0","105101101","0","105101104","0","105101102","1001"
"105101201","0","0","0","0","0","0","0","1051012","詛咒之花+","1.41","0","1","0","0","0","0","0","對前方範圍內所有敵人施加詛咒狀態，並且小幅度降低行動速度。","0","0","0","105101201","0","0","0","105101202","2008"
"0","0","0","0","0","0","0","0","1051501","獨眼惡魔","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","105150101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1051511","獨眼惡魔+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","105151101","0","0","0","0","3001"
"0","0","0","0","0","105200103","0","0","1052001","毛茸茸突襲","0","0","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害，並特大幅度提升自身的物理防禦力。","0","0","0","105200101","0","0","0","105200102","1001"
"0","0","0","0","0","105200203","0","0","1052002","毛茸茸強襲","0","0","0","0","0","0","0","0","戰鬥開始過後，向最前方的敵人突進，對該名敵人造成中幅度的物理傷害，並中幅度提升自身的物理防禦力。","4000","105200202","105200205","105200201","0","105200204","0","105200202","2001"
"0","0","0","0","0","0","0","0","1052003","毛茸茸鐵頭功","1.375","0","0","0","0","0","0","0","對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。","0","0","0","105200301","0","0","0","105200302","2001"
"0","0","0","0","0","105201103","0","0","1052011","歡樂軟綿綿突襲","0","0","0","0","0","0","0","0","對前方範圍內全體敵人造成大幅度的物理傷害和小幅度的擊飛，並且特大幅度提升自己的物理防禦力，同時對全體夥伴展開物理無效的屏障。","0","0","0","105201101","0","105201104","0","105201102","1001"
"0","0","105201206","0","0","105201203","0","0","1052012","毛茸茸強襲+","0","0","0","0","0","0","0","0","戰鬥開始過後，向最前方的敵人突進，對該名敵人造成中幅度的物理傷害，並中幅度提升自身的物理防禦力。之後對我方全體展開物理無效的護盾。","4000","105201202","105201205","105201201","0","105201204","0","105201202","2001"
"0","0","0","0","0","0","0","0","1052501","禦敵之毛皮","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","105250101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1052511","禦敵之毛皮+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","105251101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1053001","紫電一閃","0","0","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","0","0","105300101","0","0","0","0","1001"
"105300201","0","0","0","0","105300203","0","0","1053002","羽翼的聲援","1.06","0","1","0","0","0","0","0","小幅提升我方全體的物理攻擊力與魔法攻擊力，並大幅度提升行動速度。","0","105300201","0","105300201","0","0","0","105300202","2003"
"105300301","0","0","0","0","0","0","0","1053003","鎖定射擊","0.86","0","0","0","0","0","0","0","對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。","0","0","0","105300301","0","0","0","105300302","2001"
"105301101","0","0","0","0","105301103","0","0","1053011","旋風雷閃擊鎖斬","0","0","0","0","0","0","0","0","對前方範圍內所有敵人造成大幅度的物理傷害，使其陷入暈眩。同時大幅度提升全體我方的物理攻擊力與魔法攻擊力，並且大幅度提升行動速度。","0","0","105301105","105301101","0","105301104","0","105301102","1001"
"105300201","0","0","0","0","105301203","0","0","1053012","羽翼的聲援+","1.06","0","1","0","0","0","0","0","大幅度提升全體夥伴的物理攻擊力與魔法攻擊力，並且大幅度提升行動速度。","0","105300201","0","105301201","0","0","0","105301202","2003"
"0","0","0","0","0","0","0","0","1053501","白翼的加護","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","105350101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1053511","白翼的加護+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","105351101","0","0","0","105351102","3001"
"0","0","0","0","0","105400103","0","0","1054001","不幸的束縛","0","105400101","0","0","0","0","0","0","對前方範圍內所有敵人造成中幅度的物理傷害並束縛，並大幅度拉近前方範圍內最遠的敵人及大幅度擊飛最近的敵人。","0","0","0","105400101","0","105400104","0","105400102","1007"
"105400201","0","0","0","0","0","0","0","1054002","琴弦捕獲","1.23","0","0","0","0","0","0","0","對前方第２位的１名敵方角色造成中幅度的物理傷害，並小幅度拉近。","0","0","0","105400201","0","0","0","105400202","2001"
"105400301","0","0","0","0","105400303","0","0","1054003","螺旋紗線","1.23","0","0","0","0","0","0","0","對前方範圍內所有敵人造成小幅度的物理傷害，並使其移動速度及行動速度小幅度下降。","0","0","0","105400301","0","0","0","105400302","2001"
"0","0","0","0","0","105401103","0","0","1054011","終焉禮服裁縫師","0","0","0","0","0","105401102","0","0","對前方範圍內的所有敵人造成大幅度的物理傷害並束縛，再大幅度拉近前方範圍內最遠的敵人，並且大幅度擊飛範圍內最近的敵人。依照範圍內敵人的數量，所造成的傷害量也會隨之增加。","0","0","105401105","105401101","0","105401104","0","105401102","1007"
"105401201","0","0","0","0","105401203","0","0","1054012","琴弦捕獲+","1.23","0","0","0","0","0","0","0","對前方第２位的１名敵方角色造成中幅度的物理傷害，並小幅度拉近使其暈眩。且再中幅度提升自身的物理攻擊力、小幅度提升物理防禦力。","0","105401201","105401205","105401201","0","105401204","0","105401202","2001"
"0","0","0","0","0","0","0","0","1054501","裁縫的毅力","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","105450101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1054511","裁縫的毅力+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","105451101","0","0","0","0","3002"
"105500101","0","0","0","0","105500103","0","0","1055001","拿出勇氣的突擊～！","0","0","0","0","0","0","0","0","對前方範圍內的所有敵人造成中幅度的物理傷害，並且使敵人陷入黑暗、混亂狀態。","0","105500101","0","105500101","0","0","0","105500102","1024"
"105500201","0","0","0","0","0","0","0","1055002","突、突刺！","1.23","0","0","0","0","0","0","0","以自己為中心，造成範圍內所有敵人小幅度的物理傷害，並且造成小幅度的物理攻擊力下降。","0","0","0","105500201","0","0","0","105500202","2004"
"105500301","0","0","0","0","0","0","0","1055003","閉著眼睛上行不行呢…？","1.23","0","0","0","0","0","0","0","對前方範圍內的全體敵人造成小幅度的物理傷害，並且使敵人暈眩。","0","0","0","105500301","0","0","0","105500302","2018"
"105501101","0","105501106","0","0","105501103","0","0","1055011","啊哇哇哇，大事不妙了～！？","0","105501101","0","0","0","0","0","0","對前方範圍內的敵方全體造成大幅度的物理傷害，同時使其陷入黑暗、混亂狀態，並大幅度降低TP上升。每次使用此技能便增加傷害幅度，最多增加3次。","0","105501101","105501105","105501101","0","105501104","0","105501102","1024"
"105501201","0","0","0","0","0","0","0","1055012","突、突刺！+","1.23","0","0","0","0","0","0","0","以自己為中心，造成範圍內所有敵人中幅度的物理傷害，並且造成中幅度的物理攻擊力下降。","0","0","0","105501201","0","0","0","105501202","2004"
"0","0","0","0","0","0","0","0","1055501","湧出的勇氣","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","105550101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1055511","湧出的勇氣+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","105551101","0","0","0","0","3002"
"105600101","0","0","0","0","0","0","0","1056001","零之太刀‧水月鏡花","0","0","1","0","0","0","0","0","對眼前一名敵人角色造成大幅度物理傷害，並大幅度降低其物理防禦力。","0","0","0","105600101","0","0","0","105600102","1001"
"0","0","0","0","0","105600203","0","0","1056002","一之太刀‧雫冽掃","1.125","105600203","1","0","0","0","0","0","挑釁全體敵人。若在挑釁後的動作中受到攻擊，則對前方範圍內的所有敵人造成中幅度物理傷害，再小幅度擊飛。","0","0","0","105600201","0","105600204","0","105600202","2012"
"0","0","0","0","0","0","0","0","1056003","海內無雙之型","1.125","0","1","0","0","0","0","0","中幅度恢復自己的 HP ，並且中幅度提升物理防禦力。","0","0","0","105600301","0","0","0","105600302","2003"
"105601101","0","0","0","0","105601103","0","0","1056011","究極太刀‧止水龍吟的咆哮","0","0","1","0","0","0","0","0","對面前的１名敵人造成特大幅度的物理傷害，同時特大幅度降低物理防禦力。此外，對自身施加１個【絕海之型】。當被施加【絕海之型】期間受到１次傷害，會消耗１個【絕海之型】使傷害無效，同時對敵人造成特大幅度物理傷害。此技能造成的傷害必定會暴擊。","0","0","0","105601101","0","105601104","0","105601102","1001"
"0","0","0","0","0","105601203","0","0","1056012","一之太刀‧雫冽掃+","1.125","105601203","1","0","0","105601203","0","0","挑釁全體敵人。若在挑釁後的動作中受到攻擊，則對前方範圍內的所有敵人造成大幅度的物理傷害，再小幅度降低其物理防禦力，並且小幅度擊飛。","0","0","105601205","105601201","0","105601204","0","105601202","2012"
"0","0","0","0","0","105620203","0","0","1056202","一之太刀‧雫冽掃","1.125","105620203","1","0","0","0","0","0","挑釁全體敵人。若在挑釁後的動作中受到攻擊，則對前方範圍內的所有敵人造成中幅度物理傷害，再小幅度擊飛。","0","0","0","105620201","0","105620204","0","105620202","2012"
"0","0","0","0","0","105621203","0","0","1056212","一之太刀‧雫冽掃+","1.125","105621203","1","0","0","105621203","0","0","挑釁全體敵人。若在挑釁後的動作中受到攻擊，則對前方範圍內的所有敵人造成大幅度的物理傷害，再小幅度降低其物理防禦力，並且小幅度擊飛。","0","0","105621205","105621201","0","105621204","0","105621202","2012"
"0","0","0","0","0","0","0","0","1056501","明鏡止水的境界","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","105650101","0","0","0","0","3004"
"0","0","0","0","0","0","0","0","1056511","明鏡止水的境界+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法防禦力。","0","0","0","105651101","0","0","0","0","3004"
"0","0","0","0","0","0","0","0","1057001","暴風之刃","0","0","1","0","0","0","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","0","0","0","105700101","0","0","0","0","1001"
"0","0","0","0","0","0","0","0","1057002","廣角之刃","1.125","0","1","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","105700201","0","0","0","0","2001"
"0","0","0","0","0","0","0","0","1057003","武裝特攻","1.125","0","1","0","0","0","0","0","中幅度恢復自己的 TP。","0","0","0","105700301","0","0","0","0","2006"
"0","0","0","0","0","105701203","0","0","1057012","廣角之刃+","1.125","0","1","0","0","0","0","0","對面前的１名敵人造成大幅度的物理傷害。並且，不僅中幅度的恢復自身的ＴＰ，也使自己以外的我方全體的ＴＰ小幅度的恢復。","0","0","0","105701201","0","0","0","105701202","2001"
"0","0","0","0","0","0","0","0","1057203","武裝特攻","1.125","0","1","0","0","0","0","0","中幅度恢復自己的TP，並且小幅度提升物理攻擊力。","0","0","0","105720301","0","0","0","105720302","2006"
"0","0","0","0","0","0","0","0","1057501","龍捲之攻刃","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","105750101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1057511","龍捲之攻刃+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","105751101","0","0","0","0","3001"
"0","0","0","0","0","105800103","0","0","1058001","公主突襲","0","0","0","0","0","0","0","0","對面前的１名敵人造成大幅度的物理傷害，並大幅度提升自身的物理防禦力與魔法防禦力。","0","0","0","105800101","0","0","0","105800102","1001"
"0","0","0","0","0","0","0","0","1058002","午餐時間","0.21","0","0","0","0","0","0","0","中幅度提升自己的魔法防禦力，並中幅度恢復自身的ＨＰ。","0","0","0","105800201","0","0","0","105800202","2003"
"0","0","0","0","0","0","0","0","1058003","落下斬","1.21","0","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","105800301","0","0","0","0","2001"
"0","0","0","0","0","105801103","0","0","1058011","英勇公主突襲","0","0","0","0","0","105801104","0","0","對面前的 1 名敵人造成特大幅度的物理傷害，並且特大幅度提升物理防禦力與魔法防禦力，中幅度提升物理攻擊力。提升物理攻擊力的效果值，依照剩餘的 HP 多寡而有所增加。","0","0","105801105","105801101","0","105801104","0","105801102","1001"
"0","0","0","0","0","105801203","0","0","1058012","午餐時間+","0.21","0","0","0","0","0","0","0","中幅度提升自身的魔法防禦力，並大幅度恢復自身的HP，再對自身展開物理/魔法吸收的護盾。","0","0","0","105801201","0","0","0","105801202","2003"
"0","0","0","0","0","105801303","0","0","1058013","落下斬+","1.21","0","0","0","0","0","0","0","特大幅度提升自身的物理攻擊力，對面前的1名敵人造成大幅度的物理傷害、小幅度降低物理防禦力，並且賦予自身持續恢復HP的狀態。","0","105801302","0","105801301","0","105801304","0","105801302","2001"
"0","0","0","0","0","0","0","0","1058501","公主之力","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的最大 HP。","0","0","0","105850101","0","0","0","0","3005"
"0","0","0","0","0","0","0","0","1058511","公主之力+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的最大 HP。","0","0","0","105851101","0","0","0","0","3005"
"105900101","0","0","0","0","105900103","0","0","1059001","極光","0","0","1","0","0","0","0","0","小幅度提升我方全體的物理攻擊力與魔法攻擊力，並中幅度恢復自身的ＨＰ。","0","0","0","105900101","0","0","0","105900102","1005"
"0","0","0","0","0","0","0","0","1059002","三重斬擊","0.66","0","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","105900201","0","0","0","105900202","2001"
"0","0","0","0","0","0","0","0","1059003","速度上升","1.4","0","0","0","0","0","0","0","小幅度提升己方全體的行動速度，以及小幅度提升物理攻擊力。","0","0","0","105900301","0","0","0","105900302","2003"
"0","0","0","0","0","105901103","0","0","1059011","極光綻放","0","0","1","0","0","0","0","0","大幅度恢復自己的 HP 。中幅度恢復全體夥伴的 HP，並且大幅度提升物理攻擊力與魔法攻擊力，同時小幅度提升 TP 上升。","0","0","105901105","105901101","0","105901104","0","105901102","1005"
"0","0","0","0","0","105901203","0","0","1059012","三重斬擊+","0.66","0","0","0","0","0","0","0","對眼前一名敵人角色造成中幅度物理傷害，再中幅度提升自己的物理攻擊力，及小幅度提升TP上升。","0","0","0","105901201","0","105901204","0","105901202","2001"
"0","0","105901306","0","0","105901303","0","0","1059013","速度上升+","1.4","0","0","0","0","0","0","0","大幅度提升我方全體的行動速度，並且特大幅度提升物理攻擊力，大幅度提升物理暴擊率。同時對我方物理攻擊力最高的１名角色特大幅度提升物理攻擊力，大幅度提升物理暴擊率，小幅度恢復我方全體ＴＰ。","0","0","105901305","105901301","0","105901304","0","105901302","2003"
"0","0","0","0","0","0","0","0","1059501","精靈的啟示","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","105950101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1059511","精靈的啟示+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的魔法防禦力。","0","0","0","105951101","0","0","0","105951102","3001"
"0","0","0","0","0","0","0","0","1060001","格林炸裂","0","0","1","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害。","0","0","0","106000101","0","0","0","0","1002"
"0","0","0","0","0","0","0","0","1060002","電光球","1.27","0","1","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","106000201","0","0","0","0","2002"
"106000301","0","0","0","0","0","0","0","1060003","護甲削弱","0.83","0","1","0","0","0","0","0","對面前的 1 名敵人造成小幅度的物理防禦力與魔法防禦力下降。","0","0","0","106000301","0","0","0","106000302","2004"
"106001101","0","0","0","0","0","0","0","1060011","深淵炸裂","0","0","1","0","0","0","0","0","對全體敵人造成大幅度的魔法傷害，並且造成恐慌狀態。","0","0","0","106001101","0","0","0","106001102","1002"
"0","0","0","0","0","106001203","0","0","1060012","電光球+","1.27","106001203","1","0","0","0","0","0","對眼前1名敵人造成中幅度魔法傷害，並對其前方範圍內所有敵人造成小幅度魔法傷害，小幅度下降其魔法防禦力。","0","106001202","0","106001201","0","106001204","0","106001202","2002"
"106001301","0","0","0","0","106001303","0","0","1060013","護甲削弱+","0.83","106001303","1","0","0","106001303","0","0","以面前的1名敵人角色為中心，對範圍內的全體敵人造成麻痺，並中幅度提升其受到暴擊時的傷害，特大幅度降低物理防禦力與魔法防禦力。","0","106001301","106001305","106001301","0","106001304","0","106001302","2004"
"0","0","0","0","0","0","0","0","1060501","暗黑日蝕","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","106050101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1060511","暗黑日蝕+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","106051101","0","0","0","0","3003"
"0","0","0","0","0","106100103","0","0","1061001","天樓霸斷劍","0","0","0","0","0","0","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。並於 TP 耗盡前都裝備著天樓霸斷劍。","0","0","0","106100101","0","0","0","106100102","1001"
"0","0","0","0","0","106100203","0","0","1061002","嚇到你發抖！","0.34","106100202","0","0","0","0","0","0","對前方範圍內的所有敵人造成小幅度的物理傷害，並使敵人暈眩且小距離向後擊飛。","0","106100201","0","106100201","0","106100204","0","106100202","2018"
"0","0","0","0","0","0","0","0","1061003","這邊啦這邊！","0.34","0","1","0","0","0","0","0","小幅度降低前方範圍內所有敵人的物理防禦力。","0","0","0","106100301","0","0","0","0","2004"
"0","0","106101106","0","0","106101103","0","0","1061011","真破‧天樓霸斷劍","0","0","0","0","0","0","106101107","0","對前方的全體敵人造成特大幅度的物理傷害。並於TP耗盡前，都裝備著真破‧天樓霸斷劍，裝備中使用技能時，追加大幅度的物理傷害。並且在戰鬥結束前使敵人對自身造成的無法行動狀態無效。","0","0","106101105","106101101","0","106101104","0","106101102","1001"
"0","0","0","0","0","106101203","0","0","1061012","嚇到你發抖！+","0.34","106101202","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害，並且使敵人暈眩再小距離向後擊飛。","0","106101201","0","106101201","0","106101204","0","106101202","2018"
"0","0","0","0","0","0","0","0","1061101","天樓迴刃斬","0.25","0","1","0","0","0","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","0","0","0","106110101","0","0","0","0","2001"
"0","0","0","0","0","106110203","0","0","1061102","天樓閃薙斬","0.25","0","1","0","0","0","0","0","以自身為中心，對範圍內的全體敵人造成大幅度的物理傷害。","0","0","106110205","106110201","0","106110204","0","106110202","2001"
