29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19
"3","1","","nop_talk_thinking","311","","","105111","0.2","311013",""
"11","7","0","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","311","0","0","105111","0","311014","0.5"
"91","","","","311","","","311014","","311015",""
"3","1","","nop_idle_thinking","311","","","105111","0.2","311016",""
"11","6","0","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","312","0","0","101831","0","312001","0.5"
"3","1","","nop_talk_joy1","312","","","101831","0.2","312002",""
"91","","","","312","","","312001","","312003",""
"3","1","","nop_idle_joy1","312","","1","101831","0.2","312004",""
"11","7","0","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","312","0","0","101611","0","312005","0.5"
"3","1","","nop_talk_surprise_kira","312","","","101611","0.2","312006",""
"91","","","","312","","","312005","","312007",""
"3","1","","nop_idle_surprise_kira","312","","1","101611","0.2","312008",""
"11","7","0","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","312","0","0","105011","0","312009","0.5"
"3","1","","nop_talk_sad","312","","","105011","0.2","312010",""
"93","","","0","312","","","2.5","","312011",""
"3","1","","nop_talk_tsun_pain","312","","","105011","0.2","312012",""
"91","","","","312","","","312009","","312013",""
"3","1","","nop_idle_sad","312","","1","105011","0.2","312014",""
"11","7","0","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","313","0","0","105331","0","313001","0.5"
"3","0","0.2","nop_13_monica_talk_doya","313","nop_13_monica_talk_doya_loop","1","105331","0.2","313002",""
"91","","","","313","","","313001","","313003",""
"3","1","","nop_idle_doya","313","","1","105331","0.2","313004",""
"11","6","0","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","313","0","0","103031","0","313005","0.5"
"3","1","","nop_talk_joy1","313","","","103031","0.2","313006",""
"91","","","","313","","","313005","","313007",""
"3","1","","nop_idle_joy1","313","","1","103031","0.2","313008",""
"11","8","0","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","313","0","0","100811","0","313009","0.5"
"3","1","","nop_talk_thinking","313","","","100811","0.2","313010",""
"91","","","","313","","","313009","","313011",""
"3","1","","nop_idle_thinking","313","","1","100811","0.2","313012",""
"11","8","0","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","313","0","0","104511","0","313013","0.5"
"3","1","","nop_13_kuka_talk_memory1","313","","","104511","0.2","313014",""
"91","","","","313","","","313013","","313015",""
"3","1","","nop_13_kuka_idle_memory1","313","","1","104511","0.2","313016",""
"11","6","0","好大的會場……\n前輩會在哪呢？","313","0","0","105511","0","313017","0.5"
"3","1","","nop_talk_sad","313","","","105511","0.2","313018",""
"91","","","","313","","","313017","","313019",""
"3","1","","nop_idle_sad","313","","1","105511","0.2","313020",""
"11","7","0","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","314","0","0","104931","0","314001","0.5"
"3","1","","nop_14_shizuru_talk_thinking","314","","","104931","0.2","314002",""
"93","","","0","314","","","2","","314003",""
"3","0","0","nop_talk_guts3","314","nop_talk_guts3_loop","1","104931","0.2","314004",""
"91","","","","314","","","314001","","314005",""
"11","6","0","是！我也認得出來哦！\n啊，就在那邊！大概吧！","314","0","0","101131","0","314006","0.5"
"3","0","","nop_talk_arm_crossed","314","nop_talk_arm_crossed_loop","1","101131","0.2","314007",""
"93","","","0","314","","","2","","314008",""
"3","1","","nop_talk_joy1","314","","","101131","0.2","314009",""
"91","","","","314","","","314006","","314010",""
"3","1","","nop_idle_joy_normal","314","","1","101131","0.2","314011",""
"11","7","0","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","314","0","0","106831","0","314012","0.5"
"3","0","0","nop_talk_arm_crossed_joy","314","nop_talk_arm_crossed_loop_joy","1","106831","0.2","314013",""
"91","","","","314","","","314012","","314014",""
"3","1","","nop_idle_normal","314","","1","106831","0.2","314015",""
"3","1","","nop_idle_normal","314","","","104931","0.2","314016",""
"3","1","","nop_idle_normal","314","","1","101131","0.2","314017",""
"11","8","0","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","315","0","0","104211","0","315001","0.5"
"3","1","","nop_talk_wish","315","","","104211","0.2","315002",""
"91","","","","315","","","315001","","315003",""
"3","1","","nop_idle_wish","315","","1","104211","0.2","315004",""
"11","6","0","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","315","0","0","105411","0","315005","0.5"
"3","1","","nop_talk_normal","315","","","105411","0.2","315006",""
"93","","","0","315","","","2.5","","315007",""
"3","1","","nop_talk_thinking","315","","","105411","0.2","315008",""
"91","","","","315","","","315005","","315009",""
"3","1","","nop_idle_thinking","315","","","105411","0.2","315010",""
"11","5","0","年菜非常美味唷。\n讓人吃得精神飽滿♪","315","0","0","102931","0","315011","0.5"
"3","1","","nop_talk_joy1","315","","","102931","0.2","315012",""
"91","","","","315","","","315011","","315013",""
"3","1","","nop_idle_joy1","315","","1","102931","0.2","315014",""
"3","0","0","nop_16_inori_talk_doya","316","nop_16_inori_talk_doya_loop","1","106631","0.2","316001",""
"11","6","0","這個會場和偉大的我太相配了！\n我非常中意哦！","316","0","0","106631","0","316002","0.5"
"91","","","","316","","","316002","","316003",""
"3","1","","nop_16_inori_idle_doya","316","","","106631","0.2","316004",""
"3","1","","nop_talk_joy1","316","","","106531","0.2","316005",""
"11","7","0","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","316","0","0","106531","0","316006","0.5"
"93","","","1","316","","","3.5","","316007",""
"3","0","0","nop_talk_arm_crossed","316","nop_talk_arm_crossed_loop","1","106531","0.2","316008",""
"91","","","","316","","","316006","","316009",""
"3","1","","nop_idle_arm_crossed","316","","","106531","0.2","316010",""
"3","1","","nop_talk_normal","316","","","106731","0.2","316011",""
"11","6","0","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","316","0","0","106731","0","316012","0.5"
"91","","","","316","","","316012","","316013",""
"3","1","","nop_idle_normal","316","","","106731","0.2","316014",""
"11","6","0","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","317","0","0","110931","0","317001","0.5"
"3","1","","nop_17_chieru_talk_memory","317","","","110931","0.2","317002",""
"93","","","0","317","","","4.2","","317003",""
"3","0","0","nop_17_chieru_01","317","nop_17_chieru_loop","1","110931","0.2","317004",""
"3","0","0","nop_17_chieru_01","317","nop_17_chieru_loop","1","1","0.2","317005",""
"91","","","","317","","","317001","","317006",""
"3","1","","nop_idle_joy1","317","","","110931","0.2","317007",""
"3","1","","NoItem_idle","317","","","1","0.2","317008",""
"11","5","0","好多固體食物……嘔！\n光是看著就討厭呀……","317","0","0","111031","0","317009","0.5"
"3","1","","nop_talk_normal_sad","317","","","111031","0.2","317010",""
"93","","","0","317","","","1.5","","317011",""
"3","0","0","nop_17_yuni_weppu","317","nop_17_yuni_weppu_loop","1","111031","0.2","317012",""
"91","","","","317","","","317009","","317013",""
"11","6","0","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","317","0","0","110831","0","317014","0.5"
"3","0","0","nop_17_chloe_talk_normal_anger","317","nop_17_chloe_talk_normal_anger_loop","1","110831","0.2","317015",""
"3","1","","nop_idle_sad","317","","","110931","0.2","317016",""
"91","","","","317","","","317014","","317017",""
"3","1","","nop_17_chloe_idle_normal2","317","","","110831","0.2","317018",""
"3","1","","nop_idle_normal","317","","1","111031","0.2","317019",""
"3","1","","nop_talk_joy1","318","","","114711","0.2","318001",""
"11","6","0","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","318","0","0","114711","0","318002","0.5"
"93","","","0","318","","","2.5","","318003",""
"3","1","","nop_18_muimi_talk_thinking","318","","","114711","0.2","318004",""
"91","","","","318","","","318002","","318005",""
"3","1","","nop_18_muimi_idle_thinking","318","","1","114711","0.2","318006",""
"3","0","0","nop_18_neneka_humu","318","nop_idle_normal","1","115031","0.2","318007",""
"11","6","0","至少在新年時節\n悠閒一下也不為過吧。","318","0","0","115031","0","318008","0.5"
"91","","","","318","","","318008","","318009",""
"3","0","0","nop_talk_arm_crossed","318","nop_talk_arm_crossed_loop","1","118031","0.2","318010",""
"11","6","0","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","318","0","0","118031","0","318011","0.5"
"93","","","0","318","","","2.5","","318012",""
"3","0","0","nop_talk_doya","318","nop_talk_doya_loop","1","118031","0.2","318013",""
"91","","","","318","","","318011","","318014",""
"3","1","","nop_idle_doya","318","","","118031","0.2","318015",""
"3","1","","nop_18_karin_talk_normal","318","","","118511","0.2","318016",""
"11","6","0","不不。您過獎了──","318","0","0","118511","0","318017","0.5"
"91","","","","318","","","318017","","318018",""
"3","1","","nop_18_karin_idle_normal","318","","1","118511","0.2","318019",""
"3","1","","nop_talk_joy2","401","","","111831","0.2","401001",""
"93","","","0","401","","","2","","401002",""
"3","1","","nop_idle_joy_normal","401","","","111831","0.2","401003",""
"3","0","0","nop_18_neneka_humu","401","nop_idle_normal","1","112031","0.2","401004",""
"93","","","0","401","","","2","","401005",""
"3","1","","nop_16_kaya_talk_normal2_loop","401","","","120831","0.2","401006",""
"93","","","0","401","","","2","","401007",""
"3","1","","nop_16_kaya_idle_normal2","401","","","120831","0.2","401008",""
"3","1","","nop_talk_surprise1","401","","","120931","0.2","401009",""
"93","","","0","401","","","2","","401010",""
"3","1","","nop_idle_normal_joy","401","","","120931","0.2","401011",""
"3","1","","nop_talk_normal","401","","","111931","0.2","401012",""
"93","","","0","401","","","2","","401013",""
"3","1","","nop_idle_normal","401","","","111931","0.2","401014",""
"3","1","","nop_talk_joy1","401","","","120731","0.2","401015",""
"93","","","0","401","","","2","","401016",""
"3","1","","nop_idle_normal_joy","401","","","120731","0.2","401017",""
"3","1","","nop_talk_joy2","402","","","108731","0.2","402001",""
"93","","","0","402","","","2","","402002",""
"3","1","","nop_idle_joy1","402","","","108731","0.2","402003",""
"3","1","","nop_talk_joy3_blink","402","","","108831","0.2","402004",""
"93","","","0","402","","","2","","402005",""
"3","1","","nop_idle_joy_normal","402","","","108831","0.2","402006",""
"3","1","","nop_talk_normal","402","","","108931","0.2","402007",""
"93","","","0","402","","","2","","402008",""
"3","1","","nop_idle_normal","402","","","108931","0.2","402009",""
"3","1","","nop_talk_surprise_kira","403","","","102011","0.2","403001",""
"93","","","0","403","","","2","","403002",""
"3","1","","nop_idle_joy1","403","","","102011","0.2","403003",""
"3","1","","nop_talk_joy2","403","","","100411","0.2","403004",""
"93","","","0","403","","","2","","403005",""
"3","1","","nop_idle_normal","403","","","100411","0.2","403006",""
"3","1","","nop_talk_wish","403","","","103631","0.2","403007",""
"93","","","0","403","","","2","","403008",""
"3","1","","nop_idle_wish","403","","","103631","0.2","403009",""
"3","1","","nop_talk_wish_joy","404","","","101511","0.2","404001",""
"93","","","0","404","","","2","","404002",""
"3","1","","nop_idle_normal","404","","","101511","0.2","404003",""
"3","1","","nop_talk_joy2","404","","","101231","0.2","404004",""
"93","","","0","404","","","2","","404005",""
"3","1","","nop_idle_normal","404","","","101231","0.2","404006",""
"3","1","","nop_talk_surprise_kira","404","","","104011","0.2","404007",""
"93","","","0","404","","","2","","404008",""
"3","1","","nop_idle_normal","404","","","104011","0.2","404009",""
"3","1","","nop_talk_normal","405","","","103111","0.2","405001",""
"93","","","0","405","","","2","","405002",""
"3","1","","nop_idle_normal","405","","","103111","0.2","405003",""
"3","1","","nop_talk_worry","405","","","102211","0.2","405004",""
"93","","","0","405","","","2","","405005",""
"3","1","","nop_idle_worry","405","","","102211","0.2","405006",""
"3","1","","nop_05_miyako_talk_joy1","405","","","100711","0.2","405007",""
"93","","","0","405","","","2","","405008",""
"3","1","","nop_05_miyako_idle_joy1","405","","","100711","0.2","405009",""
"3","1","","nop_talk_joy1","405","","","100611","0.2","405010",""
"93","","","0","405","","","2","","405011",""
"3","1","","nop_idle_joy1","405","","","100611","0.2","405012",""
"3","1","","nop_talk_thinking","406","","","107131","0.2","406001",""
"93","","","0","406","","","2","","406002",""
"3","1","","nop_idle_arm_crossed","406","","","107131","0.2","406003",""
"3","1","","nop_talk_sad","406","","","103731","0.2","406004",""
"93","","","0","406","","","2","","406005",""
"3","1","","nop_idle_sad","406","","","103731","0.2","406006",""
"3","1","","nop_talk_joy2","406","","","100511","0.2","406007",""
"93","","","0","406","","","2","","406008",""
"3","1","","nop_idle_normal","406","","","100511","0.2","406009",""
"3","1","","nop_talk_normal","406","","","104731","0.2","406010",""
"93","","","0","406","","","2","","406011",""
"3","1","","nop_idle_normal","406","","","104731","0.2","406012",""
"3","1","","nop_talk_joy3","407","","","102831","0.2","407001",""
"93","","","0","407","","","2","","407002",""
"3","1","","nop_idle_normal","407","","","102831","0.2","407003",""
"3","1","","nop_07_kurumi_idle_bitter","407","","","102111","0.2","407004",""
"93","","","0","407","","","2","","407005",""
"3","1","","nop_idle_normal","407","","","102111","0.2","407006",""
"3","1","","nop_talk_joy2","407","","","102511","0.2","407007",""
"93","","","0","407","","","2","","407008",""
"3","1","","nop_idle_normal","407","","","102511","0.2","407009",""
"3","1","","nop_talk_joy1","407","","","102311","0.2","407010",""
"93","","","0","407","","","2","","407011",""
"3","1","","nop_idle_normal","407","","","102311","0.2","407012",""
"3","1","","nop_talk_joy1","408","","","101011","0.2","408001",""
"93","","","0","408","","","2","","408002",""
"3","1","","nop_idle_joy_normal","408","","","101011","0.2","408003",""
"3","1","","nop_talk_arm_crossed_loop","408","","","104331","0.2","408004",""
"93","","","0","408","","","2","","408005",""
"3","1","","nop_idle_arm_crossed","408","","","104331","0.2","408006",""
"3","1","","nop_talk_joy2","408","","","101711","0.2","408007",""
"93","","","0","408","","","2","","408008",""
"3","1","","nop_idle_joy1","408","","","101711","0.2","408009",""
"3","1","","nop_talk_normal","408","","","101431","0.2","408010",""
"93","","","0","408","","","2","","408011",""
"3","1","","nop_idle_normal","408","","","101431","0.2","408012",""
"3","1","","nop_talk_joy1","409","","","103311","0.2","409001",""
"93","","","0","409","","","2","","409002",""
"3","1","","nop_idle_joy1","409","","","103311","0.2","409003",""
"3","1","","nop_talk_joy1","409","","","105211","0.2","409004",""
"93","","","0","409","","","2","","409005",""
"3","1","","nop_idle_joy_normal","409","","","105211","0.2","409006",""
"3","1","","nop_talk_sad2","409","","","102611","0.2","409007",""
"93","","","0","409","","","2","","409008",""
"3","1","","nop_idle_sad2","409","","","102611","0.2","409009",""
"3","1","","nop_talk_normal","409","","","103811","0.2","409010",""
"93","","","0","409","","","2","","409011",""
"3","1","","nop_idle_normal","409","","","103811","0.2","409012",""
"3","1","","nop_talk_joy1","410","","","103231","0.2","410001",""
"93","","","0","410","","","2","","410002",""
"3","1","","nop_idle_joy1","410","","","103231","0.2","410003",""
"3","1","","nop_10_yukari_01","410","","","103411","0.2","410004",""
"3","1","","nop_10_yukari_01","410","","","11","0.2","410005",""
"93","","","0","410","","","2","","410006",""
"3","1","","nop_10_yukari_02","410","","","103411","0.2","410007",""
"3","1","","nop_10_yukari_02","410","","","11","0.2","410008",""
"3","1","","nop_talk_doya_loop","410","","","104811","0.2","410009",""
"4","","","1","410","","","104811","","410010",""
"93","","","0","410","","","2","","410011",""
"3","1","","nop_idle_doya","410","","","104811","0.2","410012",""
"3","1","","nop_talk_joy2","410","","","104611","0.2","410013",""
"93","","","0","410","","","2","","410014",""
"3","1","","nop_idle_joy_normal","410","","","104611","0.2","410015",""
"3","1","","nop_talk_wish2","411","","","102711","0.2","411001",""
"93","","","0","411","","","2","","411002",""
"3","1","","nop_idle_memory","411","","","102711","0.2","411003",""
"3","1","","nop_talk_normal","411","","","100911","0.2","411004",""
"93","","","0","411","","","2","","411005",""
"3","1","","nop_idle_arm_crossed","411","","","100911","0.2","411006",""
"3","1","","nop_talk_joy2","411","","","101311","0.2","411007",""
"93","","","0","411","","","2","","411008",""
"3","1","","nop_idle_joy_normal","411","","","101311","0.2","411009",""
"3","1","","nop_talk_normal","411","","","105111","0.2","411010",""
"93","","","0","411","","","2","","411011",""
"3","1","","nop_idle_normal","411","","","105111","0.2","411012",""
"3","1","","nop_talk_joy1","412","","","101831","0.2","412001",""
"93","","","0","412","","","2","","412002",""
"3","1","","nop_idle_joy1","412","","","101831","0.2","412003",""
"3","1","","nop_talk_joy2","412","","","101611","0.2","412004",""
"93","","","0","412","","","2","","412005",""
"3","1","","nop_idle_joy_normal","412","","","101611","0.2","412006",""
"3","1","","nop_talk_joy1","412","","","105011","0.2","412007",""
"93","","","0","412","","","2","","412008",""
"3","1","","nop_idle_joy_normal","412","","","105011","0.2","412009",""
"3","1","","nop_talk_normal","413","","","105331","0.2","413001",""
"93","","","0","413","","","2","","413002",""
"3","1","","nop_idle_normal","413","","","105331","0.2","413003",""
"3","1","","nop_talk_memory","413","","","104511","0.2","413004",""
"93","","","0","413","","","2","","413005",""
"3","1","","nop_idle_memory","413","","","104511","0.2","413006",""
"3","1","","nop_talk_joy1","413","","","103031","0.2","413007",""
"93","","","0","413","","","2","","413008",""
"3","1","","nop_idle_joy1","413","","","103031","0.2","413009",""
"3","1","","nop_talk_wish","413","","","100811","0.2","413010",""
"93","","","0","413","","","2","","413011",""
"3","1","","nop_idle_wish","413","","","100811","0.2","413012",""
"3","1","","nop_talk_sad","413","","","105511","0.2","413013",""
"93","","","0","413","","","2","","413014",""
"3","1","","nop_idle_sad","413","","","105511","0.2","413015",""
"3","0","0","nop_talk_guts2","414","nop_talk_guts2_loop","1","101131","0.2","414001",""
"93","","","0","414","","","2","","414002",""
"3","1","","nop_idle_normal","414","","","101131","0.2","414003",""
"3","1","","nop_talk_wish","414","","","104931","0.2","414004",""
"93","","","0","414","","","2","","414005",""
"3","1","","nop_idle_normal","414","","","104931","0.2","414006",""
"3","1","","nop_talk_thinking","414","","","106831","0.2","414007",""
"93","","","0","414","","","2","","414008",""
"3","1","","nop_idle_normal","414","","","106831","0.2","414009",""
"3","1","","nop_talk_wish","415","","","104211","0.2","415001",""
"93","","","0","415","","","2","","415002",""
"3","1","","nop_idle_wish","415","","","104211","0.2","415003",""
"3","1","","nop_talk_joy1","415","","","102931","0.2","415004",""
"93","","","0","415","","","2","","415005",""
"3","1","","nop_idle_joy1","415","","","102931","0.2","415006",""
"3","1","","nop_talk_normal","415","","","105411","0.2","415007",""
"93","","","0","415","","","2","","415008",""
"3","1","","nop_idle_normal","415","","","105411","0.2","415009",""
"3","1","","nop_talk_normal","416","","","106731","0.2","416001",""
"93","","","0","416","","","2","","416002",""
"3","1","","nop_idle_normal","416","","","106731","0.2","416003",""
"3","1","","nop_talk_joy2","416","","","106631","0.2","416004",""
"93","","","0","416","","","2","","416005",""
"3","1","","nop_idle_joy1","416","","","106631","0.2","416006",""
"3","1","","nop_16_kaya_talk_normal2_loop","416","","","106531","0.2","416007",""
"93","","","0","416","","","2","","416008",""
"3","1","","nop_16_kaya_idle_normal2","416","","","106531","0.2","416009",""
"3","0","0","nop_talk_arm_crossed2","417","nop_talk_arm_crossed_loop2","1","111031","0.2","417001",""
"93","","","0","417","","","2","","417002",""
"3","1","","nop_idle_normal","417","","","111031","0.2","417003",""
"3","1","","nop_talk_joy2","417","","","110931","0.2","417004",""
"93","","","0","417","","","2","","417005",""
"3","1","","nop_idle_joy_normal","417","","","110931","0.2","417006",""
"3","1","","nop_17_chloe_talk_normal2_loop","417","","","110831","0.2","417007",""
"93","","","0","417","","","2","","417008",""
"3","1","","nop_17_chloe_idle_normal2","417","","","110831","0.2","417009",""
"3","0","0.2","nop_18_neneka_humu","418","nop_idle_normal","1","115031","0.2","418001",""
"93","","","0","418","","","2","","418002",""
"3","1","","nop_talk_joy1_normal","418","","","114711","0.2","418003",""
"93","","","0","418","","","2","","418004",""
"3","1","","nop_idle_joy1","418","","","114711","0.2","418005",""
"3","1","","nop_18_karin_talk_normal","418","","","118511","0.2","418006",""
"93","","","0","418","","","2","","418007",""
"3","1","","nop_18_karin_idle_normal","418","","","118511","0.2","418008",""
"3","0","0","nop_talk_doya","418","nop_talk_doya_loop","1","118031","0.2","418009",""
"93","","","0","418","","","2","","418010",""
"3","1","","nop_idle_doya","418","","","118031","0.2","418011",""
"1","101","0","111831","501","-150","-255","1","1.95","501001","nop_idle_joy2"
"1","100","1","120731","501","150","-255","1","1.95","501002","nop_idle_normal"
"1","103","0","120831","501","-320","-265","1","1.95","501003","nop_idle_arm_crossed"
"1","102","1","111931","501","320","-265","1","1.95","501004","nop_idle_normal"
"1","105","0","120931","501","-450","-300","1","1.95","501005","nop_idle_thinking"
"1","104","1","112031","501","450","-300","1","1.95","501006","nop_idle_doya"
"93","","","0","501","","","0.5","","501007",""
"3","0","0.2","nop_01_peko_oissu","501","nop_talk_joy1","1","111831","0.2","501008",""
"21","0","","vo_drama_10082001_001","501","0","","vo_drama_10082001","","501009",""
"11","5","0","阿囉哈～！\n大家在新年會上玩得還開心嗎？","501","1","0","111831","0","501010","0.5"
"91","","","","501","","","501010","","501011",""
"93","","","0","501","","","0.2","","501012",""
"12","1","0","6","501","0","0","120731","0","501013","0"
"12","1","0","8","501","0","0","111931","0","501014","0"
"12","1","0","10","501","0","0","112031","0","501015","0"
"12","1","0","7","501","0","0","120931","0","501016","0"
"12","1","0","13","501","0","0","120831","0","501017","0"
"3","1","","nop_talk_joy1","501","","","120731","0.2","501018",""
"3","1","","nop_talk_wish3","501","","","111931","0.2","501019",""
"3","0","0","nop_talk_doya","501","nop_talk_doya_loop","1","112031","0.2","501020",""
"3","0","0","nop_talk_arm_crossed","501","nop_talk_arm_crossed_loop","1","120931","0.2","501021",""
"3","1","","nop_01_ruka_hello_long","501","","","120831","0.2","501022",""
"93","","","0","501","","","2","","501023",""
"3","1","","nop_idle_joy1","501","","","111831","0.2","501024",""
"3","1","","nop_idle_normal_joy","501","","","120731","0.3","501025",""
"3","1","","nop_idle_doya","501","","","112031","0.3","501026",""
"3","1","","nop_idle_arm_crossed","501","","","120931","0.3","501027",""
"3","1","","nop_idle_normal","501","","","120831","0.3","501028",""
"3","1","","nop_talk_normal","501","","","111931","0.2","501029",""
"21","0","","vo_drama_10082001_002","501","0","","vo_drama_10082001","","501030",""
"11","4","0","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","501","1","0","111931","0","501031","0.5"
"93","","","1","501","","","3","","501032",""
"3","1","","nop_talk_joy3_dere","501","","","111931","0.2","501033",""
"91","","","","501","","","501031","","501034",""
"3","1","","nop_idle_normal_joy","501","","","111931","0.2","501035",""
"3","1","","nop_talk_sad","501","","","112031","0.2","501036",""
"21","0","","vo_drama_10082001_003","501","0","","vo_drama_10082001","","501037",""
"11","4","0","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","501","1","0","112031","0","501038","0.5"
"93","","","1","501","","","5","","501039",""
"12","1","0","8","501","0","0","111831","0","501040","0"
"3","0","0.2","nop_17_chieru_swing","501","nop_idle_joy_normal","1","111831","0.2","501041",""
"91","","","","501","","","501038","","501042",""
"3","1","","nop_idle_sad","501","","","112031","0.2","501043",""
"93","","","","501","","","0.1","","501044",""
"4","","","0","501","","","120731","","501045",""
"3","1","","nop_talk_normal","501","","","120731","0.2","501046",""
"21","0","","vo_drama_10082001_004","501","0","","vo_drama_10082001","","501047",""
"11","5","0","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","501","1","0","120731","0","501048","0.5"
"93","","","1","501","","","2.5","","501049",""
"12","1","0","4","501","0","0","112031","0","501050","0"
"3","0","0.3","nop_surprise","501","nop_idle_surprise1","1","112031","0.2","501051",""
"93","","","1","501","","","2","","501052",""
"4","","","1","501","","","120731","","501053",""
"3","1","","nop_talk_joy1","501","","","120731","0.2","501054",""
"3","1","","nop_idle_arm_crossed","501","","","112031","0.2","501055",""
"91","","","","501","","","501048","","501056",""
"3","1","","nop_idle_joy1","501","","","120731","0.2","501057",""
"3","1","","nop_talk_joy1","501","","","111831","0.2","501058",""
"21","0","","vo_drama_10082001_005","501","0","","vo_drama_10082001","","501059",""
"11","4","0","我們做的年菜\n好像也讓大家讚譽有加喔！","501","1","0","111831","0","501060","0.5"
"91","","","","501","","","501060","","501061",""
"3","1","","nop_idle_joy_normal","501","","","111831","0.2","501062",""
"3","1","","nop_talk_normal","501","","","120831","0.2","501063",""
"21","0","","vo_drama_10082001_006","501","0","","vo_drama_10082001","","501064",""
"11","5","0","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","501","1","0","120831","0","501065","0.5"
"93","","","1","501","","","3","","501066",""
"3","0","0.2","nop_talk_arm_crossed","501","nop_talk_arm_crossed_loop","1","120831","0.2","501067",""
"91","","","","501","","","501065","","501068",""
"3","1","","nop_idle_arm_crossed","501","","","120831","0.2","501069",""
"3","0","0.2","nop_talk_doya","501","nop_talk_doya_loop","1","120931","0.2","501070",""
"21","0","","vo_drama_10082001_007","501","0","","vo_drama_10082001","","501071",""
"11","4","0","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","501","1","0","120931","0","501072","0.5"
"93","","","1","501","","","5","","501073",""
"3","1","","nop_talk_normal","501","","","120931","0.2","501074",""
"91","","","","501","","","501072","","501075",""
"3","1","","nop_idle_normal","501","","","120931","0.2","501076",""
"3","1","","nop_talk_normal","501","","","120731","0.2","501077",""
"21","0","","vo_drama_10082001_008","501","0","","vo_drama_10082001","","501078",""
"11","3","0","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","501","1","0","120731","0","501079","0.5"
"93","","","1","501","","","6.5","","501080",""
"3","0","0.2","nop_bow","501","nop_idle_normal_joy","1","120731","0.2","501081",""
"91","","","","501","","","501079","","501082",""
"3","1","","nop_idle_normal_joy","501","","","120731","0.2","501083",""
"3","1","","nop_talk_normal","501","","","120831","0.2","501084",""
"21","0","","vo_drama_10082001_009","501","0","","vo_drama_10082001","","501085",""
"11","3","0","妳別這麼見外。\n那都是我們自願的。","501","1","0","120831","0","501086","0.5"
"93","","","1","501","","","3","","501087",""
"3","0","0.2","nop_talk_doya","501","nop_talk_doya_loop","1","120831","0.2","501088",""
"91","","","","501","","","501086","","501089",""
"3","1","","nop_idle_doya","501","","","120831","0.2","501090",""
"3","1","","nop_talk_thinking","501","","","120931","0.2","501091",""
"21","0","","vo_drama_10082001_010","501","0","","vo_drama_10082001","","501092",""
"11","4","0","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","501","1","0","120931","0","501093","0.5"
"91","","","","501","","","501093","","501094",""
"3","1","","nop_idle_thinking","501","","","120931","0.2","501095",""
