7be83e134dfaf6c850e83c369d5a10f11fc0354bb9d635caa14b123891d27879,683c084a7d82be5334af3549eb4b124f8432fa5368627f73cf8fca0e41dc7330,2c91b8aff5910d090ece010ac254e2d715eff7a1b07fb8aa0e5aeccb4e213bdb,517380012855babaed73189a78c3d54987f806a6ff4bc4066722c3518725895d,f97f4c08088d65304039230cf637cdc03210cab42c0ad52c597edf72de9092f7,056fbde23af32ac586d463ebcee680816e9bfb18232782e395b5fdf4c2cd7cc2,b51840d77b429f8bb72c2150a75055d352a4e3c4d460ae4990e2758747380bf8,3be39494c2939f9cc6aa4ad132d3f0bcb14c9787f0a4b398534557745a20b530,7717797f16b06a5302d80dbe7f13f77c0ce1faabfd7053f104ce336388751aa1
"1","94002","15000000","2030/12/31 23:59:59","12","299","-1","28002039","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","300","-1","28002039","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","301","-1","26003028","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","302","-1","26003028","2018/01/01 05:00:00"
"1","93001","250","2030/12/31 23:59:59","6","303","-1","18001005","2018/01/01 05:00:00"
"1","93001","250","2030/12/31 23:59:59","6","304","-1","18001006","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","305","-1","26002032","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","306","-1","28002040","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","307","-1","28002040","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","308","-1","28002040","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","309","-1","26003029","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","310","-1","26003029","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","311","-1","26002033","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","312","-1","26002034","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","313","-1","21003002","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","314","-1","21103002","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","315","-1","26003030","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","316","-1","26003030","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","317","-1","28002041","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","318","-1","28002041","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","319","-1","28002041","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","320","-1","26003031","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","321","-1","26003031","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","322","-1","26003032","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","323","-1","26003032","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","324","-1","26003033","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","325","-1","26003033","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","326","-1","26003034","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","327","-1","26003034","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","328","-1","28002042","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","329","-1","28002042","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","330","-1","28002042","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","331","-1","26002035","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","332","-1","26002036","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","333","-1","26002037","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","334","-1","26002038","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","336","-1","21005040","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","337","-1","28002043","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","338","-1","28002043","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","339","-1","28002043","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","340","-1","28002044","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","341","-1","28002044","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","342","-1","28002044","2018/01/01 05:00:00"
"1","4101404","1","2030/12/31 23:59:59","18","343","-1","27004003","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","1001","-1","26003035","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","1002","-1","26003035","2018/01/01 05:00:00"
"1","31071","10","","2","10001","-1","20904001",""
"1","31071","20","","2","10002","-1","20904002",""
"1","31071","30","","2","10003","-1","20904003",""
"1","31071","40","","2","10004","-1","20904004",""
"1","90005","200","","2","10005","-1","20904005",""
"1","31071","100","","2","10006","-1","20904006",""
"1","31071","135","","2","10007","-1","20904007",""
"1","90005","25","","2","10008","-1","20903001",""
"1","90005","25","","2","10009","-1","20903002",""
"1","90005","25","","2","10010","-1","20903003",""
"1","90005","25","","2","10011","-1","20903004",""
"1","31071","150","","2","10012","-1","20903005",""
"1","91002","15000","","8","10013","-1","20905001",""
"1","90005","25","","2","10014","-1","20903006",""
"1","90005","25","","2","10015","-1","20903007",""
"1","90005","25","","2","10016","-1","20903008",""
"1","31081","150","","2","10017","-1","20903009",""
"1","31081","10","","2","10018","-1","20904008",""
"1","31081","20","","2","10019","-1","20904009",""
"1","31081","30","","2","10020","-1","20904010",""
"1","31081","40","","2","10021","-1","20904011",""
"1","31081","50","","2","10022","-1","20904012",""
"1","90005","200","","2","10023","-1","20904013",""
"1","31083","10","","2","10024","-1","20904014",""
"1","31083","20","","2","10025","-1","20904015",""
"1","31083","30","","2","10026","-1","20904016",""
"1","31083","40","","2","10027","-1","20904017",""
"1","31083","50","","2","10028","-1","20904018",""
"1","90005","200","","2","10029","-1","20904019",""
"1","90005","25","","2","10030","-1","20903010",""
"1","90005","25","","2","10031","-1","20903011",""
"1","90005","25","","2","10032","-1","20903012",""
"1","31083","150","","2","10033","-1","20903013",""
"1","31056","150","","2","10034","-1","20903014",""
"1","31056","10","","2","10035","-1","20904020",""
"1","31056","20","","2","10036","-1","20904021",""
"1","31056","30","","2","10037","-1","20904022",""
"1","31056","40","","2","10038","-1","20904023",""
"1","31056","50","","2","10039","-1","20904024",""
"1","31084","150","","2","10040","-1","20903015",""
"1","31084","10","","2","10041","-1","20904025",""
"1","31084","20","","2","10042","-1","20904026",""
"1","31084","30","","2","10043","-1","20904027",""
"1","31084","40","","2","10044","-1","20904028",""
"1","31084","50","","2","10045","-1","20904029",""
"1","20004","30","","2","10046","-1","20904030",""
"1","93001","900","","6","10047","-1","20904031",""
"1","94002","3000000","","12","10048","-1","20904032",""
"1","140001","30","","4","10049","-1","20904033",""
"1","90005","50","","2","10050","-1","20904034",""
"1","31086","150","","2","10051","-1","20903016",""
"1","31086","10","","2","10052","-1","20904035",""
"1","31086","20","","2","10053","-1","20904036",""
"1","31086","30","","2","10054","-1","20904037",""
"1","31086","40","","2","10055","-1","20904038",""
"1","31086","50","","2","10056","-1","20904039",""
"1","91002","5000","","8","10057","-1","20904040",""
"1","91002","8000","","8","10058","-1","20904041",""
"1","91002","10000","","8","10059","-1","20904042",""
"1","90005","25","","2","10060","-1","20903017",""
"1","31088","150","","2","10061","-1","20903018",""
"1","31088","10","","2","10062","-1","20904043",""
"1","31088","20","","2","10063","-1","20904044",""
"1","31088","30","","2","10064","-1","20904045",""
"1","31088","40","","2","10065","-1","20904046",""
"1","90005","200","","2","10066","-1","20904047",""
"1","31088","100","","2","10067","-1","20904048",""
"1","31088","135","","2","10068","-1","20904049",""
"1","91002","3500","","8","10069","-1","20904050",""
"1","140001","30","","4","10070","-1","20904050",""
"1","91002","7000","","8","10071","-1","20904051",""
"1","140001","100","","4","10072","-1","20904051",""
"1","91002","10000","","8","10073","-1","20904052",""
"1","140001","150","","4","10074","-1","20904052",""
"1","31087","150","","2","10075","-1","20903019",""
"1","31087","10","","2","10076","-1","20904053",""
"1","31087","20","","2","10077","-1","20904054",""
"1","31087","30","","2","10078","-1","20904055",""
"1","31087","40","","2","10079","-1","20904056",""
"1","31087","50","","2","10080","-1","20904057",""
"1","31091","150","","2","10081","-1","20903020",""
"1","31091","10","","2","10082","-1","20904058",""
"1","31091","20","","2","10083","-1","20904059",""
"1","31091","30","","2","10084","-1","20904060",""
"1","31091","40","","2","10085","-1","20904061",""
"1","31091","50","","2","10086","-1","20904062",""
"1","31061","10","","2","10087","-1","20904063",""
"1","31061","20","","2","10088","-1","20904064",""
"1","31061","30","","2","10089","-1","20904065",""
"1","31061","40","","2","10090","-1","20904066",""
"1","31061","50","","2","10091","-1","20904067",""
"1","31061","115","","2","10092","-1","20904068",""
"1","31061","150","","2","10093","-1","20904069",""
"1","91002","1500","","8","10094","-1","28006002",""
"1","91002","500","2030/04/01 14:59:59","8","10095","-1","28006003","2019/07/01 16:00:00"
"1","97504","1","","2","10096","-1","28006004",""
"1","91002","3500","","8","10097","-1","20904070",""
"1","90005","100","","2","10098","-1","20904070",""
"1","91002","7000","","8","10099","-1","20904071",""
"1","90005","200","","2","10100","-1","20904071",""
"1","91002","10000","","8","10101","-1","20904072",""
"1","90005","300","","2","10102","-1","20904072",""
"1","31014","10","","2","10103","-1","20904073",""
"1","31014","20","","2","10104","-1","20904074",""
"1","31014","30","","2","10105","-1","20904075",""
"1","31014","40","","2","10106","-1","20904076",""
"1","31014","50","","2","10107","-1","20904077",""
"1","31014","115","","2","10108","-1","20904078",""
"1","31014","150","","2","10109","-1","20904079",""
"1","31092","10","","2","10110","-1","20904080",""
"1","31092","20","","2","10111","-1","20904081",""
"1","31092","30","","2","10112","-1","20904082",""
"1","31092","40","","2","10113","-1","20904083",""
"1","31092","50","","2","10114","-1","20904084",""
"1","31092","115","","2","10115","-1","20904085",""
"1","31092","150","","2","10116","-1","20904086",""
"1","91002","5000","","8","10117","-1","20904087",""
"1","90005","150","","2","10118","-1","20904087",""
"1","91002","10000","","8","10119","-1","20904088",""
"1","90005","300","","2","10120","-1","20904088",""
"1","91002","20000","","8","10121","-1","20904089",""
"1","90005","500","","2","10122","-1","20904089",""
"1","31094","20","","2","10123","-1","20904090",""
"1","31094","30","","2","10124","-1","20904091",""
"1","31094","40","","2","10125","-1","20904092",""
"1","31094","60","","2","10126","-1","20904093",""
"1","31094","115","","2","10127","-1","20904094",""
"1","90005","1000","","2","10128","-1","20904095",""
"1","91002","3500","","8","10130","-1","20904097",""
"1","90005","100","","2","10131","-1","20904097",""
"1","93001","900","","6","10132","-1","20904097",""
"1","91002","4500","","8","10133","-1","20904098",""
"1","90005","150","","2","10134","-1","20904098",""
"1","93001","900","","6","10135","-1","20904098",""
"1","91002","5500","","8","10136","-1","20904099",""
"1","90005","200","","2","10137","-1","20904099",""
"1","93001","900","","6","10138","-1","20904099",""
"1","91002","6500","","8","10139","-1","20904100",""
"1","90005","250","","2","10140","-1","20904100",""
"1","93001","900","","6","10141","-1","20904100",""
"1","91002","7500","","8","10142","-1","20904101",""
"1","90005","300","","2","10143","-1","20904101",""
"1","93001","900","","6","10144","-1","20904101",""
"1","31036","10","","2","10145","-1","20904102",""
"1","31044","10","","2","10146","-1","20904102",""
"1","31014","10","","2","10147","-1","20904102",""
"1","31036","20","","2","10148","-1","20904103",""
"1","31044","20","","2","10149","-1","20904103",""
"1","31014","20","","2","10150","-1","20904103",""
"1","31036","30","","2","10151","-1","20904104",""
"1","31044","30","","2","10152","-1","20904104",""
"1","31014","30","","2","10153","-1","20904104",""
"1","31036","40","","2","10154","-1","20904105",""
"1","31044","40","","2","10155","-1","20904105",""
"1","31014","40","","2","10156","-1","20904105",""
"1","31036","50","","2","10157","-1","20904106",""
"1","31044","50","","2","10158","-1","20904106",""
"1","31014","50","","2","10159","-1","20904106",""
"1","31036","115","","2","10160","-1","20904107",""
"1","31044","115","","2","10161","-1","20904107",""
"1","31014","115","","2","10162","-1","20904107",""
"1","90005","1000","","2","10163","-1","20904108",""
"1","31095","20","","2","10164","-1","20904109",""
"1","31095","30","","2","10165","-1","20904110",""
"1","31095","40","","2","10166","-1","20904111",""
"1","31095","60","","2","10167","-1","20904112",""
"1","31095","115","","2","10168","-1","20904113",""
"1","91002","4500","","8","10169","-1","20904114",""
"1","140001","30","","4","10170","-1","20904114",""
"1","91002","5500","","8","10171","-1","20904115",""
"1","140001","40","","4","10172","-1","20904115",""
"1","91002","6500","","8","10173","-1","20904116",""
"1","140001","50","","4","10174","-1","20904116",""
"1","91002","7500","","8","10175","-1","20904117",""
"1","140001","60","","4","10176","-1","20904117",""
"1","91002","8500","","8","10177","-1","20904118",""
"1","140001","70","","4","10178","-1","20904118",""
"1","91002","4000","","8","10179","-1","20904119",""
"1","90005","50","","2","10180","-1","20904119",""
"1","93001","900","","6","10181","-1","20904119",""
"1","91002","4500","","8","10182","-1","20904120",""
"1","90005","100","","2","10183","-1","20904120",""
"1","93001","900","","6","10184","-1","20904120",""
"1","91002","5000","","8","10185","-1","20904121",""
"1","90005","150","","2","10186","-1","20904121",""
"1","93001","900","","6","10187","-1","20904121",""
"1","91002","5500","","8","10188","-1","20904122",""
"1","90005","200","","2","10189","-1","20904122",""
"1","93001","900","","6","10190","-1","20904122",""
"1","91002","6000","","8","10191","-1","20904123",""
"1","90005","250","","2","10192","-1","20904123",""
"1","93001","900","","6","10193","-1","20904123",""
"1","31096","20","","2","10194","-1","20904124",""
"1","31096","30","","2","10195","-1","20904125",""
"1","31096","40","","2","10196","-1","20904126",""
"1","31096","60","","2","10197","-1","20904127",""
"1","31096","115","","2","10198","-1","20904128",""
"1","90005","1000","","2","10199","-1","20904129",""
"1","31097","20","","2","10200","-1","20904130",""
"1","31097","30","","2","10201","-1","20904131",""
"1","31097","40","","2","10202","-1","20904132",""
"1","31097","60","","2","10203","-1","20904133",""
"1","31097","115","","2","10204","-1","20904134",""
"1","31099","20","","2","10205","-1","20904135",""
"1","31099","30","","2","10206","-1","20904136",""
"1","31099","40","","2","10207","-1","20904137",""
"1","31099","60","","2","10208","-1","20904138",""
"1","31099","115","","2","10209","-1","20904139",""
"1","31100","20","","2","10210","-1","20904140",""
"1","31100","30","","2","10211","-1","20904141",""
"1","31100","40","","2","10212","-1","20904142",""
"1","31100","60","","2","10213","-1","20904143",""
"1","31100","115","","2","10214","-1","20904144",""
"1","91002","2500","","8","10215","-1","20904145",""
"1","90005","50","","2","10216","-1","20904145",""
"1","93001","500","","6","10217","-1","20904145",""
"1","91002","3000","","8","10218","-1","20904146",""
"1","90005","50","","2","10219","-1","20904146",""
"1","93001","500","","6","10220","-1","20904146",""
"1","91002","2500","","8","10221","-1","20904147",""
"1","90005","75","","2","10222","-1","20904147",""
"1","93001","500","","6","10223","-1","20904147",""
"1","91002","3000","","8","10224","-1","20904148",""
"1","90005","75","","2","10225","-1","20904148",""
"1","93001","500","","6","10226","-1","20904148",""
"1","91002","2500","","8","10227","-1","20904149",""
"1","90005","100","","2","10228","-1","20904149",""
"1","93001","500","","6","10229","-1","20904149",""
"1","91002","3000","","8","10230","-1","20904150",""
"1","90005","100","","2","10231","-1","20904150",""
"1","93001","500","","6","10232","-1","20904150",""
"1","91002","2500","","8","10233","-1","20904151",""
"1","90005","125","","2","10234","-1","20904151",""
"1","93001","500","","6","10235","-1","20904151",""
"1","91002","3000","","8","10236","-1","20904152",""
"1","90005","125","","2","10237","-1","20904152",""
"1","93001","500","","6","10238","-1","20904152",""
"1","91002","2500","","8","10239","-1","20904153",""
"1","90005","150","","2","10240","-1","20904153",""
"1","93001","500","","6","10241","-1","20904153",""
"1","91002","3000","","8","10242","-1","20904154",""
"1","90005","150","","2","10243","-1","20904154",""
"1","93001","500","","6","10244","-1","20904154",""
"1","91002","2500","","8","10245","-1","20904155",""
"1","140001","30","","4","10246","-1","20904155",""
"1","93001","500","","6","10247","-1","20904155",""
"1","91002","3000","","8","10248","-1","20904156",""
"1","140001","30","","4","10249","-1","20904156",""
"1","93001","500","","6","10250","-1","20904156",""
"1","91002","2500","","8","10251","-1","20904157",""
"1","140001","35","","4","10252","-1","20904157",""
"1","93001","500","","6","10253","-1","20904157",""
"1","91002","3000","","8","10254","-1","20904158",""
"1","140001","35","","4","10255","-1","20904158",""
"1","93001","500","","6","10256","-1","20904158",""
"1","91002","2500","","8","10257","-1","20904159",""
"1","140001","40","","4","10258","-1","20904159",""
"1","93001","500","","6","10259","-1","20904159",""
"1","91002","3000","","8","10260","-1","20904160",""
"1","140001","40","","4","10261","-1","20904160",""
"1","93001","500","","6","10262","-1","20904160",""
"1","91002","2500","","8","10263","-1","20904161",""
"1","140001","45","","4","10264","-1","20904161",""
"1","93001","500","","6","10265","-1","20904161",""
"1","91002","3000","","8","10266","-1","20904162",""
"1","140001","45","","4","10267","-1","20904162",""
"1","93001","500","","6","10268","-1","20904162",""
"1","91002","2500","","8","10269","-1","20904163",""
"1","140001","50","","4","10270","-1","20904163",""
"1","93001","500","","6","10271","-1","20904163",""
"1","91002","3000","","8","10272","-1","20904164",""
"1","140001","50","","4","10273","-1","20904164",""
"1","93001","500","","6","10274","-1","20904164",""
"1","31103","20","","2","10275","-1","20904165",""
"1","31103","30","","2","10276","-1","20904166",""
"1","31103","40","","2","10277","-1","20904167",""
"1","31103","60","","2","10278","-1","20904168",""
"1","31103","115","","2","10279","-1","20904169",""
"1","31104","20","","2","10280","-1","20904170",""
"1","31104","30","","2","10281","-1","20904171",""
"1","31104","40","","2","10282","-1","20904172",""
"1","31104","60","","2","10283","-1","20904173",""
"1","31104","115","","2","10284","-1","20904174",""
"1","91002","2500","","8","10285","-1","20904175",""
"1","90005","50","","2","10286","-1","20904175",""
"1","140001","30","","4","10287","-1","20904175",""
"1","91002","3000","","8","10288","-1","20904176",""
"1","90005","50","","2","10289","-1","20904176",""
"1","140001","30","","4","10290","-1","20904176",""
"1","91002","2500","","8","10291","-1","20904177",""
"1","90005","75","","2","10292","-1","20904177",""
"1","140001","35","","4","10293","-1","20904177",""
"1","91002","3000","","8","10294","-1","20904178",""
"1","90005","75","","2","10295","-1","20904178",""
"1","140001","35","","4","10296","-1","20904178",""
"1","91002","2500","","8","10297","-1","20904179",""
"1","90005","100","","2","10298","-1","20904179",""
"1","140001","40","","4","10299","-1","20904179",""
"1","91002","3000","","8","10300","-1","20904180",""
"1","90005","100","","2","10301","-1","20904180",""
"1","140001","40","","4","10302","-1","20904180",""
"1","91002","2500","","8","10303","-1","20904181",""
"1","90005","125","","2","10304","-1","20904181",""
"1","140001","45","","4","10305","-1","20904181",""
"1","91002","3000","","8","10306","-1","20904182",""
"1","90005","125","","2","10307","-1","20904182",""
"1","140001","45","","4","10308","-1","20904182",""
"1","91002","2500","","8","10309","-1","20904183",""
"1","90005","150","","2","10310","-1","20904183",""
"1","140001","50","","4","10311","-1","20904183",""
"1","91002","3000","","8","10312","-1","20904184",""
"1","90005","150","","2","10313","-1","20904184",""
"1","140001","50","","4","10314","-1","20904184",""
"1","31106","20","","2","10315","-1","20904185",""
"1","31106","30","","2","10316","-1","20904186",""
"1","31106","40","","2","10317","-1","20904187",""
"1","31106","60","","2","10318","-1","20904188",""
"1","31106","115","","2","10319","-1","20904189",""
"1","31107","20","","2","10320","-1","20904190",""
"1","31107","30","","2","10321","-1","20904191",""
"1","31107","40","","2","10322","-1","20904192",""
"1","31107","60","","2","10323","-1","20904193",""
"1","31107","115","","2","10324","-1","20904194",""
"1","31108","20","","2","10325","-1","20904195",""
"1","31108","30","","2","10326","-1","20904196",""
"1","31108","40","","2","10327","-1","20904197",""
"1","31108","60","","2","10328","-1","20904198",""
"1","31108","115","","2","10329","-1","20904199",""
"1","91002","3000","","8","10330","-1","20904200",""
"1","25001","30","","2","10331","-1","20904200",""
"1","93001","600","","6","10332","-1","20904200",""
"1","91002","3000","","8","10333","-1","20904201",""
"1","90005","150","","2","10334","-1","20904201",""
"1","93001","600","","6","10335","-1","20904201",""
"1","31070","20","","2","10336","-1","20904202",""
"1","97501","1","","2","10337","-1","20904202",""
"1","31070","30","","2","10338","-1","20904203",""
"1","97501","1","","2","10339","-1","20904203",""
"1","97501","1","","2","10340","-1","20904204",""
"1","31070","40","","2","10341","-1","20904205",""
"1","97501","1","","2","10342","-1","20904205",""
"1","97501","1","","2","10343","-1","20904206",""
"1","31070","60","","2","10344","-1","20904207",""
"1","97501","2","","2","10345","-1","20904207",""
"1","97501","2","","2","10346","-1","20904208",""
"1","31070","115","","2","10347","-1","20904209",""
"1","97501","2","","2","10348","-1","20904209",""
"1","97501","2","","2","10349","-1","20904210",""
"1","90005","1000","","2","10350","-1","20904211",""
"1","97501","2","","2","10351","-1","20904211",""
"1","0","30","2023/04/17 04:59:59","5","10001003","39","11001001","2021/02/09 05:00:00"
"1","94002","30000","2023/04/17 04:59:59","12","10001004","39","11001001","2021/02/09 05:00:00"
"1","91002","10","2023/04/17 04:59:59","8","10001005","39","11001001","2021/02/09 05:00:00"
"1","0","40","2023/04/17 04:59:59","5","10001006","39","11003001","2021/02/09 05:00:00"
"1","20002","2","2023/04/17 04:59:59","2","10001007","39","11003001","2021/02/09 05:00:00"
"1","91002","10","2023/04/17 04:59:59","8","10001008","39","11003001","2021/02/09 05:00:00"
"1","0","20","2023/04/17 04:59:59","5","10001009","39","13002001","2021/02/09 05:00:00"
"1","0","20","2023/04/17 04:59:59","5","10001010","39","18004001","2021/02/09 05:00:00"
"1","0","25","2023/04/17 04:59:59","5","10001011","39","16006001","2021/02/09 05:00:00"
"1","0","25","2023/04/17 04:59:59","5","10001012","39","16007001","2021/02/09 05:00:00"
"1","22001","3","2023/04/17 04:59:59","2","10001013","39","16007001","2021/02/09 05:00:00"
"1","0","30","2023/04/17 04:59:59","5","10001014","39","11004001","2021/02/09 05:00:00"
"1","20002","2","2023/04/17 04:59:59","2","10001015","39","11004001","2021/02/09 05:00:00"
"1","90007","500","2023/04/17 04:59:59","2","10001016","39","11004001","2021/02/09 05:00:00"
"1","0","40","2023/04/17 04:59:59","5","10001017","39","11005001","2021/02/09 05:00:00"
"1","94002","30000","2023/04/17 04:59:59","12","10001018","39","11005001","2021/02/09 05:00:00"
"1","90007","500","2023/04/17 04:59:59","2","10001019","39","11005001","2021/02/09 05:00:00"
"1","0","60","2030/12/31 23:59:59","5","10001023","39","11001001","2023/04/17 05:00:00"
"1","0","40","2023/04/17 04:59:59","5","10001024","39","14001001","2021/02/09 05:00:00"
"1","94002","80000","2023/04/17 04:59:59","12","10001025","39","14001001","2021/02/09 05:00:00"
"1","20003","2","2023/04/17 04:59:59","2","10001026","39","14001001","2021/02/09 05:00:00"
"1","0","50","2023/04/17 04:59:59","5","10001027","39","14003001","2021/02/09 05:00:00"
"1","94002","140000","2023/04/17 04:59:59","12","10001028","39","14003001","2021/02/09 05:00:00"
"1","22002","4","2023/04/17 04:59:59","2","10001029","39","14003001","2021/02/09 05:00:00"
"1","94002","30000","2030/12/31 23:59:59","12","10001030","39","11001001","2023/04/17 05:00:00"
"1","91002","10","2030/12/31 23:59:59","8","10001031","39","11001001","2023/04/17 05:00:00"
"1","0","80","2030/12/31 23:59:59","5","10001032","39","11003001","2023/04/17 05:00:00"
"1","20002","2","2030/12/31 23:59:59","2","10001033","39","11003001","2023/04/17 05:00:00"
"1","91002","10","2030/12/31 23:59:59","8","10001034","39","11003001","2023/04/17 05:00:00"
"1","0","40","2030/12/31 23:59:59","5","10001035","39","13002001","2023/04/17 05:00:00"
"1","0","40","2030/12/31 23:59:59","5","10001036","39","18004001","2023/04/17 05:00:00"
"1","0","50","2024/06/14 15:59:59","5","10001037","39","16006001","2023/04/17 05:00:00"
"1","0","50","2024/06/14 15:59:59","5","10001038","39","16007001","2023/04/17 05:00:00"
"1","22001","3","2024/06/14 15:59:59","2","10001039","39","16007001","2023/04/17 05:00:00"
"1","0","60","2030/12/31 23:59:59","5","10001040","39","11004001","2023/04/17 05:00:00"
"1","20002","2","2030/12/31 23:59:59","2","10001041","39","11004001","2023/04/17 05:00:00"
"1","90007","500","2030/12/31 23:59:59","2","10001042","39","11004001","2023/04/17 05:00:00"
"1","0","80","2030/12/31 23:59:59","5","10001043","39","11005001","2023/04/17 05:00:00"
"1","94002","30000","2030/12/31 23:59:59","12","10001044","39","11005001","2023/04/17 05:00:00"
"1","90007","500","2030/12/31 23:59:59","2","10001045","39","11005001","2023/04/17 05:00:00"
"1","0","80","2030/12/31 23:59:59","5","10001046","39","14001001","2023/04/17 05:00:00"
"1","94002","80000","2030/12/31 23:59:59","12","10001047","39","14001001","2023/04/17 05:00:00"
"1","20003","2","2030/12/31 23:59:59","2","10001048","39","14001001","2023/04/17 05:00:00"
"1","0","100","2030/12/31 23:59:59","5","10001049","39","14003001","2023/04/17 05:00:00"
"1","94002","140000","2030/12/31 23:59:59","12","10001050","39","14003001","2023/04/17 05:00:00"
"1","22002","4","2030/12/31 23:59:59","2","10001051","39","14003001","2023/04/17 05:00:00"
"1","0","20","2023/04/17 04:59:59","5","10001114","39","11101001","2021/02/09 05:00:00"
"1","20003","2","2023/04/17 04:59:59","2","10001115","39","11101001","2021/02/09 05:00:00"
"1","0","30","2023/04/17 04:59:59","5","10001121","39","11001002","2021/02/09 05:00:00"
"1","94002","30000","2023/04/17 04:59:59","12","10001122","39","11001002","2021/02/09 05:00:00"
"1","23001","6","2023/04/17 04:59:59","2","10001123","39","11001002","2021/02/09 05:00:00"
"1","0","40","2030/12/31 23:59:59","5","10001152","39","11101001","2023/04/17 05:00:00"
"1","20003","2","2030/12/31 23:59:59","2","10001153","39","11101001","2023/04/17 05:00:00"
"1","0","60","2030/12/31 23:59:59","5","10001154","39","11001002","2023/04/17 05:00:00"
"1","94002","30000","2030/12/31 23:59:59","12","10001155","39","11001002","2023/04/17 05:00:00"
"1","23001","6","2030/12/31 23:59:59","2","10001156","39","11001002","2023/04/17 05:00:00"
"40","0","30","2023/04/17 04:59:59","5","10040003","54","11001001","2021/02/09 05:00:00"
"40","94002","40000","2023/04/17 04:59:59","12","10040004","54","11001001","2021/02/09 05:00:00"
"40","91002","10","2023/04/17 04:59:59","8","10040005","54","11001001","2021/02/09 05:00:00"
"40","0","45","2023/04/17 04:59:59","5","10040006","54","11003001","2021/02/09 05:00:00"
"40","20002","6","2023/04/17 04:59:59","2","10040007","54","11003001","2021/02/09 05:00:00"
"40","91002","10","2023/04/17 04:59:59","8","10040008","54","11003001","2021/02/09 05:00:00"
"40","0","20","2023/04/17 04:59:59","5","10040009","54","13002001","2021/02/09 05:00:00"
"40","0","20","2023/04/17 04:59:59","5","10040010","54","18004001","2021/02/09 05:00:00"
"40","0","25","2023/04/17 04:59:59","5","10040011","54","16006001","2021/02/09 05:00:00"
"40","0","25","2023/04/17 04:59:59","5","10040012","54","16007001","2021/02/09 05:00:00"
"40","22001","3","2023/04/17 04:59:59","2","10040013","54","16007001","2021/02/09 05:00:00"
"40","0","30","2023/04/17 04:59:59","5","10040014","54","11004001","2021/02/09 05:00:00"
"40","20002","6","2023/04/17 04:59:59","2","10040015","54","11004001","2021/02/09 05:00:00"
"40","90007","500","2023/04/17 04:59:59","2","10040016","54","11004001","2021/02/09 05:00:00"
"40","0","45","2023/04/17 04:59:59","5","10040017","54","11005001","2021/02/09 05:00:00"
