13d402dfa4917ccda7878f379d2dc9e5c1595035c005ea3a45d7b2b3c67d73a2,289b2b8d3b2b97c7a2a6a890289c6368ba6da4c5df38ed3dbde14f8b513bedc8,aefb932811c3cdc92a976e53308af137efb5a5f9ca403ac111efacdd711c75c6,3633d20e8eac4eadc5423cb2eade904a841da9c78c9203111c71797a47bd4f53,2ed44a778dec1863421950b63f3a077a04caf4162920773b5148b08df2934637,9c65c3032a7731ef1cc73cb1b654bf7cc308c62c990faebb72ddec6d79ba03e2,8033b5f35cfb015a55c32bfd1e33acfe56242d452292bf341c50d2f0a81c2de3,7d71018da3cab20986278f44df56c0b5fa5ea4fdccdd6d7dad711d31b3df14ba,f6a6aa3b27579c870676f1eea6588564a32d3bbffc03f9f8d2b0b808ea914c84,53ede10e613d90da43fed0cbc5782d2d5c4b1b107117878018ba9337ae79194e,701bbcb9f181fb4a0d8b5b97a609c78254f6e80cfc4566da634478f9a96a46c5,551fd1ea12405a6d1ae63e84be7d23178799db5868524f525bfd8d0d8e7f1333,2c680ac3357cb231650ac0e186fcc335380043df89dea41fed169e3472f238d1,b5ee19a8afee555b732db535753c7064c8d5eb682e48ca3dca43142319099a61,e7356d9e95d5fc34d7b9af1a420be9aa3842c8bcd1f93df7091b3d1cad144eff,c0c0dbac4d004297b05b18dd52025c2b9fc3a050e929fa1860422ec0a8ece7ec,936f77774b551559f34858d484aab5e18d5fb857432581c1a0099c7cae3a011c,feefa88b1c94284c914e2094d4f573f57b17f2114422992122caaab651f92ecd,9a405c117275a5e34dbe3d7c5a32b6224eecd1b7e8cb1d84ffb809488850eeb7
"0","35000000000","0","2","0","0","0","0","0","0","0","92417","0","0","abyss_reward_icon_hiseki","90005","0","241716","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92417","0","0","abyss_reward_icon_hiseki","90005","0","241717","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92417","0","0","abyss_reward_icon_hiseki","90005","0","241718","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92417","0","0","abyss_reward_icon_piece_p_heart","140001","0","241719","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92417","0","0","abyss_reward_icon_piece_p_heart","140001","0","241720","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","500","241801","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","1250","241802","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","500","241803","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","1250","241804","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241805","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","1250","241806","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241807","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","3000","241808","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241809","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241810","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92418","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241811","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","3000","241812","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","3000","241813","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92418","0","2","abyss_reward_icon_astralshard","25021","3000","241814","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_hiseki","90005","0","241815","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_hiseki","90005","0","241816","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_hiseki","90005","0","241817","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_hiseki","90005","0","241818","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_piece_p_heart","140001","0","241819","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92418","0","0","abyss_reward_icon_piece_p_heart","140001","0","241820","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","500","241901","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","1250","241902","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","500","241903","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","1250","241904","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241905","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","1250","241906","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241907","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","3000","241908","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241909","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241910","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92419","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","241911","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","3000","241912","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","3000","241913","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92419","0","2","abyss_reward_icon_astralshard","25021","3000","241914","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_hiseki","90005","0","241915","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_hiseki","90005","0","241916","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_hiseki","90005","0","241917","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_hiseki","90005","0","241918","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_piece_p_heart","140001","0","241919","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92419","0","0","abyss_reward_icon_piece_p_heart","140001","0","241920","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242001","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","1250","242002","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242003","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","1250","242004","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242005","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","1250","242006","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242007","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","3000","242008","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242009","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242010","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92420","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242011","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","3000","242012","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","3000","242013","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92420","0","2","abyss_reward_icon_astralshard","25021","3000","242014","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_hiseki","90005","0","242015","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_hiseki","90005","0","242016","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_hiseki","90005","0","242017","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_hiseki","90005","0","242018","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_piece_p_heart","140001","0","242019","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92420","0","0","abyss_reward_icon_piece_p_heart","140001","0","242020","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242101","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","1250","242102","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242103","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","1250","242104","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242105","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","1250","242106","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242107","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","3000","242108","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242109","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242110","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92421","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242111","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","3000","242112","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","3000","242113","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92421","0","2","abyss_reward_icon_astralshard","25021","3000","242114","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_hiseki","90005","0","242115","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_hiseki","90005","0","242116","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_hiseki","90005","0","242117","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_hiseki","90005","0","242118","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_piece_p_heart","140001","0","242119","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92421","0","0","abyss_reward_icon_piece_p_heart","140001","0","242120","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242201","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","1250","242202","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242203","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","1250","242204","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242205","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","1250","242206","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242207","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","3000","242208","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242209","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242210","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92422","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242211","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","3000","242212","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","3000","242213","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92422","0","2","abyss_reward_icon_astralshard","25021","3000","242214","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_hiseki","90005","0","242215","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_hiseki","90005","0","242216","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_hiseki","90005","0","242217","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_hiseki","90005","0","242218","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_piece_p_heart","140001","0","242219","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92422","0","0","abyss_reward_icon_piece_p_heart","140001","0","242220","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242301","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","1250","242302","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242303","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","1250","242304","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242305","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","1250","242306","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242307","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","3000","242308","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242309","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242310","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92423","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242311","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","3000","242312","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","3000","242313","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92423","0","2","abyss_reward_icon_astralshard","25021","3000","242314","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_hiseki","90005","0","242315","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_hiseki","90005","0","242316","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_hiseki","90005","0","242317","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_hiseki","90005","0","242318","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_piece_p_heart","140001","0","242319","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92423","0","0","abyss_reward_icon_piece_p_heart","140001","0","242320","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242401","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","1250","242402","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242403","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","1250","242404","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242405","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","1250","242406","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242407","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","3000","242408","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242409","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242410","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92424","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242411","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","3000","242412","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","3000","242413","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92424","0","2","abyss_reward_icon_astralshard","25021","3000","242414","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_hiseki","90005","0","242415","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_hiseki","90005","0","242416","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_hiseki","90005","0","242417","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_hiseki","90005","0","242418","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_piece_p_heart","140001","0","242419","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92424","0","0","abyss_reward_icon_piece_p_heart","140001","0","242420","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242501","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","1250","242502","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242503","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","1250","242504","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242505","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","1250","242506","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242507","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","3000","242508","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242509","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242510","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92425","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242511","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","3000","242512","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","3000","242513","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92425","0","2","abyss_reward_icon_astralshard","25021","3000","242514","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_hiseki","90005","0","242515","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_hiseki","90005","0","242516","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_hiseki","90005","0","242517","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_hiseki","90005","0","242518","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_piece_p_heart","140001","0","242519","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92425","0","0","abyss_reward_icon_piece_p_heart","140001","0","242520","50"
"25014","1000000000","25021","2","1250","1250","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242601","10"
"25012","2000000000","25011","2","1250","1250","25013","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","1250","242602","500"
"25014","3000000000","25021","2","1250","1250","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","500","242603","10"
"25012","4000000000","25011","2","1250","1250","25013","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","1250","242604","500"
"25014","5000000000","25021","2","1250","1250","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242605","10"
"25012","6000000000","25011","2","1250","1250","25013","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","1250","242606","1000"
"25014","7000000000","25021","2","3000","3000","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242607","10"
"25012","8000000000","25011","2","3000","3000","25013","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","3000","242608","1000"
"25014","9000000000","25021","2","3000","3000","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242609","10"
"25011","10000000000","25021","2","3000","3000","25012","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242610","10"
"25013","12000000000","25021","2","3000","3000","25015","0","2","2","0","92426","0","2","abyss_reward_icon_masterpieces_piece","25102","1000","242611","10"
"25012","16000000000","25011","2","3000","3000","25014","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","3000","242612","1000"
"25014","20000000000","25013","2","3000","3000","25015","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","3000","242613","1000"
"25012","25000000000","25011","2","3000","3000","25013","0","2","2","0","92426","0","2","abyss_reward_icon_astralshard","25021","3000","242614","1000"
"0","30000000000","0","2","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_hiseki","90005","0","242615","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_hiseki","90005","0","242616","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_hiseki","90005","0","242617","30"
"0","50000000000","0","2","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_hiseki","90005","0","242618","50"
"0","60000000000","0","4","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_piece_p_heart","140001","0","242619","50"
"0","70000000000","0","4","0","0","0","0","0","0","0","92426","0","0","abyss_reward_icon_piece_p_heart","140001","0","242620","50"
"25021","1000000000","25202","2","500","1250","25014","25015","2","2","1250","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","10","242701","10"
"25011","2000000000","25021","2","1250","1250","25012","25013","2","2","1250","92427","2","2","abyss_reward_icon_connectpiece_2","25204","500","242702","5"
"25021","3000000000","25202","2","500","1250","25014","25015","2","2","1250","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","20","242703","10"
"25011","4000000000","25021","2","1250","1250","25012","25013","2","2","1250","92427","2","2","abyss_reward_icon_connectpiece_2","25204","500","242704","5"
"25021","5000000000","25206","2","1000","1250","25014","25015","2","2","1250","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","5","242705","10"
"25011","6000000000","25021","2","1250","1250","25012","25013","2","2","1250","92427","2","2","abyss_reward_icon_connectpiece_1","25202","1000","242706","20"
"25021","7000000000","25204","2","1000","3000","25014","25015","2","2","3000","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","10","242707","10"
"25011","8000000000","25021","2","3000","3000","25012","25013","2","2","3000","92427","2","2","abyss_reward_icon_connectpiece_3","25206","1000","242708","5"
"25021","9000000000","25202","2","1000","3000","25014","25015","2","2","3000","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","30","242709","10"
"25021","10000000000","25204","2","1000","3000","25011","25012","2","2","3000","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","20","242710","10"
"25021","12000000000","25206","2","1000","3000","25013","25015","2","2","3000","92427","2","2","abyss_reward_icon_masterpieces_piece","25102","5","242711","10"
"25011","16000000000","25021","2","3000","3000","25012","25014","2","2","3000","92427","2","2","abyss_reward_icon_connectpiece_1","25202","1000","242712","40"
"25013","20000000000","25021","2","3000","3000","25014","25015","2","2","3000","92427","2","2","abyss_reward_icon_connectpiece_2","25204","1000","242713","30"
"25011","25000000000","25021","2","3000","3000","25012","25013","2","2","3000","92427","2","2","abyss_reward_icon_connectpiece_3","25206","1000","242714","5"
"0","30000000000","0","2","0","0","0","0","0","0","0","92427","0","0","abyss_reward_icon_hiseki","90005","0","242715","10"
"0","35000000000","0","2","0","0","0","0","0","0","0","92427","0","0","abyss_reward_icon_hiseki","90005","0","242716","20"
"0","40000000000","0","2","0","0","0","0","0","0","0","92427","0","0","abyss_reward_icon_hiseki","90005","0","242717","30"
