ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81055007","2021/03/26 15:59:59","10055","3","0","2021/03/17 16:00:00","1","6011","10055115","9016","0","0","討伐特別戰鬥的 Boss","81055007","601"
"81055008","2021/03/26 15:59:59","10055","5","0","2021/03/17 16:00:00","1","6011","10055118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81055008","601"
"81056001","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","2930000","6011","10056103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 37070000","81056001","601"
"81056002","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","5860000","6011","10056104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 34140000","81056002","601"
"81056003","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","1","6011","10056105","9016","0","0","完成特別戰鬥的模式1","81056003","601"
"81056004","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","11866000","6011","10056106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 28134000","81056004","601"
"81056005","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","14932000","6011","10056107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 25068000","81056005","601"
"81056006","2021/05/22 15:59:59","10056","2","0","2021/05/04 16:00:00","1","6011","10056108","9016","0","0","完成特別戰鬥的模式2","81056006","601"
"81056007","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","28000000","6011","10056109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 12000000","81056007","601"
"81056008","2021/05/22 15:59:59","10056","1","0","2021/05/04 16:00:00","34000000","6011","10056110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6000000","81056008","601"
"81056009","2021/05/22 15:59:59","10056","3","0","2021/05/04 16:00:00","1","6011","10056111","9016","0","0","討伐特別戰鬥的 Boss","81056009","601"
"81056010","2021/05/22 15:59:59","10056","5","0","2021/05/04 16:00:00","1","6011","10056112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81056010","601"
"81057001","2021/05/28 14:59:59","10057","0","0","2021/05/19 16:00:00","4","6011","10057103","9001","0","0","打倒美食殿堂隊伍的闇影","81057001","601"
"81057002","2021/05/28 14:59:59","10057","1","0","2021/05/19 16:00:00","640000","6011","10057104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3960000","81057002","601"
"81057003","2021/05/28 14:59:59","10057","1","0","2021/05/19 16:00:00","1240000","6011","10057105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3360000","81057003","601"
"81057004","2021/05/28 14:59:59","10057","2","0","2021/05/19 16:00:00","1","6011","10057106","9016","0","0","完成特別戰鬥的模式2","81057004","601"
"81057005","2021/05/28 14:59:59","10057","1","0","2021/05/19 16:00:00","2760000","6011","10057111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1840000","81057005","601"
"81057006","2021/05/28 14:59:59","10057","1","0","2021/05/19 16:00:00","3640000","6011","10057113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 960000","81057006","601"
"81057007","2021/05/28 14:59:59","10057","3","0","2021/05/19 16:00:00","1","6011","10057115","9016","0","0","討伐特別戰鬥的 Boss","81057007","601"
"81057008","2021/05/28 14:59:59","10057","5","0","2021/05/19 16:00:00","1","6011","10057118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81057008","601"
"81058001","2021/06/26 15:59:59","10058","0","0","2021/06/02 16:00:00","35","6011","10058103","9014","0","0","打倒35隻狂野角鹿","81058001","601"
"81058002","2021/06/26 15:59:59","10058","1","0","2021/06/02 16:00:00","1600000","6011","10058104","9018","1","0","將角鹿將軍的 HP 降低至 13400000","81058002","601"
"81058003","2021/06/26 15:59:59","10058","1","0","2021/06/02 16:00:00","3200000","6011","10058105","9018","1","0","將角鹿將軍的 HP 降低至 11800000","81058003","601"
"81058004","2021/06/26 15:59:59","10058","2","0","2021/06/02 16:00:00","1","6011","10058106","9016","0","0","完成特別戰鬥的模式2","81058004","601"
"81058005","2021/06/26 15:59:59","10058","1","0","2021/06/02 16:00:00","8200000","6011","10058107","9018","1","0","將角鹿將軍的 HP 降低至 6800000","81058005","601"
"81058006","2021/06/26 15:59:59","10058","1","0","2021/06/02 16:00:00","11600000","6011","10058108","9018","1","0","將角鹿將軍的 HP 降低至 3400000","81058006","601"
"81058007","2021/06/26 15:59:59","10058","3","0","2021/06/02 16:00:00","1","6011","10058109","9016","0","0","討伐角鹿將軍","81058007","601"
"81058008","2021/06/26 15:59:59","10058","5","0","2021/06/02 16:00:00","1","6011","10058110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","81058008","601"
"81059001","2021/06/26 15:59:59","10059","1","0","2021/06/12 16:00:00","2300000","6011","10059103","9018","1","0","將黑風之精靈的 HP 降低至 25700000","81059001","601"
"81059002","2021/06/26 15:59:59","10059","1","0","2021/06/12 16:00:00","4600000","6011","10059104","9018","1","0","將黑風之精靈的 HP 降低至 23400000","81059002","601"
"81059003","2021/06/26 15:59:59","10059","1","0","2021/06/12 16:00:00","1","6011","10059105","9016","0","0","通過黑風之精靈的MODE1","81059003","601"
"81059004","2021/06/26 15:59:59","10059","0","0","2021/06/12 16:00:00","4","6011","10059106","9001","0","0","打倒可可蘿、優衣的闇影及其餘怪物","81059004","601"
"81059005","2021/06/26 15:59:59","10059","1","0","2021/06/12 16:00:00","14000000","6011","10059111","9018","1","0","將黑風之精靈的 HP 降低至 14000000","81059005","601"
"81059006","2021/06/26 15:59:59","10059","1","0","2021/06/12 16:00:00","21000000","6011","10059113","9018","1","0","將黑風之精靈的 HP 降低至 7000000","81059006","601"
"81059007","2021/06/26 15:59:59","10059","3","0","2021/06/12 16:00:00","1","6011","10059115","9016","0","0","討伐黑風之精靈","81059007","601"
"81059008","2021/06/26 15:59:59","10059","5","0","2021/06/12 16:00:00","1","6011","10059118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","81059008","601"
"81060001","2021/06/27 15:59:59","10060","1","0","2021/06/18 16:00:00","840000","6011","10060103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4860000","81060001","601"
"81060002","2021/06/27 15:59:59","10060","1","0","2021/06/18 16:00:00","1670000","6011","10060104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4030000","81060002","601"
"81060003","2021/06/27 15:59:59","10060","1","0","2021/06/18 16:00:00","1","6011","10060105","9016","0","0","完成特別戰鬥的模式1","81060003","601"
"81060004","2021/06/27 15:59:59","10060","0","0","2021/06/18 16:00:00","2","6011","10060106","9001","0","0","打倒霞與栞的闇影","81060004","601"
"81060005","2021/06/27 15:59:59","10060","1","0","2021/06/18 16:00:00","3570000","6011","10060111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2130000","81060005","601"
"81060006","2021/06/27 15:59:59","10060","1","0","2021/06/18 16:00:00","4640000","6011","10060113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1060000","81060006","601"
"81060007","2021/06/27 15:59:59","10060","3","0","2021/06/18 16:00:00","1","6011","10060115","9016","0","0","討伐特別戰鬥的 Boss","81060007","601"
"81060008","2021/06/27 15:59:59","10060","5","0","2021/06/18 16:00:00","1","6011","10060118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81060008","601"
"81061001","2021/07/23 15:59:59","10061","1","0","2021/07/05 16:00:00","1","6011","10061103","9016","0","0","將MODE1出現的怪物全部打倒","81061001","601"
"81061002","2021/07/23 15:59:59","10061","1","0","2021/07/05 16:00:00","2670000","6011","10061104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 37330000","81061002","601"
"81061003","2021/07/23 15:59:59","10061","1","0","2021/07/05 16:00:00","5340000","6011","10061105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 34660000","81061003","601"
"81061004","2021/07/23 15:59:59","10061","2","0","2021/07/05 16:00:00","1","6011","10061106","9016","0","0","完成特別戰鬥的模式2","81061004","601"
"81061005","2021/07/23 15:59:59","10061","1","0","2021/07/05 16:00:00","18670000","6011","10061111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 21330000","81061005","601"
"81061006","2021/07/23 15:59:59","10061","1","0","2021/07/05 16:00:00","29340000","6011","10061113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10660000","81061006","601"
"81061007","2021/07/23 15:59:59","10061","3","0","2021/07/05 16:00:00","1","6011","10061115","9016","0","0","討伐特別戰鬥的 Boss","81061007","601"
"81061008","2021/07/23 15:59:59","10061","5","0","2021/07/05 16:00:00","1","6011","10061118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81061008","601"
"81062001","2021/08/27 15:59:59","10062","0","0","2021/08/09 16:00:00","3","6011","10062103","9001","0","0","打倒new generations的闇影","81062001","601"
"81062002","2021/08/27 15:59:59","10062","2","0","2021/08/09 16:00:00","1","6011","10062104","9016","0","0","將MODE2出現的怪物全部打倒","81062002","601"
"81062003","2021/08/27 15:59:59","10062","1","0","2021/08/09 16:00:00","480000","6011","10062105","9018","1","0","將喧囂獨角兔的 HP 降低至 1920000","81062003","601"
"81062004","2021/08/27 15:59:59","10062","1","0","2021/08/09 16:00:00","960000","6011","10062106","9018","1","0","將喧囂獨角兔的 HP 降低至 1440000","81062004","601"
"81062005","2021/08/27 15:59:59","10062","1","0","2021/08/09 16:00:00","1440000","6011","10062111","9018","1","0","將喧囂獨角兔的 HP 降低至 960000","81062005","601"
"81062006","2021/08/27 15:59:59","10062","1","0","2021/08/09 16:00:00","1920000","6011","10062113","9018","1","0","將喧囂獨角兔的 HP 降低至 480000","81062006","601"
"81062007","2021/08/27 15:59:59","10062","3","0","2021/08/09 16:00:00","1","6011","10062115","9016","0","0","討伐喧囂獨角兔","81062007","601"
"81062008","2021/08/27 15:59:59","10062","5","0","2021/08/09 16:00:00","1","6011","10062118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","81062008","601"
"81063001","2021/08/27 15:59:59","10063","1","0","2021/08/17 16:00:00","2160000","6011","10063103","9018","1","0","將糾結的盆栽小花的 HP 降低至 13840000","81063001","601"
"81063002","2021/08/27 15:59:59","10063","1","0","2021/08/17 16:00:00","1","6011","10063104","9016","0","0","通過糾結的盆栽小花的MODE1","81063002","601"
"81063003","2021/08/27 15:59:59","10063","1","0","2021/08/17 16:00:00","6240000","6011","10063105","9018","1","0","將糾結的盆栽小花的 HP 降低至 9760000","81063003","601"
"81063004","2021/08/27 15:59:59","10063","1","0","2021/08/17 16:00:00","8160000","6011","10063106","9018","1","0","將糾結的盆栽小花的 HP 降低至 7840000","81063004","601"
"81063005","2021/08/27 15:59:59","10063","2","0","2021/08/17 16:00:00","1","6011","10063111","9016","0","0","通過糾結的盆栽小花的MODE2","81063005","601"
"81063006","2021/08/27 15:59:59","10063","1","0","2021/08/17 16:00:00","13040000","6011","10063113","9018","1","0","將糾結的盆栽小花的 HP 降低至 2960000","81063006","601"
"81063007","2021/08/27 15:59:59","10063","3","0","2021/08/17 16:00:00","1","6011","10063115","9016","0","0","討伐糾結的盆栽小花","81063007","601"
"81063008","2021/08/27 15:59:59","10063","5","0","2021/08/17 16:00:00","1","6011","10063118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","81063008","601"
"81064001","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","3210000","6011","10064103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 25990000","81064001","601"
"81064002","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","6420000","6011","10064104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 22780000","81064002","601"
"81064003","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","1","6011","10064105","9016","0","0","完成特別戰鬥的模式1","81064003","601"
"81064004","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","12260000","6011","10064106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16940000","81064004","601"
"81064005","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","14890000","6011","10064107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 14310000","81064005","601"
"81064006","2021/08/20 15:59:59","10064","2","0","2021/08/02 16:00:00","1","6011","10064108","9016","0","0","完成特別戰鬥的模式2","81064006","601"
"81064007","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","21410000","6011","10064109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7790000","81064007","601"
"81064008","2021/08/20 15:59:59","10064","1","0","2021/08/02 16:00:00","25310000","6011","10064110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3890000","81064008","601"
"81064009","2021/08/20 15:59:59","10064","3","0","2021/08/02 16:00:00","1","6011","10064111","9016","0","0","討伐特別戰鬥的 Boss","81064009","601"
"81064010","2021/08/20 15:59:59","10064","5","0","2021/08/02 16:00:00","1","6011","10064112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81064010","601"
"81065001","2021/07/28 15:59:59","10065","0","0","2021/07/19 16:00:00","4","6011","10065103","9001","0","0","打倒秋乃、珠希、優花梨、美冬的闇影","81065001","601"
"81065002","2021/07/28 15:59:59","10065","1","0","2021/07/19 16:00:00","968000","6011","10065104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7832000","81065002","601"
"81065003","2021/07/28 15:59:59","10065","1","0","2021/07/19 16:00:00","1936000","6011","10065105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6864000","81065003","601"
"81065004","2021/07/28 15:59:59","10065","2","0","2021/07/19 16:00:00","1","6011","10065106","9016","0","0","完成特別戰鬥的模式2","81065004","601"
"81065005","2021/07/28 15:59:59","10065","1","0","2021/07/19 16:00:00","4840000","6011","10065111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3960000","81065005","601"
"81065006","2021/07/28 15:59:59","10065","1","0","2021/07/19 16:00:00","6776000","6011","10065113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2024000","81065006","601"
"81065007","2021/07/28 15:59:59","10065","3","0","2021/07/19 16:00:00","1","6011","10065115","9016","0","0","討伐特別戰鬥的 Boss","81065007","601"
"81065008","2021/07/28 15:59:59","10065","5","0","2021/07/19 16:00:00","1","6011","10065118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81065008","601"
"81066001","2021/09/19 15:59:59","10066","1","0","2021/09/01 16:00:00","706000","6011","10066103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 52294000","81066001","601"
"81066002","2021/09/19 15:59:59","10066","1","0","2021/09/01 16:00:00","1412000","6011","10066104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 51588000","81066002","601"
"81066003","2021/09/19 15:59:59","10066","1","0","2021/09/01 16:00:00","1","6011","10066105","9016","0","0","完成特別戰鬥的模式1","81066003","601"
"81066004","2021/09/19 15:59:59","10066","0","0","2021/09/01 16:00:00","3","6011","10066106","9001","0","0","打倒守門者和祈梨和嘉夜的闇影","81066004","601"
"81066005","2021/09/19 15:59:59","10066","1","0","2021/09/01 16:00:00","18372000","6011","10066107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 34628000","81066005","601"
"81066006","2021/09/19 15:59:59","10066","1","0","2021/09/01 16:00:00","36744000","6011","10066108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16256000","81066006","601"
"81066007","2021/09/19 15:59:59","10066","3","0","2021/09/01 16:00:00","1","6011","10066109","9016","0","0","討伐特別戰鬥的 Boss","81066007","601"
"81066008","2021/09/19 15:59:59","10066","5","0","2021/09/01 16:00:00","1","6011","10066110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81066008","601"
"81067001","2021/09/26 15:59:59","10067","0","0","2021/09/17 16:00:00","4","6011","10067103","9001","0","0","打倒莉瑪、真陽、鈴、栞的闇影","81067001","601"
"81067002","2021/09/26 15:59:59","10067","1","0","2021/09/17 16:00:00","917000","6011","10067104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7683000","81067002","601"
"81067003","2021/09/26 15:59:59","10067","1","0","2021/09/17 16:00:00","1835000","6011","10067105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6765000","81067003","601"
"81067004","2021/09/26 15:59:59","10067","2","0","2021/09/17 16:00:00","1","6011","10067106","9016","0","0","完成特別戰鬥的模式2","81067004","601"
"81067005","2021/09/26 15:59:59","10067","1","0","2021/09/17 16:00:00","4700000","6011","10067111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3900000","81067005","601"
"81067006","2021/09/26 15:59:59","10067","1","0","2021/09/17 16:00:00","6650000","6011","10067113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1950000","81067006","601"
"81067007","2021/09/26 15:59:59","10067","3","0","2021/09/17 16:00:00","1","6011","10067115","9016","0","0","討伐特別戰鬥的 Boss","81067007","601"
"81067008","2021/09/26 15:59:59","10067","5","0","2021/09/17 16:00:00","1","6011","10067118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81067008","601"
"81068001","2021/10/19 15:59:59","10068","1","0","2021/10/01 16:00:00","7400000","6011","10068103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 42600000","81068001","601"
"81068002","2021/10/19 15:59:59","10068","1","0","2021/10/01 16:00:00","14700000","6011","10068104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 35300000","81068002","601"
"81068003","2021/10/19 15:59:59","10068","1","0","2021/10/01 16:00:00","1","6011","10068105","9016","0","0","完成特別戰鬥的模式1","81068003","601"
"81068004","2021/10/19 15:59:59","10068","0","0","2021/10/01 16:00:00","3","6011","10068106","9001","0","0","打倒碧、美冬、珠希的闇影","81068004","601"
"81068005","2021/10/19 15:59:59","10068","1","0","2021/10/01 16:00:00","31440000","6011","10068107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 18560000","81068005","601"
"81068006","2021/10/19 15:59:59","10068","1","0","2021/10/01 16:00:00","40700000","6011","10068108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 9300000","81068006","601"
"81068007","2021/10/19 15:59:59","10068","3","0","2021/10/01 16:00:00","1","6011","10068109","9016","0","0","討伐特別戰鬥的 Boss","81068007","601"
"81068008","2021/10/19 15:59:59","10068","5","0","2021/10/01 16:00:00","1","6011","10068110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81068008","601"
"81069001","2021/10/27 15:59:59","10069","1","0","2021/10/18 16:00:00","855000","6011","10069103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7695000","81069001","601"
"81069002","2021/10/27 15:59:59","10069","1","0","2021/10/18 16:00:00","1625000","6011","10069104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6925000","81069002","601"
"81069003","2021/10/27 15:59:59","10069","1","0","2021/10/18 16:00:00","1","6011","10069105","9016","0","0","完成特別戰鬥的模式1","81069003","601"
"81069004","2021/10/27 15:59:59","10069","0","0","2021/10/18 16:00:00","3","6011","10069106","9001","0","0","打倒璃乃、步未、日和的闇影","81069004","601"
"81069005","2021/10/27 15:59:59","10069","1","0","2021/10/18 16:00:00","4446000","6011","10069111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4104000","81069005","601"
"81069006","2021/10/27 15:59:59","10069","1","0","2021/10/18 16:00:00","6498000","6011","10069113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2052000","81069006","601"
"81069007","2021/10/27 15:59:59","10069","3","0","2021/10/18 16:00:00","1","6011","10069115","9016","0","0","討伐特別戰鬥的 Boss","81069007","601"
"81069008","2021/10/27 15:59:59","10069","5","0","2021/10/18 16:00:00","1","6011","10069118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81069008","601"
"81070001","2021/11/19 15:59:59","10070","1","0","2021/11/01 16:00:00","1","6011","10070101","9016","0","0","完成特別戰鬥的模式1","81070001","601"
"81070002","2021/11/19 15:59:59","10070","2","0","2021/11/01 16:00:00","1","6011","10070102","9016","0","0","完成特別戰鬥的模式2","81070002","601"
"81070003","2021/11/19 15:59:59","10070","0","0","2021/11/01 16:00:00","40","6011","10070103","9020","1","0","把留到暑假最後一天的作業寫到40％吧","81070003","601"
"81070004","2021/11/19 15:59:59","10070","0","0","2021/11/01 16:00:00","70","6011","10070104","9020","1","0","把留到暑假最後一天的作業寫到70％吧","81070004","601"
"81070005","2021/11/19 15:59:59","10070","3","0","2021/11/01 16:00:00","1","6011","10070105","9016","0","0","把留到暑假最後一天的作業寫完吧","81070005","601"
"81070006","2021/11/19 15:59:59","10070","5","0","2021/11/01 16:00:00","1","6011","10070106","9015","0","0","在5次以內，通過EXHIBITION或特別戰鬥","81070006","601"
"81071001","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","1200000","6011","10071103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11300000","81071001","601"
"81071002","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","2400000","6011","10071104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10100000","81071002","601"
"81071003","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","1","6011","10071105","9016","0","0","完成特別戰鬥的模式1","81071003","601"
"81071004","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","4700000","6011","10071106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7800000","81071004","601"
"81071005","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","5900000","6011","10071107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6600000","81071005","601"
"81071006","2021/11/27 15:59:59","10071","2","0","2021/11/18 16:00:00","1","6011","10071108","9016","0","0","完成特別戰鬥的模式2","81071006","601"
"81071007","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","8900000","6011","10071109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3600000","81071007","601"
"81071008","2021/11/27 15:59:59","10071","1","0","2021/11/18 16:00:00","10700000","6011","10071110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1800000","81071008","601"
"81071009","2021/11/27 15:59:59","10071","3","0","2021/11/18 16:00:00","1","6011","10071111","9016","0","0","討伐特別戰鬥的 Boss","81071009","601"
"81071010","2021/11/27 15:59:59","10071","5","0","2021/11/18 16:00:00","1","6011","10071112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81071010","601"
"81072001","2021/12/20 15:59:59","10072","0","0","2021/12/02 16:00:00","30","6011","10072101","9014","0","0","打倒30隻歌唱水母","81072001","601"
"81072002","2021/12/20 15:59:59","10072","0","0","2021/12/02 16:00:00","3","6011","10072102","9001","0","0","打倒慈樂之音的闇影","81072002","601"
"81072003","2021/12/20 15:59:59","10072","1","0","2021/12/02 16:00:00","16000000","6011","10072103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 32000000","81072003","601"
"81072004","2021/12/20 15:59:59","10072","1","0","2021/12/02 16:00:00","32000000","6011","10072104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16000000","81072004","601"
"81072005","2021/12/20 15:59:59","10072","3","0","2021/12/02 16:00:00","1","6011","10072105","9016","0","0","討伐特別戰鬥的 Boss","81072005","601"
"81072006","2021/12/20 15:59:59","10072","5","0","2021/12/02 16:00:00","1","6011","10072106","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81072006","601"
"81073001","2021/12/26 15:59:59","10073","1","0","2021/12/17 16:00:00","1170000","6011","10073103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7630000","81073001","601"
"81073002","2021/12/26 15:59:59","10073","1","0","2021/12/17 16:00:00","2350000","6011","10073104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6450000","81073002","601"
"81073003","2021/12/26 15:59:59","10073","1","0","2021/12/17 16:00:00","1","6011","10073105","9016","0","0","完成特別戰鬥的模式1","81073003","601"
"81073004","2021/12/26 15:59:59","10073","2","0","2021/12/17 16:00:00","1","6011","10073106","9016","0","0","將MODE2出現的怪物全部打倒","81073004","601"
"81073005","2021/12/26 15:59:59","10073","1","0","2021/12/17 16:00:00","5280000","6011","10073111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3520000","81073005","601"
"81073006","2021/12/26 15:59:59","10073","1","0","2021/12/17 16:00:00","7040000","6011","10073113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1760000","81073006","601"
"81073007","2021/12/26 15:59:59","10073","3","0","2021/12/17 16:00:00","1","6011","10073115","9016","0","0","討伐特別戰鬥的 Boss","81073007","601"
"81073008","2021/12/26 15:59:59","10073","5","0","2021/12/17 16:00:00","1","6011","10073118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81073008","601"
"81074001","2022/01/21 15:59:59","10074","0","0","2022/01/03 16:00:00","4","6011","10074101","9001","0","0","打倒深月、雪的闇影及其餘怪物","81074001","601"
"81074002","2022/01/21 15:59:59","10074","0","0","2022/01/03 16:00:00","40","6011","10074102","9014","0","0","打倒40隻目標體","81074002","601"
"81074003","2022/01/21 15:59:59","10074","1","0","2022/01/03 16:00:00","14500000","6011","10074103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 29000000","81074003","601"
"81074004","2022/01/21 15:59:59","10074","1","0","2022/01/03 16:00:00","29000000","6011","10074104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 14500000","81074004","601"
"81074005","2022/01/21 15:59:59","10074","3","0","2022/01/03 16:00:00","1","6011","10074105","9016","0","0","討伐特別戰鬥的 Boss","81074005","601"
"81074006","2022/01/21 15:59:59","10074","5","0","2022/01/03 16:00:00","1","6011","10074106","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81074006","601"
"81075001","2022/01/28 15:59:59","10075","1","0","2022/01/19 16:00:00","1200000","6011","10075103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11400000","81075001","601"
"81075002","2022/01/28 15:59:59","10075","1","0","2022/01/19 16:00:00","2400000","6011","10075104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10200000","81075002","601"
"81075003","2022/01/28 15:59:59","10075","1","0","2022/01/19 16:00:00","1","6011","10075105","9016","0","0","完成特別戰鬥的模式1","81075003","601"
"81075004","2022/01/28 15:59:59","10075","0","0","2022/01/19 16:00:00","2","6011","10075106","9001","0","0","打倒依里與茜里的闇影","81075004","601"
