6f3187530c0b05ec98de4fae7341446a792a5a4e8235d9b10bd842ac0377a102,e31755e3d051cb14e036e2591ca20dbbd1c751f5cce26b55614d88af7c1f1507,fbc83c3aa195bc84eb8fda267d523e3cacc6634eceb0b4c5a26fd2556e95a5dc,90a2c203dab3daa8349c51ec135fe7a9bc34b4935d785aa8e6f76afc11e01e5c,6d831d052028063aa670c9327476ddfecd462830c5ff628126d48b073bbba42a,bdaa974b79b5b86ed9adec8ffba212761431d0626cc2bd6573df066b89fe9058,5e7d6a9256256cf54aab3971833013c3fccfed9a806f537fe1262b9fb31c26ef,adbab921a24a6d277d927c62daf168fde0e49fff2aad1adbfa7377361fd6d2bb,ec77bffcb0e3f376336ca11de5a67c0a33de73be4f230d6e08c156ded66c59d4,12133bb8fc5daac5734b714af8e3dac91084549d0782871a4cbac01f7786dc89,a8e28eaa6f5120058bc677cfdd07779c45a3b43c4d9dad7d6beeee78a453e9d6,2b29e58532bfde3f01fae17d8443273b85b935bc2dbedddc3b5fbf360cb7fc49,24131b9643988ec0c5be93eff8a34d397d0247756431a6305dd33d64e72e932c,0eadd7c6d5e10666cc2f6a7e6c2899b39746a41de7b18b0e42ebac7647186483,a67b164d246aea5038103f3aabee88a052502d16ab10ee6682fee25acad849a7,43b4bfdac57c333e6f369745d4104057286ef581e10620fc8cb5c7fb05d2c567,295a4ae1aeb2f26b193ac8eb0f47b13349b44deb4e55a904573a7592ae71941b,12472dd9c9c47038319e3897a34badedd0257963aed21e3d1de6bf74273b4e01,1bc4e82ad5717d7c5695b4cf42b3c33aa785c8733c1170f04e5b882c547dfd9b,7f41f9b8e4f451cae286e8eff81b9a0458614356e806949bf6e01c6860676818,cfc1885a5aad64b762c9aaee99280d505a069d26f4c2ddabc5390527da15ba02
"0","2","3","0","94002","22003","0","0","0","22002","2","1","259","12","40","500000","8","0","0","3","1039"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","260","12","60","750000","12","0","0","4","1039"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","261","12","80","1000000","16","0","0","5","1039"
"0","0","1","0","94002","0","0","0","0","0","0","1","262","12","0","10000","0","0","0","1","1040"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","263","12","20","250000","4","0","0","2","1040"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","264","12","40","500000","8","0","0","3","1040"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","265","12","60","750000","12","0","0","4","1040"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","266","12","80","1000000","16","0","0","5","1040"
"0","0","1","0","94002","0","0","0","0","0","0","1","267","12","0","10000","0","0","0","1","1041"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","268","12","20","250000","4","0","0","2","1041"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","269","12","40","500000","8","0","0","3","1041"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","270","12","60","750000","12","0","0","4","1041"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","271","12","80","1000000","16","0","0","5","1041"
"0","0","1","0","94002","0","0","0","0","0","0","1","272","12","0","10000","0","0","0","1","1042"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","273","12","20","250000","4","0","0","2","1042"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","274","12","40","500000","8","0","0","3","1042"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","275","12","60","750000","12","0","0","4","1042"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","276","12","80","1000000","16","0","0","5","1042"
"0","0","1","0","94002","0","0","0","0","0","0","1","277","12","0","10000","0","0","0","1","1043"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","278","12","20","250000","4","0","0","2","1043"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","279","12","40","500000","8","0","0","3","1043"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","280","12","60","750000","12","0","0","4","1043"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","281","12","80","1000000","16","0","0","5","1043"
"0","0","1","0","94002","0","0","0","0","0","0","1","282","12","0","10000","0","0","0","1","1044"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","283","12","20","250000","4","0","0","2","1044"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","284","12","40","500000","8","0","0","3","1044"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","285","12","60","750000","12","0","0","4","1044"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","286","12","80","1000000","16","0","0","5","1044"
"0","0","1","0","94002","0","0","0","0","0","0","1","287","12","0","10000","0","0","0","1","1045"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","288","12","20","250000","4","0","0","2","1045"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","289","12","40","500000","8","0","0","3","1045"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","290","12","60","750000","12","0","0","4","1045"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","291","12","80","1000000","16","0","0","5","1045"
"0","0","1","0","94002","0","0","0","0","0","0","1","292","12","0","10000","0","0","0","1","1046"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","293","12","20","250000","4","0","0","2","1046"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","294","12","40","500000","8","0","0","3","1046"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","295","12","60","750000","12","0","0","4","1046"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","296","12","80","1000000","16","0","0","5","1046"
"0","0","1","0","94002","0","0","0","0","0","0","1","297","12","0","10000","0","0","0","1","1047"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","298","12","20","250000","4","0","0","2","1047"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","299","12","40","500000","8","0","0","3","1047"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","300","12","60","750000","12","0","0","4","1047"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","301","12","80","1000000","16","0","0","5","1047"
"0","0","1","0","94002","0","0","0","0","0","0","1","302","12","0","10000","0","0","0","1","1048"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","303","12","20","250000","4","0","0","2","1048"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","304","12","40","500000","8","0","0","3","1048"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","305","12","60","750000","12","0","0","4","1048"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","306","12","80","1000000","16","0","0","5","1048"
"0","0","1","0","94002","0","0","0","0","0","0","1","307","12","0","10000","0","0","0","1","1049"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","308","12","20","250000","4","0","0","2","1049"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","309","12","40","500000","8","0","0","3","1049"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","310","12","60","750000","12","0","0","4","1049"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","311","12","80","1000000","16","0","0","5","1049"
"0","0","1","0","94002","0","0","0","0","0","0","1","312","12","0","10000","0","0","0","1","1050"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","313","12","20","250000","4","0","0","2","1050"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","314","12","40","500000","8","0","0","3","1050"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","315","12","60","750000","12","0","0","4","1050"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","316","12","80","1000000","16","0","0","5","1050"
"0","0","1","0","94002","0","0","0","0","0","0","1","317","12","0","10000","0","0","0","1","1051"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","318","12","20","250000","4","0","0","2","1051"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","319","12","40","500000","8","0","0","3","1051"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","320","12","60","750000","12","0","0","4","1051"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","321","12","80","1000000","16","0","0","5","1051"
"0","0","1","0","94002","0","0","0","0","0","0","1","322","12","0","10000","0","0","0","1","1052"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","323","12","20","250000","4","0","0","2","1052"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","324","12","40","500000","8","0","0","3","1052"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","325","12","60","750000","12","0","0","4","1052"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","326","12","80","1000000","16","0","0","5","1052"
"0","0","1","0","94002","0","0","0","0","0","0","1","327","12","0","10000","0","0","0","1","1053"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","328","12","20","250000","4","0","0","2","1053"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","329","12","40","500000","8","0","0","3","1053"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","330","12","60","750000","12","0","0","4","1053"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","331","12","80","1000000","16","0","0","5","1053"
"0","0","1","0","94002","0","0","0","0","0","0","1","332","12","0","10000","0","0","0","1","1054"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","333","12","20","250000","4","0","0","2","1054"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","334","12","40","500000","8","0","0","3","1054"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","335","12","60","750000","12","0","0","4","1054"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","336","12","80","1000000","16","0","0","5","1054"
"0","0","1","0","94002","0","0","0","0","0","0","1","337","12","0","10000","0","0","0","1","1055"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","338","12","20","250000","4","0","0","2","1055"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","339","12","40","500000","8","0","0","3","1055"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","340","12","60","750000","12","0","0","4","1055"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","341","12","80","1000000","16","0","0","5","1055"
"0","0","1","0","94002","0","0","0","0","0","0","1","342","12","0","10000","0","0","0","1","1056"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","343","12","20","250000","4","0","0","2","1056"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","344","12","40","500000","8","0","0","3","1056"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","345","12","60","750000","12","0","0","4","1056"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","346","12","80","1000000","16","0","0","5","1056"
"0","0","1","0","94002","0","0","0","0","0","0","1","347","12","0","10000","0","0","0","1","1057"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","348","12","20","250000","4","0","0","2","1057"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","349","12","40","500000","8","0","0","3","1057"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","350","12","60","750000","12","0","0","4","1057"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","351","12","80","1000000","16","0","0","5","1057"
"0","0","1","0","94002","0","0","0","0","0","0","1","352","12","0","10000","0","0","0","1","1058"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","353","12","20","250000","4","0","0","2","1058"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","354","12","40","500000","8","0","0","3","1058"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","355","12","60","750000","12","0","0","4","1058"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","356","12","80","1000000","16","0","0","5","1058"
"0","0","1","0","94002","0","0","0","0","0","0","1","357","12","0","10000","0","0","0","1","1059"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","358","12","20","250000","4","0","0","2","1059"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","359","12","40","500000","8","0","0","3","1059"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","360","12","60","750000","12","0","0","4","1059"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","361","12","80","1000000","16","0","0","5","1059"
"0","0","1","0","94002","0","0","0","0","0","0","1","362","12","0","10000","0","0","0","1","1060"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","363","12","20","250000","4","0","0","2","1060"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","364","12","40","500000","8","0","0","3","1060"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","365","12","60","750000","12","0","0","4","1060"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","366","12","80","1000000","16","0","0","5","1060"
"0","0","1","0","94002","0","0","0","0","0","0","1","367","12","0","10000","0","0","0","1","1061"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","368","12","20","250000","4","0","0","2","1061"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","369","12","40","500000","8","0","0","3","1061"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","370","12","60","750000","12","0","0","4","1061"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","371","12","80","1000000","16","0","0","5","1061"
"0","0","1","0","94002","0","0","0","0","0","0","1","372","12","0","10000","0","0","0","1","1063"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","373","12","20","250000","4","0","0","2","1063"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","374","12","40","500000","8","0","0","3","1063"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","375","12","60","750000","12","0","0","4","1063"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","376","12","80","1000000","16","0","0","5","1063"
"0","0","1","0","94002","0","0","0","0","0","0","1","377","12","0","10000","0","0","0","1","1064"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","378","12","20","250000","4","0","0","2","1064"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","379","12","40","500000","8","0","0","3","1064"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","380","12","60","750000","12","0","0","4","1064"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","381","12","80","1000000","16","0","0","5","1064"
"0","0","1","0","94002","0","0","0","0","0","0","1","382","12","0","10000","0","0","0","1","1065"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","383","12","20","250000","4","0","0","2","1065"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","384","12","40","500000","8","0","0","3","1065"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","385","12","60","750000","12","0","0","4","1065"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","386","12","80","1000000","16","0","0","5","1065"
"0","0","1","0","94002","0","0","0","0","0","0","1","387","12","0","10000","0","0","0","1","1066"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","388","12","20","250000","4","0","0","2","1066"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","389","12","40","500000","8","0","0","3","1066"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","390","12","60","750000","12","0","0","4","1066"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","391","12","80","1000000","16","0","0","5","1066"
"0","0","1","0","94002","0","0","0","0","0","0","1","392","12","0","10000","0","0","0","1","1067"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","393","12","20","250000","4","0","0","2","1067"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","394","12","40","500000","8","0","0","3","1067"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","395","12","60","750000","12","0","0","4","1067"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","396","12","80","1000000","16","0","0","5","1067"
"0","0","1","0","94002","0","0","0","0","0","0","1","397","12","0","10000","0","0","0","1","1068"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","398","12","20","250000","4","0","0","2","1068"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","399","12","40","500000","8","0","0","3","1068"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","400","12","60","750000","12","0","0","4","1068"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","401","12","80","1000000","16","0","0","5","1068"
"0","0","1","0","94002","0","0","0","0","0","0","1","402","12","0","10000","0","0","0","1","1069"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","403","12","20","250000","4","0","0","2","1069"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","404","12","40","500000","8","0","0","3","1069"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","405","12","60","750000","12","0","0","4","1069"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","406","12","80","1000000","16","0","0","5","1069"
"0","0","1","0","94002","0","0","0","0","0","0","1","407","12","0","10000","0","0","0","1","1070"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","408","12","20","250000","4","0","0","2","1070"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","409","12","40","500000","8","0","0","3","1070"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","410","12","60","750000","12","0","0","4","1070"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","411","12","80","1000000","16","0","0","5","1070"
"0","0","1","0","94002","0","0","0","0","0","0","1","412","12","0","10000","0","0","0","1","1071"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","413","12","20","250000","4","0","0","2","1071"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","414","12","40","500000","8","0","0","3","1071"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","415","12","60","750000","12","0","0","4","1071"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","416","12","80","1000000","16","0","0","5","1071"
"0","0","1","0","94002","0","0","0","0","0","0","1","417","12","0","10000","0","0","0","1","1072"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","418","12","20","250000","4","0","0","2","1072"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","419","12","40","500000","8","0","0","3","1072"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","420","12","60","750000","12","0","0","4","1072"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","421","12","80","1000000","16","0","0","5","1072"
"0","0","1","0","94002","0","0","0","0","0","0","1","422","12","0","10000","0","0","0","1","1073"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","423","12","20","250000","4","0","0","2","1073"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","424","12","40","500000","8","0","0","3","1073"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","425","12","60","750000","12","0","0","4","1073"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","426","12","80","1000000","16","0","0","5","1073"
"0","0","1","0","94002","0","0","0","0","0","0","1","427","12","0","10000","0","0","0","1","1074"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","428","12","20","250000","4","0","0","2","1074"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","429","12","40","500000","8","0","0","3","1074"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","430","12","60","750000","12","0","0","4","1074"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","431","12","80","1000000","16","0","0","5","1074"
"0","0","1","0","94002","0","0","0","0","0","0","1","432","12","0","10000","0","0","0","1","1075"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","433","12","20","250000","4","0","0","2","1075"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","434","12","40","500000","8","0","0","3","1075"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","435","12","60","750000","12","0","0","4","1075"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","436","12","80","1000000","16","0","0","5","1075"
"0","0","1","0","94002","0","0","0","0","0","0","1","437","12","0","10000","0","0","0","1","1076"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","438","12","20","250000","4","0","0","2","1076"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","439","12","40","500000","8","0","0","3","1076"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","440","12","60","750000","12","0","0","4","1076"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","441","12","80","1000000","16","0","0","5","1076"
"0","0","1","0","94002","0","0","0","0","0","0","1","442","12","0","10000","0","0","0","1","1077"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","443","12","20","250000","4","0","0","2","1077"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","444","12","40","500000","8","0","0","3","1077"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","445","12","60","750000","12","0","0","4","1077"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","446","12","80","1000000","16","0","0","5","1077"
"0","0","1","0","94002","0","0","0","0","0","0","1","447","12","0","10000","0","0","0","1","1078"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","448","12","20","250000","4","0","0","2","1078"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","449","12","40","500000","8","0","0","3","1078"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","450","12","60","750000","12","0","0","4","1078"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","451","12","80","1000000","16","0","0","5","1078"
"0","0","1","0","94002","0","0","0","0","0","0","1","452","12","0","10000","0","0","0","1","1079"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","453","12","20","250000","4","0","0","2","1079"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","454","12","40","500000","8","0","0","3","1079"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","455","12","60","750000","12","0","0","4","1079"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","456","12","80","1000000","16","0","0","5","1079"
"0","0","1","0","94002","0","0","0","0","0","0","1","457","12","0","10000","0","0","0","1","1080"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","458","12","20","250000","4","0","0","2","1080"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","459","12","40","500000","8","0","0","3","1080"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","460","12","60","750000","12","0","0","4","1080"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","461","12","80","1000000","16","0","0","5","1080"
"0","0","1","0","94002","0","0","0","0","0","0","1","462","12","0","10000","0","0","0","1","1081"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","463","12","20","250000","4","0","0","2","1081"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","464","12","40","500000","8","0","0","3","1081"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","465","12","60","750000","12","0","0","4","1081"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","466","12","80","1000000","16","0","0","5","1081"
"0","0","1","0","94002","0","0","0","0","0","0","1","467","12","0","10000","0","0","0","1","1082"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","468","12","20","250000","4","0","0","2","1082"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","469","12","40","500000","8","0","0","3","1082"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","470","12","60","750000","12","0","0","4","1082"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","471","12","80","1000000","16","0","0","5","1082"
"0","0","1","0","94002","0","0","0","0","0","0","1","472","12","0","10000","0","0","0","1","1083"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","473","12","20","250000","4","0","0","2","1083"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","474","12","40","500000","8","0","0","3","1083"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","475","12","60","750000","12","0","0","4","1083"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","476","12","80","1000000","16","0","0","5","1083"
"0","0","1","0","94002","0","0","0","0","0","0","1","477","12","0","10000","0","0","0","1","1084"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","478","12","20","250000","4","0","0","2","1084"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","479","12","40","500000","8","0","0","3","1084"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","480","12","60","750000","12","0","0","4","1084"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","481","12","80","1000000","16","0","0","5","1084"
"0","0","1","0","94002","0","0","0","0","0","0","1","482","12","0","10000","0","0","0","1","1085"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","483","12","20","250000","4","0","0","2","1085"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","484","12","40","500000","8","0","0","3","1085"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","485","12","60","750000","12","0","0","4","1085"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","486","12","80","1000000","16","0","0","5","1085"
"0","0","1","0","94002","0","0","0","0","0","0","1","487","12","0","10000","0","0","0","1","1086"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","488","12","20","250000","4","0","0","2","1086"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","489","12","40","500000","8","0","0","3","1086"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","490","12","60","750000","12","0","0","4","1086"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","491","12","80","1000000","16","0","0","5","1086"
"0","0","1","0","94002","0","0","0","0","0","0","1","492","12","0","10000","0","0","0","1","1087"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","493","12","20","250000","4","0","0","2","1087"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","494","12","40","500000","8","0","0","3","1087"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","495","12","60","750000","12","0","0","4","1087"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","496","12","80","1000000","16","0","0","5","1087"
"0","0","1","0","94002","0","0","0","0","0","0","1","497","12","0","10000","0","0","0","1","1088"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","498","12","20","250000","4","0","0","2","1088"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","499","12","40","500000","8","0","0","3","1088"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","500","12","60","750000","12","0","0","4","1088"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","501","12","80","1000000","16","0","0","5","1088"
"0","0","1","0","94002","0","0","0","0","0","0","1","502","12","0","10000","0","0","0","1","1089"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","503","12","20","250000","4","0","0","2","1089"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","504","12","40","500000","8","0","0","3","1089"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","505","12","60","750000","12","0","0","4","1089"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","506","12","80","1000000","16","0","0","5","1089"
"0","0","1","0","94002","0","0","0","0","0","0","1","507","12","0","10000","0","0","0","1","1090"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","508","12","20","250000","4","0","0","2","1090"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","509","12","40","500000","8","0","0","3","1090"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","510","12","60","750000","12","0","0","4","1090"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","511","12","80","1000000","16","0","0","5","1090"
"0","0","1","0","94002","0","0","0","0","0","0","1","512","12","0","10000","0","0","0","1","1091"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","513","12","20","250000","4","0","0","2","1091"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","514","12","40","500000","8","0","0","3","1091"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","515","12","60","750000","12","0","0","4","1091"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","516","12","80","1000000","16","0","0","5","1091"
"0","0","1","0","94002","0","0","0","0","0","0","1","517","12","0","10000","0","0","0","1","1092"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","518","12","20","250000","4","0","0","2","1092"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","519","12","40","500000","8","0","0","3","1092"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","520","12","60","750000","12","0","0","4","1092"
"0","2","-1","0","94002","22003","0","0","0","22002","2","1","521","12","80","1000000","16","0","0","5","1092"
"0","0","1","0","94002","0","0","0","0","0","0","1","522","12","0","10000","0","0","0","1","1093"
"0","2","2","0","94002","22003","0","0","0","22002","2","1","523","12","20","250000","4","0","0","2","1093"
"0","2","3","0","94002","22003","0","0","0","22002","2","1","524","12","40","500000","8","0","0","3","1093"
"0","2","4","0","94002","22003","0","0","0","22002","2","1","525","12","60","750000","12","0","0","4","1093"
