586cadd74f9f51c6d6181925ab6ae7fa96ea0da21fa4fbbc0fcc933b9a2de0bf,1f146b7f81b207a565c4cef42901de5e78e9e3e3bea4841ebd251373830659ff,08ec45b7da51527fdbf6f53525987b23245cec23fdc0e17554048f04e0978249,5e43b83bf30e9be64ce8b082716e429fb9b5f54ef958daeede02d3d3dda803ef,b4f501dbd4f6239f0237fe058a529bbbda8386fb7a3662e722941337d062260c,823db228ff8aca7810a8374862ff534f122606276d859609dcf218972bb37017,f23255806a9a26cf5a7880ffe3cdb4bd061c6e807b6568f688e03fe0a36e1291,0e1c43948ca3063c2614e295cbb9812369ee4b66aba06282d3e910d882f6a606,e2fde2d8c70ec5b2eadef1af79a21846c47ab84f34fa84e21eb151ac5dc864df,2c60e5bbd4f3bf62c0136f0ab6d059ce5084069ee8b969655ccc974354319422,23b1748a43c64fa1bc3c22d14a517c179f0d41457815081bcc9ac479240edd3b,88f252c66937525e817359d8cb2af6e28d5a318be5491256183644871ea8071b
"1001","10","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071003","0","10071","5044423","100901","0","0"
"1001","20","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071004","0","10071","5044424","101301","0","0"
"1001","30","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071005","0","10071","5044425","105601","0","0"
"1003","2","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071006","0","10071","5044426","105601","0","0"
"1003","3","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071007","0","10071","5044427","100901","0","0"
"1003","4","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071008","0","10071","5044428","101301","0","0"
"1003","5","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071009","0","10071","5044429","105601","0","0"
"1003","6","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071010","0","10071","5044430","101301","0","0"
"1003","8","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071011","0","10071","5044431","105601","0","0"
"1003","2","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071012","5044001","10071","5044406","113101","1","0"
"1003","3","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071013","5044001","10071","5044407","113201","1","0"
"1003","4","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071014","5044001","10071","5044408","113301","1","0"
"1003","5","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071015","5044001","10071","5044409","113101","1","0"
"1003","6","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071016","5044001","10071","5044410","113301","1","0"
"1003","8","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071017","5044001","10071","5044411","113101","1","0"
"1002","1007103","1","2021/11/18 16:00:00","2021/11/25 15:59:59","10071018","5044001","10071","5044402","113201","1","0"
"1001","10","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071019","5044001","10071","5044403","113201","1","0"
"1001","20","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071020","5044001","10071","5044404","113301","1","0"
"1001","30","0","2021/11/18 16:00:00","2021/11/25 15:59:59","10071021","5044001","10071","5044405","113101","1","0"
"1004","117401","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072001","0","10072","5072401","117401","0","0"
"1002","1007203","1","2021/12/02 16:00:00","2021/12/16 15:59:59","10072002","0","10072","5072402","117201","0","0"
"1001","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072003","0","10072","5072403","117201","0","0"
"1001","20","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072004","0","10072","5072404","117401","0","0"
"1001","30","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072005","0","10072","5072405","117301","0","0"
"1003","2","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072006","0","10072","5072406","117201","0","0"
"1003","4","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072007","0","10072","5072407","117301","0","0"
"1003","7","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072008","0","10072","5072408","117401","0","0"
"1003","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072009","0","10072","5072409","117301","0","0"
"1003","13","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072010","0","10072","5072410","117201","0","0"
"1003","15","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072011","0","10072","5072411","117201","0","0"
"1002","1007203","1","2021/12/02 16:00:00","2021/12/16 15:59:59","10072013","5072004","10072","5072422","117201","1","0"
"1001","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072014","5072004","10072","5072423","117201","1","0"
"1001","20","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072015","5072004","10072","5072424","117401","1","0"
"1001","30","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072016","5072004","10072","5072425","117301","1","0"
"1003","2","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072017","5072004","10072","5072426","117201","1","0"
"1003","4","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072018","5072004","10072","5072427","117301","1","0"
"1003","7","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072019","5072004","10072","5072428","117401","1","0"
"1003","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072020","5072004","10072","5072429","117301","1","0"
"1003","13","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072021","5072004","10072","5072430","117201","1","0"
"1003","15","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072022","5072004","10072","5072431","117201","1","0"
"1002","1007203","1","2021/12/02 16:00:00","2021/12/16 15:59:59","10072023","5072006","10072","5072442","117201","1","0"
"1001","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072024","5072006","10072","5072443","117201","1","0"
"1001","20","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072025","5072006","10072","5072444","117401","1","0"
"1001","30","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072026","5072006","10072","5072445","117301","1","0"
"1003","2","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072027","5072006","10072","5072446","117201","1","0"
"1003","4","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072028","5072006","10072","5072447","117301","1","0"
"1003","7","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072029","5072006","10072","5072448","117401","1","0"
"1003","10","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072030","5072006","10072","5072449","117301","1","0"
"1003","13","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072031","5072006","10072","5072450","117201","1","0"
"1003","15","0","2021/12/02 16:00:00","2021/12/16 15:59:59","10072032","5072006","10072","5072451","117201","1","0"
"1004","113501","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073001","0","10073","5046401","113501","0","0"
"1002","1007303","1","2021/12/17 16:00:00","2021/12/27 15:59:59","10073002","0","10073","5046412","101501","0","0"
"1001","10","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073003","0","10073","5046413","101201","0","0"
"1001","20","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073004","0","10073","5046414","101501","0","0"
"1001","30","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073005","0","10073","5046415","101501","0","0"
"1003","2","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073006","0","10073","5046406","101501","0","0"
"1003","3","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073007","0","10073","5046407","101201","0","0"
"1003","4","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073008","0","10073","5046408","101501","0","0"
"1003","5","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073009","0","10073","5046409","101201","0","0"
"1003","6","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073010","0","10073","5046410","101501","0","0"
"1003","8","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073011","0","10073","5046411","101501","0","0"
"1003","2","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073012","5046001","10073","5046426","113501","1","0"
"1003","4","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073013","5046001","10073","5046428","113501","1","0"
"1003","6","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073014","5046001","10073","5046430","113501","1","0"
"1003","8","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073015","5046001","10073","5046431","113501","1","0"
"1003","2","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073016","5046002","10073","5046446","113501","1","0"
"1003","3","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073017","5046002","10073","5046447","113401","1","0"
"1003","4","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073018","5046002","10073","5046448","113501","1","0"
"1003","5","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073019","5046002","10073","5046449","113401","1","0"
"1003","6","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073020","5046002","10073","5046450","113501","1","0"
"1003","8","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073021","5046002","10073","5046451","113501","1","0"
"1002","1007303","1","2021/12/17 16:00:00","2021/12/27 15:59:59","10073022","5046001","10073","5046422","113501","1","0"
"1001","10","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073023","5046001","10073","5046423","101201","1","0"
"1001","20","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073024","5046001","10073","5046424","113501","1","0"
"1001","30","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073025","5046001","10073","5046425","113501","1","0"
"1002","1007303","1","2021/12/17 16:00:00","2021/12/27 15:59:59","10073026","5046002","10073","5046402","113501","1","0"
"1001","10","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073027","5046002","10073","5046403","113401","1","0"
"1001","20","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073028","5046002","10073","5046404","113501","1","0"
"1001","30","0","2021/12/17 16:00:00","2021/12/27 15:59:59","10073029","5046002","10073","5046405","113501","1","0"
"1002","1007403","1","2022/01/03 16:00:00","2022/01/17 15:59:59","10074001","0","10074","5074402","105101","0","0"
"1001","10","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074002","0","10074","5074403","105101","0","0"
"1001","20","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074003","0","10074","5074404","100801","0","0"
"1001","30","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074004","0","10074","5074405","105101","0","0"
"1003","2","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074005","0","10074","5074406","105101","0","0"
"1003","7","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074007","0","10074","5074408","105101","0","0"
"1003","13","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074009","0","10074","5074410","105101","0","0"
"1003","15","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074010","0","10074","5074411","105101","0","0"
"1002","1007403","1","2022/01/03 16:00:00","2022/01/17 15:59:59","10074011","5074001","10074","5074422","117501","1","0"
"1001","10","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074012","5074001","10074","5074423","117501","1","0"
"1001","20","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074013","5074001","10074","5074424","100801","1","0"
"1001","30","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074014","5074001","10074","5074425","117501","1","0"
"1003","2","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074015","5074001","10074","5074426","117501","1","0"
"1003","4","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074016","5074002","10074","5074427","100801","1","0"
"1003","7","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074017","5074001","10074","5074428","117501","1","0"
"1003","10","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074018","5074002","10074","5074429","100801","1","0"
"1003","13","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074019","5074001","10074","5074430","117501","1","0"
"1003","15","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074020","5074001","10074","5074431","117501","1","0"
"1002","1007403","1","2022/01/03 16:00:00","2022/01/17 15:59:59","10074021","5074003","10074","5074442","117501","1","0"
"1001","20","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074022","5074003","10074","5074444","117601","1","0"
"1003","4","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074023","5074003","10074","5074447","117601","1","0"
"1003","10","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074024","5074003","10074","5074449","117601","1","0"
"1003","15","0","2022/01/03 16:00:00","2022/01/17 15:59:59","10074025","5074003","10074","5074451","117501","1","0"
"1002","1007503","1","2022/01/19 16:00:00","2022/01/26 15:59:59","10075001","0","10075","5048422","100601","0","0"
"1002","1007503","1","2022/01/19 16:00:00","2022/01/26 15:59:59","10075002","5048001","10075","5048402","113701","1","0"
"1001","10","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075003","0","10075","5048403","113801","0","0"
"1001","20","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075004","0","10075","5048424","100601","0","0"
"1001","20","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075005","5048001","10075","5048404","113701","1","0"
"1001","30","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075006","0","10075","5048425","100601","0","0"
"1001","30","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075007","5048001","10075","5048405","113701","1","0"
"1003","2","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075008","0","10075","5048406","113801","0","0"
"1003","3","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075009","0","10075","5048427","100601","0","0"
"1003","3","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075010","5048001","10075","5048407","113701","1","0"
"1003","4","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075011","0","10075","5048408","113801","0","0"
"1003","5","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075012","0","10075","5048409","113801","0","0"
"1003","6","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075013","0","10075","5048430","100601","0","0"
"1003","6","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075014","5048001","10075","5048410","113701","1","0"
"1003","8","0","2022/01/19 16:00:00","2022/01/26 15:59:59","10075015","0","10075","5048411","113801","0","0"
"1004","117801","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076001","0","10076","5076401","117801","0","0"
"1002","1007603","1","2022/02/01 16:00:00","2022/02/15 15:59:59","10076002","0","10076","5076402","101701","0","0"
"1001","10","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076003","0","10076","5076403","103001","0","0"
"1001","20","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076004","0","10076","5076404","101601","0","0"
"1001","30","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076005","0","10076","5076405","101701","0","0"
"1003","2","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076006","0","10076","5076406","101701","0","0"
"1003","4","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076007","0","10076","5076407","103001","0","0"
"1003","7","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076008","0","10076","5076408","101701","0","0"
"1003","13","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076010","0","10076","5076410","101701","0","0"
"1003","15","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076011","0","10076","5076411","101701","0","0"
"1002","1007603","1","2022/02/01 16:00:00","2022/02/15 15:59:59","10076012","5076002","10076","5076422","117701","1","0"
"1001","10","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076013","5076002","10076","5076423","117801","1","0"
"1001","20","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076014","5076002","10076","5076424","117901","1","0"
"1001","30","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076015","5076002","10076","5076425","117701","1","0"
"1003","2","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076016","5076002","10076","5076426","117701","1","0"
"1003","4","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076017","5076002","10076","5076427","117801","1","0"
"1003","7","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076018","5076002","10076","5076428","117701","1","0"
"1003","10","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076019","5076002","10076","5076429","117901","1","0"
"1003","13","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076020","5076002","10076","5076430","117701","1","0"
"1003","15","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076021","5076002","10076","5076431","117701","1","0"
"1002","1007603","1","2022/02/01 16:00:00","2022/02/15 15:59:59","10076022","5076005","10076","5076442","117701","1","0"
"1001","10","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076023","5076005","10076","5076443","117801","1","0"
"1001","20","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076024","5076005","10076","5076444","117901","1","0"
"1001","30","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076025","5076005","10076","5076445","117701","1","0"
"1003","2","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076026","5076005","10076","5076446","117701","1","0"
"1003","4","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076027","5076005","10076","5076447","117801","1","0"
"1003","7","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076028","5076005","10076","5076448","117701","1","0"
"1003","10","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076029","5076005","10076","5076449","117901","1","0"
"1003","13","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076030","5076005","10076","5076450","117701","1","0"
"1003","15","0","2022/02/01 16:00:00","2022/02/15 15:59:59","10076031","5076005","10076","5076451","117701","1","0"
"1004","114101","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077001","0","10077","5050401","114101","0","0"
"1002","1007703","1","2022/02/14 16:00:00","2022/02/23 15:59:59","10077002","0","10077","5050422","100501","0","0"
"1001","10","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077003","0","10077","5050423","100501","0","0"
"1001","20","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077004","0","10077","5050424","105401","0","0"
"1001","30","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077005","0","10077","5050425","100301","0","0"
"1003","2","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077006","0","10077","5050426","105401","0","0"
"1003","3","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077007","0","10077","5050427","100301","0","0"
"1003","4","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077008","0","10077","5050428","100501","0","0"
"1003","5","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077009","0","10077","5050429","105401","0","0"
"1003","6","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077010","0","10077","5050430","100301","0","0"
"1003","8","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077011","0","10077","5050431","105401","0","0"
"1002","1007703","1","2022/02/14 16:00:00","2022/02/23 15:59:59","10077012","5050001","10077","5050402","114101","1","0"
"1001","10","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077013","5050001","10077","5050403","114101","1","0"
"1001","20","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077014","5050001","10077","5050404","113901","1","0"
"1001","30","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077015","5050001","10077","5050405","114001","1","0"
"1003","2","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077016","5050001","10077","5050406","113901","1","0"
"1003","3","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077017","5050001","10077","5050407","114001","1","0"
"1003","4","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077018","5050001","10077","5050408","114101","1","0"
"1003","5","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077019","5050001","10077","5050409","113901","1","0"
"1003","6","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077020","5050001","10077","5050410","114001","1","0"
"1003","8","0","2022/02/14 16:00:00","2022/02/23 15:59:59","10077021","5050001","10077","5050411","113901","1","0"
"1001","10","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078001","0","10078","5078403","120101","0","0"
"1001","20","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078002","0","10078","5078404","120201","0","0"
"1003","2","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078004","0","10078","5078406","120101","0","0"
"1003","4","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078005","5078002","10078","5078407","120201","0","0"
"1001","10","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078006","5078004","10078","5078423","120101","1","0"
"1001","20","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078007","5078004","10078","5078424","120201","1","0"
"1001","30","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078008","0","10078","5078425","120301","0","0"
"1003","2","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078009","5078004","10078","5078426","120101","1","0"
"1003","4","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078010","5078004","10078","5078427","120201","1","0"
"1003","7","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078011","5078004","10078","5078428","120301","1","0"
"1002","1007803","1","2022/03/01 16:00:00","2022/03/15 15:59:59","10078012","0","10078","5078442","119001","0","0"
"1001","10","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078013","5078006","10078","5078443","119001","1","0"
"1001","20","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078014","5078006","10078","5078444","119101","1","0"
"1001","30","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078015","5078006","10078","5078445","120001","1","0"
"1003","2","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078016","5078006","10078","5078446","119001","1","0"
"1003","4","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078017","5078006","10078","5078447","119101","1","0"
"1003","7","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078018","5078006","10078","5078448","120001","1","0"
"1003","10","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078019","5078006","10078","5078449","119001","1","0"
"1003","13","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078020","5078006","10078","5078450","119101","1","0"
"1003","15","0","2022/03/01 16:00:00","2022/03/15 15:59:59","10078021","5078006","10078","5078451","119001","1","0"
"1002","1007903","1","2022/03/18 16:00:00","2022/03/25 15:59:59","10079001","0","10079","5052422","114201","0","0"
"1001","10","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079002","0","10079","5052403","114201","0","0"
"1001","20","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079003","0","10079","5052424","103701","0","0"
"1001","30","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079004","0","10079","5052405","114201","0","0"
"1003","2","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079005","0","10079","5052406","114201","0","0"
"1003","3","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079006","0","10079","5052427","103701","0","0"
"1003","4","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079007","0","10079","5052408","114201","0","0"
"1003","5","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079008","0","10079","5052429","103701","0","0"
"1003","6","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079009","0","10079","5052410","114201","0","0"
"1003","8","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079010","0","10079","5052431","114201","0","0"
"1002","1007903","1","2022/03/18 16:00:00","2022/03/25 15:59:59","10079011","5052002","10079","5052402","114201","1","0"
"1001","20","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079012","5052002","10079","5052404","114301","1","0"
"1003","3","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079013","5052002","10079","5052407","114301","1","0"
"1003","5","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079014","5052002","10079","5052409","114301","1","0"
"1003","8","0","2022/03/18 16:00:00","2022/03/25 15:59:59","10079015","5052002","10079","5052411","114201","1","0"
"1004","119201","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080001","0","10080","5080401","119201","0","0"
"1002","1008003","1","2022/04/01 16:00:00","2022/04/15 15:59:59","10080002","0","10080","5080402","103301","0","0"
"1001","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080003","0","10080","5080403","103301","0","0"
"1001","20","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080004","0","10080","5080404","101101","0","0"
"1001","30","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080005","0","10080","5080405","100701","0","0"
"1003","2","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080006","0","10080","5080406","100701","0","0"
"1003","7","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080007","0","10080","5080408","103301","0","0"
"1003","13","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080008","0","10080","5080410","100701","0","0"
"1003","15","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080009","0","10080","5080411","100701","0","0"
"1003","4","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080010","5080001","10080","5080407","101101","1","0"
"1003","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080011","5080001","10080","5080409","101101","1","0"
"1002","1008003","1","2022/04/01 16:00:00","2022/04/15 15:59:59","10080012","5080002","10080","5080422","119201","1","0"
"1001","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080013","5080002","10080","5080423","119201","1","0"
"1001","20","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080014","5080002","10080","5080424","119301","1","0"
"1001","30","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080015","5080002","10080","5080425","119901","1","0"
"1003","2","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080016","5080002","10080","5080426","119901","1","0"
"1003","4","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080017","5080002","10080","5080427","119301","1","0"
"1003","7","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080018","5080002","10080","5080428","119201","1","0"
"1003","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080019","5080002","10080","5080429","119301","1","0"
"1003","13","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080020","5080002","10080","5080430","119901","1","0"
"1003","15","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080021","5080002","10080","5080431","119901","1","0"
"1004","119201","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080022","5080005","10080","5080421","119201","1","0"
"1002","1008003","1","2022/04/01 16:00:00","2022/04/15 15:59:59","10080023","5080005","10080","5080442","119201","1","0"
"1001","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080024","5080005","10080","5080443","119201","1","0"
"1001","20","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080025","5080005","10080","5080444","119301","1","0"
"1001","30","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080026","5080005","10080","5080445","119901","1","0"
"1003","2","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080027","5080005","10080","5080446","119901","1","0"
"1003","4","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080028","5080005","10080","5080447","119301","1","0"
"1003","7","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080029","5080005","10080","5080448","119201","1","0"
"1003","10","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080030","5080005","10080","5080449","119301","1","0"
"1003","13","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080031","5080005","10080","5080450","119901","1","0"
"1003","15","0","2022/04/01 16:00:00","2022/04/15 15:59:59","10080032","5080005","10080","5080451","119901","1","0"
"1004","114601","0","2022/04/18 16:00:00","2022/04/25 15:59:59","10081001","0","10081","5054401","114601","0","0"
"1002","1008103","1","2022/04/18 16:00:00","2022/04/25 15:59:59","10081002","0","10081","5054402","114501","0","0"
"1001","10","0","2022/04/18 16:00:00","2022/04/25 15:59:59","10081003","0","10081","5054403","114401","0","0"
"1001","20","0","2022/04/18 16:00:00","2022/04/25 15:59:59","10081004","0","10081","5054404","114501","0","0"
