39b3bdc1d1be83f7ba2c48cbbb3bb844019fb15b263d992b15a17db7238268db,49251de4379c1bdbea36b696e863bd29b5dc87251c5433580fc3d394262c6a34,6bf5640abdf5ccb5f077a4c7356f4c268458d1447d33d2c73f799456c659d4a4,be0d69e972b5c0f2f878068e4b301e5d96531d05ad670a041ba3a06593230652,6e139734340d0fcc6645aa327e81ec4a6f33240c341e430cb1c9ced66a75aa21,9c2781a21a3204881bfec6350815173b667a17a86087c1943051a36cb3cfc2dc,9c54a260ff88c2097cd46433e3ba19e5d8ddb0fdec08f51a4cb54a3a6fac8c75,7247343ba9e00655eace0734c57a5a9b62592a5c99a48fe70947003d2e6fb2b5,02811c50d08537e3d02c59046ace690ce935938023adcbca0e5d7998cde9976f,799c436a4fabba81e6280d6535928b447cb9e416158193ad4668fc821e169851,5a8fc4cc3fe1ad0b342d11b94f07af2c12b1bf11ac499d53ab2e3977d2d78cd4,0365a5465c65997a52780b54e0bde8149bc8221e9a37271d36ddab778dc279fa,9aa3cbf40ba9129831e1cf9359e1ed3c19dd8a4de8d645b847c84802851473f4,817aeb429c7ad1fd74899112a46f2936031652e1866d37effc8072c2a7beadfb,1597102f7e5113ed8aaa417743e68b05cd4bda4c93d46f3c295b0235fa9b1f8b,2b3ac98c389228cb7bfc1193d3794a415430b53b1d22900bb96f6c723e1e6803,637d8e1de593d0ae7c6ae7c086b85a80a02a18d65bb57e7c376f351f6b53a233,78f82d13ce2c6443536701e4a9da7648c3d60fcc7242056df3dda3d15fe572d6,81cd9cdeff561a6436171a0cc41cec9734ab1ea6cc7b814b006a5d390eca2c97,e6a326c5a11eab534fd1720cd7b6e34970576218b711c848bdec70169acd6f5e,36c2eabab6dfc268a907f993640d54ba45de74371ce8e21a3e4486804f54a015,c796323c895c97cfcb27295b942b907b276dc77fe1742beaba1af52165da688e,7c9b2caa714f0c1abf40789372e70b284cf2458c93ef672f8fdb78d145be2b3f,07c3d56bb1fea232421d6589f38ef8f2879676005c2399f3ebc424fd8bfbfb01,6409db14435e5f0568c98ebdd536d0cc39edf09963faa686d4c7d35bd5d8847d,44c52ce5bd2e7d19cd13fdb34c0d09aeb9848d59e3bc89f4f12b35ce0ad5fae4,0596b6453cb315f482f146e9f089e0d9fecb1ab3841eb71d051a6b9038336875,f3b60ec16ffe9455727e9364dd2485c2878e94c31524d5287f5505439bd99d38,27c17e0cf4ca025c89c220b599b699f06613f00eb99d4fe75ec21043aa6e918c,8adbdf579960e66b05e7f849fd3eb678f7367ff0b4945295ae65820461710463,6c00aab023822c183931068bd16b88be318c4f0bbdabcb471052bfcf6ab27f5e,f33548f5391511b0f5bcd66a156dce2bba426f61e06fbfa9468a1585ea8208da,075c9beca8d66caac4cbde3ebc0258bca58d3a05c345274871d7ad24ddacf325,ffffc4e32f52838434c6edf9019cfe031281d2461e83f0ca6a6a2fbe5d16ef36,aafae1febbf4e55b6aa422db62a728e38f6c821914a9f5923b7ac0b81e593fc7,6360668ac0d81157ba770e645be0bc0f7637fd7d6eb5f8729cb4c831f15f9090,56b480be29fa579caa2f1b36e0db53b60ccdc29070da469e5e7a0ebc3813566d,3420d32edc1803bf90668bad8adcb3d43dcd2b4f095492f4e806c3836879bc66,5be13921c82a86e89be65fec7645d32f0df774fe22dbc9d5dc4f3b151f5c0e5c,c934374b8c0723f1f30e9784c3b4d61402a6d3562b82e557da50028e71b35e74,bc185ae3b1b76433e0a34784ada10008bdcfc9c44c428d30f53c91ff18bc3910,6a7d659cbb3197e4b9bf673134b9fc9981eb69e77c446a33f7690008c2601b97,898897c5021b78ac87351cec9949d77f52de7a20f3551d9898ec2b9bb7cf8370,e950f9465ae183969e087631a6c33e356e5dfd2598b8fe9fc2148d53023dfc39
"1","100200","0","0","bgm_M41","0","101591","120","20012201","bgm_M41","54","18","31008","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650012193","2","101593","20012204","1","650012119","650012191","101592","0","270","王城蘭德索爾 1-4","80","650012192","101591","19","20012","5","0","bgm_M41","650012121","bgm_M41"
"1","100190","0","0","bgm_M41","0","101591","220","20012201","bgm_M41","54","20","31043","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650012203","2","101593","20012205","1","650012120","650012201","101592","0","300","王城蘭德索爾 1-5","-90","650012202","101591","20","20012","5","0","bgm_M41","650012121","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-985","20013101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650013013","0","100067","20013101","1","650013101","650013011","100066","0","120","加托羅斯山 1-1","-184","650013012","100065","1","20013","0","0","bgm_M41","650013124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","-800","20013101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650013023","0","100023","20013102","1","650013102","650013021","100022","0","120","加托羅斯山 1-2","-29","650013022","100021","2","20013","0","0","bgm_M41","650013125","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-573","20013101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650013033","0","100067","20013103","1","650013103","650013031","100066","0","120","加托羅斯山 1-3","-171","650013032","100065","3","20013","0","0","bgm_M41","650013126","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-337","20013101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650013043","0","100067","20013104","1","650013104","650013041","100066","0","120","加托羅斯山 1-4","-63","650013042","100065","4","20013","0","0","bgm_M41","650013127","bgm_M41"
"0","100010","0","0","bgm_M41","0","100091","-155","20013101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650013053","0","100093","20013105","1","650013105","650013051","100092","0","120","加托羅斯山 1-5","93","650013052","100091","5","20013","0","0","bgm_M41","650013123","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","-68","20013101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650013063","0","100093","20013106","1","650013106","650013061","100092","0","135","加托羅斯山 1-6","-81","650013062","100091","6","20013","0","0","bgm_M41","650013124","bgm_M41"
"0","100050","0","0","bgm_M41","0","100091","128","20013101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650013073","0","100093","20013107","1","650013107","650013071","100092","0","135","加托羅斯山 1-7","-82","650013072","100091","7","20013","0","0","bgm_M41","650013125","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","313","20013101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650013083","0","100093","20013108","1","650013108","650013081","100092","0","135","加托羅斯山 1-8","35","650013082","100091","8","20013","0","0","bgm_M41","650013126","bgm_M41"
"0","100010","0","0","bgm_M41","0","100091","473","20013101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650013093","0","100093","20013109","1","650013109","650013091","100092","0","135","加托羅斯山 1-9","-92","650013092","100091","9","20013","0","0","bgm_M41","650013127","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","657","20013101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650013103","0","100093","20013110","1","650013110","650013101","100092","0","135","加托羅斯山 1-10","0","650013102","100091","10","20013","0","0","bgm_M41","650013122","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","837","20013101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650013113","0","100093","20013111","1","650013111","650013111","100092","5013303","150","加托羅斯山 1-11","106","650013112","100091","11","20013","0","0","bgm_M41","650013124","bgm_M41"
"0","100370","0","0","bgm_M41","0","101651","-500","20013102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650013123","0","101653","20013112","1","650013112","650013121","101652","0","150","光之裂縫 1-12","-165","650013122","101651","12","20013","0","0","bgm_M41","650013125","bgm_M41"
"0","100380","0","0","bgm_M41","0","101651","-351","20013102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650013133","0","101653","20013113","1","650013113","650013131","101652","0","150","光之裂縫 1-13","-48","650013132","101651","13","20013","0","0","bgm_M41","650013126","bgm_M41"
"0","100370","0","0","bgm_M41","0","101651","-149","20013102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650013143","0","101653","20013114","1","650013114","650013141","101652","0","150","光之裂縫 1-14","-181","650013142","101651","14","20013","0","0","bgm_M41","650013127","bgm_M41"
"0","100380","0","0","bgm_M41","0","101651","65","20013102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650013153","0","101653","20013115","1","650013115","650013151","101652","0","150","光之裂縫 1-15","-120","650013152","101651","15","20013","0","0","bgm_M41","650013123","bgm_M41"
"1","100390","0","0","bgm_M41","0","101661","-540","20013201","bgm_M41","54","16","31093","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650013163","2","101663","20013201","1","650013116","650013161","101662","0","240","光之裂縫 1-1","-192","650013162","101661","16","20013","5","0","bgm_M41","650013121","bgm_M41"
"1","100400","0","0","bgm_M41","0","101661","-311","20013201","bgm_M41","54","16","31018","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650013173","2","101663","20013202","1","650013117","650013171","101662","0","240","光之裂縫 1-2","-170","650013172","101661","17","20013","5","0","bgm_M41","650013121","bgm_M41"
"1","100390","0","0","bgm_M41","0","101661","-96","20013201","bgm_M41","54","18","31093","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650013183","2","101663","20013203","1","650013118","650013181","101662","0","270","光之裂縫 1-3","-61","650013182","101661","18","20013","5","0","bgm_M41","650013121","bgm_M41"
"1","100400","0","0","bgm_M41","0","101661","68","20013201","bgm_M41","54","18","31018","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650013193","2","101663","20013204","1","650013119","650013191","101662","0","270","光之裂縫 1-4","-170","650013192","101661","19","20013","5","0","bgm_M41","650013121","bgm_M41"
"1","100390","0","0","bgm_M41","0","101661","358","20013201","bgm_M41","54","20","31093","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650013203","2","101663","20013205","1","650013120","650013201","101662","0","300","光之裂縫 1-5","-97","650013202","101661","20","20013","5","0","bgm_M41","650013121","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","-1000","20014101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650014013","0","101703","20014101","1","650014101","650014011","101702","0","120","大江戶町 1-1","-40","650014012","101701","1","20014","0","0","bgm_M41","650014124","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","-868","20014101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650014023","0","101703","20014102","1","650014102","650014021","101702","0","120","大江戶町 1-2","-131","650014022","101701","2","20014","0","0","bgm_M41","650014125","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","-705","20014101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650014033","0","101703","20014103","1","650014103","650014031","101702","0","120","大江戶町 1-3","-75","650014032","101701","3","20014","0","0","bgm_M41","650014126","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","-787","20014101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650014043","0","101703","20014104","1","650014104","650014041","101702","0","120","大江戶町 1-4","95","650014042","101701","4","20014","0","0","bgm_M41","650014127","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","-553","20014101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650014053","0","101703","20014105","1","650014105","650014051","101702","0","120","大江戶町 1-5","115","650014052","101701","5","20014","0","0","bgm_M41","650014123","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","-464","20014101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650014063","0","101703","20014106","1","650014106","650014061","101702","0","135","大江戶町 1-6","-85","650014062","101701","6","20014","0","0","bgm_M41","650014124","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","-269","20014101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650014073","0","101703","20014107","1","650014107","650014071","101702","0","135","大江戶町 1-7","-112","650014072","101701","7","20014","0","0","bgm_M41","650014125","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","-311","20014101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650014083","0","101703","20014108","1","650014108","650014081","101702","0","135","大江戶町 1-8","92","650014082","101701","8","20014","0","0","bgm_M41","650014126","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","-116","20014101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650014093","0","101703","20014109","1","650014109","650014091","101702","0","135","大江戶町 1-9","67","650014092","101701","9","20014","0","0","bgm_M41","650014127","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","-9","20014101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650014103","0","101703","20014110","1","650014110","650014101","101702","0","135","大江戶町 1-10","-97","650014102","101701","10","20014","0","0","bgm_M41","650014122","bgm_M41"
"0","100410","0","0","bgm_M41","0","101701","136","20014101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650014113","0","101703","20014111","1","650014111","650014111","101702","0","150","大江戶町 1-11","7","650014112","101701","11","20014","0","0","bgm_M41","650014124","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","267","20014101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650014123","0","101703","20014112","1","650014112","650014121","101702","0","150","大江戶町 1-12","-92","650014122","101701","12","20014","0","0","bgm_M41","650014125","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","362","20014101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650014133","0","101703","20014113","1","650014113","650014131","101702","0","150","大江戶町 1-13","53","650014132","101701","13","20014","0","0","bgm_M41","650014126","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","466","20014101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650014143","0","101703","20014114","1","650014114","650014141","101702","0","150","大江戶町 1-14","-92","650014142","101701","14","20014","0","0","bgm_M41","650014127","bgm_M41"
"0","100420","0","0","bgm_M41","0","101701","684","20014101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650014153","0","101703","20014115","1","650014115","650014151","101702","0","150","大江戶町 1-15","-77","650014152","101701","15","20014","0","0","bgm_M41","650014123","bgm_M41"
"1","100410","0","0","bgm_M41","0","101711","-525","20014201","bgm_M41","54","16","31053","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650014163","2","101713","20014201","1","650014116","650014161","101712","0","240","大江戶町 1-1","-148","650014162","101711","16","20014","5","0","bgm_M41","650014121","bgm_M41"
"1","100410","0","0","bgm_M41","0","101711","-353","20014201","bgm_M41","54","16","31045","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650014173","2","101713","20014202","1","650014117","650014171","101712","0","240","大江戶町 1-2","45","650014172","101711","17","20014","5","0","bgm_M41","650014121","bgm_M41"
"1","100410","0","0","bgm_M41","0","101711","-199","20014201","bgm_M41","54","18","31053","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650014183","2","101713","20014203","1","650014118","650014181","101712","0","270","大江戶町 1-3","-18","650014182","101711","18","20014","5","0","bgm_M41","650014121","bgm_M41"
"1","100410","0","0","bgm_M41","0","101711","-57","20014201","bgm_M41","54","18","31045","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650014193","2","101713","20014204","1","650014119","650014191","101712","0","270","大江戶町 1-4","-179","650014192","101711","19","20014","5","0","bgm_M41","650014121","bgm_M41"
"1","100420","0","0","bgm_M41","0","101711","253","20014201","bgm_M41","54","20","31053","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650014203","2","101713","20014205","1","650014120","650014201","101712","0","300","大江戶町 1-5","-97","650014202","101711","20","20014","5","0","bgm_M41","650014121","bgm_M41"
"0","100110","0","0","bgm_M41","0","101851","-958","20015101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650015013","0","101853","20015101","1","650015101","650015011","101852","0","120","晴雨海灘 1-1","-205","650015012","101851","1","20015","0","0","bgm_M41","650015124","bgm_M41"
"0","100040","0","0","bgm_M41","0","101851","-847","20015101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650015023","0","101853","20015102","1","650015102","650015021","101852","0","120","晴雨海灘 1-2","-100","650015022","101851","2","20015","0","0","bgm_M41","650015125","bgm_M41"
"0","100480","0","0","bgm_M41","0","101851","-680","20015101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650015033","0","101853","20015103","1","650015103","650015031","101852","0","120","晴雨海灘 1-3","-180","650015032","101851","3","20015","0","0","bgm_M41","650015126","bgm_M41"
"0","100110","0","0","bgm_M41","0","101851","-520","20015101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650015043","0","101853","20015104","1","650015104","650015041","101852","0","120","晴雨海灘 1-4","-138","650015042","101851","4","20015","0","0","bgm_M41","650015127","bgm_M41"
"0","100040","0","0","bgm_M41","0","101851","-445","20015101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650015053","0","101853","20015105","1","650015105","650015051","101852","0","120","晴雨海灘 1-5","-25","650015052","101851","5","20015","0","0","bgm_M41","650015123","bgm_M41"
"0","100180","0","0","bgm_M41","0","101851","-310","20015101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650015063","0","101853","20015106","1","650015106","650015061","101852","0","135","晴雨海灘 1-6","-150","650015062","101851","6","20015","0","0","bgm_M41","650015124","bgm_M41"
"0","100110","0","0","bgm_M41","0","101851","-234","20015101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650015073","0","101853","20015107","1","650015107","650015071","101852","0","135","晴雨海灘 1-7","7","650015072","101851","7","20015","0","0","bgm_M41","650015125","bgm_M41"
"0","100480","0","0","bgm_M41","0","101851","-95","20015101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650015083","0","101853","20015108","1","650015108","650015081","101852","0","135","晴雨海灘 1-8","-75","650015082","101851","8","20015","0","0","bgm_M41","650015126","bgm_M41"
"0","100040","0","0","bgm_M41","0","101851","-15","20015101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650015093","0","101853","20015109","1","650015109","650015091","101852","0","135","晴雨海灘 1-9","52","650015092","101851","9","20015","0","0","bgm_M41","650015127","bgm_M41"
"0","100180","0","0","bgm_M41","0","101851","118","20015101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650015103","0","101853","20015110","1","650015110","650015101","101852","0","135","晴雨海灘 1-10","-85","650015102","101851","10","20015","0","0","bgm_M41","650015122","bgm_M41"
"0","100110","0","0","bgm_M41","0","101851","245","20015101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650015113","0","101853","20015111","1","650015111","650015111","101852","0","150","晴雨海灘 1-11","38","650015112","101851","11","20015","0","0","bgm_M41","650015124","bgm_M41"
"0","100480","0","0","bgm_M41","0","101851","370","20015101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650015123","0","101853","20015112","1","650015112","650015121","101852","0","150","晴雨海灘 1-12","-70","650015122","101851","12","20015","0","0","bgm_M41","650015125","bgm_M41"
"0","100040","0","0","bgm_M41","0","101851","470","20015101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650015133","0","101853","20015113","1","650015113","650015131","101852","0","150","晴雨海灘 1-13","20","650015132","101851","13","20015","0","0","bgm_M41","650015126","bgm_M41"
"0","100110","0","0","bgm_M41","0","101851","595","20015101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650015143","0","101853","20015114","1","650015114","650015141","101852","0","150","晴雨海灘 1-14","-88","650015142","101851","14","20015","0","0","bgm_M41","650015127","bgm_M41"
"0","100480","0","0","bgm_M41","0","101851","735","20015101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650015153","0","101853","20015115","1","650015115","650015151","101852","0","150","晴雨海灘 1-15","0","650015152","101851","15","20015","0","0","bgm_M41","650015123","bgm_M41"
"1","100110","0","0","bgm_M41","0","101861","-520","20015201","bgm_M41","54","16","31101","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650015163","2","101863","20015201","1","650015116","650015161","101862","0","240","晴雨海灘 1-1","47","650015162","101861","16","20015","5","0","bgm_M41","650015121","bgm_M41"
"1","100180","0","0","bgm_M41","0","101861","-325","20015201","bgm_M41","54","16","31050","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650015173","2","101863","20015202","1","650015117","650015171","101862","0","240","晴雨海灘 1-2","-70","650015172","101861","17","20015","5","0","bgm_M41","650015121","bgm_M41"
"1","100040","0","0","bgm_M41","0","101861","-90","20015201","bgm_M41","54","18","31101","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650015183","2","101863","20015203","1","650015118","650015181","101862","0","270","晴雨海灘 1-3","37","650015182","101861","18","20015","5","0","bgm_M41","650015121","bgm_M41"
"1","100110","0","0","bgm_M41","0","101861","28","20015201","bgm_M41","54","18","31050","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650015193","2","101863","20015204","1","650015119","650015191","101862","0","270","晴雨海灘 1-4","-105","650015192","101861","19","20015","5","0","bgm_M41","650015121","bgm_M41"
"1","100480","0","0","bgm_M41","0","101861","302","20015201","bgm_M41","54","20","31101","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650015203","2","101863","20015205","1","650015120","650015201","101862","0","300","晴雨海灘 1-5","-90","650015202","101861","20","20015","5","0","bgm_M41","650015121","bgm_M41"
"0","100020","0","0","bgm_M41","0","100013","-1099","20016101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650016013","0","100013","20016101","1","650016101","650016011","100012","0","120","真步真步王國避暑聖地？ 1-1","12","650016012","100011","1","20016","0","0","bgm_M41","650016124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100013","-978","20016101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650016023","0","100013","20016102","1","650016102","650016021","100012","0","120","真步真步王國避暑聖地？ 1-2","-151","650016022","100011","2","20016","0","0","bgm_M41","650016125","bgm_M41"
"0","100020","0","0","bgm_M41","0","100013","-806","20016101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650016033","0","100013","20016103","1","650016103","650016031","100012","0","120","真步真步王國避暑聖地？ 1-3","-27","650016032","100011","3","20016","0","0","bgm_M41","650016126","bgm_M41"
"0","100020","0","0","bgm_M41","0","100016","-615","20016101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650016043","0","100016","20016104","1","650016104","650016041","100015","0","120","真步真步王國避暑聖地？ 1-4","-164","650016042","100014","4","20016","0","0","bgm_M41","650016127","bgm_M41"
"0","100020","0","0","bgm_M41","0","100016","-367","20016101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650016053","0","100016","20016105","1","650016105","650016051","100015","0","120","真步真步王國避暑聖地？ 1-5","-181","650016052","100014","5","20016","0","0","bgm_M41","650016123","bgm_M41"
"0","100020","0","0","bgm_M41","0","100016","-36","20016101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650016063","0","100016","20016106","1","650016106","650016061","100015","0","135","真步真步王國避暑聖地？ 1-6","-124","650016062","100014","6","20016","0","0","bgm_M41","650016124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100019","-231","20016101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650016073","0","100019","20016107","1","650016107","650016071","100018","0","135","真步真步王國避暑聖地？ 1-7","3","650016072","100017","7","20016","0","0","bgm_M41","650016125","bgm_M41"
"0","100020","0","0","bgm_M41","0","100019","-7","20016101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650016083","0","100019","20016108","1","650016108","650016081","100018","0","135","真步真步王國避暑聖地？ 1-8","110","650016082","100017","8","20016","0","0","bgm_M41","650016126","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","237","20016101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650016093","0","101923","20016109","1","650016109","650016091","101922","0","135","真步真步王國避暑聖地？ 1-9","25","650016092","101921","9","20016","0","0","bgm_M41","650016127","bgm_M41"
"0","100020","0","0","bgm_M41","0","100019","171","20016101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650016103","0","100019","20016110","1","650016110","650016101","100018","0","135","真步真步王國避暑聖地？ 1-10","-212","650016102","100017","10","20016","0","0","bgm_M41","650016122","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","388","20016101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650016113","0","101923","20016111","1","650016111","650016111","101922","0","150","真步真步王國避暑聖地？ 1-11","-186","650016112","101921","11","20016","0","0","bgm_M41","650016124","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","626","20016101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650016123","0","101923","20016112","1","650016112","650016121","101922","0","150","真步真步王國避暑聖地？ 1-12","-116","650016122","101921","12","20016","0","0","bgm_M41","650016125","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","446","20016101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650016133","0","101923","20016113","1","650016113","650016131","101922","0","150","真步真步王國避暑聖地？ 1-13","11","650016132","101921","13","20016","0","0","bgm_M41","650016126","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","645","20016101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650016143","0","101923","20016114","1","650016114","650016141","101922","0","150","真步真步王國避暑聖地？ 1-14","96","650016142","101921","14","20016","0","0","bgm_M41","650016127","bgm_M41"
"0","100491","0","0","bgm_M41","0","101923","840","20016101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650016153","0","101923","20016115","1","650016115","650016151","101922","0","150","真步真步王國避暑聖地？ 1-15","48","650016152","101921","15","20016","0","0","bgm_M41","650016123","bgm_M41"
"1","100020","0","0","bgm_M41","0","100363","-500","20016201","bgm_M41","54","16","31105","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650016163","2","100363","20016201","1","650016116","650016161","100362","0","240","真步真步王國避暑聖地？ 1-1","50","650016162","100361","16","20016","5","0","bgm_M41","650016121","bgm_M41"
"1","100491","0","0","bgm_M41","0","101941","-270","20016201","bgm_M41","54","16","31014","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650016173","2","101943","20016202","1","650016117","650016171","101942","0","240","真步真步王國避暑聖地？ 1-2","-60","650016172","101941","17","20016","5","0","bgm_M41","650016121","bgm_M41"
