6c09d1c391e1abe82ee882245d2ac3652f71adbd3841facb55fb5fc2d4a7a11a,5b3682cd51847366ea554c70ad4e5df7928fa99877dfaebac6e53099ade91e69,3beea9e197cf82ac835cb02fef60fe612d4c52d348f0b8b423581885d9489a34,f9470d7ccbafe86bd7179e7a2f1cc483a91b784c1f9b21a4ca0b3c93c59c4685,d146e8cb31f48c7697683eca02a2e4cc82fa2caf8fb312e4d1667d3c5014db13,3a4cf70dceddf0cab7d02bcf49ead062edf50930bd91dcd252c392519b48cca4,aecf9c5fe41962ce6ccc0e16ace11adda41e8908b72ea0e89bd991527aa8db43,29893ad7de35f20a60cc4bb9784289e6f2c4957b00aabca7e87e0f4899ad7f1d,969b296a2d59758eea85add8f0f08707dced0bf7e637d542646b5ab9c9e4b586,78ae3c754b1f217d6aef6629d78584d9a1179781b63b85fe1f87200cb57a6b94,d690620c88d83d9a93f444b109759cd398af80094c9409257170f18439198419,07637b13ad023da0d5e79e68810476ba89aa3e34c2c3b4e84fd1fd72da00fbcd,f6ff330a14fdf53f256409aced8fdb378fb423fa48e8dcb76266dfabe8bdc778,40d43ee6140ae2ad4c64817a598c568e6bc0578e375ff712795d5f9615b3854d,ad6134660de3b71ed37e3bd6a89dc775a9d33cee375d3e5c81e247cb0361c764,d8a14f5dfad49ac2c28bdf493a793339152f8cb6a6c31852910bee990e96ef71,1e0574bd12f98736a0a59166195e48533722391c5717296e13c11001c2de2887,ecb8b23abfaae6424f0c607356a098d301e5208aca19cca96c7751f2336e6a3b,7c247be512543d8f5f47816451eb2b5bdc3aedd11be95f510e4fcabea9978a21,4f2baec829a478d4d1d46eeb94f8f296ec7b18c21ec85f2624da97f54b799c8b,4d4c03fbdcf7292ab4a44b132b85612f50f0e8d7f0e888bf5e023951f6db3141,3ddedc6d6112e958fb4cd9ed2a64e27acc8bdfad3ad804fc3c733d0ee54f8de6,a2d7088bf80b612384ab922acd789ef2b7fb34dc62c9e05a05742ba660ec6fba,291304a8001972d38b62b326f16c04e7e2352b91137f83272de9a46563067aea,6bcb3ca5bda706125a9dad0721763b187691d56ad81d65a93f5ebcec90e01c0c,e8e6bd4f095426a97df0323d4591031261b51c93e99c7f78a956224747b4bd2a,ea2bf8a3de8f00183e7aa5752af2e61a186492d5e76a467285ee7b122d461cbf,13c11770319c0d6403568ddc6c755eb1e3ae19b616e10efb85bca9040c06c9b3
"0","0","0","0.34","0","0","0","增幅贈禮","111500205","111500203","0","0","0","0","2003","111500201","0","111500204","0","0","0","0","當未持有硬幣時，特大幅度提升全體我方中物理攻擊角色的物理攻擊力。當持有硬幣時，大幅度提升全體我方中物理攻擊角色的物理攻擊力，同時特大幅度提升自身的物理攻擊力。","111500202","1115002","0","0","0"
"0","111500306","0","0.58","0","0","0","解構函式","111500305","111500303","0","0","0","0","2001","111500301","0","111500304","0","0","0","0","當未持有硬幣時，對面前的 1 名敵人造成中幅度的物理傷害。當持有硬幣時，對面前的 1 名敵人造成中幅度的物理傷害，同時小幅度提升全體夥伴的 TP 上升。","111500302","1115003","1","0","0"
"0","111501206","0","0.34","0","0","0","增幅贈禮＋","111501205","111501203","111501207","0","0","0","2003","111501201","0","111501204","0","0","0","0","當未持有硬幣時，特大幅度提升全體我方中物理攻擊角色的物理攻擊力。當持有硬幣時，大幅度提升全體我方中物理攻擊角色的物理攻擊力，同時特大幅度提升自身的物理攻擊力，中幅度提升自身物理攻擊暴擊時的傷害。","111501202","1115012","0","0","0"
"0","111501306","0","0.58","0","0","0","解構函式+","111501305","111501303","111501307","111501308","0","111501309","2001","111501301","0","111501304","0","111501310","0","0","變成於短定時間內迴避所有物理攻擊的狀態，當未持有硬幣時，對面前的１名敵方角色造成大幅度的物理傷害。當持有硬幣時，對面前的１名敵方角色造成大幅度的物理傷害，同時小幅度提升我方全體的ＴＰ上升。此外，無論是否持有硬幣，所有技能在沒有持有硬幣和持有硬幣的情況下，兩種效果都會同時發動直到戰鬥結束。此狀態期間，解構函式+追加以自身為中心，大幅度提升範圍內我方行動速度的效果。","111501302","1115013","1","0","0"
"0","0","0","0","0","0","0","二元聖域","0","111510003","0","0","0","0","1001","111510001","0","111510004","0","0","0","0","對面前的１名敵方角色造成特大幅度的物理傷害，並特大幅度提升自身的物理攻擊力。在那之後，消耗硬幣造成必定會命中、特大幅度的物理傷害。","111510002","1115100","1","0","0"
"0","0","0","0.34","0","0","0","增幅贈禮＋","0","111510103","0","0","0","0","2003","111510101","0","111510104","0","0","0","0","特大幅度提升全體我方中物理攻擊角色的物理攻擊力。此外，大幅度提升全體我方中物理攻擊角色的物理攻擊力，同時特大幅度提升自身的物理攻擊力，中幅度提升自身物理攻擊暴擊時的傷害。","111510102","1115101","0","0","0"
"0","111510206","0","0.58","0","0","0","解構函式+","111510205","111510203","0","0","0","0","2001","111510201","0","111510204","0","0","0","0","變成於短定時間內迴避所有物理攻擊的狀態，對面前的１名敵方角色造成２次大幅度的物理傷害，小幅度提升我方全體ＴＰ上升。再以自身為中心，大幅度提升範圍內我方行動速度。","111510202","1115102","1","0","0"
"0","0","0","0","0","0","0","靶恩編譯","0","0","0","0","0","0","3001","111550101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1115501","0","0","0"
"0","0","0","0","0","0","0","靶恩編譯+","0","0","0","0","0","0","3001","111551101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","1115511","0","0","0"
"0","0","0","0","0","0","0","Ride‧On‧Xmas","0","0","0","0","0","0","1003","111600101","0","0","0","0","0","0","小幅度提升全體夥伴的物理防禦力。依照自己後方有多少名夥伴的人數，所提升的防禦力數值也將會有所提高。","111600102","1116001","1","0","0"
"0","0","0","1.07","0","0","0","聖誕節的聲援","0","0","0","0","0","0","2013","111600201","0","0","0","0","0","0","對己方全體展開物理無效的屏障。","0","1116002","0","0","0"
"0","0","0","0.77","0","0","0","冰霜斬擊","0","0","0","0","0","0","2001","111600301","0","0","0","0","0","0","對面前的１名敵人造成中幅度的物理傷害，並使其凍結。","111600302","1116003","1","0","0"
"0","111601206","0","1.07","0","0","0","聖誕節的聲援＋","111601205","111601203","111601207","0","0","0","2013","111601201","0","111601204","0","0","0","0","小幅度恢復自身的HP。對我方全體展開物理無效的護盾，小幅度提升我方全體的物理防禦力，並賦予持續恢復HP的狀態。依照自身後方有多少名我方的人數，HP恢復量、物理防禦力提升的數值、持續恢復的HP量也將會有所提高。","111601202","1116012","0","0","0"
"0","0","0","0.77","111601302","0","0","冰霜斬擊+","111601305","111601303","0","0","111601302","0","2001","111601301","0","111601304","111601303","0","0","0","對我方全體展開物理/魔法無效的護盾，並且以面前的１名敵方角色為中心，對範圍內所有敵人造成大幅度的物理傷害，同時長時間凍結並大距離向後擊飛。","111601302","1116013","1","0","0"
"0","0","0","0","0","0","0","輝煌的微笑","0","0","0","0","0","0","3002","111650101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1116501","0","0","0"
"0","0","0","0","0","0","0","輝煌的微笑+","0","0","0","0","0","0","3002","111651101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","1116511","0","0","0"
"0","0","0","0","0","0","0","朱色之聖誕","0","111700103","0","0","0","0","1002","111700101","0","0","0","0","0","0","對面前的 1 名敵人造成特大幅度的魔法傷害，並且中幅度提升自己的魔法攻擊力。當伊莉亞的 HP 越少時，所造成的傷害越高。","111700102","1117001","1","0","0"
"0","0","0","1.27","0","0","0","蝙蝠嘉年華","0","0","0","0","0","0","2002","111700201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。當伊莉亞的 HP 越少時，所造成的傷害越高。","111700202","1117002","0","0","0"
"0","0","0","0.97","0","0","0","血腥荊棘","0","111700303","0","0","0","0","2002","111700301","0","111700304","0","0","0","0","對前方範圍內的全體敵人造成中幅度的魔法傷害，並且中幅度提升自己的魔法攻擊力，同時消耗所剩的 20% HP。當伊莉亞的 HP 越少時，所造成的傷害越高。","111700302","1117003","1","0","0"
"0","0","0","1.27","0","0","0","蝙蝠嘉年華＋","0","111701203","0","0","0","0","2002","111701201","0","111701204","0","0","0","0","小幅度提升自身的魔法攻擊力，並且對面前的 1 名敵人角色造成大幅度的魔法傷害。當伊莉亞的 HP 越少時，攻擊力提升的數值與所造成的傷害越高。","111701202","1117012","0","0","0"
"0","111701306","0","0.97","0","0","0","血腥荊棘+","111701305","111701303","0","0","0","0","2002","111701301","0","111701304","0","0","0","0","消耗自身所剩的20％ＨＰ，並於一定時間內使自身進入無敵狀態。此外，特大幅度提升自身的魔法攻擊力，對前方範圍內所有敵人造成特大幅度的魔法傷害，並特大幅度恢復自身ＴＰ。當伊莉亞的ＨＰ越少時，所造成的傷害越高。","111701302","1117013","1","0","0"
"0","0","0","0","0","0","0","聖夜的盟約","0","0","0","0","0","0","3003","111750101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1117501","0","0","0"
"0","0","0","0","0","0","0","聖夜的盟約+","0","0","0","0","0","0","3003","111751101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1117511","0","0","0"
"0","111800106","0","0","0","0","0","新年突襲","111800105","111800103","111800107","0","0","0","1001","111800101","0","111800104","0","0","0","0","對面前的1名敵人角色造成中幅度的物理傷害。自身所剩的HP高於80%以上時，造成大幅度的物理傷害。此技能的傷害會依照自身的剩餘HP提升。自身所剩的HP高於90%以上時，再特大幅度提升自身的物理攻擊力。","111800102","1118001","0","0","0"
"0","0","0","0.465","0","0","0","大福時間","111800205","111800203","0","0","0","0","2003","111800201","0","111800204","0","0","0","0","小幅度提升自身的物理攻擊力。自身所剩的HP高於80%以上時，再中幅度提升我方全體的物理攻擊力。物理攻擊力提升的數值會依照自身的剩餘HP提升。","111800202","1118002","0","0","0"
"0","0","0","0.795","0","0","0","旭日東昇","0","111800303","0","0","0","0","2001","111800301","0","111800304","0","0","0","0","對面前的1名敵人角色造成中幅度的物理傷害。自身所剩的HP高於80%以上時，再小幅度降低其物理防禦力。此技能的傷害會依照自身的剩餘HP提升。","111800302","1118003","0","0","0"
"0","111801206","0","0.465","0","0","0","大福時間+","111801205","111801203","111801207","0","0","0","2003","111801201","0","111801204","0","0","0","0","小幅度提升自身的物理攻擊力。自身所剩的HP高於80%時，再中幅度提升我方全體的物理攻擊力。物理攻擊力提升的數值會依照自身的剩餘HP提升。自身所剩的HP高於90%時，中恢復自身的TP。","111801202","1118012","0","0","0"
"0","111821206","0","0.465","0","0","0","大福時間+","111821205","111821203","111821207","0","0","0","2003","111821201","0","111821204","0","0","0","0","中幅度提升自身的物理攻擊力。自身所剩的HP高於80％時，再中幅度提升我方全體的物理攻擊力。物理攻擊力提升的數值會依照自身的剩餘HP提升。自身所剩的HP高於90％時，中恢復自身的TP。","111821202","1118212","0","0","0"
"0","0","0","0","0","0","0","新春美食之力","0","0","0","0","0","0","3005","111850101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的最大 HP。","0","1118501","0","0","0"
"0","0","0","0","0","0","0","新春美食之力+","0","0","0","0","0","0","3005","111851101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的最大 HP。","0","1118511","0","0","0"
"0","0","0","0","0","0","0","新年光輝","0","111900103","0","0","0","0","1005","111900101","0","0","0","0","0","0","中幅度恢復自己的HP，並且給予全體夥伴持續恢復HP的狀態，同時大幅度提升物理攻擊力。","111900102","1119001","1","0","0"
"0","0","0","0.375","0","0","0","聖靈之牆","0","0","0","0","0","0","2013","111900201","0","0","0","0","0","0","【挑釁】對自己展開物理/魔法吸收的屏障，同時對全體敵人挑釁。","111900202","1119002","0","0","0"
"0","0","0","0.715","0","0","0","祝福聖靈","0","111900303","0","0","0","0","2003","111900301","0","0","0","0","0","0","對物理攻擊力最高的夥伴，中幅度提升其物理攻擊力，並且大幅度提升物理暴擊，同時在造成物理攻擊暴擊時中幅度提升傷害。","111900302","1119003","1","0","0"
"0","0","0","0.375","0","0","0","聖靈之牆+","0","111901203","0","0","0","0","2013","111901201","0","0","0","0","0","0","【挑釁】對自身展開物理／魔法吸收的護盾，大幅度提升我方全體的物理攻擊力，同時對敵方全體挑釁。","111901202","1119012","0","0","0"
"0","0","0","0.375","0","0","0","聖靈之牆","0","111920203","0","0","0","0","2013","111920201","0","0","0","0","0","0","【挑釁】對自身展開物理/魔法吸收的護盾，小幅度提升我方全體的物理攻擊力，同時對敵方全體挑釁。","111920202","1119202","0","0","0"
"0","0","0","0.375","0","0","0","聖靈之牆+","0","111921203","0","0","0","0","2013","111921201","0","0","0","0","0","0","【挑釁】對自身展開物理／魔法吸收的護盾，大幅度提升我方全體的物理攻擊力，同時對敵方全體挑釁。","111921202","1119212","0","0","0"
"0","0","0","0","0","0","0","祝福之新風","0","0","0","0","0","0","3002","111950101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1119501","0","0","0"
"0","0","0","0","0","0","0","祝福之新風+","0","0","0","0","0","0","3002","111951101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","1119511","0","0","0"
"0","0","0","0","0","0","0","新年炸裂","0","112000103","0","0","0","0","1002","112000101","0","0","0","0","0","0","對面前的1名敵人造成特大幅度的魔法傷害，同時中幅度提升魔法攻擊力。依照此技能所造成的傷害量，攻擊力的提升量將會隨之增加。","112000102","1120001","1","0","0"
"0","0","0","0.74","0","0","0","闇影射擊","0","0","0","0","0","0","2002","112000201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","1120002","0","0","0"
"0","0","0","0.74","0","0","0","祈願之屏障","0","112000303","0","0","0","0","2013","112000301","0","0","0","0","0","0","中幅度提升全體夥伴的魔法攻擊力，同時展開物理無效的屏障。當自己的魔法攻擊力越高，屏障無效傷害量也會隨之增加。","112000302","1120003","1","0","0"
"0","0","0","0.74","0","0","0","闇影射擊+","0","0","0","0","0","0","2002","112001201","0","0","0","0","0","0","以面前的1名敵人角色為中心，對範圍內所有敵人造成大幅度的魔法傷害。","112001202","1120012","0","0","112001201"
"0","0","0","0","0","0","0","慾求之面紗","0","0","0","0","0","0","3003","112050101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1120501","0","0","0"
"0","0","0","0","0","0","0","慾求之面紗+","0","0","0","0","0","0","3003","112051101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1120511","0","0","0"
"0","0","0","0","0","0","0","祝福之巫女神樂","0","0","0","0","0","0","1005","112100101","0","0","0","0","0","0","中幅度恢復全體夥伴的HP，同時大幅度提升行動速度。","112100102","1121001","1","0","0"
"0","0","0","1.27","0","0","0","賀春旋風","0","0","0","0","0","0","2002","112100201","0","0","0","0","0","0","對距離最遠的敵人造成小幅度的魔法傷害，同時大幅度擊飛。","112100202","1121002","0","0","0"
"0","0","0","0.97","0","0","0","加護之破魔矢","0","0","0","0","0","0","2013","112100301","0","0","0","0","0","0","對己方全體展開魔法無效的屏障。","0","1121003","1","0","0"
"0","0","0","1.27","112101201","0","0","賀春旋風+","112101205","112101203","0","0","112101202","0","2002","112101201","0","112101204","112101202","0","0","0","以距離最遠的敵人為中心，對範圍內所有敵人造成小幅度的魔法傷害，並且大距離向後擊飛再使敵人暈眩。依照造成傷害的敵人數量，增加暈眩的效果時間。","112101202","1121012","1","0","112101201"
"0","0","0","0.97","0","0","0","加護之破魔矢+","0","112101303","0","0","0","0","2013","112101301","0","112101304","0","0","0","0","大幅度提升我方全體的物理攻擊力和魔法攻擊力，並展開物理無效護盾與魔法無效護盾。","112101302","1121013","1","0","0"
"0","0","0","0","0","0","0","新年之加護","0","0","0","0","0","0","3003","112150101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1121501","0","0","0"
"0","0","0","0","0","0","0","新年之加護+","0","0","0","0","0","0","3003","112151101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1121511","0","0","0"
"0","0","0","0","0","0","0","神秘稜鏡","0","0","0","0","0","0","1002","112200101","0","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害，同時小幅度降低TP。","112200102","1122001","1","0","0"
"0","0","0","1.27","0","0","0","魔法耀光","0","0","0","0","0","0","2017","112200201","0","0","0","0","0","0","中幅度降低TP最多的1名敵人的TP。TP達到最大值的角色不在此內。","0","1122002","0","0","0"
"0","0","0","0.97","112200302","0","0","迷霧纏束","0","112200303","0","0","0","0","2007","112200301","0","0","0","0","0","0","以距離最遠的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法傷害，同時進行束縛。","112200302","1122003","1","0","112200301"
"0","0","0","1.27","0","0","0","魔法耀光+","112201205","112201203","0","0","0","0","2017","112201201","0","112201204","0","0","0","0","中幅度降低TP最多的1名敵方角色的TP。並且在短時間內大幅度降低物理、魔法攻擊力與物理、魔法暴擊。TP達到最大值的角色不在此內。","112201202","1122012","0","0","0"
"0","112201306","0","0.97","112201301","0","0","迷霧纏束+","112201305","112201303","0","0","0","0","2007","112201301","0","112201304","112201303","0","0","0","以距離最遠的１名敵人為中心，小幅度降低範圍內所有敵人的魔法防禦力，對其造成中幅度的魔法傷害，並且施加束縛。同時，以自身為中心，小幅度恢復範圍內所有我方的ＴＰ。依照造成傷害的敵人數量，ＴＰ恢復量最多提高至５倍。","112201302","1122013","1","0","112201301"
"0","0","0","0","0","0","0","神秘稜鏡","0","0","0","0","0","0","1002","112220101","0","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害，同時小幅度降低TP。","112220102","1122201","1","0","0"
"0","0","0","1.27","0","0","0","魔法耀光","0","112220203","0","0","0","0","2017","112220201","0","0","0","0","0","0","中幅度降低TP最多的1名敵人的TP。並且在短時間內小幅度降低物理、魔法攻擊力。TP達到最大值的角色不在此內。","112220202","1122202","0","0","0"
"0","0","0","1.27","0","0","0","魔法耀光+","112221205","112221203","0","0","0","0","2017","112221201","0","112221204","0","0","0","0","中幅度降低TP最多的1名敵方角色的TP。並且在短時間內特大幅度降低物理、魔法攻擊力、短時間內大幅度降低物理、魔法暴擊。TP達到最大值的角色不在此內。","112221202","1122212","0","0","0"
"0","0","0","0","0","0","0","魔法偵探","0","0","0","0","0","0","3002","112250101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1122501","0","0","0"
"0","0","0","0","0","0","0","魔法偵探+","0","0","0","0","0","0","3002","112251101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","1122511","0","0","0"
"0","0","0","0","0","0","0","純真箭雨","0","0","0","0","0","0","1003","112300101","0","0","0","0","0","0","特大幅度提升全體夥伴的物理攻擊力。","0","1123001","1","0","0"
"0","0","0","1.27","0","0","0","純真瞄準","0","0","0","0","0","0","2003","112300201","0","0","0","0","0","0","以自己為中心，中幅度提升範圍內夥伴的物理攻擊力與物理暴擊。","112300202","1123002","0","0","0"
"0","0","0","0.77","0","0","0","純真狙擊","0","0","0","0","0","0","2001","112300301","0","0","0","0","0","0","以自己為中心，大幅度提升範圍內夥伴的物理攻擊力，同時對面前的1名敵人造成特大幅度的物理傷害。","112300302","1123003","1","0","0"
"0","0","0","1.27","0","0","0","純真瞄準+","0","112301203","0","0","0","0","2003","112301201","0","0","0","0","0","0","以自身為中心，大幅度提升範圍內我方的物理攻擊力，並且中幅度提升物理暴擊，同時小幅度提升物理攻擊暴擊時的傷害。","112301202","1123012","0","0","0"
"112301308","112301306","0","0.77","0","0","0","純真狙擊+","112301305","112301303","112301307","112301308","112301304","112301309","2001","112301301","0","112301304","0","112301310","112301308","0","以自身為中心，特大幅度提升範圍內我方的物理攻擊力，對自身展開物理/魔法無效護盾，並對面前的１名敵人造成特大幅度的物理傷害，大幅度降低其物理防禦力。若攻擊時自身已展開護盾，特大幅度提升自身的物理攻擊力，此技能的傷害目標為前方全體敵人，會無視一定數值的物理防禦力，並且使其暈眩。","112301302","1123013","1","0","0"
"0","0","0","0","0","0","0","純真勇氣","0","0","0","0","0","0","3001","112350101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1123501","0","0","0"
"0","0","0","0","0","0","0","純真勇氣+","0","0","0","0","0","0","3001","112351101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","1123511","0","0","0"
"0","0","0","0","0","0","0","Smiling Brave","0","112400103","0","0","0","0","1001","112400101","0","0","0","0","0","0","對前方範圍內所有敵人造成大幅度的物理傷害，同時中幅度提升全體夥伴的物理攻擊力與魔法攻擊力。","112400102","1124001","1","0","0"
"0","0","0","1.27","0","0","0","Revolution Smile","0","0","0","0","0","0","2006","112400201","0","0","0","0","0","0","小幅度恢復全體夥伴的TP，同時小幅度提升TP上升。","112400202","1124002","0","0","0"
"0","0","0","0.97","0","0","0","Pinky Lively","0","0","0","0","0","0","2001","112400301","0","0","0","0","0","0","以自己為中心，對範圍內所有敵人造成中幅度的物理傷害。","0","1124003","1","0","0"
"0","0","0","1.27","0","0","0","Revolution Smile+","0","112401203","0","0","0","0","2006","112401201","0","112401204","0","0","0","0","小幅度恢復我方全體的TP，小幅度提升TP上升，並且大幅度提升物理攻擊力與魔法攻擊力。","112401202","1124012","0","0","0"
"0","0","0","1.27","0","0","0","Revolution Smile","0","112420203","0","0","0","0","2006","112420201","0","112420204","0","0","0","0","小幅度恢復全體夥伴的TP，同時小幅度提升TP上升，並且小幅度提升物理攻擊力及魔法攻擊力。","112420202","1124202","0","0","0"
"0","0","0","1.27","0","0","0","Revolution Smile+","0","112421203","0","0","0","0","2006","112421201","0","112421204","0","0","0","0","小幅度恢復我方全體的TP，小幅度提升TP上升，並且大幅度提升物理攻擊力與魔法攻擊力。","112421202","1124212","0","0","0"
"0","0","0","0","0","0","0","笑顏的魔法","0","0","0","0","0","0","3001","112450101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1124501","0","0","0"
"0","0","0","0","0","0","0","笑顏的魔法+","0","0","0","0","0","0","3001","112451101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","1124511","0","0","0"
"0","0","0","0","0","0","0","Iolite Blue","0","0","0","0","0","0","1013","112500101","0","0","0","0","0","0","對面前的 1 名敵人造成大幅度的物理傷害，同時對自己展開物理/魔法無效的屏障。","112500102","1125001","1","0","0"
"0","0","0","0.59","0","0","0","L'azool Leo","0","112500203","0","0","0","0","2001","112500201","0","112500204","0","0","0","0","對前方範圍內所有敵人造成小幅度的物理傷害，同時小幅度降低物理防禦力與魔法防禦力，並且對全體敵人進行挑釁。","112500202","1125002","0","0","0"
"0","0","0","0.59","0","0","0","Hauyne Judgement","0","0","0","0","0","0","2007","112500301","0","0","0","0","0","0","使前方範圍內的所有敵人陷入束縛狀態。","0","1125003","1","0","0"
"0","112501206","0","0.59","0","0","0","L'azool Leo+","112501205","112501203","0","0","0","0","2001","112501201","0","112501204","0","0","0","0","對前方範圍內所有敵人造成中幅度的物理傷害，同時小幅度降低物理防禦力與魔法防禦力，並且對敵方全體挑釁，再中幅度提升自身的物理防禦力與魔法防禦力。","112501202","1125012","0","0","0"
"0","0","0","0.59","0","0","0","L'azool Leo","0","112520203","0","0","0","0","2001","112520201","0","112520204","0","0","0","0","對前方範圍內所有敵人造成中幅度的物理傷害，同時小幅度降低物理防禦力與魔法防禦力，並且對敵方全體進行挑釁。","112520202","1125202","0","0","0"
"0","112521206","0","0.59","0","0","0","L'azool Leo+","112521205","112521203","0","0","0","0","2001","112521201","0","112521204","0","0","0","0","對前方範圍內所有敵人造成中幅度的物理傷害，同時小幅度降低物理防禦力與魔法防禦力，並且對敵方全體挑釁，再中幅度提升自身的物理防禦力與魔法防禦力。","112521202","1125212","0","0","0"
"0","0","0","0","0","0","0","蒼穹之鼓動","0","0","0","0","0","0","3002","112550101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1125501","0","0","0"
"0","0","0","0","0","0","0","蒼穹之鼓動+","0","0","0","0","0","0","3002","112551101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","1125511","0","0","0"
"0","0","0","0","0","0","0","Sparkle Magic","0","0","0","0","0","0","1002","112600101","0","0","0","0","0","0","對面前的1名敵人造成特大幅度的魔法傷害，同時大幅度提升自己的魔法攻擊力。","112600102","1126001","1","0","0"
"0","0","0","1.27","0","0","0","Triple Star","0","112600203","0","0","0","0","2002","112600201","0","0","0","0","0","0","對面前3名以內的敵人造成小幅度的魔法傷害。此技能的傷害，對越遠的敵人提升越多。","112600202","1126002","0","0","0"
"0","0","0","0.97","0","0","0","前進☆Fight Yell","0","0","0","0","0","0","2005","112600301","0","0","0","0","0","0","以HP最低的1名夥伴為中心，小幅度恢復範圍內所有夥伴的HP。","112600302","1126003","1","0","112600301"
"0","0","0","1.27","0","0","0","Triple Star+","112601205","112601203","0","0","0","0","2002","112601201","0","112601204","0","0","0","0","對面前3名以內的敵方角色造成中幅度的魔法傷害，小幅度恢復自身的TP與中幅度提升魔法攻擊力。此技能的傷害，對越遠的敵人提升越多。","112601202","1126012","0","0","0"
"0","0","0","1.27","0","0","0","Triple Star+","112621205","112621203","0","0","0","0","2002","112621201","0","112621204","0","0","0","0","對面前3名以內的敵方角色造成中幅度的魔法傷害，小幅度恢復自身的TP與中幅度提升魔法攻擊力。此技能的傷害，對越遠的敵人提升越多。","112621202","1126212","0","0","0"
"0","0","0","0","0","0","0","天性的魅力","0","0","0","0","0","0","3003","112650101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1126501","0","0","0"
"0","0","0","0","0","0","0","天性的魅力+","0","0","0","0","0","0","3003","112651101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1126511","0","0","0"
"0","0","0","0","0","0","0","堅果大進擊","0","0","0","0","0","0","1001","112700101","0","0","0","0","0","0","對前方範圍內的敵人造成中幅度的物理傷害，同時小幅度降低物理防禦力。","112700102","1127001","0","0","0"
"0","0","0","0","0","0","0","堅果破壞者","0","112700203","0","0","0","0","2001","112700201","0","0","0","0","0","0","對前方範圍內的敵人造成中幅度的物理傷害，同時中幅度降低物理防禦力，但將會特大幅度降低自己的行動速度。","112700202","1127002","0","0","0"
"0","0","0","0.62","0","0","0","堅果斬擊","0","0","0","0","0","0","2001","112700301","0","0","0","0","0","0","對前方範圍內的敵人造成小幅度的物理傷害，同時小幅度降低物理防禦力。","112700302","1127003","0","0","0"
"0","0","0","0","0","0","0","堅果破壞者+","0","112701203","0","0","0","0","2001","112701201","0","0","0","0","0","0","對前方範圍內的敵人造成特大幅度的物理傷害，同時大幅度降低物理防禦力，但將會特大幅度降低自身的行動速度。","112701202","1127012","0","0","0"
"0","0","0","0","0","0","0","堅果著裝UP","0","0","0","0","0","0","3001","112750101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1127501","0","0","0"
"0","0","0","0","0","0","0","堅果著裝UP+","0","0","0","0","0","0","3001","112751101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","1127511","0","0","0"
"0","0","0","0","0","0","0","伊麗莎白嘉年華","0","0","0","0","0","0","1024","112800101","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害，並且施加混亂狀態。","112800102","1128001","0","0","112800101"
"0","0","0","0.59","0","0","0","牛奶人生","0","0","0","0","0","0","2003","112800201","0","0","0","0","0","0","中幅度提升自己的物理攻擊力，再附加持續回復TP的狀態。","112800202","1128002","0","0","0"
