866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"10","90","王城蘭德索爾 1-12","0","10","0","1","-10","0","0","bgm_M41","0","101583","101581","650012123","0","650012122","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650012121","10","12","20012101","0","20012","0","150","650012125","650012112","340","0","100200","101582","bgm_M41","bgm_M41","20012112","0","0","0"
"10","90","王城蘭德索爾 1-13","0","10","0","1","103","0","0","bgm_M41","0","101583","101581","650012133","0","650012132","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650012131","10","13","20012101","0","20012","0","150","650012126","650012113","490","0","100200","101582","bgm_M41","bgm_M41","20012113","0","0","0"
"10","90","王城蘭德索爾 1-14","0","10","0","1","-70","0","0","bgm_M41","0","101583","101581","650012143","0","650012142","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650012141","10","14","20012101","0","20012","0","150","650012127","650012114","550","0","100190","101582","bgm_M41","bgm_M41","20012114","0","0","0"
"10","90","王城蘭德索爾 1-15","0","10","0","1","-90","0","0","bgm_M41","0","101583","101581","650012153","0","650012152","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650012151","10","15","20012101","0","20012","0","150","650012123","650012115","752","0","100190","101582","bgm_M41","bgm_M41","20012115","0","0","0"
"16","90","王城蘭德索爾 1-1","0","16","0","1","-50","54","0","bgm_M41","0","101593","101591","650012163","0","650012162","bgm_M41","bgm_M41","31043","101591","1","bgm_M41","0","650012161","10","16","20012201","5","20012","0","240","650012121","650012116","-500","0","100190","101592","bgm_M41","bgm_M41","20012201","0","0","2"
"16","90","王城蘭德索爾 1-2","0","16","0","1","-140","54","0","bgm_M41","0","101593","101591","650012173","0","650012172","bgm_M41","bgm_M41","31008","101591","1","bgm_M41","0","650012171","10","17","20012201","5","20012","0","240","650012121","650012117","-340","0","100190","101592","bgm_M41","bgm_M41","20012202","0","0","2"
"18","90","王城蘭德索爾 1-3","0","18","0","1","50","54","0","bgm_M41","0","101593","101591","650012183","0","650012182","bgm_M41","bgm_M41","31043","101591","1","bgm_M41","0","650012181","10","18","20012201","5","20012","0","270","650012121","650012118","-180","0","100200","101592","bgm_M41","bgm_M41","20012203","0","0","2"
"18","90","王城蘭德索爾 1-4","0","18","0","1","80","54","0","bgm_M41","0","101593","101591","650012193","0","650012192","bgm_M41","bgm_M41","31008","101591","1","bgm_M41","0","650012191","10","19","20012201","5","20012","0","270","650012121","650012119","120","0","100200","101592","bgm_M41","bgm_M41","20012204","0","0","2"
"20","90","王城蘭德索爾 1-5","0","20","0","1","-90","54","0","bgm_M41","0","101593","101591","650012203","0","650012202","bgm_M41","bgm_M41","31043","101591","1","bgm_M41","0","650012201","10","20","20012201","5","20012","0","300","650012121","650012120","220","0","100190","101592","bgm_M41","bgm_M41","20012205","0","0","2"
"8","90","加托羅斯山 1-1","0","8","0","1","-184","0","0","bgm_M41","0","100067","100065","650013013","0","650013012","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650013011","8","1","20013101","0","20013","0","120","650013124","650013101","-985","0","100050","100066","bgm_M41","bgm_M41","20013101","0","0","0"
"8","90","加托羅斯山 1-2","0","8","0","1","-29","0","0","bgm_M41","0","100023","100021","650013023","0","650013022","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650013021","8","2","20013101","0","20013","0","120","650013125","650013102","-800","0","100020","100022","bgm_M41","bgm_M41","20013102","0","0","0"
"8","90","加托羅斯山 1-3","0","8","0","1","-171","0","0","bgm_M41","0","100067","100065","650013033","0","650013032","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650013031","8","3","20013101","0","20013","0","120","650013126","650013103","-573","0","100050","100066","bgm_M41","bgm_M41","20013103","0","0","0"
"8","90","加托羅斯山 1-4","0","8","0","1","-63","0","0","bgm_M41","0","100067","100065","650013043","0","650013042","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650013041","8","4","20013101","0","20013","0","120","650013127","650013104","-337","0","100050","100066","bgm_M41","bgm_M41","20013104","0","0","0"
"8","90","加托羅斯山 1-5","0","8","0","1","93","0","0","bgm_M41","0","100093","100091","650013053","0","650013052","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013051","8","5","20013101","0","20013","0","120","650013123","650013105","-155","0","100010","100092","bgm_M41","bgm_M41","20013105","0","0","0"
"9","90","加托羅斯山 1-6","0","9","0","1","-81","0","0","bgm_M41","0","100093","100091","650013063","0","650013062","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013061","9","6","20013101","0","20013","0","135","650013124","650013106","-68","0","100040","100092","bgm_M41","bgm_M41","20013106","0","0","0"
"9","90","加托羅斯山 1-7","0","9","0","1","-82","0","0","bgm_M41","0","100093","100091","650013073","0","650013072","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013071","9","7","20013101","0","20013","0","135","650013125","650013107","128","0","100050","100092","bgm_M41","bgm_M41","20013107","0","0","0"
"9","90","加托羅斯山 1-8","0","9","0","1","35","0","0","bgm_M41","0","100093","100091","650013083","0","650013082","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013081","9","8","20013101","0","20013","0","135","650013126","650013108","313","0","100040","100092","bgm_M41","bgm_M41","20013108","0","0","0"
"9","90","加托羅斯山 1-9","0","9","0","1","-92","0","0","bgm_M41","0","100093","100091","650013093","0","650013092","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013091","9","9","20013101","0","20013","0","135","650013127","650013109","473","0","100010","100092","bgm_M41","bgm_M41","20013109","0","0","0"
"9","90","加托羅斯山 1-10","0","9","0","1","0","0","0","bgm_M41","0","100093","100091","650013103","0","650013102","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013101","9","10","20013101","0","20013","0","135","650013122","650013110","657","0","100030","100092","bgm_M41","bgm_M41","20013110","0","0","0"
"10","90","加托羅斯山 1-11","0","10","0","1","106","0","5013303","bgm_M41","0","100093","100091","650013113","0","650013112","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650013111","10","11","20013101","0","20013","0","150","650013124","650013111","837","0","100030","100092","bgm_M41","bgm_M41","20013111","0","0","0"
"10","90","光之裂縫 1-12","0","10","0","1","-165","0","0","bgm_M41","0","101653","101651","650013123","0","650013122","bgm_M41","bgm_M41","0","101651","0","bgm_M41","0","650013121","10","12","20013102","0","20013","0","150","650013125","650013112","-500","0","100370","101652","bgm_M41","bgm_M41","20013112","0","0","0"
"10","90","光之裂縫 1-13","0","10","0","1","-48","0","0","bgm_M41","0","101653","101651","650013133","0","650013132","bgm_M41","bgm_M41","0","101651","0","bgm_M41","0","650013131","10","13","20013102","0","20013","0","150","650013126","650013113","-351","0","100380","101652","bgm_M41","bgm_M41","20013113","0","0","0"
"10","90","光之裂縫 1-14","0","10","0","1","-181","0","0","bgm_M41","0","101653","101651","650013143","0","650013142","bgm_M41","bgm_M41","0","101651","0","bgm_M41","0","650013141","10","14","20013102","0","20013","0","150","650013127","650013114","-149","0","100370","101652","bgm_M41","bgm_M41","20013114","0","0","0"
"10","90","光之裂縫 1-15","0","10","0","1","-120","0","0","bgm_M41","0","101653","101651","650013153","0","650013152","bgm_M41","bgm_M41","0","101651","0","bgm_M41","0","650013151","10","15","20013102","0","20013","0","150","650013123","650013115","65","0","100380","101652","bgm_M41","bgm_M41","20013115","0","0","0"
"16","90","光之裂縫 1-1","0","16","0","1","-192","54","0","bgm_M41","0","101663","101661","650013163","0","650013162","bgm_M41","bgm_M41","31093","101661","1","bgm_M41","0","650013161","10","16","20013201","5","20013","0","240","650013121","650013116","-540","0","100390","101662","bgm_M41","bgm_M41","20013201","0","0","2"
"16","90","光之裂縫 1-2","0","16","0","1","-170","54","0","bgm_M41","0","101663","101661","650013173","0","650013172","bgm_M41","bgm_M41","31018","101661","1","bgm_M41","0","650013171","10","17","20013201","5","20013","0","240","650013121","650013117","-311","0","100400","101662","bgm_M41","bgm_M41","20013202","0","0","2"
"18","90","光之裂縫 1-3","0","18","0","1","-61","54","0","bgm_M41","0","101663","101661","650013183","0","650013182","bgm_M41","bgm_M41","31093","101661","1","bgm_M41","0","650013181","10","18","20013201","5","20013","0","270","650013121","650013118","-96","0","100390","101662","bgm_M41","bgm_M41","20013203","0","0","2"
"18","90","光之裂縫 1-4","0","18","0","1","-170","54","0","bgm_M41","0","101663","101661","650013193","0","650013192","bgm_M41","bgm_M41","31018","101661","1","bgm_M41","0","650013191","10","19","20013201","5","20013","0","270","650013121","650013119","68","0","100400","101662","bgm_M41","bgm_M41","20013204","0","0","2"
"20","90","光之裂縫 1-5","0","20","0","1","-97","54","0","bgm_M41","0","101663","101661","650013203","0","650013202","bgm_M41","bgm_M41","31093","101661","1","bgm_M41","0","650013201","10","20","20013201","5","20013","0","300","650013121","650013120","358","0","100390","101662","bgm_M41","bgm_M41","20013205","0","0","2"
"8","90","大江戶町 1-1","0","8","0","1","-40","0","0","bgm_M41","0","101703","101701","650014013","0","650014012","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014011","8","1","20014101","0","20014","0","120","650014124","650014101","-1000","0","100420","101702","bgm_M41","bgm_M41","20014101","0","0","0"
"8","90","大江戶町 1-2","0","8","0","1","-131","0","0","bgm_M41","0","101703","101701","650014023","0","650014022","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014021","8","2","20014101","0","20014","0","120","650014125","650014102","-868","0","100420","101702","bgm_M41","bgm_M41","20014102","0","0","0"
"8","90","大江戶町 1-3","0","8","0","1","-75","0","0","bgm_M41","0","101703","101701","650014033","0","650014032","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014031","8","3","20014101","0","20014","0","120","650014126","650014103","-705","0","100420","101702","bgm_M41","bgm_M41","20014103","0","0","0"
"8","90","大江戶町 1-4","0","8","0","1","95","0","0","bgm_M41","0","101703","101701","650014043","0","650014042","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014041","8","4","20014101","0","20014","0","120","650014127","650014104","-787","0","100420","101702","bgm_M41","bgm_M41","20014104","0","0","0"
"8","90","大江戶町 1-5","0","8","0","1","115","0","0","bgm_M41","0","101703","101701","650014053","0","650014052","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014051","8","5","20014101","0","20014","0","120","650014123","650014105","-553","0","100410","101702","bgm_M41","bgm_M41","20014105","0","0","0"
"9","90","大江戶町 1-6","0","9","0","1","-85","0","0","bgm_M41","0","101703","101701","650014063","0","650014062","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014061","9","6","20014101","0","20014","0","135","650014124","650014106","-464","0","100410","101702","bgm_M41","bgm_M41","20014106","0","0","0"
"9","90","大江戶町 1-7","0","9","0","1","-112","0","0","bgm_M41","0","101703","101701","650014073","0","650014072","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014071","9","7","20014101","0","20014","0","135","650014125","650014107","-269","0","100410","101702","bgm_M41","bgm_M41","20014107","0","0","0"
"9","90","大江戶町 1-8","0","9","0","1","92","0","0","bgm_M41","0","101703","101701","650014083","0","650014082","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014081","9","8","20014101","0","20014","0","135","650014126","650014108","-311","0","100410","101702","bgm_M41","bgm_M41","20014108","0","0","0"
"9","90","大江戶町 1-9","0","9","0","1","67","0","0","bgm_M41","0","101703","101701","650014093","0","650014092","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014091","9","9","20014101","0","20014","0","135","650014127","650014109","-116","0","100420","101702","bgm_M41","bgm_M41","20014109","0","0","0"
"9","90","大江戶町 1-10","0","9","0","1","-97","0","0","bgm_M41","0","101703","101701","650014103","0","650014102","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014101","9","10","20014101","0","20014","0","135","650014122","650014110","-9","0","100410","101702","bgm_M41","bgm_M41","20014110","0","0","0"
"10","90","大江戶町 1-11","0","10","0","1","7","0","0","bgm_M41","0","101703","101701","650014113","0","650014112","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014111","10","11","20014101","0","20014","0","150","650014124","650014111","136","0","100410","101702","bgm_M41","bgm_M41","20014111","0","0","0"
"10","90","大江戶町 1-12","0","10","0","1","-92","0","0","bgm_M41","0","101703","101701","650014123","0","650014122","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014121","10","12","20014101","0","20014","0","150","650014125","650014112","267","0","100420","101702","bgm_M41","bgm_M41","20014112","0","0","0"
"10","90","大江戶町 1-13","0","10","0","1","53","0","0","bgm_M41","0","101703","101701","650014133","0","650014132","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014131","10","13","20014101","0","20014","0","150","650014126","650014113","362","0","100420","101702","bgm_M41","bgm_M41","20014113","0","0","0"
"10","90","大江戶町 1-14","0","10","0","1","-92","0","0","bgm_M41","0","101703","101701","650014143","0","650014142","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014141","10","14","20014101","0","20014","0","150","650014127","650014114","466","0","100420","101702","bgm_M41","bgm_M41","20014114","0","0","0"
"10","90","大江戶町 1-15","0","10","0","1","-77","0","0","bgm_M41","0","101703","101701","650014153","0","650014152","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650014151","10","15","20014101","0","20014","0","150","650014123","650014115","684","0","100420","101702","bgm_M41","bgm_M41","20014115","0","0","0"
"16","90","大江戶町 1-1","0","16","0","1","-148","54","0","bgm_M41","0","101713","101711","650014163","0","650014162","bgm_M41","bgm_M41","31053","101711","1","bgm_M41","0","650014161","10","16","20014201","5","20014","0","240","650014121","650014116","-525","0","100410","101712","bgm_M41","bgm_M41","20014201","0","0","2"
"16","90","大江戶町 1-2","0","16","0","1","45","54","0","bgm_M41","0","101713","101711","650014173","0","650014172","bgm_M41","bgm_M41","31045","101711","1","bgm_M41","0","650014171","10","17","20014201","5","20014","0","240","650014121","650014117","-353","0","100410","101712","bgm_M41","bgm_M41","20014202","0","0","2"
"18","90","大江戶町 1-3","0","18","0","1","-18","54","0","bgm_M41","0","101713","101711","650014183","0","650014182","bgm_M41","bgm_M41","31053","101711","1","bgm_M41","0","650014181","10","18","20014201","5","20014","0","270","650014121","650014118","-199","0","100410","101712","bgm_M41","bgm_M41","20014203","0","0","2"
"18","90","大江戶町 1-4","0","18","0","1","-179","54","0","bgm_M41","0","101713","101711","650014193","0","650014192","bgm_M41","bgm_M41","31045","101711","1","bgm_M41","0","650014191","10","19","20014201","5","20014","0","270","650014121","650014119","-57","0","100410","101712","bgm_M41","bgm_M41","20014204","0","0","2"
"20","90","大江戶町 1-5","0","20","0","1","-97","54","0","bgm_M41","0","101713","101711","650014203","0","650014202","bgm_M41","bgm_M41","31053","101711","1","bgm_M41","0","650014201","10","20","20014201","5","20014","0","300","650014121","650014120","253","0","100420","101712","bgm_M41","bgm_M41","20014205","0","0","2"
"8","90","晴雨海灘 1-1","0","8","0","1","-205","0","0","bgm_M41","0","101853","101851","650015013","0","650015012","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015011","8","1","20015101","0","20015","0","120","650015124","650015101","-958","0","100110","101852","bgm_M41","bgm_M41","20015101","0","0","0"
"8","90","晴雨海灘 1-2","0","8","0","1","-100","0","0","bgm_M41","0","101853","101851","650015023","0","650015022","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015021","8","2","20015101","0","20015","0","120","650015125","650015102","-847","0","100040","101852","bgm_M41","bgm_M41","20015102","0","0","0"
"8","90","晴雨海灘 1-3","0","8","0","1","-180","0","0","bgm_M41","0","101853","101851","650015033","0","650015032","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015031","8","3","20015101","0","20015","0","120","650015126","650015103","-680","0","100480","101852","bgm_M41","bgm_M41","20015103","0","0","0"
"8","90","晴雨海灘 1-4","0","8","0","1","-138","0","0","bgm_M41","0","101853","101851","650015043","0","650015042","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015041","8","4","20015101","0","20015","0","120","650015127","650015104","-520","0","100110","101852","bgm_M41","bgm_M41","20015104","0","0","0"
"8","90","晴雨海灘 1-5","0","8","0","1","-25","0","0","bgm_M41","0","101853","101851","650015053","0","650015052","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015051","8","5","20015101","0","20015","0","120","650015123","650015105","-445","0","100040","101852","bgm_M41","bgm_M41","20015105","0","0","0"
"9","90","晴雨海灘 1-6","0","9","0","1","-150","0","0","bgm_M41","0","101853","101851","650015063","0","650015062","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015061","9","6","20015101","0","20015","0","135","650015124","650015106","-310","0","100180","101852","bgm_M41","bgm_M41","20015106","0","0","0"
"9","90","晴雨海灘 1-7","0","9","0","1","7","0","0","bgm_M41","0","101853","101851","650015073","0","650015072","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015071","9","7","20015101","0","20015","0","135","650015125","650015107","-234","0","100110","101852","bgm_M41","bgm_M41","20015107","0","0","0"
"9","90","晴雨海灘 1-8","0","9","0","1","-75","0","0","bgm_M41","0","101853","101851","650015083","0","650015082","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015081","9","8","20015101","0","20015","0","135","650015126","650015108","-95","0","100480","101852","bgm_M41","bgm_M41","20015108","0","0","0"
"9","90","晴雨海灘 1-9","0","9","0","1","52","0","0","bgm_M41","0","101853","101851","650015093","0","650015092","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015091","9","9","20015101","0","20015","0","135","650015127","650015109","-15","0","100040","101852","bgm_M41","bgm_M41","20015109","0","0","0"
"9","90","晴雨海灘 1-10","0","9","0","1","-85","0","0","bgm_M41","0","101853","101851","650015103","0","650015102","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015101","9","10","20015101","0","20015","0","135","650015122","650015110","118","0","100180","101852","bgm_M41","bgm_M41","20015110","0","0","0"
"10","90","晴雨海灘 1-11","0","10","0","1","38","0","0","bgm_M41","0","101853","101851","650015113","0","650015112","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015111","10","11","20015101","0","20015","0","150","650015124","650015111","245","0","100110","101852","bgm_M41","bgm_M41","20015111","0","0","0"
"10","90","晴雨海灘 1-12","0","10","0","1","-70","0","0","bgm_M41","0","101853","101851","650015123","0","650015122","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015121","10","12","20015101","0","20015","0","150","650015125","650015112","370","0","100480","101852","bgm_M41","bgm_M41","20015112","0","0","0"
"10","90","晴雨海灘 1-13","0","10","0","1","20","0","0","bgm_M41","0","101853","101851","650015133","0","650015132","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015131","10","13","20015101","0","20015","0","150","650015126","650015113","470","0","100040","101852","bgm_M41","bgm_M41","20015113","0","0","0"
"10","90","晴雨海灘 1-14","0","10","0","1","-88","0","0","bgm_M41","0","101853","101851","650015143","0","650015142","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015141","10","14","20015101","0","20015","0","150","650015127","650015114","595","0","100110","101852","bgm_M41","bgm_M41","20015114","0","0","0"
"10","90","晴雨海灘 1-15","0","10","0","1","0","0","0","bgm_M41","0","101853","101851","650015153","0","650015152","bgm_M41","bgm_M41","0","101851","0","bgm_M41","0","650015151","10","15","20015101","0","20015","0","150","650015123","650015115","735","0","100480","101852","bgm_M41","bgm_M41","20015115","0","0","0"
"16","90","晴雨海灘 1-1","0","16","0","1","47","54","0","bgm_M41","0","101863","101861","650015163","0","650015162","bgm_M41","bgm_M41","31101","101861","1","bgm_M41","0","650015161","10","16","20015201","5","20015","0","240","650015121","650015116","-520","0","100110","101862","bgm_M41","bgm_M41","20015201","0","0","2"
"16","90","晴雨海灘 1-2","0","16","0","1","-70","54","0","bgm_M41","0","101863","101861","650015173","0","650015172","bgm_M41","bgm_M41","31050","101861","1","bgm_M41","0","650015171","10","17","20015201","5","20015","0","240","650015121","650015117","-325","0","100180","101862","bgm_M41","bgm_M41","20015202","0","0","2"
"18","90","晴雨海灘 1-3","0","18","0","1","37","54","0","bgm_M41","0","101863","101861","650015183","0","650015182","bgm_M41","bgm_M41","31101","101861","1","bgm_M41","0","650015181","10","18","20015201","5","20015","0","270","650015121","650015118","-90","0","100040","101862","bgm_M41","bgm_M41","20015203","0","0","2"
"18","90","晴雨海灘 1-4","0","18","0","1","-105","54","0","bgm_M41","0","101863","101861","650015193","0","650015192","bgm_M41","bgm_M41","31050","101861","1","bgm_M41","0","650015191","10","19","20015201","5","20015","0","270","650015121","650015119","28","0","100110","101862","bgm_M41","bgm_M41","20015204","0","0","2"
"20","90","晴雨海灘 1-5","0","20","0","1","-90","54","0","bgm_M41","0","101863","101861","650015203","0","650015202","bgm_M41","bgm_M41","31101","101861","1","bgm_M41","0","650015201","10","20","20015201","5","20015","0","300","650015121","650015120","302","0","100480","101862","bgm_M41","bgm_M41","20015205","0","0","2"
"8","90","真步真步王國避暑聖地？ 1-1","0","8","0","1","12","0","0","bgm_M41","0","100013","100013","650016013","0","650016012","bgm_M41","bgm_M41","0","100011","0","bgm_M41","0","650016011","8","1","20016101","0","20016","0","120","650016124","650016101","-1099","0","100020","100012","bgm_M41","bgm_M41","20016101","0","0","0"
"8","90","真步真步王國避暑聖地？ 1-2","0","8","0","1","-151","0","0","bgm_M41","0","100013","100013","650016023","0","650016022","bgm_M41","bgm_M41","0","100011","0","bgm_M41","0","650016021","8","2","20016101","0","20016","0","120","650016125","650016102","-978","0","100020","100012","bgm_M41","bgm_M41","20016102","0","0","0"
"8","90","真步真步王國避暑聖地？ 1-3","0","8","0","1","-27","0","0","bgm_M41","0","100013","100013","650016033","0","650016032","bgm_M41","bgm_M41","0","100011","0","bgm_M41","0","650016031","8","3","20016101","0","20016","0","120","650016126","650016103","-806","0","100020","100012","bgm_M41","bgm_M41","20016103","0","0","0"
"8","90","真步真步王國避暑聖地？ 1-4","0","8","0","1","-164","0","0","bgm_M41","0","100016","100016","650016043","0","650016042","bgm_M41","bgm_M41","0","100014","0","bgm_M41","0","650016041","8","4","20016101","0","20016","0","120","650016127","650016104","-615","0","100020","100015","bgm_M41","bgm_M41","20016104","0","0","0"
"8","90","真步真步王國避暑聖地？ 1-5","0","8","0","1","-181","0","0","bgm_M41","0","100016","100016","650016053","0","650016052","bgm_M41","bgm_M41","0","100014","0","bgm_M41","0","650016051","8","5","20016101","0","20016","0","120","650016123","650016105","-367","0","100020","100015","bgm_M41","bgm_M41","20016105","0","0","0"
"9","90","真步真步王國避暑聖地？ 1-6","0","9","0","1","-124","0","0","bgm_M41","0","100016","100016","650016063","0","650016062","bgm_M41","bgm_M41","0","100014","0","bgm_M41","0","650016061","9","6","20016101","0","20016","0","135","650016124","650016106","-36","0","100020","100015","bgm_M41","bgm_M41","20016106","0","0","0"
"9","90","真步真步王國避暑聖地？ 1-7","0","9","0","1","3","0","0","bgm_M41","0","100019","100019","650016073","0","650016072","bgm_M41","bgm_M41","0","100017","0","bgm_M41","0","650016071","9","7","20016101","0","20016","0","135","650016125","650016107","-231","0","100020","100018","bgm_M41","bgm_M41","20016107","0","0","0"
"9","90","真步真步王國避暑聖地？ 1-8","0","9","0","1","110","0","0","bgm_M41","0","100019","100019","650016083","0","650016082","bgm_M41","bgm_M41","0","100017","0","bgm_M41","0","650016081","9","8","20016101","0","20016","0","135","650016126","650016108","-7","0","100020","100018","bgm_M41","bgm_M41","20016108","0","0","0"
"9","90","真步真步王國避暑聖地？ 1-9","0","9","0","1","25","0","0","bgm_M41","0","101923","101923","650016093","0","650016092","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016091","9","9","20016101","0","20016","0","135","650016127","650016109","237","0","100491","101922","bgm_M41","bgm_M41","20016109","0","0","0"
"9","90","真步真步王國避暑聖地？ 1-10","0","9","0","1","-212","0","0","bgm_M41","0","100019","100019","650016103","0","650016102","bgm_M41","bgm_M41","0","100017","0","bgm_M41","0","650016101","9","10","20016101","0","20016","0","135","650016122","650016110","171","0","100020","100018","bgm_M41","bgm_M41","20016110","0","0","0"
