6f622fa078added61b38fbae1247b59167ccd8c60f4e360de185114a1d88364a,7a96135fee6b74e47f6f0ef4fbb394080ed7de2444bf3d91b8e779236e65931e,4e248766ea08fe839e39d126eb197b5aaf5d786170cbb793c90013ca06770470,05f78cea847e13441cea03b6f41befc998c35ca0acf215c8919ad6f6e1943f92,5ca9d7bf0fc33be7a19ff0489fdd5326a25517e9ba7b4e0dc84aa7b227e7e311,64e7273084d0ad9e6eaf90197ddcb519cc2974bf03c40a4c4d40577ca65d352c,adc063315d8d86a6838c5ffa8427e2f95157083301d6f69b306e5e3df3422bd9,a8cc9673e63dc4a94c3215fe8c4d211fa4daf5017035943a51fe419c5f777eb7,3e2765959235d2f1f2db800bd1c9f6c0d9ac49e2a891c2ceffecbc219111c190,52c8d6854e004e0dcdd92ca7fcbfbac4976b47be5619eb1241ebdd614a4644b5,7e3e57fbc8550590e4f390f2bf4361ead5550374329f88702ddb9bf1239a581e,488115ec78b6388806ce0e77ce7850775aa1d8e8215abdbfdb582988080aec50,2a4212fad55985e1e8f1a27f8ffe126351174a3f021e81d03458ecf4d7b2bcf0,5b6c3c68ddb440699379d2ee59b45230328fa37141c27b21e1cfd438ca15ffdf,3d6c3269ef8d3777fdf7b6bc97d753926ea5601db106adf67a12dc33df1f8293,ee0ef03f1896286dd21644d912bddb579cb45dd0635e6c25f96ca22ffde27b29,76d825e0571b058b204f5412a9360cc56a3837ebf8c2ea9847b5ced3265cd1a5,9e8ed7bde2134f317f734a677d6ebd8e6f0e461cf48a9ba59033f3418414a748,1a8c181ac654cfe670d6906316db767d3164170ba1e129565beaa58a468bd54b,6c8a03edf444add8854646b8ddf415daa653ad71ad63a6006ab9c7b9ad7aa551,c1f3cea4facbbabaa9deb53e140552fc6572d055c347d76ae4e2e8bc3db4199c,b685e7536f87549664ff803a4f22146248804b9f992c6aacd9fb7d2ac798b011,c75b5f5382dd9d5ef0837581950e57e32fb63684a07823892e72399d6eba2b5d,6bfeb6a9b803fbea9112df933a255b36ef165d131344d3e519e36848bf2699a6,c7a713778ca0abc12cce31f0e01e1db1ee83ca91e0ca36c632f6283ce53b9eac,bb6c367b327ccc08f4f0dfc15bb578a04ab32452efde7ca9e1e0cfd4869b0780
"0","2","0","0","0","0","0","34","4","60382","33","0","1003920103","2","0","0","60382","33","0","5","2","0","0","6","60382","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1003920104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1003920105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31093","100","0","1003930101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60382","33","0","1003930102","2","0","0","60382","33","0","5","2","0","0","8","60382","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1003930103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1003930104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31093","100","0","1003940101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60382","100","0","1003940102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115585","100","0","1003940103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125045","100","0","1003940104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115165","100","0","1003940105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115584","100","0","1003940106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115284","100","0","1003940107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115583","100","0","1003940108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1003940109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1003940110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60392","33","0","1004010101","2","0","0","60392","33","0","3","2","0","0","4","60392","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004010102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004010103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31028","100","0","1004020101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31033","100","0","1004020102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60392","33","0","1004020103","2","0","0","60392","33","0","5","2","0","0","6","60392","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004020104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004020105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31028","100","0","1004030101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60392","33","0","1004030102","2","0","0","60392","33","0","5","2","0","0","8","60392","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004030103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004030104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31028","100","0","1004040101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60392","100","0","1004040102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125016","100","0","1004040103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125015","100","0","1004040104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115225","100","0","1004040105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115555","100","0","1004040106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115584","100","0","1004040107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115554","100","0","1004040108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004040109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004040110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60402","33","0","1004110101","2","0","0","60402","33","0","3","2","0","0","4","60402","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004110102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004110103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31053","100","0","1004120101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31045","100","0","1004120102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60402","33","0","1004120103","2","0","0","60402","33","0","5","2","0","0","6","60402","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004120104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004120105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31053","100","0","1004130101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60402","33","0","1004130102","2","0","0","60402","33","0","5","2","0","0","8","60402","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004130103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004130104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31053","100","0","1004140101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60402","100","0","1004140102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125015","100","0","1004140103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115555","100","0","1004140104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115225","100","0","1004140105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115554","100","0","1004140106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125014","100","0","1004140107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115553","100","0","1004140108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004140109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004140110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60412","33","0","1004210101","2","0","0","60412","33","0","3","2","0","0","4","60412","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004210102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004210103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31130","100","0","1004220101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31065","100","0","1004220102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60412","33","0","1004220103","2","0","0","60412","33","0","5","2","0","0","6","60412","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004220104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004220105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31130","100","0","1004230101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60412","33","0","1004230102","2","0","0","60412","33","0","5","2","0","0","8","60412","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004230103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004230104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31130","100","0","1004240101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60412","100","0","1004240102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125017","100","0","1004240103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125016","100","0","1004240104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115556","100","0","1004240105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125226","100","0","1004240106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115225","100","0","1004240107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115555","100","0","1004240108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004240109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004240110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60422","33","0","1004310101","2","0","0","60422","33","0","3","2","0","0","4","60422","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004310102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004310103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31101","100","0","1004320101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31050","100","0","1004320102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60422","33","0","1004320103","2","0","0","60422","33","0","5","2","0","0","6","60422","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004320104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004320105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31101","100","0","1004330101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60422","33","0","1004330102","2","0","0","60422","33","0","5","2","0","0","8","60422","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004330103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004330104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31101","100","0","1004340101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60422","100","0","1004340102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125016","100","0","1004340103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125286","100","0","1004340104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125076","100","0","1004340105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115585","100","0","1004340106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115615","100","0","1004340107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115584","100","0","1004340108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004340109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004340110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60432","33","0","1004410101","2","0","0","60432","33","0","3","2","0","0","4","60432","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004410102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004410103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31132","100","0","1004420101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31027","100","0","1004420102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60432","33","0","1004420103","2","0","0","60432","33","0","5","2","0","0","6","60432","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004420104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004420105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31132","100","0","1004430101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60432","33","0","1004430102","2","0","0","60432","33","0","5","2","0","0","8","60432","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004430103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004430104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31132","100","0","1004440101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60432","100","0","1004440102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125017","100","0","1004440103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125016","100","0","1004440104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115556","100","0","1004440105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125286","100","0","1004440106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115585","100","0","1004440107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115555","100","0","1004440108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004440109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004440110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60442","33","0","1004510101","2","0","0","60442","33","0","3","2","0","0","4","60442","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004510102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004510103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31105","100","0","1004520101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31014","100","0","1004520102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60442","33","0","1004520103","2","0","0","60442","33","0","5","2","0","0","6","60442","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004520104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004520105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31105","100","0","1004530101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60442","33","0","1004530102","2","0","0","60442","33","0","5","2","0","0","8","60442","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004530103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004530104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31105","100","0","1004540101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60442","100","0","1004540102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115556","100","0","1004540103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115106","100","0","1004540104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115586","100","0","1004540105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115555","100","0","1004540106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125015","100","0","1004540107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115554","100","0","1004540108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004540109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004540110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60452","33","0","1004610101","2","0","0","60452","33","0","3","2","0","0","4","60452","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004610102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004610103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31135","100","0","1004620101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31023","100","0","1004620102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60452","33","0","1004620103","2","0","0","60452","33","0","5","2","0","0","6","60452","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004620104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004620105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31135","100","0","1004630101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60452","33","0","1004630102","2","0","0","60452","33","0","5","2","0","0","8","60452","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004630103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004630104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31135","100","0","1004640101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60452","100","0","1004640102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115077","100","0","1004640103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125016","100","0","1004640104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115556","100","0","1004640105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115586","100","0","1004640106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115585","100","0","1004640107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115225","100","0","1004640108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004640109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004640110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60462","33","0","1004710101","2","0","0","60462","33","0","3","2","0","0","4","60462","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004710102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004710103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31056","100","0","1004720101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31040","100","0","1004720102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60462","33","0","1004720103","2","0","0","60462","33","0","5","2","0","0","6","60462","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004720104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004720105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31056","100","0","1004730101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60462","33","0","1004730102","2","0","0","60462","33","0","5","2","0","0","8","60462","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004730103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004730104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31056","100","0","1004740101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60462","100","0","1004740102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115136","100","0","1004740103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115196","100","0","1004740104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115433","100","0","1004740105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115315","100","0","1004740106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115165","100","0","1004740107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115584","100","0","1004740108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004740109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1004740110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60472","33","0","1004810101","2","0","0","60472","33","0","3","2","0","0","4","60472","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1004810102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004810103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31016","100","0","1004820101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31013","100","0","1004820102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60472","33","0","1004820103","2","0","0","60472","33","0","5","2","0","0","6","60472","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1004820104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1004820105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31016","100","0","1004830101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60472","33","0","1004830102","2","0","0","60472","33","0","5","2","0","0","8","60472","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1004830103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1004830104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31016","100","0","1004840101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60472","100","0","1004840102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125017","100","0","1004840103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125226","100","0","1004840104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115556","100","0","1004840105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115616","100","0","1004840106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115225","100","0","1004840107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115615","100","0","1004840108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1004840109","2","0","0","0","0","0","0","0","0","0","0","0","0"
