ad4cffe7d072adad205667fc284abda3ee3b03b1056e1abcd06003a69c31435b,7ad7851fda9e349db2204989fdfd8c408e469619d6c399cfd918a9a5dd0ce427,51a4ab8fdb8a32b9efcda63625abda44bdb5293a8f6065c3fe66639a6e897a70,5b906ed1d70240104b48b1f253f099bc05ee182422ea239f8107603c5a669bf0,6ce3dcabf2bcf752bcb246362e896a1337e5791ff9f4c521ea440a0234831ec7,46186e5a9c7150d7f53cdf9105e524f4cb8210713cc83085014fabd4536878a9,440b4fe241b05745dd8161d388fbf6dfbada4e6d9454eb48c43db4f7430337b8,b824dc9d307691e5a2f3d6dead92bd707c53e2a010a0486584428a3410f33164,0634d30d78a4ac0503f3442fdc642ccdcdb9b86c17615426040139973336d61a,958a527fc66b5032f8e27f229c3a24d62b5b63edba4b4a8cb4cb38e3130595eb,ec561f7c82a1520fb81904969b908d4665603f2a14721b500017197fb70cbad9,c5001bd20b3b879e1a0dab57a1b9c7f26d4530c5390a3f8adc6798df92f02201,5da0b57f3ce9337aff038e3e273e058fd839834ae785d49abe62d7fe10525e20,f22840d01c570b129ed9b67095206707d676626983ec8b981ae906dc6bf2dcf7
"0","0","0","1","0","39","2021/07/13 05:00:00","508","30","1","-1","111","2021/07/17 04:59:59","2000"
"0","0","0","1","0","49","2021/07/13 05:00:00","509","40","1","-1","111","2021/07/17 04:59:59","2000"
"0","0","0","1","0","31","2021/07/16 05:00:00","510","30","1","-1","101","2021/07/31 04:59:59","2000"
"0","0","0","1","0","41","2021/07/16 05:00:00","511","40","1","-1","101","2021/07/31 04:59:59","2000"
"0","0","0","1","0","37","2021/07/17 05:00:00","512","30","1","-1","109","2021/07/25 04:59:59","2000"
"0","0","0","1","0","38","2021/07/17 05:00:00","513","30","1","-1","112","2021/07/25 04:59:59","2000"
"0","0","0","1","0","251","2021/07/19 16:00:00","514","80","1","-1","7004","2021/07/26 15:59:59","1500"
"0","0","0","1","0","252","2021/07/19 16:00:00","515","80","1","-1","7005","2021/07/26 15:59:59","1500"
"0","0","0","1","0","81","2021/07/25 05:00:00","516","80","1","-1","101","2021/07/31 04:59:59","1500"
"0","0","0","1","0","82","2021/07/25 05:00:00","517","80","1","-1","102","2021/07/31 04:59:59","1500"
"0","0","0","1","0","83","2021/07/25 05:00:00","518","80","1","-1","111","2021/07/31 04:59:59","1500"
"0","0","0","1","0","84","2021/07/25 05:00:00","519","80","1","-1","109","2021/07/31 04:59:59","1500"
"0","0","0","1","0","85","2021/07/25 05:00:00","520","80","1","-1","112","2021/07/31 04:59:59","1500"
"0","0","0","1","0","351","2021/07/25 05:00:00","521","80","1","-1","8004","2021/07/31 04:59:59","1500"
"0","0","0","1","0","352","2021/07/25 05:00:00","522","80","1","-1","8005","2021/07/31 04:59:59","1500"
"0","0","0","1","0","32","2021/07/25 05:00:00","523","30","1","-1","102","2021/08/01 04:59:59","2000"
"0","0","0","1","0","42","2021/07/25 05:00:00","524","40","1","-1","102","2021/08/01 04:59:59","2000"
"0","0","0","1","0","34","2021/08/01 05:00:00","525","30","1","-1","103","2021/08/06 04:59:59","3000"
"0","0","0","1","0","44","2021/08/01 05:00:00","526","40","1","-1","103","2021/08/06 04:59:59","3000"
"0","0","0","1","0","45","2021/08/01 05:00:00","527","40","1","-1","104","2021/08/11 04:59:59","2000"
"0","0","0","1","0","91","2021/08/01 05:00:00","528","100","1","-1","101","2021/08/15 04:59:59","1500"
"0","0","0","1","0","92","2021/08/01 05:00:00","529","100","1","-1","102","2021/08/15 04:59:59","1500"
"0","0","0","1","0","93","2021/08/01 05:00:00","530","100","1","-1","111","2021/08/15 04:59:59","1500"
"0","0","0","1","0","94","2021/08/01 05:00:00","531","100","1","-1","109","2021/08/15 04:59:59","1500"
"0","0","0","1","0","95","2021/08/01 05:00:00","532","100","1","-1","112","2021/08/15 04:59:59","1500"
"0","0","0","1","0","100","2021/08/01 05:00:00","533","100","1","-1","8004","2021/08/15 04:59:59","1500"
"0","0","0","1","0","101","2021/08/01 05:00:00","534","100","1","-1","8005","2021/08/15 04:59:59","1500"
"0","0","0","1","0","96","2021/08/01 05:00:00","535","100","1","-1","6004","2021/08/15 04:59:59","1500"
"0","0","0","1","0","97","2021/08/01 05:00:00","536","100","1","-1","6005","2021/08/15 04:59:59","1500"
"0","0","0","1","0","98","2021/08/01 05:00:00","537","100","1","-1","7004","2021/08/15 04:59:59","1500"
"0","0","0","1","0","99","2021/08/01 05:00:00","538","100","1","-1","7005","2021/08/15 04:59:59","1500"
"0","0","0","1","0","151","2021/08/02 16:00:00","539","80","1","-1","6004","2021/08/16 15:59:59","1500"
"0","0","0","1","0","152","2021/08/02 16:00:00","540","80","1","-1","6005","2021/08/16 15:59:59","1500"
"0","0","0","1","0","37","2021/08/06 05:00:00","541","30","1","-1","109","2021/08/10 04:59:59","3000"
"0","0","0","1","0","38","2021/08/06 05:00:00","542","30","1","-1","112","2021/08/10 04:59:59","3000"
"0","0","0","1","0","251","2021/08/09 16:00:00","543","80","1","-1","7004","2021/08/25 15:59:59","1500"
"0","0","0","1","0","252","2021/08/09 16:00:00","544","80","1","-1","7005","2021/08/25 15:59:59","1500"
"0","0","0","1","0","39","2021/08/10 05:00:00","545","30","1","-1","111","2021/08/13 04:59:59","3000"
"0","0","0","1","0","49","2021/08/10 05:00:00","546","40","1","-1","111","2021/08/13 04:59:59","3000"
"0","0","0","1","0","39","2021/08/13 05:00:00","547","30","1","-1","111","2021/08/16 04:59:59","2000"
"0","0","0","1","0","49","2021/08/13 05:00:00","548","40","1","-1","111","2021/08/16 04:59:59","2000"
"0","0","0","1","0","34","2021/08/16 05:00:00","549","30","1","-1","103","2021/08/27 04:59:59","2000"
"0","0","0","1","0","44","2021/08/16 05:00:00","550","40","1","-1","103","2021/08/27 04:59:59","2000"
"0","0","0","1","0","31","2021/08/17 05:00:00","551","30","1","-1","101","2021/08/24 04:59:59","3000"
"0","0","0","1","0","41","2021/08/17 05:00:00","552","40","1","-1","101","2021/08/24 04:59:59","3000"
"0","0","0","1","0","31","2021/08/24 05:00:00","553","30","1","-1","101","2021/08/27 04:59:59","2000"
"0","0","0","1","0","41","2021/08/24 05:00:00","554","40","1","-1","101","2021/08/27 04:59:59","2000"
"0","0","0","1","0","32","2021/08/27 05:00:00","555","30","1","-1","102","2021/08/31 04:59:59","3000"
"0","0","0","1","0","42","2021/08/27 05:00:00","556","40","1","-1","102","2021/08/31 04:59:59","3000"
"0","0","0","1","0","32","2021/09/01 05:00:00","557","30","1","-1","102","2021/09/04 04:59:59","3000"
"0","0","0","1","0","42","2021/09/01 05:00:00","558","40","1","-1","102","2021/09/04 04:59:59","3000"
"0","0","0","1","0","91","2021/09/01 05:00:00","559","100","1","-1","101","2021/09/10 04:59:59","1500"
"0","0","0","1","0","92","2021/09/01 05:00:00","560","100","1","-1","102","2021/09/10 04:59:59","1500"
"0","0","0","1","0","93","2021/09/01 05:00:00","561","100","1","-1","111","2021/09/10 04:59:59","1500"
"0","0","0","1","0","94","2021/09/01 05:00:00","562","100","1","-1","109","2021/09/10 04:59:59","1500"
"0","0","0","1","0","95","2021/09/01 05:00:00","563","100","1","-1","112","2021/09/10 04:59:59","1500"
"0","0","0","1","0","100","2021/09/01 05:00:00","564","100","1","-1","8004","2021/09/10 04:59:59","1500"
"0","0","0","1","0","101","2021/09/01 05:00:00","565","100","1","-1","8005","2021/09/10 04:59:59","1500"
"0","0","0","1","0","96","2021/09/01 05:00:00","566","100","1","-1","6004","2021/09/10 04:59:59","1500"
"0","0","0","1","0","97","2021/09/01 05:00:00","567","100","1","-1","6005","2021/09/10 04:59:59","1500"
"0","0","0","1","0","98","2021/09/01 05:00:00","568","100","1","-1","7004","2021/09/10 04:59:59","1500"
"0","0","0","1","0","99","2021/09/01 05:00:00","569","100","1","-1","7005","2021/09/10 04:59:59","1500"
"0","0","0","1","0","34","2021/09/01 05:00:00","570","30","1","-1","103","2021/09/17 04:59:59","2000"
"0","0","0","1","0","44","2021/09/01 05:00:00","571","40","1","-1","103","2021/09/17 04:59:59","2000"
"0","0","0","1","0","31","2021/09/04 05:00:00","572","30","1","-1","101","2021/09/08 04:59:59","3000"
"0","0","0","1","0","41","2021/09/04 05:00:00","573","40","1","-1","101","2021/09/08 04:59:59","3000"
"0","0","0","1","0","39","2021/09/08 05:00:00","574","30","1","-1","111","2021/09/11 04:59:59","3000"
"0","0","0","1","0","49","2021/09/08 05:00:00","575","40","1","-1","111","2021/09/11 04:59:59","3000"
"0","0","0","1","0","37","2021/09/11 05:00:00","576","30","1","-1","109","2021/09/21 04:59:59","2000"
"0","0","0","1","0","38","2021/09/11 05:00:00","577","30","1","-1","112","2021/09/21 04:59:59","2000"
"0","0","0","1","0","31","2021/09/16 05:00:00","578","30","1","-1","101","2021/09/26 04:59:59","2000"
"0","0","0","1","0","41","2021/09/16 05:00:00","579","40","1","-1","101","2021/09/26 04:59:59","2000"
"0","0","0","1","0","45","2021/09/17 05:00:00","580","40","1","-1","104","2021/09/30 04:59:59","2000"
"0","0","0","1","0","81","2021/09/24 05:00:00","581","80","1","-1","101","2021/09/30 04:59:59","1500"
"0","0","0","1","0","82","2021/09/24 05:00:00","582","80","1","-1","102","2021/09/30 04:59:59","1500"
"0","0","0","1","0","83","2021/09/24 05:00:00","583","80","1","-1","111","2021/09/30 04:59:59","1500"
"0","0","0","1","0","84","2021/09/24 05:00:00","584","80","1","-1","109","2021/09/30 04:59:59","1500"
"0","0","0","1","0","85","2021/09/24 05:00:00","585","80","1","-1","112","2021/09/30 04:59:59","1500"
"0","0","0","1","0","351","2021/09/24 05:00:00","586","80","1","-1","8004","2021/09/30 04:59:59","1500"
"0","0","0","1","0","352","2021/09/24 05:00:00","587","80","1","-1","8005","2021/09/30 04:59:59","1500"
"0","0","0","1","0","37","2021/09/25 05:00:00","588","30","1","-1","109","2021/09/28 04:59:59","2000"
"0","0","0","1","0","32","2021/09/28 05:00:00","589","30","1","-1","102","2021/10/01 04:59:59","2000"
"0","0","0","1","0","42","2021/09/28 05:00:00","590","40","1","-1","102","2021/10/01 04:59:59","2000"
"0","0","0","1","0","151","2021/09/01 16:00:00","591","80","1","-1","6004","2021/09/15 15:59:59","1500"
"0","0","0","1","0","152","2021/09/01 16:00:00","592","80","1","-1","6005","2021/09/15 15:59:59","1500"
"0","0","0","1","0","251","2021/09/17 16:00:00","593","80","1","-1","7004","2021/09/24 15:59:59","1500"
"0","0","0","1","0","252","2021/09/17 16:00:00","594","80","1","-1","7005","2021/09/24 15:59:59","1500"
"0","0","0","1","0","45","2021/10/01 05:00:00","595","40","1","-1","104","2021/10/13 04:59:59","2000"
"0","0","0","1","0","34","2021/10/01 05:00:00","596","30","1","-1","103","2021/10/14 04:59:59","2000"
"0","0","0","1","0","44","2021/10/01 05:00:00","597","40","1","-1","103","2021/10/14 04:59:59","2000"
"0","0","0","1","0","151","2021/10/01 16:00:00","598","80","1","-1","6004","2021/10/15 15:59:59","1500"
"0","0","0","1","0","152","2021/10/01 16:00:00","599","80","1","-1","6005","2021/10/15 15:59:59","1500"
"0","0","0","1","0","39","2021/10/14 05:00:00","600","30","1","-1","111","2021/10/17 04:59:59","2000"
"0","0","0","1","0","49","2021/10/14 05:00:00","601","40","1","-1","111","2021/10/17 04:59:59","2000"
"0","0","0","1","0","31","2021/10/15 05:00:00","602","30","1","-1","101","2021/10/29 04:59:59","2000"
"0","0","0","1","0","41","2021/10/15 05:00:00","603","40","1","-1","101","2021/10/29 04:59:59","2000"
"0","0","0","1","0","37","2021/10/17 05:00:00","604","30","1","-1","109","2021/10/25 04:59:59","2000"
"0","0","0","1","0","38","2021/10/17 05:00:00","605","30","1","-1","112","2021/10/25 04:59:59","2000"
"0","0","0","1","0","251","2021/10/18 16:00:00","606","80","1","-1","7004","2021/10/25 15:59:59","1500"
"0","0","0","1","0","252","2021/10/18 16:00:00","607","80","1","-1","7005","2021/10/25 15:59:59","1500"
"0","0","0","1","0","81","2021/10/25 05:00:00","608","80","1","-1","101","2021/10/31 04:59:59","1500"
"0","0","0","1","0","82","2021/10/25 05:00:00","609","80","1","-1","102","2021/10/31 04:59:59","1500"
"0","0","0","1","0","83","2021/10/25 05:00:00","610","80","1","-1","111","2021/10/31 04:59:59","1500"
"0","0","0","1","0","84","2021/10/25 05:00:00","611","80","1","-1","109","2021/10/31 04:59:59","1500"
"0","0","0","1","0","85","2021/10/25 05:00:00","612","80","1","-1","112","2021/10/31 04:59:59","1500"
"0","0","0","1","0","351","2021/10/25 05:00:00","613","80","1","-1","8004","2021/10/31 04:59:59","1500"
"0","0","0","1","0","352","2021/10/25 05:00:00","614","80","1","-1","8005","2021/10/31 04:59:59","1500"
"0","0","0","1","0","32","2021/10/25 05:00:00","615","30","1","-1","102","2021/11/01 04:59:59","2000"
"0","0","0","1","0","42","2021/10/25 05:00:00","616","40","1","-1","102","2021/11/01 04:59:59","2000"
"0","0","0","1","0","37","2021/10/29 05:00:00","617","30","1","-1","109","2021/11/01 04:59:59","2000"
"0","0","0","1","0","45","2021/11/01 05:00:00","618","40","1","-1","104","2021/11/13 04:59:59","2000"
"0","0","0","1","0","34","2021/11/01 05:00:00","619","30","1","-1","103","2021/11/15 04:59:59","2000"
"0","0","0","1","0","44","2021/11/01 05:00:00","620","40","1","-1","103","2021/11/15 04:59:59","2000"
"0","0","0","1","0","151","2021/11/01 16:00:00","621","80","1","-1","6004","2021/11/15 15:59:59","1500"
"0","0","0","1","0","152","2021/11/01 16:00:00","622","80","1","-1","6005","2021/11/15 15:59:59","1500"
"0","0","0","1","0","37","2021/11/05 05:00:00","623","30","1","-1","109","2021/11/08 04:59:59","2000"
"0","0","0","1","0","31","2021/11/12 05:00:00","624","30","1","-1","101","2021/11/26 04:59:59","3000"
"0","0","0","1","0","41","2021/11/12 05:00:00","625","40","1","-1","101","2021/11/26 04:59:59","3000"
"0","0","0","1","0","39","2021/11/15 05:00:00","626","30","1","-1","111","2021/11/19 04:59:59","2000"
"0","0","0","1","0","49","2021/11/15 05:00:00","627","40","1","-1","111","2021/11/19 04:59:59","2000"
"0","0","0","1","0","37","2021/11/19 05:00:00","628","30","1","-1","109","2021/11/28 04:59:59","2000"
"0","0","0","1","0","38","2021/11/19 05:00:00","629","30","1","-1","112","2021/11/28 04:59:59","2000"
"0","0","0","1","0","32","2021/11/24 05:00:00","630","30","1","-1","102","2021/12/01 04:59:59","2000"
"0","0","0","1","0","42","2021/11/24 05:00:00","631","40","1","-1","102","2021/12/01 04:59:59","2000"
"0","0","0","1","0","251","2021/11/18 16:00:00","632","80","1","-1","7004","2021/11/25 15:59:59","1500"
"0","0","0","1","0","252","2021/11/18 16:00:00","633","80","1","-1","7005","2021/11/25 15:59:59","1500"
"0","0","0","1","0","81","2021/11/24 05:00:00","634","80","1","-1","101","2021/11/30 04:59:59","1500"
"0","0","0","1","0","82","2021/11/24 05:00:00","635","80","1","-1","102","2021/11/30 04:59:59","1500"
"0","0","0","1","0","83","2021/11/24 05:00:00","636","80","1","-1","111","2021/11/30 04:59:59","1500"
"0","0","0","1","0","84","2021/11/24 05:00:00","637","80","1","-1","109","2021/11/30 04:59:59","1500"
"0","0","0","1","0","85","2021/11/24 05:00:00","638","80","1","-1","112","2021/11/30 04:59:59","1500"
"0","0","0","1","0","351","2021/11/24 05:00:00","639","80","1","-1","8004","2021/11/30 04:59:59","1500"
"0","0","0","1","0","352","2021/11/24 05:00:00","640","80","1","-1","8005","2021/11/30 04:59:59","1500"
"0","0","0","1","0","45","2021/12/01 05:00:00","641","40","1","-1","104","2021/12/12 04:59:59","2000"
"0","0","0","1","0","34","2021/12/01 05:00:00","642","30","1","-1","103","2021/12/14 04:59:59","2000"
"0","0","0","1","0","44","2021/12/01 05:00:00","643","40","1","-1","103","2021/12/14 04:59:59","2000"
"0","0","0","1","0","151","2021/12/02 16:00:00","644","80","1","-1","6004","2021/12/16 15:59:59","1500"
"0","0","0","1","0","152","2021/12/02 16:00:00","645","80","1","-1","6005","2021/12/16 15:59:59","1500"
"0","0","0","1","0","37","2021/12/03 05:00:00","646","30","1","-1","109","2021/12/06 04:59:59","2000"
"0","0","0","1","0","39","2021/12/10 05:00:00","647","30","1","-1","111","2021/12/14 04:59:59","2000"
"0","0","0","1","0","49","2021/12/10 05:00:00","648","40","1","-1","111","2021/12/14 04:59:59","2000"
"0","0","0","1","0","31","2021/12/15 05:00:00","649","30","1","-1","101","2021/12/29 04:59:59","2000"
"0","0","0","1","0","41","2021/12/15 05:00:00","650","40","1","-1","101","2021/12/29 04:59:59","2000"
"0","0","0","1","0","37","2021/12/17 05:00:00","651","30","1","-1","109","2021/12/25 04:59:59","2000"
"0","0","0","1","0","38","2021/12/17 05:00:00","652","30","1","-1","112","2021/12/25 04:59:59","2000"
"0","0","0","1","0","251","2021/12/17 16:00:00","653","80","1","-1","7004","2021/12/24 15:59:59","1500"
"0","0","0","1","0","252","2021/12/17 16:00:00","654","80","1","-1","7005","2021/12/24 15:59:59","1500"
"0","0","0","1","0","32","2021/12/25 05:00:00","655","30","1","-1","102","2022/01/01 04:59:59","2000"
"0","0","0","1","0","42","2021/12/25 05:00:00","656","40","1","-1","102","2022/01/01 04:59:59","2000"
"0","0","0","1","0","81","2021/12/25 05:00:00","657","80","1","-1","101","2021/12/31 04:59:59","1500"
"0","0","0","1","0","82","2021/12/25 05:00:00","658","80","1","-1","102","2021/12/31 04:59:59","1500"
"0","0","0","1","0","83","2021/12/25 05:00:00","659","80","1","-1","111","2021/12/31 04:59:59","1500"
"0","0","0","1","0","84","2021/12/25 05:00:00","660","80","1","-1","109","2021/12/31 04:59:59","1500"
"0","0","0","1","0","85","2021/12/25 05:00:00","661","80","1","-1","112","2021/12/31 04:59:59","1500"
"0","0","0","1","0","351","2021/12/25 05:00:00","662","80","1","-1","8004","2021/12/31 04:59:59","1500"
"0","0","0","1","0","352","2021/12/25 05:00:00","663","80","1","-1","8005","2021/12/31 04:59:59","1500"
"0","0","0","1","0","37","2022/01/01 05:00:00","664","30","1","-1","109","2022/01/04 04:59:59","2000"
"0","0","0","1","0","34","2022/01/01 05:00:00","665","30","1","-1","103","2022/01/16 04:59:59","2000"
"0","0","0","1","0","44","2022/01/01 05:00:00","666","40","1","-1","103","2022/01/16 04:59:59","2000"
"0","0","0","1","0","151","2022/01/03 16:00:00","667","80","1","-1","6004","2022/01/17 15:59:59","1500"
"0","0","0","1","0","152","2022/01/03 16:00:00","668","80","1","-1","6005","2022/01/17 15:59:59","1500"
"0","0","0","1","0","32","2022/01/04 05:00:00","669","30","1","-1","102","2022/01/11 04:59:59","2000"
"0","0","0","1","0","42","2022/01/04 05:00:00","670","40","1","-1","102","2022/01/11 04:59:59","2000"
"0","0","0","1","0","39","2022/01/11 05:00:00","671","30","1","-1","111","2022/01/15 04:59:59","2000"
"0","0","0","1","0","49","2022/01/11 05:00:00","672","40","1","-1","111","2022/01/15 04:59:59","2000"
"0","0","0","1","0","37","2022/01/15 05:00:00","673","30","1","-1","109","2022/01/24 04:59:59","2000"
"0","0","0","1","0","38","2022/01/15 05:00:00","674","30","1","-1","112","2022/01/24 04:59:59","2000"
"0","0","0","1","0","45","2022/01/16 05:00:00","675","40","1","-1","104","2022/01/29 04:59:59","2000"
"0","0","0","1","0","31","2022/01/17 05:00:00","676","30","1","-1","101","2022/01/22 04:59:59","3000"
"0","0","0","1","0","41","2022/01/17 05:00:00","677","40","1","-1","101","2022/01/22 04:59:59","2000"
"0","0","0","1","0","251","2022/01/19 16:00:00","678","80","1","-1","7004","2022/01/26 15:59:59","1500"
"0","0","0","1","0","252","2022/01/19 16:00:00","679","80","1","-1","7005","2022/01/26 15:59:59","1500"
"0","0","0","1","0","31","2022/01/22 05:00:00","680","30","1","-1","101","2022/02/01 04:59:59","2000"
"0","0","0","1","0","41","2022/01/22 05:00:00","681","40","1","-1","101","2022/02/01 04:59:59","2000"
"0","0","0","1","0","81","2022/01/25 05:00:00","682","80","1","-1","101","2022/01/31 04:59:59","1500"
"0","0","0","1","0","82","2022/01/25 05:00:00","683","80","1","-1","102","2022/01/31 04:59:59","1500"
"0","0","0","1","0","83","2022/01/25 05:00:00","684","80","1","-1","111","2022/01/31 04:59:59","1500"
"0","0","0","1","0","84","2022/01/25 05:00:00","685","80","1","-1","109","2022/01/31 04:59:59","1500"
"0","0","0","1","0","85","2022/01/25 05:00:00","686","80","1","-1","112","2022/01/31 04:59:59","1500"
"0","0","0","1","0","351","2022/01/25 05:00:00","687","80","1","-1","8004","2022/01/31 04:59:59","1500"
"0","0","0","1","0","352","2022/01/25 05:00:00","688","80","1","-1","8005","2022/01/31 04:59:59","1500"
"0","0","0","1","0","91","2022/01/31 05:00:00","689","100","1","-1","101","2022/02/15 04:59:59","1500"
"0","0","0","1","0","92","2022/01/31 05:00:00","690","100","1","-1","102","2022/02/15 04:59:59","1500"
"0","0","0","1","0","93","2022/01/31 05:00:00","691","100","1","-1","111","2022/02/15 04:59:59","1500"
"0","0","0","1","0","94","2022/01/31 05:00:00","692","100","1","-1","109","2022/02/15 04:59:59","1500"
"0","0","0","1","0","95","2022/01/31 05:00:00","693","100","1","-1","112","2022/02/15 04:59:59","1500"
"0","0","0","1","0","96","2022/01/31 05:00:00","694","100","1","-1","6004","2022/02/15 04:59:59","1500"
"0","0","0","1","0","97","2022/01/31 05:00:00","695","100","1","-1","6005","2022/02/15 04:59:59","1500"
"0","0","0","1","0","98","2022/01/31 05:00:00","696","100","1","-1","7004","2022/02/15 04:59:59","1500"
"0","0","0","1","0","99","2022/01/31 05:00:00","697","100","1","-1","7005","2022/02/15 04:59:59","1500"
"0","0","0","1","0","100","2022/01/31 05:00:00","698","100","1","-1","8004","2022/02/15 04:59:59","1500"
"0","0","0","1","0","101","2022/01/31 05:00:00","699","100","1","-1","8005","2022/02/15 04:59:59","1500"
"0","0","0","1","0","34","2022/02/01 05:00:00","700","30","1","-1","103","2022/02/06 04:59:59","3000"
"0","0","0","1","0","44","2022/02/01 05:00:00","701","40","1","-1","103","2022/02/06 04:59:59","3000"
"0","0","0","1","0","32","2022/02/01 05:00:00","702","30","1","-1","102","2022/02/07 04:59:59","3000"
"0","0","0","1","0","42","2022/02/01 05:00:00","703","40","1","-1","102","2022/02/07 04:59:59","3000"
"0","0","0","1","0","151","2022/02/01 16:00:00","704","80","1","-1","6004","2022/02/15 15:59:59","1500"
"0","0","0","1","0","152","2022/02/01 16:00:00","705","80","1","-1","6005","2022/02/15 15:59:59","1500"
"0","0","0","1","0","37","2022/02/06 05:00:00","706","30","1","-1","109","2022/02/11 04:59:59","3000"
"0","0","0","1","0","38","2022/02/06 05:00:00","707","30","1","-1","112","2022/02/11 04:59:59","3000"
"0","0","0","1","0","45","2022/02/07 05:00:00","708","40","1","-1","104","2022/02/18 04:59:59","2000"
"0","0","0","1","0","39","2022/02/11 05:00:00","709","30","1","-1","111","2022/02/15 04:59:59","3000"
"0","0","0","1","0","49","2022/02/11 05:00:00","710","40","1","-1","111","2022/02/15 04:59:59","3000"
"0","0","0","1","0","31","2022/02/15 05:00:00","711","30","1","-1","101","2022/02/22 04:59:59","4000"
"0","0","0","1","0","41","2022/02/15 05:00:00","712","40","1","-1","101","2022/02/22 04:59:59","4000"
"0","0","0","1","0","34","2022/02/15 05:00:00","713","30","1","-1","103","2022/02/22 04:59:59","2000"
"0","0","0","1","0","44","2022/02/15 05:00:00","714","40","1","-1","103","2022/02/22 04:59:59","2000"
"0","0","0","1","0","251","2022/02/16 16:00:00","715","80","1","-1","7004","2022/02/23 15:59:59","1500"
"0","0","0","1","0","252","2022/02/16 16:00:00","716","80","1","-1","7005","2022/02/23 15:59:59","1500"
"0","0","0","1","0","39","2022/02/22 05:00:00","717","30","1","-1","111","2022/02/26 04:59:59","2000"
"0","0","0","1","0","49","2022/02/22 05:00:00","718","40","1","-1","111","2022/02/26 04:59:59","2000"
"0","0","0","1","0","31","2022/02/22 05:00:00","719","30","1","-1","101","2022/02/28 04:59:59","2000"
"0","0","0","1","0","41","2022/02/22 05:00:00","720","40","1","-1","101","2022/02/28 04:59:59","2000"
"0","0","0","1","0","32","2022/02/26 05:00:00","721","30","1","-1","102","2022/03/01 04:59:59","2000"
"0","0","0","1","0","42","2022/02/26 05:00:00","722","40","1","-1","102","2022/03/01 04:59:59","2000"
"0","0","0","1","0","37","2022/03/01 05:00:00","723","30","1","-1","109","2022/03/06 04:59:59","3000"
"0","0","0","1","0","38","2022/03/01 05:00:00","724","30","1","-1","112","2022/03/06 04:59:59","3000"
"0","0","0","1","0","34","2022/03/01 05:00:00","725","30","1","-1","103","2022/03/12 04:59:59","2000"
"0","0","0","1","0","44","2022/03/01 05:00:00","726","40","1","-1","103","2022/03/12 04:59:59","2000"
"0","0","0","1","0","151","2022/03/01 16:00:00","727","80","1","-1","6004","2022/03/15 15:59:59","1500"
"0","0","0","1","0","152","2022/03/01 16:00:00","728","80","1","-1","6005","2022/03/15 15:59:59","1500"
"0","0","0","1","0","32","2022/03/06 05:00:00","729","30","1","-1","102","2022/03/11 04:59:59","3000"
"0","0","0","1","0","42","2022/03/06 05:00:00","730","40","1","-1","102","2022/03/11 04:59:59","3000"
"0","0","0","1","0","37","2022/03/09 05:00:00","731","30","1","-1","109","2022/03/15 04:59:59","2000"
"0","0","0","1","0","38","2022/03/09 05:00:00","732","30","1","-1","112","2022/03/15 04:59:59","2000"
"0","0","0","1","0","39","2022/03/11 05:00:00","733","30","1","-1","111","2022/03/16 04:59:59","3000"
"0","0","0","1","0","49","2022/03/11 05:00:00","734","40","1","-1","111","2022/03/16 04:59:59","3000"
"0","0","0","1","0","45","2022/03/12 05:00:00","735","40","1","-1","104","2022/03/26 04:59:59","2000"
"0","0","0","1","0","31","2022/03/15 05:00:00","736","30","1","-1","101","2022/03/20 04:59:59","4000"
"0","0","0","1","0","41","2022/03/15 05:00:00","737","40","1","-1","101","2022/03/20 04:59:59","2000"
"0","0","0","1","0","251","2022/03/18 16:00:00","738","80","1","-1","7004","2022/03/25 15:59:59","1500"
"0","0","0","1","0","252","2022/03/18 16:00:00","739","80","1","-1","7005","2022/03/25 15:59:59","1500"
"0","0","0","1","0","31","2022/03/20 05:00:00","740","30","1","-1","101","2022/03/29 04:59:59","3000"
"0","0","0","1","0","41","2022/03/20 05:00:00","741","40","1","-1","101","2022/03/29 04:59:59","2000"
"0","0","0","1","0","81","2022/03/24 05:00:00","742","80","1","-1","101","2022/04/01 04:59:59","1500"
"0","0","0","1","0","82","2022/03/24 05:00:00","743","80","1","-1","102","2022/04/01 04:59:59","1500"
"0","0","0","1","0","83","2022/03/24 05:00:00","744","80","1","-1","111","2022/04/01 04:59:59","1500"
"0","0","0","1","0","84","2022/03/24 05:00:00","745","80","1","-1","109","2022/04/01 04:59:59","1500"
"0","0","0","1","0","85","2022/03/24 05:00:00","746","80","1","-1","112","2022/04/01 04:59:59","1500"
"0","0","0","1","0","351","2022/03/24 05:00:00","747","80","1","-1","8004","2022/04/01 04:59:59","1500"
"0","0","0","1","0","352","2022/03/24 05:00:00","748","80","1","-1","8005","2022/04/01 04:59:59","1500"
"0","0","0","1","0","32","2022/03/26 05:00:00","749","30","1","-1","102","2022/04/01 04:59:59","2000"
"0","0","0","1","0","42","2022/03/26 05:00:00","750","40","1","-1","102","2022/04/01 04:59:59","2000"
"0","0","0","1","0","34","2022/04/01 05:00:00","751","30","1","-1","103","2022/04/12 04:59:59","2000"
"0","0","0","1","0","44","2022/04/01 05:00:00","752","40","1","-1","103","2022/04/12 04:59:59","2000"
"0","0","0","1","0","37","2022/04/01 05:00:00","753","30","1","-1","109","2022/04/06 04:59:59","2000"
"0","0","0","1","0","38","2022/04/01 05:00:00","754","30","1","-1","112","2022/04/06 04:59:59","2000"
