8fcc338834725cab21f2e86381cf8f264c1173350b696a17526a8c73247c1f77,76d2a4e15e6d6a56bca011ced0163ff37d579f7149ea40d0976a959c2d2aba74,94c7aabed85f272e67ceb635e9b5558cb2c1d7bdb0a9acfb24b214996449337a,a1ba3b3c7f5c00ba0ff079be386fdcd357ecfb07a23dcbd30e063114a39b7375,db60fa9c41c320cb685f4442a94205b597673e26da2b471f0da14ac2d389127b,96618b0b5897c9e1a680a2ff56a20a74ffa83c0da48affe9cc6bacdcc9127127,b702d65395fc7714394dfb110ed125e6dcd980fce56fa1a9e6628add08512cee,0ad75f0421a02af7e53821b5861535022b8a27ec73b0ed02700caccec43888c6,ebb48b0136e38b7602f7cb43ccbd952d2ccb614d9fbf717bdc3a99543fe87ea6,b6d3982fbc4b4dcd89fff1c30ab76c7582058cf6c1c3c86a609d0ec3bd7f5deb,f8c49b848c1c774605a87f3d9e4c8884407ba7b7bca91cd59ac5515075ce8434
"0","380000","2024/01/04 15:59:59","2","0","380000","380000","2024/01/01 16:00:00","50278","271","0"
"0","0","2024/01/14 15:59:59","1","380000","0","380000","2024/01/04 16:00:00","30279","272","0"
"0","0","2024/01/17 15:59:59","1","380000","0","380000","2024/01/14 16:00:00","30280","273","0"
"0","0","2024/01/27 15:59:59","1","380000","0","380000","2024/01/17 16:00:00","30281","274","0"
"0","0","2024/02/01 15:59:59","1","380000","0","380000","2024/01/27 16:00:00","30282","275","0"
"0","0","2024/02/10 15:59:59","1","380000","0","380000","2024/02/01 16:00:00","30283","276","0"
"0","0","2024/02/26 15:59:59","1","380000","0","380000","2024/02/21 16:00:00","30284","277","0"
"0","0","2024/02/21 15:59:59","1","380000","0","380000","2024/02/13 16:00:00","30285","278","0"
"0","0","2024/02/29 15:59:59","1","380000","0","380000","2024/02/26 16:00:00","30286","279","0"
"0","0","2024/03/05 15:59:59","1","380000","0","380000","2024/02/29 16:00:00","30287","280","0"
"0","0","2024/03/15 15:59:59","1","380000","0","380000","2024/03/05 16:00:00","30288","281","0"
"0","0","2024/03/20 15:59:59","1","380000","0","380000","2024/03/15 16:00:00","30289","282","0"
"0","0","2024/03/29 15:59:59","1","380000","0","380000","2024/03/20 16:00:00","30290","283","0"
"0","380000","2024/02/13 15:59:59","2","0","380000","380000","2024/02/10 16:00:00","50291","284","0"
"0","0","2024/04/01 15:59:59","1","380000","0","380000","2024/03/29 16:00:00","30292","285","0"
"0","0","2024/04/12 15:59:59","1","380000","0","380000","2024/04/01 16:00:00","30293","286","0"
"0","0","2024/04/16 15:59:59","1","380000","0","380000","2024/04/12 16:00:00","30294","287","0"
"0","0","2024/04/23 15:59:59","1","380000","0","380000","2024/04/16 16:00:00","30295","288","0"
"0","0","2024/04/28 15:59:59","1","380000","0","380000","2024/04/23 16:00:00","30296","289","0"
"0","0","2024/05/02 15:59:59","1","380000","0","380000","2024/04/28 16:00:00","30297","290","0"
"0","380000","2024/05/05 15:59:59","2","0","380000","380000","2024/05/02 16:00:00","50298","291","0"
"0","0","2024/05/14 15:59:59","1","380000","0","380000","2024/05/05 16:00:00","30299","292","0"
"0","0","2024/05/17 15:59:59","1","380000","0","380000","2024/05/14 16:00:00","30300","293","0"
"0","0","2024/05/24 15:59:59","1","380000","0","380000","2024/05/17 16:00:00","30301","294","0"
"0","0","2024/05/28 15:59:59","1","380000","0","380000","2024/05/24 16:00:00","30302","295","0"
"0","0","2024/06/02 15:59:59","1","380000","0","380000","2024/05/28 16:00:00","30303","296","0"
"0","0","2024/06/15 15:59:59","1","380000","0","380000","2024/06/02 16:00:00","30304","297","0"
"0","0","2024/06/17 15:59:59","1","380000","0","380000","2024/06/15 16:00:00","30306","298","0"
"0","0","2024/06/17 15:59:59","1","380000","0","380000","2024/06/15 16:00:00","30305","299","0"
"0","0","2024/06/24 15:59:59","1","380000","0","380000","2024/06/17 16:00:00","40011","300","0"
"0","0","2024/07/01 15:59:59","1","380000","0","380000","2024/06/24 16:00:00","30308","301","0"
"0","380000","2024/07/04 15:59:59","2","0","380000","380000","2024/07/01 16:00:00","50309","302","0"
"0","0","2024/07/12 15:59:59","1","380000","0","380000","2024/07/04 16:00:00","30310","303","0"
"0","0","2024/07/19 15:59:59","1","380000","0","380000","2024/07/12 16:00:00","30311","304","0"
"0","0","2024/07/29 15:59:59","1","380000","0","380000","2024/07/19 16:00:00","30313","305","0"
"0","0","2024/07/23 15:59:59","1","380000","0","380000","2024/07/19 16:00:00","30312","306","0"
"0","0","2024/07/29 15:59:59","1","380000","0","380000","2024/07/23 16:00:00","30314","307","0"
"0","0","2024/08/01 15:59:59","1","380000","0","380000","2024/07/29 16:00:00","30315","308","0"
"0","0","2024/08/13 15:59:59","1","380000","0","380000","2024/08/01 16:00:00","30316","309","0"
"0","0","2024/08/16 15:59:59","1","380000","0","380000","2024/08/13 16:00:00","30318","310","0"
"0","0","2024/08/16 15:59:59","1","380000","0","380000","2024/08/13 16:00:00","30317","311","0"
"0","0","2024/08/28 15:59:59","1","380000","0","380000","2024/08/16 16:00:00","30319","312","0"
"0","0","2024/09/01 15:59:59","1","380000","0","380000","2024/08/28 16:00:00","30320","313","0"
"0","380000","2024/09/04 15:59:59","2","0","380000","380000","2024/09/01 16:00:00","50321","314","0"
"0","0","2024/09/16 15:59:59","1","380000","0","380000","2024/09/04 16:00:00","30322","315","0"
"0","0","2024/09/16 15:59:59","1","380000","0","380000","2024/09/11 16:00:00","30323","316","0"
"0","0","2024/09/28 15:59:59","1","380000","0","380000","2024/09/16 16:00:00","30324","317","0"
"0","0","2024/10/01 15:59:59","1","380000","0","380000","2024/09/28 16:00:00","30325","318","0"
"0","0","2024/10/11 15:59:59","1","380000","0","380000","2024/10/01 16:00:00","30326","319","0"
"0","0","2024/10/16 15:59:59","1","380000","0","380000","2024/10/11 16:00:00","30327","320","0"
"0","0","2024/10/27 15:59:59","1","380000","0","380000","2024/10/16 16:00:00","30328","321","0"
"0","0","2024/10/27 15:59:59","1","380000","0","380000","2024/10/22 16:00:00","30329","322","0"
"0","0","2024/11/01 15:59:59","1","380000","0","380000","2024/10/27 16:00:00","30330","323","0"
"0","380000","2024/11/04 15:59:59","2","0","380000","380000","2024/11/01 16:00:00","50331","324","0"
"0","0","2024/11/16 15:59:59","1","380000","0","380000","2024/11/04 16:00:00","30332","325","0"
"0","0","2024/11/20 15:59:59","1","380000","0","380000","2024/11/16 16:00:00","30333","326","0"
"0","0","2024/11/27 15:59:59","1","380000","0","380000","2024/11/16 16:00:00","30334","327","0"
"0","0","2024/12/01 15:59:59","1","380000","0","380000","2024/11/23 16:00:00","30335","328","0"
"0","0","2024/12/13 15:59:59","1","380000","0","380000","2024/12/01 16:00:00","30337","329","0"
"0","0","2024/12/13 15:59:59","1","380000","0","380000","2024/12/10 16:00:00","30338","330","0"
"0","0","2024/12/16 15:59:59","1","380000","0","380000","2024/12/13 16:00:00","30339","331","0"
"0","0","2024/12/24 15:59:59","1","380000","0","380000","2024/12/16 16:00:00","40012","332","0"
"0","380000","2024/12/27 15:59:59","2","0","380000","380000","2024/12/24 16:00:00","50341","333","0"
"0","0","2025/01/01 15:59:59","1","380000","0","380000","2024/12/27 16:00:00","30342","334","0"
"0","0","2025/01/14 15:59:59","1","380000","0","380000","2025/01/01 16:00:00","30343","335","0"
"0","0","2025/01/26 15:59:59","1","380000","0","380000","2025/01/14 16:00:00","30344","336","0"
"0","0","2025/01/26 15:59:59","1","380000","0","380000","2025/01/16 16:00:00","30345","337","0"
"0","0","2025/02/01 15:59:59","1","380000","0","380000","2025/01/26 16:00:00","30347","338","0"
"0","0","2025/02/01 15:59:59","1","380000","0","380000","2025/01/26 16:00:00","30346","339","0"
"0","0","2025/02/10 15:59:59","1","380000","0","380000","2025/02/01 16:00:00","30348","340","0"
"0","0","2025/02/17 15:59:59","1","380000","0","380000","2025/02/10 16:00:00","30350","341","0"
"0","0","2025/02/13 15:59:59","1","380000","0","380000","2025/02/10 16:00:00","30349","342","0"
"0","0","2025/02/17 15:59:59","1","380000","0","380000","2025/02/13 16:00:00","30351","343","0"
"0","0","2025/02/26 15:59:59","1","380000","0","380000","2025/02/17 16:00:00","30352","344","0"
"0","0","2025/02/26 15:59:59","1","380000","0","380000","2025/02/22 16:00:00","30353","345","0"
"0","380000","2025/03/01 15:59:59","2","0","380000","380000","2025/02/26 16:00:00","50354","346","0"
"0","0","2025/03/12 15:59:59","1","380000","0","380000","2025/03/01 16:00:00","30355","347","0"
